id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/13/value,assist
2486381501,454,1,2,45,54,2xlnfgrl6r18ftv38unwp7h4s,1,30,60.8,2022-11-17T18:50:32.599Z,2022-11-17T18:50:34Z,3919824267,213,1.2,3919824265,212,19.8,3919824263,141,88.3,3919824261,140,36.2,3919824259,56,Back,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381505,455,1,2,45,55,2xlnfgrl6r18ftv38unwp7h4s,1,36.2,88.3,2022-11-17T18:50:33.878Z,2022-11-17T18:50:37Z,3919824297,140,55.0,3919824295,56,Left,3919824303,213,0.2,3919824301,212,20.1,3919824299,141,93.5,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381515,456,1,2,45,58,2xlnfgrl6r18ftv38unwp7h4s,0,57,92.1,2022-11-17T18:50:37.222Z,2022-11-17T18:50:38Z,3919824351,212,16.2,3919824353,213,5.7,3919824347,140,69.7,3919824345,56,Center,3919824349,141,78.7,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486382919,618,1,2,45,59,2xlnfgrl6r18ftv38unwp7h4s,0,55.7,92.1,2022-11-17T18:50:37.759Z,2022-11-17T19:02:17Z,3919831681,213,5.7,3919831679,212,17.8,3919831677,141,76.6,3919831673,56,Center,3919831675,140,69.4,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381509,401,49,2,45,59,ch82doz9w9t1sw9ae3a4ffh0j,1,33.5,22.1,2022-11-17T18:50:37.788Z,2022-11-17T18:50:37Z,,,,,,,,,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381519,402,1,2,45,59,ch82doz9w9t1sw9ae3a4ffh0j,0,33.5,22.1,2022-11-17T18:50:37.947Z,2022-11-17T18:50:39Z,3919824367,212,30.9,3919824365,141,13.8,3919824363,140,62.4,3919824361,56,Right,3919824369,213,6.1,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381547,461,49,2,46,11,2xlnfgrl6r18ftv38unwp7h4s,1,43.2,80.3,2022-11-17T18:50:50.294Z,2022-11-17T19:02:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381555,462,1,2,46,12,2xlnfgrl6r18ftv38unwp7h4s,1,36.5,90.3,2022-11-17T18:50:50.677Z,2022-11-17T18:58:08Z,3919824569,141,60.2,3919824573,213,3.8,3919824575,1,,3919824567,140,11.8,3919824565,56,Back,3919824571,212,33.0,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381557,463,1,2,46,13,2xlnfgrl6r18ftv38unwp7h4s,1,30.4,34.2,2022-11-17T18:50:51.878Z,2022-11-17T18:50:53Z,3919824585,56,Back,3919824587,140,39.6,3919824591,212,11.2,3919824593,213,5.7,3919824589,141,25.8,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381563,464,1,2,46,14,2xlnfgrl6r18ftv38unwp7h4s,1,39.6,25.8,2022-11-17T18:50:53.077Z,2022-11-17T18:50:53Z,3919824619,56,Back,3919824627,213,2.3,3919824623,141,37.6,3919824625,212,10.5,3919824621,140,33.2,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381573,465,1,2,46,15,2xlnfgrl6r18ftv38unwp7h4s,1,33.2,37.6,2022-11-17T18:50:53.846Z,2022-11-17T18:50:56Z,3919824677,56,Back,3919824685,213,1.5,3919824683,212,24.2,3919824681,141,73.2,3919824679,140,34.2,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381579,466,1,2,46,18,2xlnfgrl6r18ftv38unwp7h4s,1,42.5,80,2022-11-17T18:50:57.254Z,2022-11-17T18:50:58Z,3919824709,212,17.1,3919824711,213,0.6,3919824703,56,Left,3919824705,140,56.0,3919824707,141,94.1,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381583,467,1,2,46,20,2xlnfgrl6r18ftv38unwp7h4s,1,54.4,89.4,2022-11-17T18:50:58.550Z,2022-11-17T18:51:00Z,3919824721,56,Back,3919824729,213,3.6,3919824727,212,20.2,3919824725,141,76.7,3919824723,140,37.0,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381595,468,1,2,46,22,2xlnfgrl6r18ftv38unwp7h4s,1,39.5,81.1,2022-11-17T18:51:00.389Z,2022-11-17T18:51:03Z,3919824771,213,0.5,3919824769,212,17.2,3919824767,141,92.9,3919824763,56,Left,3919824765,140,54.0,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381605,469,1,2,46,25,2xlnfgrl6r18ftv38unwp7h4s,1,50.2,94.2,2022-11-17T18:51:03.462Z,2022-11-17T18:51:05Z,3919824839,212,20.6,3919824833,56,Back,3919824835,140,32.8,3919824837,141,80.2,3919824841,213,3.6,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381613,470,1,2,46,27,2xlnfgrl6r18ftv38unwp7h4s,1,32.8,80.2,2022-11-17T18:51:05.382Z,2022-11-17T18:51:09Z,3919824871,56,Back,3919824879,213,4.5,3919824877,212,18.7,3919824875,141,53.1,3919824873,140,29.9,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381619,471,1,2,46,31,2xlnfgrl6r18ftv38unwp7h4s,1,32.1,41.3,2022-11-17T18:51:09.365Z,2022-11-17T18:51:12Z,3919824897,212,13.4,3919824893,140,34.1,3919824895,141,21.8,3919824891,56,Back,3919824899,213,4.9,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381629,472,1,2,46,33,2xlnfgrl6r18ftv38unwp7h4s,1,34.1,21.8,2022-11-17T18:51:12.054Z,2022-11-17T18:51:15Z,3919824937,213,5.2,3919824933,141,6.4,3919824935,212,11.8,3919824929,56,Back,3919824931,140,39.2,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381633,473,1,2,46,35,2xlnfgrl6r18ftv38unwp7h4s,0,42.3,3.8,2022-11-17T18:51:13.854Z,2022-11-17T19:07:39Z,3919824949,212,8.7,3919824943,56,Back,3919824945,140,34.1,3919824947,141,5.5,3919824951,213,3.0,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381625,403,8,2,46,36,ch82doz9w9t1sw9ae3a4ffh0j,1,71.5,88.9,2022-11-17T18:51:14.650Z,2022-11-17T18:51:14Z,3919824923,56,Left,,,,,,,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381631,404,43,2,46,36,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-11-17T18:51:15.178Z,2022-11-17T18:51:18Z,3919824969,144,49,,,,,,,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381715,405,5,2,46,38,ch82doz9w9t1sw9ae3a4ffh0j,0,67.4,101.4,2022-11-17T18:51:16.411Z,2022-11-17T18:52:21Z,3919825767,233,474,3919825331,56,Left,3919825333,347,,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381651,474,5,2,46,38,2xlnfgrl6r18ftv38unwp7h4s,1,32.6,-1.4,2022-11-17T18:51:16.411Z,2022-11-17T19:07:18Z,3919825763,233,405,3919825039,56,Back,3919825041,347,,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381655,475,1,2,46,45,2xlnfgrl6r18ftv38unwp7h4s,1,35.8,0,2022-11-17T18:51:24.342Z,2022-11-17T18:51:27Z,3919825119,189,,3919825059,56,Back,3919825057,107,,3919825061,140,30.8,3919825065,212,12.4,3919825063,141,14.7,3919825067,213,2.0,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381665,476,1,2,46,47,2xlnfgrl6r18ftv38unwp7h4s,1,30.8,14.7,2022-11-17T18:51:25.445Z,2022-11-17T18:51:29Z,3919825111,212,42.1,3919825103,196,,3919825105,56,Back,3919825107,140,32.0,3919825109,141,76.6,3919825127,189,,3919825113,213,1.5,3919825115,1,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381677,477,1,2,46,51,2xlnfgrl6r18ftv38unwp7h4s,1,32,76.6,2022-11-17T18:51:29.909Z,2022-11-17T18:51:32Z,3919825171,141,86.0,3919825173,212,28.3,3919825175,213,0.2,3919825167,56,Left,3919825169,140,58.3,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381695,478,1,2,46,53,2xlnfgrl6r18ftv38unwp7h4s,1,46.9,72.3,2022-11-17T18:51:32.134Z,2022-11-17T18:51:34Z,3919825261,212,11.8,3919825255,56,Back,3919825257,140,42.2,3919825263,213,2.0,3919825259,141,88.0,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381703,479,1,2,46,55,2xlnfgrl6r18ftv38unwp7h4s,1,43.2,88.4,2022-11-17T18:51:34.229Z,2022-11-17T18:51:38Z,3919825293,56,Left,3919825295,140,60.7,3919825297,141,95.4,3919825299,212,19.0,3919825301,213,0.3,,,,,,,,,,ch4mwwdzqiksjm5kfda3f3klw,T. van den Heuvel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381719,480,1,2,47,0,2xlnfgrl6r18ftv38unwp7h4s,0,69.7,90.2,2022-11-17T18:51:38.854Z,2022-11-17T18:51:42Z,3919825345,212,31.2,3919825343,141,47.9,3919825347,213,5.1,3919825341,140,81.1,3919825339,56,Center,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381721,406,49,2,47,3,ch82doz9w9t1sw9ae3a4ffh0j,1,18.7,53.9,2022-11-17T18:51:42.282Z,2022-11-17T18:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381723,407,1,2,47,4,ch82doz9w9t1sw9ae3a4ffh0j,1,18.7,53.9,2022-11-17T18:51:42.731Z,2022-11-17T18:51:44Z,3919825365,1,,3919825363,213,0.3,3919825359,141,64.0,3919825361,212,23.2,3919825357,140,39.8,3919825355,56,Back,3919825353,157,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381727,408,1,2,47,5,ch82doz9w9t1sw9ae3a4ffh0j,0,39.8,64,2022-11-17T18:51:44.234Z,2022-11-17T18:51:44Z,3919825373,56,Back,3919825375,140,38.8,3919825377,141,69.9,3919825379,212,4.1,3919825381,213,1.8,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381731,481,1,2,47,6,2xlnfgrl6r18ftv38unwp7h4s,1,57.9,25.2,2022-11-17T18:51:45.174Z,2022-11-17T18:51:46Z,3919825397,140,65.8,3919825393,56,Center,3919825403,213,0.5,3919825401,212,9.6,3919825391,3,,3919825399,141,32.2,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381733,482,49,2,47,8,2xlnfgrl6r18ftv38unwp7h4s,1,65.8,32.2,2022-11-17T18:51:46.518Z,2022-11-17T18:51:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381747,483,1,2,47,10,2xlnfgrl6r18ftv38unwp7h4s,1,67.6,58.1,2022-11-17T18:51:49.254Z,2022-11-17T18:51:50Z,3919825465,213,2.0,3919825463,212,16.7,3919825461,141,80.6,3919825457,56,Left,3919825459,140,61.2,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381753,484,1,2,47,12,2xlnfgrl6r18ftv38unwp7h4s,1,61.2,80.6,2022-11-17T18:51:50.741Z,2022-11-17T18:51:54Z,3919825487,212,5.4,3919825483,140,61.4,3919825485,141,72.6,3919825481,56,Center,3919825489,213,4.8,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381763,485,1,2,47,16,2xlnfgrl6r18ftv38unwp7h4s,1,62.8,65.7,2022-11-17T18:51:54.357Z,2022-11-17T18:51:58Z,3919825531,141,36.7,3919825527,56,Center,3919825529,140,69.0,3919825533,212,20.8,3919825535,213,5.0,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381767,486,1,2,47,19,2xlnfgrl6r18ftv38unwp7h4s,1,67.8,43.7,2022-11-17T18:51:58.293Z,2022-11-17T18:51:59Z,3919825561,213,1.1,3919825555,140,75.3,3919825553,56,Center,3919825557,141,63.9,3919825559,212,15.8,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381769,487,1,2,47,21,2xlnfgrl6r18ftv38unwp7h4s,1,75.3,63.9,2022-11-17T18:51:59.397Z,2022-11-17T18:52:00Z,3919825571,212,6.2,3919825567,140,69.9,3919825565,56,Center,3919825573,213,3.6,3919825569,141,60.2,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381771,488,1,2,47,21,2xlnfgrl6r18ftv38unwp7h4s,1,69.9,60.2,2022-11-17T18:51:59.957Z,2022-11-17T18:52:00Z,3919825579,140,74.1,3919825581,141,50.7,3919825583,212,7.8,3919825585,213,5.3,3919825577,56,Center,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381777,489,1,2,47,22,2xlnfgrl6r18ftv38unwp7h4s,1,74.1,50.7,2022-11-17T18:52:00.677Z,2022-11-17T18:52:02Z,3919825611,140,80.3,3919825609,56,Center,3919825613,141,66.6,3919825615,212,12.6,3919825617,213,1.0,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381783,490,1,2,47,23,2xlnfgrl6r18ftv38unwp7h4s,0,80.3,66.6,2022-11-17T18:52:01.973Z,2022-11-17T18:52:04Z,3919825631,141,32.5,3919825629,140,97.6,3919825627,56,Center,3919825635,213,5.4,3919825633,212,29.5,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381781,409,52,2,47,26,ch82doz9w9t1sw9ae3a4ffh0j,1,4.5,67.9,2022-11-17T18:52:04.506Z,2022-11-17T18:52:16Z,,,,,,,,,,,,,,,,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381811,410,1,2,47,43,ch82doz9w9t1sw9ae3a4ffh0j,0,15.2,40.9,2022-11-17T18:52:21.850Z,2022-11-17T18:52:25Z,3919825793,212,74.3,3919825789,140,86.0,3919825795,213,0.0,3919825797,1,,3919825785,199,,3919825791,141,42.4,3919825787,56,Center,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381817,491,52,2,47,49,2xlnfgrl6r18ftv38unwp7h4s,1,15,53.3,2022-11-17T18:52:27.685Z,2022-11-17T18:52:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381833,492,1,2,47,50,2xlnfgrl6r18ftv38unwp7h4s,1,15,53.3,2022-11-17T18:52:29.013Z,2022-11-17T18:52:34Z,3919825883,212,20.7,3919825885,213,5.2,3919825875,123,,3919825877,56,Back,3919825879,140,24.9,3919825881,141,27.0,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381839,493,1,2,47,56,2xlnfgrl6r18ftv38unwp7h4s,0,34.3,26.8,2022-11-17T18:52:34.678Z,2022-11-17T18:52:36Z,3919825901,212,34.5,3919825899,141,13.5,3919825897,140,66.0,3919825905,1,,3919825895,56,Right,3919825893,155,,3919825903,213,6.0,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381841,411,49,2,47,58,ch82doz9w9t1sw9ae3a4ffh0j,1,39.6,88.3,2022-11-17T18:52:36.633Z,2022-11-17T18:52:46Z,,,,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381853,412,61,2,47,59,ch82doz9w9t1sw9ae3a4ffh0j,0,37.8,93,2022-11-17T18:52:38.066Z,2022-11-17T18:52:47Z,3919825959,56,Back,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381863,413,5,2,47,59,ch82doz9w9t1sw9ae3a4ffh0j,0,38.4,101.4,2022-11-17T18:52:38.229Z,2022-11-17T19:07:18Z,3919825977,56,Back,3919825995,233,494,3919825979,347,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381859,494,5,2,47,59,2xlnfgrl6r18ftv38unwp7h4s,1,61.6,-1.4,2022-11-17T18:52:38.229Z,2022-11-17T18:52:40Z,3919825991,233,413,3919825973,347,,3919825971,56,Right,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381871,495,1,2,48,0,2xlnfgrl6r18ftv38unwp7h4s,1,62.5,0,2022-11-17T18:52:39.108Z,2022-11-17T18:52:42Z,3919826031,56,Right,3919826039,213,1.1,3919826037,212,11.1,3919826033,140,67.0,3919826035,141,13.4,3919826029,107,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381875,496,1,2,48,4,2xlnfgrl6r18ftv38unwp7h4s,1,61.5,7.1,2022-11-17T18:52:42.484Z,2022-11-17T18:52:44Z,3919826057,212,14.8,3919826055,141,7.0,3919826053,140,47.4,3919826051,56,Back,3919826059,213,3.1,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381879,497,1,2,48,5,2xlnfgrl6r18ftv38unwp7h4s,1,46.9,9.8,2022-11-17T18:52:44.245Z,2022-11-17T18:52:46Z,3919826069,56,Back,3919826075,212,19.2,3919826073,141,35.5,3919826077,213,2.0,3919826071,140,39.3,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381887,498,1,2,48,8,2xlnfgrl6r18ftv38unwp7h4s,1,38.7,40.9,2022-11-17T18:52:46.628Z,2022-11-17T18:52:56Z,3919826119,1,,3919826111,140,55.5,3919826109,56,Left,3919826113,141,95.4,3919826115,212,41.0,3919826117,213,1.1,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381889,499,3,2,48,18,2xlnfgrl6r18ftv38unwp7h4s,0,68.5,94,2022-11-17T18:52:56.581Z,2022-11-17T18:52:59Z,3919826123,56,Left,3919826125,286,,3919826151,233,414,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381891,414,7,2,48,18,ch82doz9w9t1sw9ae3a4ffh0j,1,31.5,6,2022-11-17T18:52:56.582Z,2022-11-17T18:52:58Z,3919826131,167,,3919826133,56,Back,3919826135,285,,3919826141,233,499,,,,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381893,415,5,2,48,19,ch82doz9w9t1sw9ae3a4ffh0j,0,34.1,-1.2,2022-11-17T18:52:58.123Z,2022-11-17T18:53:06Z,3919826139,347,,3919826201,233,500,3919826137,56,Back,,,,,,,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381901,500,5,2,48,19,2xlnfgrl6r18ftv38unwp7h4s,1,65.9,101.2,2022-11-17T18:52:58.123Z,2022-11-17T19:07:19Z,3919826197,233,415,3919826193,56,Left,3919826195,347,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381905,501,1,2,48,27,2xlnfgrl6r18ftv38unwp7h4s,1,66.7,100,2022-11-17T18:53:05.461Z,2022-11-17T18:53:07Z,3919826213,107,,3919826215,56,Left,3919826217,140,68.0,3919826223,213,4.9,3919826221,212,8.7,3919826219,141,88.7,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381911,502,1,2,48,29,2xlnfgrl6r18ftv38unwp7h4s,1,68,88.7,2022-11-17T18:53:07.524Z,2022-11-17T18:53:08Z,3919826249,213,2.7,3919826241,56,Left,3919826243,140,58.3,3919826245,141,96.3,3919826247,212,11.4,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381913,503,1,2,48,30,2xlnfgrl6r18ftv38unwp7h4s,1,58.3,96.3,2022-11-17T18:53:08.436Z,2022-11-17T18:53:09Z,3919826261,212,7.1,3919826257,140,61.4,3919826255,56,Left,3919826263,213,5.2,3919826259,141,87.1,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381917,504,1,2,48,30,2xlnfgrl6r18ftv38unwp7h4s,0,61.4,87.1,2022-11-17T18:53:09.300Z,2022-11-17T18:53:10Z,3919826281,140,77.1,3919826279,56,Left,3919826287,213,0.6,3919826285,212,19.3,3919826283,141,100.0,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381933,416,5,2,48,31,ch82doz9w9t1sw9ae3a4ffh0j,1,25.2,-1.6,2022-11-17T18:53:09.921Z,2022-11-17T19:07:19Z,3919826377,233,505,3919826375,347,,3919826373,56,Back,,,,,,,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381919,505,5,2,48,31,2xlnfgrl6r18ftv38unwp7h4s,0,74.8,101.6,2022-11-17T18:53:09.921Z,2022-11-17T18:53:21Z,3919826289,56,Left,3919826387,233,416,3919826291,347,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486381941,417,1,2,48,42,ch82doz9w9t1sw9ae3a4ffh0j,0,26.5,0,2022-11-17T18:53:20.569Z,2022-11-17T18:53:23Z,3919826431,1,,3919826427,212,25.0,3919826425,141,5.5,3919826423,140,49.8,3919826421,56,Back,3919826429,213,0.2,3919826419,107,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
