id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2502479403,354,1,1,41,37,ch82doz9w9t1sw9ae3a4ffh0j,1,11,85,2023-01-30T19:44:47.194Z,2023-01-30T19:44:49Z,4004685449,140,2.8,4004685447,56,Back,4004685451,141,51.9,4004685453,212,24.1,4004685455,213,4.3,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479415,355,1,1,41,39,ch82doz9w9t1sw9ae3a4ffh0j,1,2.8,51.9,2023-01-30T19:44:49.585Z,2023-01-30T19:44:52Z,4004685515,140,38.7,4004685511,155,,4004685519,212,38.1,4004685517,141,59.7,4004685513,56,Back,4004685523,1,,4004685521,213,0.1,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479417,356,44,1,41,40,ch82doz9w9t1sw9ae3a4ffh0j,1,38.7,57.8,2023-01-30T19:44:51.043Z,2023-01-30T19:44:53Z,4004685529,285,,4004685527,56,Back,4004685535,233,397,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479407,397,44,1,41,40,xcevba75jfkrg4s6tl89zl3y,0,61.3,42.2,2023-01-30T19:44:51.044Z,2023-01-30T19:44:53Z,4004685475,56,Center,4004685555,233,356,4004685477,286,,,,,,,,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479425,357,1,1,41,42,ch82doz9w9t1sw9ae3a4ffh0j,0,38.7,59.7,2023-01-30T19:44:52.697Z,2023-01-30T19:44:54Z,4004685575,213,0.3,4004685569,140,51.2,4004685567,56,Center,4004685565,3,,4004685571,141,66.1,4004685573,212,13.8,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479441,398,1,1,41,44,xcevba75jfkrg4s6tl89zl3y,0,58.6,22.1,2023-01-30T19:44:54.452Z,2023-01-30T19:44:57Z,4004685673,140,79.8,4004685681,1,,4004685679,213,0.7,4004685671,56,Center,4004685677,212,30.2,4004685675,141,52.1,4004685669,157,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479477,358,12,1,41,47,ch82doz9w9t1sw9ae3a4ffh0j,1,17.7,49.7,2023-01-30T19:44:57.264Z,2023-01-30T19:45:01Z,4004685871,141,16.4,4004685873,212,27.7,4004685865,15,,4004685869,140,32.9,4004685867,56,Back,4004685875,213,5.3,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479461,399,49,1,41,48,xcevba75jfkrg4s6tl89zl3y,1,67.5,75.3,2023-01-30T19:44:59.044Z,2023-01-30T19:44:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479489,400,1,1,41,50,xcevba75jfkrg4s6tl89zl3y,1,65.6,77.3,2023-01-30T19:45:00.420Z,2023-01-30T19:45:03Z,4004685933,141,61.8,4004685931,140,53.1,4004685937,213,3.8,4004685929,56,Center,4004685935,212,16.8,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479511,401,1,1,41,53,xcevba75jfkrg4s6tl89zl3y,1,53.4,64.2,2023-01-30T19:45:03.236Z,2023-01-30T19:45:07Z,4004686055,141,88.1,4004686051,56,Left,4004686059,213,1.5,4004686057,212,16.3,4004686053,140,54.3,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479525,402,1,1,41,56,xcevba75jfkrg4s6tl89zl3y,1,51.1,87.1,2023-01-30T19:45:06.948Z,2023-01-30T19:45:09Z,4004686171,213,3.8,4004686165,140,40.7,4004686163,56,Back,4004686169,212,13.9,4004686167,141,74.4,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479539,403,1,1,41,59,xcevba75jfkrg4s6tl89zl3y,1,39.6,67.9,2023-01-30T19:45:09.796Z,2023-01-30T19:45:13Z,4004686253,56,Back,4004686257,141,20.0,4004686259,212,32.9,4004686255,140,43.9,4004686263,1,,4004686261,213,4.9,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479569,404,1,1,42,3,xcevba75jfkrg4s6tl89zl3y,1,43.9,20,2023-01-30T19:45:13.460Z,2023-01-30T19:45:19Z,4004686479,212,29.7,4004686477,141,3.1,4004686473,56,Right,4004686481,213,5.9,4004686475,140,70.0,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479591,405,1,1,42,8,xcevba75jfkrg4s6tl89zl3y,1,63.7,3.4,2023-01-30T19:45:19.077Z,2023-01-30T19:45:21Z,4004686579,213,2.8,4004686571,56,Right,4004686577,212,14.6,4004686573,140,50.8,4004686575,141,11.3,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479617,406,1,1,42,11,xcevba75jfkrg4s6tl89zl3y,1,51.7,11.6,2023-01-30T19:45:21.844Z,2023-01-30T19:45:26Z,4004686697,56,Back,4004686699,140,44.3,4004686707,1,,4004686701,141,60.6,4004686703,212,34.2,4004686705,213,1.8,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479625,407,2,1,42,16,xcevba75jfkrg4s6tl89zl3y,1,64.9,76.9,2023-01-30T19:45:26.628Z,2023-01-30T19:46:09Z,4004686755,141,60.2,4004686751,56,Center,4004686753,140,72.1,4004687929,7,3yq9brnhlfinrzrfbzcv99nmd,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479943,369,55,1,42,16,ch82doz9w9t1sw9ae3a4ffh0j,1,24.1,31.6,2023-01-30T19:45:26.629Z,2023-01-30T19:55:49Z,,,,,,,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502481967,396,1,1,42,17,ch82doz9w9t1sw9ae3a4ffh0j,1,27.7,28,2023-01-30T19:45:27.117Z,2023-01-30T19:55:37Z,4004700625,141,6.7,4004700623,140,38.2,4004700627,212,18.2,4004700629,213,5.4,4004700621,56,Back,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502482097,397,1,1,42,18,ch82doz9w9t1sw9ae3a4ffh0j,1,38.2,6.7,2023-01-30T19:45:28.117Z,2023-01-30T19:55:37Z,4004701483,140,24.1,4004701479,56,Back,4004701487,141,32.2,4004701493,213,2.3,4004701491,212,22.8,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479633,359,43,1,42,19,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-30T19:45:29.521Z,2023-01-30T19:55:18Z,4004701091,144,8,4004686785,56,Back,,,,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479655,408,43,1,42,22,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-30T19:45:32.453Z,2023-01-30T19:46:07Z,4004686929,141,52.1,4004686921,2,0,4004686927,140,98.3,4004687853,144,1,4004686923,155,0,4004686935,213,4.8,4004686925,56,Center,4004686933,212,17.3,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479733,360,1,1,42,41,ch82doz9w9t1sw9ae3a4ffh0j,1,21.8,26.2,2023-01-30T19:45:51.709Z,2023-01-30T19:45:53Z,4004687429,140,34.1,4004687427,56,Back,4004687435,213,0.7,4004687433,212,16.6,4004687431,141,41.5,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479747,361,1,1,42,43,ch82doz9w9t1sw9ae3a4ffh0j,1,34.1,41.5,2023-01-30T19:45:53.165Z,2023-01-30T19:45:54Z,4004687499,141,27.3,4004687497,140,26.6,4004687495,56,Back,4004687503,213,4.0,4004687501,212,12.5,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479765,362,1,1,42,44,ch82doz9w9t1sw9ae3a4ffh0j,1,26.6,27.3,2023-01-30T19:45:54.275Z,2023-01-30T19:45:56Z,4004687601,141,67.5,4004687603,212,27.4,4004687599,140,25.4,4004687597,56,Back,4004687605,213,1.6,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479791,363,1,1,42,46,ch82doz9w9t1sw9ae3a4ffh0j,1,25.4,67.5,2023-01-30T19:45:56.747Z,2023-01-30T19:46:02Z,4004687743,212,15.6,4004687741,141,50.9,4004687737,56,Back,4004687739,140,35.6,4004687745,213,5.5,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479817,364,1,1,42,52,ch82doz9w9t1sw9ae3a4ffh0j,1,33.3,55.1,2023-01-30T19:46:02.492Z,2023-01-30T19:46:08Z,4004687883,212,23.9,4004687879,140,25.9,4004687877,56,Back,4004687881,141,21.8,4004687885,213,4.4,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479843,365,1,1,42,57,ch82doz9w9t1sw9ae3a4ffh0j,1,37.4,23.1,2023-01-30T19:46:07.991Z,2023-01-30T19:46:12Z,4004688031,1,,4004688021,56,Back,4004688029,213,1.9,4004688027,212,32.5,4004688023,140,27.8,4004688025,141,68.5,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479879,366,1,1,43,2,ch82doz9w9t1sw9ae3a4ffh0j,1,30.4,70.3,2023-01-30T19:46:12.544Z,2023-01-30T19:46:18Z,4004688245,141,98.3,4004688239,56,Left,4004688251,1,,4004688243,140,64.9,4004688247,212,40.9,4004688249,213,0.5,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479899,367,1,1,43,7,ch82doz9w9t1sw9ae3a4ffh0j,1,78.6,93.2,2023-01-30T19:46:18.002Z,2023-01-30T19:46:22Z,4004688383,141,85.4,4004688379,56,Left,4004688387,213,3.5,4004688381,140,65.6,4004688385,212,14.6,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479913,368,1,1,43,12,ch82doz9w9t1sw9ae3a4ffh0j,0,65.6,85.4,2023-01-30T19:46:22.456Z,2023-01-30T19:46:23Z,4004688461,212,27.8,4004688463,213,5.6,4004688457,140,86.0,4004688459,141,59.3,4004688451,155,,4004688453,56,Center,,,,,,,8r3k1iuul274c0ha0vy90jys,A. Oehlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479923,409,12,1,43,13,xcevba75jfkrg4s6tl89zl3y,1,14.5,44.3,2023-01-30T19:46:23.558Z,2023-01-30T19:46:25Z,4004688529,56,Back,4004688535,212,30.4,4004688533,141,56.1,4004688537,213,0.3,4004688531,140,42.4,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479927,410,49,1,43,15,xcevba75jfkrg4s6tl89zl3y,1,40.2,59.1,2023-01-30T19:46:25.622Z,2023-01-30T19:46:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479931,411,1,1,43,15,xcevba75jfkrg4s6tl89zl3y,1,38.9,60.8,2023-01-30T19:46:26.070Z,2023-01-30T19:46:27Z,4004688575,213,2.6,4004688569,140,29.5,4004688567,56,Back,4004688573,212,11.4,4004688571,141,69.1,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479961,412,1,1,43,16,xcevba75jfkrg4s6tl89zl3y,1,29.6,69,2023-01-30T19:46:27.110Z,2023-01-30T19:46:33Z,4004688759,56,Back,4004688763,141,56.1,4004688761,140,29.9,4004688767,213,4.7,4004688765,212,8.8,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502479993,413,1,1,43,23,xcevba75jfkrg4s6tl89zl3y,1,34.6,60.3,2023-01-30T19:46:33.318Z,2023-01-30T19:46:37Z,4004688951,213,5.9,4004688945,140,47.5,4004688943,56,Back,4004688947,141,53.3,4004688949,212,14.4,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480005,414,1,1,43,26,xcevba75jfkrg4s6tl89zl3y,0,47.5,53.3,2023-01-30T19:46:36.950Z,2023-01-30T19:46:37Z,4004688985,141,100.0,4004688981,56,Left,4004688989,213,0.9,4004688987,212,40.8,4004688983,140,70.7,4004688991,1,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480053,370,5,1,43,27,ch82doz9w9t1sw9ae3a4ffh0j,1,23.4,-1.2,2023-01-30T19:46:37.850Z,2023-01-30T19:49:51Z,4004689273,233,415,4004689263,56,Back,4004689265,347,,,,,,,,,,,,,,,,,8r3k1iuul274c0ha0vy90jys,A. Oehlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480011,415,5,1,43,27,xcevba75jfkrg4s6tl89zl3y,0,76.6,101.2,2023-01-30T19:46:37.850Z,2023-01-30T19:46:46Z,4004689303,233,370,4004689011,347,,4004689009,56,Left,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480129,371,1,1,43,48,ch82doz9w9t1sw9ae3a4ffh0j,1,17.4,0,2023-01-30T19:46:58.282Z,2023-01-30T19:47:00Z,4004689765,107,,4004689773,212,30.4,4004689771,141,6.2,4004689777,1,,4004689775,213,0.2,4004689769,140,46.0,4004689767,56,Back,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480169,372,1,1,43,52,ch82doz9w9t1sw9ae3a4ffh0j,1,41.8,5.8,2023-01-30T19:47:02.376Z,2023-01-30T19:53:17Z,4004690013,196,,4004690011,155,,4004690019,141,75.6,4004690017,140,78.6,4004690025,1,,4004690015,56,Center,4004698915,210,15,4004690021,212,61.2,dodkgckgbecal0vivr1jf0hzo,M. Rijks,4004690023,213,,,,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480171,373,15,1,43,59,ch82doz9w9t1sw9ae3a4ffh0j,1,88.3,65.1,2023-01-30T19:47:09.597Z,2023-01-30T19:53:17Z,4004690037,64,,4004690039,56,Center,4004694107,103,16.5,4004694077,233,416,4004690035,22,,4004694057,20,,4004694105,102,52.9,4004698925,55,372,8r3k1iuul274c0ha0vy90jys,A. Oehlers,4004694113,147,4004694111,146,98.1,52.7,,4004698921,76,4004698923,29,,,,,,,,,,,,,,,,,,,,,,
2502480189,416,10,1,43,59,xcevba75jfkrg4s6tl89zl3y,1,4.3,45.2,2023-01-30T19:47:09.697Z,2023-01-30T20:00:46Z,4004690121,174,,4004690127,56,Back,4004690123,179,,4004690125,182,,4004694081,233,373,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480213,417,12,1,44,5,xcevba75jfkrg4s6tl89zl3y,1,12.4,55.4,2023-01-30T19:47:15.512Z,2023-01-30T19:47:16Z,4004690253,167,,4004690235,56,Back,4004690243,213,1.1,4004690237,140,26.3,4004690241,212,34.9,4004690239,141,100.0,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480265,374,5,1,44,6,ch82doz9w9t1sw9ae3a4ffh0j,1,74.4,-1.2,2023-01-30T19:47:16.299Z,2023-01-30T19:49:51Z,4004694807,233,418,4004690501,56,Right,4004690503,347,,,,,,,,,,,,,,,,,8r3k1iuul274c0ha0vy90jys,A. Oehlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480215,418,5,1,44,6,xcevba75jfkrg4s6tl89zl3y,0,25.6,101.2,2023-01-30T19:47:16.299Z,2023-01-30T19:49:51Z,4004690247,347,,4004694811,233,374,4004690245,56,Back,,,,,,,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480281,375,1,1,44,16,ch82doz9w9t1sw9ae3a4ffh0j,1,75.1,0,2023-01-30T19:47:26.959Z,2023-01-30T19:47:29Z,4004690571,1,,4004690565,141,31.8,4004690559,107,,4004690563,140,82.0,4004690567,212,23.1,4004690569,213,1.3,4004690561,56,Center,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480291,376,1,1,44,19,ch82doz9w9t1sw9ae3a4ffh0j,1,82,31.8,2023-01-30T19:47:29.443Z,2023-01-30T19:47:32Z,4004690641,141,28.2,4004690643,212,11.1,4004690645,213,3.4,4004690639,140,71.7,4004690637,56,Center,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480309,377,1,1,44,21,ch82doz9w9t1sw9ae3a4ffh0j,1,74.1,28,2023-01-30T19:47:31.906Z,2023-01-30T19:47:36Z,4004690755,212,19.0,4004690753,141,51.9,4004690751,140,64.7,4004690757,213,2.1,4004690749,56,Center,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480321,378,1,1,44,25,ch82doz9w9t1sw9ae3a4ffh0j,1,69.4,45.2,2023-01-30T19:47:36.039Z,2023-01-30T19:47:38Z,4004690837,141,17.4,4004690839,212,19.1,4004690833,56,Right,4004690835,140,67.0,4004690843,213,4.6,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480345,379,1,1,44,30,ch82doz9w9t1sw9ae3a4ffh0j,1,66.8,12.9,2023-01-30T19:47:40.250Z,2023-01-30T19:47:43Z,4004691015,140,96.3,4004691017,141,10.1,4004691019,212,31.0,4004691011,155,,4004691013,56,Right,4004691021,213,6.2,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480347,380,50,1,44,33,ch82doz9w9t1sw9ae3a4ffh0j,1,93.6,11,2023-01-30T19:47:43.374Z,2023-01-30T19:47:44Z,4004691027,286,,4004691077,233,419,4004691025,56,Right,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480353,419,7,1,44,33,xcevba75jfkrg4s6tl89zl3y,1,6.4,89,2023-01-30T19:47:43.375Z,2023-01-30T19:47:44Z,4004691051,56,Back,4004691053,285,,4004691061,233,380,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480355,420,49,1,44,33,xcevba75jfkrg4s6tl89zl3y,1,10.1,90,2023-01-30T19:47:43.961Z,2023-01-30T19:47:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480365,421,1,1,44,35,xcevba75jfkrg4s6tl89zl3y,0,12.5,92.6,2023-01-30T19:47:45.368Z,2023-01-30T19:47:48Z,4004691123,213,0.0,4004691121,212,4.1,4004691115,56,Back,4004691199,233,381,4004691209,286,,4004691195,236,,4004691117,140,16.4,4004691119,141,92.9,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480377,381,74,1,44,35,ch82doz9w9t1sw9ae3a4ffh0j,1,95.4,9.7,2023-01-30T19:47:45.369Z,2023-01-30T19:50:18Z,4004691167,285,,4004691215,233,421,4004691165,56,Right,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480441,383,5,1,44,38,ch82doz9w9t1sw9ae3a4ffh0j,0,86.2,-1.6,2023-01-30T19:47:48.584Z,2023-01-30T19:49:52Z,4004691431,56,Right,4004691435,347,,4004694847,233,422,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480407,422,5,1,44,38,xcevba75jfkrg4s6tl89zl3y,1,13.8,101.6,2023-01-30T19:47:48.584Z,2023-01-30T19:49:51Z,4004691303,56,Back,4004691305,347,,4004694829,233,383,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480447,423,1,1,44,42,xcevba75jfkrg4s6tl89zl3y,1,12.7,100,2023-01-30T19:47:52.504Z,2023-01-30T19:47:55Z,4004691461,213,4.6,4004691455,140,10.9,4004691451,107,,4004691459,212,12.3,4004691457,141,83.5,4004691453,56,Back,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480461,424,1,1,44,43,xcevba75jfkrg4s6tl89zl3y,1,11.1,87.2,2023-01-30T19:47:53.240Z,2023-01-30T20:00:32Z,4004691527,56,Back,4004691529,140,11.7,4004691535,213,1.5,4004691531,141,97.7,4004691533,212,7.2,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480477,425,1,1,44,44,xcevba75jfkrg4s6tl89zl3y,0,11.7,97.7,2023-01-30T19:47:54.986Z,2023-01-30T20:00:40Z,4004691643,212,74.1,4004691641,141,66.7,4004691647,1,,4004691635,155,,4004691637,56,Center,4004691639,140,79.4,4004691645,213,6.0,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480429,382,61,1,44,46,ch82doz9w9t1sw9ae3a4ffh0j,0,77.5,5.8,2023-01-30T19:47:56.124Z,2023-01-30T20:00:38Z,4004691381,56,Right,,,,,,,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480499,384,59,1,44,53,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-30T19:48:03.589Z,2023-01-30T19:53:24Z,4004691747,56,Back,,,,,,,,,,,,,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480553,385,12,1,44,55,ch82doz9w9t1sw9ae3a4ffh0j,1,23.2,34,2023-01-30T19:48:05.175Z,2023-01-30T19:53:26Z,4004692089,140,85.8,4004692087,56,Right,4004692091,141,7.6,4004692093,212,68.1,4004692095,213,6.0,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480507,426,1,1,44,56,xcevba75jfkrg4s6tl89zl3y,1,29.4,66.3,2023-01-30T19:48:06.585Z,2023-01-30T19:48:07Z,4004691827,213,5.7,4004691821,140,44.4,4004691823,141,49.4,4004691825,212,19.5,4004691819,56,Back,4004691817,3,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480521,427,1,1,44,57,xcevba75jfkrg4s6tl89zl3y,1,44.4,49.4,2023-01-30T19:48:07.705Z,2023-01-30T19:48:11Z,4004691915,212,14.0,4004691917,213,6.2,4004691911,140,57.7,4004691913,141,48.5,4004691907,3,,4004691909,56,Center,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480525,428,49,1,45,1,xcevba75jfkrg4s6tl89zl3y,1,53,53.4,2023-01-30T19:48:11.417Z,2023-01-30T19:48:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502480543,429,1,1,45,1,xcevba75jfkrg4s6tl89zl3y,1,53,54.3,2023-01-30T19:48:11.833Z,2023-01-30T19:48:15Z,4004692025,141,92.6,4004692023,140,56.4,4004692021,56,Left,4004692029,213,1.4,4004692027,212,26.3,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
