id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,assist,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2456401015,474,5,2,46,2,6lzy9iiqoysvtdsgx719fng9n,1,78.8,101.7,2022-09-05T19:06:52.210Z,2022-09-05T20:07:26Z,3761106227,347,,3761238989,233,341,3761106225,56,Left,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400643,460,1,2,46,9,6lzy9iiqoysvtdsgx719fng9n,1,76.1,100,2022-09-05T19:06:58.441Z,2022-09-05T20:07:31Z,3761104009,212,6.5,3761104003,56,Left,3761104011,213,5.5,3761104005,140,80.7,3761104007,141,95.2,3761239087,107,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400653,461,1,2,46,10,6lzy9iiqoysvtdsgx719fng9n,1,80,95.2,2022-09-05T19:07:00.137Z,2022-09-05T19:07:01Z,3761104069,140,70.8,3761104073,212,9.9,3761104067,56,Left,3761104071,141,98.1,3761104075,213,2.9,,,,,,,,,,f593mnttzie8gicqlig2zvzvu,A. van Axel Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400679,462,1,2,46,12,6lzy9iiqoysvtdsgx719fng9n,1,69.7,96.9,2022-09-05T19:07:01.689Z,2022-09-05T19:07:04Z,3761104225,140,54.9,3761104223,56,Left,3761104229,212,15.8,3761104231,213,3.3,3761104227,141,93.0,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400719,463,1,2,46,15,6lzy9iiqoysvtdsgx719fng9n,1,55.5,92.7,2022-09-05T19:07:04.696Z,2022-09-05T19:07:10Z,3761104519,141,88.9,3761104523,213,3.3,3761104515,56,Back,3761104517,140,43.8,3761104521,212,12.6,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400739,464,1,2,46,21,6lzy9iiqoysvtdsgx719fng9n,1,46.4,85.4,2022-09-05T19:07:10.696Z,2022-09-05T19:07:13Z,3761104667,141,50.2,3761104671,213,4.3,3761104669,212,26.5,3761104663,56,Back,3761104665,140,35.6,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400749,465,1,2,46,24,6lzy9iiqoysvtdsgx719fng9n,1,35.9,51.1,2022-09-05T19:07:13.801Z,2022-09-05T19:07:15Z,3761104717,56,Back,3761104721,141,79.2,3761104725,213,1.2,3761104719,140,42.0,3761104723,212,20.2,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400771,466,1,2,46,26,6lzy9iiqoysvtdsgx719fng9n,1,41.6,79.8,2022-09-05T19:07:15.625Z,2022-09-05T19:07:18Z,3761104867,213,0.7,3761104863,141,95.8,3761104859,56,Left,3761104861,140,53.8,3761104865,212,16.8,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400787,467,1,2,46,29,6lzy9iiqoysvtdsgx719fng9n,1,53.5,95.7,2022-09-05T19:07:18.409Z,2022-09-05T19:07:20Z,3761104941,212,9.7,3761104937,140,59.9,3761104939,141,85.4,3761104943,213,5.5,3761104935,56,Left,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400797,468,1,2,46,30,6lzy9iiqoysvtdsgx719fng9n,0,59.4,88.3,2022-09-05T19:07:20.041Z,2022-09-05T19:07:22Z,3761105009,141,48.8,3761105007,140,72.5,3761105013,213,5.2,3761105005,56,Center,3761105011,212,30.2,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400813,342,49,2,46,33,dac758ef858jbq7pcb3gfwite,1,26.4,66.7,2022-09-05T19:07:22.639Z,2022-09-05T19:07:22Z,,,,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400821,343,1,2,46,33,dac758ef858jbq7pcb3gfwite,1,26.4,66.7,2022-09-05T19:07:22.943Z,2022-09-05T19:07:24Z,3761105127,212,9.5,3761105121,56,Back,3761105123,140,31.6,3761105129,213,5.3,3761105125,141,55.2,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400843,344,1,2,46,34,dac758ef858jbq7pcb3gfwite,1,31.6,55.2,2022-09-05T19:07:24.030Z,2022-09-05T19:07:27Z,3761105237,212,14.1,3761105231,56,Back,3761105239,213,3.2,3761105233,140,18.2,3761105235,141,54.4,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400859,345,1,2,46,37,dac758ef858jbq7pcb3gfwite,1,14.7,56,2022-09-05T19:07:27.263Z,2022-09-05T19:07:30Z,3761105365,213,0.7,3761105361,141,79.9,3761105359,140,34.5,3761105357,56,Back,3761105355,155,,3761105363,212,26.4,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400865,346,1,2,46,40,dac758ef858jbq7pcb3gfwite,1,34.5,79.9,2022-09-05T19:07:30.255Z,2022-09-05T19:07:31Z,3761105389,140,24.8,3761105395,213,2.6,3761105391,141,88.3,3761105387,56,Back,3761105393,212,11.7,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400881,347,1,2,46,42,dac758ef858jbq7pcb3gfwite,0,24.8,88.3,2022-09-05T19:07:31.406Z,2022-09-05T19:07:32Z,3761105475,56,Left,3761105481,212,32.3,3761105485,1,,3761105479,141,83.2,3761105483,213,6.2,3761105477,140,55.4,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400895,469,1,2,46,42,6lzy9iiqoysvtdsgx719fng9n,1,35.2,20.5,2022-09-05T19:07:31.945Z,2022-09-05T19:07:34Z,3761105575,141,21.2,3761105571,56,Center,3761105569,3,,3761105573,140,55.6,3761105577,212,21.4,3761105579,213,0.0,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400897,470,49,2,46,45,6lzy9iiqoysvtdsgx719fng9n,1,53,20,2022-09-05T19:07:34.472Z,2022-09-05T19:07:34Z,,,,,,,,,,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400923,471,1,2,46,45,6lzy9iiqoysvtdsgx719fng9n,1,52.8,20,2022-09-05T19:07:34.905Z,2022-09-05T19:07:37Z,3761105723,212,22.8,3761105717,56,Back,3761105721,141,38.5,3761105725,213,2.6,3761105719,140,34.7,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400981,472,1,2,46,48,6lzy9iiqoysvtdsgx719fng9n,1,34.5,52.1,2022-09-05T19:07:37.864Z,2022-09-05T19:07:44Z,3761106057,212,22.1,3761106051,56,Back,3761106059,213,3.2,3761106053,140,13.5,3761106055,141,51.7,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401005,473,1,2,46,55,6lzy9iiqoysvtdsgx719fng9n,1,11.2,49.7,2022-09-05T19:07:44.552Z,2022-09-05T19:07:49Z,3761106179,213,5.7,3761106177,212,19.0,3761106173,140,25.9,3761106171,56,Back,3761106175,141,33.4,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401029,475,1,2,47,2,6lzy9iiqoysvtdsgx719fng9n,1,31.1,29.8,2022-09-05T19:07:51.657Z,2022-09-05T19:12:14Z,3761106309,140,44.5,3761106313,212,14.1,3761106307,56,Back,3761106311,141,28.0,3761106315,213,6.2,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401039,476,1,2,47,5,6lzy9iiqoysvtdsgx719fng9n,1,44.1,27.7,2022-09-05T19:07:54.488Z,2022-09-05T19:07:56Z,3761106371,141,7.9,3761106367,56,Back,3761106373,212,15.0,3761106369,140,37.9,3761106377,213,4.3,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401091,477,1,2,47,6,6lzy9iiqoysvtdsgx719fng9n,1,38.1,7.9,2022-09-05T19:07:55.945Z,2022-09-05T19:08:01Z,3761106639,141,27.8,3761106637,140,26.8,3761106641,212,18.0,3761106643,213,2.3,3761106635,56,Back,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401115,478,1,2,47,12,6lzy9iiqoysvtdsgx719fng9n,1,27.7,28.1,2022-09-05T19:08:01.480Z,2022-09-05T19:08:04Z,3761106777,213,1.5,3761106769,56,Back,3761106773,141,72.3,3761106771,140,30.0,3761106775,212,30.2,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401125,479,1,2,47,15,6lzy9iiqoysvtdsgx719fng9n,1,30,72.3,2022-09-05T19:08:04.361Z,2022-09-05T19:08:05Z,3761106839,213,0.0,3761106833,140,55.9,3761106835,141,72.5,3761106837,212,27.2,3761106831,56,Center,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401143,480,1,2,47,16,6lzy9iiqoysvtdsgx719fng9n,0,55.9,72.5,2022-09-05T19:08:05.432Z,2022-09-05T19:08:07Z,3761106951,213,3.2,3761106945,140,43.6,3761106947,141,71.3,3761106943,56,Back,3761106949,212,12.9,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401145,348,8,2,47,17,dac758ef858jbq7pcb3gfwite,1,54.4,35.4,2022-09-05T19:08:06.833Z,2022-09-05T19:08:07Z,3761106953,56,Center,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401157,349,61,2,47,19,dac758ef858jbq7pcb3gfwite,0,55.9,27.6,2022-09-05T19:08:08.670Z,2022-09-05T19:08:08Z,3761107057,56,Center,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401199,481,1,2,47,19,6lzy9iiqoysvtdsgx719fng9n,1,35.1,86,2022-09-05T19:08:08.809Z,2022-09-05T19:08:12Z,3761107295,212,26.6,3761107289,56,Back,3761107291,140,46.2,3761107293,141,50.9,3761107297,213,5.2,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401241,482,1,2,47,23,6lzy9iiqoysvtdsgx719fng9n,1,51.9,41.7,2022-09-05T19:08:12.600Z,2022-09-05T19:08:17Z,3761107535,213,5.5,3761107531,141,9.6,3761107527,56,Right,3761107533,212,30.3,3761107529,140,71.9,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401259,483,1,2,47,28,6lzy9iiqoysvtdsgx719fng9n,1,71.3,37.2,2022-09-05T19:08:17.464Z,2022-09-05T19:08:19Z,3761107627,140,79.7,3761107633,213,0.3,3761107629,141,41.9,3761107625,56,Center,3761107631,212,9.4,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401289,484,1,2,47,30,6lzy9iiqoysvtdsgx719fng9n,1,78.7,39.3,2022-09-05T19:08:19.368Z,2022-09-05T19:08:22Z,3761107783,56,Right,3761107787,141,18.6,3761107791,213,4.1,3761107789,212,17.1,3761107785,140,69.5,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401315,485,1,2,47,33,6lzy9iiqoysvtdsgx719fng9n,1,64.6,28.6,2022-09-05T19:08:22.568Z,2022-09-05T19:08:27Z,3761107935,213,2.8,3761107931,141,31.2,3761107927,56,Center,3761107933,212,6.1,3761107929,140,59.0,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401317,486,50,2,47,38,6lzy9iiqoysvtdsgx719fng9n,1,70.2,40.3,2022-09-05T19:08:27.784Z,2022-09-05T19:08:32Z,3761107939,56,Center,3761108095,233,350,3761107941,286,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401337,350,7,2,47,38,dac758ef858jbq7pcb3gfwite,0,29.8,59.7,2022-09-05T19:08:27.785Z,2022-09-05T19:08:32Z,3761108071,56,Back,3761108087,233,486,3761108073,285,,,,,,,,,,,,,,,,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401369,351,61,2,47,43,dac758ef858jbq7pcb3gfwite,0,27.5,66.7,2022-09-05T19:08:32.958Z,2022-09-05T20:08:49Z,3761108215,56,Back,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401437,487,1,2,47,44,6lzy9iiqoysvtdsgx719fng9n,1,71.8,23.3,2022-09-05T19:08:33.496Z,2022-09-05T19:08:43Z,3761108611,141,95.4,3761108605,196,,3761108609,140,86.3,3761108603,155,,3761108617,1,,3761108615,213,1.3,3761108613,212,51.3,3761108607,56,Left,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401465,488,1,2,47,54,6lzy9iiqoysvtdsgx719fng9n,1,74.6,93.7,2022-09-05T19:08:43.543Z,2022-09-05T19:08:48Z,3761108793,141,95.2,3761108797,213,3.0,3761108795,212,9.9,3761108789,56,Left,3761108791,140,65.2,,,,,,,,,,f593mnttzie8gicqlig2zvzvu,A. van Axel Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401493,489,1,2,47,59,6lzy9iiqoysvtdsgx719fng9n,1,69.6,76.4,2022-09-05T19:08:48.584Z,2022-09-05T19:08:51Z,3761108957,140,77.8,3761108959,141,81.0,3761108961,212,9.2,3761108965,213,0.3,3761108955,56,Left,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401517,490,1,2,48,1,6lzy9iiqoysvtdsgx719fng9n,1,71.5,87.2,2022-09-05T19:08:51.160Z,2022-09-05T19:08:53Z,3761109047,141,85.6,3761109051,213,3.2,3761109045,140,61.5,3761109043,56,Left,3761109049,212,10.6,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401527,491,1,2,48,4,6lzy9iiqoysvtdsgx719fng9n,1,63.7,85.3,2022-09-05T19:08:53.480Z,2022-09-05T19:08:55Z,3761109095,141,67.6,3761109093,140,65.4,3761109099,213,4.9,3761109091,56,Center,3761109097,212,12.2,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401533,492,1,2,48,5,6lzy9iiqoysvtdsgx719fng9n,1,67.3,62.5,2022-09-05T19:08:54.936Z,2022-09-05T19:08:56Z,3761109133,212,6.9,3761109127,56,Center,3761109129,140,73.5,3761109135,213,6.0,3761109131,141,59.2,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401547,493,1,2,48,6,6lzy9iiqoysvtdsgx719fng9n,0,73.5,59.2,2022-09-05T19:08:55.847Z,2022-09-05T19:08:57Z,3761109223,213,1.5,3761109215,56,Center,3761109217,140,74.0,3761109219,141,72.9,3761109221,212,9.3,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401567,352,49,2,48,10,dac758ef858jbq7pcb3gfwite,1,27,34.8,2022-09-05T19:08:59.519Z,2022-09-05T19:08:59Z,,,,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401581,353,1,2,48,10,dac758ef858jbq7pcb3gfwite,1,27,34.8,2022-09-05T19:08:59.694Z,2022-09-05T19:09:01Z,3761109389,141,38.0,3761109385,56,Back,3761109393,213,0.6,3761109391,212,3.9,3761109387,140,30.1,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401591,354,61,2,48,12,dac758ef858jbq7pcb3gfwite,0,30.1,38,2022-09-05T19:09:01.631Z,2022-09-05T20:09:04Z,3761109443,56,Back,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401587,494,49,2,48,13,6lzy9iiqoysvtdsgx719fng9n,1,71.2,69.6,2022-09-05T19:09:02.921Z,2022-09-05T19:09:03Z,,,,,,,,,,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401613,495,1,2,48,14,6lzy9iiqoysvtdsgx719fng9n,1,75.8,72.5,2022-09-05T19:09:03.991Z,2022-09-05T19:09:06Z,3761109571,141,76.1,3761109575,213,0.2,3761109567,56,Center,3761109573,212,11.9,3761109569,140,86.9,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401629,496,1,2,48,16,6lzy9iiqoysvtdsgx719fng9n,0,86.1,75.9,2022-09-05T19:09:06.168Z,2022-09-05T19:09:08Z,3761109663,141,56.6,3761109667,213,4.4,3761109665,212,14.0,3761109659,56,Center,3761109661,140,81.4,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401663,355,8,2,48,21,dac758ef858jbq7pcb3gfwite,1,17.4,43.6,2022-09-05T19:09:10.703Z,2022-09-05T19:09:10Z,3761109841,56,Back,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401691,497,1,2,48,23,6lzy9iiqoysvtdsgx719fng9n,1,72.8,83.8,2022-09-05T19:09:12.567Z,2022-09-05T19:09:14Z,3761109965,212,4.6,3761109959,56,Center,3761109961,140,70.5,3761109963,141,78.0,3761109967,213,4.2,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401731,498,1,2,48,24,6lzy9iiqoysvtdsgx719fng9n,1,69.6,76.1,2022-09-05T19:09:14.280Z,2022-09-05T20:08:53Z,3761110171,56,Left,3761110185,213,1.7,3761110181,141,83.3,3761110183,212,5.0,3761110177,140,68.9,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401747,499,1,2,48,27,6lzy9iiqoysvtdsgx719fng9n,1,68.9,84.7,2022-09-05T19:09:17.112Z,2022-09-05T19:09:18Z,3761110285,56,Left,3761110291,212,11.4,3761110289,141,96.1,3761110295,213,0.7,3761110287,140,76.9,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401767,500,1,2,48,29,6lzy9iiqoysvtdsgx719fng9n,1,76.1,95.4,2022-09-05T19:09:18.696Z,2022-09-05T19:09:20Z,3761110389,56,Left,3761110395,212,10.7,3761110391,140,66.9,3761110393,141,88.7,3761110397,213,3.6,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401773,501,1,2,48,30,6lzy9iiqoysvtdsgx719fng9n,1,67.3,88.7,2022-09-05T19:09:20.184Z,2022-09-05T19:09:21Z,3761110449,141,75.5,3761110445,56,Center,3761110451,212,9.0,3761110453,213,4.6,3761110447,140,66.7,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401791,502,1,2,48,31,6lzy9iiqoysvtdsgx719fng9n,1,66.7,75.5,2022-09-05T19:09:21.240Z,2022-09-05T19:09:22Z,3761110569,140,71.5,3761110573,141,86.9,3761110565,56,Left,3761110581,213,1.0,3761110577,212,9.2,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401817,503,1,2,48,33,6lzy9iiqoysvtdsgx719fng9n,1,69.6,87.7,2022-09-05T19:09:22.775Z,2022-09-05T19:09:26Z,3761110747,212,8.2,3761110749,213,1.1,3761110743,140,73.0,3761110745,141,98.5,3761110737,56,Left,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401833,504,1,2,48,36,6lzy9iiqoysvtdsgx719fng9n,1,72,96.6,2022-09-05T19:09:26.152Z,2022-09-05T19:09:27Z,3761110819,141,92.7,3761110815,56,Left,3761110823,213,3.4,3761110821,212,10.5,3761110817,140,62.3,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401839,505,1,2,48,38,6lzy9iiqoysvtdsgx719fng9n,1,62.3,92.7,2022-09-05T19:09:27.848Z,2022-09-05T19:09:29Z,3761110861,140,69.7,3761110859,56,Left,3761110865,212,11.9,3761110867,213,5.4,3761110863,141,79.5,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401855,506,1,2,48,39,6lzy9iiqoysvtdsgx719fng9n,1,69.7,79.5,2022-09-05T19:09:28.872Z,2022-09-05T19:09:30Z,3761110945,141,96.3,3761110949,213,1.3,3761110943,140,72.3,3761110939,56,Left,3761110947,212,11.7,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401889,507,1,2,48,40,6lzy9iiqoysvtdsgx719fng9n,1,72.3,96.3,2022-09-05T19:09:30.168Z,2022-09-05T20:42:21Z,3761111109,56,Left,3761111117,213,5.0,3761111113,141,81.4,3761111111,140,75.5,3761111115,212,10.7,3761288107,210,15,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401893,508,43,2,48,43,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-09-05T19:09:32.981Z,2022-09-05T20:41:47Z,3761111131,56,Center,3761287817,144,50,3761112685,233,361,3761111133,286,0,,,,,,,,,,,,,f593mnttzie8gicqlig2zvzvu,A. van Axel Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456402121,361,43,2,48,43,dac758ef858jbq7pcb3gfwite,1,0,0,2022-09-05T19:09:32.982Z,2022-09-05T20:41:49Z,3761112307,285,0,3761287837,144,7,3761112305,56,Back,,,,,,,,,,,,,,,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401911,356,45,2,48,44,dac758ef858jbq7pcb3gfwite,0,25,28,2022-09-05T19:09:34.103Z,2022-09-05T19:09:36Z,3761111211,56,Back,3761111213,285,,3761111309,233,509,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401919,509,3,2,48,44,6lzy9iiqoysvtdsgx719fng9n,1,75,72,2022-09-05T19:09:34.103Z,2022-09-05T19:09:36Z,3761111299,233,356,3761111267,56,Center,3761111269,286,,,,,,,,,,,,,,,,,f593mnttzie8gicqlig2zvzvu,A. van Axel Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
