id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2485854643,338,43,1,36,18,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2022-11-14T19:38:09.712Z,2022-11-14T19:38:41Z,3917097983,56,Back,3917098969,144,61,,,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854647,362,43,1,36,18,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-11-14T19:38:09.887Z,2022-11-14T19:38:27Z,3917098623,144,61,3917098003,56,Center,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854673,364,13,1,36,19,ch82doz9w9t1sw9ae3a4ffh0j,1,74,34.4,2022-11-14T19:38:11.279Z,2022-11-14T19:38:33Z,3917098581,230,98.4,3917098785,29,,3917098575,103,69.4,3917098571,77,,3917098583,231,49.3,3917098573,102,58.3,3917098167,72,,3917098787,55,361,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,3917098577,215,,3917098127,18,3917098129,56,Center,3917098125,22,,,,,,,,,,,,,,,,,,,,,
2485854661,339,5,1,36,20,bqm1bnp1bh2apyudlz1o1whr3,1,-0.8,46.9,2022-11-14T19:38:11.614Z,2022-11-14T19:38:12Z,3917098115,233,363,3917098065,56,Back,3917098067,346,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854667,363,5,1,36,20,ch82doz9w9t1sw9ae3a4ffh0j,0,100.8,53.1,2022-11-14T19:38:11.614Z,2022-11-14T19:47:12Z,3917098093,346,,3917098091,56,Center,3917098141,233,339,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854757,340,1,1,36,33,bqm1bnp1bh2apyudlz1o1whr3,1,4.6,41.6,2022-11-14T19:38:25.358Z,2022-11-14T19:38:26Z,3917098621,237,,3917098615,212,14.5,3917098611,140,12.7,3917098617,213,5.3,3917098609,56,Back,3917098613,141,24.3,3917098607,124,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854763,341,1,1,36,35,bqm1bnp1bh2apyudlz1o1whr3,1,12.6,24.3,2022-11-14T19:38:26.526Z,2022-11-14T19:38:29Z,3917098671,213,5.6,3917098663,56,Back,3917098669,212,24.6,3917098667,141,1.7,3917098665,140,30.9,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854775,342,1,1,36,37,bqm1bnp1bh2apyudlz1o1whr3,1,29.9,1.4,2022-11-14T19:38:28.878Z,2022-11-14T19:38:32Z,3917098739,141,12.5,3917098741,212,18.4,3917098737,140,13.9,3917098735,56,Back,3917098743,213,2.7,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854797,343,1,1,36,40,bqm1bnp1bh2apyudlz1o1whr3,0,24,9.8,2022-11-14T19:38:32.094Z,2022-11-14T19:38:39Z,3917098911,213,0.5,3917098905,140,83.6,3917098901,155,,3917098903,56,Center,3917098909,212,72.8,3917098913,1,,3917098907,141,64.6,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854795,365,49,1,36,47,ch82doz9w9t1sw9ae3a4ffh0j,1,14.5,33.1,2022-11-14T19:38:39.120Z,2022-11-14T19:38:39Z,,,,,,,,,,,,,,,,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854823,366,1,1,36,51,ch82doz9w9t1sw9ae3a4ffh0j,1,15.1,36.7,2022-11-14T19:38:42.624Z,2022-11-14T19:38:48Z,3917099069,213,0.9,3917099061,56,Back,3917099067,212,6.4,3917099065,141,44.0,3917099063,140,18.9,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854831,367,1,1,36,56,ch82doz9w9t1sw9ae3a4ffh0j,1,27.2,46.6,2022-11-14T19:38:48.032Z,2022-11-14T19:38:52Z,3917099123,213,1.7,3917099117,140,24.9,3917099119,141,78.5,3917099115,56,Back,3917099121,212,21.8,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854853,368,1,1,37,0,ch82doz9w9t1sw9ae3a4ffh0j,1,25.8,85.7,2022-11-14T19:38:51.969Z,2022-11-14T19:39:00Z,3917099269,1,,3917099267,213,0.1,3917099263,141,94.2,3917099259,56,Left,3917099257,155,,3917099265,212,63.2,3917099261,140,85.7,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854855,369,1,1,37,9,ch82doz9w9t1sw9ae3a4ffh0j,0,84.8,91.8,2022-11-14T19:39:00.465Z,2022-11-14T19:39:01Z,3917099279,212,15.3,3917099281,213,4.2,3917099275,140,77.6,3917099277,141,72.2,3917099273,56,Center,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854863,344,49,1,37,10,bqm1bnp1bh2apyudlz1o1whr3,1,22.8,26.5,2022-11-14T19:39:02.079Z,2022-11-14T19:39:02Z,,,,,,,,,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854875,345,1,1,37,12,bqm1bnp1bh2apyudlz1o1whr3,1,27.2,17.6,2022-11-14T19:39:03.919Z,2022-11-14T19:39:06Z,3917099411,213,0.7,3917099405,140,34.0,3917099403,56,Back,3917099409,212,9.4,3917099407,141,26.7,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854899,346,1,1,37,15,bqm1bnp1bh2apyudlz1o1whr3,0,34.9,31.6,2022-11-14T19:39:06.480Z,2022-11-14T19:39:10Z,3917099521,213,0.6,3917099515,140,76.2,3917099511,155,,3917099519,212,51.9,3917099517,141,73.6,3917099523,1,,3917099513,56,Center,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854905,370,59,1,37,19,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-11-14T19:39:10.610Z,2022-11-14T19:39:20Z,3917099549,56,Back,,,,,,,,,,,,,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854907,371,1,1,37,20,ch82doz9w9t1sw9ae3a4ffh0j,0,23.7,27.5,2022-11-14T19:39:11.857Z,2022-11-14T19:39:21Z,3917099553,56,Back,3917099559,212,16.3,3917099555,140,38.1,3917099561,213,5.9,3917099557,141,18.4,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854925,347,13,1,37,21,bqm1bnp1bh2apyudlz1o1whr3,1,62.7,81.4,2022-11-14T19:39:13.055Z,2022-11-14T19:43:42Z,3917102999,75,,3917099649,56,Left,3917103001,102,30.8,3917103005,458,,3917099647,71,,3917103015,231,61.9,3917103011,147,56.3,3917106761,215,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,3917103013,230,86.8,3917103009,146,3917103007,153,,3917099645,22,,3917103003,103,9.7,85.8,,3917102835,72,,,,,,,,,,,,,
2485854929,372,52,1,37,23,ch82doz9w9t1sw9ae3a4ffh0j,1,12.9,52.4,2022-11-14T19:39:15.218Z,2022-11-14T19:39:18Z,,,,,,,,,,,,,,,,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854987,373,1,1,37,36,ch82doz9w9t1sw9ae3a4ffh0j,0,15.5,47,2022-11-14T19:39:27.746Z,2022-11-14T19:39:32Z,3917099997,1,,3917099985,199,,3917099993,212,67.9,3917099995,213,0.2,3917099991,141,69.2,3917099989,140,78.5,3917099987,56,Center,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855003,348,44,1,37,39,bqm1bnp1bh2apyudlz1o1whr3,1,24.1,29,2022-11-14T19:39:31.425Z,2022-11-14T19:39:34Z,3917100053,56,Back,3917100057,233,374,3917100055,285,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485854989,374,44,1,37,39,ch82doz9w9t1sw9ae3a4ffh0j,0,75.9,71,2022-11-14T19:39:31.426Z,2022-11-14T19:39:34Z,3917100061,233,348,3917100001,56,Center,3917100003,286,,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855009,349,1,1,37,42,bqm1bnp1bh2apyudlz1o1whr3,1,25.3,27.6,2022-11-14T19:39:33.937Z,2022-11-14T19:39:36Z,3917100095,213,3.6,3917100091,141,12.0,3917100087,56,Back,3917100089,140,3.3,3917100085,3,,3917100093,212,25.4,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855011,350,49,1,37,44,bqm1bnp1bh2apyudlz1o1whr3,1,4.5,9.1,2022-11-14T19:39:35.984Z,2022-11-14T19:42:44Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855029,351,1,1,37,45,bqm1bnp1bh2apyudlz1o1whr3,0,5.6,5.8,2022-11-14T19:39:36.929Z,2022-11-14T19:42:45Z,3917100203,212,54.2,3917100199,140,57.0,3917100207,1,,3917100197,56,Right,3917100201,141,0.0,3917100205,213,6.2,3917100195,157,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855031,352,5,1,37,49,bqm1bnp1bh2apyudlz1o1whr3,0,60.9,-1.4,2022-11-14T19:39:40.873Z,2022-11-14T19:39:56Z,3917100215,347,,3917100213,56,Right,3917100459,233,375,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855059,375,5,1,37,49,ch82doz9w9t1sw9ae3a4ffh0j,1,39.1,101.4,2022-11-14T19:39:40.873Z,2022-11-14T19:47:12Z,3917100411,56,Back,3917100439,233,352,3917100413,347,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855079,376,1,1,38,4,ch82doz9w9t1sw9ae3a4ffh0j,1,44.5,100,2022-11-14T19:39:55.555Z,2022-11-14T19:39:59Z,3917100533,56,Center,3917100539,212,23.0,3917100537,141,78.8,3917100541,213,5.5,3917100543,1,,3917100535,140,60.5,3917100531,107,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855087,377,44,1,38,8,ch82doz9w9t1sw9ae3a4ffh0j,1,59.7,74.5,2022-11-14T19:39:59.603Z,2022-11-14T19:40:01Z,3917100577,286,,3917100575,56,Center,3917100623,233,353,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855093,353,44,1,38,8,bqm1bnp1bh2apyudlz1o1whr3,0,40.3,25.5,2022-11-14T19:39:59.604Z,2022-11-14T19:40:01Z,3917100627,233,377,3917100595,56,Back,3917100597,285,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855091,378,1,1,38,8,ch82doz9w9t1sw9ae3a4ffh0j,0,60.9,77.3,2022-11-14T19:40:00.067Z,2022-11-14T19:40:08Z,3917100583,3,,3917100591,212,6.2,3917100589,141,69.8,3917100587,140,64.2,3917100585,56,Center,3917100593,213,5.3,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855097,354,49,1,38,10,bqm1bnp1bh2apyudlz1o1whr3,1,37.8,26.7,2022-11-14T19:40:01.889Z,2022-11-14T19:40:02Z,,,,,,,,,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855107,355,1,1,38,11,bqm1bnp1bh2apyudlz1o1whr3,1,40.1,19.2,2022-11-14T19:40:02.769Z,2022-11-14T19:40:05Z,3917100693,56,Back,3917100697,141,26.8,3917100699,212,7.2,3917100701,213,0.8,3917100695,140,44.9,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855127,356,1,1,38,13,bqm1bnp1bh2apyudlz1o1whr3,1,43.8,33.1,2022-11-14T19:40:04.945Z,2022-11-14T19:40:10Z,3917100823,140,35.2,3917100829,213,2.2,3917100827,212,15.9,3917100825,141,52.4,3917100821,56,Back,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855135,357,1,1,38,19,bqm1bnp1bh2apyudlz1o1whr3,1,38.2,34.6,2022-11-14T19:40:10.449Z,2022-11-14T19:40:12Z,3917100861,212,7.1,3917100857,140,36.2,3917100859,141,24.6,3917100863,213,4.4,3917100855,56,Back,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855143,358,1,1,38,20,bqm1bnp1bh2apyudlz1o1whr3,1,37.1,23.9,2022-11-14T19:40:11.906Z,2022-11-14T19:40:13Z,3917100929,212,16.0,3917100925,141,2.2,3917100917,56,Back,3917100921,140,43.1,3917100933,213,5.1,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855155,359,1,1,38,22,bqm1bnp1bh2apyudlz1o1whr3,1,43,2.1,2022-11-14T19:40:13.698Z,2022-11-14T19:40:53Z,3917101009,212,14.1,3917101007,141,0.7,3917101003,56,Right,3917101005,140,56.4,3917101011,213,6.2,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855159,360,43,1,38,23,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2022-11-14T19:40:15.344Z,2022-11-14T19:40:32Z,3917101391,144,5,3917101015,56,Right,3917101017,347,0,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855193,361,1,1,38,29,bqm1bnp1bh2apyudlz1o1whr3,1,38.9,9.2,2022-11-14T19:40:20.882Z,2022-11-14T19:40:26Z,3917101265,141,54.6,3917101267,212,42.1,3917101261,56,Back,3917101269,213,2.3,3917101271,1,,3917101263,140,11.7,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855203,362,1,1,38,34,bqm1bnp1bh2apyudlz1o1whr3,1,11.5,54.6,2022-11-14T19:40:25.938Z,2022-11-14T19:40:29Z,3917101317,213,1.0,3917101315,212,28.0,3917101311,140,25.6,3917101313,141,89.6,3917101309,56,Back,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855219,363,1,1,38,38,bqm1bnp1bh2apyudlz1o1whr3,1,35.6,88.6,2022-11-14T19:40:29.474Z,2022-11-14T19:40:33Z,3917101415,56,Back,3917101421,212,14.4,3917101417,140,32.6,3917101419,141,67.9,3917101423,213,4.5,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855221,364,1,1,38,41,bqm1bnp1bh2apyudlz1o1whr3,1,34.3,63.6,2022-11-14T19:40:33.298Z,2022-11-14T19:40:34Z,3917101435,140,37.0,3917101441,213,4.8,3917101437,141,31.2,3917101439,212,22.2,3917101433,56,Back,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855235,365,1,1,38,42,bqm1bnp1bh2apyudlz1o1whr3,1,37.8,29.5,2022-11-14T19:40:34.290Z,2022-11-14T19:40:37Z,3917101529,212,6.8,3917101527,141,24.1,3917101525,140,43.2,3917101531,213,5.7,3917101523,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855243,366,1,1,38,45,bqm1bnp1bh2apyudlz1o1whr3,1,43.2,24.1,2022-11-14T19:40:37.234Z,2022-11-14T19:40:39Z,3917101569,212,7.5,3917101573,213,2.1,3917101567,141,33.4,3917101561,56,Back,3917101563,140,39.4,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855255,367,1,1,38,47,bqm1bnp1bh2apyudlz1o1whr3,1,39.8,34.2,2022-11-14T19:40:38.915Z,2022-11-14T19:40:41Z,3917101653,213,1.6,3917101645,56,Back,3917101649,141,76.0,3917101647,140,39.8,3917101651,212,28.4,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855287,368,2,1,38,49,bqm1bnp1bh2apyudlz1o1whr3,1,40.1,76.4,2022-11-14T19:40:40.898Z,2022-11-14T19:40:47Z,3917101865,140,84.1,3917101867,141,81.8,3917101861,1,,3917101859,7,2072f0p9ful9u577gdvo89yw9,3917101863,56,Left,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855285,379,55,1,38,49,ch82doz9w9t1sw9ae3a4ffh0j,1,22.8,24.5,2022-11-14T19:40:40.899Z,2022-11-14T19:47:08Z,3917102105,189,,,,,,,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855391,380,1,1,39,8,ch82doz9w9t1sw9ae3a4ffh0j,1,21.9,27.4,2022-11-14T19:40:59.541Z,2022-11-14T19:41:09Z,3917102547,141,6.4,3917102549,212,14.5,3917102543,56,Back,3917102551,213,4.9,3917102541,241,,3917102545,140,24.2,3917102539,5,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855393,381,4,1,39,16,ch82doz9w9t1sw9ae3a4ffh0j,1,17.2,8.8,2022-11-14T19:41:08.038Z,2022-11-14T19:47:06Z,3917102559,56,Back,3917102557,295,,3917102561,152,,3917112575,233,369,3917102555,13,,3917102563,285,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855427,369,4,1,39,16,bqm1bnp1bh2apyudlz1o1whr3,0,82.8,91.2,2022-11-14T19:41:08.039Z,2022-11-14T19:47:07Z,3917102735,286,,3917102731,56,Left,3917102727,13,,3917102729,295,,3917112589,233,381,3917102733,152,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855481,382,2,1,39,35,ch82doz9w9t1sw9ae3a4ffh0j,1,11.8,7.4,2022-11-14T19:41:26.966Z,2022-11-14T19:41:36Z,3917103151,140,71.9,3917103143,1,,3917103149,56,Center,3917103153,141,30.4,3917103147,152,,3917103141,7,dodkgckgbecal0vivr1jf0hzo,3917103145,5,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855485,370,55,1,39,35,bqm1bnp1bh2apyudlz1o1whr3,1,26.8,60,2022-11-14T19:41:26.967Z,2022-11-14T19:47:09Z,3917103249,189,,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855515,371,1,1,39,46,bqm1bnp1bh2apyudlz1o1whr3,0,26.6,63.6,2022-11-14T19:41:38.308Z,2022-11-14T19:41:45Z,3917103375,155,,3917103385,212,69.5,3917103381,140,81.6,3917103429,189,,3917103389,1,,3917103377,241,,3917103387,213,5.7,3917103379,56,Right,rgspixypiwxuenf1yaukrrop,R. Matthys,3917103373,5,,3917103383,141,,,,,,,,,,6.8,,,,,,,,,,,,,,,,
2485855517,383,49,1,39,51,ch82doz9w9t1sw9ae3a4ffh0j,1,18.3,90.8,2022-11-14T19:41:42.870Z,2022-11-14T19:41:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855527,384,1,1,39,52,ch82doz9w9t1sw9ae3a4ffh0j,0,18.1,97.5,2022-11-14T19:41:43.526Z,2022-11-14T19:41:45Z,3917103439,140,36.9,3917103437,56,Back,3917103441,141,100.0,3917103445,213,0.1,3917103443,212,19.9,3917103447,1,,3917103435,157,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855575,372,5,1,39,53,bqm1bnp1bh2apyudlz1o1whr3,1,63.2,-1.5,2022-11-14T19:41:45.009Z,2022-11-14T19:47:13Z,3917103673,56,Right,3917103707,233,385,3917103679,347,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855531,385,5,1,39,53,ch82doz9w9t1sw9ae3a4ffh0j,0,36.8,101.5,2022-11-14T19:41:45.009Z,2022-11-14T19:41:52Z,3917103459,56,Back,3917103461,347,,3917103711,233,372,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855581,373,1,1,39,59,bqm1bnp1bh2apyudlz1o1whr3,1,73,0,2022-11-14T19:41:51.396Z,2022-11-14T19:41:52Z,3917103721,141,7.1,3917103715,107,,3917103725,213,1.2,3917103717,56,Right,3917103719,140,75.1,3917103723,212,6.3,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855591,374,1,1,40,1,bqm1bnp1bh2apyudlz1o1whr3,1,74.7,7.7,2022-11-14T19:41:52.613Z,2022-11-14T19:41:53Z,3917103773,56,Right,3917103781,213,3.6,3917103779,212,3.3,3917103777,141,5.6,3917103775,140,71.9,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855603,375,1,1,40,1,bqm1bnp1bh2apyudlz1o1whr3,1,71.9,5.6,2022-11-14T19:41:53.445Z,2022-11-14T19:41:55Z,3917103843,140,66.6,3917103849,213,2.6,3917103845,141,10.9,3917103847,212,6.6,3917103841,56,Right,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855615,376,1,1,40,3,bqm1bnp1bh2apyudlz1o1whr3,1,64.4,10.9,2022-11-14T19:41:55.093Z,2022-11-14T19:41:57Z,3917103911,140,65.7,3917103917,213,5.0,3917103915,212,4.3,3917103909,56,Right,3917103913,141,4.9,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855625,377,1,1,40,5,bqm1bnp1bh2apyudlz1o1whr3,1,65.8,4.1,2022-11-14T19:41:56.965Z,2022-11-14T19:41:58Z,3917103955,141,4.1,3917103951,56,Right,3917103953,140,68.4,3917103959,213,0.0,3917103957,212,2.7,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855629,378,3,1,40,6,bqm1bnp1bh2apyudlz1o1whr3,0,70.8,6.2,2022-11-14T19:41:58.324Z,2022-11-14T19:42:02Z,3917103969,286,,3917103967,56,Right,3917103975,233,386,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855627,386,7,1,40,6,ch82doz9w9t1sw9ae3a4ffh0j,0,29.2,93.8,2022-11-14T19:41:58.325Z,2022-11-14T19:41:59Z,3917103965,285,,3917103971,233,378,3917103963,56,Back,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855663,379,61,1,40,7,bqm1bnp1bh2apyudlz1o1whr3,1,68.3,4.7,2022-11-14T19:41:58.642Z,2022-11-14T19:42:06Z,3917104149,56,Right,,,,,,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485855637,387,49,1,40,8,ch82doz9w9t1sw9ae3a4ffh0j,1,25.6,85.5,2022-11-14T19:42:00.294Z,2022-11-14T19:42:00Z,,,,,,,,,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
