id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2459324273,453,15,2,47,7,6lzy9iiqoysvtdsgx719fng9n,1,86.8,51,2022-09-12T19:08:29.430Z,2022-09-12T20:06:14Z,3776635293,328,,3776634215,17,,3776635295,233,451,3776634217,56,Center,3776635289,15,,3776635287,24,,3776635597,146,98.5,3776635599,147,48.7,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,3776635593,102,47.8,3776635585,29,3776635587,154,3776635589,55,452,3776635583,80,,3776635595,103,10.8,,,,,,,,,,,,,,
2459324365,451,10,2,47,7,59t7flioj4w4mpwnrwbm0m8ck,1,2.8,51.9,2022-09-12T19:08:29.530Z,2022-09-12T20:06:15Z,3776634671,174,,3776634675,179,,3776634679,56,Back,3776634677,182,,3776634673,381,,3776635299,233,453,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324471,452,51,2,47,8,59t7flioj4w4mpwnrwbm0m8ck,1,2.4,52.7,2022-09-12T19:08:30.483Z,2022-09-12T20:06:12Z,3776635217,170,,,,,,,,,,,,,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324301,454,16,2,47,9,6lzy9iiqoysvtdsgx719fng9n,1,96.1,42.7,2022-09-12T19:08:31.349Z,2022-09-12T19:09:16Z,3776636311,230,98.5,3776636305,214,,3776635997,24,,3776635999,20,,3776636301,102,50.5,3776636299,78,,3776636013,375,47:08.691,3776636317,280,ATTEMPT_SAVED,4gso82x236c4xe0eovfr50sfd,K. Pierie,,3776636009,374,2022-09-12 20:08:30.963,3776636303,103,3776636309,458,3776636313,231,47.7,3776636307,328,,3776636323,282,5019,3776634331,60,,3776634337,56,Center,17.1,,,3776636321,281,3z9bdfblis9tl3e1uo7e72h62,,
2459324679,453,1,2,47,51,59t7flioj4w4mpwnrwbm0m8ck,1,50,49.3,2022-09-12T19:09:14.163Z,2022-09-12T19:11:47Z,3776636385,279,G,3776636381,212,9.9,3776636375,56,Back,3776636383,213,3.2,3776636379,141,48.0,3776636377,140,40.6,3776643685,189,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325857,473,1,2,47,52,59t7flioj4w4mpwnrwbm0m8ck,0,39.2,57.1,2022-09-12T19:09:15.210Z,2022-09-12T19:12:33Z,3776645649,212,10.9,3776643813,189,,3776645647,141,49.7,3776645651,213,5.8,3776645643,56,Back,3776645645,140,48.4,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324693,455,1,2,47,54,6lzy9iiqoysvtdsgx719fng9n,1,31.1,35.7,2022-09-12T19:09:16.687Z,2022-09-12T19:12:40Z,3776645865,141,54.0,3776645871,1,,3776645861,56,Center,3776646005,189,,3776645863,140,52.3,3776645869,213,0.5,3776645859,157,,3776645867,212,25.5,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324699,457,1,2,47,55,6lzy9iiqoysvtdsgx719fng9n,0,56.6,55.3,2022-09-12T19:09:17.942Z,2022-09-12T19:12:41Z,3776644221,141,65.5,3776644219,140,67.0,3776644217,56,Center,3776644225,213,0.6,3776644223,212,12.9,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324701,454,8,2,47,55,59t7flioj4w4mpwnrwbm0m8ck,1,28.1,34.6,2022-09-12T19:09:17.971Z,2022-09-12T19:11:21Z,3776636451,56,Back,,,,,,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324697,456,43,2,47,56,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-09-12T19:09:18.814Z,2022-09-12T19:12:42Z,3776646231,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324709,455,1,2,47,57,59t7flioj4w4mpwnrwbm0m8ck,0,37.3,30.4,2022-09-12T19:09:19.317Z,2022-09-12T19:09:21Z,3776636483,56,Right,3776636485,140,51.6,3776636489,212,19.3,3776636491,213,5.6,3776636487,141,12.6,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324713,458,49,2,47,58,6lzy9iiqoysvtdsgx719fng9n,1,52.9,89.6,2022-09-12T19:09:20.442Z,2022-09-12T19:09:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324719,459,43,2,47,58,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-09-12T19:09:20.499Z,2022-09-12T19:12:51Z,3776646693,144,49,,,,,,,,,,,,,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324727,460,43,2,47,58,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-09-12T19:09:20.638Z,2022-09-12T19:12:50Z,3776646641,144,49,,,,,,,,,,,,,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324733,461,1,2,47,58,6lzy9iiqoysvtdsgx719fng9n,1,52.9,89.6,2022-09-12T19:09:20.830Z,2022-09-12T19:09:22Z,3776636573,140,65.5,3776636575,141,90.5,3776636571,56,Left,3776636577,212,13.2,3776636579,213,0.0,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324739,462,3,2,47,59,6lzy9iiqoysvtdsgx719fng9n,0,64,92.4,2022-09-12T19:09:22.237Z,2022-09-12T19:09:24Z,3776636651,233,456,3776636601,56,Left,3776636603,286,,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324745,456,7,2,47,59,59t7flioj4w4mpwnrwbm0m8ck,0,36,7.6,2022-09-12T19:09:22.238Z,2022-09-12T19:09:24Z,3776636629,233,462,3776636621,56,Back,3776636623,285,,,,,,,,,,,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324763,463,1,2,48,1,6lzy9iiqoysvtdsgx719fng9n,1,63.3,82.7,2022-09-12T19:09:23.581Z,2022-09-12T19:09:25Z,3776636711,56,Center,3776636715,141,71.5,3776636717,212,10.3,3776636719,213,5.5,3776636713,140,69.9,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324765,464,50,2,48,3,6lzy9iiqoysvtdsgx719fng9n,1,67.7,74.4,2022-09-12T19:09:25.438Z,2022-09-12T19:09:29Z,3776636725,286,,3776636723,56,Center,3776636897,233,457,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324789,457,7,2,48,3,59t7flioj4w4mpwnrwbm0m8ck,0,32.3,25.6,2022-09-12T19:09:25.439Z,2022-09-12T19:09:28Z,3776636857,233,464,3776636839,56,Back,3776636841,285,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324795,465,1,2,48,4,6lzy9iiqoysvtdsgx719fng9n,1,62,75,2022-09-12T19:09:27.213Z,2022-09-12T19:09:28Z,3776636875,56,Left,3776636881,212,10.4,3776636877,140,69.6,3776636883,213,0.7,3776636879,141,84.8,,,,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324803,466,1,2,48,6,6lzy9iiqoysvtdsgx719fng9n,0,69.6,84.8,2022-09-12T19:09:28.350Z,2022-09-12T19:09:31Z,3776636911,213,5.4,3776637109,233,458,3776636905,140,71.1,3776637107,236,,3776637113,286,,3776636933,195,,3776636903,56,Left,3776636907,141,82.1,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,3776636909,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324829,458,74,2,48,6,59t7flioj4w4mpwnrwbm0m8ck,1,34.2,10.4,2022-09-12T19:09:28.351Z,2022-09-12T19:18:01Z,3776637047,285,,3776637127,233,466,3776637045,56,Back,,,,,,,,,,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324867,467,1,2,48,11,6lzy9iiqoysvtdsgx719fng9n,1,60.5,93.5,2022-09-12T19:09:33.725Z,2022-09-12T19:09:34Z,3776637289,212,6.0,3776637287,141,95.3,3776637291,213,0.2,3776637283,56,Left,3776637285,140,66.1,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324869,468,50,2,48,12,6lzy9iiqoysvtdsgx719fng9n,1,62.3,95.5,2022-09-12T19:09:34.639Z,2022-09-12T19:09:37Z,3776637297,56,Left,3776637299,286,,3776637431,233,459,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324883,459,7,2,48,12,59t7flioj4w4mpwnrwbm0m8ck,1,37.7,4.5,2022-09-12T19:09:34.640Z,2022-09-12T19:09:37Z,3776637383,285,,3776637379,167,,3776637381,56,Back,3776637427,233,468,,,,,,,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324887,460,5,2,48,13,59t7flioj4w4mpwnrwbm0m8ck,0,40.2,-1.5,2022-09-12T19:09:35.453Z,2022-09-12T19:17:53Z,3776637955,233,469,3776637405,347,,3776637403,56,Back,,,,,,,,,,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324961,469,5,2,48,13,6lzy9iiqoysvtdsgx719fng9n,1,59.8,101.5,2022-09-12T19:09:35.453Z,2022-09-12T19:09:44Z,3776637895,56,Left,3776637899,347,,3776637925,233,460,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324993,470,1,2,48,22,6lzy9iiqoysvtdsgx719fng9n,1,69.2,100,2022-09-12T19:09:44.477Z,2022-09-12T19:09:47Z,3776638063,141,87.7,3776638067,213,4.8,3776638057,107,,3776638059,56,Left,3776638065,212,9.8,3776638061,140,70.0,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459324995,471,50,2,48,24,6lzy9iiqoysvtdsgx719fng9n,1,68.9,87.7,2022-09-12T19:09:47.053Z,2022-09-12T19:09:50Z,3776638073,286,,3776638071,56,Left,3776638255,233,461,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325017,461,7,2,48,24,59t7flioj4w4mpwnrwbm0m8ck,0,31.1,12.3,2022-09-12T19:09:47.054Z,2022-09-12T19:09:50Z,3776638179,56,Back,3776638183,285,,3776638237,233,471,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325041,472,1,2,48,26,6lzy9iiqoysvtdsgx719fng9n,1,76.3,82.3,2022-09-12T19:09:49.165Z,2022-09-12T19:09:51Z,3776638293,212,9.0,3776638295,213,5.1,3776638289,140,79.2,3776638291,141,69.9,3776638287,56,Center,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325043,473,50,2,48,28,6lzy9iiqoysvtdsgx719fng9n,1,77.2,73.4,2022-09-12T19:09:51.021Z,2022-09-12T19:09:54Z,3776638485,233,462,3776638311,56,Center,3776638313,286,,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325071,462,7,2,48,28,59t7flioj4w4mpwnrwbm0m8ck,1,22.8,26.6,2022-09-12T19:09:51.022Z,2022-09-12T19:09:54Z,3776638435,56,Back,3776638477,233,473,3776638437,285,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325075,463,49,2,48,31,59t7flioj4w4mpwnrwbm0m8ck,1,29.6,26.5,2022-09-12T19:09:53.572Z,2022-09-12T19:09:54Z,,,,,,,,,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325089,464,1,2,48,31,59t7flioj4w4mpwnrwbm0m8ck,1,29.6,26.5,2022-09-12T19:09:53.731Z,2022-09-12T19:09:55Z,3776638509,212,16.1,3776638507,141,40.7,3776638511,213,0.6,3776638503,56,Back,3776638505,140,41.9,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325101,465,1,2,48,32,59t7flioj4w4mpwnrwbm0m8ck,1,41.9,40.7,2022-09-12T19:09:54.947Z,2022-09-12T19:09:56Z,3776638565,212,7.5,3776638563,141,29.7,3776638559,56,Back,3776638569,213,4.8,3776638561,140,42.2,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325129,466,1,2,48,34,59t7flioj4w4mpwnrwbm0m8ck,1,41.9,25.9,2022-09-12T19:09:56.371Z,2022-09-12T19:09:59Z,3776638715,56,Back,3776638723,213,4.9,3776638721,212,11.7,3776638719,141,9.1,3776638717,140,44.5,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325135,467,61,2,48,36,59t7flioj4w4mpwnrwbm0m8ck,0,44.5,9.1,2022-09-12T19:09:58.602Z,2022-09-12T19:20:41Z,3776638743,56,Back,,,,,,,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325123,474,49,2,48,36,6lzy9iiqoysvtdsgx719fng9n,1,45.4,87.5,2022-09-12T19:09:59.006Z,2022-09-12T19:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325143,475,1,2,48,36,6lzy9iiqoysvtdsgx719fng9n,1,45.4,87.5,2022-09-12T19:09:59.133Z,2022-09-12T19:10:00Z,3776638769,56,Back,3776638783,212,9.8,3776638779,141,85.9,3776638773,140,36.1,3776638787,213,3.3,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325157,476,1,2,48,38,6lzy9iiqoysvtdsgx719fng9n,1,40.4,81.1,2022-09-12T19:10:00.285Z,2022-09-12T19:10:02Z,3776638863,56,Left,3776638865,140,55.2,3776638867,141,91.1,3776638869,212,17.0,3776638871,213,0.4,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325177,477,1,2,48,40,6lzy9iiqoysvtdsgx719fng9n,1,55.2,91.1,2022-09-12T19:10:02.445Z,2022-09-12T19:10:04Z,3776638965,141,74.5,3776638963,140,58.4,3776638969,213,5.0,3776638967,212,11.8,3776638961,56,Center,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325197,478,1,2,48,41,6lzy9iiqoysvtdsgx719fng9n,1,58.1,75.1,2022-09-12T19:10:03.933Z,2022-09-12T19:10:05Z,3776639103,212,11.8,3776639099,140,65.0,3776639097,56,Center,3776639101,141,61.4,3776639105,213,5.4,,,,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325199,479,50,2,48,42,6lzy9iiqoysvtdsgx719fng9n,1,63.7,68.1,2022-09-12T19:10:05.090Z,2022-09-12T19:10:07Z,3776639109,56,Center,3776639111,286,,3776639163,233,468,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325203,468,7,2,48,42,59t7flioj4w4mpwnrwbm0m8ck,1,36.3,31.9,2022-09-12T19:10:05.091Z,2022-09-12T19:10:07Z,3776639137,285,,3776639135,56,Back,3776639159,233,479,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325207,469,49,2,48,44,59t7flioj4w4mpwnrwbm0m8ck,1,38.4,22.8,2022-09-12T19:10:06.388Z,2022-09-12T19:10:06Z,,,,,,,,,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325245,470,1,2,48,44,59t7flioj4w4mpwnrwbm0m8ck,0,38.6,23,2022-09-12T19:10:06.916Z,2022-09-12T19:10:11Z,3776639347,1,,3776639339,140,73.6,3776639337,56,Right,3776639343,212,37.9,3776639341,141,9.1,3776639345,213,6.0,3776639335,155,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325251,480,49,2,48,48,6lzy9iiqoysvtdsgx719fng9n,1,19.5,91.1,2022-09-12T19:10:10.974Z,2022-09-12T19:10:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325295,481,1,2,48,50,6lzy9iiqoysvtdsgx719fng9n,1,18.2,95.3,2022-09-12T19:10:12.622Z,2022-09-12T19:10:16Z,3776639637,212,17.5,3776639631,56,Back,3776639639,213,6.2,3776639635,141,92.3,3776639633,140,34.8,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325323,482,1,2,48,54,6lzy9iiqoysvtdsgx719fng9n,1,39.2,96.9,2022-09-12T19:10:16.733Z,2022-09-12T19:10:21Z,3776639859,56,Left,3776639869,213,6.2,3776639861,140,58.4,3776639863,141,95.7,3776639865,212,20.2,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325341,483,4,2,49,0,6lzy9iiqoysvtdsgx719fng9n,1,60.8,96.6,2022-09-12T19:10:23.037Z,2022-09-12T19:10:27Z,3776639971,152,,3776639965,13,,3776639969,56,Left,3776639967,295,,3776639973,286,,3776640055,233,471,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325353,471,4,2,49,0,59t7flioj4w4mpwnrwbm0m8ck,0,39.2,3.4,2022-09-12T19:10:23.038Z,2022-09-12T19:10:27Z,3776640051,152,,3776640049,56,Back,3776640047,295,,3776640059,233,483,3776640045,13,,3776640053,285,,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325465,484,1,2,49,19,6lzy9iiqoysvtdsgx719fng9n,1,60.8,96.3,2022-09-12T19:10:41.981Z,2022-09-12T19:10:43Z,3776640641,141,69.0,3776640645,213,3.9,3776640635,152,,3776640681,189,,3776640639,140,43.5,3776640637,56,Back,3776640643,212,26.0,3776640633,5,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325485,485,1,2,49,21,6lzy9iiqoysvtdsgx719fng9n,1,44.8,68.2,2022-09-12T19:10:43.597Z,2022-09-12T19:10:45Z,3776640797,213,4.7,3776640793,141,43.9,3776640789,56,Back,3776640791,140,44.3,3776640795,212,16.5,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325513,486,1,2,49,23,6lzy9iiqoysvtdsgx719fng9n,1,43.9,42.7,2022-09-12T19:10:45.293Z,2022-09-12T19:10:49Z,3776640955,140,60.7,3776640953,56,Right,3776640961,213,5.4,3776640957,141,10.0,3776640959,212,28.4,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325529,487,1,2,49,26,6lzy9iiqoysvtdsgx719fng9n,1,57.8,12.6,2022-09-12T19:10:48.877Z,2022-09-12T19:10:51Z,3776641041,140,74.9,3776641047,213,5.9,3776641039,56,Right,3776641043,141,2.5,3776641045,212,19.2,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325609,488,1,2,49,28,6lzy9iiqoysvtdsgx719fng9n,1,71.5,2.3,2022-09-12T19:10:51.100Z,2022-09-12T19:10:59Z,3776641499,56,Back,3776641505,212,29.3,3776641503,141,12.2,3776641507,213,2.9,3776641501,140,44.3,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325613,489,4,2,49,36,6lzy9iiqoysvtdsgx719fng9n,1,52.3,13.6,2022-09-12T19:10:58.317Z,2022-09-12T19:11:02Z,3776641531,286,,3776641525,295,,3776641587,233,472,3776641523,13,,3776641529,152,,3776641527,56,Right,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325619,472,4,2,49,36,59t7flioj4w4mpwnrwbm0m8ck,0,47.7,86.4,2022-09-12T19:10:58.318Z,2022-09-12T19:11:02Z,3776641611,233,489,3776641553,56,Back,3776641557,285,,3776641549,13,,3776641555,152,,3776641551,295,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325677,490,1,2,49,42,6lzy9iiqoysvtdsgx719fng9n,1,60.1,16.1,2022-09-12T19:11:05.004Z,2022-09-12T19:11:06Z,3776641823,56,Back,3776641829,212,13.4,3776641827,141,16.1,3776641819,5,,3776641831,213,3.1,3776641825,140,47.3,3776641821,152,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325703,491,1,2,49,44,6lzy9iiqoysvtdsgx719fng9n,1,47.3,16.1,2022-09-12T19:11:06.620Z,2022-09-12T19:11:08Z,3776641925,141,38.6,3776641923,140,36.1,3776641929,213,2.2,3776641927,212,19.3,3776641921,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325745,492,1,2,49,46,6lzy9iiqoysvtdsgx719fng9n,1,34.6,46.7,2022-09-12T19:11:08.717Z,2022-09-12T19:11:12Z,3776642119,212,39.7,3776642117,141,91.7,3776642121,213,0.9,3776642113,56,Left,3776642123,1,,3776642115,140,58.7,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325769,493,1,2,49,50,6lzy9iiqoysvtdsgx719fng9n,1,63.3,92.1,2022-09-12T19:11:12.812Z,2022-09-12T19:11:16Z,3776642247,141,98.7,3776642249,212,6.6,3776642243,56,Left,3776642245,140,67.9,3776642251,213,0.7,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325777,494,1,2,49,53,6lzy9iiqoysvtdsgx719fng9n,1,67.3,97.4,2022-09-12T19:11:16.268Z,2022-09-12T19:11:17Z,3776642285,141,87.4,3776642281,56,Left,3776642283,140,66.6,3776642287,212,6.8,3776642289,213,4.6,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325797,495,1,2,49,55,6lzy9iiqoysvtdsgx719fng9n,1,66.6,87.4,2022-09-12T19:11:17.420Z,2022-09-12T19:11:20Z,3776642411,56,Left,3776642415,141,94.2,3776642419,213,2.6,3776642417,212,8.9,3776642413,140,59.4,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325839,496,1,2,49,58,6lzy9iiqoysvtdsgx719fng9n,1,54.4,85.4,2022-09-12T19:11:20.733Z,2022-09-12T19:11:24Z,3776642589,212,30.9,3776642587,141,41.8,3776642591,213,4.4,3776642583,56,Back,3776642585,140,46.2,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459325869,497,1,2,50,2,6lzy9iiqoysvtdsgx719fng9n,1,52.3,36.6,2022-09-12T19:11:24.717Z,2022-09-12T19:11:27Z,3776642735,140,64.6,3776642733,56,Right,3776642741,213,5.4,3776642739,212,19.8,3776642737,141,14.6,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
