id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2529884219,82,5,1,8,6,1fttb31hnskynpku8qd09yhm8,0,41,-2,2023-04-07T18:10:10.571Z,2023-04-07T18:15:54Z,4170393187,56,Back,4170393511,233,93,4170393189,347,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884271,93,5,1,8,6,1wyg1tunyt7go9tnjea1hjqxb,1,59,102,2023-04-07T18:10:10.571Z,2023-04-07T18:10:16Z,4170393477,347,,4170393473,56,Left,4170393479,233,82,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884321,94,1,1,8,12,1wyg1tunyt7go9tnjea1hjqxb,1,60,100,2023-04-07T18:10:16.219Z,2023-04-07T18:10:19Z,4170393719,212,22.0,4170393717,141,86.0,4170393711,107,,4170393721,213,5.8,4170393713,56,Left,4170393715,140,78.3,4170393725,1,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884323,95,1,1,8,15,1wyg1tunyt7go9tnjea1hjqxb,0,78.1,86.3,2023-04-07T18:10:19.482Z,2023-04-07T18:13:45Z,4170393743,140,82.8,4170393745,141,75.6,4170393737,3,,4170393739,168,,4170393749,213,5.3,4170393747,212,8.8,4170393741,56,Center,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884361,83,1,1,8,16,1fttb31hnskynpku8qd09yhm8,0,19.3,19.1,2023-04-07T18:10:20.650Z,2023-04-07T18:10:24Z,4170393933,1,,4170393919,157,,4170393925,141,31.2,4170393927,212,42.4,4170393921,56,Center,4170393929,213,0.2,4170393923,140,58.9,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884363,84,44,1,8,18,1fttb31hnskynpku8qd09yhm8,1,53.6,28.2,2023-04-07T18:10:22.634Z,2023-04-07T18:15:57Z,4170393939,286,,4170393937,56,Center,4170394057,233,96,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884365,96,44,1,8,18,1wyg1tunyt7go9tnjea1hjqxb,0,46.4,71.8,2023-04-07T18:10:22.635Z,2023-04-07T18:10:51Z,4170393973,233,84,4170393977,285,,4170393945,56,Back,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884379,97,61,1,8,19,1wyg1tunyt7go9tnjea1hjqxb,1,51.5,72.9,2023-04-07T18:10:23.130Z,2023-04-07T18:11:54Z,4170394009,56,Center,,,,,,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884597,85,1,1,8,19,1fttb31hnskynpku8qd09yhm8,0,51.6,22.2,2023-04-07T18:10:23.842Z,2023-04-07T18:10:44Z,4170395343,141,23.7,4170395351,213,0.6,4170395347,212,1.7,4170395337,56,Center,4170395335,168,,4170395339,140,52.9,4170395333,3,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884395,98,49,1,8,20,1wyg1tunyt7go9tnjea1hjqxb,1,49.8,72.2,2023-04-07T18:10:24.859Z,2023-04-07T18:10:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884417,99,1,1,8,21,1wyg1tunyt7go9tnjea1hjqxb,1,44.4,73.8,2023-04-07T18:10:25.450Z,2023-04-07T18:10:28Z,4170394253,140,28.3,4170394259,213,2.6,4170394257,212,19.6,4170394251,56,Back,4170394255,141,88.5,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884437,100,1,1,8,24,1wyg1tunyt7go9tnjea1hjqxb,1,30.3,90,2023-04-07T18:10:28.073Z,2023-04-07T18:10:29Z,4170394369,56,Back,4170394377,213,4.5,4170394371,140,28.0,4170394373,141,70.2,4170394375,212,13.7,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884539,101,1,1,8,24,1wyg1tunyt7go9tnjea1hjqxb,1,28,70.2,2023-04-07T18:10:29.003Z,2023-04-07T18:10:37Z,4170394977,141,26.3,4170394971,56,Back,4170394983,213,4.8,4170394975,140,30.6,4170394981,212,30.0,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884583,102,1,1,8,33,1wyg1tunyt7go9tnjea1hjqxb,1,37.1,24.4,2023-04-07T18:10:37.194Z,2023-04-07T18:10:41Z,4170395243,212,28.6,4170395245,213,2.7,4170395237,56,Back,4170395239,140,12.5,4170395241,141,42.5,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884675,103,1,1,8,37,1wyg1tunyt7go9tnjea1hjqxb,1,11.5,43.9,2023-04-07T18:10:41.802Z,2023-04-07T18:10:47Z,4170395715,213,5.4,4170395709,141,18.5,4170395705,140,24.9,4170395711,212,22.3,4170395703,56,Back,,,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884701,104,1,1,8,43,1wyg1tunyt7go9tnjea1hjqxb,1,24.9,23.2,2023-04-07T18:10:47.770Z,2023-04-07T18:10:51Z,4170395895,141,49.7,4170395893,140,6.5,4170395897,212,26.4,4170395891,56,Back,4170395899,213,2.4,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884751,105,1,1,8,48,1wyg1tunyt7go9tnjea1hjqxb,1,7.6,51.9,2023-04-07T18:10:52.921Z,2023-04-07T18:10:57Z,4170396239,56,Back,4170396247,213,5.6,4170396245,212,7.0,4170396241,140,12.6,4170396243,141,45.2,,,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884779,106,1,1,8,53,1wyg1tunyt7go9tnjea1hjqxb,1,23.1,42.4,2023-04-07T18:10:57.050Z,2023-04-07T18:10:59Z,4170396383,212,19.4,4170396385,213,1.8,4170396377,56,Back,4170396379,140,19.5,4170396381,141,70.4,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884825,107,1,1,8,55,1wyg1tunyt7go9tnjea1hjqxb,1,20.8,70.2,2023-04-07T18:10:59.738Z,2023-04-07T18:11:03Z,4170396655,56,Back,4170396667,212,21.9,4170396671,213,3.8,4170396659,140,4.5,4170396663,141,50.1,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884869,108,1,1,8,58,1wyg1tunyt7go9tnjea1hjqxb,0,4.4,49.7,2023-04-07T18:11:02.922Z,2023-04-07T18:12:55Z,4170396951,1,,4170396947,212,57.5,4170396941,56,Center,4170396945,141,61.2,4170396949,213,0.1,4170396943,140,58.7,4170396939,157,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884885,86,1,1,9,1,1fttb31hnskynpku8qd09yhm8,0,54.7,53,2023-04-07T18:11:05.836Z,2023-04-07T18:11:07Z,4170397015,56,Center,4170397017,140,66.4,4170397019,141,50.9,4170397013,3,,4170397023,213,6.2,4170397021,212,12.4,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884915,109,61,1,9,4,1wyg1tunyt7go9tnjea1hjqxb,1,35.1,46.9,2023-04-07T18:11:08.411Z,2023-04-07T18:11:08Z,4170397177,56,Back,,,,,,,,,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529884967,110,1,1,9,6,1wyg1tunyt7go9tnjea1hjqxb,0,29,72,2023-04-07T18:11:10.171Z,2023-04-07T18:11:11Z,4170397429,157,,4170397433,140,59.7,4170397435,141,41.2,4170397443,1,,4170397439,213,5.7,4170397437,212,38.4,4170397431,56,Center,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885007,87,1,1,9,9,1fttb31hnskynpku8qd09yhm8,1,39.9,43.9,2023-04-07T18:11:13.628Z,2023-04-07T18:11:14Z,4170397635,56,Back,4170397641,212,8.2,4170397639,141,50.9,4170397637,140,46.3,4170397643,213,0.6,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885011,88,49,1,9,10,1fttb31hnskynpku8qd09yhm8,1,46.3,50.9,2023-04-07T18:11:14.507Z,2023-04-07T18:11:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885025,89,1,1,9,10,1fttb31hnskynpku8qd09yhm8,1,46.3,50.9,2023-04-07T18:11:14.690Z,2023-04-07T18:11:15Z,4170397743,212,14.6,4170397745,213,2.5,4170397735,140,34.9,4170397739,141,63.1,4170397733,56,Back,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885129,90,1,1,9,11,1fttb31hnskynpku8qd09yhm8,1,36,63.4,2023-04-07T18:11:15.396Z,2023-04-07T18:11:22Z,4170398299,140,59.4,4170398297,56,Right,4170398301,141,10.0,4170398307,1,,4170398305,213,5.3,4170398303,212,43.8,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885187,91,1,1,9,18,1fttb31hnskynpku8qd09yhm8,1,67.3,5.3,2023-04-07T18:11:22.435Z,2023-04-07T18:11:26Z,4170398609,56,Back,4170398613,141,11.7,4170398617,212,24.5,4170398611,140,44.3,4170398621,213,3.0,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885235,92,1,1,9,21,1fttb31hnskynpku8qd09yhm8,1,41.1,17.9,2023-04-07T18:11:25.894Z,2023-04-07T18:11:29Z,4170398881,213,2.0,4170398879,212,22.3,4170398873,56,Back,4170398877,141,47.6,4170398875,140,32.1,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885279,93,1,1,9,25,1fttb31hnskynpku8qd09yhm8,1,26.1,51.6,2023-04-07T18:11:29.209Z,2023-04-07T18:11:32Z,4170399113,141,42.7,4170399117,213,3.4,4170399109,56,Back,4170399115,212,24.3,4170399111,140,3.7,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885327,94,1,1,9,28,1fttb31hnskynpku8qd09yhm8,0,4.9,35.8,2023-04-07T18:11:32.342Z,2023-04-07T18:11:38Z,4170399413,56,Center,4170399419,212,65.0,4170399417,141,27.3,4170399411,157,,4170399415,140,66.6,4170399421,213,6.2,4170399423,1,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885357,111,1,1,9,34,1wyg1tunyt7go9tnjea1hjqxb,1,31.3,82.8,2023-04-07T18:11:38.105Z,2023-04-07T18:11:39Z,4170399573,140,42.0,4170399575,141,78.3,4170399569,3,,4170399579,213,6.0,4170399571,56,Back,4170399577,212,11.6,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885363,112,49,1,9,35,1wyg1tunyt7go9tnjea1hjqxb,1,41.9,78.8,2023-04-07T18:11:39.625Z,2023-04-07T18:11:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885405,113,1,1,9,37,1wyg1tunyt7go9tnjea1hjqxb,0,40.3,89.4,2023-04-07T18:11:41.033Z,2023-04-07T18:11:43Z,4170399879,140,66.1,4170399877,56,Left,4170399885,212,28.3,4170399881,141,100.0,4170399889,213,0.3,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885539,95,5,1,9,39,1fttb31hnskynpku8qd09yhm8,1,30.3,-1.7,2023-04-07T18:11:43.073Z,2023-04-07T18:11:52Z,4170400603,56,Back,4170400605,347,,4170400625,233,114,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885409,114,5,1,9,39,1wyg1tunyt7go9tnjea1hjqxb,0,69.7,101.7,2023-04-07T18:11:43.073Z,2023-04-07T18:15:54Z,4170400655,233,95,4170399899,56,Left,4170399901,347,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885607,96,1,1,9,50,1fttb31hnskynpku8qd09yhm8,0,45.6,0,2023-04-07T18:11:54.080Z,2023-04-07T18:11:56Z,4170401015,141,10.9,4170401009,107,,4170401011,56,Right,4170401013,140,70.9,4170401019,212,27.9,4170401023,213,0.3,4170401027,1,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885681,115,1,1,9,54,1wyg1tunyt7go9tnjea1hjqxb,1,27.7,93.5,2023-04-07T18:11:58.425Z,2023-04-07T18:11:59Z,4170401377,212,19.1,4170401375,141,84.8,4170401371,56,Back,4170401369,3,,4170401373,140,45.0,4170401383,213,6.0,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885689,116,49,1,9,55,1wyg1tunyt7go9tnjea1hjqxb,1,45,84.8,2023-04-07T18:11:59.626Z,2023-04-07T18:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885729,117,1,1,9,55,1wyg1tunyt7go9tnjea1hjqxb,1,45,84.8,2023-04-07T18:11:59.785Z,2023-04-07T18:12:02Z,4170401619,141,69.8,4170401617,140,24.1,4170401615,56,Back,4170401627,213,3.6,4170401623,212,24.2,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885785,118,1,1,9,58,1wyg1tunyt7go9tnjea1hjqxb,1,24.8,73.4,2023-04-07T18:12:02.249Z,2023-04-07T18:12:07Z,4170402039,213,5.2,4170402033,140,35.5,4170402035,141,43.6,4170402037,212,23.2,4170402031,56,Back,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885809,119,1,1,10,2,1wyg1tunyt7go9tnjea1hjqxb,1,37.7,39.1,2023-04-07T18:12:07.002Z,2023-04-07T18:12:10Z,4170402211,141,75.0,4170402209,140,35.6,4170402215,213,1.7,4170402213,212,24.5,4170402207,56,Back,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885857,120,1,1,10,5,1wyg1tunyt7go9tnjea1hjqxb,0,39.3,73.8,2023-04-07T18:12:09.978Z,2023-04-07T18:12:12Z,4170402491,212,54.7,4170402487,140,88.9,4170402489,141,49.3,4170402495,1,,4170402493,213,6.0,4170402485,56,Center,4170402483,155,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885863,97,52,1,10,9,1fttb31hnskynpku8qd09yhm8,1,11.6,42.1,2023-04-07T18:12:13.584Z,2023-04-07T18:12:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885893,98,1,1,10,10,1fttb31hnskynpku8qd09yhm8,1,12,43.7,2023-04-07T18:12:14.175Z,2023-04-07T18:12:16Z,4170402729,140,20.0,4170402727,56,Back,4170402735,213,1.2,4170402733,212,23.5,4170402725,123,,4170402731,141,76.0,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885931,99,1,1,10,12,1fttb31hnskynpku8qd09yhm8,1,20,76,2023-04-07T18:12:16.252Z,2023-04-07T18:12:19Z,4170402927,140,16.7,4170402929,141,60.5,4170402933,213,4.4,4170402925,56,Back,4170402931,212,11.1,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885961,100,1,1,10,15,1fttb31hnskynpku8qd09yhm8,0,19.9,59.3,2023-04-07T18:12:19.113Z,2023-04-07T18:12:23Z,4170403131,141,74.7,4170403137,1,,4170403125,155,,4170403135,213,0.2,4170403133,212,51.3,4170403129,140,67.7,4170403127,56,Center,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885963,121,49,1,10,18,1wyg1tunyt7go9tnjea1hjqxb,1,37.5,14,2023-04-07T18:12:22.986Z,2023-04-07T18:12:23Z,,,,,,,,,,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529885997,122,1,1,10,19,1wyg1tunyt7go9tnjea1hjqxb,1,37.5,14,2023-04-07T18:12:23.257Z,2023-04-07T18:12:25Z,4170403377,212,8.6,4170403371,56,Back,4170403375,141,3.2,4170403373,140,41.7,4170403379,213,5.3,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886001,123,50,1,10,21,1wyg1tunyt7go9tnjea1hjqxb,1,39.8,7.2,2023-04-07T18:12:25.849Z,2023-04-07T18:12:27Z,4170403569,233,101,4170403397,286,,4170403395,56,Back,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886021,101,7,1,10,21,1fttb31hnskynpku8qd09yhm8,0,60.2,92.8,2023-04-07T18:12:25.850Z,2023-04-07T18:12:27Z,4170403495,56,Left,4170403497,285,,4170403539,233,123,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886079,124,1,1,10,24,1wyg1tunyt7go9tnjea1hjqxb,0,33.2,9.2,2023-04-07T18:12:28.906Z,2023-04-07T18:12:29Z,4170403795,212,25.0,4170403793,141,0.0,4170403797,213,6.0,4170403791,140,55.9,4170403799,1,,4170403787,157,,4170403789,56,Right,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886169,102,5,1,10,25,1fttb31hnskynpku8qd09yhm8,1,47.1,101.8,2023-04-07T18:12:29.691Z,2023-04-07T18:15:54Z,4170404261,56,Back,4170404273,233,125,4170404263,347,,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886085,125,5,1,10,25,1wyg1tunyt7go9tnjea1hjqxb,0,52.9,-1.8,2023-04-07T18:12:29.691Z,2023-04-07T18:12:34Z,4170403819,347,,4170403817,56,Right,4170404289,233,102,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886231,103,1,1,10,29,1fttb31hnskynpku8qd09yhm8,1,50.1,100,2023-04-07T18:12:33.917Z,2023-04-07T18:12:37Z,4170404547,107,,4170404551,140,42.8,4170404557,213,3.7,4170404549,56,Back,4170404555,212,9.2,4170404553,141,94.5,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886259,104,1,1,10,33,1fttb31hnskynpku8qd09yhm8,1,43.7,91.7,2023-04-07T18:12:37.500Z,2023-04-07T18:12:39Z,4170404711,141,76.3,4170404709,140,45.4,4170404715,213,4.9,4170404707,56,Back,4170404713,212,10.6,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886285,105,1,1,10,35,1fttb31hnskynpku8qd09yhm8,1,44.7,79.7,2023-04-07T18:12:39.147Z,2023-04-07T18:12:41Z,4170404875,141,97.4,4170404877,212,16.8,4170404873,140,55.8,4170404879,213,0.8,4170404869,56,Left,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886305,106,1,1,10,37,1fttb31hnskynpku8qd09yhm8,0,57,96.2,2023-04-07T18:12:41.410Z,2023-04-07T18:12:43Z,4170404959,141,78.5,4170404957,140,66.4,4170404955,56,Center,4170404963,213,5.4,4170404961,212,15.6,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886333,126,49,1,10,40,1wyg1tunyt7go9tnjea1hjqxb,1,35.3,31.6,2023-04-07T18:12:44.569Z,2023-04-07T18:12:44Z,,,,,,,,,,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886383,127,1,1,10,40,1wyg1tunyt7go9tnjea1hjqxb,1,35.3,31.6,2023-04-07T18:12:44.777Z,2023-04-07T18:12:49Z,4170405379,212,16.4,4170405373,56,Back,4170405375,140,45.3,4170405377,141,50.1,4170405381,213,0.9,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886385,128,4,1,10,44,1wyg1tunyt7go9tnjea1hjqxb,1,50.7,46.6,2023-04-07T18:12:48.056Z,2023-04-07T18:12:50Z,4170405393,152,,4170405495,233,107,4170405395,265,,4170405397,286,,4170405391,56,Center,4170405389,13,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886395,107,4,1,10,44,1fttb31hnskynpku8qd09yhm8,0,49.3,53.4,2023-04-07T18:12:48.057Z,2023-04-07T18:13:00Z,4170405449,13,,4170405457,285,,4170405451,56,Back,4170405453,152,,4170405527,233,128,4170405455,265,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886543,129,1,1,10,55,1wyg1tunyt7go9tnjea1hjqxb,1,42.4,60.2,2023-04-07T18:12:59.689Z,2023-04-07T18:13:03Z,4170406297,213,4.7,4170406291,140,41.9,4170406287,152,,4170406289,56,Back,4170406295,212,21.6,4170406293,141,28.4,4170406285,5,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886629,130,1,1,10,58,1wyg1tunyt7go9tnjea1hjqxb,1,48.3,38.5,2023-04-07T18:13:02.969Z,2023-04-07T18:13:09Z,4170406795,213,1.7,4170406793,212,15.2,4170406791,141,60.6,4170406787,56,Back,4170406789,140,46.1,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886667,131,1,1,11,5,1wyg1tunyt7go9tnjea1hjqxb,1,43.4,65.4,2023-04-07T18:13:09.017Z,2023-04-07T18:13:11Z,4170406983,140,48.4,4170406989,213,5.1,4170406987,212,14.8,4170406985,141,45.1,4170406981,56,Back,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886703,132,1,1,11,7,1wyg1tunyt7go9tnjea1hjqxb,1,52.1,44.5,2023-04-07T18:13:11.272Z,2023-04-07T18:13:12Z,4170407139,56,Center,4170407143,141,48.2,4170407141,140,67.6,4170407147,213,0.2,4170407145,212,16.5,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886757,133,1,1,11,8,1wyg1tunyt7go9tnjea1hjqxb,1,67.6,48.7,2023-04-07T18:13:12.568Z,2023-04-07T18:13:15Z,4170407401,212,15.4,4170407395,56,Center,4170407399,141,26.3,4170407403,213,4.6,4170407397,140,65.6,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886813,134,1,1,11,11,1wyg1tunyt7go9tnjea1hjqxb,1,67.2,27.5,2023-04-07T18:13:15.704Z,2023-04-07T18:13:20Z,4170407715,212,15.2,4170407717,213,5.1,4170407709,56,Right,4170407711,140,72.0,4170407713,141,6.4,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529886817,135,50,1,11,16,1wyg1tunyt7go9tnjea1hjqxb,1,69.2,6.9,2023-04-07T18:13:20.072Z,2023-04-07T18:13:22Z,4170407739,286,,4170407737,56,Right,4170407891,233,108,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
