id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2521139965,497,1,2,48,52,dac758ef858jbq7pcb3gfwite,0,86.4,74.8,2023-03-17T20:06:30.656Z,2023-03-17T20:06:33Z,4103207093,155,,4103207101,140,90.4,4103207097,56,Center,4103207105,141,45.1,4103207107,212,20.6,4103207109,213,4.9,4103207089,2,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521139993,437,12,2,48,54,dnzj0iv5qtaemm9kthh9pos8q,1,8.9,56.8,2023-03-17T20:06:32.748Z,2023-03-17T20:06:34Z,4103207315,15,,4103207287,213,5.8,4103207281,140,15.7,4103207285,212,8.1,4103207283,141,51.3,4103207279,56,Back,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140003,498,61,2,48,56,dac758ef858jbq7pcb3gfwite,0,86.7,47.5,2023-03-17T20:06:34.049Z,2023-03-17T20:06:34Z,4103207347,56,Center,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140039,438,49,2,48,58,dnzj0iv5qtaemm9kthh9pos8q,1,15.9,38,2023-03-17T20:06:35.979Z,2023-03-17T20:06:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140069,439,1,2,48,58,dnzj0iv5qtaemm9kthh9pos8q,1,15.9,38,2023-03-17T20:06:36.186Z,2023-03-17T20:06:38Z,4103207815,212,10.3,4103207809,56,Back,4103207811,140,8.2,4103207813,141,28.7,4103207817,213,3.8,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140153,440,1,2,49,0,dnzj0iv5qtaemm9kthh9pos8q,1,8.2,28.7,2023-03-17T20:06:38.588Z,2023-03-17T20:06:43Z,4103208327,1,,4103208323,212,37.5,4103208315,157,,4103208317,56,Back,4103208321,141,35.6,4103208325,213,0.1,4103208319,140,43.6,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140161,441,61,2,49,4,dnzj0iv5qtaemm9kthh9pos8q,0,43.6,35.6,2023-03-17T20:06:42.050Z,2023-03-17T20:17:23Z,4103208345,56,Back,,,,,,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140147,499,49,2,49,5,dac758ef858jbq7pcb3gfwite,1,55.8,65.3,2023-03-17T20:06:42.960Z,2023-03-17T20:06:49Z,,,,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140209,500,1,2,49,6,dac758ef858jbq7pcb3gfwite,1,53.7,71.2,2023-03-17T20:06:44.624Z,2023-03-17T20:06:46Z,4103208619,140,48.6,4103208625,213,4.4,4103208621,141,46.7,4103208617,56,Back,4103208623,212,17.5,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140281,501,1,2,49,8,dac758ef858jbq7pcb3gfwite,1,48.6,46.9,2023-03-17T20:06:46.081Z,2023-03-17T20:06:49Z,4103208999,141,24.9,4103209003,213,5.7,4103208995,56,Center,4103208997,140,68.3,4103209001,212,25.5,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140363,502,1,2,49,11,dac758ef858jbq7pcb3gfwite,1,68.3,24.9,2023-03-17T20:06:49.857Z,2023-03-17T20:06:53Z,4103209393,213,2.7,4103209385,56,Center,4103209387,140,60.1,4103209389,141,31.2,4103209391,212,9.6,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140415,503,1,2,49,15,dac758ef858jbq7pcb3gfwite,1,60.1,30.3,2023-03-17T20:06:52.993Z,2023-03-17T20:06:55Z,4103209693,212,25.0,4103209691,141,10.6,4103209689,140,80.2,4103209695,213,5.7,4103209687,56,Right,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521140425,504,1,2,49,17,dac758ef858jbq7pcb3gfwite,1,94.4,19.2,2023-03-17T20:06:55.777Z,2023-03-17T20:07:51Z,4103209745,141,35.5,4103214793,22,,4103209741,56,Center,4103214791,154,,4103214789,210,16,4103209749,213,2.1,4103209743,140,87.5,4103209737,2,,4dk7h575fifmw2lhslevhmhux,M. Rente,4103209747,212,,,13.2,,,,,,,,,,,,,,,,,,,,,1,,,
2521140501,505,16,2,49,20,dac758ef858jbq7pcb3gfwite,1,84.2,34.6,2023-03-17T20:06:58.369Z,2023-03-17T20:07:52Z,4103214865,103,29.1,4103214859,133,,4103214853,77,,4103210125,63,,4103213059,374,2023-03-17 20:06:57.192,4103214857,154,,4103214873,55,504,4103214855,29,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,4103214869,231,4103214863,102,48.2,54.4,4103213055,20,,4103214867,230,4103210129,56,,98.2,4103210123,22,,4103213063,375,49:19.251,Center,,,,,,,
2521140911,442,17,2,49,30,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2023-03-17T20:07:08.618Z,2023-03-17T20:07:23Z,4103212291,31,,4103212293,184,,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141369,443,1,2,50,10,dnzj0iv5qtaemm9kthh9pos8q,1,49.9,49.8,2023-03-17T20:07:48.746Z,2023-03-17T20:07:59Z,4103214751,56,Back,4103215539,189,,4103214755,141,32.1,4103214761,279,G,4103214757,212,27.4,4103214759,213,3.6,4103214753,140,26.5,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141449,444,1,2,50,13,dnzj0iv5qtaemm9kthh9pos8q,0,26.5,32.1,2023-03-17T20:07:51.194Z,2023-03-17T20:07:56Z,4103215223,155,,4103215229,56,Left,4103215243,141,100.0,4103215249,213,0.8,4103215227,196,,4103215253,1,,4103215235,140,73.6,4103215245,212,68.2,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141467,445,5,2,50,15,dnzj0iv5qtaemm9kthh9pos8q,0,70.6,101.6,2023-03-17T20:07:53.922Z,2023-03-17T20:16:25Z,4103216081,233,506,4103215305,347,,4103215303,56,Left,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141585,506,5,2,50,15,dac758ef858jbq7pcb3gfwite,1,29.4,-1.6,2023-03-17T20:07:53.922Z,2023-03-17T20:08:04Z,4103216023,233,445,4103215967,56,Back,4103215969,347,,,,,,,,,,,,,,,,,1jeb7li66vn913oub7t7l7x79,R. Cicilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141669,507,1,2,50,26,dac758ef858jbq7pcb3gfwite,1,34.8,0,2023-03-17T20:08:03.969Z,2023-03-17T20:08:08Z,4103216431,212,15.8,4103216425,56,Back,4103216423,107,,4103216429,141,6.8,4103216427,140,20.8,4103216433,213,2.8,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141713,508,1,2,50,30,dac758ef858jbq7pcb3gfwite,1,20,10.9,2023-03-17T20:08:08.016Z,2023-03-17T20:08:11Z,4103216753,213,5.9,4103216745,141,4.1,4103216741,56,Back,4103216743,140,32.0,4103216749,212,13.4,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141775,509,1,2,50,33,dac758ef858jbq7pcb3gfwite,0,32.2,3.8,2023-03-17T20:08:11.184Z,2023-03-17T20:08:14Z,4103217025,140,70.8,4103217031,213,0.8,4103217021,155,,4103217029,212,56.2,4103217023,56,Center,4103217027,141,61.1,4103217033,1,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141803,446,49,2,50,36,dnzj0iv5qtaemm9kthh9pos8q,1,26.6,29.9,2023-03-17T20:08:14.874Z,2023-03-17T20:08:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141839,447,61,2,50,39,dnzj0iv5qtaemm9kthh9pos8q,1,26.6,29.9,2023-03-17T20:08:17.034Z,2023-03-17T20:08:17Z,4103217485,56,Back,,,,,,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141919,448,1,2,50,40,dnzj0iv5qtaemm9kthh9pos8q,0,12.4,36.9,2023-03-17T20:08:18.939Z,2023-03-17T20:08:20Z,4103217887,212,53.0,4103217889,213,6.1,4103217883,140,61.9,4103217891,1,,4103217881,56,Center,4103217879,157,,4103217885,141,21.5,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521141923,510,49,2,50,42,dac758ef858jbq7pcb3gfwite,1,34.6,88.1,2023-03-17T20:08:20.801Z,2023-03-17T20:08:21Z,,,,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142093,511,1,2,50,44,dac758ef858jbq7pcb3gfwite,1,35.8,89.3,2023-03-17T20:08:22.432Z,2023-03-17T20:08:28Z,4103218775,56,Back,4103218789,213,0.0,4103218779,140,44.1,4103218781,141,89.9,4103218787,212,8.7,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142173,512,1,2,50,50,dac758ef858jbq7pcb3gfwite,1,39,89,2023-03-17T20:08:28.816Z,2023-03-17T20:08:31Z,4103219139,56,Back,4103219143,141,81.4,4103219147,213,3.4,4103219145,212,18.6,4103219141,140,22.0,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142215,513,1,2,50,53,dac758ef858jbq7pcb3gfwite,1,22.5,82.7,2023-03-17T20:08:31.665Z,2023-03-17T20:08:34Z,4103219401,213,6.2,4103219399,212,9.2,4103219395,141,82.1,4103219391,140,31.3,4103219389,56,Back,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142233,514,1,2,50,55,dac758ef858jbq7pcb3gfwite,1,31.2,82,2023-03-17T20:08:33.904Z,2023-03-17T20:08:34Z,4103219517,213,1.6,4103219513,141,95.7,4103219511,140,31.3,4103219515,212,9.3,4103219509,56,Back,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142255,515,1,2,50,56,dac758ef858jbq7pcb3gfwite,1,31.3,94.5,2023-03-17T20:08:34.864Z,2023-03-17T20:08:36Z,4103219637,141,88.4,4103219633,56,Back,4103219639,212,5.2,4103219641,213,5.4,4103219635,140,34.3,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142283,516,1,2,50,58,dac758ef858jbq7pcb3gfwite,1,33.9,89,2023-03-17T20:08:36.513Z,2023-03-17T20:08:38Z,4103219799,212,15.0,4103219801,213,6.3,4103219793,56,Back,4103219797,141,88.9,4103219795,140,48.2,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142305,517,1,2,51,0,dac758ef858jbq7pcb3gfwite,1,48.5,88.9,2023-03-17T20:08:38.016Z,2023-03-17T20:08:39Z,4103219905,56,Back,4103219913,213,2.5,4103219909,141,93.0,4103219911,212,5.0,4103219907,140,44.6,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142355,518,1,2,51,1,dac758ef858jbq7pcb3gfwite,1,44.5,92.6,2023-03-17T20:08:39.039Z,2023-03-17T20:08:41Z,4103220169,212,18.5,4103220163,56,Left,4103220167,141,95.4,4103220165,140,62.0,4103220171,213,0.1,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142395,519,1,2,51,3,dac758ef858jbq7pcb3gfwite,0,66.3,94.8,2023-03-17T20:08:41.184Z,2023-03-17T20:08:44Z,4103220405,213,5.3,4103220401,141,49.7,4103220395,155,,4103220403,212,36.8,4103220397,56,Center,4103220407,1,,4103220399,140,85.7,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142475,449,12,2,51,6,dnzj0iv5qtaemm9kthh9pos8q,1,14.4,55.5,2023-03-17T20:08:44.361Z,2023-03-17T20:08:48Z,4103220841,140,14.4,4103220847,213,4.7,4103220845,212,35.6,4103220843,141,3.1,4103220839,56,Back,,,,,,,,,,5ffbqf6o50173uqvaefnce4gk,J. Mukeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142483,450,49,2,51,10,dnzj0iv5qtaemm9kthh9pos8q,1,14.4,3.1,2023-03-17T20:08:48.202Z,2023-03-17T20:08:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142533,451,1,2,51,11,dnzj0iv5qtaemm9kthh9pos8q,0,14.4,3.1,2023-03-17T20:08:49.099Z,2023-03-17T20:08:51Z,4103221157,212,43.9,4103221161,1,,4103221153,140,56.0,4103221159,213,0.1,4103221151,56,Right,4103221149,157,,4103221155,141,10.2,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142629,520,1,2,51,13,dac758ef858jbq7pcb3gfwite,1,33.7,91.2,2023-03-17T20:08:51.664Z,2023-03-17T20:08:56Z,4103221571,56,Center,4103221575,141,57.6,4103221577,212,30.9,4103221569,3,,4103221579,213,5.5,4103221573,140,53.5,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142791,525,49,2,51,17,dac758ef858jbq7pcb3gfwite,1,45.3,62,2023-03-17T20:08:55.272Z,2023-03-17T20:09:30Z,,,,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142679,521,1,2,51,18,dac758ef858jbq7pcb3gfwite,1,53.4,57.6,2023-03-17T20:08:56.560Z,2023-03-17T20:08:59Z,4103221885,213,2.9,4103221879,140,47.3,4103221881,141,59.6,4103221877,56,Back,4103221883,212,6.5,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142681,522,61,2,51,21,dac758ef858jbq7pcb3gfwite,1,45.6,60.5,2023-03-17T20:08:59.497Z,2023-03-17T20:08:59Z,4103221895,56,Back,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142735,523,1,2,51,22,dac758ef858jbq7pcb3gfwite,1,38.4,52.8,2023-03-17T20:09:00.191Z,2023-03-17T20:09:02Z,4103222165,141,60.2,4103222161,56,Back,4103222163,140,48.0,4103222169,213,0.5,4103222167,212,11.3,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142777,524,1,2,51,24,dac758ef858jbq7pcb3gfwite,1,46.1,58.4,2023-03-17T20:09:02.176Z,2023-03-17T20:09:04Z,4103222401,56,Center,4103222407,212,23.5,4103222405,141,28.8,4103222409,213,5.3,4103222403,140,57.7,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142823,526,1,2,51,26,dac758ef858jbq7pcb3gfwite,1,64.9,26.7,2023-03-17T20:09:04.576Z,2023-03-17T20:09:06Z,4103222613,141,38.3,4103222617,213,1.1,4103222609,56,Center,4103222615,212,8.8,4103222611,140,68.6,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142861,527,1,2,51,28,dac758ef858jbq7pcb3gfwite,0,67.7,35.5,2023-03-17T20:09:05.999Z,2023-03-17T20:09:08Z,4103222827,141,31.6,4103222829,212,17.8,4103222823,56,Center,4103222831,213,6.1,4103222825,140,84.5,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142923,452,61,2,51,31,dnzj0iv5qtaemm9kthh9pos8q,1,15.6,69.7,2023-03-17T20:09:09.498Z,2023-03-17T20:09:09Z,4103223099,56,Back,,,,,,,,,,,,,,,,,,,,,,5ffbqf6o50173uqvaefnce4gk,J. Mukeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521142955,453,52,2,51,33,dnzj0iv5qtaemm9kthh9pos8q,1,4.6,67.9,2023-03-17T20:09:11.098Z,2023-03-17T20:09:11Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143271,454,80,2,51,48,dnzj0iv5qtaemm9kthh9pos8q,0,14.7,34.7,2023-03-17T20:09:26.890Z,2023-03-17T20:09:27Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143337,455,1,2,51,50,dnzj0iv5qtaemm9kthh9pos8q,0,19.9,29.6,2023-03-17T20:09:27.963Z,2023-03-17T20:09:37Z,4103225229,157,,4103225237,141,25.7,4103225243,1,,4103225233,56,Center,4103225239,212,57.3,4103225231,198,,4103225241,213,6.2,4103225235,140,74.4,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143367,528,44,2,51,52,dac758ef858jbq7pcb3gfwite,1,27.7,72.1,2023-03-17T20:09:30.521Z,2023-03-17T20:09:32Z,4103225425,233,456,4103225395,56,Back,4103225399,285,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143345,456,44,2,51,52,dnzj0iv5qtaemm9kthh9pos8q,0,72.3,27.9,2023-03-17T20:09:30.522Z,2023-03-17T20:09:32Z,4103225449,233,528,4103225297,286,,4103225295,56,Center,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143389,529,1,2,51,54,dac758ef858jbq7pcb3gfwite,0,29.8,69.9,2023-03-17T20:09:31.983Z,2023-03-17T20:09:33Z,4103225533,212,18.8,4103225527,56,Back,4103225529,140,46.3,4103225523,3,,4103225535,213,0.4,4103225531,141,80.5,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143445,457,1,2,51,55,dnzj0iv5qtaemm9kthh9pos8q,0,61.3,5.7,2023-03-17T20:09:33.929Z,2023-03-17T20:09:34Z,4103225765,56,Right,4103225771,212,5.1,4103225769,141,8.4,4103225773,213,0.4,4103225767,140,65.8,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143467,530,61,2,51,56,dac758ef858jbq7pcb3gfwite,1,34.4,87.2,2023-03-17T20:09:34.872Z,2023-03-17T20:17:19Z,4103225889,56,Back,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143495,458,5,2,51,57,dnzj0iv5qtaemm9kthh9pos8q,1,56.7,-1.5,2023-03-17T20:09:35.305Z,2023-03-17T20:09:38Z,4103226005,347,,4103226003,56,Right,4103226113,233,531,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143507,531,5,2,51,57,dac758ef858jbq7pcb3gfwite,0,43.3,101.5,2023-03-17T20:09:35.305Z,2023-03-17T20:16:25Z,4103226063,56,Back,4103226065,347,,4103226131,233,458,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143589,459,1,2,52,2,dnzj0iv5qtaemm9kthh9pos8q,1,59.5,0,2023-03-17T20:09:40.441Z,2023-03-17T20:09:42Z,4103226483,56,Right,4103226489,212,12.2,4103226491,213,0.7,4103226487,141,9.1,4103226485,140,68.6,4103226481,107,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143621,460,1,2,52,4,dnzj0iv5qtaemm9kthh9pos8q,1,68.6,9.1,2023-03-17T20:09:42.409Z,2023-03-17T20:09:44Z,4103226639,56,Right,4103226643,141,2.0,4103226647,213,3.7,4103226645,212,9.9,4103226641,140,60.4,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143639,461,1,2,52,6,dnzj0iv5qtaemm9kthh9pos8q,0,60.4,2,2023-03-17T20:09:44.585Z,2023-03-17T20:09:46Z,4103226729,140,69.7,4103226731,141,7.7,4103226735,213,0.4,4103226727,56,Right,4103226733,212,10.5,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143651,532,61,2,52,9,dac758ef858jbq7pcb3gfwite,1,39,93.3,2023-03-17T20:09:46.943Z,2023-03-17T20:09:47Z,4103226805,56,Back,,,,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143729,462,1,2,52,11,dnzj0iv5qtaemm9kthh9pos8q,1,55.4,31.4,2023-03-17T20:09:49.001Z,2023-03-17T20:09:51Z,4103227237,212,12.9,4103227229,56,Back,4103227233,140,45.1,4103227239,213,3.7,4103227235,141,21.0,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143775,463,1,2,52,13,dnzj0iv5qtaemm9kthh9pos8q,0,45.4,19.2,2023-03-17T20:09:51.754Z,2023-03-17T20:09:55Z,4103227451,56,Center,4103227449,155,,4103227455,141,29.9,4103227457,212,34.9,4103227461,1,,4103227459,213,0.2,4103227453,140,77.9,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143781,533,12,2,52,17,dac758ef858jbq7pcb3gfwite,1,21.1,69,2023-03-17T20:09:55.328Z,2023-03-17T20:09:56Z,4103227495,212,23.3,4103227489,56,Back,4103227491,140,27.0,4103227535,15,,4103227493,141,100.0,4103227571,167,,4103227497,213,1.3,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143891,464,5,2,52,18,dnzj0iv5qtaemm9kthh9pos8q,1,71.6,-1.6,2023-03-17T20:09:56.313Z,2023-03-17T20:16:26Z,4103228023,56,Right,4103228025,347,,4103228063,233,534,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521143793,534,5,2,52,18,dac758ef858jbq7pcb3gfwite,0,28.4,101.6,2023-03-17T20:09:56.313Z,2023-03-17T20:10:02Z,4103227557,347,,4103228089,233,464,4103227555,56,Back,,,,,,,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521144003,465,1,2,52,23,dnzj0iv5qtaemm9kthh9pos8q,1,70.3,0,2023-03-17T20:10:01.848Z,2023-03-17T20:10:06Z,4103228669,141,18.1,4103228663,107,,4103228673,213,1.3,4103228667,140,73.4,4103228665,56,Right,4103228671,212,13.5,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521144009,466,50,2,52,28,dnzj0iv5qtaemm9kthh9pos8q,1,72.6,4.8,2023-03-17T20:10:06.778Z,2023-03-17T20:10:09Z,4103228711,286,,4103228897,233,535,4103228709,56,Right,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521144025,535,7,2,52,28,dac758ef858jbq7pcb3gfwite,1,27.4,95.2,2023-03-17T20:10:06.779Z,2023-03-17T20:10:08Z,4103228785,285,,4103228857,233,466,4103228783,56,Back,4103228781,167,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521145015,467,5,2,52,29,dnzj0iv5qtaemm9kthh9pos8q,1,74.2,-1,2023-03-17T20:10:07.402Z,2023-03-17T20:10:59Z,4103233961,347,,4103233971,233,536,4103233959,56,Right,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
