id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2517932481,126,1,1,11,34,b94pf87be9ojdgnrs5mst80un,1,64,96,2023-03-10T19:13:23.871Z,2023-03-10T19:13:26Z,4086224617,56,Back,4086224639,213,3.4,4086224627,141,85.0,4086224621,140,37.1,4086224633,212,29.2,,,,,,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932521,127,1,1,11,37,b94pf87be9ojdgnrs5mst80un,1,36.9,85.1,2023-03-10T19:13:26.527Z,2023-03-10T19:13:29Z,4086224861,140,34.6,4086224867,213,4.6,4086224863,141,48.5,4086224865,212,25.0,4086224859,56,Back,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932543,128,1,1,11,40,b94pf87be9ojdgnrs5mst80un,1,33.6,41,2023-03-10T19:13:29.679Z,2023-03-10T19:13:32Z,4086225029,140,37.5,4086225033,212,20.2,4086225031,141,11.9,4086225027,56,Back,4086225035,213,4.9,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932545,129,1,1,11,42,b94pf87be9ojdgnrs5mst80un,0,37.6,11.9,2023-03-10T19:13:32.175Z,2023-03-10T19:13:58Z,4086225043,141,11.3,4086226739,233,133,4086226737,236,,4086226743,286,,4086225045,212,4.3,4086225039,56,Back,4086225041,140,41.7,4086225047,213,6.2,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932557,133,74,1,11,42,2xlnfgrl6r18ftv38unwp7h4s,1,58.2,82.5,2023-03-10T19:13:32.176Z,2023-03-10T19:18:07Z,4086226903,233,129,4086225097,56,Left,4086226731,285,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932591,130,1,1,11,44,b94pf87be9ojdgnrs5mst80un,1,28,12.8,2023-03-10T19:13:33.567Z,2023-03-10T19:13:36Z,4086225261,56,Right,4086225269,213,0.1,4086225263,140,57.4,4086225265,141,15.9,4086225267,212,30.9,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932595,131,43,1,11,47,b94pf87be9ojdgnrs5mst80un,1,0,0,2023-03-10T19:13:36.464Z,2023-03-10T19:13:41Z,4086225711,144,49,,,,,,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932623,132,3,1,11,47,b94pf87be9ojdgnrs5mst80un,1,59.9,17.2,2023-03-10T19:13:36.695Z,2023-03-10T19:13:39Z,4086225467,233,134,4086225459,56,Right,4086225461,286,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932593,134,45,1,11,47,2xlnfgrl6r18ftv38unwp7h4s,0,40.1,82.8,2023-03-10T19:13:36.695Z,2023-03-10T19:13:39Z,4086225277,285,,4086225495,233,132,4086225273,56,Back,,,,,,,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932639,133,1,1,11,49,b94pf87be9ojdgnrs5mst80un,0,61.4,33.6,2023-03-10T19:13:39.007Z,2023-03-10T19:13:40Z,4086225531,141,49.0,4086225533,212,14.8,4086225529,140,71.4,4086225535,213,0.8,4086225527,56,Center,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932635,135,8,1,11,50,2xlnfgrl6r18ftv38unwp7h4s,1,29.9,56.9,2023-03-10T19:13:39.639Z,2023-03-10T19:56:58Z,4086225521,56,Back,,,,,,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932655,136,49,1,11,51,2xlnfgrl6r18ftv38unwp7h4s,1,32.4,56.7,2023-03-10T19:13:40.600Z,2023-03-10T19:13:40Z,,,,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932713,134,45,1,11,53,b94pf87be9ojdgnrs5mst80un,0,65.7,61,2023-03-10T19:13:42.443Z,2023-03-10T19:13:44Z,4086225865,285,,4086225863,56,Center,4086225933,233,137,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932691,137,3,1,11,53,2xlnfgrl6r18ftv38unwp7h4s,1,34.3,39,2023-03-10T19:13:42.443Z,2023-03-10T19:57:00Z,4086225769,56,Back,4086225913,233,134,4086225771,286,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932721,138,1,1,11,53,2xlnfgrl6r18ftv38unwp7h4s,0,34.8,38.9,2023-03-10T19:13:42.904Z,2023-03-10T19:13:46Z,4086225899,141,25.7,4086225897,140,43.5,4086225901,212,12.8,4086225895,56,Back,4086225903,213,5.5,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932785,139,1,1,11,56,2xlnfgrl6r18ftv38unwp7h4s,0,36.2,12.2,2023-03-10T19:13:45.928Z,2023-03-10T19:13:47Z,4086226191,56,Right,4086226199,213,5.9,4086226193,140,56.1,4086226195,141,0.0,4086226197,212,22.8,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932769,135,8,1,11,57,b94pf87be9ojdgnrs5mst80un,1,55.8,84.1,2023-03-10T19:13:46.609Z,2023-03-10T19:13:46Z,4086226121,56,Left,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932867,136,5,1,11,58,b94pf87be9ojdgnrs5mst80un,1,43.8,101.4,2023-03-10T19:13:47.714Z,2023-03-10T19:18:18Z,4086226693,233,140,4086226679,347,,4086226677,56,Back,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932789,140,5,1,11,58,2xlnfgrl6r18ftv38unwp7h4s,0,56.2,-1.4,2023-03-10T19:13:47.714Z,2023-03-10T19:13:56Z,4086226205,56,Right,4086226207,347,,4086226703,233,136,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932929,137,1,1,12,6,b94pf87be9ojdgnrs5mst80un,1,45.4,100,2023-03-10T19:13:55.488Z,2023-03-10T19:13:59Z,4086227065,213,3.5,4086227059,140,27.9,4086227055,107,,4086227061,141,90.5,4086227057,56,Back,4086227063,212,19.9,,,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517932971,138,1,1,12,10,b94pf87be9ojdgnrs5mst80un,1,27.3,91.2,2023-03-10T19:13:59.616Z,2023-03-10T19:14:03Z,4086227265,140,25.6,4086227263,56,Back,4086227273,213,4.7,4086227267,141,42.4,4086227277,1,,4086227269,212,33.2,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933005,139,1,1,12,13,b94pf87be9ojdgnrs5mst80un,1,27.5,40,2023-03-10T19:14:02.880Z,2023-03-10T19:14:06Z,4086227493,141,14.3,4086227495,212,17.5,4086227491,140,26.2,4086227489,56,Back,4086227497,213,4.6,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933091,140,1,1,12,17,b94pf87be9ojdgnrs5mst80un,1,26.6,20.4,2023-03-10T19:14:06.449Z,2023-03-10T19:14:11Z,4086227935,141,44.9,4086227937,212,24.3,4086227931,56,Back,4086227933,140,9.7,4086227939,213,2.4,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933147,141,1,1,12,22,b94pf87be9ojdgnrs5mst80un,0,9.7,47,2023-03-10T19:14:11.538Z,2023-03-10T19:14:17Z,4086228373,157,,4086228171,212,69.2,4086228173,213,0.6,4086228169,141,100.0,4086228175,1,,4086228165,56,Left,4086228167,140,65.3,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933287,141,5,1,12,26,2xlnfgrl6r18ftv38unwp7h4s,1,35,-1.5,2023-03-10T19:14:15.711Z,2023-03-10T19:18:18Z,4086228951,347,,4086228949,56,Back,4086228969,233,142,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933153,142,5,1,12,26,b94pf87be9ojdgnrs5mst80un,0,65,101.5,2023-03-10T19:14:15.711Z,2023-03-10T19:14:28Z,4086228197,347,,4086228991,233,141,4086228193,56,Left,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933307,142,1,1,12,35,2xlnfgrl6r18ftv38unwp7h4s,1,34.9,0,2023-03-10T19:14:24.449Z,2023-03-10T19:57:44Z,4086229053,140,35.0,4086229049,107,,4086231115,189,,4086229055,141,12.4,4086229059,213,1.6,4086229051,56,Back,4086229057,212,9.4,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933319,143,1,1,12,36,2xlnfgrl6r18ftv38unwp7h4s,1,33.6,13.7,2023-03-10T19:14:25.584Z,2023-03-10T19:57:16Z,4086229113,56,Back,4086229121,213,4.6,4086231125,189,,4086229115,140,33.0,4086229119,212,6.1,4086229117,141,4.8,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933335,144,1,1,12,37,2xlnfgrl6r18ftv38unwp7h4s,1,37.7,1.9,2023-03-10T19:14:27.081Z,2023-03-10T19:14:50Z,4086229199,141,1.1,4086229195,56,Back,4086229201,212,6.8,4086229197,140,44.2,4086229203,213,6.2,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933339,145,1,1,12,40,2xlnfgrl6r18ftv38unwp7h4s,0,45.7,5.4,2023-03-10T19:14:29.513Z,2023-03-10T19:57:42Z,4086229217,140,40.0,4086229215,56,Back,4086229223,213,2.5,4086229219,141,12.2,4086229221,212,7.6,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933459,144,1,1,12,43,b94pf87be9ojdgnrs5mst80un,0,64.8,88.7,2023-03-10T19:14:32.936Z,2023-03-10T19:18:07Z,4086229799,56,Left,4086229805,212,1.6,4086229839,236,,4086229845,286,,4086229803,141,90.3,4086229807,213,0.8,4086229841,233,146,4086229801,140,65.9,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933389,146,74,1,12,43,2xlnfgrl6r18ftv38unwp7h4s,1,39.3,15.1,2023-03-10T19:14:32.937Z,2023-03-10T19:14:37Z,4086229847,233,144,4086229503,56,Back,4086229505,285,,,,,,,,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933447,143,43,1,12,45,b94pf87be9ojdgnrs5mst80un,1,0,0,2023-03-10T19:14:34.562Z,2023-03-10T19:14:38Z,4086229761,56,Left,4086229763,286,0,4086229935,144,7,,,,,,,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933463,147,49,1,12,47,2xlnfgrl6r18ftv38unwp7h4s,1,19.2,11.3,2023-03-10T19:14:36.649Z,2023-03-10T19:14:36Z,,,,,,,,,,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933503,148,1,1,12,47,2xlnfgrl6r18ftv38unwp7h4s,1,19.2,11.3,2023-03-10T19:14:37.353Z,2023-03-10T19:14:39Z,4086230027,56,Back,4086230035,213,2.3,4086230029,140,7.2,4086230033,212,19.6,4086230031,141,33.4,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933577,149,1,1,12,49,2xlnfgrl6r18ftv38unwp7h4s,0,7.3,33.4,2023-03-10T19:14:39.288Z,2023-03-10T19:14:45Z,4086230401,56,Center,4086230409,213,0.2,4086230407,212,73.7,4086230403,140,76.1,4086230405,141,54.6,4086230399,157,,4086230411,1,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933571,145,49,1,12,54,b94pf87be9ojdgnrs5mst80un,1,28,53,2023-03-10T19:14:43.986Z,2023-03-10T19:55:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933663,146,1,1,12,55,b94pf87be9ojdgnrs5mst80un,1,26.9,52.8,2023-03-10T19:14:44.706Z,2023-03-10T19:55:22Z,4086230803,56,Back,4086230809,212,5.6,4086230805,140,32.2,4086230811,213,0.1,4086230807,141,53.4,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933725,147,1,1,12,59,b94pf87be9ojdgnrs5mst80un,1,32.8,46.3,2023-03-10T19:14:49.266Z,2023-03-10T19:14:54Z,4086231165,141,16.2,4086231167,212,20.5,4086231161,56,Back,4086231163,140,33.6,4086231169,213,4.8,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933757,148,1,1,13,5,b94pf87be9ojdgnrs5mst80un,1,24.1,6.8,2023-03-10T19:14:54.802Z,2023-03-10T19:14:56Z,4086231315,140,9.1,4086231317,141,29.4,4086231321,213,2.4,4086231313,56,Back,4086231319,212,22.0,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933847,149,1,1,13,7,b94pf87be9ojdgnrs5mst80un,1,9.1,29.4,2023-03-10T19:14:56.515Z,2023-03-10T19:15:03Z,4086231817,212,37.5,4086231819,213,6.1,4086231811,56,Back,4086231809,157,,4086231815,141,19.4,4086231813,140,44.2,4086231821,1,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933851,150,50,1,13,13,b94pf87be9ojdgnrs5mst80un,1,34.7,7.4,2023-03-10T19:15:02.963Z,2023-03-10T19:15:05Z,4086231839,56,Back,4086232113,286,,4086232109,233,150,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933885,150,7,1,13,13,2xlnfgrl6r18ftv38unwp7h4s,1,65.3,92.6,2023-03-10T19:15:02.964Z,2023-03-10T19:15:05Z,4086232059,233,150,4086231995,285,,4086231993,56,Left,,,,,,,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933895,151,49,1,13,15,2xlnfgrl6r18ftv38unwp7h4s,1,63.6,95,2023-03-10T19:15:04.733Z,2023-03-10T19:15:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933921,152,3,1,13,15,2xlnfgrl6r18ftv38unwp7h4s,0,66.5,95,2023-03-10T19:15:05.241Z,2023-03-10T19:15:07Z,4086232167,286,,4086232165,56,Left,4086232287,233,151,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933943,151,7,1,13,15,b94pf87be9ojdgnrs5mst80un,0,33.5,5,2023-03-10T19:15:05.242Z,2023-03-10T19:15:07Z,4086232249,56,Back,4086232251,285,,4086232265,233,152,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933939,153,61,1,13,17,2xlnfgrl6r18ftv38unwp7h4s,1,64.1,95,2023-03-10T19:15:07.130Z,2023-03-10T19:58:00Z,4086232247,56,Left,,,,,,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517933995,152,1,1,13,20,b94pf87be9ojdgnrs5mst80un,1,30.5,26.5,2023-03-10T19:15:09.635Z,2023-03-10T19:15:12Z,4086232563,140,36.9,4086232569,213,0.1,4086232561,56,Back,4086232567,212,6.8,4086232565,141,27.7,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934001,153,49,1,13,22,b94pf87be9ojdgnrs5mst80un,1,37.1,27.9,2023-03-10T19:15:12.340Z,2023-03-10T19:15:12Z,,,,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934031,154,1,1,13,23,b94pf87be9ojdgnrs5mst80un,0,37.1,27.9,2023-03-10T19:15:12.675Z,2023-03-10T19:15:14Z,4086232785,213,1.1,4086232779,140,57.7,4086232773,155,,4086232787,1,,4086232781,141,89.0,4086232775,196,,4086232777,56,Left,4086232783,212,46.8,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934037,154,49,1,13,25,2xlnfgrl6r18ftv38unwp7h4s,1,39.3,16.6,2023-03-10T19:15:14.746Z,2023-03-10T19:15:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934083,155,1,1,13,25,2xlnfgrl6r18ftv38unwp7h4s,1,39.3,16.6,2023-03-10T19:15:15.209Z,2023-03-10T19:15:17Z,4086232977,141,24.7,4086232975,140,31.4,4086232981,213,2.6,4086232973,56,Back,4086232979,212,10.0,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934097,156,1,1,13,28,2xlnfgrl6r18ftv38unwp7h4s,1,31.8,16.6,2023-03-10T19:15:17.657Z,2023-03-10T19:15:18Z,4086233079,141,4.7,4086233081,212,8.1,4086233075,56,Back,4086233083,213,4.7,4086233077,140,31.8,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934171,157,1,1,13,29,2xlnfgrl6r18ftv38unwp7h4s,1,31.8,4.7,2023-03-10T19:15:18.809Z,2023-03-10T19:15:23Z,4086233463,140,8.9,4086233469,213,2.8,4086233461,56,Back,4086233467,212,25.5,4086233465,141,17.0,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934217,158,1,1,13,33,2xlnfgrl6r18ftv38unwp7h4s,0,15.9,14.3,2023-03-10T19:15:23.274Z,2023-03-10T19:16:42Z,4086233705,213,0.3,4086233699,140,81.5,4086233707,1,,4086233697,56,Center,4086233701,141,46.7,4086233703,212,72.3,4086233695,155,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934233,155,49,1,13,38,b94pf87be9ojdgnrs5mst80un,1,19.3,52.5,2023-03-10T19:15:27.475Z,2023-03-10T19:56:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934405,156,1,1,13,38,b94pf87be9ojdgnrs5mst80un,1,19.3,52.5,2023-03-10T19:15:28.147Z,2023-03-10T19:56:41Z,4086234567,140,26.3,4086234565,56,Back,4086234573,213,5.8,4086234569,141,47.0,4086234571,212,8.2,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934443,157,1,1,13,50,b94pf87be9ojdgnrs5mst80un,1,26.9,43.1,2023-03-10T19:15:39.859Z,2023-03-10T19:15:42Z,4086234745,141,12.6,4086234747,212,20.8,4086234741,56,Back,4086234749,213,4.8,4086234743,140,28.9,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934451,158,1,1,13,53,b94pf87be9ojdgnrs5mst80un,0,28.8,11.1,2023-03-10T19:15:42.468Z,2023-03-10T19:15:44Z,4086234913,236,,4086234805,141,11.9,4086234915,233,159,4086234803,140,33.0,4086234807,212,4.4,4086234919,286,,4086234809,213,0.1,4086234801,56,Back,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934469,159,74,1,13,53,2xlnfgrl6r18ftv38unwp7h4s,1,65.8,74.6,2023-03-10T19:15:42.469Z,2023-03-10T19:18:08Z,4086234877,56,Center,4086234927,233,158,4086234881,285,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934495,159,52,1,13,56,b94pf87be9ojdgnrs5mst80un,1,9.8,41.2,2023-03-10T19:15:45.956Z,2023-03-10T19:15:46Z,,,,,,,,,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934603,160,1,1,13,59,b94pf87be9ojdgnrs5mst80un,1,12.5,45.7,2023-03-10T19:15:48.420Z,2023-03-10T19:15:54Z,4086235501,123,,4086235509,212,21.9,4086235507,141,75.0,4086235503,56,Back,4086235505,140,21.2,4086235511,213,1.1,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934681,161,1,1,14,5,b94pf87be9ojdgnrs5mst80un,1,25,84.1,2023-03-10T19:15:54.724Z,2023-03-10T19:16:01Z,4086235943,140,8.6,4086235949,213,4.0,4086235941,56,Back,4086235947,212,26.0,4086235945,141,55.4,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934729,162,1,1,14,11,b94pf87be9ojdgnrs5mst80un,1,12.4,41,2023-03-10T19:16:01.045Z,2023-03-10T19:16:05Z,4086236281,56,Back,4086236289,213,0.8,4086236291,1,,4086236287,212,48.4,4086236283,140,44.4,4086236285,141,92.3,4086236279,155,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934761,163,1,1,14,16,b94pf87be9ojdgnrs5mst80un,1,44.5,92.1,2023-03-10T19:16:05.700Z,2023-03-10T19:16:08Z,4086236457,141,79.6,4086236455,140,32.8,4086236461,213,3.7,4086236459,212,14.9,4086236453,56,Back,,,,,,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934795,164,1,1,14,18,b94pf87be9ojdgnrs5mst80un,1,32.4,80.8,2023-03-10T19:16:08.309Z,2023-03-10T19:16:11Z,4086236649,141,43.1,4086236653,213,4.5,4086236647,140,27.7,4086236651,212,26.1,4086236645,56,Back,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934833,165,1,1,14,21,b94pf87be9ojdgnrs5mst80un,1,28.4,37.6,2023-03-10T19:16:11.349Z,2023-03-10T19:16:15Z,4086236903,213,5.0,4086236895,56,Back,4086236899,141,7.7,4086236901,212,20.9,4086236897,140,33.2,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934891,166,1,1,14,25,b94pf87be9ojdgnrs5mst80un,1,33.2,7.7,2023-03-10T19:16:15.014Z,2023-03-10T19:18:29Z,4086237213,140,71.1,4086237221,1,,4086237209,155,,4086237215,141,15.3,4086237219,213,0.1,4086237211,56,Right,4086237217,212,40.1,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934895,167,61,1,14,27,b94pf87be9ojdgnrs5mst80un,0,70.2,16.1,2023-03-10T19:16:16.629Z,2023-03-10T20:03:30Z,4086237241,56,Right,,,,,,,,,,,,,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517934867,160,49,1,14,30,2xlnfgrl6r18ftv38unwp7h4s,1,26,83.1,2023-03-10T19:16:19.419Z,2023-03-10T19:16:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
