id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/14/value,assist,qualifier/16/value
2514691365,442,1,1,42,56,bqm1bnp1bh2apyudlz1o1whr3,1,56.7,66.6,2023-03-03T19:44:30.331Z,2023-03-03T19:44:32Z,4069052991,212,18.2,4069052987,140,46.9,4069052989,141,44.5,4069052985,56,Back,4069052993,213,4.1,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691395,443,1,1,42,58,bqm1bnp1bh2apyudlz1o1whr3,1,46.9,44.5,2023-03-03T19:44:32.492Z,2023-03-03T19:44:34Z,4069053135,213,4.8,4069053127,56,Back,4069053131,141,6.5,4069053133,212,25.9,4069053129,140,48.0,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691421,444,1,1,43,0,bqm1bnp1bh2apyudlz1o1whr3,1,48,6.5,2023-03-03T19:44:34.284Z,2023-03-03T19:44:36Z,4069053249,213,2.1,4069053243,140,37.4,4069053245,141,32.8,4069053241,56,Back,4069053247,212,21.1,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691481,445,1,1,43,4,bqm1bnp1bh2apyudlz1o1whr3,1,34.5,30.9,2023-03-03T19:44:38.012Z,2023-03-03T19:44:42Z,4069053595,213,2.3,4069053587,56,Back,4069053591,141,49.6,4069053593,212,17.0,4069053589,140,23.7,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691513,446,1,1,43,8,bqm1bnp1bh2apyudlz1o1whr3,1,23.7,49.6,2023-03-03T19:44:42.219Z,2023-03-03T19:45:11Z,4069053781,140,35.0,4069053785,212,18.7,4069053787,213,0.9,4069053779,56,Back,4069053783,141,70.8,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691523,447,1,1,43,10,bqm1bnp1bh2apyudlz1o1whr3,1,35,70.8,2023-03-03T19:44:44.379Z,2023-03-03T19:44:45Z,4069053845,213,4.5,4069053841,141,44.3,4069053837,56,Back,4069053839,140,31.8,4069053843,212,18.3,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691615,448,1,1,43,12,bqm1bnp1bh2apyudlz1o1whr3,1,31.8,44.3,2023-03-03T19:44:45.836Z,2023-03-03T19:44:52Z,4069054355,141,14.0,4069054359,213,4.5,4069054351,56,Back,4069054357,212,20.9,4069054353,140,28.3,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691683,449,1,1,43,18,bqm1bnp1bh2apyudlz1o1whr3,1,36.9,12.3,2023-03-03T19:44:52.093Z,2023-03-03T19:44:56Z,4069054687,56,Back,4069054685,196,,4069054693,212,43.7,4069054691,141,76.6,4069054683,155,,4069054695,213,1.6,4069054689,140,36.6,4069054697,1,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691737,450,1,1,43,23,bqm1bnp1bh2apyudlz1o1whr3,1,41.9,77.5,2023-03-03T19:44:56.795Z,2023-03-03T19:45:00Z,4069054967,1,,4069054959,140,70.9,4069054965,213,0.4,4069054961,141,97.4,4069054963,212,33.3,4069054957,56,Left,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691801,451,1,1,43,27,bqm1bnp1bh2apyudlz1o1whr3,0,70.9,97.4,2023-03-03T19:45:00.844Z,2023-03-03T19:45:06Z,4069055291,212,31.6,4069055287,140,100.0,4069055289,141,96.9,4069055285,56,Left,4069055293,213,6.3,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691823,426,5,1,43,32,cv5ftekuejf0ryxvd5h2my47r,1,-1.2,2.7,2023-03-03T19:45:06.179Z,2023-03-03T21:26:38Z,4069055427,233,452,4069055387,56,Back,4069055389,346,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514691813,452,5,1,43,32,bqm1bnp1bh2apyudlz1o1whr3,0,101.2,97.3,2023-03-03T19:45:06.179Z,2023-03-03T19:45:07Z,4069055445,233,426,4069055333,56,Left,4069055335,346,,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692167,427,1,1,44,0,cv5ftekuejf0ryxvd5h2my47r,0,5,53.7,2023-03-03T19:45:34.584Z,2023-03-03T19:45:38Z,4069057273,56,Center,4069057283,1,,4069057279,212,64.9,4069057285,74,,4069057277,141,66.6,4069057281,213,0.1,4069057275,140,66.2,4069057271,124,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692175,453,1,1,44,4,bqm1bnp1bh2apyudlz1o1whr3,0,34.8,34.5,2023-03-03T19:45:38.395Z,2023-03-03T19:45:40Z,4069057333,56,Back,4069057341,213,6.0,4069057339,212,11.5,4069057337,141,30.4,4069057335,140,45.4,4069057331,3,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692203,428,1,1,44,6,cv5ftekuejf0ryxvd5h2my47r,0,52.1,67.6,2023-03-03T19:45:39.959Z,2023-03-03T19:45:41Z,4069057475,56,Left,4069057483,213,0.5,4069057479,141,81.8,4069057477,140,67.1,4069057473,3,,4069057481,212,18.5,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692223,454,1,1,44,8,bqm1bnp1bh2apyudlz1o1whr3,0,33.8,12.9,2023-03-03T19:45:41.740Z,2023-03-03T19:45:44Z,4069057591,141,33.3,4069057595,213,0.9,4069057587,56,Back,4069057589,140,43.5,4069057585,3,,4069057593,212,17.2,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692275,429,1,1,44,11,cv5ftekuejf0ryxvd5h2my47r,1,62,61.2,2023-03-03T19:45:44.839Z,2023-03-03T19:45:49Z,4069057819,141,76.4,4069057823,213,1.4,4069057821,212,10.6,4069057817,140,64.1,4069057815,56,Center,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692307,430,1,1,44,15,cv5ftekuejf0ryxvd5h2my47r,1,65.5,84.2,2023-03-03T19:45:49.175Z,2023-03-03T19:45:51Z,4069058015,56,Left,4069058021,212,31.6,4069058017,140,94.8,4069058019,141,95.0,4069058023,213,0.2,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692329,431,1,1,44,17,cv5ftekuejf0ryxvd5h2my47r,0,94.8,95,2023-03-03T19:45:51.527Z,2023-03-03T19:45:53Z,4069058135,140,95.3,4069058131,155,,4069058137,141,83.6,4069058129,2,,4069058139,212,7.8,4069058141,213,4.8,4069058133,56,Left,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692331,455,61,1,44,19,bqm1bnp1bh2apyudlz1o1whr3,1,11.4,15.6,2023-03-03T19:45:53.480Z,2023-03-03T19:45:53Z,4069058143,56,Back,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692369,456,52,1,44,22,bqm1bnp1bh2apyudlz1o1whr3,1,3.6,45.4,2023-03-03T19:45:56.092Z,2023-03-03T19:45:56Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692397,457,1,1,44,23,bqm1bnp1bh2apyudlz1o1whr3,1,3.6,45.4,2023-03-03T19:45:57.627Z,2023-03-03T19:46:23Z,4069058459,141,93.2,4069058461,212,74.2,4069058479,287,,4069060259,1,,4069058453,123,,4069058463,213,0.5,4069058455,56,Left,4069058457,140,67.1,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692539,458,1,1,44,31,bqm1bnp1bh2apyudlz1o1whr3,1,64,93.2,2023-03-03T19:46:04.732Z,2023-03-03T19:46:10Z,4069059199,213,5.0,4069059185,155,,4069059193,140,80.9,4069059201,1,,4069059195,141,6.2,4069059191,56,Right,4069059197,212,61.8,4069059189,196,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692547,459,3,1,44,36,bqm1bnp1bh2apyudlz1o1whr3,0,80.6,6.3,2023-03-03T19:46:10.315Z,2023-03-03T19:46:13Z,4069059245,56,Right,4069059413,233,432,4069059247,286,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692567,432,7,1,44,36,cv5ftekuejf0ryxvd5h2my47r,1,19.4,93.7,2023-03-03T19:46:10.316Z,2023-03-03T19:46:13Z,4069059323,56,Back,4069059361,233,459,4069059321,167,,4069059325,285,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692571,433,5,1,44,38,cv5ftekuejf0ryxvd5h2my47r,0,19.4,101.2,2023-03-03T19:46:12.347Z,2023-03-03T21:26:38Z,4069059343,347,,4069059341,56,Back,4069059567,233,460,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692613,460,5,1,44,38,bqm1bnp1bh2apyudlz1o1whr3,1,80.6,-1.2,2023-03-03T19:46:12.347Z,2023-03-03T19:46:14Z,4069059523,347,,4069059527,233,433,4069059521,56,Right,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692661,461,1,1,44,40,bqm1bnp1bh2apyudlz1o1whr3,1,80.7,0,2023-03-03T19:46:14.459Z,2023-03-03T19:46:17Z,4069059767,56,Right,4069059773,212,12.7,4069059765,107,,4069059775,213,2.6,4069059771,141,9.4,4069059769,140,70.6,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692727,462,1,1,44,43,bqm1bnp1bh2apyudlz1o1whr3,1,69.4,11.4,2023-03-03T19:46:17.371Z,2023-03-03T19:46:20Z,4069060059,213,1.8,4069060061,1,,4069060053,140,62.7,4069060051,56,Center,4069060055,141,58.8,4069060057,212,33.0,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692769,463,1,1,44,46,bqm1bnp1bh2apyudlz1o1whr3,1,62.7,58.8,2023-03-03T19:46:20.539Z,2023-03-03T19:46:23Z,4069060227,56,Left,4069060235,213,1.6,4069060231,141,92.3,4069060233,212,22.8,4069060229,140,63.1,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692849,464,1,1,44,54,bqm1bnp1bh2apyudlz1o1whr3,0,83.4,97.1,2023-03-03T19:46:28.227Z,2023-03-03T19:46:29Z,4069060637,155,,4069060651,236,,4069060657,286,,4069060643,141,91.4,4069060635,2,,4069060645,212,6.5,4069060641,140,88.4,4069060647,213,5.6,eke044f5xni8gdztggk6x4a1h,L. Labylle,4069060639,56,Left,4069060653,233,,434,,,,,,,,,,,,,,,,,,,,,,
2514692831,434,12,1,44,54,cv5ftekuejf0ryxvd5h2my47r,1,16.3,2.3,2023-03-03T19:46:28.327Z,2023-03-03T19:46:30Z,4069060679,233,464,4069060553,56,Back,4069060551,185,,,,,,,,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693221,435,5,1,44,56,cv5ftekuejf0ryxvd5h2my47r,0,16.3,-1.6,2023-03-03T19:46:30.263Z,2023-03-03T19:47:41Z,4069062643,56,Back,4069062645,347,,4069065549,233,465,,,,,,,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692865,465,5,1,44,56,bqm1bnp1bh2apyudlz1o1whr3,1,83.7,101.6,2023-03-03T19:46:30.263Z,2023-03-03T21:26:39Z,4069060755,347,,4069065499,233,435,4069060753,56,Left,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692891,466,1,1,44,57,bqm1bnp1bh2apyudlz1o1whr3,1,84.8,100,2023-03-03T19:46:31.515Z,2023-03-03T19:46:33Z,4069060901,141,89.4,4069060905,213,3.8,4069060899,140,75.2,4069060897,56,Left,4069060895,107,,4069060903,212,12.9,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692911,467,1,1,44,59,bqm1bnp1bh2apyudlz1o1whr3,1,75.2,89.4,2023-03-03T19:46:33.323Z,2023-03-03T19:46:36Z,4069061015,140,64.9,4069061019,212,11.3,4069061013,56,Left,4069061017,141,84.4,4069061021,213,3.4,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692935,468,1,1,45,2,bqm1bnp1bh2apyudlz1o1whr3,1,64.9,84.4,2023-03-03T19:46:36.171Z,2023-03-03T19:46:38Z,4069061175,141,47.3,4069061171,56,Back,4069061179,213,3.9,4069061177,212,37.2,4069061173,140,38.9,4069061181,1,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514692965,469,1,1,45,4,bqm1bnp1bh2apyudlz1o1whr3,1,38.9,47.3,2023-03-03T19:46:37.931Z,2023-03-03T19:46:40Z,4069061335,212,16.9,4069061331,140,24.7,4069061329,56,Back,4069061339,213,2.7,4069061333,141,59.0,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693003,470,1,1,45,7,bqm1bnp1bh2apyudlz1o1whr3,1,24.7,59,2023-03-03T19:46:40.715Z,2023-03-03T19:47:21Z,4069061567,56,Back,4069061573,212,17.5,4069061571,141,34.2,4069061569,140,29.0,4069061575,213,5.0,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693083,471,1,1,45,10,bqm1bnp1bh2apyudlz1o1whr3,1,32.7,31,2023-03-03T19:46:44.331Z,2023-03-03T19:46:49Z,4069061925,56,Right,4069061933,213,5.8,4069061929,141,4.4,4069061935,1,,4069061927,140,68.8,4069061931,212,42.0,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693133,472,1,1,45,15,bqm1bnp1bh2apyudlz1o1whr3,1,74.1,18,2023-03-03T19:46:49.483Z,2023-03-03T19:46:52Z,4069062227,213,0.9,4069062225,212,11.3,4069062217,140,81.1,4069062221,141,30.6,4069062213,56,Center,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693161,473,1,1,45,18,bqm1bnp1bh2apyudlz1o1whr3,1,81.1,30.6,2023-03-03T19:46:52.490Z,2023-03-03T19:46:54Z,4069062345,56,Right,4069062353,213,5.2,4069062347,140,89.9,4069062349,141,6.1,4069062351,212,19.1,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693215,474,1,1,45,21,bqm1bnp1bh2apyudlz1o1whr3,1,89.9,6.1,2023-03-03T19:46:54.842Z,2023-03-03T19:47:17Z,4069062629,212,22.9,4069063703,154,,4069062631,213,1.6,4069062619,2,,4069062623,56,Center,4069062621,155,,4069062625,140,89.5,4069062627,141,39.7,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,4069063701,210,13,,,1,,,,,,,,,,,,,,,,,,,,,,,
2514693229,475,13,1,45,24,bqm1bnp1bh2apyudlz1o1whr3,1,85.6,36.1,2023-03-03T19:46:57.915Z,2023-03-03T19:47:17Z,4069063715,154,,4069063727,328,,4069063725,108,,4069063717,55,474,4069063731,231,47.8,4069062677,56,Center,4069063729,230,98.1,4069062673,22,,2072f0p9ful9u577gdvo89yw9,K. Kostons,4069062957,63,,4069063721,102,,65.5,4069062955,20,4069063723,103,66.7,4069063709,77,,4069063713,29,,,,,,,,,,,,
2514693231,436,5,1,45,25,cv5ftekuejf0ryxvd5h2my47r,1,-1.4,35.6,2023-03-03T19:46:58.951Z,2023-03-03T19:47:00Z,4069062693,346,,4069062773,233,476,4069062691,56,Back,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693239,476,5,1,45,25,bqm1bnp1bh2apyudlz1o1whr3,0,101.4,64.4,2023-03-03T19:46:58.951Z,2023-03-03T21:26:39Z,4069062727,56,Center,4069062779,233,436,4069062729,346,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693549,437,1,1,45,46,cv5ftekuejf0ryxvd5h2my47r,1,5.1,55.8,2023-03-03T19:47:19.975Z,2023-03-03T19:47:25Z,4069064279,56,Left,4069064283,141,92.4,4069064289,1,,4069064287,213,0.4,4069064281,140,64.2,4069064277,124,,4069064293,74,,4069064285,212,66.9,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693557,438,1,1,45,51,cv5ftekuejf0ryxvd5h2my47r,1,64.2,92.4,2023-03-03T19:47:24.918Z,2023-03-03T19:47:25Z,4069064359,141,83.8,4069064361,212,9.0,4069064353,3,,4069064363,213,5.6,4069064355,56,Left,4069064357,140,70.7,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693571,439,1,1,45,52,cv5ftekuejf0ryxvd5h2my47r,0,70.7,83.8,2023-03-03T19:47:25.814Z,2023-03-03T19:47:27Z,4069064455,212,9.0,4069064449,56,Center,4069064451,140,73.3,4069064457,213,5.0,4069064453,141,71.2,4069064447,3,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693663,477,12,1,45,53,bqm1bnp1bh2apyudlz1o1whr3,1,22.5,43,2023-03-03T19:47:27.370Z,2023-03-03T19:47:33Z,4069064929,212,39.2,4069064925,140,52.0,4069064931,213,5.6,4069064923,56,Right,4069064927,141,7.6,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693671,440,1,1,45,56,cv5ftekuejf0ryxvd5h2my47r,0,46.5,88.1,2023-03-03T19:47:30.630Z,2023-03-03T19:47:33Z,4069064963,141,100.0,4069064967,213,0.6,4069064959,56,Left,4069064957,3,,4069064965,212,16.4,4069064961,140,59.3,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693675,441,5,1,45,59,cv5ftekuejf0ryxvd5h2my47r,0,59.6,101.4,2023-03-03T19:47:33.546Z,2023-03-03T21:26:39Z,4069064973,56,Left,4069065739,233,478,4069064975,347,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693813,478,5,1,45,59,bqm1bnp1bh2apyudlz1o1whr3,1,40.4,-1.4,2023-03-03T19:47:33.546Z,2023-03-03T19:47:43Z,4069065717,56,Back,4069065735,233,441,4069065719,347,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693809,442,30,1,46,2,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2023-03-03T19:47:35.960Z,2023-03-03T19:48:00Z,4069065715,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514693817,479,30,1,46,2,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2023-03-03T19:47:36.147Z,2023-03-03T19:47:58Z,4069065733,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514706643,496,18,2,45,0,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2023-03-03T20:03:51.792Z,2023-03-03T20:07:06Z,4069132099,42,,4069132101,44,Defender,4069132211,55,497,4069132103,59,17,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514706657,497,19,2,45,0,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2023-03-03T20:03:51.793Z,2023-03-03T20:07:06Z,4069132183,145,2,4069132191,44,Defender,4069132179,42,,4069132189,293,2,4069132187,292,3,4069132185,59,18,4069132193,55,496,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703591,445,32,2,45,0,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2023-03-03T20:04:01.792Z,2023-03-03T20:04:01Z,4069116257,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703609,482,32,2,45,0,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2023-03-03T20:04:01.792Z,2023-03-03T20:04:03Z,4069116355,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703621,446,1,2,45,0,cv5ftekuejf0ryxvd5h2my47r,1,49.8,50,2023-03-03T20:04:01.892Z,2023-03-03T20:04:04Z,4069116409,212,12.7,4069116413,279,S,4069116403,56,Back,4069116405,140,39.1,4069116407,141,58.7,4069116411,213,2.7,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703651,447,1,2,45,2,cv5ftekuejf0ryxvd5h2my47r,1,39.1,58.7,2023-03-03T20:04:03.839Z,2023-03-03T20:04:05Z,4069116503,140,28.8,4069116509,213,3.4,4069116507,212,11.3,4069116501,56,Back,4069116505,141,54.0,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703685,448,1,2,45,3,cv5ftekuejf0ryxvd5h2my47r,1,28.8,54,2023-03-03T20:04:05.775Z,2023-03-03T20:04:07Z,4069116687,141,30.6,4069116677,56,Back,4069116683,140,20.6,4069116691,213,4.2,4069116689,212,18.1,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703729,449,1,2,45,5,cv5ftekuejf0ryxvd5h2my47r,1,20.6,30.6,2023-03-03T20:04:07.551Z,2023-03-03T20:04:09Z,4069116909,140,22.3,4069116913,212,13.4,4069116915,213,4.8,4069116907,56,Back,4069116911,141,11.0,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703781,450,1,2,45,8,cv5ftekuejf0ryxvd5h2my47r,1,22.3,11,2023-03-03T20:04:09.839Z,2023-03-03T21:16:32Z,4069117177,212,26.6,4069117173,140,47.2,4069117171,56,Back,4069117179,213,6.1,4069117175,141,3.5,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703819,451,1,2,45,11,cv5ftekuejf0ryxvd5h2my47r,0,44.3,3.5,2023-03-03T20:04:13.535Z,2023-03-03T20:04:15Z,4069117347,155,,4069117353,141,17.0,4069117357,213,0.8,4069117351,140,52.2,4069117349,56,Right,4069117355,212,12.4,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703833,483,1,2,45,13,bqm1bnp1bh2apyudlz1o1whr3,0,44.9,79.6,2023-03-03T20:04:15.235Z,2023-03-03T20:04:17Z,4069117423,157,,4069117435,1,,4069117431,212,31.1,4069117429,141,50.6,4069117427,140,67.8,4069117433,213,5.6,4069117425,56,Center,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703857,452,1,2,45,16,cv5ftekuejf0ryxvd5h2my47r,0,26.9,49.4,2023-03-03T20:04:17.871Z,2023-03-03T20:04:20Z,4069117569,140,40.9,4069117571,141,38.8,4069117575,213,5.8,4069117565,3,,4069117567,56,Back,4069117573,212,16.4,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514703881,454,44,2,45,16,cv5ftekuejf0ryxvd5h2my47r,1,28.4,43.2,2023-03-03T20:04:18.791Z,2023-03-03T21:16:15Z,4069117697,56,Back,4069404341,233,911,4069117699,285,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514756537,911,44,2,45,17,bqm1bnp1bh2apyudlz1o1whr3,0,71.6,56.8,2023-03-03T20:04:18.792Z,2023-03-03T21:16:15Z,4069404349,233,454,4069404291,286,,4069404289,56,Center,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
