id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2442241303,541,44,2,50,41,eh54mfvjtrttgsg1wbjnvxcqz,0,92.9,56.4,2022-08-05T19:11:02.956Z,2022-08-05T19:11:08Z,3685794495,56,Center,3685794591,233,393,3685794497,286,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241285,394,12,2,50,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.2,45.1,2022-08-05T19:11:03.675Z,2022-08-05T19:11:07Z,3685794409,140,16.6,3685794413,141,0.0,3685794405,56,Back,3685794417,212,34.0,3685794475,15,,3685794421,213,5.1,3685794557,167,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241309,395,5,2,50,45,dvmw7d6jb38qvv7e6ziwu0vyr,0,19.4,-1.6,2022-08-05T19:11:06.652Z,2022-08-05T19:11:22Z,3685794521,56,Back,3685795793,233,542,3685794523,347,,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241537,542,5,2,50,45,eh54mfvjtrttgsg1wbjnvxcqz,1,80.6,101.6,2022-08-05T19:11:06.652Z,2022-08-05T19:17:28Z,3685795777,233,395,3685795771,347,,3685795769,56,Left,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241555,543,1,2,51,0,eh54mfvjtrttgsg1wbjnvxcqz,1,81.5,100,2022-08-05T19:11:21.691Z,2022-08-05T19:11:23Z,3685795867,56,Left,3685795875,213,4.9,3685795869,140,82.8,3685795871,141,91.4,3685795873,212,7.2,3685795865,107,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241599,544,1,2,51,1,eh54mfvjtrttgsg1wbjnvxcqz,1,82.5,91.2,2022-08-05T19:11:22.907Z,2022-08-05T19:11:25Z,3685796123,212,2.9,3685796125,213,0.9,3685796121,141,94.4,3685796117,140,84.3,3685796115,56,Left,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241623,545,1,2,51,3,eh54mfvjtrttgsg1wbjnvxcqz,0,92.6,93.6,2022-08-05T19:11:25.115Z,2022-08-05T19:11:26Z,3685796255,140,91.9,3685796259,212,12.5,3685796253,56,Center,3685796257,141,75.3,3685796249,2,,3685796261,213,4.7,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241647,396,49,2,51,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.7,25.2,2022-08-05T19:11:27.292Z,2022-08-05T19:11:27Z,,,,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241695,397,1,2,51,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,3.9,24.9,2022-08-05T19:11:27.579Z,2022-08-05T19:11:30Z,3685796653,140,20.3,3685796661,213,5.9,3685796657,141,14.6,3685796651,56,Back,3685796659,212,18.6,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241705,398,3,2,51,9,dvmw7d6jb38qvv7e6ziwu0vyr,0,21.8,14.6,2022-08-05T19:11:30.411Z,2022-08-05T19:11:32Z,3685796719,285,,3685796831,233,546,3685796717,56,Back,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241709,546,7,2,51,9,eh54mfvjtrttgsg1wbjnvxcqz,1,78.2,85.4,2022-08-05T19:11:30.412Z,2022-08-05T19:11:32Z,3685796743,286,,3685796823,233,398,3685796741,56,Left,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241717,547,49,2,51,10,eh54mfvjtrttgsg1wbjnvxcqz,1,78.3,84.1,2022-08-05T19:11:31.515Z,2022-08-05T19:11:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241735,399,45,2,51,10,dvmw7d6jb38qvv7e6ziwu0vyr,0,19.8,15.1,2022-08-05T19:11:32.155Z,2022-08-05T19:11:34Z,3685796897,285,,3685796895,56,Back,3685796977,233,548,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241743,548,3,2,51,10,eh54mfvjtrttgsg1wbjnvxcqz,1,80.2,84.9,2022-08-05T19:11:32.155Z,2022-08-05T19:11:34Z,3685796915,286,,3685796913,56,Left,3685796955,233,399,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241773,549,1,2,51,12,eh54mfvjtrttgsg1wbjnvxcqz,0,90.1,87.9,2022-08-05T19:11:33.675Z,2022-08-05T19:11:34Z,3685797055,212,12.4,3685797047,155,,3685797057,213,4.8,3685797049,56,Center,3685797053,141,69.7,3685797045,2,,3685797051,140,90.6,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241809,400,12,2,51,13,dvmw7d6jb38qvv7e6ziwu0vyr,1,8.2,31.8,2022-08-05T19:11:34.827Z,2022-08-05T19:11:37Z,3685797277,56,Back,3685797283,212,13.0,3685797285,213,4.5,3685797281,141,13.2,3685797279,140,5.4,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241881,402,61,2,51,15,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.7,30.3,2022-08-05T19:11:36.323Z,2022-08-05T19:14:43Z,3685797615,56,Back,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241813,550,1,2,51,15,eh54mfvjtrttgsg1wbjnvxcqz,0,89.7,76.3,2022-08-05T19:11:36.971Z,2022-08-05T19:13:35Z,3685797311,141,66.9,3685797305,56,Center,3685797315,212,6.7,3685797317,213,5.0,3685797307,140,91.5,,,,,,,,,,97i465n07uip7fnpw82v554b8,S. van Bakel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241845,401,43,2,51,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2022-08-05T19:11:37.195Z,2022-08-05T19:14:38Z,3685811507,144,1,3685797457,56,Back,3685797461,141,30.3,3685797459,140,5.7,3685797465,213,1.5,3685797463,212,11.6,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243899,429,44,2,51,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,11.4,39.6,2022-08-05T19:11:38.425Z,2022-08-05T19:14:06Z,3685808909,285,,3685808947,233,551,3685808907,56,Back,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241861,551,44,2,51,17,eh54mfvjtrttgsg1wbjnvxcqz,0,88.6,60.4,2022-08-05T19:11:38.426Z,2022-08-05T19:17:31Z,3685797541,56,Center,3685799565,233,429,3685797543,286,,,,,,,,,,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442244295,434,12,2,51,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,4.2,42.7,2022-08-05T19:11:39.346Z,2022-08-05T19:14:30Z,3685810983,213,6.2,3685810977,140,17.7,3685810975,56,Back,3685810981,212,14.2,3685810979,141,41.9,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242081,403,1,2,51,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,6.2,37.1,2022-08-05T19:11:41.226Z,2022-08-05T19:11:53Z,3685798763,140,6.0,3685798775,1,,3685798767,212,0.8,3685798761,56,Back,3685798765,141,38.3,3685798759,157,,3685798769,213,1.8,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242197,405,44,2,51,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,15.5,35.2,2022-08-05T19:11:41.474Z,2022-08-05T19:17:31Z,3685799475,285,,3685799509,233,552,3685799473,56,Back,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241889,552,44,2,51,20,eh54mfvjtrttgsg1wbjnvxcqz,0,84.5,64.8,2022-08-05T19:11:41.475Z,2022-08-05T19:14:07Z,3685808975,233,405,3685797673,286,,3685797671,56,Center,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242087,404,12,2,51,21,dvmw7d6jb38qvv7e6ziwu0vyr,1,16.2,43,2022-08-05T19:11:42.195Z,2022-08-05T19:12:03Z,3685798801,56,Back,3685798837,15,,3685798803,140,26.4,3685798807,212,11.1,3685798809,213,6.0,3685798805,141,38.8,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442241919,553,16,2,51,22,eh54mfvjtrttgsg1wbjnvxcqz,1,75.8,59.4,2022-08-05T19:11:43.322Z,2022-08-05T19:13:14Z,3685798643,102,53.8,3685797875,18,,3685798665,231,50.7,3685798057,20,,3685798061,374,2022-08-05 20:11:41.750,3685798637,76,,3685798651,215,,3685797877,56,Center,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,3685798655,108,,3685798659,328,,3685798647,103,3685798661,458,,5.7,3685798065,375,51:20.584,3685797873,22,,3685798663,230,97.8,,,,,,,,,,,,
2442242339,406,1,2,51,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,49.9,49.7,2022-08-05T19:12:11.883Z,2022-08-05T19:12:13Z,3685800329,56,Back,3685800339,279,G,3685800335,212,18.0,3685800331,140,32.9,3685800333,141,46.0,3685800337,213,3.3,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242345,407,1,2,51,52,dvmw7d6jb38qvv7e6ziwu0vyr,1,32.9,46,2022-08-05T19:12:13.562Z,2022-08-05T19:12:14Z,3685800369,140,26.7,3685800371,141,23.9,3685800367,56,Back,3685800373,212,16.4,3685800375,213,4.3,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242357,408,1,2,51,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.7,23.9,2022-08-05T19:12:14.363Z,2022-08-05T19:12:16Z,3685800451,141,46.0,3685800449,140,9.5,3685800453,212,23.5,3685800447,56,Back,3685800455,213,2.4,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242387,409,1,2,51,54,dvmw7d6jb38qvv7e6ziwu0vyr,0,9.3,46,2022-08-05T19:12:15.948Z,2022-08-05T19:12:19Z,3685800623,213,6.2,3685800619,141,37.3,3685800615,56,Center,3685800621,212,45.3,3685800625,1,,3685800613,157,,3685800617,140,52.1,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242395,554,44,2,51,56,eh54mfvjtrttgsg1wbjnvxcqz,1,47.6,60.8,2022-08-05T19:12:17.769Z,2022-08-05T19:12:18Z,3685800653,285,,3685800693,233,410,3685800651,56,Back,,,,,,,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242391,410,44,2,51,56,dvmw7d6jb38qvv7e6ziwu0vyr,0,52.4,39.2,2022-08-05T19:12:17.770Z,2022-08-05T19:12:19Z,3685800773,233,554,3685800643,56,Center,3685800645,286,,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242407,555,1,2,51,57,eh54mfvjtrttgsg1wbjnvxcqz,0,47.2,59,2022-08-05T19:12:18.316Z,2022-08-05T19:12:20Z,3685800723,213,0.9,3685800719,141,83.7,3685800713,3,,3685800715,56,Left,3685800721,212,20.9,3685800717,140,59.1,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242477,411,1,2,51,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,38.7,19.8,2022-08-05T19:12:20.842Z,2022-08-05T19:12:24Z,3685801187,212,15.2,3685801183,140,51.8,3685801181,56,Right,3685801185,141,10.4,3685801189,213,5.8,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242481,412,3,2,52,3,dvmw7d6jb38qvv7e6ziwu0vyr,0,59.4,4.2,2022-08-05T19:12:24.234Z,2022-08-05T19:12:25Z,3685801285,233,556,3685801217,286,,3685801215,56,Right,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242489,556,7,2,52,3,eh54mfvjtrttgsg1wbjnvxcqz,0,40.6,95.8,2022-08-05T19:12:24.235Z,2022-08-05T19:12:25Z,3685801275,233,412,3685801247,56,Back,3685801249,285,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242705,413,5,2,52,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,60.5,-1.4,2022-08-05T19:12:24.937Z,2022-08-05T19:12:45Z,3685802545,233,557,3685802495,347,,3685802493,56,Right,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242499,557,5,2,52,3,eh54mfvjtrttgsg1wbjnvxcqz,0,39.5,101.4,2022-08-05T19:12:24.937Z,2022-08-05T19:17:29Z,3685801323,347,,3685802565,233,413,3685801321,56,Back,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242735,414,1,2,52,23,dvmw7d6jb38qvv7e6ziwu0vyr,0,66.2,0,2022-08-05T19:12:44.698Z,2022-08-05T19:12:47Z,3685802677,212,23.9,3685802673,140,76.0,3685802669,107,,3685802671,56,Center,3685802675,141,30.0,3685802681,1,,3685802679,213,1.1,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242731,558,8,2,52,25,eh54mfvjtrttgsg1wbjnvxcqz,1,28.1,73.3,2022-08-05T19:12:46.603Z,2022-08-05T19:12:46Z,3685802645,56,Back,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242765,559,1,2,52,26,eh54mfvjtrttgsg1wbjnvxcqz,0,27.3,71.1,2022-08-05T19:12:47.675Z,2022-08-05T19:12:48Z,3685802805,141,71.7,3685802809,213,0.0,3685802807,212,9.5,3685802803,140,36.3,3685802799,3,,3685802801,56,Back,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242759,415,61,2,52,26,dvmw7d6jb38qvv7e6ziwu0vyr,1,75.4,29.5,2022-08-05T19:12:48.074Z,2022-08-05T19:12:48Z,3685802767,56,Center,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242779,416,1,2,52,28,dvmw7d6jb38qvv7e6ziwu0vyr,0,62.5,37,2022-08-05T19:12:49.691Z,2022-08-05T19:12:50Z,3685802929,213,6.2,3685802913,140,70.3,3685802905,3,,3685802919,141,36.0,3685802909,56,Center,3685802925,212,8.2,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242833,560,1,2,52,29,eh54mfvjtrttgsg1wbjnvxcqz,0,28,74.5,2022-08-05T19:12:50.619Z,2022-08-05T19:12:54Z,3685803199,212,8.3,3685803195,140,34.9,3685803191,3,,3685803201,213,5.8,3685803193,56,Back,3685803197,141,68.5,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242807,417,44,2,52,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,65.8,35,2022-08-05T19:12:51.242Z,2022-08-05T19:12:53Z,3685803289,233,561,3685803073,56,Center,3685803075,286,,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242839,561,44,2,52,30,eh54mfvjtrttgsg1wbjnvxcqz,0,34.2,65,2022-08-05T19:12:51.243Z,2022-08-05T19:12:54Z,3685803213,285,,3685803211,56,Back,3685803369,233,417,,,,,,,,,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242841,418,1,2,52,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,66.6,38.6,2022-08-05T19:12:51.658Z,2022-08-05T19:12:53Z,3685803227,213,0.4,3685803219,56,Center,3685803223,141,42.2,3685803225,212,6.4,3685803215,3,,3685803221,140,72.2,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242861,419,1,2,52,31,dvmw7d6jb38qvv7e6ziwu0vyr,0,72.2,42.2,2022-08-05T19:12:53.131Z,2022-08-05T19:12:57Z,3685803345,140,65.9,3685803343,56,Center,3685803351,213,4.2,3685803347,141,23.0,3685803339,3,,3685803349,212,14.6,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242903,562,49,2,52,35,eh54mfvjtrttgsg1wbjnvxcqz,1,34.7,93.4,2022-08-05T19:12:56.347Z,2022-08-05T19:12:56Z,,,,,,,,,,,,,,,,,,,,,,,,,97i465n07uip7fnpw82v554b8,S. van Bakel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242945,563,1,2,52,36,eh54mfvjtrttgsg1wbjnvxcqz,1,35.4,96.4,2022-08-05T19:12:57.210Z,2022-08-05T19:12:59Z,3685803769,141,95.0,3685803771,212,12.4,3685803773,213,3.2,3685803765,56,Back,3685803767,140,23.6,,,,,,,,,,97i465n07uip7fnpw82v554b8,S. van Bakel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442242995,564,1,2,52,38,eh54mfvjtrttgsg1wbjnvxcqz,0,23.6,95,2022-08-05T19:12:59.371Z,2022-08-05T19:13:02Z,3685804025,140,85.5,3685804029,212,70.7,3685804027,141,54.2,3685804033,1,,3685804023,56,Center,3685804031,213,5.9,3685804021,157,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243037,420,52,2,52,43,dvmw7d6jb38qvv7e6ziwu0vyr,1,14.2,49.6,2022-08-05T19:13:04.715Z,2022-08-05T19:13:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243179,421,80,2,52,55,dvmw7d6jb38qvv7e6ziwu0vyr,0,15,43.6,2022-08-05T19:13:16.362Z,2022-08-05T19:13:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243259,422,1,2,52,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,15.9,41.6,2022-08-05T19:13:19.292Z,2022-08-05T19:13:22Z,3685805463,56,Back,3685805467,141,2.3,3685805461,155,,3685805473,1,,3685805465,140,40.6,3685805471,213,5.5,3685805469,212,37.2,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243265,423,1,2,53,0,dvmw7d6jb38qvv7e6ziwu0vyr,0,40.6,2.3,2022-08-05T19:13:21.882Z,2022-08-05T19:13:24Z,3685805511,213,0.5,3685805499,56,Right,3685805497,157,,3685805501,140,53.9,3685805507,212,15.6,3685805515,1,,3685805503,141,12.6,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243279,565,8,2,53,1,eh54mfvjtrttgsg1wbjnvxcqz,1,44.1,74.1,2022-08-05T19:13:22.826Z,2022-08-05T19:13:23Z,3685805593,56,Back,,,,,,,,,,,,,,,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243329,424,3,2,53,4,dvmw7d6jb38qvv7e6ziwu0vyr,0,55,4.2,2022-08-05T19:13:25.562Z,2022-08-05T19:13:29Z,3685805803,56,Right,3685805805,286,,3685806055,233,566,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243367,566,7,2,53,4,eh54mfvjtrttgsg1wbjnvxcqz,1,45,95.8,2022-08-05T19:13:25.563Z,2022-08-05T19:13:29Z,3685806051,233,424,3685806007,285,,3685806005,56,Back,3685806003,167,,,,,,,,,,,,,,97i465n07uip7fnpw82v554b8,S. van Bakel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243385,425,5,2,53,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.9,-1.4,2022-08-05T19:13:27.402Z,2022-08-05T19:13:30Z,3685806093,347,,3685806097,233,567,3685806091,56,Right,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243375,567,5,2,53,6,eh54mfvjtrttgsg1wbjnvxcqz,0,42.1,101.4,2022-08-05T19:13:27.402Z,2022-08-05T19:17:29Z,3685806039,347,,3685806113,233,425,3685806037,56,Back,,,,,,,,,,,,,,,,97i465n07uip7fnpw82v554b8,S. van Bakel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243665,426,1,2,53,22,dvmw7d6jb38qvv7e6ziwu0vyr,1,68.2,0,2022-08-05T19:13:43.977Z,2022-08-05T19:13:50Z,3685807589,1,,3685807577,107,,3685807585,212,29.7,3685807579,56,Right,3685807581,140,93.8,3685807587,213,0.4,3685807583,141,17.6,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243673,427,50,2,53,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,96.2,16.2,2022-08-05T19:13:50.267Z,2022-08-05T19:13:54Z,3685807609,56,Right,3685807935,233,568,3685807611,286,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243707,568,7,2,53,29,eh54mfvjtrttgsg1wbjnvxcqz,1,3.8,83.8,2022-08-05T19:13:50.268Z,2022-08-05T19:14:52Z,3685807783,56,Back,3685807785,285,,3685807883,233,427,3685807781,167,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442244539,572,61,2,53,29,eh54mfvjtrttgsg1wbjnvxcqz,0,3.2,83.3,2022-08-05T19:13:51.138Z,2022-08-05T19:16:31Z,3685812313,56,Back,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243703,428,6,2,53,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,98.3,15.3,2022-08-05T19:13:51.866Z,2022-08-05T19:13:53Z,3685807759,56,Right,3685807921,233,569,3685807761,75,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442243713,569,6,2,53,30,eh54mfvjtrttgsg1wbjnvxcqz,0,1.7,84.7,2022-08-05T19:13:51.866Z,2022-08-05T19:17:26Z,3685807817,56,Back,3685807953,233,428,3685807857,73,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
