id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2533160243,154,49,1,15,29,xcevba75jfkrg4s6tl89zl3y,1,66.4,88.9,2023-04-14T18:17:31.667Z,2023-04-14T18:17:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533160341,155,1,1,15,33,xcevba75jfkrg4s6tl89zl3y,1,72.3,86.2,2023-04-14T18:17:35.378Z,2023-04-14T18:17:37Z,4187814715,141,77.9,4187814711,56,Center,4187814713,140,71.2,4187814719,213,4.5,4187814717,212,5.8,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533160373,156,1,1,15,35,xcevba75jfkrg4s6tl89zl3y,1,71.2,77.9,2023-04-14T18:17:37.667Z,2023-04-14T18:17:40Z,4187814845,141,89.6,4187814841,56,Left,4187814843,140,78.5,4187814849,213,0.8,4187814847,212,11.0,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533160407,157,1,1,15,37,xcevba75jfkrg4s6tl89zl3y,0,78.5,89.6,2023-04-14T18:17:39.892Z,2023-04-14T18:17:42Z,4187815031,1,,4187815017,2,,4187815025,141,47.9,4187815027,212,34.3,4187815021,56,Center,4187815019,155,,4187815023,140,96.8,4187815029,213,5.3,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533160443,115,11,1,15,42,dnzj0iv5qtaemm9kthh9pos8q,1,1.7,48.5,2023-04-14T18:17:45.001Z,2023-04-14T18:17:45Z,4187815227,88,,4187815225,56,Back,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533160681,116,1,1,15,59,dnzj0iv5qtaemm9kthh9pos8q,0,9.1,50.3,2023-04-14T18:18:01.210Z,2023-04-14T18:18:13Z,4187816397,123,,4187816403,141,95.3,4187816409,1,,4187816407,213,1.1,4187816399,56,Back,4187816401,140,23.1,4187816439,287,,4187816777,189,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,4187816405,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533160737,158,61,1,16,1,xcevba75jfkrg4s6tl89zl3y,1,78.7,15,2023-04-14T18:18:03.583Z,2023-04-14T18:19:13Z,4187816679,56,Right,4187816753,189,,,,,,,,,,,,,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533160757,117,5,1,16,2,dnzj0iv5qtaemm9kthh9pos8q,1,19.3,101.4,2023-04-14T18:18:04.140Z,2023-04-14T18:18:08Z,4187816903,233,159,4187816773,347,,4187816771,56,Back,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533160763,159,5,1,16,2,xcevba75jfkrg4s6tl89zl3y,0,80.7,-1.4,2023-04-14T18:18:04.140Z,2023-04-14T18:33:22Z,4187816807,56,Right,4187816909,233,117,4187816809,347,,,,,,,,,,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533160985,118,1,1,16,19,dnzj0iv5qtaemm9kthh9pos8q,0,18.8,100,2023-04-14T18:18:21.414Z,2023-04-14T18:18:24Z,4187817911,213,6.0,4187817903,56,Back,4187817909,212,21.9,4187817901,107,,4187817913,1,,4187817907,141,94.2,4187817905,140,39.1,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533160999,160,61,1,16,23,xcevba75jfkrg4s6tl89zl3y,0,65.4,13.8,2023-04-14T18:18:25.091Z,2023-04-14T18:18:25Z,4187817985,56,Right,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161029,119,1,1,16,23,dnzj0iv5qtaemm9kthh9pos8q,1,39.8,91.8,2023-04-14T18:18:26.053Z,2023-04-14T18:18:28Z,4187818181,213,0.5,4187818179,212,8.5,4187818173,56,Back,4187818175,140,46.8,4187818177,141,98.1,4187818171,3,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161033,120,3,1,16,26,dnzj0iv5qtaemm9kthh9pos8q,0,54.3,95.4,2023-04-14T18:18:28.317Z,2023-04-14T18:18:30Z,4187818197,286,,4187818337,233,161,4187818195,56,Left,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161049,161,7,1,16,26,xcevba75jfkrg4s6tl89zl3y,1,45.7,4.6,2023-04-14T18:18:28.318Z,2023-04-14T18:18:30Z,4187818295,285,,4187818329,233,120,4187818293,56,Back,,,,,,,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161055,162,49,1,16,27,xcevba75jfkrg4s6tl89zl3y,1,54.6,11.6,2023-04-14T18:18:29.859Z,2023-04-14T18:18:30Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161067,163,1,1,16,28,xcevba75jfkrg4s6tl89zl3y,1,54.6,11.6,2023-04-14T18:18:30.307Z,2023-04-14T18:18:31Z,4187818363,140,63.7,4187818369,213,1.1,4187818367,212,19.4,4187818361,56,Center,4187818365,141,36.4,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161081,164,1,1,16,29,xcevba75jfkrg4s6tl89zl3y,0,63.7,36.4,2023-04-14T18:18:31.571Z,2023-04-14T18:18:32Z,4187818445,140,78.8,4187818443,56,Center,4187818441,155,,4187818449,212,16.2,4187818447,141,31.2,4187818451,213,6.1,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161083,121,49,1,16,31,dnzj0iv5qtaemm9kthh9pos8q,1,21.3,72,2023-04-14T18:18:33.505Z,2023-04-14T18:18:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161123,122,1,1,16,32,dnzj0iv5qtaemm9kthh9pos8q,1,21.3,72,2023-04-14T18:18:34.257Z,2023-04-14T18:18:38Z,4187818675,212,25.0,4187818669,56,Back,4187818673,141,39.2,4187818671,140,10.5,4187818677,213,4.2,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161165,123,1,1,16,36,dnzj0iv5qtaemm9kthh9pos8q,0,15.4,29.8,2023-04-14T18:18:38.290Z,2023-04-14T18:18:41Z,4187818881,213,6.2,4187818873,56,Center,4187818879,212,42.4,4187818875,140,55.7,4187818883,1,,4187818877,141,24.9,4187818871,157,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161201,165,1,1,16,41,xcevba75jfkrg4s6tl89zl3y,1,39.4,80.9,2023-04-14T18:18:43.219Z,2023-04-14T18:18:44Z,4187819087,213,0.4,4187819079,56,Left,4187819077,3,,4187819083,141,88.4,4187819081,140,51.2,4187819085,212,13.4,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161205,166,61,1,16,42,xcevba75jfkrg4s6tl89zl3y,0,51.2,88.4,2023-04-14T18:18:44.419Z,2023-04-14T18:18:44Z,4187819099,56,Left,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161265,124,5,1,16,44,dnzj0iv5qtaemm9kthh9pos8q,1,57.4,-1.4,2023-04-14T18:18:46.086Z,2023-04-14T18:18:49Z,4187819429,347,,4187819427,56,Right,4187819437,233,167,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161229,167,5,1,16,44,xcevba75jfkrg4s6tl89zl3y,0,42.6,101.4,2023-04-14T18:18:46.086Z,2023-04-14T18:33:22Z,4187819461,233,124,4187819231,56,Back,4187819233,347,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161277,125,1,1,16,47,dnzj0iv5qtaemm9kthh9pos8q,1,55.6,0,2023-04-14T18:18:49.077Z,2023-04-14T18:18:50Z,4187819493,141,3.1,4187819489,56,Back,4187819487,107,,4187819497,213,2.7,4187819491,140,48.8,4187819495,212,7.7,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161291,126,1,1,16,48,dnzj0iv5qtaemm9kthh9pos8q,1,48.8,3.1,2023-04-14T18:18:50.389Z,2023-04-14T18:18:51Z,4187819567,212,6.6,4187819561,56,Right,4187819565,141,7.4,4187819569,213,0.5,4187819563,140,54.4,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161293,127,1,1,16,49,dnzj0iv5qtaemm9kthh9pos8q,1,54.4,7.4,2023-04-14T18:18:51.734Z,2023-04-14T18:19:00Z,4187819573,56,Right,4187819579,212,7.1,4187819581,213,5.7,4187819577,141,1.7,4187819575,140,60.1,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161319,128,1,1,16,50,dnzj0iv5qtaemm9kthh9pos8q,1,60.1,1.7,2023-04-14T18:18:52.932Z,2023-04-14T18:18:55Z,4187819719,141,0.7,4187819711,56,Right,4187819723,213,3.2,4187819721,212,9.3,4187819715,140,51.3,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161357,129,1,1,16,53,dnzj0iv5qtaemm9kthh9pos8q,1,49.8,1.7,2023-04-14T18:18:55.696Z,2023-04-14T18:19:00Z,4187819941,140,37.0,4187819943,141,11.3,4187819947,213,2.7,4187819939,56,Back,4187819945,212,14.9,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161375,130,1,1,16,59,dnzj0iv5qtaemm9kthh9pos8q,1,38.2,19.1,2023-04-14T18:19:01.235Z,2023-04-14T18:19:02Z,4187820055,140,36.1,4187820063,1,,4187820057,141,67.2,4187820061,213,1.6,4187820053,56,Back,4187820059,212,32.8,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161425,131,1,1,17,0,dnzj0iv5qtaemm9kthh9pos8q,1,35.2,68.1,2023-04-14T18:19:02.187Z,2023-04-14T18:19:06Z,4187820339,213,0.9,4187820331,56,Left,4187820333,140,50.7,4187820337,212,24.7,4187820335,141,95.4,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161439,132,2,1,17,3,dnzj0iv5qtaemm9kthh9pos8q,1,59.5,89.9,2023-04-14T18:19:06.032Z,2023-04-14T18:19:27Z,4187821613,7,4zow18ykkg1gvw40r7jsrzkl,4187820435,141,95.0,4187820433,140,72.3,4187820431,56,Left,,,,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162021,180,55,1,17,3,xcevba75jfkrg4s6tl89zl3y,1,25.3,3.2,2023-04-14T18:19:06.033Z,2023-04-14T20:00:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161453,168,8,1,17,6,xcevba75jfkrg4s6tl89zl3y,1,30.1,3.2,2023-04-14T18:19:08.244Z,2023-04-14T18:19:08Z,4187820485,56,Back,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161471,169,43,1,17,7,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-04-14T18:19:09.428Z,2023-04-14T18:21:00Z,4187820613,347,0,4187820611,56,Back,4187827385,144,5,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161653,133,43,1,17,7,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2023-04-14T18:19:09.637Z,2023-04-14T18:19:28Z,4187821771,144,5,4187821597,347,0,4187821675,233,169,4187821595,56,Left,,,,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161599,170,49,1,17,21,xcevba75jfkrg4s6tl89zl3y,1,30.6,8,2023-04-14T18:19:23.075Z,2023-04-14T19:03:46Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161617,171,1,1,17,21,xcevba75jfkrg4s6tl89zl3y,1,30.6,8,2023-04-14T18:19:23.460Z,2023-04-14T19:03:44Z,4187821417,212,18.4,4187821413,140,20.9,4187821411,56,Back,4187821419,213,2.2,4187821415,141,30.6,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161647,172,1,1,17,22,xcevba75jfkrg4s6tl89zl3y,1,20.9,30.6,2023-04-14T18:19:24.419Z,2023-04-14T19:03:42Z,4187821549,140,21.7,4187821553,212,20.6,4187821555,213,1.5,4187821547,56,Back,4187821551,141,60.8,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161803,173,1,1,17,29,xcevba75jfkrg4s6tl89zl3y,1,27.3,65.2,2023-04-14T18:19:32.020Z,2023-04-14T18:19:37Z,4187822451,213,3.8,4187822447,141,44.5,4187822445,140,11.1,4187822449,212,22.1,4187822443,56,Back,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161829,174,1,1,17,35,xcevba75jfkrg4s6tl89zl3y,1,11.4,38.2,2023-04-14T18:19:37.476Z,2023-04-14T18:19:39Z,4187822571,213,5.3,4187822567,141,9.1,4187822565,140,23.5,4187822563,56,Back,4187822569,212,23.5,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161847,175,1,1,17,37,xcevba75jfkrg4s6tl89zl3y,1,22.7,5.5,2023-04-14T18:19:39.700Z,2023-04-14T18:19:41Z,4187822687,213,6.0,4187822679,56,Back,4187822683,141,2.9,4187822681,140,29.2,4187822685,212,7.1,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161863,176,1,1,17,38,xcevba75jfkrg4s6tl89zl3y,1,28.8,3.4,2023-04-14T18:19:40.932Z,2023-04-14T18:19:41Z,4187822775,213,1.5,4187822771,141,14.3,4187822773,212,7.4,4187822769,140,29.5,4187822767,56,Back,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161873,177,1,1,17,39,xcevba75jfkrg4s6tl89zl3y,0,29.5,14.3,2023-04-14T18:19:41.875Z,2023-04-14T18:19:43Z,4187822847,213,5.5,4187822841,140,34.4,4187822843,141,6.7,4187822845,212,7.3,4187822839,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161885,134,8,1,17,42,dnzj0iv5qtaemm9kthh9pos8q,1,58.7,90.8,2023-04-14T18:19:44.183Z,2023-04-14T18:19:44Z,4187822903,56,Left,,,,,,,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161891,135,49,1,17,42,dnzj0iv5qtaemm9kthh9pos8q,1,63.3,91.2,2023-04-14T18:19:44.915Z,2023-04-14T18:19:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161931,136,1,1,17,45,dnzj0iv5qtaemm9kthh9pos8q,1,61.4,93.5,2023-04-14T18:19:47.164Z,2023-04-14T18:19:49Z,4187823181,141,75.1,4187823183,212,12.6,4187823177,56,Center,4187823179,140,62.5,4187823185,213,4.8,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161965,137,1,1,17,47,dnzj0iv5qtaemm9kthh9pos8q,1,68.5,74.1,2023-04-14T18:19:49.291Z,2023-04-14T18:19:52Z,4187823389,141,95.1,4187823393,213,1.7,4187823387,140,67.2,4187823391,212,14.3,4187823385,56,Left,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161969,138,1,1,17,50,dnzj0iv5qtaemm9kthh9pos8q,0,70.9,95.9,2023-04-14T18:19:52.460Z,2023-04-14T18:19:55Z,4187823421,213,5.1,4187823581,286,,4187823415,140,71.5,4187823417,141,93.6,4187823577,233,178,4187823575,236,,4187823413,56,Left,4187823419,212,1.7,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533161993,178,74,1,17,50,xcevba75jfkrg4s6tl89zl3y,1,27,4.6,2023-04-14T18:19:52.461Z,2023-04-14T18:52:32Z,4187823535,56,Back,4187823585,233,138,4187823537,285,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162107,139,5,1,17,52,dnzj0iv5qtaemm9kthh9pos8q,1,73.5,101.2,2023-04-14T18:19:54.399Z,2023-04-14T18:20:05Z,4187824079,347,,4187824113,233,179,4187824077,56,Left,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162011,179,5,1,17,52,xcevba75jfkrg4s6tl89zl3y,0,26.5,-1.2,2023-04-14T18:19:54.399Z,2023-04-14T18:33:23Z,4187823615,56,Back,4187823619,347,,4187824131,233,139,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162127,140,1,1,18,2,dnzj0iv5qtaemm9kthh9pos8q,1,77.4,100,2023-04-14T18:20:04.933Z,2023-04-14T18:20:06Z,4187824179,141,85.7,4187824181,212,12.3,4187824175,140,72.4,4187824171,56,Left,4187824167,107,,4187824183,213,4.3,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162139,141,1,1,18,4,dnzj0iv5qtaemm9kthh9pos8q,1,72.3,85.6,2023-04-14T18:20:06.276Z,2023-04-14T18:20:08Z,4187824257,212,8.1,4187824259,213,1.1,4187824251,56,Left,4187824253,140,75.6,4187824255,141,96.3,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162145,142,61,1,18,6,dnzj0iv5qtaemm9kthh9pos8q,0,75.7,96.3,2023-04-14T18:20:08.591Z,2023-04-14T18:20:09Z,4187824287,56,Left,,,,,,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162149,143,5,1,18,6,dnzj0iv5qtaemm9kthh9pos8q,0,79.7,101.6,2023-04-14T18:20:08.596Z,2023-04-14T18:33:23Z,4187824293,56,Left,4187824295,347,,4187824853,233,181,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162241,181,5,1,18,6,xcevba75jfkrg4s6tl89zl3y,1,20.3,-1.6,2023-04-14T18:20:08.596Z,2023-04-14T18:20:19Z,4187824815,233,143,4187824791,56,Back,4187824793,347,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162251,182,1,1,18,16,xcevba75jfkrg4s6tl89zl3y,0,23.6,0,2023-04-14T18:20:19.044Z,2023-04-14T18:20:20Z,4187824863,56,Back,4187824869,212,11.5,4187824865,140,26.6,4187824867,141,14.3,4187824861,107,,4187824871,213,1.3,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162303,183,1,1,18,20,xcevba75jfkrg4s6tl89zl3y,1,26.8,7,2023-04-14T18:20:22.661Z,2023-04-14T18:20:24Z,4187825115,212,7.6,4187825111,140,29.8,4187825109,56,Back,4187825117,213,1.1,4187825113,141,17.1,4187825107,155,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162319,184,1,1,18,22,xcevba75jfkrg4s6tl89zl3y,1,28.6,19.1,2023-04-14T18:20:24.277Z,2023-04-14T18:20:26Z,4187825207,213,0.0,4187825201,140,61.8,4187825199,56,Right,4187825205,212,34.9,4187825209,1,,4187825203,141,20.0,4187825197,157,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162325,185,61,1,18,23,xcevba75jfkrg4s6tl89zl3y,0,61.8,20,2023-04-14T18:20:25.972Z,2023-04-14T18:20:26Z,4187825233,56,Right,,,,,,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162337,144,61,1,18,25,dnzj0iv5qtaemm9kthh9pos8q,0,50.7,81.5,2023-04-14T18:20:27.558Z,2023-04-14T18:20:27Z,4187825319,56,Left,,,,,,,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162345,186,1,1,18,25,xcevba75jfkrg4s6tl89zl3y,0,63.5,33,2023-04-14T18:20:27.940Z,2023-04-14T18:20:28Z,4187825347,56,Right,4187825351,140,63.2,4187825353,141,18.9,4187825357,212,9.6,4187825361,213,4.7,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162371,145,61,1,18,29,dnzj0iv5qtaemm9kthh9pos8q,1,36.2,91.7,2023-04-14T18:20:31.262Z,2023-04-14T18:20:31Z,4187825501,56,Back,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162407,187,49,1,18,31,xcevba75jfkrg4s6tl89zl3y,1,80.1,16.4,2023-04-14T18:20:33.621Z,2023-04-14T18:20:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162461,188,1,1,18,34,xcevba75jfkrg4s6tl89zl3y,0,90.3,24.1,2023-04-14T18:20:36.388Z,2023-04-14T18:20:37Z,4187825945,56,Center,4187825951,212,14.2,4187825953,213,1.5,4187825947,140,91.2,4187825949,141,44.9,,,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162509,146,12,1,18,36,dnzj0iv5qtaemm9kthh9pos8q,1,7.2,49.6,2023-04-14T18:20:38.321Z,2023-04-14T18:20:41Z,4187826255,213,1.2,4187826249,140,14.5,4187826253,212,20.8,4187826251,141,78.1,4187826247,56,Back,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533162507,189,15,1,18,38,xcevba75jfkrg4s6tl89zl3y,1,82.2,29.9,2023-04-14T18:20:40.596Z,2023-04-14T18:56:01Z,4187852643,102,51.8,4187826235,22,,4187852647,328,,4187852441,20,,4187852651,146,94.6,4187960109,215,,4187852645,103,19,4187852653,147,45.1,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,4187960107,78,,4187826239,56,4187852657,231,45.8,Center,,4187959719,18,,4187960111,100,,4187852649,458,4187852445,82,4187852451,233,,147,4187852655,230,97.6,,,,,
2533162511,147,10,1,18,38,dnzj0iv5qtaemm9kthh9pos8q,1,9.2,53.3,2023-04-14T18:20:40.696Z,2023-04-14T18:28:03Z,4187826259,56,Back,4187852457,233,189,4187826257,94,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
