id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/value,assist
2457555437,9,1,1,0,28,ch82doz9w9t1sw9ae3a4ffh0j,1,20.9,22.7,2022-09-09T18:03:19.775Z,2022-09-09T18:03:22Z,3767239527,140,33.4,3767239533,213,0.7,3767239531,212,17.0,3767239525,56,Back,3767239529,141,38.6,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555447,10,1,1,0,30,ch82doz9w9t1sw9ae3a4ffh0j,0,35.8,39.4,2022-09-09T18:03:22.048Z,2022-09-09T18:03:22Z,3767239585,141,20.7,3767239589,213,4.6,3767239581,56,Back,3767239587,212,12.8,3767239583,140,34.3,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555427,11,8,1,0,30,b94pf87be9ojdgnrs5mst80un,1,66,78.5,2022-09-09T18:03:22.324Z,2022-09-09T19:02:37Z,3767239459,56,Center,,,,,,,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555635,11,5,1,0,32,ch82doz9w9t1sw9ae3a4ffh0j,1,23.2,-1,2022-09-09T18:03:23.916Z,2022-09-09T18:57:27Z,3767240569,347,,3767467821,233,12,3767240567,56,Back,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555613,12,5,1,0,32,b94pf87be9ojdgnrs5mst80un,0,76.8,101,2022-09-09T18:03:23.916Z,2022-09-09T18:57:23Z,3767240465,347,,3767467845,233,11,3767240463,56,Left,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555703,12,1,1,0,46,ch82doz9w9t1sw9ae3a4ffh0j,1,22,0,2022-09-09T18:03:37.872Z,2022-09-09T18:03:43Z,3767240879,107,,3767240883,140,50.9,3767240881,56,Right,3767240887,212,30.7,3767240891,1,,3767240885,141,5.9,3767240889,213,0.2,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555735,13,1,1,0,48,ch82doz9w9t1sw9ae3a4ffh0j,0,28,28.6,2022-09-09T18:03:40.024Z,2022-09-09T19:02:51Z,3767241053,140,50.4,3767241049,3,,3767241057,212,23.9,3767241051,56,Center,3767241059,213,0.2,3767241055,141,35.1,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555685,13,1,1,0,49,b94pf87be9ojdgnrs5mst80un,0,54.6,96.5,2022-09-09T18:03:41.021Z,2022-09-09T19:03:17Z,3767240803,213,5.7,3767240797,140,65.4,3767240801,212,13.7,3767240793,3,,3767240795,56,Left,3767240799,141,85.3,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555783,14,1,1,0,53,b94pf87be9ojdgnrs5mst80un,1,47.9,78.7,2022-09-09T18:03:44.892Z,2022-09-09T19:03:20Z,3767241345,213,6.1,3767241337,56,Center,3767241339,140,73.2,3767241335,3,,3767241343,212,26.8,3767241341,141,73.4,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457600883,439,1,1,0,54,b94pf87be9ojdgnrs5mst80un,0,75,73.2,2022-09-09T18:03:45.684Z,2022-09-09T19:04:09Z,3767485415,213,6.2,3767485403,3,,3767485407,56,Center,3767485409,140,93.8,3767485405,168,,3767485413,212,19.8,3767485411,141,70.9,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555781,14,52,1,0,57,ch82doz9w9t1sw9ae3a4ffh0j,1,9.4,35.8,2022-09-09T18:03:49.089Z,2022-09-09T18:03:49Z,,,,,,,,,,,,,,,,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555885,15,80,1,1,7,ch82doz9w9t1sw9ae3a4ffh0j,0,7.2,44,2022-09-09T18:03:59.425Z,2022-09-09T18:03:59Z,,,,,,,,,,,,,,,,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555927,16,1,1,1,9,ch82doz9w9t1sw9ae3a4ffh0j,1,7,43,2022-09-09T18:04:01.328Z,2022-09-09T18:04:03Z,3767242219,213,0.6,3767242215,141,50.6,3767242213,140,13.6,3767242217,212,8.6,3767242211,56,Back,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555967,17,1,1,1,11,ch82doz9w9t1sw9ae3a4ffh0j,1,19.5,47.2,2022-09-09T18:04:03.649Z,2022-09-09T18:04:06Z,3767242425,212,28.3,3767242419,56,Back,3767242421,140,41.6,3767242427,213,0.6,3767242423,141,71.1,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555975,18,50,1,1,14,ch82doz9w9t1sw9ae3a4ffh0j,1,35.2,87,2022-09-09T18:04:06.641Z,2022-09-09T18:04:08Z,3767242451,56,Back,3767242591,233,16,3767242453,286,,,,,,,,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555995,16,7,1,1,14,b94pf87be9ojdgnrs5mst80un,1,64.8,13,2022-09-09T18:04:06.642Z,2022-09-09T18:04:08Z,3767242547,56,Right,3767242577,285,,3767242573,233,18,,,,,,,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556017,17,1,1,1,16,b94pf87be9ojdgnrs5mst80un,1,68.3,9.8,2022-09-09T18:04:07.998Z,2022-09-09T18:04:09Z,3767242695,56,Center,3767242699,141,24.9,3767242701,212,14.0,3767242703,213,0.8,3767242697,140,77.3,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556029,18,49,1,1,17,b94pf87be9ojdgnrs5mst80un,1,77.3,24.9,2022-09-09T18:04:09.629Z,2022-09-09T18:04:09Z,,,,,,,,,,,,,,,,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556053,19,1,1,1,18,b94pf87be9ojdgnrs5mst80un,1,77.3,24.9,2022-09-09T18:04:10.077Z,2022-09-09T18:04:11Z,3767242901,213,5.6,3767242883,140,89.4,3767242889,141,9.7,3767242897,212,16.4,3767242877,56,Right,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556099,20,1,1,1,19,b94pf87be9ojdgnrs5mst80un,1,89.9,12.9,2022-09-09T18:04:11.437Z,2022-09-09T18:04:26Z,3767243137,56,Center,3767243145,213,2.0,3767243141,141,39.5,3767243143,212,19.5,3767244199,210,15,3767244201,154,,3767243139,140,82.9,,,,8im7pgnph2au11blma5pewe09,M. Kaars,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556107,21,15,1,1,21,b94pf87be9ojdgnrs5mst80un,1,82,40.1,2022-09-09T18:04:13.373Z,2022-09-09T18:04:26Z,3767244239,76,,3767243177,22,,3767244241,29,,3767244243,154,,3767244249,102,51.9,3767244245,55,20,3767244257,146,90.2,3767243187,56,Center,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,3767244307,233,19,3767244263,231,49.8,3767244261,230,97.6,3767244259,147,45.5,3767244255,328,3767243585,82,3767244253,215,3767244251,103,19,3767243581,72,3767243181,18,,,,,
2457556121,19,10,1,1,21,ch82doz9w9t1sw9ae3a4ffh0j,1,6,45.4,2022-09-09T18:04:13.473Z,2022-09-09T18:59:56Z,3767243295,94,,3767243297,56,Back,3767243655,233,21,,,,,,,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556171,20,49,1,1,26,ch82doz9w9t1sw9ae3a4ffh0j,1,25.3,54.6,2022-09-09T18:04:17.761Z,2022-09-09T18:04:17Z,,,,,,,,,,,,,,,,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556263,21,1,1,1,30,ch82doz9w9t1sw9ae3a4ffh0j,1,19.9,57.8,2022-09-09T18:04:22.529Z,2022-09-09T18:04:24Z,3767244087,141,26.2,3767244083,56,Back,3767244091,213,4.3,3767244089,212,23.0,3767244085,140,12.1,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556295,22,1,1,1,32,ch82doz9w9t1sw9ae3a4ffh0j,1,11.4,30,2022-09-09T18:04:24.225Z,2022-09-09T18:04:26Z,3767244279,140,22.6,3767244283,212,19.4,3767244281,141,7.4,3767244301,189,,3767244277,56,Back,3767244285,213,5.4,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556383,23,1,1,1,35,ch82doz9w9t1sw9ae3a4ffh0j,0,24.3,9.4,2022-09-09T18:04:27.361Z,2022-09-09T18:04:33Z,3767244677,155,,3767244689,1,,3767244685,212,55.2,3767244679,56,Center,3767244683,141,38.8,3767244687,213,0.4,3767244681,140,73.3,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556333,22,44,1,1,37,b94pf87be9ojdgnrs5mst80un,1,28.2,60.8,2022-09-09T18:04:28.750Z,2022-09-09T18:04:33Z,3767244767,233,24,3767244433,285,,3767244431,56,Back,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556387,24,44,1,1,37,ch82doz9w9t1sw9ae3a4ffh0j,0,71.8,39.2,2022-09-09T18:04:28.751Z,2022-09-09T18:04:33Z,3767244801,233,22,3767244711,286,,3767244709,56,Center,,,,,,,,,,,,,,,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556375,23,1,1,1,37,b94pf87be9ojdgnrs5mst80un,1,27.6,60.9,2022-09-09T18:04:29.261Z,2022-09-09T18:04:31Z,3767244643,140,38.2,3767244641,56,Back,3767244647,212,13.2,3767244639,3,,3767244645,141,71.2,3767244649,213,0.6,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556379,24,49,1,1,39,b94pf87be9ojdgnrs5mst80un,1,38.2,71.2,2022-09-09T18:04:31.246Z,2022-09-09T18:04:31Z,,,,,,,,,,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556397,25,1,1,1,40,b94pf87be9ojdgnrs5mst80un,1,37.4,73.6,2022-09-09T18:04:31.806Z,2022-09-09T18:04:33Z,3767244781,212,10.8,3767244783,213,1.8,3767244775,56,Back,3767244779,141,89.1,3767244777,140,35.1,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556431,26,1,1,1,42,b94pf87be9ojdgnrs5mst80un,1,35.1,89.1,2022-09-09T18:04:34.637Z,2022-09-09T18:04:35Z,3767244969,56,Left,3767244973,141,86.0,3767244971,140,53.6,3767244977,213,6.2,3767244975,212,19.5,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556453,27,1,1,1,43,b94pf87be9ojdgnrs5mst80un,1,53.6,86,2022-09-09T18:04:35.550Z,2022-09-09T18:04:36Z,3767245087,140,42.9,3767245091,212,11.6,3767245085,56,Back,3767245093,213,3.4,3767245089,141,81.8,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556477,28,1,1,1,45,b94pf87be9ojdgnrs5mst80un,0,42.9,81.8,2022-09-09T18:04:36.830Z,2022-09-09T18:04:38Z,3767245251,1,,3767245245,141,93.5,3767245249,213,0.2,3767245239,155,,3767245243,140,77.1,3767245247,212,36.8,3767245241,56,Left,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556559,25,1,1,1,46,ch82doz9w9t1sw9ae3a4ffh0j,1,13.4,7.3,2022-09-09T18:04:38.593Z,2022-09-09T18:04:42Z,3767245657,213,0.0,3767245651,212,31.2,3767245647,141,8.5,3767245643,140,43.1,3767245661,1,,3767245639,56,Back,3767245635,157,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556581,26,1,1,1,50,ch82doz9w9t1sw9ae3a4ffh0j,0,42.9,8.5,2022-09-09T18:04:41.954Z,2022-09-09T18:04:42Z,3767245739,141,22.8,3767245735,56,Center,3767245741,212,18.8,3767245733,3,,3767245743,213,0.5,3767245737,140,58.2,,,,,,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556635,29,1,1,1,53,b94pf87be9ojdgnrs5mst80un,0,46.5,77.6,2022-09-09T18:04:45.246Z,2022-09-09T18:04:46Z,3767246023,212,16.3,3767246017,56,Center,3767246021,141,63.1,3767246025,213,5.6,3767246019,140,58.9,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555863,15,1,1,1,54,b94pf87be9ojdgnrs5mst80un,0,75.9,74.2,2022-09-09T18:04:46.020Z,2022-09-09T19:03:01Z,3767241825,141,73.0,3767241829,213,6.2,3767241817,3,,3767241819,168,,3767241827,212,12.0,3767241821,56,Center,3767241823,140,87.3,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556665,27,8,1,1,56,ch82doz9w9t1sw9ae3a4ffh0j,1,40.6,51,2022-09-09T18:04:47.794Z,2022-09-09T18:04:47Z,3767246185,56,Back,,,,,,,,,,,,,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556675,28,49,1,1,56,ch82doz9w9t1sw9ae3a4ffh0j,1,40.6,51,2022-09-09T18:04:48.385Z,2022-09-09T18:04:48Z,,,,,,,,,,,,,,,,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556761,29,1,1,1,57,ch82doz9w9t1sw9ae3a4ffh0j,1,38.2,45.1,2022-09-09T18:04:49.249Z,2022-09-09T18:04:53Z,3767246607,56,Back,3767246615,213,4.7,3767246613,212,13.5,3767246611,141,25.3,3767246609,140,38.0,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
