id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2448101283,232,1,1,25,9,59t7flioj4w4mpwnrwbm0m8ck,1,66.5,63.5,2022-08-19T18:27:17.862Z,2022-08-19T18:27:23Z,3716958041,56,Left,3716958047,212,28.5,3716958043,140,83.4,3716958049,213,0.9,3716958045,141,96.3,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101315,233,1,1,25,14,59t7flioj4w4mpwnrwbm0m8ck,1,82.5,88.1,2022-08-19T18:27:23.047Z,2022-08-19T18:27:26Z,3716958223,140,71.6,3716958225,141,74.3,3716958229,213,3.8,3716958221,56,Center,3716958227,212,14.8,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101339,234,1,1,25,17,59t7flioj4w4mpwnrwbm0m8ck,0,71.6,74.3,2022-08-19T18:27:26.136Z,2022-08-19T18:27:28Z,3716958339,155,,3716958341,56,Center,3716958347,212,23.9,3716958343,140,87.5,3716958337,2,,3716958349,213,5.5,3716958345,141,49.1,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101361,211,12,1,25,19,dnzj0iv5qtaemm9kthh9pos8q,1,13.9,49.6,2022-08-19T18:27:27.584Z,2022-08-19T18:28:08Z,3716958485,213,2.1,3716958479,140,6.2,3716958483,212,16.5,3716958497,15,,3716958477,56,Back,3716958481,141,70.8,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101365,235,15,1,25,24,59t7flioj4w4mpwnrwbm0m8ck,1,97.5,37.5,2022-08-19T18:27:32.232Z,2022-08-19T18:27:55Z,3716959477,102,48.1,3716959479,103,8.9,3716959489,146,98.2,3716958765,20,,3716959493,147,39.3,3716958519,56,Center,3716958767,60,,3716959519,233,212,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,3716959485,458,3716959475,80,,,3716958515,22,,,,,,,,,,,,,,,,,,,,,,,
2448101505,212,10,1,25,24,dnzj0iv5qtaemm9kthh9pos8q,1,1.9,59.3,2022-08-19T18:27:32.332Z,2022-08-19T19:00:14Z,3716959341,173,,3716959343,389,,3716959381,233,235,3716959347,56,Back,3716959345,182,,,,,,,,,,,89dofd1p8ftdgy1u8jlyi58lx,N. Alblas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101371,236,6,1,25,25,59t7flioj4w4mpwnrwbm0m8ck,1,97.7,34.6,2022-08-19T18:27:33.872Z,2022-08-19T18:38:33Z,3716998901,233,278,3716958541,56,Center,3716958543,75,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448108315,278,6,1,25,25,dnzj0iv5qtaemm9kthh9pos8q,0,2.3,65.4,2022-08-19T18:27:33.872Z,2022-08-19T18:38:21Z,3716998879,73,,3716998919,233,236,3716996067,56,Back,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101559,237,1,1,25,48,59t7flioj4w4mpwnrwbm0m8ck,0,99.5,0.5,2022-08-19T18:27:56.458Z,2022-08-19T18:28:00Z,3716959625,2,,3716959643,1,,3716959633,56,Center,3716959635,140,91.5,3716959631,224,,3716959629,155,,3716959637,141,52.5,3716959627,6,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,3716959641,213,3716959639,212,36.3,1.8,3716959827,189,,,,,,,,,,,,,,,,,,,,,,,
2448101667,213,12,1,25,49,dnzj0iv5qtaemm9kthh9pos8q,1,7.5,38,2022-08-19T18:27:57.393Z,2022-08-19T18:29:44Z,3716960213,213,0.3,3716960211,212,35.6,3716960209,141,55.7,3716960205,56,Back,3716960207,140,39.4,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448102145,247,61,1,25,50,59t7flioj4w4mpwnrwbm0m8ck,1,91.1,61.8,2022-08-19T18:27:59.113Z,2022-08-19T18:29:13Z,3716962821,56,Center,,,,,,,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101627,238,1,1,25,53,59t7flioj4w4mpwnrwbm0m8ck,1,70.1,50.9,2022-08-19T18:28:02.010Z,2022-08-19T18:28:03Z,3716959973,140,78.6,3716959979,213,1.2,3716959975,141,80.9,3716959969,155,,3716959971,56,Left,3716959977,212,22.3,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101683,239,1,1,25,54,59t7flioj4w4mpwnrwbm0m8ck,1,78.6,80.9,2022-08-19T18:28:03.192Z,2022-08-19T18:28:09Z,3716960283,213,3.9,3716960273,3,,3716960275,56,Center,3716960279,141,70.1,3716960281,212,10.6,3716960277,140,71.3,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101687,240,1,1,26,1,59t7flioj4w4mpwnrwbm0m8ck,0,71.3,81,2022-08-19T18:28:09.497Z,2022-08-19T18:28:14Z,3716960293,140,71.3,3716960295,141,76.4,3716960299,213,4.7,3716960291,56,Center,3716960395,233,214,3716960399,286,,3716960297,212,3.1,3716960393,236,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101701,214,74,1,26,1,dnzj0iv5qtaemm9kthh9pos8q,1,25.9,25.4,2022-08-19T18:28:09.498Z,2022-08-19T19:02:51Z,3716960379,285,,3716960377,56,Back,3716960401,233,240,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103795,236,49,1,26,3,dnzj0iv5qtaemm9kthh9pos8q,1,31.2,43.9,2022-08-19T18:28:11.367Z,2022-08-19T18:32:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448104525,244,1,1,26,4,dnzj0iv5qtaemm9kthh9pos8q,1,31.2,37.7,2022-08-19T18:28:12.689Z,2022-08-19T18:35:59Z,3716977057,213,3.5,3716977051,140,24.1,3716977055,212,7.8,3716977049,56,Back,3716977053,141,34.2,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101719,215,3,1,26,5,dnzj0iv5qtaemm9kthh9pos8q,0,26.9,40.6,2022-08-19T18:28:13.352Z,2022-08-19T18:36:00Z,3716960495,285,,3716960493,56,Back,3716960523,233,241,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101705,241,7,1,26,5,59t7flioj4w4mpwnrwbm0m8ck,0,73.1,59.4,2022-08-19T18:28:13.353Z,2022-08-19T18:28:17Z,3716960515,233,215,3716960413,286,,3716960409,56,Center,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101717,242,1,1,26,7,59t7flioj4w4mpwnrwbm0m8ck,1,76.4,66.6,2022-08-19T18:28:15.705Z,2022-08-19T18:28:16Z,3716960467,56,Center,3716960485,213,1.5,3716960471,140,76.9,3716960481,212,5.5,3716960477,141,74.7,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101723,243,50,1,26,8,59t7flioj4w4mpwnrwbm0m8ck,1,82.1,69.2,2022-08-19T18:28:16.777Z,2022-08-19T18:28:21Z,3716960755,233,216,3716960501,56,Center,3716960503,286,,,,,,,,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101761,216,7,1,26,8,dnzj0iv5qtaemm9kthh9pos8q,1,17.9,30.8,2022-08-19T18:28:16.778Z,2022-08-19T18:35:41Z,3716960717,56,Back,3716960745,233,243,3716960719,285,,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101759,244,50,1,26,12,59t7flioj4w4mpwnrwbm0m8ck,1,86.3,71.6,2022-08-19T18:28:20.331Z,2022-08-19T18:28:22Z,3716960851,233,217,3716960687,286,,3716960685,56,Center,,,,,,,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101773,217,7,1,26,12,dnzj0iv5qtaemm9kthh9pos8q,1,13.7,28.4,2022-08-19T18:28:20.332Z,2022-08-19T18:35:39Z,3716960779,56,Back,3716960781,285,,3716960827,233,244,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101777,218,49,1,26,13,dnzj0iv5qtaemm9kthh9pos8q,1,13.5,21.2,2022-08-19T18:28:21.714Z,2022-08-19T18:28:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101813,219,1,1,26,14,dnzj0iv5qtaemm9kthh9pos8q,1,12.5,17.3,2022-08-19T18:28:22.402Z,2022-08-19T18:28:25Z,3716960991,56,Back,3716960993,140,24.7,3716960997,212,14.7,3716960995,141,6.8,3716960999,213,5.8,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101819,220,61,1,26,15,dnzj0iv5qtaemm9kthh9pos8q,0,23.9,5.3,2022-08-19T18:28:23.537Z,2022-08-19T19:00:35Z,3716961027,56,Back,,,,,,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101799,245,49,1,26,15,59t7flioj4w4mpwnrwbm0m8ck,1,72.7,98,2022-08-19T18:28:23.706Z,2022-08-19T18:28:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101865,246,4,1,26,23,59t7flioj4w4mpwnrwbm0m8ck,1,92.5,86.4,2022-08-19T18:28:31.578Z,2022-08-19T18:28:36Z,3716961287,286,,3716961281,56,Left,3716961285,265,,3716961279,13,,3716961419,233,221,3716961283,152,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448101891,221,4,1,26,23,dnzj0iv5qtaemm9kthh9pos8q,0,7.5,13.6,2022-08-19T18:28:31.579Z,2022-08-19T18:28:37Z,3716961403,265,,3716961405,285,,3716961397,13,,3716961423,233,246,3716961401,152,,3716961399,56,Back,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448102377,248,16,1,27,14,59t7flioj4w4mpwnrwbm0m8ck,1,91.5,91.7,2022-08-19T18:29:22.618Z,2022-08-19T18:30:33Z,3716967165,103,3.8,3716964103,56,Left,3716967171,231,51.8,3716966601,20,,3716967177,282,423,3716967163,102,53.3,3716966609,375,27:12.615,3716967169,230,99.5,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,3716964099,26,3716964101,69,,,3716967167,458,3716967173,280,,,FREE_KICK_WON,3716967175,281,3716966605,374,2022-08-19 19:29:20.834,3716967161,76,,,,ekur9x1kzp8wq0lwfwev0b0bu,,,,,,,
2448102819,222,1,1,28,8,dnzj0iv5qtaemm9kthh9pos8q,1,50.1,49.7,2022-08-19T18:30:17.172Z,2022-08-19T19:00:22Z,3716966533,56,Back,3716966541,213,3.2,3716966535,140,29.1,3717066543,279,G,3716966539,212,22.1,3716966537,141,49.4,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448102833,223,1,1,28,13,dnzj0iv5qtaemm9kthh9pos8q,1,30.5,47.6,2022-08-19T18:30:21.493Z,2022-08-19T18:30:24Z,3716966635,1,,3716966627,140,62.7,3716966633,213,0.4,3716966623,155,,3716966625,56,Center,3716966631,212,36.4,3716966629,141,67.6,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448102835,224,44,1,28,15,dnzj0iv5qtaemm9kthh9pos8q,1,65.8,67.7,2022-08-19T18:30:23.572Z,2022-08-19T18:35:03Z,3716966641,286,,3716966639,56,Center,3716985137,233,249,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448102929,249,44,1,28,15,59t7flioj4w4mpwnrwbm0m8ck,0,34.2,32.3,2022-08-19T18:30:23.573Z,2022-08-19T18:35:03Z,3716967211,56,Back,3716967213,285,,3716985149,233,224,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448102859,225,1,1,28,15,dnzj0iv5qtaemm9kthh9pos8q,0,62.7,67.6,2022-08-19T18:30:24.086Z,2022-08-19T18:30:26Z,3716966761,212,29.4,3716966757,140,70.9,3716966763,213,5.0,3716966753,3,,3716966755,56,Center,3716966759,141,26.2,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448122157,450,49,1,28,18,59t7flioj4w4mpwnrwbm0m8ck,1,28.8,81.9,2022-08-19T18:30:26.219Z,2022-08-19T19:01:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448122355,451,1,1,28,20,59t7flioj4w4mpwnrwbm0m8ck,1,31.3,82.4,2022-08-19T18:30:28.219Z,2022-08-19T19:01:50Z,3717071147,56,Back,3717071151,141,65.7,3717071149,140,33.5,3717071155,213,4.9,3717071153,212,11.6,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448122417,452,1,1,28,23,59t7flioj4w4mpwnrwbm0m8ck,1,33.5,62.1,2022-08-19T18:30:31.219Z,2022-08-19T19:01:58Z,3717071491,56,Back,3717071497,212,21.9,3717071493,140,28.7,3717071499,213,4.5,3717071495,141,30.8,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448122529,453,1,1,28,24,59t7flioj4w4mpwnrwbm0m8ck,1,29.7,31.1,2022-08-19T18:30:32.219Z,2022-08-19T19:03:07Z,3717072101,141,77.9,3717072097,56,Back,3717072107,1,,3717072103,212,33.0,3717072099,140,37.9,3717072105,213,1.3,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448102959,250,49,1,28,28,59t7flioj4w4mpwnrwbm0m8ck,1,35.4,75.9,2022-08-19T18:30:37.148Z,2022-08-19T18:30:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448122537,454,1,1,28,30,59t7flioj4w4mpwnrwbm0m8ck,1,47.8,79.8,2022-08-19T18:30:38.219Z,2022-08-19T19:02:10Z,3717072131,140,63.0,3717072133,141,96.5,3717072129,56,Left,3717072137,213,0.6,3717072135,212,19.6,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448102999,251,43,1,28,30,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-08-19T18:30:38.956Z,2022-08-19T19:02:25Z,3716967619,213,0.3,3716967615,141,95.9,3717073057,144,1,3716967613,140,64.1,3716967617,212,14.2,3716967611,56,Left,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103037,252,1,1,28,33,59t7flioj4w4mpwnrwbm0m8ck,1,64.1,96,2022-08-19T18:30:41.531Z,2022-08-19T18:30:45Z,3716967861,212,21.9,3716967857,140,43.4,3716967863,213,3.2,3716967855,56,Back,3716967859,141,92.6,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103059,253,1,1,28,37,59t7flioj4w4mpwnrwbm0m8ck,1,43.2,92,2022-08-19T18:30:45.724Z,2022-08-19T18:30:47Z,3716967959,56,Back,3716967969,1,,3716967965,212,32.8,3716967963,141,44.5,3716967967,213,4.5,3716967961,140,37.7,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103107,254,1,1,28,39,59t7flioj4w4mpwnrwbm0m8ck,1,37.3,42.8,2022-08-19T18:30:47.788Z,2022-08-19T18:30:51Z,3716968273,140,44.7,3716968275,141,6.5,3716968279,213,5.0,3716968271,56,Back,3716968277,212,25.9,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103137,255,1,1,28,42,59t7flioj4w4mpwnrwbm0m8ck,0,45.6,8.6,2022-08-19T18:30:51.021Z,2022-08-19T18:30:55Z,3716968435,212,47.4,3716968437,213,0.1,3716968439,1,,3716968431,140,90.5,3716968433,141,15.1,3716968429,56,Right,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103159,226,12,1,28,47,dnzj0iv5qtaemm9kthh9pos8q,1,5.2,83.9,2022-08-19T18:30:56.005Z,2022-08-19T18:30:58Z,3716968575,213,1.6,3716968567,56,Back,3716968573,212,12.3,3716968609,167,,3716968569,140,4.8,3716968571,141,100.0,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103163,227,5,1,28,48,dnzj0iv5qtaemm9kthh9pos8q,0,7.5,102,2022-08-19T18:30:57.054Z,2022-08-19T18:38:29Z,3716969275,233,256,3716968583,347,,3716968581,56,Back,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103265,256,5,1,28,48,59t7flioj4w4mpwnrwbm0m8ck,1,92.5,-2,2022-08-19T18:30:57.054Z,2022-08-19T18:31:11Z,3716969215,233,227,3716969191,56,Right,3716969193,347,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103287,257,1,1,29,2,59t7flioj4w4mpwnrwbm0m8ck,1,89.8,0,2022-08-19T18:31:10.812Z,2022-08-19T18:31:12Z,3716969293,140,92.0,3716969295,141,5.8,3716969289,107,,3716969299,213,1.2,3716969291,56,Right,3716969297,212,5.7,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103291,258,1,1,29,3,59t7flioj4w4mpwnrwbm0m8ck,0,92,5.8,2022-08-19T18:31:11.949Z,2022-08-19T18:31:15Z,3716969497,236,,3716969327,141,7.0,3716969331,213,0.4,3716969325,140,93.8,3716969329,212,2.1,3716969499,233,228,3716969503,286,,3716969323,56,Right,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103323,228,74,1,29,3,dnzj0iv5qtaemm9kthh9pos8q,1,16.5,96.5,2022-08-19T18:31:11.950Z,2022-08-19T19:02:51Z,3716969479,56,Back,3716969505,233,258,3716969481,285,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103337,229,49,1,29,7,dnzj0iv5qtaemm9kthh9pos8q,1,17,89,2022-08-19T18:31:16.055Z,2022-08-19T18:31:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103353,230,1,1,29,8,dnzj0iv5qtaemm9kthh9pos8q,1,16.5,89.3,2022-08-19T18:31:16.614Z,2022-08-19T18:50:58Z,3716969635,213,6.2,3716969627,56,Back,3716969633,212,31.9,3716969631,141,86.0,3716969629,140,46.8,3717045803,155,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103409,231,3,1,29,9,dnzj0iv5qtaemm9kthh9pos8q,0,47,88.6,2022-08-19T18:31:18.086Z,2022-08-19T19:00:51Z,3717046097,211,,3716969857,56,Back,3717046025,286,,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103365,259,49,1,29,10,59t7flioj4w4mpwnrwbm0m8ck,1,62.7,8.5,2022-08-19T18:31:18.927Z,2022-08-19T19:00:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103387,260,1,1,29,11,59t7flioj4w4mpwnrwbm0m8ck,1,60,11.8,2022-08-19T18:31:19.293Z,2022-08-19T18:31:21Z,3716969789,213,2.5,3716969785,141,35.3,3716969783,140,41.4,3716969787,212,25.2,3716969781,56,Back,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103433,261,1,1,29,12,59t7flioj4w4mpwnrwbm0m8ck,1,45.2,46.4,2022-08-19T18:31:21.037Z,2022-08-19T18:31:23Z,3716969947,56,Back,3716969951,141,22.9,3716969955,213,4.5,3716969949,140,42.6,3716969953,212,16.2,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103481,262,1,1,29,15,59t7flioj4w4mpwnrwbm0m8ck,1,42.8,22.6,2022-08-19T18:31:23.837Z,2022-08-19T18:31:30Z,3716970271,140,43.0,3716970273,141,69.0,3716970269,56,Back,3716970275,212,31.6,3716970277,213,1.6,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103501,263,1,1,29,22,59t7flioj4w4mpwnrwbm0m8ck,1,68.9,64.2,2022-08-19T18:31:30.446Z,2022-08-19T18:31:32Z,3716970381,56,Center,3716970391,213,0.9,3716970383,140,73.7,3716970385,141,74.4,3716970389,212,8.6,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103523,264,1,1,29,24,59t7flioj4w4mpwnrwbm0m8ck,1,73.6,74.9,2022-08-19T18:31:32.317Z,2022-08-19T18:31:34Z,3716970521,140,85.5,3716970519,56,Left,3716970527,213,0.8,3716970523,141,92.4,3716970525,212,17.3,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103535,265,1,1,29,26,59t7flioj4w4mpwnrwbm0m8ck,0,85.5,92.4,2022-08-19T18:31:34.765Z,2022-08-19T18:31:36Z,3716970593,56,Center,3716970595,140,90.3,3716970589,2,,3716970599,212,25.2,3716970591,155,,3716970597,141,56.1,3716970601,213,4.9,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103579,232,12,1,29,28,dnzj0iv5qtaemm9kthh9pos8q,1,10.3,45.4,2022-08-19T18:31:36.888Z,2022-08-19T18:31:40Z,3716970841,56,Back,3716970843,140,27.9,3716970847,212,18.5,3716970845,141,43.6,3716970849,213,6.2,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103585,233,49,1,29,30,dnzj0iv5qtaemm9kthh9pos8q,1,26.1,45.7,2022-08-19T18:31:39.054Z,2022-08-19T18:36:55Z,,,,,,,,,,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103613,234,1,1,29,31,dnzj0iv5qtaemm9kthh9pos8q,0,26.1,45.7,2022-08-19T18:31:39.840Z,2022-08-19T18:36:52Z,3716970999,212,34.5,3716970997,141,0.0,3716970995,140,37.4,3716970993,56,Back,3716970991,157,,3716971001,213,5.1,3716971003,1,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448103619,235,5,1,29,32,dnzj0iv5qtaemm9kthh9pos8q,0,36.3,-1.5,2022-08-19T18:31:40.447Z,2022-08-19T18:38:29Z,3716971507,233,266,3716971021,56,Back,3716971023,347,,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
