id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/15/value,qualifier/14/value,qualifier/17/value
2446051145,407,1,2,45,9,e8hiwrw6ocxm5iht6sp7jiv19,1,24.8,38.9,2022-08-14T11:21:36.807Z,2022-08-14T11:30:49Z,3706071901,140,24.2,3706071899,56,Back,3706071907,213,1.6,3706071905,212,23.8,3706071903,141,73.9,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051165,408,1,2,45,14,e8hiwrw6ocxm5iht6sp7jiv19,1,24.2,73.9,2022-08-14T11:21:41.094Z,2022-08-14T11:21:42Z,3706071979,141,54.2,3706071975,56,Back,3706071981,212,20.7,3706071983,213,3.8,3706071977,140,9.2,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051189,409,1,2,45,15,e8hiwrw6ocxm5iht6sp7jiv19,0,9.7,50.9,2022-08-14T11:21:42.600Z,2022-08-14T11:21:45Z,3706072117,140,53.2,3706072121,212,45.8,3706072111,157,,3706072115,56,Center,3706072123,213,6.2,3706072125,1,,3706072119,141,45.5,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051207,379,1,2,45,19,eh54mfvjtrttgsg1wbjnvxcqz,0,43.2,55.4,2022-08-14T11:21:46.250Z,2022-08-14T11:21:47Z,3706072227,141,37.6,3706072231,213,5.0,3706072223,56,Back,3706072225,140,46.4,3706072229,212,12.6,3706072221,3,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051235,410,1,2,45,20,e8hiwrw6ocxm5iht6sp7jiv19,1,52.5,53.7,2022-08-14T11:21:47.606Z,2022-08-14T11:21:51Z,3706072405,212,18.3,3706072403,141,76.9,3706072407,213,2.1,3706072401,140,43.6,3706072399,56,Back,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051259,411,1,2,45,23,e8hiwrw6ocxm5iht6sp7jiv19,0,43.1,86.3,2022-08-14T11:21:50.902Z,2022-08-14T11:21:54Z,3706072529,141,100.0,3706072533,213,0.5,3706072527,140,60.8,3706072531,212,21.1,3706072525,56,Left,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051381,380,5,2,45,27,eh54mfvjtrttgsg1wbjnvxcqz,1,37.8,-1.2,2022-08-14T11:21:54.348Z,2022-08-14T11:22:13Z,3706073143,56,Back,3706073151,233,412,3706073145,347,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051261,412,5,2,45,27,e8hiwrw6ocxm5iht6sp7jiv19,0,62.2,101.2,2022-08-14T11:21:54.348Z,2022-08-14T11:46:19Z,3706072537,56,Left,3706073185,233,380,3706072539,347,,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051413,381,1,2,45,46,eh54mfvjtrttgsg1wbjnvxcqz,0,32.4,0,2022-08-14T11:22:13.627Z,2022-08-14T11:22:16Z,3706073303,141,8.5,3706073305,212,11.3,3706073299,56,Back,3706073307,213,0.6,3706073301,140,41.1,3706073297,107,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051423,413,1,2,45,49,e8hiwrw6ocxm5iht6sp7jiv19,0,60,84.4,2022-08-14T11:22:16.456Z,2022-08-14T11:22:17Z,3706073379,212,12.0,3706073373,56,Center,3706073375,140,69.7,3706073381,213,5.7,3706073371,3,,3706073377,141,75.1,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051435,382,1,2,45,51,eh54mfvjtrttgsg1wbjnvxcqz,1,30.6,14.1,2022-08-14T11:22:18.251Z,2022-08-14T11:22:21Z,3706073445,56,Back,3706073451,212,16.5,3706073449,141,35.1,3706073447,140,38.5,3706073453,213,1.0,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051457,383,1,2,45,54,eh54mfvjtrttgsg1wbjnvxcqz,1,37.2,38,2022-08-14T11:22:21.291Z,2022-08-14T11:22:25Z,3706073589,141,74.1,3706073591,212,25.7,3706073585,56,Back,3706073593,213,1.9,3706073587,140,29.8,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051475,384,1,2,45,58,eh54mfvjtrttgsg1wbjnvxcqz,1,31.3,68.7,2022-08-14T11:22:25.051Z,2022-08-14T11:22:27Z,3706073703,212,24.0,3706073705,213,4.5,3706073699,140,26.1,3706073701,141,34.3,3706073697,56,Back,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051501,385,1,2,46,0,eh54mfvjtrttgsg1wbjnvxcqz,1,27.5,35.5,2022-08-14T11:22:26.988Z,2022-08-14T11:22:30Z,3706073859,213,2.9,3706073853,140,9.0,3706073855,141,43.4,3706073851,56,Back,3706073857,212,20.2,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051579,386,1,2,46,3,eh54mfvjtrttgsg1wbjnvxcqz,1,7.8,36.9,2022-08-14T11:22:30.749Z,2022-08-14T11:22:39Z,3706074275,213,5.6,3706074273,212,35.2,3706074267,56,Back,3706074271,141,3.7,3706074269,140,33.5,3706074263,155,,3706074277,1,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051619,387,1,2,46,11,eh54mfvjtrttgsg1wbjnvxcqz,1,34,2.8,2022-08-14T11:22:38.924Z,2022-08-14T11:22:43Z,3706074499,141,40.6,3706074501,212,28.3,3706074495,56,Back,3706074503,213,2.0,3706074497,140,22.7,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051645,388,1,2,46,16,eh54mfvjtrttgsg1wbjnvxcqz,1,20.7,50.9,2022-08-14T11:22:43.036Z,2022-08-14T11:22:46Z,3706074637,141,69.0,3706074633,56,Back,3706074635,140,32.3,3706074639,212,17.3,3706074641,213,0.8,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051651,389,3,2,46,19,eh54mfvjtrttgsg1wbjnvxcqz,0,34.2,72.8,2022-08-14T11:22:46.060Z,2022-08-14T11:22:47Z,3706074701,233,416,3706074661,56,Back,3706074705,286,,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051661,416,7,2,46,19,e8hiwrw6ocxm5iht6sp7jiv19,0,65.8,27.2,2022-08-14T11:22:46.061Z,2022-08-14T11:22:58Z,3706074689,56,Center,3706074697,233,389,3706074691,285,,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051675,390,1,2,46,20,eh54mfvjtrttgsg1wbjnvxcqz,1,33,72.1,2022-08-14T11:22:47.563Z,2022-08-14T11:22:49Z,3706074777,212,15.8,3706074771,140,20.9,3706074769,56,Back,3706074773,141,85.9,3706074781,213,2.5,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051737,391,1,2,46,22,eh54mfvjtrttgsg1wbjnvxcqz,0,21.2,85.7,2022-08-14T11:22:49.228Z,2022-08-14T11:22:54Z,3706075059,56,Left,3706075069,1,,3706075063,141,100.0,3706075065,212,47.4,3706075061,140,65.2,3706075057,155,,3706075067,213,0.2,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051743,392,5,2,46,27,eh54mfvjtrttgsg1wbjnvxcqz,0,64.8,101.3,2022-08-14T11:22:54.118Z,2022-08-14T11:22:58Z,3706075249,233,417,3706075085,347,,3706075083,56,Left,,,,,,,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051771,417,5,2,46,27,e8hiwrw6ocxm5iht6sp7jiv19,1,35.2,-1.3,2022-08-14T11:22:54.118Z,2022-08-14T11:46:19Z,3706075227,233,392,3706075193,56,Back,3706075195,347,,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051851,418,1,2,46,40,e8hiwrw6ocxm5iht6sp7jiv19,1,8.4,0,2022-08-14T11:23:07.305Z,2022-08-14T11:23:08Z,3706075641,56,Back,3706075647,212,16.2,3706075649,213,1.4,3706075639,107,,3706075645,141,22.7,3706075643,140,10.7,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051865,419,1,2,46,41,e8hiwrw6ocxm5iht6sp7jiv19,0,10,23.1,2022-08-14T11:23:08.282Z,2022-08-14T11:23:10Z,3706075741,157,,3706075753,1,,3706075747,141,15.5,3706075749,212,27.8,3706075743,56,Back,3706075751,213,6.1,3706075745,140,36.0,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051871,393,49,2,46,43,eh54mfvjtrttgsg1wbjnvxcqz,1,60,92.3,2022-08-14T11:23:10.604Z,2022-08-14T11:23:10Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051899,394,3,2,46,46,eh54mfvjtrttgsg1wbjnvxcqz,1,65.6,96,2022-08-14T11:23:13.466Z,2022-08-14T11:23:14Z,3706075877,56,Left,3706075893,233,420,3706075879,286,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051889,420,45,2,46,46,e8hiwrw6ocxm5iht6sp7jiv19,0,34.4,4,2022-08-14T11:23:13.466Z,2022-08-14T11:23:14Z,3706075837,285,,3706075835,56,Back,3706075897,233,394,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051907,395,1,2,46,47,eh54mfvjtrttgsg1wbjnvxcqz,1,64.3,96,2022-08-14T11:23:14.301Z,2022-08-14T11:23:15Z,3706075911,141,85.1,3706075909,140,63.0,3706075915,213,4.5,3706075913,212,7.5,3706075907,56,Left,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051917,396,1,2,46,48,eh54mfvjtrttgsg1wbjnvxcqz,1,63,85.6,2022-08-14T11:23:15.197Z,2022-08-14T11:23:17Z,3706075953,141,63.3,3706075955,212,16.9,3706075957,213,4.2,3706075949,56,Center,3706075951,140,55.8,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051933,397,1,2,46,50,eh54mfvjtrttgsg1wbjnvxcqz,1,57.8,62,2022-08-14T11:23:17.212Z,2022-08-14T11:23:20Z,3706076033,212,22.4,3706076035,213,5.3,3706076029,140,69.7,3706076031,141,34.6,3706076027,56,Center,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051963,398,1,2,46,53,eh54mfvjtrttgsg1wbjnvxcqz,1,72.3,28.8,2022-08-14T11:23:20.493Z,2022-08-14T11:27:23Z,3706076209,213,3.2,3706076201,56,Center,3706076207,212,10.5,3706076203,140,62.3,3706076205,141,27.6,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446051973,399,1,2,46,58,eh54mfvjtrttgsg1wbjnvxcqz,1,59.9,26.2,2022-08-14T11:23:25.789Z,2022-08-14T11:23:27Z,3706076299,212,19.0,3706076301,213,3.9,3706076293,56,Back,3706076295,140,47.1,3706076297,141,6.4,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052005,400,1,2,47,0,eh54mfvjtrttgsg1wbjnvxcqz,1,47.4,9.7,2022-08-14T11:23:27.453Z,2022-08-14T11:23:31Z,3706076437,56,Back,3706076443,212,20.3,3706076445,213,2.1,3706076439,140,37.2,3706076441,141,35.1,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052031,401,1,2,47,4,eh54mfvjtrttgsg1wbjnvxcqz,1,31.6,53.3,2022-08-14T11:23:31.533Z,2022-08-14T11:23:34Z,3706076613,213,2.0,3706076607,140,22.3,3706076605,56,Back,3706076611,212,22.6,3706076609,141,83.2,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052049,402,1,2,47,7,eh54mfvjtrttgsg1wbjnvxcqz,0,21.7,71.7,2022-08-14T11:23:34.719Z,2022-08-14T11:23:36Z,3706076713,56,Center,3706076715,140,61.9,3706076723,1,,3706076717,141,34.5,3706076721,213,5.7,3706076711,157,,3706076719,212,49.2,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052081,421,1,2,47,12,e8hiwrw6ocxm5iht6sp7jiv19,0,36.9,66.7,2022-08-14T11:23:39.259Z,2022-08-14T11:23:39Z,3706076881,140,63.9,3706076877,3,,3706076887,213,6.0,3706076879,56,Center,3706076885,212,29.2,3706076883,141,56.6,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052107,403,1,2,47,13,eh54mfvjtrttgsg1wbjnvxcqz,0,31.8,45.2,2022-08-14T11:23:40.062Z,2022-08-14T11:23:43Z,3706077037,213,0.4,3706077029,56,Center,3706077035,212,34.7,3706077033,141,66.1,3706077027,155,,3706077039,1,,3706077031,140,62.0,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052103,422,1,2,47,14,e8hiwrw6ocxm5iht6sp7jiv19,0,43.2,42.4,2022-08-14T11:23:41.691Z,2022-08-14T11:23:42Z,3706077017,213,6.1,3706077013,141,37.4,3706077015,212,15.4,3706077007,3,,3706077011,140,57.5,3706077009,56,Center,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052151,404,1,2,47,20,eh54mfvjtrttgsg1wbjnvxcqz,1,65.5,78.7,2022-08-14T11:23:47.886Z,2022-08-14T11:23:49Z,3706077269,56,Left,3706077277,212,11.5,3706077279,213,2.0,3706077273,140,61.2,3706077275,141,94.2,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052183,405,1,2,47,22,eh54mfvjtrttgsg1wbjnvxcqz,1,61.2,94.5,2022-08-14T11:23:49.502Z,2022-08-14T11:23:54Z,3706077465,141,92.4,3706077463,140,69.0,3706077469,213,6.1,3706077467,212,8.3,3706077461,56,Left,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052203,406,1,2,47,27,eh54mfvjtrttgsg1wbjnvxcqz,1,57.4,88.9,2022-08-14T11:23:54.734Z,2022-08-14T11:23:57Z,3706077557,140,52.8,3706077561,212,27.8,3706077555,56,Center,3706077563,213,4.5,3706077559,141,48.7,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052249,407,1,2,47,29,eh54mfvjtrttgsg1wbjnvxcqz,1,52.6,48.7,2022-08-14T11:23:56.880Z,2022-08-14T11:24:03Z,3706077791,213,0.7,3706077783,56,Left,3706077785,140,87.7,3706077789,212,47.5,3706077787,141,92.7,3706077793,1,,3706077781,155,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052255,408,1,2,47,36,eh54mfvjtrttgsg1wbjnvxcqz,0,90.5,94.1,2022-08-14T11:24:03.087Z,2022-08-14T11:24:04Z,3706077819,2,,3706077829,212,20.1,3706077827,141,64.5,3706077831,213,4.7,3706077825,140,90.4,3706077823,56,Center,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052261,423,61,2,47,37,e8hiwrw6ocxm5iht6sp7jiv19,0,6.2,27.9,2022-08-14T11:24:04.619Z,2022-08-14T11:24:04Z,3706077869,56,Back,,,,,,,,,,,,,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052287,409,50,2,47,41,eh54mfvjtrttgsg1wbjnvxcqz,1,92.6,85.2,2022-08-14T11:24:08.522Z,2022-08-14T11:24:09Z,3706078041,233,424,3706078003,286,,3706078001,56,Left,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052291,424,7,2,47,41,e8hiwrw6ocxm5iht6sp7jiv19,0,7.4,14.8,2022-08-14T11:24:08.523Z,2022-08-14T11:24:09Z,3706078011,56,Back,3706078027,233,409,3706078013,285,,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052313,410,1,2,47,42,eh54mfvjtrttgsg1wbjnvxcqz,1,94.7,84.5,2022-08-14T11:24:09.727Z,2022-08-14T11:24:12Z,3706078163,213,3.7,3706078155,140,84.8,3706078161,212,12.5,3706078151,56,Center,3706078157,141,74.2,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052315,411,50,2,47,44,eh54mfvjtrttgsg1wbjnvxcqz,1,88.8,75.6,2022-08-14T11:24:11.801Z,2022-08-14T11:24:13Z,3706078167,56,Center,3706078169,286,,3706078203,233,425,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052317,425,7,2,47,44,e8hiwrw6ocxm5iht6sp7jiv19,1,11.2,24.4,2022-08-14T11:24:11.802Z,2022-08-14T11:24:13Z,3706078181,285,,3706078179,56,Back,3706078187,233,411,,,,,,,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052319,426,49,2,47,45,e8hiwrw6ocxm5iht6sp7jiv19,1,7.3,22.2,2022-08-14T11:24:12.525Z,2022-08-14T11:24:12Z,,,,,,,,,,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052327,427,1,2,47,45,e8hiwrw6ocxm5iht6sp7jiv19,1,7.3,22.2,2022-08-14T11:24:12.618Z,2022-08-14T11:24:13Z,3706078227,213,0.2,3706078225,212,16.3,3706078223,141,27.0,3706078219,56,Back,3706078221,140,22.5,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052361,428,1,2,47,46,e8hiwrw6ocxm5iht6sp7jiv19,0,23.6,28.3,2022-08-14T11:24:13.852Z,2022-08-14T11:24:19Z,3706078425,212,55.2,3706078423,141,88.7,3706078415,155,,3706078429,1,,3706078419,56,Left,3706078417,196,,3706078427,213,0.8,3706078421,140,58.7,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052363,412,49,2,47,52,eh54mfvjtrttgsg1wbjnvxcqz,1,40.5,7.4,2022-08-14T11:24:19.941Z,2022-08-14T11:24:20Z,,,,,,,,,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052485,413,1,2,47,57,eh54mfvjtrttgsg1wbjnvxcqz,1,30,9.7,2022-08-14T11:24:24.158Z,2022-08-14T11:24:34Z,3706079033,213,0.9,3706079027,140,41.5,3706079029,141,30.1,3706079031,212,18.4,3706079025,56,Back,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052491,414,1,2,48,7,eh54mfvjtrttgsg1wbjnvxcqz,1,37.4,39.5,2022-08-14T11:24:34.399Z,2022-08-14T11:24:35Z,3706079061,56,Back,3706079067,212,20.1,3706079069,213,1.8,3706079065,141,68.1,3706079063,140,32.6,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052531,415,1,2,48,8,eh54mfvjtrttgsg1wbjnvxcqz,1,32.7,69.7,2022-08-14T11:24:35.598Z,2022-08-14T11:24:39Z,3706079277,141,82.9,3706079279,212,29.3,3706079273,56,Left,3706079275,140,59.3,3706079281,213,0.3,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052533,416,50,2,48,12,eh54mfvjtrttgsg1wbjnvxcqz,1,63.1,68.6,2022-08-14T11:24:39.057Z,2022-08-14T11:24:43Z,3706079291,56,Center,3706079455,233,430,3706079293,286,,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052561,430,7,2,48,12,e8hiwrw6ocxm5iht6sp7jiv19,1,36.9,31.4,2022-08-14T11:24:39.058Z,2022-08-14T11:24:58Z,3706079423,285,,3706079445,233,416,3706079421,56,Back,,,,,,,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052565,431,49,2,48,15,e8hiwrw6ocxm5iht6sp7jiv19,1,43.8,38.2,2022-08-14T11:24:42.253Z,2022-08-14T11:24:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052585,432,1,2,48,15,e8hiwrw6ocxm5iht6sp7jiv19,1,43.8,38.2,2022-08-14T11:24:42.540Z,2022-08-14T11:24:43Z,3706079515,212,5.4,3706079513,141,33.9,3706079517,213,3.7,3706079509,56,Back,3706079511,140,39.5,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052607,433,1,2,48,18,e8hiwrw6ocxm5iht6sp7jiv19,1,42.8,33.3,2022-08-14T11:24:45.516Z,2022-08-14T11:24:46Z,3706079641,212,19.7,3706079637,140,61.6,3706079639,141,34.0,3706079635,56,Center,3706079643,213,0.0,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052633,434,1,2,48,19,e8hiwrw6ocxm5iht6sp7jiv19,1,67.9,33.6,2022-08-14T11:24:46.315Z,2022-08-14T11:24:48Z,3706079767,141,16.5,3706079763,56,Right,3706079765,140,78.1,3706079771,213,5.5,3706079769,212,15.8,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052661,435,1,2,48,21,e8hiwrw6ocxm5iht6sp7jiv19,1,79.6,29.1,2022-08-14T11:24:48.524Z,2022-08-14T11:25:32Z,3706081691,210,15,3706079955,213,1.0,3706079953,212,26.6,3706079947,56,Center,3706079949,140,94.3,3706079943,155,,3706081693,154,,3706079951,141,60.9,4nz928h6p0nl8p161dxg55pn8,X. Severina,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446052667,436,15,2,48,24,e8hiwrw6ocxm5iht6sp7jiv19,1,93.2,62.7,2022-08-14T11:24:51.709Z,2022-08-14T11:25:32Z,3706081707,102,48.7,3706080757,328,,3706081699,29,,3706081717,230,99.0,3706081697,78,,3706079971,56,Center,3706081701,154,,3706081719,231,53.8,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,3706080759,82,3706081709,103,3706081711,100,,3706079967,22,,3706081695,17,,3706080753,15,,3706081715,147,3706081713,146,3706080769,233,417,3706081703,55,,19,,98.0,52.9,435
2446052683,417,10,2,48,24,eh54mfvjtrttgsg1wbjnvxcqz,1,2.6,46.7,2022-08-14T11:24:51.809Z,2022-08-14T11:25:10Z,3706080035,56,Back,3706080785,233,436,3706080031,94,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
