id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2478359135,403,61,2,49,44,dvmw7d6jb38qvv7e6ziwu0vyr,1,6.8,80.2,2022-10-28T19:11:45.695Z,2022-10-28T19:11:45Z,3877744053,56,Back,,,,,,,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359277,542,56,2,49,46,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-10-28T19:11:47.540Z,2022-10-28T19:11:55Z,3877744819,56,Right,,,,,,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359165,404,6,2,49,47,dvmw7d6jb38qvv7e6ziwu0vyr,0,2.8,83.1,2022-10-28T19:11:48.164Z,2022-10-28T19:57:19Z,3877744293,73,,3877744573,233,541,3877744249,56,Back,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359213,541,6,2,49,47,2xlnfgrl6r18ftv38unwp7h4s,1,97.2,16.9,2022-10-28T19:11:48.164Z,2022-10-28T19:11:51Z,3877744539,233,404,3877744501,56,Right,3877744505,75,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359619,543,1,2,50,6,2xlnfgrl6r18ftv38unwp7h4s,1,99.7,0.2,2022-10-28T19:12:07.541Z,2022-10-28T20:04:11Z,3877746739,141,53.3,3877746717,2,,3877941621,210,13,3877746721,6,,3877746731,56,Center,3877746723,155,,3877746727,224,,3877746749,1,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,3877746735,140,3877746747,213,1.8,91.9,3877746743,212,3877941623,154,,,,,,,,1,37.0,,,,,,,,,,,,,,,
2478359637,544,13,2,50,8,2xlnfgrl6r18ftv38unwp7h4s,1,90,56.3,2022-10-28T19:12:08.852Z,2022-10-28T20:04:11Z,3877750641,15,,3877751805,231,51.4,3877941657,55,543,3877746837,17,,3877941653,29,,3877750639,25,,3877750645,328,,3877751801,147,46.4,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,3877751791,102,3877746839,56,Center,37.5,3877751797,153,3877751803,230,3877941655,154,3877751789,75,,3877751793,103,,,3877751799,146,96.2,,98.8,,,11.1,,,,,,,
2478359667,405,61,2,50,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,4.8,58.2,2022-10-28T19:12:10.718Z,2022-10-28T19:13:55Z,3877747009,56,Back,,,,,,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359721,407,49,2,50,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,24.6,11.1,2022-10-28T19:12:12.621Z,2022-10-28T19:14:01Z,,,,,,,,,,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359683,406,12,2,50,15,dvmw7d6jb38qvv7e6ziwu0vyr,1,8.7,28.1,2022-10-28T19:12:15.758Z,2022-10-28T19:14:41Z,3877757593,213,5.7,3877757589,141,10.4,3877757585,56,Back,3877757591,212,23.5,3877757587,140,27.9,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362865,439,3,2,50,16,dvmw7d6jb38qvv7e6ziwu0vyr,0,29.6,10.7,2022-10-28T19:12:17.197Z,2022-10-28T20:03:20Z,3877765233,285,,3877765131,56,Back,3877765227,233,545,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359725,545,7,2,50,16,2xlnfgrl6r18ftv38unwp7h4s,1,70.4,89.3,2022-10-28T19:12:17.198Z,2022-10-28T19:15:40Z,3877747385,56,Left,3877765203,233,439,3877747387,286,,,,,,,,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359727,546,49,2,50,17,2xlnfgrl6r18ftv38unwp7h4s,1,79.2,94.1,2022-10-28T19:12:18.678Z,2022-10-28T19:12:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359815,547,1,2,50,19,2xlnfgrl6r18ftv38unwp7h4s,1,76.9,94.8,2022-10-28T19:12:20.404Z,2022-10-28T19:12:24Z,3877747845,140,55.8,3877747849,212,22.3,3877747843,56,Left,3877747847,141,90.8,3877747851,213,3.3,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359877,548,1,2,50,23,2xlnfgrl6r18ftv38unwp7h4s,1,46.3,85.7,2022-10-28T19:12:24.628Z,2022-10-28T19:12:28Z,3877748201,141,64.2,3877748205,213,4.7,3877748197,56,Back,3877748203,212,14.6,3877748199,140,45.6,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359911,549,1,2,50,27,2xlnfgrl6r18ftv38unwp7h4s,1,46.2,49.1,2022-10-28T19:12:28.404Z,2022-10-28T19:12:30Z,3877748347,140,46.1,3877748351,212,25.5,3877748345,56,Back,3877748353,213,4.7,3877748349,141,11.6,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478359959,550,1,2,50,29,2xlnfgrl6r18ftv38unwp7h4s,1,46.1,11.6,2022-10-28T19:12:30.595Z,2022-10-28T19:12:33Z,3877748647,56,Right,3877748651,141,2.3,3877748655,213,6.0,3877748653,212,23.3,3877748649,140,67.5,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360005,551,1,2,50,32,2xlnfgrl6r18ftv38unwp7h4s,1,68.1,3.7,2022-10-28T19:12:33.492Z,2022-10-28T19:12:36Z,3877748857,212,9.1,3877748853,140,74.0,3877748855,141,13.5,3877748859,213,0.8,3877748851,56,Right,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360013,552,50,2,50,36,2xlnfgrl6r18ftv38unwp7h4s,1,67.1,4.4,2022-10-28T19:12:36.724Z,2022-10-28T19:12:38Z,3877749013,233,408,3877748891,56,Right,3877748893,286,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360025,408,7,2,50,36,dvmw7d6jb38qvv7e6ziwu0vyr,0,32.9,95.6,2022-10-28T19:12:36.725Z,2022-10-28T19:12:38Z,3877748977,233,552,3877748959,56,Back,3877748961,285,,,,,,,,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360119,553,3,2,50,40,2xlnfgrl6r18ftv38unwp7h4s,0,74,4.3,2022-10-28T19:12:41.365Z,2022-10-28T19:12:42Z,3877749445,56,Right,3877749447,286,,3877749487,211,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360497,409,5,2,50,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,20.6,101.2,2022-10-28T19:12:43.597Z,2022-10-28T19:13:07Z,3877751503,56,Back,3877751535,233,554,3877751507,347,,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360159,554,5,2,50,42,2xlnfgrl6r18ftv38unwp7h4s,0,79.4,-1.2,2022-10-28T19:12:43.597Z,2022-10-28T20:03:06Z,3877749645,347,,3877749643,56,Right,3877751567,233,409,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360525,410,1,2,51,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,21.8,100,2022-10-28T19:13:06.940Z,2022-10-28T19:13:08Z,3877751661,56,Back,3877751669,213,5.0,3877751663,140,23.7,3877751667,212,7.2,3877751659,107,,3877751665,141,91.4,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360553,411,1,2,51,7,dvmw7d6jb38qvv7e6ziwu0vyr,1,23.7,91.4,2022-10-28T19:13:07.933Z,2022-10-28T19:13:09Z,3877751819,141,96.2,3877751821,212,4.0,3877751815,56,Back,3877751817,140,25.9,3877751823,213,1.0,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360565,412,1,2,51,8,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.1,96.6,2022-10-28T19:13:09.278Z,2022-10-28T19:13:10Z,3877751919,212,12.7,3877751911,155,,3877751921,213,6.2,3877751913,56,Back,3877751917,141,94.2,3877751915,140,38.1,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360603,413,1,2,51,9,dvmw7d6jb38qvv7e6ziwu0vyr,0,38.1,94.2,2022-10-28T19:13:10.558Z,2022-10-28T19:13:13Z,3877752153,213,6.2,3877752149,141,93.3,3877752145,56,Back,3877752147,140,47.5,3877752151,212,9.9,3877752143,3,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360627,555,1,2,51,10,2xlnfgrl6r18ftv38unwp7h4s,1,58.7,5.6,2022-10-28T19:13:11.619Z,2022-10-28T19:13:14Z,3877752265,140,47.9,3877752269,212,11.5,3877752263,56,Back,3877752271,213,3.3,3877752267,141,2.9,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360637,556,49,2,51,13,2xlnfgrl6r18ftv38unwp7h4s,1,47.9,2.9,2022-10-28T19:13:14.149Z,2022-10-28T19:13:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360659,557,1,2,51,13,2xlnfgrl6r18ftv38unwp7h4s,1,47.9,2.9,2022-10-28T19:13:14.259Z,2022-10-28T19:13:15Z,3877752425,212,22.2,3877752423,141,31.3,3877752427,213,2.1,3877752421,140,37.4,3877752419,56,Back,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360727,558,1,2,51,14,2xlnfgrl6r18ftv38unwp7h4s,1,38.6,32.2,2022-10-28T19:13:15.491Z,2022-10-28T19:13:19Z,3877752745,56,Back,3877752747,140,47.1,3877752755,212,8.9,3877752759,213,6.3,3877752751,141,31.8,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360809,559,1,2,51,18,2xlnfgrl6r18ftv38unwp7h4s,1,60.6,55.7,2022-10-28T19:13:19.523Z,2022-10-28T19:13:23Z,3877753129,212,9.9,3877753123,56,Center,3877753131,213,5.5,3877753127,141,45.4,3877753125,140,67.2,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360861,560,1,2,51,23,2xlnfgrl6r18ftv38unwp7h4s,1,72.5,40.7,2022-10-28T19:13:23.843Z,2022-10-28T19:13:27Z,3877753487,212,29.6,3877753473,56,Right,3877753483,141,18.3,3877753491,213,5.7,3877753479,140,96.7,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360897,561,1,2,51,26,2xlnfgrl6r18ftv38unwp7h4s,0,95.1,18.3,2022-10-28T19:13:27.267Z,2022-10-28T19:13:29Z,3877753703,212,21.3,3877753705,213,1.7,3877753699,140,92.0,3877753697,56,Center,3877753693,2,,3877753701,141,49.3,3877753695,155,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360925,414,12,2,51,28,dvmw7d6jb38qvv7e6ziwu0vyr,1,9,49,2022-10-28T19:13:29.613Z,2022-10-28T19:13:31Z,3877753825,141,48.2,3877753827,212,19.3,3877753823,140,27.4,3877753829,213,6.3,3877753821,56,Back,3877753859,15,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360963,562,1,2,51,31,2xlnfgrl6r18ftv38unwp7h4s,0,76.4,47.9,2022-10-28T19:13:32.371Z,2022-10-28T19:13:33Z,3877754051,140,75.9,3877754055,212,1.6,3877754053,141,50.1,3877754057,213,1.9,3877754049,56,Center,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478360967,415,61,2,51,32,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.6,47.6,2022-10-28T19:13:33.085Z,2022-10-28T19:13:33Z,3877754071,56,Back,,,,,,,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361055,416,4,2,51,35,dvmw7d6jb38qvv7e6ziwu0vyr,1,32.6,51.1,2022-10-28T19:13:36.445Z,2022-10-28T19:13:39Z,3877754523,152,,3877754517,13,,3877754525,285,,3877754521,56,Back,3877754643,233,563,3877754519,295,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361067,563,4,2,51,35,2xlnfgrl6r18ftv38unwp7h4s,0,67.4,48.9,2022-10-28T19:13:36.446Z,2022-10-28T19:13:39Z,3877754573,13,,3877754577,56,Center,3877754575,295,,3877754673,233,416,3877754581,152,,3877754677,286,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361189,564,17,2,51,39,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-10-28T19:13:40.099Z,2022-10-28T19:13:45Z,3877755271,31,,3877755275,13,243,3877755273,393,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361679,417,1,2,52,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,33.4,53.1,2022-10-28T19:14:12.605Z,2022-10-28T19:16:43Z,3877757977,212,30.6,3877757973,140,62.4,3877757967,5,,3877757975,141,49.3,3877757969,152,,3877757979,213,6.2,3877757971,56,Center,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361687,418,61,2,52,13,dvmw7d6jb38qvv7e6ziwu0vyr,0,60.7,50.4,2022-10-28T19:14:14.350Z,2022-10-28T19:14:14Z,3877758015,56,Center,,,,,,,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361703,565,61,2,52,14,2xlnfgrl6r18ftv38unwp7h4s,0,45.3,48.7,2022-10-28T19:14:15.331Z,2022-10-28T19:14:15Z,3877758077,56,Back,,,,,,,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361805,419,1,2,52,15,dvmw7d6jb38qvv7e6ziwu0vyr,1,47.5,57.3,2022-10-28T19:14:16.701Z,2022-10-28T19:14:19Z,3877758553,212,19.7,3877758549,140,34.9,3877758551,141,78.8,3877758555,213,2.3,3877758547,56,Back,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361871,420,1,2,52,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,34.6,68.5,2022-10-28T19:14:21.102Z,2022-10-28T19:14:24Z,3877758935,212,47.7,3877758937,213,5.1,3877758933,141,4.6,3877758929,56,Right,3877758927,196,,3877758931,140,53.3,3877758939,1,,3877758925,155,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361897,421,1,2,52,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,47.7,6.2,2022-10-28T19:14:24.221Z,2022-10-28T19:14:26Z,3877759093,212,12.9,3877759089,140,36.9,3877759095,213,2.6,3877759091,141,15.2,3877759087,56,Back,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361927,422,1,2,52,25,dvmw7d6jb38qvv7e6ziwu0vyr,0,36.9,15.2,2022-10-28T19:14:25.885Z,2022-10-28T19:14:28Z,3877759247,140,65.8,3877759251,212,30.4,3877759243,157,,3877759245,56,Right,3877759255,1,,3877759253,213,6.2,3877759249,141,12.3,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478361951,566,8,2,52,29,2xlnfgrl6r18ftv38unwp7h4s,1,36.2,81.4,2022-10-28T19:14:29.907Z,2022-10-28T19:14:30Z,3877759361,56,Back,,,,,,,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362003,423,1,2,52,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,59.8,11.3,2022-10-28T19:14:30.145Z,2022-10-28T19:14:32Z,3877759613,212,9.8,3877759607,56,Right,3877759609,140,51.5,3877759611,141,4.6,3877759615,213,3.6,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362007,424,3,2,52,32,dvmw7d6jb38qvv7e6ziwu0vyr,0,61.2,4.8,2022-10-28T19:14:32.733Z,2022-10-28T19:14:36Z,3877759633,56,Right,3877759635,286,,3877759827,233,567,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362027,567,7,2,52,32,2xlnfgrl6r18ftv38unwp7h4s,1,38.8,95.2,2022-10-28T19:14:32.734Z,2022-10-28T19:14:35Z,3877759785,285,,3877759781,167,,3877759783,56,Back,3877759795,233,424,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362127,425,5,2,52,32,dvmw7d6jb38qvv7e6ziwu0vyr,1,63.8,-1.8,2022-10-28T19:14:33.614Z,2022-10-28T19:14:42Z,3877760365,347,,3877760387,233,568,3877760363,56,Right,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362043,568,5,2,52,32,2xlnfgrl6r18ftv38unwp7h4s,0,36.2,101.8,2022-10-28T19:14:33.614Z,2022-10-28T20:03:06Z,3877759891,56,Back,3877760455,233,425,3877759893,347,,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362195,426,1,2,52,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,60.8,0,2022-10-28T19:14:42.813Z,2022-10-28T19:14:45Z,3877760765,213,3.0,3877760747,107,,3877760753,140,25.4,3877760749,56,Back,3877760757,141,7.9,3877760761,212,37.7,3877760769,1,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362267,427,1,2,52,44,dvmw7d6jb38qvv7e6ziwu0vyr,1,24.7,9.1,2022-10-28T19:14:45.517Z,2022-10-28T19:14:49Z,3877761111,56,Back,3877761121,213,2.0,3877761113,140,13.3,3877761117,212,28.6,3877761115,141,47.3,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362301,428,1,2,52,48,dvmw7d6jb38qvv7e6ziwu0vyr,1,15.1,51.2,2022-10-28T19:14:49.421Z,2022-10-28T19:14:51Z,3877761307,212,6.5,3877761303,140,21.2,3877761305,141,49.4,3877761309,213,6.1,3877761301,56,Back,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362353,429,1,2,52,51,dvmw7d6jb38qvv7e6ziwu0vyr,1,21.3,50.7,2022-10-28T19:14:51.757Z,2022-10-28T19:14:55Z,3877761579,213,4.5,3877761575,141,13.7,3877761571,56,Back,3877761573,140,16.5,3877761577,212,25.7,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362483,430,1,2,52,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,17.2,15.2,2022-10-28T19:14:55.581Z,2022-10-28T19:15:05Z,3877762225,141,64.0,3877762227,212,42.0,3877762223,140,41.7,3877762231,1,,3877762229,213,0.9,3877762221,56,Back,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362511,431,1,2,53,4,dvmw7d6jb38qvv7e6ziwu0vyr,1,65,70,2022-10-28T19:15:05.293Z,2022-10-28T19:15:07Z,3877762375,56,Center,3877762381,140,77.3,3877762387,141,62.1,3877762399,213,5.9,3877762395,212,14.0,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362525,432,1,2,53,6,dvmw7d6jb38qvv7e6ziwu0vyr,0,77.4,62.3,2022-10-28T19:15:06.989Z,2022-10-28T19:15:07Z,3877762453,56,Center,3877762463,212,10.1,3877762457,140,86.7,3877762461,141,65.8,3877762465,213,0.2,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362541,569,61,2,53,7,2xlnfgrl6r18ftv38unwp7h4s,1,14.4,34.3,2022-10-28T19:15:08.478Z,2022-10-28T19:15:08Z,3877762533,56,Back,,,,,,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362741,570,12,2,53,8,2xlnfgrl6r18ftv38unwp7h4s,1,14.7,24.9,2022-10-28T19:15:09.226Z,2022-10-28T19:59:29Z,3877763705,140,25.0,3877763709,212,13.0,3877763711,213,0.6,3877763703,56,Back,3877763707,141,35.5,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362573,433,1,2,53,9,dvmw7d6jb38qvv7e6ziwu0vyr,1,74.5,57.9,2022-10-28T19:15:10.077Z,2022-10-28T19:15:11Z,3877762769,141,59.1,3877762771,212,10.2,3877762765,56,Center,3877762773,213,3.1,3877762767,140,64.8,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362615,434,1,2,53,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,64.2,59,2022-10-28T19:15:11.452Z,2022-10-28T19:15:14Z,3877762995,140,59.0,3877762997,141,33.6,3877762993,56,Center,3877763001,213,4.4,3877762999,212,18.1,,,,,,,,,,3v2grfhuisr456ibcvqjfx4yy,Y. Azzagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362643,435,1,2,53,13,dvmw7d6jb38qvv7e6ziwu0vyr,1,59,33.6,2022-10-28T19:15:14.493Z,2022-10-28T19:15:16Z,3877763155,213,5.3,3877763151,141,3.7,3877763147,56,Right,3877763149,140,71.7,3877763153,212,24.3,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362655,436,1,2,53,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,71.7,3.7,2022-10-28T19:15:16.765Z,2022-10-28T19:15:17Z,3877763241,213,1.7,3877763231,140,71.1,3877763237,212,6.7,3877763233,141,13.5,3877763229,56,Right,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478362693,437,1,2,53,16,dvmw7d6jb38qvv7e6ziwu0vyr,0,71.1,13.5,2022-10-28T19:15:17.453Z,2022-10-28T19:15:20Z,3877763449,140,89.2,3877763445,56,Right,3877763457,212,19.1,3877763453,141,10.6,3877763459,213,6.2,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
