id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2540282945,590,1,2,56,34,b94pf87be9ojdgnrs5mst80un,0,34.8,26.4,2023-04-28T19:17:22.927Z,2023-04-28T19:18:50Z,4232667253,236,,4232667179,213,5.9,4232667173,140,41.9,4232667259,286,,4232667177,212,8.1,4232667171,56,Back,4232667255,233,520,4232667175,141,21.9,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540282949,520,74,2,56,34,e8hiwrw6ocxm5iht6sp7jiv19,1,64.7,71.6,2023-04-28T19:17:22.928Z,2023-04-28T19:26:51Z,4232667193,285,,4232667191,56,Center,4232667289,233,590,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540286329,623,61,2,56,35,b94pf87be9ojdgnrs5mst80un,1,31.7,50.1,2023-04-28T19:17:23.287Z,2023-04-28T19:20:53Z,4232685141,56,Back,,,,,,,,,,,,,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540282999,591,1,2,56,36,b94pf87be9ojdgnrs5mst80un,0,29.9,35,2023-04-28T19:17:24.836Z,2023-04-28T19:26:51Z,4232667515,233,521,4232667473,140,37.4,4232667479,213,0.2,4232667477,212,8.0,4232667471,56,Back,4232667513,236,,4232667519,286,,4232667475,141,37.0,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540282977,521,74,2,56,36,e8hiwrw6ocxm5iht6sp7jiv19,1,65.1,71.1,2023-04-28T19:17:24.837Z,2023-04-28T19:20:09Z,4232667347,285,,4232667539,233,591,4232667345,56,Center,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285999,557,61,2,56,37,e8hiwrw6ocxm5iht6sp7jiv19,1,65,57.4,2023-04-28T19:17:25.688Z,2023-04-28T20:02:42Z,4232683301,56,Center,,,,,,,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283019,592,50,2,56,37,b94pf87be9ojdgnrs5mst80un,1,35.2,33.5,2023-04-28T19:17:25.941Z,2023-04-28T19:17:28Z,4232667697,233,522,4232667573,286,,4232667571,56,Back,,,,,,,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283007,522,7,2,56,37,e8hiwrw6ocxm5iht6sp7jiv19,1,64.8,66.5,2023-04-28T19:17:25.942Z,2023-04-28T19:17:28Z,4232667523,56,Center,4232667663,233,592,4232667525,285,,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283015,523,49,2,56,38,e8hiwrw6ocxm5iht6sp7jiv19,1,68.5,68.5,2023-04-28T19:17:26.646Z,2023-04-28T19:17:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283049,524,50,2,56,40,e8hiwrw6ocxm5iht6sp7jiv19,1,74,53.8,2023-04-28T19:17:28.287Z,2023-04-28T19:17:31Z,4232668029,233,593,4232667727,56,Center,4232667729,286,,,,,,,,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283091,593,7,2,56,40,b94pf87be9ojdgnrs5mst80un,0,26,46.2,2023-04-28T19:17:28.288Z,2023-04-28T19:17:31Z,4232667969,285,,4232667967,56,Back,4232667993,233,524,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283127,525,1,2,56,43,e8hiwrw6ocxm5iht6sp7jiv19,1,84.3,43.7,2023-04-28T19:17:31.622Z,2023-04-28T19:17:33Z,4232668113,212,3.9,4232668107,56,Center,4232668109,140,86.7,4232668111,141,39.4,4232668115,213,5.4,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283147,526,1,2,56,44,e8hiwrw6ocxm5iht6sp7jiv19,0,88.2,37.7,2023-04-28T19:17:32.869Z,2023-04-28T19:17:35Z,4232668197,212,18.0,4232668193,140,75.1,4232668191,56,Center,4232668199,213,2.4,4232668195,141,54.8,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283169,594,8,2,56,46,b94pf87be9ojdgnrs5mst80un,1,24.5,39.8,2023-04-28T19:17:34.847Z,2023-04-28T19:17:35Z,4232668303,56,Back,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283255,595,12,2,56,48,b94pf87be9ojdgnrs5mst80un,1,14.7,52.4,2023-04-28T19:17:36.591Z,2023-04-28T19:17:40Z,4232668847,212,24.0,4232668849,213,1.5,4232668841,56,Back,4232668843,140,16.9,4232668845,141,87.5,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283303,527,3,2,56,51,e8hiwrw6ocxm5iht6sp7jiv19,1,85.4,12.4,2023-04-28T19:17:40.143Z,2023-04-28T19:17:43Z,4232669115,286,,4232669147,233,596,4232669113,56,Right,,,,,,,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283259,596,45,2,56,51,b94pf87be9ojdgnrs5mst80un,0,14.6,87.6,2023-04-28T19:17:40.143Z,2023-04-28T19:17:44Z,4232668869,285,,4232668867,56,Back,4232669171,233,527,,,,,,,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283321,597,12,2,56,54,b94pf87be9ojdgnrs5mst80un,1,3.4,62.3,2023-04-28T19:17:42.848Z,2023-04-28T19:17:44Z,4232669255,141,80.4,4232669281,15,,4232669259,213,0.4,4232669251,56,Back,4232669253,140,28.5,4232669257,212,29.1,,,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283311,528,1,2,56,54,e8hiwrw6ocxm5iht6sp7jiv19,0,92,11,2023-04-28T19:17:42.981Z,2023-04-28T19:17:45Z,4232669183,2,,4232669189,140,95.0,4232669199,213,1.4,4232669187,56,Center,4232669191,141,36.2,4232669185,155,,4232669195,212,17.4,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283361,529,1,2,56,57,e8hiwrw6ocxm5iht6sp7jiv19,0,70.9,32.7,2023-04-28T19:17:45.622Z,2023-04-28T19:17:47Z,4232669467,140,64.6,4232669471,212,7.7,4232669473,213,2.6,4232669469,141,38.6,4232669465,56,Center,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283383,598,49,2,56,59,b94pf87be9ojdgnrs5mst80un,1,31.3,71.3,2023-04-28T19:17:47.583Z,2023-04-28T19:17:47Z,,,,,,,,,,,,,,,,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283445,599,1,2,57,0,b94pf87be9ojdgnrs5mst80un,0,31.3,70.8,2023-04-28T19:17:48.575Z,2023-04-28T19:17:50Z,4232669889,141,7.3,4232669893,213,5.0,4232669883,196,,4232669885,56,Back,4232669895,1,,4232669891,212,45.1,4232669879,155,,4232669887,140,43.8,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283451,530,49,2,57,2,e8hiwrw6ocxm5iht6sp7jiv19,1,59.6,90.2,2023-04-28T19:17:50.389Z,2023-04-28T19:17:50Z,,,,,,,,,,,,,,,,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283591,531,1,2,57,2,e8hiwrw6ocxm5iht6sp7jiv19,1,59.6,90.2,2023-04-28T19:17:50.757Z,2023-04-28T19:17:56Z,4232670603,140,77.2,4232670609,213,0.1,4232670607,212,18.7,4232670601,56,Left,4232670605,141,94.1,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283607,532,1,2,57,8,e8hiwrw6ocxm5iht6sp7jiv19,0,86.9,92.2,2023-04-28T19:17:56.341Z,2023-04-28T19:17:57Z,4232670675,141,63.3,4232670671,56,Center,4232670667,2,,4232670677,212,20.6,4232670669,155,,4232670673,140,92.8,4232670681,213,5.0,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283655,600,12,2,57,9,b94pf87be9ojdgnrs5mst80un,1,9.4,44.2,2023-04-28T19:17:57.711Z,2023-04-28T19:17:59Z,4232670887,141,20.8,4232670885,140,23.2,4232670889,212,21.5,4232670899,15,,4232670893,213,5.5,4232670883,56,Back,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283739,533,1,2,57,11,e8hiwrw6ocxm5iht6sp7jiv19,1,80,83.7,2023-04-28T19:17:59.646Z,2023-04-28T19:18:04Z,4232671335,212,6.2,4232671327,140,79.4,4232671333,141,92.7,4232671337,213,1.7,4232671325,56,Left,,,,,,,,,,dbku5mn74cqjzu7o91vzrlbtg,S. Komljenovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283787,534,3,2,57,16,e8hiwrw6ocxm5iht6sp7jiv19,1,91.1,86.2,2023-04-28T19:18:04.269Z,2023-04-28T19:18:20Z,4232671595,56,Left,4232671597,286,,4232672821,233,601,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283755,601,45,2,57,16,b94pf87be9ojdgnrs5mst80un,0,8.9,13.8,2023-04-28T19:18:04.269Z,2023-04-28T19:18:20Z,4232671437,285,,4232672845,233,534,4232671435,56,Back,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283799,535,1,2,57,18,e8hiwrw6ocxm5iht6sp7jiv19,0,97.9,78.3,2023-04-28T19:18:06.758Z,2023-04-28T19:18:08Z,4232671659,56,Center,4232671665,212,10.2,4232671661,140,97.0,4232671663,141,63.3,4232671667,213,4.6,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283829,536,43,2,57,20,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2023-04-28T19:18:08.925Z,2023-04-28T19:28:32Z,4232726929,144,6,4232671799,56,Center,4232671801,73,0,4232671947,233,603,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283837,602,12,2,57,21,b94pf87be9ojdgnrs5mst80un,1,3,40.6,2023-04-28T19:18:09.264Z,2023-04-28T19:18:10Z,4232671839,56,Back,4232671845,212,5.1,4232671841,140,0.0,4232671843,141,36.7,4232671915,167,,4232671847,213,3.7,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284219,538,6,2,57,22,e8hiwrw6ocxm5iht6sp7jiv19,1,49,44.2,2023-04-28T19:18:10.336Z,2023-04-28T19:28:51Z,4232673827,56,Back,4232728431,233,603,4232673829,73,,,,,,,,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540283845,603,6,2,57,22,b94pf87be9ojdgnrs5mst80un,0,51,55.8,2023-04-28T19:18:10.336Z,2023-04-28T19:28:51Z,4232671885,73,,4232671883,56,Center,4232728471,233,538,,,,,,,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284277,539,1,2,57,45,e8hiwrw6ocxm5iht6sp7jiv19,0,99.5,99.5,2023-04-28T19:18:33.743Z,2023-04-28T19:18:36Z,4232674071,6,,4232674083,212,34.3,4232674077,56,Center,4232674075,223,,4232674073,155,,4232674087,1,,4232674069,2,,4232674079,140,96.9,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,4232674081,141,49.2,4232674085,213,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
2540284339,604,12,2,57,47,b94pf87be9ojdgnrs5mst80un,1,5.2,51.6,2023-04-28T19:18:35.359Z,2023-04-28T19:18:39Z,4232674455,141,72.8,4232674457,212,17.4,4232674459,213,1.0,4232674453,140,14.5,4232674451,56,Back,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284345,605,49,2,57,50,b94pf87be9ojdgnrs5mst80un,1,14.9,72.9,2023-04-28T19:18:38.992Z,2023-04-28T19:18:39Z,,,,,,,,,,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284387,606,1,2,57,51,b94pf87be9ojdgnrs5mst80un,1,16.6,75.9,2023-04-28T19:18:39.328Z,2023-04-28T19:18:41Z,4232674705,213,0.3,4232674701,141,85.7,4232674697,56,Back,4232674703,212,23.7,4232674699,140,38.3,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284393,607,61,2,57,53,b94pf87be9ojdgnrs5mst80un,0,34.9,88.2,2023-04-28T19:18:41.488Z,2023-04-28T19:18:41Z,4232674719,56,Back,,,,,,,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284541,540,5,2,57,54,e8hiwrw6ocxm5iht6sp7jiv19,1,63.9,-1.8,2023-04-28T19:18:43.153Z,2023-04-28T19:22:01Z,4232675615,233,608,4232675603,347,,4232675601,56,Right,,,,,,,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284427,608,5,2,57,54,b94pf87be9ojdgnrs5mst80un,0,36.1,101.8,2023-04-28T19:18:43.153Z,2023-04-28T19:18:51Z,4232674929,56,Back,4232674933,347,,4232675631,233,540,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284609,541,1,2,58,2,e8hiwrw6ocxm5iht6sp7jiv19,1,61.4,0,2023-04-28T19:18:50.717Z,2023-04-28T19:18:54Z,4232675983,212,38.1,4232675977,56,Right,4232675981,141,6.1,4232675979,140,97.3,4232675987,1,,4232675985,213,0.1,4232675975,107,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284653,542,1,2,58,6,e8hiwrw6ocxm5iht6sp7jiv19,1,94.7,4.6,2023-04-28T19:18:54.654Z,2023-04-28T19:21:10Z,4232676267,213,1.7,4232689279,154,,4232676259,141,51.3,4232676253,155,,4232676263,212,32.1,4232676255,56,Center,4232676273,1,,4232676257,140,90.3,4nz928h6p0nl8p161dxg55pn8,X. Severina,4232689277,210,15,4232676251,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284665,543,44,2,58,8,e8hiwrw6ocxm5iht6sp7jiv19,1,88.9,57.4,2023-04-28T19:18:57.125Z,2023-04-28T19:19:47Z,4232680993,233,616,4232676311,56,Center,4232676313,286,,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285491,616,44,2,58,8,b94pf87be9ojdgnrs5mst80un,0,11.1,42.6,2023-04-28T19:18:57.126Z,2023-04-28T19:19:48Z,4232681007,233,543,4232680547,56,Back,4232680549,285,,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284683,544,15,2,58,9,e8hiwrw6ocxm5iht6sp7jiv19,1,90.3,51.3,2023-04-28T19:18:57.525Z,2023-04-28T19:21:11Z,4232689321,146,94.1,4232688847,82,,4232676367,17,,4232688845,328,,4232689311,154,,4232689307,78,,4232676365,22,,4232689319,103,19,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,4232689317,102,51.2,4232689325,230,,97.2,4232689309,29,,4232689313,55,4232689327,231,542,50.5,4232688863,233,4232676369,56,4232688841,15,,Center,609,,4232689323,147,51.3,,,
2540284685,609,10,2,58,9,b94pf87be9ojdgnrs5mst80un,1,11.6,39.2,2023-04-28T19:18:57.625Z,2023-04-28T19:21:08Z,4232676387,94,,4232688889,233,544,4232676389,56,Back,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284751,610,12,2,58,11,b94pf87be9ojdgnrs5mst80un,1,11.8,38.9,2023-04-28T19:18:59.455Z,2023-04-28T19:19:02Z,4232676745,140,13.7,4232676743,56,Back,4232676749,212,16.1,4232676747,141,62.4,4232676751,213,1.4,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284701,545,61,2,58,11,e8hiwrw6ocxm5iht6sp7jiv19,0,81.8,34.4,2023-04-28T19:19:00.212Z,2023-04-28T19:19:00Z,4232676497,56,Center,,,,,,,,,,,,,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284783,611,12,2,58,14,b94pf87be9ojdgnrs5mst80un,1,19,45.5,2023-04-28T19:19:02.592Z,2023-04-28T19:19:05Z,4232676937,56,Back,4232676955,213,6.2,4232676941,140,39.8,4232676951,212,21.9,4232676947,141,42.4,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284775,546,1,2,58,15,e8hiwrw6ocxm5iht6sp7jiv19,0,62.1,55.2,2023-04-28T19:19:03.366Z,2023-04-28T19:19:05Z,4232676895,56,Center,4232676903,213,0.9,4232676897,140,71.5,4232676901,212,16.9,4232676893,3,,4232676899,141,75.3,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284793,612,49,2,58,16,b94pf87be9ojdgnrs5mst80un,1,33.1,16.3,2023-04-28T19:19:04.960Z,2023-04-28T19:19:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284871,613,1,2,58,19,b94pf87be9ojdgnrs5mst80un,0,42.9,3.4,2023-04-28T19:19:07.503Z,2023-04-28T19:19:14Z,4232677425,141,16.9,4232677423,140,46.3,4232677421,56,Back,4232677429,213,1.2,4232677427,212,9.8,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284873,614,61,2,58,22,b94pf87be9ojdgnrs5mst80un,1,54.8,13,2023-04-28T19:19:10.257Z,2023-04-28T19:19:10Z,4232677437,56,Right,,,,,,,,,,,,,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540284909,547,8,2,58,24,e8hiwrw6ocxm5iht6sp7jiv19,1,45.5,77.5,2023-04-28T19:19:12.613Z,2023-04-28T19:19:12Z,4232677597,56,Back,,,,,,,,,,,,,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285001,548,4,2,58,26,e8hiwrw6ocxm5iht6sp7jiv19,1,44,74,2023-04-28T19:19:14.502Z,2023-04-28T19:19:19Z,4232678237,233,615,4232678005,294,,4232678007,56,Back,4232678009,152,,4232678003,13,,4232678011,286,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285037,615,4,2,58,26,b94pf87be9ojdgnrs5mst80un,0,56,26,2023-04-28T19:19:14.503Z,2023-04-28T19:19:20Z,4232678263,233,548,4232678189,13,,4232678193,56,Center,4232678195,152,,4232678197,285,,4232678191,294,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285403,549,1,2,58,49,e8hiwrw6ocxm5iht6sp7jiv19,1,38,61.9,2023-04-28T19:19:37.285Z,2023-04-28T19:19:38Z,4232680129,152,,4232680133,140,26.9,4232680139,213,4.2,4232680135,141,31.7,4232680127,5,,4232680131,56,Back,4232680137,212,23.6,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285421,550,1,2,58,50,e8hiwrw6ocxm5iht6sp7jiv19,1,26.9,31.7,2023-04-28T19:19:38.237Z,2023-04-28T19:19:39Z,4232680229,140,34.3,4232680241,212,17.7,4232680221,56,Back,4232680235,141,8.3,4232680243,213,5.2,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285447,551,1,2,58,51,e8hiwrw6ocxm5iht6sp7jiv19,1,35,8,2023-04-28T19:19:39.653Z,2023-04-28T19:19:40Z,4232680355,212,17.2,4232680353,141,32.3,4232680351,140,30.5,4232680357,213,1.8,4232680349,56,Back,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285529,552,1,2,58,52,e8hiwrw6ocxm5iht6sp7jiv19,1,30.5,32.3,2023-04-28T19:19:40.629Z,2023-04-28T19:19:44Z,4232680735,212,25.9,4232680729,56,Back,4232680733,141,70.4,4232680731,140,29.2,4232680737,213,1.6,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285583,553,1,2,58,56,e8hiwrw6ocxm5iht6sp7jiv19,1,33.7,74.4,2023-04-28T19:19:44.357Z,2023-04-28T19:19:47Z,4232680977,141,58.7,4232680975,140,9.3,4232680973,56,Back,4232680979,212,27.8,4232680981,213,3.5,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285695,554,1,2,58,59,e8hiwrw6ocxm5iht6sp7jiv19,1,6.3,59.4,2023-04-28T19:19:47.381Z,2023-04-28T19:19:55Z,4232681679,212,26.4,4232681671,140,18.4,4232681667,56,Back,4232681683,213,1.1,4232681675,141,93.5,,,,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285739,555,1,2,59,6,e8hiwrw6ocxm5iht6sp7jiv19,1,40.1,74.8,2023-04-28T19:19:54.957Z,2023-04-28T19:19:57Z,4232681895,141,95.9,4232681897,212,26.0,4232681891,56,Left,4232681893,140,60.8,4232681899,213,0.6,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285755,556,1,2,59,9,e8hiwrw6ocxm5iht6sp7jiv19,0,60.8,95.2,2023-04-28T19:19:57.765Z,2023-04-28T19:19:59Z,4232681999,141,88.5,4232682003,213,6.0,4232682001,212,16.3,4232681997,140,75.7,4232681995,56,Left,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285763,617,49,2,59,10,b94pf87be9ojdgnrs5mst80un,1,23.9,6.8,2023-04-28T19:19:59.199Z,2023-04-28T19:19:59Z,,,,,,,,,,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285821,618,1,2,59,12,b94pf87be9ojdgnrs5mst80un,1,28.1,4.9,2023-04-28T19:20:01.200Z,2023-04-28T19:20:03Z,4232682355,213,1.0,4232682351,141,15.5,4232682347,56,Back,4232682349,140,32.7,4232682353,212,8.7,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285863,619,1,2,59,15,b94pf87be9ojdgnrs5mst80un,1,33.6,12.4,2023-04-28T19:20:03.374Z,2023-04-28T19:20:05Z,4232682563,140,43.2,4232682569,213,0.9,4232682565,141,32.0,4232682567,212,16.7,4232682561,56,Back,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540285939,620,1,2,59,17,b94pf87be9ojdgnrs5mst80un,1,42.2,30.4,2023-04-28T19:20:05.823Z,2023-04-28T19:20:10Z,4232682967,56,Back,4232682971,141,28.3,4232682973,212,21.9,4232682969,140,21.4,4232682975,213,3.2,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
