id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2500326107,7,1,1,0,16,zjawy6qdzk3y69v5pa3zl2cb,0,46.3,6.2,2023-01-24T19:01:45.433Z,2023-01-24T19:49:24Z,3993467833,56,Back,3993467839,212,3.5,3993467835,140,43.4,3993467841,213,3.7,3993467837,141,3.7,,,,,,,,,,adp5a6klr2nygqjmdd1ekc8kq,R. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326125,8,5,1,0,16,zjawy6qdzk3y69v5pa3zl2cb,1,42.2,-1.4,2023-01-24T19:01:45.535Z,2023-01-24T20:01:38Z,3993467917,347,,3993467915,56,Back,3993467933,233,8,,,,,,,,,,,,,,,,adp5a6klr2nygqjmdd1ekc8kq,R. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326101,8,5,1,0,16,bqm1bnp1bh2apyudlz1o1whr3,0,57.8,101.4,2023-01-24T19:01:45.535Z,2023-01-24T19:01:52Z,3993467805,347,,3993467955,233,8,3993467803,56,Left,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326251,9,1,1,0,42,zjawy6qdzk3y69v5pa3zl2cb,1,46.8,0,2023-01-24T19:02:11.778Z,2023-01-24T19:02:15Z,3993468427,56,Right,3993468431,141,3.8,3993468429,140,66.2,3993468435,213,0.2,3993468433,212,20.7,3993468425,107,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326253,10,1,1,0,46,zjawy6qdzk3y69v5pa3zl2cb,0,66.1,3.4,2023-01-24T19:02:15.393Z,2023-01-24T19:02:16Z,3993468441,140,75.5,3993468447,213,6.2,3993468443,141,1.7,3993468439,56,Right,3993468445,212,9.9,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326257,10,49,1,0,47,bqm1bnp1bh2apyudlz1o1whr3,1,24,86.9,2023-01-24T19:02:16.964Z,2023-01-24T19:50:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326277,11,1,1,0,48,bqm1bnp1bh2apyudlz1o1whr3,1,24,86.9,2023-01-24T19:02:17.320Z,2023-01-24T19:50:10Z,3993468511,140,41.5,3993468515,212,19.5,3993468517,213,0.3,3993468513,141,96.3,3993468509,56,Back,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326281,12,1,1,0,49,bqm1bnp1bh2apyudlz1o1whr3,0,38.7,92.9,2023-01-24T19:02:18.923Z,2023-01-24T19:50:08Z,3993468541,140,18.8,3993468547,213,3.3,3993468543,141,86.8,3993468539,56,Back,3993468545,212,21.3,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326273,11,8,1,0,50,zjawy6qdzk3y69v5pa3zl2cb,1,69.7,3.2,2023-01-24T19:02:19.489Z,2023-01-24T19:02:19Z,3993468501,56,Right,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326295,12,1,1,0,52,zjawy6qdzk3y69v5pa3zl2cb,1,71.3,12.2,2023-01-24T19:02:22.064Z,2023-01-24T19:02:24Z,3993468595,56,Right,3993468599,141,8.6,3993468601,212,22.3,3993468597,140,92.4,3993468603,213,6.2,,,,,,,,,,adp5a6klr2nygqjmdd1ekc8kq,R. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326299,13,1,1,0,53,zjawy6qdzk3y69v5pa3zl2cb,0,92.4,8.6,2023-01-24T19:02:22.449Z,2023-01-24T19:50:21Z,3993468625,213,4.0,3993468619,140,90.4,3993468623,212,3.1,3993468621,141,5.2,3993468617,56,Right,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326289,13,61,1,0,54,bqm1bnp1bh2apyudlz1o1whr3,0,12,90.9,2023-01-24T19:02:23.793Z,2023-01-24T19:02:23Z,3993468573,56,Back,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326321,14,1,1,0,57,bqm1bnp1bh2apyudlz1o1whr3,1,10.7,91.5,2023-01-24T19:02:26.366Z,2023-01-24T19:02:28Z,3993468703,141,80.8,3993468709,1,,3993468707,213,6.1,3993468699,56,Back,3993468705,212,34.3,3993468701,140,42.6,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326325,15,49,1,0,58,bqm1bnp1bh2apyudlz1o1whr3,1,40.8,79.9,2023-01-24T19:02:27.974Z,2023-01-24T19:02:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326329,16,50,1,0,59,bqm1bnp1bh2apyudlz1o1whr3,1,29.8,90.1,2023-01-24T19:02:29.070Z,2023-01-24T19:02:30Z,3993468767,285,,3993468763,233,14,3993468731,56,Back,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326331,14,7,1,0,59,zjawy6qdzk3y69v5pa3zl2cb,1,70.2,9.9,2023-01-24T19:02:29.071Z,2023-01-24T19:51:07Z,3993468735,56,Right,3993468743,233,16,3993468737,286,,,,,,,,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326341,15,49,1,1,2,zjawy6qdzk3y69v5pa3zl2cb,1,78.7,11.7,2023-01-24T19:02:31.265Z,2023-01-24T19:02:46Z,,,,,,,,,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326349,17,1,1,1,2,bqm1bnp1bh2apyudlz1o1whr3,0,41.5,97.7,2023-01-24T19:02:31.657Z,2023-01-24T19:02:32Z,3993468807,140,24.8,3993468809,141,92.7,3993468813,213,3.3,3993468803,3,,3993468811,212,17.9,3993468805,56,Back,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326367,16,15,1,1,5,zjawy6qdzk3y69v5pa3zl2cb,1,82.5,25.2,2023-01-24T19:02:35.122Z,2023-01-24T19:51:05Z,3993469321,233,18,3993468899,22,,3993469457,80,,3993469471,230,98.4,3993469467,146,86.4,3993469463,215,,3993569881,29,,3993468903,56,Center,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,3993469301,82,3993469461,103,19,3993569883,55,14,3993468901,18,3993469459,102,47.2,3993469473,231,48.2,3993469297,72,3993469469,147,30.1,,,,,,,,,,,,,,,
2500326385,18,10,1,1,5,bqm1bnp1bh2apyudlz1o1whr3,1,12.7,67.9,2023-01-24T19:02:35.222Z,2023-01-24T19:02:50Z,3993468967,94,,3993469325,233,16,3993468969,56,Back,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326383,17,6,1,1,7,zjawy6qdzk3y69v5pa3zl2cb,1,94.3,28,2023-01-24T19:02:36.849Z,2023-01-24T19:02:43Z,3993469103,233,19,3993468965,75,,3993468963,56,Center,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326405,19,6,1,1,7,bqm1bnp1bh2apyudlz1o1whr3,0,5.7,72,2023-01-24T19:02:36.849Z,2023-01-24T19:31:25Z,3993469067,56,Back,3993469069,73,,3993469111,233,17,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326537,18,1,1,1,30,zjawy6qdzk3y69v5pa3zl2cb,0,99.3,0.4,2023-01-24T19:02:59.862Z,2023-01-24T19:49:35Z,3993469703,56,Center,3993469713,1,,3993469709,212,34.7,3993469697,6,,3993469699,155,,3993469707,141,49.6,3993469705,140,90.7,3993469695,2,,2pva2d9if0phol0efqnur68a2,C. Giousis,,3993469701,224,3993469711,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500327283,48,44,1,1,31,bqm1bnp1bh2apyudlz1o1whr3,1,11.7,53.4,2023-01-24T19:03:00.673Z,2023-01-24T19:04:58Z,3993473449,56,Back,3993473453,233,26,3993473451,285,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326851,26,44,1,1,31,zjawy6qdzk3y69v5pa3zl2cb,0,88.3,46.6,2023-01-24T19:03:00.674Z,2023-01-24T19:04:58Z,3993473475,233,48,3993471273,286,,3993471271,56,Center,,,,,,,,,,,,,,,,adp5a6klr2nygqjmdd1ekc8kq,R. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500327651,55,12,1,1,32,bqm1bnp1bh2apyudlz1o1whr3,1,14.6,53,2023-01-24T19:03:01.427Z,2023-01-24T19:05:57Z,3993475101,140,44.2,3993475105,212,31.4,3993475107,213,6.1,3993475185,15,,3993475103,141,46.1,3993475099,56,Back,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326567,21,49,1,1,35,bqm1bnp1bh2apyudlz1o1whr3,1,34.8,32.7,2023-01-24T19:03:05.144Z,2023-01-24T19:06:04Z,,,,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326541,19,43,1,1,36,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2023-01-24T19:03:05.249Z,2023-01-24T19:03:22Z,3993469743,63,0,3993469741,22,0,3993470275,144,39,3993469751,250,0,3993469745,56,Center,,,,,,,,,,adp5a6klr2nygqjmdd1ekc8kq,R. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326577,22,1,1,1,42,bqm1bnp1bh2apyudlz1o1whr3,1,34.8,32.7,2023-01-24T19:03:11.449Z,2023-01-24T19:03:13Z,3993469923,141,77.9,3993469929,1,,3993469919,56,Center,3993469927,213,0.8,3993469925,212,43.7,3993469921,140,64.4,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326587,23,1,1,1,44,bqm1bnp1bh2apyudlz1o1whr3,0,64,82.1,2023-01-24T19:03:13.771Z,2023-01-24T19:03:14Z,3993469967,213,5.5,3993469959,56,Center,3993469961,140,83.7,3993469965,212,28.2,3993469963,141,53.9,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326645,20,12,1,1,45,zjawy6qdzk3y69v5pa3zl2cb,1,17.3,60.3,2023-01-24T19:03:14.529Z,2023-01-24T19:03:23Z,3993470341,212,32.0,3993470337,140,38.8,3993470339,141,27.0,3993470335,56,Back,3993470343,213,5.5,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326613,24,1,1,1,47,bqm1bnp1bh2apyudlz1o1whr3,1,70.4,71.1,2023-01-24T19:03:17.180Z,2023-01-24T19:03:19Z,3993470163,213,1.0,3993470157,140,78.9,3993470161,212,15.8,3993470155,56,Left,3993470159,141,90.2,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326633,25,1,1,1,49,bqm1bnp1bh2apyudlz1o1whr3,1,79.1,90.2,2023-01-24T19:03:18.964Z,2023-01-24T19:03:21Z,3993470261,141,69.0,3993470259,140,84.2,3993470257,56,Center,3993470263,212,15.4,3993470265,213,5.1,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326643,26,1,1,1,52,bqm1bnp1bh2apyudlz1o1whr3,1,84.7,68.2,2023-01-24T19:03:21.560Z,2023-01-24T19:03:23Z,3993470325,140,66.6,3993470331,213,2.3,3993470329,212,27.4,3993470323,56,Left,3993470327,141,97.2,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326653,27,1,1,1,54,bqm1bnp1bh2apyudlz1o1whr3,0,67.3,97.8,2023-01-24T19:03:23.384Z,2023-01-24T19:03:24Z,3993470369,141,57.3,3993470363,155,,3993470371,212,31.6,3993470365,56,Center,3993470361,2,,3993470367,140,82.1,3993470373,213,5.2,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326663,21,12,1,1,57,zjawy6qdzk3y69v5pa3zl2cb,1,16.4,59.1,2023-01-24T19:03:26.258Z,2023-01-24T19:03:29Z,3993470431,212,17.8,3993470427,140,33.3,3993470433,213,6.2,3993470425,56,Back,3993470429,141,57.2,3993470523,15,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326683,28,1,1,1,58,bqm1bnp1bh2apyudlz1o1whr3,1,64.8,41.2,2023-01-24T19:03:27.731Z,2023-01-24T19:03:29Z,3993470515,141,58.1,3993470511,56,Center,3993470519,213,0.8,3993470513,140,74.7,3993470517,212,15.5,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326711,29,1,1,2,0,bqm1bnp1bh2apyudlz1o1whr3,1,75.4,53.1,2023-01-24T19:03:29.279Z,2023-01-24T19:03:33Z,3993470635,56,Right,3993470641,212,25.0,3993470639,141,19.8,3993470643,213,4.3,3993470637,140,65.2,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326721,30,1,1,2,4,bqm1bnp1bh2apyudlz1o1whr3,1,63.6,25,2023-01-24T19:03:33.786Z,2023-01-24T19:03:35Z,3993470685,213,5.1,3993470677,56,Right,3993470683,212,9.0,3993470679,140,67.1,3993470681,141,12.9,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326727,31,1,1,2,5,bqm1bnp1bh2apyudlz1o1whr3,0,67.3,15.2,2023-01-24T19:03:34.920Z,2023-01-24T19:03:35Z,3993470717,212,16.4,3993470711,56,Center,3993470715,141,34.3,3993470719,213,0.9,3993470713,140,76.8,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326737,22,8,1,2,7,zjawy6qdzk3y69v5pa3zl2cb,1,22.3,66.3,2023-01-24T19:03:36.465Z,2023-01-24T19:03:36Z,3993470757,56,Back,,,,,,,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326743,23,49,1,2,7,zjawy6qdzk3y69v5pa3zl2cb,1,22.3,66.3,2023-01-24T19:03:37.137Z,2023-01-24T19:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500326759,24,1,1,2,8,zjawy6qdzk3y69v5pa3zl2cb,1,23.2,64.2,2023-01-24T19:03:37.778Z,2023-01-24T19:03:40Z,3993470857,212,21.3,3993470859,213,0.1,3993470853,140,43.3,3993470851,56,Back,3993470855,141,68.4,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
