id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist
2448112005,397,5,1,40,11,bk5ltsueqmeng29eovd8m2tml,1,-1,81.6,2022-08-19T18:42:50.979Z,2022-08-19T18:42:52Z,3717016559,56,Back,3717016561,346,,3717016647,233,321,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112351,398,1,1,40,42,bk5ltsueqmeng29eovd8m2tml,1,4.8,49.7,2022-08-19T18:43:21.734Z,2022-08-19T18:43:25Z,3717018445,212,70.7,3717018449,1,,3717018443,141,81.7,3717018453,74,,3717018439,56,Left,3717018437,124,,3717018441,140,68.9,3717018447,213,0.3,ckx9rplhgmncmcxs0a1z7n6qd,J. Smits,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112365,399,1,1,40,46,bk5ltsueqmeng29eovd8m2tml,1,68.9,81.7,2022-08-19T18:43:25.555Z,2022-08-19T18:43:26Z,3717018543,141,57.0,3717018539,56,Center,3717018547,213,4.5,3717018541,140,66.0,3717018581,156,,3717018545,212,17.1,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112475,400,1,1,40,49,bk5ltsueqmeng29eovd8m2tml,1,66.6,57,2022-08-19T18:43:28.292Z,2022-08-19T18:43:32Z,3717019031,212,18.1,3717019029,141,30.4,3717019033,213,4.8,3717019027,140,67.5,3717019025,56,Center,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112511,401,1,1,40,52,bk5ltsueqmeng29eovd8m2tml,1,76,32.2,2022-08-19T18:43:32.020Z,2022-08-19T18:43:34Z,3717019203,140,94.5,3717019209,212,21.6,3717019205,141,18.3,3717019213,213,5.8,3717019199,56,Right,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112521,402,1,1,40,55,bk5ltsueqmeng29eovd8m2tml,0,93.2,19.4,2022-08-19T18:43:34.101Z,2022-08-19T18:43:52Z,3717019247,140,93.6,3717019241,2,,3717019251,212,17.4,3717019249,141,45.0,3717019255,213,1.5,3717019245,56,Center,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112543,322,12,1,40,56,zjawy6qdzk3y69v5pa3zl2cb,1,4.5,55,2022-08-19T18:43:35.758Z,2022-08-19T18:43:53Z,3717019355,56,Back,3717019367,213,2.2,3717019361,212,9.5,3717019397,167,,3717019357,140,0.0,3717019359,141,66.5,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112551,323,6,1,40,57,zjawy6qdzk3y69v5pa3zl2cb,0,2.3,71.7,2022-08-19T18:43:36.148Z,2022-08-19T18:47:51Z,3717019389,73,,3717019387,56,Back,3717019427,233,403,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112557,403,6,1,40,57,bk5ltsueqmeng29eovd8m2tml,1,97.7,28.3,2022-08-19T18:43:36.148Z,2022-08-19T18:43:37Z,3717019399,56,Center,3717019403,233,323,3717019401,75,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112891,404,1,1,41,21,bk5ltsueqmeng29eovd8m2tml,1,99.5,0.5,2022-08-19T18:44:00.343Z,2022-08-19T18:44:04Z,3717021107,140,91.6,3717021101,155,,3717021103,224,,3717021109,141,40.3,3717021105,56,Center,3717021099,6,,3717021113,213,1.9,3717021097,2,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,3717021111,212,,28.3,,,,,,,,,,,,,,,,,,,,,,
2448112903,405,1,1,41,25,bk5ltsueqmeng29eovd8m2tml,0,91.6,40.3,2022-08-19T18:44:04.438Z,2022-08-19T18:55:34Z,3717021165,168,,3717021175,213,1.8,3717021167,56,Center,3717021173,212,9.1,3717021171,141,53.3,3717021169,140,89.6,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112971,324,12,1,41,28,zjawy6qdzk3y69v5pa3zl2cb,1,12.8,43.8,2022-08-19T18:44:07.838Z,2022-08-19T18:44:26Z,3717021465,141,0.0,3717022605,167,,3717021467,212,35.7,3717021461,56,Back,3717021463,140,30.6,3717021469,213,5.3,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112975,325,5,1,41,29,zjawy6qdzk3y69v5pa3zl2cb,0,29.2,-0.8,2022-08-19T18:44:08.773Z,2022-08-19T18:48:03Z,3717021477,347,,3717022767,233,406,3717021475,56,Back,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113217,406,5,1,41,29,bk5ltsueqmeng29eovd8m2tml,1,70.8,100.8,2022-08-19T18:44:08.773Z,2022-08-19T18:44:29Z,3717022757,347,,3717022755,56,Left,3717022761,233,325,,,,,,,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113237,407,1,1,41,49,bk5ltsueqmeng29eovd8m2tml,1,78.7,100,2022-08-19T18:44:28.742Z,2022-08-19T18:44:30Z,3717022871,141,95.4,3717022869,140,86.8,3717022867,56,Left,3717022873,212,9.4,3717022875,213,5.8,3717022865,107,,,,,,,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113313,408,1,1,41,51,bk5ltsueqmeng29eovd8m2tml,1,86.8,95.4,2022-08-19T18:44:30.613Z,2022-08-19T18:44:34Z,3717023259,213,3.6,3717023249,3,,3717023253,140,79.5,3717023251,56,Left,3717023257,212,8.4,3717023255,141,90.3,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113327,409,3,1,41,55,bk5ltsueqmeng29eovd8m2tml,0,78.8,88.6,2022-08-19T18:44:34.165Z,2022-08-19T18:44:36Z,3717023333,286,,3717023397,233,326,3717023331,56,Left,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113315,326,7,1,41,55,zjawy6qdzk3y69v5pa3zl2cb,0,21.2,11.4,2022-08-19T18:44:34.166Z,2022-08-19T18:44:35Z,3717023391,233,409,3717023267,56,Back,3717023269,285,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113741,411,61,1,41,57,bk5ltsueqmeng29eovd8m2tml,1,79.6,89.7,2022-08-19T18:44:36.744Z,2022-08-19T18:45:09Z,3717025681,56,Left,,,,,,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113379,410,4,1,41,58,bk5ltsueqmeng29eovd8m2tml,1,79.1,85,2022-08-19T18:44:37.948Z,2022-08-19T18:44:40Z,3717023665,286,,3717023659,10,,3717023663,152,,3717023719,233,327,3717023661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113385,327,4,1,41,58,zjawy6qdzk3y69v5pa3zl2cb,0,20.9,15,2022-08-19T18:44:37.949Z,2022-08-19T18:44:40Z,3717023693,10,,3717023735,233,410,3717023699,285,,3717023697,152,,3717023695,56,Back,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113901,412,1,1,42,31,bk5ltsueqmeng29eovd8m2tml,0,80.2,87.1,2022-08-19T18:45:10.967Z,2022-08-19T18:45:15Z,3717026497,140,100.0,3717026491,155,,3717026493,152,,3717026537,1,,3717026489,5,,3717026499,141,35.2,3717026501,212,41.2,3717026495,56,Center,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,3717026485,2,,,3717026507,345,3717026503,213,,,,,5.3,,,,,,,,,,,,,
2448113895,328,5,1,42,35,zjawy6qdzk3y69v5pa3zl2cb,1,-0.8,63.8,2022-08-19T18:45:14.837Z,2022-08-19T18:45:16Z,3717026465,346,,3717026593,233,413,3717026463,56,Back,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113909,413,5,1,42,35,bk5ltsueqmeng29eovd8m2tml,0,100.8,36.2,2022-08-19T18:45:14.837Z,2022-08-19T18:48:03Z,3717026621,233,328,3717026539,56,Center,3717026541,346,,,,,,,,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114127,329,1,1,42,52,zjawy6qdzk3y69v5pa3zl2cb,0,4.2,49.4,2022-08-19T18:45:31.230Z,2022-08-19T18:45:35Z,3717027705,140,58.0,3717027719,213,6.0,3717027727,74,,3717027723,1,,3717027701,56,Center,3717027699,124,,3717027715,212,59.2,3717027709,141,23.4,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114151,414,44,1,42,55,bk5ltsueqmeng29eovd8m2tml,1,40,78.8,2022-08-19T18:45:34.908Z,2022-08-19T18:45:36Z,3717027813,56,Back,3717027815,285,,3717027835,233,330,,,,,,,,,,,,,,,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114135,330,44,1,42,55,zjawy6qdzk3y69v5pa3zl2cb,0,60,21.2,2022-08-19T18:45:34.909Z,2022-08-19T18:45:39Z,3717027743,56,Center,3717027841,233,414,3717027745,286,,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114165,415,1,1,42,57,bk5ltsueqmeng29eovd8m2tml,0,38.1,80.9,2022-08-19T18:45:36.343Z,2022-08-19T18:45:37Z,3717027889,141,100.0,3717027893,213,1.2,3717027883,3,,3717027891,212,15.1,3717027887,140,43.4,3717027885,56,Back,,,,,,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114365,331,5,1,42,58,zjawy6qdzk3y69v5pa3zl2cb,1,55,-1.4,2022-08-19T18:45:37.171Z,2022-08-19T18:48:04Z,3717028875,56,Right,3717028877,347,,3717028905,233,416,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114173,416,5,1,42,58,bk5ltsueqmeng29eovd8m2tml,0,45,101.4,2022-08-19T18:45:37.171Z,2022-08-19T18:45:48Z,3717027941,347,,3717028921,233,331,3717027939,56,Back,,,,,,,,,,,,,,,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114465,332,1,1,43,8,zjawy6qdzk3y69v5pa3zl2cb,1,55.5,0,2022-08-19T18:45:47.645Z,2022-08-19T18:45:52Z,3717029307,141,21.6,3717029301,107,,3717029303,56,Center,3717029309,212,25.4,3717029305,140,74.8,3717029313,1,,3717029311,213,0.6,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114471,333,3,1,43,13,zjawy6qdzk3y69v5pa3zl2cb,0,92.4,16,2022-08-19T18:45:52.885Z,2022-08-19T18:45:54Z,3717029337,56,Right,3717029481,233,417,3717029339,286,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114491,417,7,1,43,13,bk5ltsueqmeng29eovd8m2tml,1,7.6,84,2022-08-19T18:45:52.886Z,2022-08-19T18:45:54Z,3717029441,233,333,3717029421,56,Back,3717029427,285,,3717029419,167,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114531,334,6,1,43,15,zjawy6qdzk3y69v5pa3zl2cb,1,92.4,16,2022-08-19T18:45:54.185Z,2022-08-19T18:47:51Z,3717029695,233,418,3717029645,56,Right,3717029647,75,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114515,418,6,1,43,15,bk5ltsueqmeng29eovd8m2tml,0,7.6,84,2022-08-19T18:45:54.185Z,2022-08-19T18:45:56Z,3717029553,73,,3717029725,233,334,3717029551,56,Back,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114821,335,1,1,43,36,zjawy6qdzk3y69v5pa3zl2cb,0,99.5,0.5,2022-08-19T18:46:15.677Z,2022-08-19T18:46:18Z,3717031301,212,41.8,3717031295,56,Center,3717031303,213,1.8,3717031291,155,,3717031297,140,89.8,3717031305,1,,3717031287,2,,3717031289,6,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,3717031299,141,,60.1,3717031293,225,,,,,,,,,,,,,,,,,,,,
2448114903,419,12,1,43,39,bk5ltsueqmeng29eovd8m2tml,1,13.3,44.9,2022-08-19T18:46:18.921Z,2022-08-19T18:46:22Z,3717031687,141,2.9,3717031691,213,4.9,3717031709,15,,3717031683,56,Back,3717031689,212,28.9,3717031685,140,17.2,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114923,420,49,1,43,44,bk5ltsueqmeng29eovd8m2tml,1,17.2,2.9,2022-08-19T18:46:23.433Z,2022-08-19T18:46:23Z,,,,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114987,421,1,1,43,45,bk5ltsueqmeng29eovd8m2tml,0,17.2,2.9,2022-08-19T18:46:24.394Z,2022-08-19T18:46:27Z,3717032099,157,,3717032105,141,44.3,3717032111,1,,3717032101,56,Center,3717032107,212,54.6,3717032109,213,0.5,3717032103,140,61.7,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448114995,336,49,1,43,48,zjawy6qdzk3y69v5pa3zl2cb,1,36.9,56.8,2022-08-19T18:46:27.645Z,2022-08-19T18:46:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115045,337,1,1,43,50,zjawy6qdzk3y69v5pa3zl2cb,1,33.6,53.3,2022-08-19T18:46:29.477Z,2022-08-19T18:46:31Z,3717032415,141,32.1,3717032417,212,14.7,3717032411,56,Back,3717032413,140,36.2,3717032419,213,4.9,,,,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115099,338,1,1,43,52,zjawy6qdzk3y69v5pa3zl2cb,1,36.2,31.5,2022-08-19T18:46:31.837Z,2022-08-19T18:46:36Z,3717032723,141,14.4,3717032721,140,39.4,3717032727,213,5.0,3717032719,56,Back,3717032725,212,12.1,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115103,339,4,1,43,56,zjawy6qdzk3y69v5pa3zl2cb,1,38.2,13.7,2022-08-19T18:46:35.646Z,2022-08-19T18:46:39Z,3717032745,56,Back,3717032751,286,,3717032747,152,,3717032749,265,,3717032931,233,422,3717032743,13,,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115131,422,4,1,43,56,bk5ltsueqmeng29eovd8m2tml,0,61.8,86.3,2022-08-19T18:46:35.647Z,2022-08-19T18:46:39Z,3717032881,285,,3717032875,56,Left,3717032877,152,,3717032879,265,,3717032939,233,339,3717032873,13,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115341,340,1,1,44,16,zjawy6qdzk3y69v5pa3zl2cb,1,46,13.5,2022-08-19T18:46:55.261Z,2022-08-19T18:46:57Z,3717033945,141,71.2,3717033951,213,0.9,3717033937,56,Center,3717033941,140,76.2,3717033929,157,,3717033949,212,50.4,3717033927,5,,3717033933,152,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,3717033953,1,,,,,,,,,,,,,,,,,,,,,,,,
2448115351,341,44,1,44,18,zjawy6qdzk3y69v5pa3zl2cb,1,75.7,69,2022-08-19T18:46:57.653Z,2022-08-19T18:47:00Z,3717033971,56,Center,3717033973,286,,3717034147,233,423,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115371,423,44,1,44,18,bk5ltsueqmeng29eovd8m2tml,0,24.3,31,2022-08-19T18:46:57.654Z,2022-08-19T18:47:00Z,3717034201,233,341,3717034101,56,Back,3717034103,285,,,,,,,,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115369,342,1,1,44,19,zjawy6qdzk3y69v5pa3zl2cb,0,76.2,71.2,2022-08-19T18:46:58.085Z,2022-08-19T18:46:59Z,3717034091,56,Center,3717034097,212,15.9,3717034099,213,6.1,3717034089,3,,3717034093,140,91.1,3717034095,141,67.4,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115403,424,52,1,44,22,bk5ltsueqmeng29eovd8m2tml,1,10.6,37.4,2022-08-19T18:47:01.626Z,2022-08-19T18:47:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ckx9rplhgmncmcxs0a1z7n6qd,J. Smits,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115609,425,80,1,44,38,bk5ltsueqmeng29eovd8m2tml,0,15.1,35.8,2022-08-19T18:47:17.995Z,2022-08-19T18:47:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ckx9rplhgmncmcxs0a1z7n6qd,J. Smits,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115775,426,1,1,44,48,bk5ltsueqmeng29eovd8m2tml,0,21.8,34.6,2022-08-19T18:47:27.322Z,2022-08-19T18:47:33Z,3717036261,1,,3717036255,141,59.3,3717036259,213,0.3,3717036249,198,,3717036253,140,70.5,3717036251,56,Center,3717036247,157,,3717036257,212,53.8,ckx9rplhgmncmcxs0a1z7n6qd,J. Smits,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115779,343,44,1,44,51,zjawy6qdzk3y69v5pa3zl2cb,1,29.2,35,2022-08-19T18:47:30.940Z,2022-08-19T18:47:32Z,3717036275,285,,3717036273,56,Back,3717036311,233,427,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115777,427,44,1,44,51,bk5ltsueqmeng29eovd8m2tml,0,70.8,65,2022-08-19T18:47:30.941Z,2022-08-19T18:47:32Z,3717036349,233,343,3717036265,56,Center,3717036267,286,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115789,344,1,1,44,52,zjawy6qdzk3y69v5pa3zl2cb,0,29,29.3,2022-08-19T18:47:31.613Z,2022-08-19T18:47:34Z,3717036337,141,91.8,3717036341,213,1.5,3717036331,56,Back,3717036327,3,,3717036339,212,42.8,3717036335,140,33.5,3717036451,1,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115839,428,1,1,44,58,bk5ltsueqmeng29eovd8m2tml,1,62.6,4.1,2022-08-19T18:47:37.850Z,2022-08-19T18:47:39Z,3717036641,56,Right,3717036645,141,11.4,3717036647,212,5.0,3717036649,213,1.4,3717036643,140,63.3,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115879,429,1,1,44,59,bk5ltsueqmeng29eovd8m2tml,1,62.8,10.3,2022-08-19T18:47:38.907Z,2022-08-19T18:47:45Z,3717036909,141,5.0,3717036907,140,59.4,3717036911,212,5.1,3717036913,213,3.9,3717036905,56,Right,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115883,430,30,1,45,0,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-08-19T18:47:39.861Z,2022-08-19T18:47:47Z,3717036927,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448115881,345,30,1,45,0,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-19T18:47:39.973Z,2022-08-19T18:47:50Z,3717036917,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448124639,346,32,2,45,0,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-19T19:05:36.302Z,2022-08-19T19:05:36Z,3717083785,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448124645,432,32,2,45,0,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-08-19T19:05:36.302Z,2022-08-19T19:05:39Z,3717083811,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448124691,347,1,2,45,0,zjawy6qdzk3y69v5pa3zl2cb,1,50.1,50.2,2022-08-19T19:05:36.402Z,2022-08-19T19:05:40Z,3717084091,56,Back,3717084097,140,31.5,3717084113,279,S,3717084105,212,21.2,3717084109,213,2.7,3717084101,141,62.5,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,
2448124761,348,1,2,45,3,zjawy6qdzk3y69v5pa3zl2cb,1,31.3,65,2022-08-19T19:05:40.046Z,2022-08-19T19:05:44Z,3717084467,56,Left,3717084483,212,30.2,3717084479,141,93.0,3717084473,140,53.6,3717084487,213,0.7,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,
2448124829,349,1,2,45,7,zjawy6qdzk3y69v5pa3zl2cb,1,52.4,93.4,2022-08-19T19:05:43.965Z,2022-08-19T19:05:49Z,3717084903,141,79.2,3717084899,56,Back,3717084901,140,28.5,3717084907,213,3.5,3717084905,212,26.9,,,,,,,,,,4j7mtyvi7jg9e4ontiyt9vwbu,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,
2448124937,350,1,2,45,12,zjawy6qdzk3y69v5pa3zl2cb,0,33.5,78.6,2022-08-19T19:05:49.206Z,2022-08-19T19:06:05Z,3717085381,56,Left,3717085387,212,70.5,3717086353,155,,3717085393,213,0.0,3717085383,140,100.0,3717085395,1,,3717085385,141,81.7,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,
2448124947,351,5,2,45,17,zjawy6qdzk3y69v5pa3zl2cb,0,100.8,82,2022-08-19T19:05:54.296Z,2022-08-19T19:05:55Z,3717085431,346,,3717085495,233,433,3717085429,56,Left,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,
2448124951,433,5,2,45,17,bk5ltsueqmeng29eovd8m2tml,1,-0.8,18,2022-08-19T19:05:54.296Z,2022-08-19T19:06:46Z,3717085437,56,Back,3717085447,233,351,3717085439,346,,,,,,,,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,
2448125317,434,1,2,45,45,bk5ltsueqmeng29eovd8m2tml,1,4.2,50.1,2022-08-19T19:06:21.626Z,2022-08-19T19:06:22Z,3717087603,56,Center,3717087609,212,64.5,3717087607,141,61.5,3717087601,124,,3717087611,213,0.1,3717087617,74,,3717087605,140,65.2,3717087613,1,,ckx9rplhgmncmcxs0a1z7n6qd,J. Smits,,,,,,,,,,,,,,,,,,,,,,,,,,
2448125327,435,1,2,45,46,bk5ltsueqmeng29eovd8m2tml,1,65.2,61.5,2022-08-19T19:06:22.777Z,2022-08-19T19:06:24Z,3717087681,213,5.3,3717087675,140,68.7,3717087677,141,53.3,3717087671,3,,3717087673,56,Center,3717087679,212,6.7,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,
2448125329,436,61,2,45,47,bk5ltsueqmeng29eovd8m2tml,0,68.7,53.3,2022-08-19T19:06:24.249Z,2022-08-19T19:06:24Z,3717087685,56,Center,,,,,,,,,,,,,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2448125341,352,1,2,45,48,zjawy6qdzk3y69v5pa3zl2cb,0,28.1,42.6,2022-08-19T19:06:24.869Z,2022-08-19T19:06:25Z,3717087741,140,38.8,3717087737,157,,3717087747,213,0.0,3717087745,212,11.2,3717087749,1,,3717087743,141,43.1,3717087739,56,Back,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,
2448125377,437,1,2,45,49,bk5ltsueqmeng29eovd8m2tml,1,64.6,53.1,2022-08-19T19:06:26.248Z,2022-08-19T19:06:27Z,3717087963,140,58.5,3717087969,213,4.2,3717087967,212,12.5,3717087961,56,Center,3717087965,141,37.3,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,
