id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2446763973,192,1,1,25,35,dac758ef858jbq7pcb3gfwite,1,34.8,81.7,2022-08-15T18:27:04.926Z,2022-08-15T18:57:25Z,3709937517,213,3.1,3709937509,56,Back,3709937515,212,17.3,3709937511,140,18.3,3709937513,141,82.3,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446763999,193,1,1,25,37,dac758ef858jbq7pcb3gfwite,1,20.1,91.2,2022-08-15T18:27:06.991Z,2022-08-15T18:57:24Z,3709937709,212,30.5,3709937701,155,,3709937703,56,Back,3709937711,213,6.0,3709937705,140,48.1,3709937707,141,79.0,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764029,194,1,1,25,41,dac758ef858jbq7pcb3gfwite,1,48.1,79,2022-08-15T18:27:10.943Z,2022-08-15T18:57:24Z,3709937919,140,70.3,3709937921,141,79.7,3709937917,56,Left,3709937925,213,0.0,3709937915,168,,3709937913,3,,3709937923,212,23.3,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764031,195,3,1,25,43,dac758ef858jbq7pcb3gfwite,0,70.3,79.7,2022-08-15T18:27:12.910Z,2022-08-15T18:57:24Z,3709937943,211,,3709937939,286,,3709937937,56,Left,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764025,233,49,1,25,44,ch82doz9w9t1sw9ae3a4ffh0j,1,28.6,24.6,2022-08-15T18:27:14.443Z,2022-08-15T18:56:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764057,234,1,1,25,45,ch82doz9w9t1sw9ae3a4ffh0j,1,27.2,38.8,2022-08-15T18:27:15.579Z,2022-08-15T18:56:06Z,3709938095,140,37.3,3709938093,56,Back,3709938097,141,44.6,3709938101,213,0.4,3709938099,212,11.3,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764125,235,1,1,25,50,ch82doz9w9t1sw9ae3a4ffh0j,1,36.1,46.6,2022-08-15T18:27:20.139Z,2022-08-15T18:56:06Z,3709938627,213,3.1,3709938623,141,47.5,3709938619,56,Back,3709938621,140,23.2,3709938625,212,13.6,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764131,236,1,1,26,4,ch82doz9w9t1sw9ae3a4ffh0j,1,25.3,44.6,2022-08-15T18:27:34.684Z,2022-08-15T18:56:05Z,3709938663,56,Back,3709938665,140,26.2,3709938667,141,20.9,3709938669,212,16.1,3709939779,189,,3709938671,213,4.8,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764137,237,1,1,26,6,ch82doz9w9t1sw9ae3a4ffh0j,1,26.2,20.9,2022-08-15T18:27:36.235Z,2022-08-15T18:56:05Z,3709938947,189,,3709938707,141,8.5,3709938709,212,17.3,3709938703,56,Back,3709938705,140,40.6,3709938713,213,5.8,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764163,238,1,1,26,7,ch82doz9w9t1sw9ae3a4ffh0j,1,40.6,8.5,2022-08-15T18:27:37.292Z,2022-08-15T18:56:05Z,3709938913,140,28.9,3709938915,141,21.5,3709938917,212,15.1,3709938919,213,2.5,3709938911,56,Back,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764179,239,1,1,26,13,ch82doz9w9t1sw9ae3a4ffh0j,1,25.7,39.2,2022-08-15T18:27:43.260Z,2022-08-15T18:56:05Z,3709939027,56,Back,3709939031,141,38.2,3709939033,212,19.3,3709939029,140,7.3,3709939035,213,3.2,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764229,240,2,1,26,15,ch82doz9w9t1sw9ae3a4ffh0j,1,5.7,33.4,2022-08-15T18:27:44.908Z,2022-08-15T18:56:04Z,3709939631,7,enyk37znns1ie2djrh4y3uck4,3709939333,141,14.6,3709939331,140,68.5,3709939339,1,,3709939329,56,Right,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764255,196,55,1,26,15,dac758ef858jbq7pcb3gfwite,1,28.4,71.7,2022-08-15T18:27:44.909Z,2022-08-15T18:57:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764375,197,1,1,26,33,dac758ef858jbq7pcb3gfwite,1,24.8,66.3,2022-08-15T18:28:03.712Z,2022-08-15T18:57:23Z,3709940221,140,29.2,3709940219,56,Back,3709940227,213,0.9,3709940215,241,,3709940225,212,7.0,3709940223,141,74.1,3709940213,5,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764397,198,1,1,26,42,dac758ef858jbq7pcb3gfwite,1,33.7,80.9,2022-08-15T18:28:12.624Z,2022-08-15T18:57:23Z,3709940325,141,68.2,3709940331,1,,3709940323,140,70.0,3709940327,212,39.1,3709940329,213,6.1,3709940319,155,,3709940321,56,Center,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764403,199,61,1,26,45,dac758ef858jbq7pcb3gfwite,0,70,68.2,2022-08-15T18:28:14.912Z,2022-08-15T18:57:23Z,3709940359,56,Center,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764407,241,1,1,26,46,ch82doz9w9t1sw9ae3a4ffh0j,1,27.4,24.1,2022-08-15T18:28:15.852Z,2022-08-15T18:56:04Z,3709940381,213,6.1,3709940379,212,10.6,3709940371,3,,3709940377,141,21.2,3709940373,56,Back,3709940375,140,37.3,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764411,242,49,1,26,46,ch82doz9w9t1sw9ae3a4ffh0j,1,37.3,21.2,2022-08-15T18:28:16.765Z,2022-08-15T18:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764423,243,1,1,26,47,ch82doz9w9t1sw9ae3a4ffh0j,1,37.3,21.2,2022-08-15T18:28:16.860Z,2022-08-15T18:56:04Z,3709940497,212,14.1,3709940495,141,2.3,3709940499,213,5.1,3709940491,56,Back,3709940493,140,42.8,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764427,244,1,1,26,50,ch82doz9w9t1sw9ae3a4ffh0j,0,42.8,2.3,2022-08-15T18:28:20.044Z,2022-08-15T18:56:03Z,3709940517,56,Back,3709940525,213,0.5,3709940515,155,,3709940523,212,6.6,3709940521,141,6.8,3709940519,140,48.4,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764431,200,61,1,26,51,dac758ef858jbq7pcb3gfwite,1,55.2,92,2022-08-15T18:28:21.109Z,2022-08-15T18:57:23Z,3709940539,56,Left,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764433,201,5,1,26,51,dac758ef858jbq7pcb3gfwite,0,50.6,101.6,2022-08-15T18:28:21.213Z,2022-08-15T18:57:22Z,3709940545,56,Left,3709940547,347,,3709940945,233,245,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764497,245,5,1,26,51,ch82doz9w9t1sw9ae3a4ffh0j,1,49.4,-1.6,2022-08-15T18:28:21.213Z,2022-08-15T18:56:03Z,3709940937,56,Back,3709940941,233,201,3709940939,347,,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764517,246,1,1,27,4,ch82doz9w9t1sw9ae3a4ffh0j,0,48.2,0,2022-08-15T18:28:34.749Z,2022-08-15T18:56:03Z,3709941079,141,25.0,3709941081,212,27.6,3709941075,56,Center,3709941073,107,,3709941077,140,68.1,3709941083,213,0.7,3709941085,1,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764539,202,44,1,27,7,dac758ef858jbq7pcb3gfwite,1,32,75,2022-08-15T18:28:37.644Z,2022-08-15T18:57:22Z,3709941195,233,247,3709941189,56,Back,3709941191,285,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764521,247,44,1,27,7,ch82doz9w9t1sw9ae3a4ffh0j,0,68,25,2022-08-15T18:28:37.645Z,2022-08-15T18:56:03Z,3709941091,56,Center,3709941093,286,,3709941201,233,202,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764557,203,1,1,27,10,dac758ef858jbq7pcb3gfwite,1,32.2,75,2022-08-15T18:28:40.321Z,2022-08-15T18:57:22Z,3709941319,212,23.0,3709941321,213,0.6,3709941311,3,,3709941317,141,93.9,3709941313,56,Left,3709941315,140,50.4,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764573,204,1,1,27,13,dac758ef858jbq7pcb3gfwite,1,52,95.4,2022-08-15T18:28:43.137Z,2022-08-15T18:57:22Z,3709941435,56,Left,3709941441,212,37.5,3709941443,213,6.3,3709941439,141,93.8,3709941447,1,,3709941437,140,87.7,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764575,205,49,1,27,17,dac758ef858jbq7pcb3gfwite,1,94.2,93,2022-08-15T18:28:46.832Z,2022-08-15T18:57:21Z,,,,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764587,206,1,1,27,17,dac758ef858jbq7pcb3gfwite,0,94.2,92.5,2022-08-15T18:28:47.376Z,2022-08-15T18:57:21Z,3709941505,56,Center,3709941511,141,57.7,3709941497,2,,3709941513,212,23.8,3709941515,213,4.8,3709941501,155,,3709941509,140,96.4,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764625,248,12,1,27,18,ch82doz9w9t1sw9ae3a4ffh0j,1,5.1,45.4,2022-08-15T18:28:48.438Z,2022-08-15T18:56:02Z,3709941737,56,Back,3709941745,213,5.7,3709941743,212,39.2,3709941739,140,35.2,3709941741,141,11.3,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764621,207,61,1,27,23,dac758ef858jbq7pcb3gfwite,0,67.1,87.1,2022-08-15T18:28:52.880Z,2022-08-15T18:57:21Z,3709941715,56,Left,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764629,249,49,1,27,23,ch82doz9w9t1sw9ae3a4ffh0j,1,29.4,11.4,2022-08-15T18:28:52.911Z,2022-08-15T18:56:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764631,250,1,1,27,23,ch82doz9w9t1sw9ae3a4ffh0j,1,29.4,11.4,2022-08-15T18:28:52.977Z,2022-08-15T18:56:02Z,3709941777,212,9.1,3709941773,140,30.6,3709941771,56,Back,3709941779,213,1.4,3709941775,141,24.6,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764647,251,1,1,27,24,ch82doz9w9t1sw9ae3a4ffh0j,1,30.6,24.4,2022-08-15T18:28:53.949Z,2022-08-15T18:56:02Z,3709941887,213,1.3,3709941879,56,Back,3709941883,141,41.6,3709941881,140,33.3,3709941885,212,12.0,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764691,252,1,1,27,28,ch82doz9w9t1sw9ae3a4ffh0j,1,46.6,43.7,2022-08-15T18:28:58.206Z,2022-08-15T18:56:01Z,3709942123,212,41.8,3709942119,140,71.7,3709942121,141,91.4,3709942125,213,0.9,3709942117,56,Left,3709942127,1,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764701,253,1,1,27,35,ch82doz9w9t1sw9ae3a4ffh0j,1,76.3,91.8,2022-08-15T18:29:05.038Z,2022-08-15T18:56:01Z,3709942207,140,65.2,3709942211,212,18.1,3709942213,213,4.0,3709942205,56,Center,3709942209,141,71.4,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764733,254,1,1,27,37,ch82doz9w9t1sw9ae3a4ffh0j,1,65.2,71.4,2022-08-15T18:29:07.712Z,2022-08-15T18:56:01Z,3709942391,155,,3709942399,212,45.2,3709942993,154,,3709942403,1,,3709942393,56,Center,3709942395,140,95.5,3709942989,210,13,3709942401,213,5.5,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,3709942397,141,,,,,,,,,,,,,,,,,1,,24.1,,,,,,,,,,
2446764737,255,13,1,27,41,ch82doz9w9t1sw9ae3a4ffh0j,1,95.4,24.1,2022-08-15T18:29:11.455Z,2022-08-15T18:56:01Z,3709943003,154,,3709942429,62,,3709943015,231,44.8,3709943001,29,,3709943009,102,43.5,3709942431,56,Center,3709942999,84,,3709943005,55,254,enyk37znns1ie2djrh4y3uck4,G. Felicia,3709943011,103,3709942427,22,,,3709942621,72,,3709943013,230,,,,,,,,,,6.9,99.4,,,,,,,,,
2446764745,208,5,1,27,43,dac758ef858jbq7pcb3gfwite,1,-1,58.4,2022-08-15T18:29:13.473Z,2022-08-15T18:57:21Z,3709942471,346,,3709942469,56,Back,3709942517,233,256,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764751,256,5,1,27,43,ch82doz9w9t1sw9ae3a4ffh0j,0,101,41.6,2022-08-15T18:29:13.473Z,2022-08-15T18:56:00Z,3709942511,346,,3709942549,233,208,3709942509,56,Center,,,,,,,,,,,,,,,,enyk37znns1ie2djrh4y3uck4,G. Felicia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764901,209,1,1,28,11,dac758ef858jbq7pcb3gfwite,1,5.1,47.2,2022-08-15T18:29:41.442Z,2022-08-15T18:57:20Z,3709943607,213,0.2,3709943603,141,69.6,3709943605,212,66.9,3709943599,56,Center,3709943597,124,,3709943609,1,,3709943601,140,67.1,3709943613,74,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764905,210,61,1,28,14,dac758ef858jbq7pcb3gfwite,0,66.4,69.9,2022-08-15T18:29:44.274Z,2022-08-15T18:57:20Z,3709943619,56,Center,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764925,257,1,1,28,14,ch82doz9w9t1sw9ae3a4ffh0j,1,44.3,17.1,2022-08-15T18:29:44.399Z,2022-08-15T18:56:00Z,3709943713,140,42.0,3709943709,3,,3709943715,141,11.4,3709943717,212,4.6,3709943711,56,Back,3709943719,213,4.2,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764929,258,49,1,28,15,ch82doz9w9t1sw9ae3a4ffh0j,1,42,11.4,2022-08-15T18:29:45.744Z,2022-08-15T18:56:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764943,259,1,1,28,15,ch82doz9w9t1sw9ae3a4ffh0j,1,42,11.4,2022-08-15T18:29:45.808Z,2022-08-15T18:55:59Z,3709943799,212,16.1,3709943793,56,Back,3709943795,140,26.7,3709943801,213,3.1,3709943797,141,12.6,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764985,260,1,1,28,18,ch82doz9w9t1sw9ae3a4ffh0j,1,26.6,12.6,2022-08-15T18:29:48.367Z,2022-08-15T18:55:59Z,3709944039,140,24.2,3709944043,212,14.7,3709944041,141,33.9,3709944045,213,1.7,3709944037,56,Back,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764991,261,1,1,28,22,ch82doz9w9t1sw9ae3a4ffh0j,1,26.2,37.1,2022-08-15T18:29:52.463Z,2022-08-15T18:55:59Z,3709944101,56,Back,3709944109,213,4.8,3709944107,212,20.7,3709944105,141,6.8,3709944103,140,28.4,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446764997,262,1,1,28,24,ch82doz9w9t1sw9ae3a4ffh0j,1,28.4,6.8,2022-08-15T18:29:54.672Z,2022-08-15T18:55:59Z,3709944187,140,7.2,3709944195,1,,3709944185,56,Back,3709944193,213,2.2,3709944189,141,48.5,3709944191,212,36.0,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765015,263,1,1,28,29,ch82doz9w9t1sw9ae3a4ffh0j,1,7.2,52.4,2022-08-15T18:29:59.264Z,2022-08-15T18:55:58Z,3709944329,141,57.9,3709944333,213,0.3,3709944325,56,Back,3709944331,212,14.7,3709944327,140,20.7,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765037,264,1,1,28,32,ch82doz9w9t1sw9ae3a4ffh0j,1,19.4,59.6,2022-08-15T18:30:02.704Z,2022-08-15T18:55:58Z,3709944527,212,19.3,3709944525,141,36.1,3709944529,213,4.1,3709944521,56,Back,3709944523,140,9.1,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765065,265,1,1,28,41,ch82doz9w9t1sw9ae3a4ffh0j,1,9.3,36.3,2022-08-15T18:30:10.848Z,2022-08-15T18:55:58Z,3709944743,141,23.3,3709944741,140,13.2,3709944739,56,Back,3709944745,212,9.7,3709944747,213,5.1,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765089,266,1,1,28,44,ch82doz9w9t1sw9ae3a4ffh0j,1,8.8,24.4,2022-08-15T18:30:14.383Z,2022-08-15T18:55:57Z,3709944905,212,15.9,3709944903,141,47.3,3709944901,140,5.8,3709944907,213,1.8,3709944899,56,Back,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765109,267,1,1,28,50,ch82doz9w9t1sw9ae3a4ffh0j,1,9,49.9,2022-08-15T18:30:20.368Z,2022-08-15T18:55:57Z,3709945031,140,13.8,3709945033,141,28.2,3709945035,212,15.6,3709945029,56,Back,3709945037,213,5.0,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765139,268,1,1,28,53,ch82doz9w9t1sw9ae3a4ffh0j,0,13.8,28.2,2022-08-15T18:30:23.121Z,2022-08-15T18:55:57Z,3709945225,141,4.7,3709945231,1,,3709945229,213,6.0,3709945221,56,Right,3709945223,140,69.1,3709945219,155,,3709945227,212,60.2,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765171,211,12,1,28,58,dac758ef858jbq7pcb3gfwite,1,34.3,87.7,2022-08-15T18:30:28.259Z,2022-08-15T18:57:20Z,3709945407,141,100.0,3709945453,167,,3709945411,213,0.3,3709945405,140,66.3,3709945409,212,35.0,3709945403,56,Left,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765175,212,5,1,29,0,dac758ef858jbq7pcb3gfwite,0,56.2,101.7,2022-08-15T18:30:30.181Z,2022-08-15T18:57:20Z,3709945855,233,269,3709945439,347,,3709945437,56,Left,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765233,269,5,1,29,0,ch82doz9w9t1sw9ae3a4ffh0j,1,43.8,-1.7,2022-08-15T18:30:30.181Z,2022-08-15T18:55:57Z,3709945831,56,Back,3709945833,347,,3709945837,233,212,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765285,270,1,1,29,11,ch82doz9w9t1sw9ae3a4ffh0j,1,53.1,0,2022-08-15T18:30:40.881Z,2022-08-15T18:55:56Z,3709946195,107,,3709946205,213,2.7,3709946203,212,35.4,3709946197,56,Back,3709946207,1,,3709946199,140,22.3,3709946201,141,19.2,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765299,271,1,1,29,21,ch82doz9w9t1sw9ae3a4ffh0j,1,35.7,26.7,2022-08-15T18:30:51.361Z,2022-08-15T18:55:56Z,3709946287,213,1.5,3709946279,56,Back,3709946285,212,7.5,3709946283,141,37.7,3709946281,140,36.2,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765315,272,1,1,29,23,ch82doz9w9t1sw9ae3a4ffh0j,1,34.5,47.8,2022-08-15T18:30:53.617Z,2022-08-15T18:55:56Z,3709946399,213,1.7,3709946391,56,Back,3709946397,212,15.6,3709946395,141,70.6,3709946393,140,33.0,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765327,273,1,1,29,26,ch82doz9w9t1sw9ae3a4ffh0j,1,31.6,71.8,2022-08-15T18:30:56.657Z,2022-08-15T18:55:56Z,3709946487,141,38.9,3709946485,140,11.1,3709946483,56,Back,3709946491,213,3.9,3709946489,212,31.0,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765341,274,1,1,29,31,ch82doz9w9t1sw9ae3a4ffh0j,0,10,35.5,2022-08-15T18:31:00.978Z,2022-08-15T18:55:56Z,3709946585,56,Center,3709946593,213,6.2,3709946595,1,,3709946587,140,79.3,3709947751,157,,3709946591,212,72.8,3709946589,141,31.8,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765351,213,49,1,29,36,dac758ef858jbq7pcb3gfwite,1,27.9,66.9,2022-08-15T18:31:06.036Z,2022-08-15T18:57:19Z,,,,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765365,214,1,1,29,36,dac758ef858jbq7pcb3gfwite,1,27.9,66.9,2022-08-15T18:31:06.580Z,2022-08-15T18:57:19Z,3709946729,212,23.4,3709946723,56,Back,3709946725,140,7.0,3709946731,213,3.5,3709946727,141,54.8,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765387,215,1,1,29,38,dac758ef858jbq7pcb3gfwite,1,7,54.8,2022-08-15T18:31:08.516Z,2022-08-15T18:57:19Z,3709946861,141,13.4,3709946859,140,14.1,3709946857,56,Back,3709946865,213,5.0,3709946863,212,29.1,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765407,216,1,1,29,42,dac758ef858jbq7pcb3gfwite,1,18.1,11.7,2022-08-15T18:31:12.644Z,2022-08-15T18:57:19Z,3709946985,141,30.6,3709946989,213,0.6,3709946981,56,Back,3709946983,140,37.7,3709946987,212,24.3,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446765409,217,61,1,29,44,dac758ef858jbq7pcb3gfwite,0,37.7,30.4,2022-08-15T18:31:14.355Z,2022-08-15T18:57:18Z,3709946993,56,Back,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
