id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2511596253,264,43,1,25,42,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-02-24T19:31:24.697Z,2023-02-24T19:31:28Z,4052698235,144,5,4052698003,347,0,4052698001,56,Left,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596441,211,1,1,25,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,32.9,15.9,2023-02-24T19:31:35.218Z,2023-02-24T19:31:41Z,4052699057,56,Right,4052699055,241,,4052699069,212,47.6,4052699061,140,78.1,4052699065,141,20.7,4052699073,1,,4052699051,5,,4052699071,213,0.1,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,4052699053,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596451,212,1,1,25,59,dvmw7d6jb38qvv7e6ziwu0vyr,0,82,5.6,2023-02-24T19:31:41.649Z,2023-02-24T19:31:42Z,4052699135,212,7.2,4052699129,56,Right,4052699137,213,3.8,4052699133,141,0.0,4052699131,140,76.7,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596457,213,5,1,26,0,dvmw7d6jb38qvv7e6ziwu0vyr,0,72.6,-1.4,2023-02-24T19:31:42.313Z,2023-02-24T19:31:59Z,4052699159,56,Right,4052699161,347,,4052700331,233,265,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596671,265,5,1,26,0,xcevba75jfkrg4s6tl89zl3y,1,27.4,101.4,2023-02-24T19:31:42.313Z,2023-02-24T19:51:02Z,4052700299,233,213,4052700273,56,Back,4052700275,347,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596701,266,1,1,26,15,xcevba75jfkrg4s6tl89zl3y,1,31.5,100,2023-02-24T19:31:58.058Z,2023-02-24T19:32:00Z,4052700425,141,83.8,4052700427,212,18.4,4052700429,213,3.9,4052700421,56,Back,4052700419,107,,4052700423,140,18.3,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596723,267,1,1,26,17,xcevba75jfkrg4s6tl89zl3y,1,18.3,83.8,2023-02-24T19:31:59.913Z,2023-02-24T19:32:01Z,4052700561,212,12.3,4052700563,213,0.8,4052700555,56,Back,4052700559,141,96.8,4052700557,140,26.4,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596803,268,1,1,26,19,xcevba75jfkrg4s6tl89zl3y,1,26.4,96.8,2023-02-24T19:32:01.114Z,2023-02-24T19:32:08Z,4052700923,140,19.2,4052700921,56,Back,4052700925,141,64.0,4052700929,213,4.4,4052700927,212,23.6,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596883,269,1,1,26,26,xcevba75jfkrg4s6tl89zl3y,1,29.7,43.4,2023-02-24T19:32:08.266Z,2023-02-24T19:32:15Z,4052701369,141,16.8,4052701371,212,18.1,4052701373,213,4.7,4052701367,140,30.1,4052701365,56,Back,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596921,270,1,1,26,33,xcevba75jfkrg4s6tl89zl3y,1,43.1,30.9,2023-02-24T19:32:15.707Z,2023-02-24T19:32:19Z,4052701675,213,0.3,4052701669,140,84.7,4052701677,1,,4052701667,56,Center,4052701665,155,,4052701671,141,47.8,4052701673,212,45.2,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596929,271,61,1,26,35,xcevba75jfkrg4s6tl89zl3y,0,84.7,47.8,2023-02-24T19:32:17.451Z,2023-02-24T19:32:24Z,4052701699,56,Center,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596925,214,52,1,26,37,dvmw7d6jb38qvv7e6ziwu0vyr,1,11.9,41.3,2023-02-24T19:32:19.539Z,2023-02-24T19:32:19Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596967,215,1,1,26,38,dvmw7d6jb38qvv7e6ziwu0vyr,1,15,45.1,2023-02-24T19:32:20.980Z,2023-02-24T19:32:25Z,4052701931,123,,4052701933,56,Back,4052701941,212,33.2,4052702019,189,,4052701999,287,,4052701947,1,,4052701945,213,1.3,4052701937,141,91.4,3oduk9niyqml47z7wramkxhw5,N. Bertrams,4052701935,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597037,216,1,1,26,47,dvmw7d6jb38qvv7e6ziwu0vyr,0,26.9,91.2,2023-02-24T19:32:29.747Z,2023-02-24T19:32:46Z,4052702383,212,9.1,4052703683,189,,4052702381,141,87.8,4052702375,155,,4052702379,140,35.3,4052702377,56,Back,4052702385,213,6.0,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597053,272,49,1,26,49,xcevba75jfkrg4s6tl89zl3y,1,61.4,34.2,2023-02-24T19:32:31.315Z,2023-02-24T19:32:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597177,273,1,1,26,50,xcevba75jfkrg4s6tl89zl3y,1,61.4,34.2,2023-02-24T19:32:32.563Z,2023-02-24T19:32:39Z,4052703107,212,28.9,4052703109,213,5.6,4052703105,141,7.3,4052703101,56,Right,4052703103,140,82.7,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597183,274,50,1,26,57,xcevba75jfkrg4s6tl89zl3y,1,86.2,4.7,2023-02-24T19:32:39.524Z,2023-02-24T19:32:41Z,4052703243,233,217,4052703137,56,Right,4052703139,286,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597189,217,7,1,26,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,13.8,95.3,2023-02-24T19:32:39.525Z,2023-02-24T19:32:41Z,4052703193,285,,4052703189,167,,4052703191,56,Back,4052703215,233,274,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597193,218,5,1,26,58,dvmw7d6jb38qvv7e6ziwu0vyr,0,14.4,101.2,2023-02-24T19:32:40.508Z,2023-02-24T19:51:03Z,4052704737,233,275,4052703195,56,Back,4052703197,347,,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597461,275,5,1,26,58,xcevba75jfkrg4s6tl89zl3y,1,85.6,-1.2,2023-02-24T19:32:40.508Z,2023-02-24T19:32:58Z,4052704707,347,,4052704705,56,Right,4052704731,233,218,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597489,276,1,1,27,16,xcevba75jfkrg4s6tl89zl3y,1,82.7,0,2023-02-24T19:32:58.571Z,2023-02-24T19:33:01Z,4052704877,213,1.5,4052704869,56,Right,4052704875,212,13.3,4052704867,107,,4052704871,140,83.7,4052704873,141,18.5,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597567,277,1,1,27,19,xcevba75jfkrg4s6tl89zl3y,1,83.7,18.5,2023-02-24T19:33:01.188Z,2023-02-24T19:33:06Z,4052705313,212,12.5,4052705311,141,1.1,4052705315,213,5.0,4052705307,56,Right,4052705309,140,87.4,,,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597575,278,1,1,27,22,xcevba75jfkrg4s6tl89zl3y,0,97.3,18,2023-02-24T19:33:05.037Z,2023-02-24T21:10:25Z,4052705347,213,1.5,4052705345,212,4.4,4052705337,155,,4052705343,141,24.4,4052705339,56,Center,4052705335,2,,4052705341,140,97.7,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597553,219,61,1,27,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.1,85.4,2023-02-24T19:33:05.604Z,2023-02-24T19:33:05Z,4052705253,56,Back,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597609,279,1,1,27,26,xcevba75jfkrg4s6tl89zl3y,0,84.1,4.9,2023-02-24T19:33:08.820Z,2023-02-24T19:33:09Z,4052705565,56,Center,4052705569,141,41.6,4052705567,140,95.5,4052705573,213,1.1,4052705563,155,,4052705571,212,27.7,4052705561,2,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597635,220,12,1,27,27,dvmw7d6jb38qvv7e6ziwu0vyr,1,8.8,47.9,2023-02-24T19:33:09.332Z,2023-02-24T19:33:11Z,4052705745,213,0.9,4052705737,56,Back,4052705743,212,37.3,4052705739,140,30.6,4052705785,15,,4052705741,141,91.2,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597713,280,1,1,27,33,xcevba75jfkrg4s6tl89zl3y,1,77.9,6.2,2023-02-24T19:33:15.268Z,2023-02-24T19:33:18Z,4052706209,141,39.7,4052706213,213,2.7,4052706211,212,48.9,4052706205,56,Back,4052706215,1,,4052706207,140,36.7,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597749,281,1,1,27,36,xcevba75jfkrg4s6tl89zl3y,1,36.7,39.7,2023-02-24T19:33:18.556Z,2023-02-24T19:33:20Z,4052706385,140,6.9,4052706387,141,43.6,4052706391,213,3.1,4052706389,212,31.4,4052706383,56,Back,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597817,282,1,1,27,38,xcevba75jfkrg4s6tl89zl3y,1,6.9,43.6,2023-02-24T19:33:20.692Z,2023-02-24T19:33:24Z,4052706743,56,Back,4052706751,213,1.3,4052706747,141,75.9,4052706749,212,22.8,4052706745,140,12.9,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597869,283,1,1,27,41,xcevba75jfkrg4s6tl89zl3y,1,12.9,75.9,2023-02-24T19:33:24.037Z,2023-02-24T19:33:26Z,4052706997,141,90.5,4052706995,140,29.9,4052706999,212,20.4,4052706993,56,Back,4052707001,213,0.5,4052706991,155,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511597903,284,1,1,27,44,xcevba75jfkrg4s6tl89zl3y,1,29.9,90.5,2023-02-24T19:33:26.620Z,2023-02-24T19:33:28Z,4052707199,212,9.1,4052707193,56,Back,4052707201,213,4.3,4052707195,140,26.1,4052707197,141,78.5,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598011,285,1,1,27,46,xcevba75jfkrg4s6tl89zl3y,1,33,71.4,2023-02-24T19:33:28.764Z,2023-02-24T19:34:25Z,4052707825,1,,4052707815,56,Center,4052707817,140,70.6,4052711835,4,,4052707821,212,39.7,4052707823,213,6.2,4052710507,210,13,4052707819,141,65.8,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2511598019,286,13,1,27,52,xcevba75jfkrg4s6tl89zl3y,1,86.7,60,2023-02-24T19:33:34.981Z,2023-02-24T19:34:08Z,4052710541,230,98.5,4052710529,29,,4052710535,102,37.8,4052710537,103,20.8,4052707851,17,,4052708089,20,,4052710543,231,48.2,4052710539,214,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,4052710531,55,285,4052710527,75,,,4052707849,22,,4052707853,56,Center,,,,,,,,,,,,,,,,,,,
2511598037,221,5,1,27,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,-1.2,60.2,2023-02-24T19:33:36.661Z,2023-02-24T19:33:37Z,4052707945,56,Back,4052707947,346,,4052707983,233,287,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598043,287,5,1,27,54,xcevba75jfkrg4s6tl89zl3y,0,101.2,39.8,2023-02-24T19:33:36.661Z,2023-02-24T19:51:03Z,4052707965,56,Center,4052707967,346,,4052708011,233,221,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598513,222,1,1,28,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,5,63,2023-02-24T19:34:05.972Z,2023-02-24T19:34:07Z,4052710453,213,0.8,4052710447,140,23.3,4052710451,212,27.7,4052710449,141,92.3,4052710445,56,Back,4052710443,124,,4052710457,237,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598521,223,1,1,28,25,dvmw7d6jb38qvv7e6ziwu0vyr,0,25.4,93.2,2023-02-24T19:34:07.476Z,2023-02-24T19:34:08Z,4052710495,212,6.2,4052710497,213,5.9,4052710489,56,Back,4052710493,141,89.4,4052710491,140,30.8,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511617285,457,1,1,28,29,xcevba75jfkrg4s6tl89zl3y,1,66,10.7,2023-02-24T19:34:11.082Z,2023-02-24T21:11:52Z,4052810743,212,10.4,4052810739,140,69.0,4053129149,210,13,4053129151,154,,4052810741,141,25.2,4052810737,56,Center,4052810745,213,1.3,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2511598659,289,13,1,28,30,xcevba75jfkrg4s6tl89zl3y,1,73.1,33.7,2023-02-24T19:34:12.374Z,2023-02-24T21:11:52Z,4052712531,230,99.8,4052712523,102,41.5,4052712513,84,,4052712517,154,,4052804925,72,,4052712515,29,,4052712525,103,15.3,4052712527,215,,1j33nixshgkkdwjjnuafknahh,G. Korte,4052712519,55,457,4052712533,231,49.6,,4052712529,328,,4052711285,18,,4052711287,56,4052711283,22,,,,,Center,,,,,,,,,,
2511598603,224,5,1,28,31,dvmw7d6jb38qvv7e6ziwu0vyr,1,-1.2,58.2,2023-02-24T19:34:13.478Z,2023-02-24T19:51:03Z,4052792489,233,290,4052710949,346,,4052710947,56,Back,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598675,290,5,1,28,31,xcevba75jfkrg4s6tl89zl3y,0,101.2,41.8,2023-02-24T19:34:13.478Z,2023-02-24T19:51:03Z,4052711365,346,,4052711363,56,Center,4052792497,233,224,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598653,288,43,1,28,31,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-02-24T19:34:13.778Z,2023-02-24T20:02:46Z,4052711251,213,1.7,4052711247,141,33.7,4052711249,212,13.1,4052711245,140,73.1,4052831205,144,1,4052711243,56,Center,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598907,225,1,1,28,52,dvmw7d6jb38qvv7e6ziwu0vyr,0,4.8,58.3,2023-02-24T19:34:34.823Z,2023-02-24T20:05:16Z,4052712673,140,42.3,4052842071,1,,4052712685,213,0.3,4052712687,74,,4052712665,155,,4052712681,212,41.4,4052712661,124,,4052712669,56,Back,3oduk9niyqml47z7wramkxhw5,N. Bertrams,4052712677,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598933,291,44,1,28,55,xcevba75jfkrg4s6tl89zl3y,1,54.6,29.6,2023-02-24T19:34:37.780Z,2023-02-24T19:34:38Z,4052712821,233,226,4052712805,56,Center,4052712807,286,,,,,,,,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598929,226,44,1,28,55,dvmw7d6jb38qvv7e6ziwu0vyr,0,45.4,70.4,2023-02-24T19:34:37.781Z,2023-02-24T19:34:38Z,4052712845,233,291,4052712787,56,Back,4052712789,285,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598959,227,61,1,28,56,dvmw7d6jb38qvv7e6ziwu0vyr,0,45.8,75,2023-02-24T19:34:38.734Z,2023-02-24T21:11:23Z,4052712915,56,Back,,,,,,,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598991,292,1,1,28,57,xcevba75jfkrg4s6tl89zl3y,1,55.5,33.1,2023-02-24T19:34:39.247Z,2023-02-24T21:11:25Z,4052713065,213,4.9,4052713055,140,57.0,4052713059,141,19.1,4052713061,212,9.6,4052713049,3,,4052713051,56,Right,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599001,293,1,1,28,59,xcevba75jfkrg4s6tl89zl3y,0,57,19.1,2023-02-24T19:34:41.525Z,2023-02-24T20:01:11Z,4052713125,212,2.2,4052713127,213,6.1,4052713135,286,,4052713131,233,228,4052713121,140,59.1,4052713119,56,Right,4052713123,141,18.6,4052713129,236,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511598989,228,74,1,28,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,41.8,67.9,2023-02-24T19:34:41.526Z,2023-02-24T19:34:42Z,4052713161,233,293,4052713043,285,,4052713041,56,Back,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599071,294,1,1,29,3,xcevba75jfkrg4s6tl89zl3y,1,68.4,37.9,2023-02-24T19:34:45.382Z,2023-02-24T19:34:47Z,4052713483,141,38.9,4052713481,140,73.3,4052713479,56,Center,4052713487,213,0.1,4052713485,212,5.2,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599105,295,1,1,29,5,xcevba75jfkrg4s6tl89zl3y,1,73.3,38.9,2023-02-24T19:34:47.502Z,2023-02-24T19:34:49Z,4052713661,141,16.4,4052713663,212,16.4,4052713665,213,5.1,4052713659,140,78.8,4052713655,56,Right,,,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599145,296,1,1,29,7,xcevba75jfkrg4s6tl89zl3y,0,86.2,14.7,2023-02-24T19:34:49.447Z,2023-02-24T19:34:52Z,4052713871,141,64.6,4052713873,212,35.6,4052713865,155,,4052713867,56,Center,4052713863,2,,4052713877,1,,4052713869,140,96.3,4052713875,213,1.3,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599179,229,12,1,29,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,6.7,36.3,2023-02-24T19:34:52.104Z,2023-02-24T19:34:54Z,4052714091,141,11.0,4052714093,212,17.8,4052714087,56,Back,4052714089,140,11.0,4052714119,15,,4052714095,213,5.0,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599277,297,1,1,29,15,xcevba75jfkrg4s6tl89zl3y,1,87.3,95.4,2023-02-24T19:34:57.127Z,2023-02-24T19:34:59Z,4052714613,140,74.1,4052714625,213,3.1,4052714611,56,Left,4052714621,212,13.9,4052714617,141,95.6,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599423,298,1,1,29,17,xcevba75jfkrg4s6tl89zl3y,1,74.1,95.6,2023-02-24T19:34:59.431Z,2023-02-24T19:35:20Z,4052715327,213,3.2,4052715325,212,16.8,4052715321,140,58.1,4052716363,210,13,4052715323,141,94.1,4052715319,56,Left,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2511599429,299,13,1,29,25,xcevba75jfkrg4s6tl89zl3y,1,72.7,51.3,2023-02-24T19:35:07.199Z,2023-02-24T19:35:20Z,4052716415,102,44.9,4052716407,29,,4052716417,103,72.2,4052716403,74,,4052716423,231,49.1,4052715341,18,,4052715681,20,,4052716411,55,298,969cpy2geokwer9gjapk7zj3e,R. Hillen,4052716421,230,97.6,4052715343,56,Center,,4052715339,22,,4052716419,215,,,,,,,,,,,,,,,,,,,,
2511599437,230,5,1,29,26,dvmw7d6jb38qvv7e6ziwu0vyr,1,-1.2,57.8,2023-02-24T19:35:08.390Z,2023-02-24T19:35:09Z,4052715361,56,Back,4052715465,233,300,4052715363,346,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599443,300,5,1,29,26,xcevba75jfkrg4s6tl89zl3y,0,101.2,42.2,2023-02-24T19:35:08.390Z,2023-02-24T19:51:04Z,4052715387,56,Center,4052715509,233,230,4052715391,346,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599957,231,1,1,29,55,dvmw7d6jb38qvv7e6ziwu0vyr,1,4.9,60.6,2023-02-24T19:35:37.592Z,2023-02-24T19:35:40Z,4052718135,141,57.3,4052718127,124,,4052718137,212,46.5,4052718145,74,,4052718141,1,,4052718129,155,,4052718139,213,6.2,4052718133,140,49.1,3oduk9niyqml47z7wramkxhw5,N. Bertrams,4052718131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599971,232,44,1,29,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,43.2,56.4,2023-02-24T19:35:39.704Z,2023-02-24T19:35:41Z,4052718207,285,,4052718205,56,Back,4052718225,233,301,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599953,301,44,1,29,57,xcevba75jfkrg4s6tl89zl3y,0,56.8,43.6,2023-02-24T19:35:39.705Z,2023-02-24T19:35:41Z,4052718295,233,232,4052718101,56,Center,4052718103,286,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599989,233,1,1,29,59,dvmw7d6jb38qvv7e6ziwu0vyr,0,49.1,57.3,2023-02-24T19:35:41.241Z,2023-02-24T19:35:42Z,4052718321,3,,4052718331,213,1.2,4052718323,56,Center,4052718327,141,63.7,4052718329,212,4.6,4052718325,140,50.6,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511599991,302,49,1,30,0,xcevba75jfkrg4s6tl89zl3y,1,58.7,36,2023-02-24T19:35:42.322Z,2023-02-24T19:35:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511600083,303,1,1,30,0,xcevba75jfkrg4s6tl89zl3y,1,58.7,36,2023-02-24T19:35:42.489Z,2023-02-24T19:35:47Z,4052718811,141,5.3,4052718813,212,29.6,4052718807,56,Right,4052718815,213,5.5,4052718809,140,78.7,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511600129,304,1,1,30,5,xcevba75jfkrg4s6tl89zl3y,1,78.7,5.3,2023-02-24T19:35:47.529Z,2023-02-24T19:35:50Z,4052719017,141,6.8,4052719015,140,63.2,4052719013,56,Right,4052719019,212,16.3,4052719021,213,3.1,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511600157,305,1,1,30,7,xcevba75jfkrg4s6tl89zl3y,1,63.2,6.8,2023-02-24T19:35:49.992Z,2023-02-24T19:35:52Z,4052719173,141,37.1,4052719171,140,55.9,4052719167,56,Center,4052719177,213,1.9,4052719175,212,22.0,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
