id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2442216075,206,45,1,20,46,dnzj0iv5qtaemm9kthh9pos8q,0,61.1,77.8,2022-08-05T18:22:54.051Z,2022-08-05T18:48:18Z,3685660749,233,180,3685660669,56,Center,3685660671,285,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216073,179,49,1,20,47,ch82doz9w9t1sw9ae3a4ffh0j,1,37.4,29.4,2022-08-05T18:22:54.091Z,2022-08-05T18:22:54Z,,,,,,,,,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216123,181,1,1,20,48,ch82doz9w9t1sw9ae3a4ffh0j,1,37.4,29.4,2022-08-05T18:22:55.124Z,2022-08-05T18:22:58Z,3685660925,213,5.8,3685660919,140,52.8,3685660921,141,16.8,3685660923,212,18.3,3685660917,56,Right,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216149,182,1,1,20,51,ch82doz9w9t1sw9ae3a4ffh0j,1,61.9,27.1,2022-08-05T18:22:58.782Z,2022-08-05T18:23:01Z,3685661093,212,13.0,3685661085,140,66.8,3685661083,56,Center,3685661087,141,44.6,3685661097,213,1.2,,,,,,,,,,enyk37znns1ie2djrh4y3uck4,G. Felicia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216181,183,1,1,20,54,ch82doz9w9t1sw9ae3a4ffh0j,1,66,49.6,2022-08-05T18:23:01.458Z,2022-08-05T18:23:05Z,3685661267,213,1.2,3685661259,56,Center,3685661263,141,71.7,3685661265,212,16.2,3685661261,140,71.7,,,,,,,,,,bmegw740jz7qramlatlpmv4h6,O. Alou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216219,184,3,1,20,58,ch82doz9w9t1sw9ae3a4ffh0j,1,75.4,70.2,2022-08-05T18:23:05.551Z,2022-08-05T18:23:09Z,3685661465,286,,3685661463,56,Center,3685661471,233,207,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216185,207,45,1,20,58,dnzj0iv5qtaemm9kthh9pos8q,0,24.6,29.8,2022-08-05T18:23:05.551Z,2022-08-05T18:23:09Z,3685661283,56,Back,3685661285,285,,3685661507,233,184,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216231,185,1,1,21,1,ch82doz9w9t1sw9ae3a4ffh0j,1,73.7,62.1,2022-08-05T18:23:08.524Z,2022-08-05T18:23:10Z,3685661547,213,3.9,3685661539,56,Center,3685661543,141,50.0,3685661541,140,65.6,3685661545,212,11.8,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216277,186,1,1,21,2,ch82doz9w9t1sw9ae3a4ffh0j,1,65.6,50,2022-08-05T18:23:10.042Z,2022-08-05T18:23:15Z,3685661787,212,21.9,3685661789,213,5.2,3685661785,141,21.3,3685661781,56,Center,3685661783,140,75.0,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216307,187,1,1,21,8,ch82doz9w9t1sw9ae3a4ffh0j,1,81.2,29.5,2022-08-05T18:23:15.131Z,2022-08-05T18:23:28Z,3685662345,210,15,3685661969,213,1.8,3685661967,212,3.9,3685661965,141,35.1,3685661961,56,Center,3685661963,140,80.5,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2442216317,188,15,1,21,10,ch82doz9w9t1sw9ae3a4ffh0j,1,80.4,38.5,2022-08-05T18:23:17.164Z,2022-08-05T18:23:28Z,3685662349,29,,3685662031,22,,3685662357,103,9.5,3685662351,55,187,3685662363,147,49.3,3685662103,72,,3685662361,146,99.5,3685662347,80,,enyk37znns1ie2djrh4y3uck4,G. Felicia,3685662035,56,Center,,3685662359,215,,3685662355,102,3685662367,233,208,3685662033,18,,,,,,,,,,,,,,,47.7,,,
2442216313,208,10,1,21,10,dnzj0iv5qtaemm9kthh9pos8q,1,2.2,48.2,2022-08-05T18:23:17.264Z,2022-08-05T18:23:22Z,3685662011,56,Back,3685662185,233,188,3685662005,173,,3685662007,178,,3685662009,182,,,,,,,,,,,89dofd1p8ftdgy1u8jlyi58lx,N. Alblas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216319,209,52,1,21,11,dnzj0iv5qtaemm9kthh9pos8q,1,2.2,48.2,2022-08-05T18:23:18.424Z,2022-08-05T18:23:19Z,,,,,,,,,,,,,,,,,,,,,,,,,89dofd1p8ftdgy1u8jlyi58lx,N. Alblas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216387,210,1,1,21,20,dnzj0iv5qtaemm9kthh9pos8q,1,14.3,50.1,2022-08-05T18:23:27.603Z,2022-08-05T18:23:30Z,3685662517,213,4.7,3685662513,141,35.6,3685662509,56,Back,3685662507,123,,3685662515,212,9.9,3685662511,140,14.3,,,,,,,89dofd1p8ftdgy1u8jlyi58lx,N. Alblas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216437,211,1,1,21,22,dnzj0iv5qtaemm9kthh9pos8q,1,14,35,2022-08-05T18:23:29.986Z,2022-08-05T18:23:35Z,3685662769,213,5.3,3685662767,212,13.5,3685662763,140,20.9,3685662761,56,Back,3685662765,141,18.2,,,,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216475,212,1,1,21,27,dnzj0iv5qtaemm9kthh9pos8q,1,28.1,21.1,2022-08-05T18:23:34.927Z,2022-08-05T18:23:40Z,3685662941,56,Back,3685662945,141,37.0,3685662943,140,21.9,3685662949,213,2.1,3685662947,212,12.6,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216483,213,1,1,21,32,dnzj0iv5qtaemm9kthh9pos8q,1,21.9,37,2022-08-05T18:23:39.694Z,2022-08-05T18:23:41Z,3685662983,56,Back,3685662985,140,24.2,3685662991,213,1.4,3685662989,212,19.0,3685662987,141,64.7,,,,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216487,214,1,1,21,34,dnzj0iv5qtaemm9kthh9pos8q,1,24.2,64.7,2022-08-05T18:23:41.164Z,2022-08-05T18:23:42Z,3685663021,212,14.7,3685663015,56,Back,3685663017,140,28.7,3685663023,213,1.2,3685663019,141,85.1,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216499,215,1,1,21,34,dnzj0iv5qtaemm9kthh9pos8q,1,28.7,85.1,2022-08-05T18:23:41.852Z,2022-08-05T18:23:43Z,3685663065,56,Back,3685663071,212,11.4,3685663069,141,69.9,3685663067,140,24.2,3685663073,213,4.3,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216515,216,1,1,21,36,dnzj0iv5qtaemm9kthh9pos8q,1,25.3,65.4,2022-08-05T18:23:43.356Z,2022-08-05T18:23:46Z,3685663157,213,4.7,3685663151,140,25.7,3685663155,212,20.5,3685663149,56,Back,3685663153,141,35.3,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216547,217,1,1,21,39,dnzj0iv5qtaemm9kthh9pos8q,1,27.3,35,2022-08-05T18:23:46.395Z,2022-08-05T18:23:51Z,3685663303,140,25.7,3685663315,213,1.6,3685663299,56,Back,3685663311,212,21.8,3685663307,141,66.9,,,,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216561,218,1,1,21,44,dnzj0iv5qtaemm9kthh9pos8q,1,26.6,63.2,2022-08-05T18:23:51.209Z,2022-08-05T18:23:54Z,3685663383,56,Back,3685663393,141,36.7,3685663389,140,24.4,3685663397,212,18.2,3685663399,213,4.6,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216585,219,1,1,21,46,dnzj0iv5qtaemm9kthh9pos8q,1,27.7,33.2,2022-08-05T18:23:53.879Z,2022-08-05T18:23:58Z,3685663539,140,34.3,3685663537,56,Back,3685663543,212,21.2,3685663545,213,5.0,3685663541,141,3.8,,,,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216593,220,1,1,21,50,dnzj0iv5qtaemm9kthh9pos8q,0,34.1,4.7,2022-08-05T18:23:57.605Z,2022-08-05T18:23:58Z,3685663587,213,0.6,3685663581,140,51.9,3685663585,212,22.0,3685663583,141,21.7,3685663579,56,Center,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216605,189,1,1,21,52,ch82doz9w9t1sw9ae3a4ffh0j,1,54.2,67.8,2022-08-05T18:23:59.204Z,2022-08-05T18:24:01Z,3685663675,213,0.4,3685663671,141,75.4,3685663667,56,Center,3685663669,140,64.6,3685663673,212,12.1,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216609,190,49,1,21,53,ch82doz9w9t1sw9ae3a4ffh0j,1,64.6,75.4,2022-08-05T18:24:01.044Z,2022-08-05T18:24:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216617,191,1,1,21,54,ch82doz9w9t1sw9ae3a4ffh0j,1,64.7,75.7,2022-08-05T18:24:01.483Z,2022-08-05T18:24:02Z,3685663713,141,73.3,3685663715,212,2.3,3685663711,140,66.3,3685663709,56,Center,3685663717,213,5.5,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216647,192,4,1,21,57,ch82doz9w9t1sw9ae3a4ffh0j,1,67,71.8,2022-08-05T18:24:04.402Z,2022-08-05T18:24:07Z,3685663915,286,,3685663911,56,Center,3685663909,294,,3685663933,233,221,3685663907,13,,3685663913,152,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216637,221,4,1,21,57,dnzj0iv5qtaemm9kthh9pos8q,0,33,28.2,2022-08-05T18:24:04.403Z,2022-08-05T18:24:07Z,3685663853,285,,3685663849,56,Back,3685663847,294,,3685663845,13,,3685663941,233,192,3685663851,152,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216823,193,43,1,22,17,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-08-05T18:24:24.122Z,2022-08-05T18:24:36Z,3685664815,141,76.4,3685664811,56,Center,3685664807,5,0,3685665193,144,1,3685664809,152,0,3685664813,140,62.4,3685664819,213,2.8,3685664817,212,9.7,bmegw740jz7qramlatlpmv4h6,O. Alou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216893,222,43,1,22,28,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-05T18:24:35.453Z,2022-08-05T18:24:40Z,3685665411,144,4,3685665165,152,0,3685665161,13,0,3685665163,56,Back,3685665175,285,0,3685665171,265,0,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216931,194,1,1,22,32,ch82doz9w9t1sw9ae3a4ffh0j,1,69.4,72,2022-08-05T18:24:39.214Z,2022-08-05T18:24:40Z,3685665391,212,24.7,3685665385,56,Center,3685665381,5,,3685665387,140,63.7,3685665389,141,36.7,3685665393,213,4.5,3685665383,152,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216939,195,1,1,22,33,ch82doz9w9t1sw9ae3a4ffh0j,1,63.7,36.7,2022-08-05T18:24:40.395Z,2022-08-05T18:24:42Z,3685665453,140,47.8,3685665455,141,23.0,3685665451,56,Back,3685665459,213,3.7,3685665457,212,19.1,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216951,196,1,1,22,34,ch82doz9w9t1sw9ae3a4ffh0j,1,55.7,26.2,2022-08-05T18:24:41.979Z,2022-08-05T18:24:45Z,3685665513,140,60.7,3685665517,212,7.3,3685665519,213,0.8,3685665515,141,33.7,3685665511,56,Center,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216969,197,1,1,22,38,ch82doz9w9t1sw9ae3a4ffh0j,1,64.9,36.3,2022-08-05T18:24:45.438Z,2022-08-05T18:24:50Z,3685665627,140,87.2,3685665629,141,82.4,3685665623,155,,3685665635,1,,3685665631,212,39.1,3685665633,213,0.9,3685665625,56,Left,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216985,198,3,1,22,43,ch82doz9w9t1sw9ae3a4ffh0j,1,83.4,78.7,2022-08-05T18:24:50.374Z,2022-08-05T18:24:53Z,3685665703,56,Center,3685665727,233,223,3685665705,286,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216971,223,45,1,22,43,dnzj0iv5qtaemm9kthh9pos8q,0,16.6,21.3,2022-08-05T18:24:50.374Z,2022-08-05T18:24:53Z,3685665641,285,,3685665783,233,198,3685665639,56,Back,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217005,199,1,1,22,45,ch82doz9w9t1sw9ae3a4ffh0j,1,72.7,60.8,2022-08-05T18:24:52.972Z,2022-08-05T18:24:54Z,3685665811,141,73.0,3685665807,56,Center,3685665809,140,74.3,3685665813,212,8.5,3685665817,213,1.4,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217011,200,1,1,22,47,ch82doz9w9t1sw9ae3a4ffh0j,1,71.3,73.9,2022-08-05T18:24:54.228Z,2022-08-05T18:24:55Z,3685665837,141,67.6,3685665839,212,4.4,3685665841,213,4.9,3685665835,140,72.1,3685665833,56,Center,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217043,201,1,1,22,48,ch82doz9w9t1sw9ae3a4ffh0j,1,72.1,67.6,2022-08-05T18:24:55.260Z,2022-08-05T18:24:58Z,3685665985,140,72.1,3685665983,56,Center,3685665991,213,1.6,3685665989,212,6.2,3685665987,141,76.7,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217057,202,1,1,22,51,ch82doz9w9t1sw9ae3a4ffh0j,1,72.5,77.8,2022-08-05T18:24:58.235Z,2022-08-05T18:25:01Z,3685666061,212,24.1,3685666059,141,63.9,3685666057,140,51.4,3685666055,56,Center,3685666063,213,3.5,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217093,203,1,1,22,53,ch82doz9w9t1sw9ae3a4ffh0j,1,44.1,63.6,2022-08-05T18:25:01.011Z,2022-08-05T18:25:05Z,3685666243,141,32.5,3685666245,212,23.0,3685666241,140,52.8,3685666239,56,Center,3685666247,213,5.1,,,,,,,,,,ah3d8xugrx3pqaqxcmg06iyok,D. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217149,204,1,1,22,57,ch82doz9w9t1sw9ae3a4ffh0j,1,53.5,33.9,2022-08-05T18:25:05.034Z,2022-08-05T18:25:12Z,3685666587,141,60.5,3685666589,212,21.5,3685666579,56,Back,3685666591,213,2.1,3685666583,140,42.4,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217181,205,1,1,23,4,ch82doz9w9t1sw9ae3a4ffh0j,1,35.7,59.1,2022-08-05T18:25:12.011Z,2022-08-05T18:25:15Z,3685666781,213,3.6,3685666777,141,43.7,3685666779,212,26.2,3685666773,56,Back,3685666775,140,12.8,,,,,,,,,,ah3d8xugrx3pqaqxcmg06iyok,D. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217223,206,1,1,23,8,ch82doz9w9t1sw9ae3a4ffh0j,1,14.3,43.3,2022-08-05T18:25:15.298Z,2022-08-05T18:25:20Z,3685667047,212,14.3,3685667049,213,5.3,3685667041,56,Back,3685667045,141,25.8,3685667043,140,21.9,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217249,207,1,1,23,13,ch82doz9w9t1sw9ae3a4ffh0j,1,33.6,27.7,2022-08-05T18:25:20.524Z,2022-08-05T18:25:25Z,3685667201,141,70.9,3685667205,213,1.5,3685667199,140,35.3,3685667197,56,Back,3685667203,212,29.4,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217255,208,1,1,23,18,ch82doz9w9t1sw9ae3a4ffh0j,0,57.2,74.5,2022-08-05T18:25:25.194Z,2022-08-05T18:25:26Z,3685667279,212,18.9,3685667281,213,6.2,3685667277,141,72.0,3685667273,56,Center,3685667275,140,75.1,,,,,,,,,,ah3d8xugrx3pqaqxcmg06iyok,D. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217259,225,8,1,23,19,dnzj0iv5qtaemm9kthh9pos8q,1,26.7,17.3,2022-08-05T18:25:26.854Z,2022-08-05T18:25:27Z,3685667289,15,,3685667287,56,Back,,,,,,,,,,,,,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217291,226,43,1,23,22,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-05T18:25:29.508Z,2022-08-05T18:25:34Z,3685667439,285,0,3685667461,233,209,3685667539,144,44,3685667437,56,Back,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217307,227,4,1,23,22,dnzj0iv5qtaemm9kthh9pos8q,1,37.8,59.6,2022-08-05T18:25:29.508Z,2022-08-05T18:25:40Z,3685667513,56,Back,3685667701,233,209,3685667517,286,,3685667511,294,,3685667515,152,,3685667509,13,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217295,209,4,1,23,22,ch82doz9w9t1sw9ae3a4ffh0j,0,62.2,40.4,2022-08-05T18:25:29.509Z,2022-08-05T18:25:40Z,3685667447,56,Center,3685667699,285,,3685667697,152,,3685667693,13,,3685667695,294,,3685667729,233,227,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217515,228,1,1,24,0,dnzj0iv5qtaemm9kthh9pos8q,1,36.4,60.2,2022-08-05T18:26:07.682Z,2022-08-05T18:26:09Z,3685668657,212,12.4,3685668659,213,4.3,3685668647,5,,3685668653,140,31.7,3685668649,152,,3685668655,141,43.4,3685668651,56,Back,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217539,229,1,1,24,2,dnzj0iv5qtaemm9kthh9pos8q,1,31.1,41,2022-08-05T18:26:09.186Z,2022-08-05T18:26:13Z,3685668749,212,29.6,3685668747,141,5.3,3685668743,56,Back,3685668751,213,5.3,3685668745,140,47.3,,,,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217555,230,1,1,24,5,dnzj0iv5qtaemm9kthh9pos8q,0,53.4,11.5,2022-08-05T18:26:12.944Z,2022-08-05T18:26:16Z,3685668831,141,19.3,3685668835,213,0.1,3685668829,140,90.2,3685668827,56,Right,3685668833,212,39.0,3685668837,1,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217559,210,49,1,24,9,ch82doz9w9t1sw9ae3a4ffh0j,1,1,82.1,2022-08-05T18:26:16.516Z,2022-08-05T18:26:16Z,,,,,,,,,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217597,211,1,1,24,12,ch82doz9w9t1sw9ae3a4ffh0j,1,10.8,93.9,2022-08-05T18:26:19.852Z,2022-08-05T18:29:21Z,3685669039,213,0.3,3685669037,212,8.6,3685669033,140,18.5,3685669031,56,Back,3685669035,141,98.1,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217603,212,61,1,24,13,ch82doz9w9t1sw9ae3a4ffh0j,0,18.5,98.1,2022-08-05T18:26:20.769Z,2022-08-05T18:29:20Z,3685669053,56,Back,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217615,214,5,1,24,14,ch82doz9w9t1sw9ae3a4ffh0j,0,17.2,101.3,2022-08-05T18:26:21.117Z,2022-08-05T18:28:47Z,3685669153,233,231,3685669111,56,Back,3685669113,347,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217589,231,5,1,24,14,dnzj0iv5qtaemm9kthh9pos8q,1,82.8,-1.3,2022-08-05T18:26:21.117Z,2022-08-05T18:26:24Z,3685668987,347,,3685668985,56,Right,3685669125,233,214,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217609,213,43,1,24,15,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-08-05T18:26:23.043Z,2022-08-05T18:26:26Z,3685669083,56,Back,3685669085,347,0,3685669173,144,5,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217723,232,1,1,24,30,dnzj0iv5qtaemm9kthh9pos8q,1,83.8,0,2022-08-05T18:26:38.005Z,2022-08-05T18:26:38Z,3685669759,56,Right,3685669757,107,,3685669761,140,87.5,3685669765,212,7.9,3685669767,213,1.1,3685669763,141,8.3,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217725,233,1,1,24,31,dnzj0iv5qtaemm9kthh9pos8q,1,87.5,8.3,2022-08-05T18:26:38.564Z,2022-08-05T18:26:39Z,3685669777,212,3.3,3685669779,213,5.4,3685669773,140,89.4,3685669775,141,4.4,3685669771,56,Right,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217751,234,1,1,24,32,dnzj0iv5qtaemm9kthh9pos8q,1,89.4,4.4,2022-08-05T18:26:39.076Z,2022-08-05T18:26:42Z,3685669933,140,92.0,3685669935,141,7.7,3685669931,56,Right,3685669937,212,3.5,3685669939,213,0.7,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217755,235,50,1,24,34,dnzj0iv5qtaemm9kthh9pos8q,1,89.7,2.1,2022-08-05T18:26:41.634Z,2022-08-05T18:26:44Z,3685669945,56,Right,3685670131,233,215,3685669947,286,,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217783,215,7,1,24,34,ch82doz9w9t1sw9ae3a4ffh0j,1,10.3,97.9,2022-08-05T18:26:41.635Z,2022-08-05T18:26:44Z,3685670099,233,235,3685670081,285,,3685670077,167,,3685670079,56,Back,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217797,216,5,1,24,36,ch82doz9w9t1sw9ae3a4ffh0j,0,9.9,101.6,2022-08-05T18:26:43.653Z,2022-08-05T18:26:45Z,3685670153,56,Back,3685670209,233,236,3685670155,347,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217805,236,5,1,24,36,dnzj0iv5qtaemm9kthh9pos8q,1,90.1,-1.6,2022-08-05T18:26:43.653Z,2022-08-05T18:28:47Z,3685670193,233,216,3685670185,347,,3685670183,56,Right,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
