id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,assist
2468497499,502,4,2,53,27,dvmw7d6jb38qvv7e6ziwu0vyr,0,63.8,72.2,2022-10-07T19:13:48.826Z,2022-10-07T19:13:50Z,3825424533,13,,3825424541,285,,3825424649,233,475,3825424535,56,Center,3825424537,152,,3825424539,265,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497839,476,1,2,53,42,e8hiwrw6ocxm5iht6sp7jiv19,1,42.6,25.3,2022-10-07T19:14:03.177Z,2022-10-07T19:14:04Z,3825426227,56,Back,3825426225,152,,3825426223,5,,3825426231,141,33.1,3825426235,213,2.7,3825426229,140,31.2,3825426233,212,13.1,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497905,477,1,2,53,43,e8hiwrw6ocxm5iht6sp7jiv19,1,31.1,33.1,2022-10-07T19:14:04.584Z,2022-10-07T19:14:07Z,3825426509,141,74.4,3825426513,213,1.4,3825426507,140,34.9,3825426511,212,28.4,3825426505,56,Back,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497961,478,1,2,53,46,e8hiwrw6ocxm5iht6sp7jiv19,1,36.6,72.1,2022-10-07T19:14:07.784Z,2022-10-07T19:14:11Z,3825426815,1,,3825426805,56,Back,3825426807,140,34.5,3825426811,212,32.9,3825426813,213,4.6,3825426809,141,23.9,,,,,,,f49vqdy6topqx2b3ku5cixd2i,G. Siereveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498015,479,1,2,53,50,e8hiwrw6ocxm5iht6sp7jiv19,1,34.5,23.9,2022-10-07T19:14:11.209Z,2022-10-07T19:14:13Z,3825427097,56,Back,3825427101,141,5.0,3825427099,140,36.4,3825427105,212,13.0,3825427109,213,4.9,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498093,480,1,2,53,52,e8hiwrw6ocxm5iht6sp7jiv19,1,31.7,12.5,2022-10-07T19:14:13.833Z,2022-10-07T19:14:18Z,3825427567,213,2.7,3825427565,212,26.2,3825427559,56,Back,3825427563,141,28.5,3825427561,140,9.0,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498163,481,1,2,53,56,e8hiwrw6ocxm5iht6sp7jiv19,1,9,28.5,2022-10-07T19:14:18.041Z,2022-10-07T19:14:20Z,3825427965,155,,3825427967,56,Back,3825427973,212,32.7,3825427971,141,22.2,3825427969,140,39.9,3825427977,1,,3825427975,213,6.2,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498167,482,61,2,53,59,e8hiwrw6ocxm5iht6sp7jiv19,0,39.6,22.5,2022-10-07T19:14:20.713Z,2022-10-07T19:14:21Z,3825427991,56,Back,,,,,,,,,,,,,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498255,483,44,2,54,2,e8hiwrw6ocxm5iht6sp7jiv19,1,37.3,20.4,2022-10-07T19:14:23.977Z,2022-10-07T19:14:27Z,3825428615,233,504,3825428359,285,,3825428357,56,Back,,,,,,,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498293,504,44,2,54,2,dvmw7d6jb38qvv7e6ziwu0vyr,0,62.7,79.6,2022-10-07T19:14:23.978Z,2022-10-07T19:14:27Z,3825428553,56,Left,3825428555,286,,3825428633,233,483,,,,,,,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498271,503,1,2,54,2,dvmw7d6jb38qvv7e6ziwu0vyr,0,59.8,86,2022-10-07T19:14:24.064Z,2022-10-07T19:14:25Z,3825428435,140,61.0,3825428437,141,81.2,3825428439,212,3.5,3825428433,56,Left,3825428441,213,5.1,3825428431,3,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498289,484,1,2,54,3,e8hiwrw6ocxm5iht6sp7jiv19,1,35.1,22.8,2022-10-07T19:14:24.296Z,2022-10-07T19:14:26Z,3825428533,141,6.2,3825428535,212,18.5,3825428537,213,5.6,3825428529,56,Back,3825428531,140,49.0,3825428527,3,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498301,485,1,2,54,4,e8hiwrw6ocxm5iht6sp7jiv19,0,49,6.2,2022-10-07T19:14:25.993Z,2022-10-07T19:14:26Z,3825428601,141,17.7,3825428597,56,Right,3825428595,3,,3825428603,212,9.1,3825428599,140,53.4,3825428605,213,1.0,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498339,505,8,2,54,6,dvmw7d6jb38qvv7e6ziwu0vyr,1,48.3,80.5,2022-10-07T19:14:27.345Z,2022-10-07T19:14:43Z,3825428831,56,Back,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498675,508,49,2,54,7,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.3,89,2022-10-07T19:14:29.162Z,2022-10-07T19:14:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498371,506,1,2,54,8,dvmw7d6jb38qvv7e6ziwu0vyr,0,48.7,93,2022-10-07T19:14:29.968Z,2022-10-07T19:14:30Z,3825429015,212,10.9,3825429019,213,0.5,3825429009,140,57.7,3825429011,141,100.0,3825429007,56,Left,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498413,486,5,2,54,9,e8hiwrw6ocxm5iht6sp7jiv19,1,38.6,-1,2022-10-07T19:14:30.762Z,2022-10-07T19:15:33Z,3825429247,233,507,3825429225,56,Back,3825429227,347,,,,,,,,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498381,507,5,2,54,9,dvmw7d6jb38qvv7e6ziwu0vyr,0,61.4,101,2022-10-07T19:14:30.762Z,2022-10-07T19:14:33Z,3825429263,233,486,3825429079,347,,3825429077,56,Left,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498687,487,1,2,54,20,e8hiwrw6ocxm5iht6sp7jiv19,1,35.6,0,2022-10-07T19:14:41.193Z,2022-10-07T19:14:46Z,3825430771,212,36.2,3825430749,107,,3825430763,140,11.0,3825430775,1,,3825430757,56,Back,3825430773,213,2.4,3825430767,141,36.0,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498795,488,1,2,54,25,e8hiwrw6ocxm5iht6sp7jiv19,1,13.1,40.9,2022-10-07T19:14:46.553Z,2022-10-07T19:14:50Z,3825431387,212,36.6,3825431385,141,61.5,3825431389,213,0.4,3825431391,1,,3825431383,140,45.3,3825431379,155,,3825431381,56,Back,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498869,489,1,2,54,29,e8hiwrw6ocxm5iht6sp7jiv19,1,43.4,67.6,2022-10-07T19:14:50.504Z,2022-10-07T19:14:53Z,3825431743,140,31.5,3825431745,141,91.4,3825431747,212,20.4,3825431741,56,Back,3825431749,213,2.2,,,,,,,,,,bdpso3uk915bg1tr1d7s0p7je,M. de Waal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498881,490,1,2,54,32,e8hiwrw6ocxm5iht6sp7jiv19,0,29.4,91.1,2022-10-07T19:14:53.816Z,2022-10-07T19:14:54Z,3825431805,56,Back,3825431807,140,34.2,3825431811,212,7.3,3825431813,213,5.5,3825431809,141,83.3,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498945,509,8,2,54,35,dvmw7d6jb38qvv7e6ziwu0vyr,1,62.4,21.8,2022-10-07T19:14:56.576Z,2022-10-07T19:14:56Z,3825432175,56,Center,,,,,,,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499029,491,4,2,54,38,e8hiwrw6ocxm5iht6sp7jiv19,1,35.8,90.1,2022-10-07T19:14:59.225Z,2022-10-07T19:15:07Z,3825432591,286,,3825433317,233,510,3825432575,13,,3825432579,56,Back,3825432583,152,,3825432587,265,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499055,510,4,2,54,38,dvmw7d6jb38qvv7e6ziwu0vyr,0,64.2,9.9,2022-10-07T19:14:59.226Z,2022-10-07T19:15:07Z,3825432689,56,Right,3825433347,233,491,3825433301,285,,3825432687,13,,3825432717,152,,3825432737,265,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499165,492,1,2,54,44,e8hiwrw6ocxm5iht6sp7jiv19,1,44,94.2,2022-10-07T19:15:05.576Z,2022-10-07T19:15:06Z,3825433255,213,3.1,3825433253,212,6.8,3825433249,140,37.5,3825433243,5,,3825433247,56,Back,3825433251,141,94.2,3825433245,152,,,,,bdpso3uk915bg1tr1d7s0p7je,M. de Waal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499195,493,1,2,54,45,e8hiwrw6ocxm5iht6sp7jiv19,1,37.5,94.2,2022-10-07T19:15:06.360Z,2022-10-07T19:15:08Z,3825433431,141,94.1,3825433427,56,Back,3825433433,212,9.9,3825433435,213,6.3,3825433429,140,46.9,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499253,494,1,2,54,47,e8hiwrw6ocxm5iht6sp7jiv19,1,44.1,92.3,2022-10-07T19:15:08.392Z,2022-10-07T19:15:11Z,3825433683,56,Back,3825433691,141,73.3,3825433687,140,32.4,3825433699,213,4.0,3825433695,212,17.8,,,,,,,,,,bdpso3uk915bg1tr1d7s0p7je,M. de Waal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499349,495,1,2,54,50,e8hiwrw6ocxm5iht6sp7jiv19,1,32.4,73.3,2022-10-07T19:15:11.192Z,2022-10-07T19:15:17Z,3825434267,141,34.2,3825434265,140,30.1,3825434263,56,Back,3825434269,212,26.7,3825434271,213,4.6,,,,,,,,,,f49vqdy6topqx2b3ku5cixd2i,G. Siereveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499387,496,1,2,54,55,e8hiwrw6ocxm5iht6sp7jiv19,1,33.6,31.8,2022-10-07T19:15:17.016Z,2022-10-07T19:15:19Z,3825434481,140,58.2,3825434491,213,0.3,3825434477,56,Center,3825434489,212,27.1,3825434485,141,44.0,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499443,497,1,2,54,58,e8hiwrw6ocxm5iht6sp7jiv19,1,57.2,45.4,2022-10-07T19:15:19.401Z,2022-10-07T19:15:21Z,3825434793,56,Left,3825434795,140,57.0,3825434797,141,79.7,3825434803,213,1.6,3825434799,212,23.3,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499463,498,1,2,55,0,e8hiwrw6ocxm5iht6sp7jiv19,1,57,79.7,2022-10-07T19:15:21.384Z,2022-10-07T19:15:22Z,3825434903,141,70.0,3825434901,140,67.9,3825434899,56,Center,3825434907,213,5.8,3825434905,212,13.2,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499541,499,1,2,55,1,e8hiwrw6ocxm5iht6sp7jiv19,1,67.9,70.3,2022-10-07T19:15:22.264Z,2022-10-07T19:15:25Z,3825435295,140,59.6,3825435297,141,75.4,3825435301,213,2.8,3825435293,56,Center,3825435299,212,9.4,,,,,,,,,,bdpso3uk915bg1tr1d7s0p7je,M. de Waal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499559,500,1,2,55,4,e8hiwrw6ocxm5iht6sp7jiv19,1,58.2,84.7,2022-10-07T19:15:25.672Z,2022-10-07T19:15:26Z,3825435373,56,Left,3825435381,213,6.0,3825435375,140,69.4,3825435377,141,79.9,3825435379,212,12.2,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499599,501,1,2,55,5,e8hiwrw6ocxm5iht6sp7jiv19,1,69.4,80.6,2022-10-07T19:15:26.408Z,2022-10-07T19:15:28Z,3825435565,56,Left,3825435573,213,1.0,3825435567,140,75.1,3825435571,212,11.0,3825435569,141,94.1,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499603,502,1,2,55,6,e8hiwrw6ocxm5iht6sp7jiv19,0,75.1,94.1,2022-10-07T19:15:28.104Z,2022-10-07T19:15:31Z,3825435603,141,88.9,3825435599,56,Left,3825435899,236,,3825435901,233,511,3825435607,213,5.2,3825435605,212,4.0,3825435601,140,76.8,3825435597,155,,dineetneurorxpx1yv0v8tega,A. Absalem,,3825435595,2,3825435905,286,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499655,511,12,2,55,7,dvmw7d6jb38qvv7e6ziwu0vyr,1,22.7,11.7,2022-10-07T19:15:28.204Z,2022-10-07T19:15:31Z,3825435919,233,502,3825435861,185,,3825435863,56,Back,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499659,503,5,2,55,8,e8hiwrw6ocxm5iht6sp7jiv19,1,79.9,101.2,2022-10-07T19:15:29.624Z,2022-10-07T19:15:33Z,3825436087,233,512,3825435893,347,,3825435891,56,Left,,,,,,,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499683,512,5,2,55,8,dvmw7d6jb38qvv7e6ziwu0vyr,0,20.1,-1.2,2022-10-07T19:15:29.624Z,2022-10-07T19:15:34Z,3825436045,56,Back,3825436165,233,503,3825436047,347,,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499975,504,1,2,55,24,e8hiwrw6ocxm5iht6sp7jiv19,1,82.9,100,2022-10-07T19:15:45.752Z,2022-10-07T19:15:49Z,3825437621,212,20.8,3825437613,107,,3825437623,213,5.1,3825437617,140,90.2,3825437615,56,Center,3825437619,141,73.2,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468499977,505,61,2,55,28,e8hiwrw6ocxm5iht6sp7jiv19,0,90.2,73.2,2022-10-07T19:15:49.832Z,2022-10-07T19:15:50Z,3825437629,56,Center,,,,,,,,,,,,,,,,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500249,513,12,2,55,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,11.6,26.5,2022-10-07T19:15:51.072Z,2022-10-07T19:16:06Z,3825439251,140,60.8,3825439253,141,33.6,3825439249,56,Center,3825439257,213,0.1,3825439255,212,51.9,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500115,506,1,2,55,34,e8hiwrw6ocxm5iht6sp7jiv19,1,39.1,65.7,2022-10-07T19:15:55.512Z,2022-10-07T19:15:58Z,3825438493,213,4.7,3825438491,212,16.1,3825438489,141,42.1,3825438487,140,38.7,3825438485,56,Back,,,,,,,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500219,507,1,2,55,40,e8hiwrw6ocxm5iht6sp7jiv19,1,54.3,31,2022-10-07T19:16:01.288Z,2022-10-07T19:16:04Z,3825439079,213,4.0,3825439077,212,12.7,3825439071,140,46.5,3825439069,56,Back,3825439073,141,16.8,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500223,508,1,2,55,43,e8hiwrw6ocxm5iht6sp7jiv19,0,42.4,10.8,2022-10-07T19:16:04.520Z,2022-10-07T19:16:10Z,3825439109,212,8.2,3825439111,213,0.6,3825439101,155,,3825439105,140,49.0,3825439107,141,17.2,3825439103,56,Back,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500257,514,61,2,55,44,dvmw7d6jb38qvv7e6ziwu0vyr,1,53,81.7,2022-10-07T19:16:05.768Z,2022-10-07T19:29:14Z,3825439275,56,Left,,,,,,,,,,,,,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500305,509,5,2,55,44,e8hiwrw6ocxm5iht6sp7jiv19,1,45.1,-1.6,2022-10-07T19:16:05.864Z,2022-10-07T19:16:10Z,3825439565,233,515,3825439531,347,,3825439529,56,Back,,,,,,,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500277,515,5,2,55,44,dvmw7d6jb38qvv7e6ziwu0vyr,0,54.9,101.6,2022-10-07T19:16:05.864Z,2022-10-07T19:25:14Z,3825439353,56,Left,3825439577,233,509,3825439355,347,,,,,,,,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500539,510,1,2,55,50,e8hiwrw6ocxm5iht6sp7jiv19,1,43.7,0,2022-10-07T19:16:11.304Z,2022-10-07T19:16:22Z,3825440787,213,2.6,3825440785,212,24.6,3825440779,56,Back,3825440783,141,16.4,3825440789,1,,3825440781,140,23.2,3825440777,107,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500573,511,1,2,56,1,e8hiwrw6ocxm5iht6sp7jiv19,1,32.4,26.5,2022-10-07T19:16:22.520Z,2022-10-07T19:16:24Z,3825440949,213,2.5,3825440941,56,Back,3825440947,212,13.8,3825440945,141,37.9,3825440943,140,21.5,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500627,512,1,2,56,2,e8hiwrw6ocxm5iht6sp7jiv19,1,21.5,37.9,2022-10-07T19:16:24.136Z,2022-10-07T19:16:27Z,3825441231,56,Back,3825441233,140,26.3,3825441239,213,1.4,3825441235,141,74.8,3825441237,212,25.6,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500757,513,1,2,56,5,e8hiwrw6ocxm5iht6sp7jiv19,1,26.1,76.4,2022-10-07T19:16:27.032Z,2022-10-07T19:16:34Z,3825441919,213,0.3,3825441917,212,37.0,3825441915,141,90.2,3825441911,56,Left,3825441921,1,,3825441913,140,60.2,,,,,,,f49vqdy6topqx2b3ku5cixd2i,G. Siereveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500781,514,1,2,56,12,e8hiwrw6ocxm5iht6sp7jiv19,1,60.2,90.2,2022-10-07T19:16:34.120Z,2022-10-07T19:16:36Z,3825442061,141,72.9,3825442063,212,12.8,3825442057,56,Center,3825442065,213,4.3,3825442059,140,55.3,,,,,,,,,,bdpso3uk915bg1tr1d7s0p7je,M. de Waal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500805,515,1,2,56,14,e8hiwrw6ocxm5iht6sp7jiv19,1,55.3,72.9,2022-10-07T19:16:35.880Z,2022-10-07T19:16:37Z,3825442171,140,68.1,3825442169,56,Center,3825442181,213,6.1,3825442179,212,13.7,3825442177,141,69.1,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500823,516,1,2,56,16,e8hiwrw6ocxm5iht6sp7jiv19,1,67.5,69.3,2022-10-07T19:16:37.223Z,2022-10-07T19:16:38Z,3825442259,213,5.3,3825442251,56,Center,3825442255,141,59.3,3825442257,212,8.2,3825442253,140,71.9,,,,,,,,,,bdpso3uk915bg1tr1d7s0p7je,M. de Waal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500851,517,1,2,56,17,e8hiwrw6ocxm5iht6sp7jiv19,1,72.1,59.3,2022-10-07T19:16:38.327Z,2022-10-07T19:16:40Z,3825442433,56,Center,3825442441,213,3.4,3825442435,140,65.0,3825442437,141,56.6,3825442439,212,7.7,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500889,518,1,2,56,19,e8hiwrw6ocxm5iht6sp7jiv19,1,65,56.6,2022-10-07T19:16:40.520Z,2022-10-07T19:16:43Z,3825442631,213,5.0,3825442623,56,Right,3825442627,141,6.8,3825442625,140,74.6,3825442633,1,,3825442629,212,35.3,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500937,519,1,2,56,21,e8hiwrw6ocxm5iht6sp7jiv19,1,74.6,6.8,2022-10-07T19:16:43Z,2022-10-07T19:16:45Z,3825442885,213,1.7,3825442881,141,19.2,3825442879,140,73.3,3825442883,212,8.5,3825442877,56,Right,,,,,,,,,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468500989,520,1,2,56,24,e8hiwrw6ocxm5iht6sp7jiv19,1,74.5,11.7,2022-10-07T19:16:45.672Z,2022-10-07T19:16:49Z,3825443137,140,86.5,3825443135,56,Right,3825443139,141,9.7,3825443141,212,12.7,3825443143,213,6.2,,,,,,,,,,9tru2a7pof2r37s8ro29uv3dh,M. Bilate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468501055,521,1,2,56,27,e8hiwrw6ocxm5iht6sp7jiv19,1,86.9,5.8,2022-10-07T19:16:48.968Z,2022-10-07T19:17:13Z,3825445483,154,,3825443509,56,Center,3825443511,140,90.3,3825443515,212,29.2,3825443517,213,1.4,3825443513,141,48.4,3825443505,2,,3825443507,155,,9l5hp0tmizix8z6h5b5vqvhm1,A. Ćatić,1,3825445481,210,,,,,,,,,,15,,,,,,,,,,,,,,,,,,
2468501169,522,44,2,56,31,e8hiwrw6ocxm5iht6sp7jiv19,1,91.8,49.7,2022-10-07T19:16:52.527Z,2022-10-07T19:17:53Z,3825444183,286,,3825449957,233,518,3825444181,56,Center,,,,,,,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468501865,518,44,2,56,31,dvmw7d6jb38qvv7e6ziwu0vyr,0,8.2,50.3,2022-10-07T19:16:52.528Z,2022-10-07T19:25:20Z,3825447829,56,Back,3825448549,233,522,3825447831,285,,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468501181,523,15,2,56,32,e8hiwrw6ocxm5iht6sp7jiv19,1,89.9,51.5,2022-10-07T19:16:53.288Z,2022-10-07T19:17:13Z,3825444695,328,,3825444701,82,,3825445517,55,521,3825445529,230,99.3,3825445515,133,,3825444247,56,Center,3825444245,17,,3825445511,29,,dineetneurorxpx1yv0v8tega,A. Absalem,,3825445523,103,3825445531,231,49.8,3825444745,233,3825444689,15,517,,19,3825445521,102,50.9,3825445513,154,3825445527,147,51.3,3825445525,146,93.8,3825444243,22,3825445509,78,,,
2468501213,517,10,2,56,32,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.7,44.8,2022-10-07T19:16:53.388Z,2022-10-07T19:17:06Z,3825444401,94,,3825444797,233,523,3825444403,56,Back,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468501175,516,6,2,56,37,dvmw7d6jb38qvv7e6ziwu0vyr,0,7.8,48.2,2022-10-07T19:16:58.847Z,2022-10-07T19:17:01Z,3825444205,73,,3825444203,56,Back,3825444355,233,524,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468501189,524,6,2,56,37,e8hiwrw6ocxm5iht6sp7jiv19,1,92.2,51.8,2022-10-07T19:16:58.847Z,2022-10-07T19:25:18Z,3825444301,73,,3825444329,233,516,3825444299,56,Center,,,,,,,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468503743,541,18,2,57,0,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2022-10-07T19:17:21.249Z,2022-10-07T19:21:40Z,3825458391,44,Midfielder,3825458445,55,542,3825458393,59,10,3825458389,42,,,,,,,,,,,,,,bdpso3uk915bg1tr1d7s0p7je,M. de Waal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
