id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2444939117,108,8,1,10,55,2uuh2bir8ktof0uxfo06lb4ox,1,40.4,25.5,2022-08-12T18:13:05.851Z,2022-08-12T18:13:05Z,3700153305,56,Back,,,,,,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939161,109,1,1,10,58,2uuh2bir8ktof0uxfo06lb4ox,0,44.5,29.5,2022-08-12T18:13:09.101Z,2022-08-12T18:13:09Z,3700153529,157,,3700153539,213,0.6,3700153537,212,22.8,3700153535,141,48.7,3700153541,1,,3700153533,140,62.3,3700153531,56,Center,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939253,81,1,1,10,59,zjawy6qdzk3y69v5pa3zl2cb,1,40,45.1,2022-08-12T18:13:10.362Z,2022-08-12T18:13:16Z,3700154045,213,0.6,3700154035,56,Left,3700154041,212,42.1,3700154033,157,,3700154047,1,,3700154039,141,80.9,3700154037,140,72.7,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939261,82,3,1,11,3,zjawy6qdzk3y69v5pa3zl2cb,0,78.4,82.1,2022-08-12T18:13:14.522Z,2022-08-12T18:13:17Z,3700154077,286,,3700154129,233,110,3700154075,56,Left,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939239,110,7,1,11,3,2uuh2bir8ktof0uxfo06lb4ox,1,21.6,17.9,2022-08-12T18:13:14.523Z,2022-08-12T18:13:16Z,3700153987,285,,3700153985,56,Back,3700154117,233,82,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939245,111,49,1,11,4,2uuh2bir8ktof0uxfo06lb4ox,1,17.2,11.6,2022-08-12T18:13:15.389Z,2022-08-12T18:13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939385,112,1,1,11,7,2uuh2bir8ktof0uxfo06lb4ox,1,26.8,5.5,2022-08-12T18:13:18.475Z,2022-08-12T18:13:25Z,3700154645,56,Back,3700154651,212,13.5,3700154649,141,18.8,3700154647,140,36.4,3700154653,213,0.7,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939389,113,4,1,11,12,2uuh2bir8ktof0uxfo06lb4ox,1,36,22.2,2022-08-12T18:13:23.148Z,2022-08-12T18:13:29Z,3700154673,56,Back,3700154677,265,,3700154679,286,,3700154671,13,,3700154675,152,,3700155043,233,83,,,,,,,a4dg6hmhim8bhpl5d7me85al1,T. Mrkonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939443,83,4,1,11,12,zjawy6qdzk3y69v5pa3zl2cb,0,64,77.8,2022-08-12T18:13:23.149Z,2022-08-12T18:13:29Z,3700154965,152,,3700154969,285,,3700154967,265,,3700154961,13,,3700154963,56,Center,3700155099,233,113,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939787,114,1,1,11,39,2uuh2bir8ktof0uxfo06lb4ox,1,40.1,26.4,2022-08-12T18:13:50.043Z,2022-08-12T18:13:51Z,3700156803,56,Back,3700156801,152,,3700156811,213,3.1,3700156809,212,6.4,3700156807,141,27.0,3700156799,5,,3700156805,140,34.0,,,,a4dg6hmhim8bhpl5d7me85al1,T. Mrkonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939821,115,1,1,11,40,2uuh2bir8ktof0uxfo06lb4ox,1,34,27,2022-08-12T18:13:51.499Z,2022-08-12T18:13:54Z,3700156969,56,Back,3700156971,140,41.7,3700156975,212,17.4,3700156973,141,4.4,3700156977,213,5.2,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939859,116,1,1,11,43,2uuh2bir8ktof0uxfo06lb4ox,1,57.2,9.8,2022-08-12T18:13:54.379Z,2022-08-12T18:13:57Z,3700157173,212,17.4,3700157167,56,Right,3700157171,141,0.7,3700157169,140,72.7,3700157175,213,5.9,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939881,117,1,1,11,46,2uuh2bir8ktof0uxfo06lb4ox,0,70.3,3.4,2022-08-12T18:13:57.195Z,2022-08-12T18:13:58Z,3700157299,140,49.1,3700157303,212,22.5,3700157297,56,Back,3700157301,141,0.0,3700157305,213,3.3,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940189,84,5,1,11,47,zjawy6qdzk3y69v5pa3zl2cb,1,53.8,101.4,2022-08-12T18:13:58.482Z,2022-08-12T18:19:09Z,3700158965,233,118,3700158917,347,,3700158915,56,Left,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444939885,118,5,1,11,47,2uuh2bir8ktof0uxfo06lb4ox,0,46.2,-1.4,2022-08-12T18:13:58.482Z,2022-08-12T18:14:22Z,3700158999,233,84,3700157323,56,Back,3700157325,347,,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940215,85,1,1,12,10,zjawy6qdzk3y69v5pa3zl2cb,1,63.7,100,2022-08-12T18:14:20.841Z,2022-08-12T18:57:28Z,3700159069,212,8.5,3700159067,141,89.4,3700159065,140,65.2,3700159071,213,4.9,3700159063,56,Left,3700159061,107,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940253,86,1,1,12,11,zjawy6qdzk3y69v5pa3zl2cb,1,65.1,89.4,2022-08-12T18:14:22.377Z,2022-08-12T18:57:32Z,3700159273,141,95.6,3700159277,213,0.9,3700159269,56,Left,3700159271,140,68.6,3700159275,212,5.6,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940265,87,50,1,12,12,zjawy6qdzk3y69v5pa3zl2cb,1,68.5,95,2022-08-12T18:14:22.906Z,2022-08-12T18:57:36Z,3700159383,233,119,3700159335,56,Left,3700159337,286,,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940245,119,7,1,12,12,2uuh2bir8ktof0uxfo06lb4ox,1,31.5,5,2022-08-12T18:14:22.907Z,2022-08-12T18:14:26Z,3700159369,233,87,3700159251,56,Back,3700159253,285,,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940249,120,61,1,12,14,2uuh2bir8ktof0uxfo06lb4ox,1,33.5,6.4,2022-08-12T18:14:24.666Z,2022-08-12T18:14:25Z,3700159267,56,Back,,,,,,,,,,,,,,,,,,,,,,a4dg6hmhim8bhpl5d7me85al1,T. Mrkonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940325,121,1,1,12,16,2uuh2bir8ktof0uxfo06lb4ox,0,32.9,2.2,2022-08-12T18:14:26.715Z,2022-08-12T18:57:31Z,3700159591,141,3.5,3700159593,212,4.6,3700159587,56,Back,3700159595,213,0.2,3700159589,140,37.2,3700159585,157,,3700159597,1,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940297,88,61,1,12,16,zjawy6qdzk3y69v5pa3zl2cb,1,67.3,94.7,2022-08-12T18:14:27.017Z,2022-08-12T18:14:27Z,3700159451,56,Left,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940701,125,61,1,12,17,2uuh2bir8ktof0uxfo06lb4ox,1,39.5,6.7,2022-08-12T18:14:28.514Z,2022-08-12T18:15:01Z,3700161647,56,Back,,,,,,,,,,,,,,,,,,,,,,a4dg6hmhim8bhpl5d7me85al1,T. Mrkonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940327,122,61,1,12,18,2uuh2bir8ktof0uxfo06lb4ox,0,31.8,1.9,2022-08-12T18:14:28.939Z,2022-08-12T18:14:29Z,3700159603,56,Back,,,,,,,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940331,89,61,1,12,18,zjawy6qdzk3y69v5pa3zl2cb,1,64.9,95,2022-08-12T18:14:29.304Z,2022-08-12T18:14:29Z,3700159617,56,Left,,,,,,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940345,90,5,1,12,19,zjawy6qdzk3y69v5pa3zl2cb,1,66.4,102,2022-08-12T18:14:29.929Z,2022-08-12T18:14:38Z,3700159685,56,Left,3700159687,347,,3700160413,233,123,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940351,123,5,1,12,19,2uuh2bir8ktof0uxfo06lb4ox,0,33.6,-2,2022-08-12T18:14:29.929Z,2022-08-12T18:19:09Z,3700159713,347,,3700160439,233,90,3700159711,56,Back,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940541,91,1,1,12,29,zjawy6qdzk3y69v5pa3zl2cb,1,65.6,100,2022-08-12T18:14:39.911Z,2022-08-12T18:14:43Z,3700160845,213,3.4,3700160841,141,89.7,3700160835,107,,3700160847,1,,3700160839,140,36.5,3700160843,212,31.7,3700160837,56,Back,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940577,92,1,1,12,33,zjawy6qdzk3y69v5pa3zl2cb,1,32.1,87.7,2022-08-12T18:14:43.832Z,2022-08-12T18:14:47Z,3700161007,56,Back,3700161009,140,13.4,3700161013,212,27.7,3700161015,213,3.9,3700161011,141,59.0,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940625,93,1,1,12,36,zjawy6qdzk3y69v5pa3zl2cb,1,14.8,54.6,2022-08-12T18:14:47.160Z,2022-08-12T18:14:52Z,3700161293,56,Center,3700161303,1,,3700161291,157,,3700161301,213,0.2,3700161299,212,62.6,3700161297,141,73.9,3700161295,140,73.1,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940719,94,1,1,12,41,zjawy6qdzk3y69v5pa3zl2cb,1,72.3,74.1,2022-08-12T18:14:52.408Z,2022-08-12T18:16:03Z,3700166489,154,,3700161735,141,72.9,3700166487,210,13,3700161739,213,6.2,3700161737,212,20.0,3700161731,56,Center,3700161733,140,91.3,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940729,95,13,1,12,42,zjawy6qdzk3y69v5pa3zl2cb,1,90.8,72.9,2022-08-12T18:14:53.320Z,2022-08-12T18:16:03Z,3700161771,64,,3700165413,72,,3700166519,103,9.7,3700166521,230,99.5,3700166513,55,94,3700166503,83,,3700166523,231,51.8,3700166507,29,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,3700166517,102,58.8,3700161775,56,Center,3700166511,154,,3700161767,22,,,,,,,,,,,,,,,,,,,,
2444940733,96,5,1,12,43,zjawy6qdzk3y69v5pa3zl2cb,0,100.9,59.8,2022-08-12T18:14:53.600Z,2022-08-12T18:15:08Z,3700161789,346,,3700161787,56,Center,3700162351,233,124,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940677,124,5,1,12,43,2uuh2bir8ktof0uxfo06lb4ox,1,-0.9,40.2,2022-08-12T18:14:53.600Z,2022-08-12T18:19:10Z,3700161533,346,,3700162303,233,96,3700161531,56,Back,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940893,126,1,1,12,59,2uuh2bir8ktof0uxfo06lb4ox,1,3.9,44.8,2022-08-12T18:15:10.091Z,2022-08-12T18:15:11Z,3700162565,56,Back,3700162573,213,1.0,3700162577,237,,3700162567,140,9.8,3700162571,212,10.9,3700162569,141,57.9,3700162563,124,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444940953,127,1,1,13,0,2uuh2bir8ktof0uxfo06lb4ox,1,9.8,57.9,2022-08-12T18:15:11.467Z,2022-08-12T18:15:15Z,3700162905,141,32.2,3700162907,212,18.1,3700162909,213,4.5,3700162901,56,Back,3700162903,140,5.4,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941009,128,1,1,13,4,2uuh2bir8ktof0uxfo06lb4ox,0,8.1,30.9,2022-08-12T18:15:14.954Z,2022-08-12T18:15:19Z,3700163211,212,74.0,3700163213,213,0.1,3700163203,157,,3700163205,56,Center,3700163215,1,,3700163207,140,78.3,3700163209,141,40.4,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941017,97,49,1,13,9,zjawy6qdzk3y69v5pa3zl2cb,1,23.8,63.9,2022-08-12T18:15:19.832Z,2022-08-12T18:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941075,98,1,1,13,9,zjawy6qdzk3y69v5pa3zl2cb,1,23.8,63.9,2022-08-12T18:15:20.279Z,2022-08-12T18:16:07Z,3700163491,140,33.9,3700163495,212,15.0,3700163489,56,Back,3700163493,141,79.4,3700163497,213,0.8,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941121,99,1,1,13,13,zjawy6qdzk3y69v5pa3zl2cb,1,42.8,76.7,2022-08-12T18:15:23.943Z,2022-08-12T18:15:27Z,3700163729,140,41.6,3700163727,56,Back,3700163733,212,10.5,3700163735,213,1.7,3700163731,141,92.0,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941187,100,1,1,13,16,zjawy6qdzk3y69v5pa3zl2cb,1,41.8,89.9,2022-08-12T18:15:27.447Z,2022-08-12T18:15:31Z,3700164083,140,43.3,3700164079,56,Back,3700164085,141,77.0,3700164089,213,4.9,3700164087,212,8.9,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941217,101,1,1,13,20,zjawy6qdzk3y69v5pa3zl2cb,1,35.8,86,2022-08-12T18:15:31.543Z,2022-08-12T18:15:33Z,3700164229,141,92.0,3700164227,140,36.5,3700164233,213,1.4,3700164231,212,4.1,3700164225,56,Back,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941273,102,1,1,13,23,zjawy6qdzk3y69v5pa3zl2cb,1,35.4,90,2022-08-12T18:15:33.639Z,2022-08-12T18:15:37Z,3700164557,56,Back,3700164559,140,38.8,3700164567,213,5.0,3700164561,141,70.5,3700164563,212,13.7,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941287,103,3,1,13,26,zjawy6qdzk3y69v5pa3zl2cb,1,37.1,72.2,2022-08-12T18:15:37.430Z,2022-08-12T18:15:38Z,3700164609,56,Back,3700164611,286,,3700164643,233,129,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941277,129,45,1,13,26,2uuh2bir8ktof0uxfo06lb4ox,0,62.9,27.8,2022-08-12T18:15:37.430Z,2022-08-12T18:15:38Z,3700164581,56,Center,3700164681,233,103,3700164583,285,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941309,104,1,1,13,27,zjawy6qdzk3y69v5pa3zl2cb,1,37.3,70.2,2022-08-12T18:15:37.911Z,2022-08-12T18:15:39Z,3700164721,56,Back,3700164725,141,63.3,3700164723,140,25.0,3700164729,213,3.5,3700164727,212,13.7,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941353,105,1,1,13,28,zjawy6qdzk3y69v5pa3zl2cb,1,25.5,64.2,2022-08-12T18:15:39.079Z,2022-08-12T18:15:42Z,3700164945,212,21.0,3700164941,140,12.0,3700164947,213,4.0,3700164943,141,41.5,3700164939,56,Back,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941409,106,4,1,13,33,zjawy6qdzk3y69v5pa3zl2cb,1,12,43.6,2022-08-12T18:15:44.391Z,2022-08-12T18:15:52Z,3700165711,233,130,3700165209,56,Back,3700165207,13,,3700165215,285,,3700165213,265,,3700165211,152,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941495,130,4,1,13,33,2uuh2bir8ktof0uxfo06lb4ox,0,88,56.4,2022-08-12T18:15:44.392Z,2022-08-12T18:15:52Z,3700165645,286,,3700165727,233,106,3700165639,56,Center,3700165643,265,,3700165637,13,,3700165641,152,,,,,,,,6ferzqtsot04cucvdh1cjex62,C. Landu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444941983,107,1,1,14,7,zjawy6qdzk3y69v5pa3zl2cb,1,19.7,37,2022-08-12T18:16:17.975Z,2022-08-12T20:06:09Z,3700168195,141,23.7,3700168189,152,,3700168187,157,,3700168197,212,54.5,3700168185,5,,3700168199,213,6.1,3700168191,56,Center,3700168201,1,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,3700168193,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942019,108,1,1,14,11,zjawy6qdzk3y69v5pa3zl2cb,0,70.7,24.1,2022-08-12T18:16:22.167Z,2022-08-12T18:16:24Z,3700168357,141,33.9,3700168359,212,11.1,3700168355,140,79.1,3700168353,56,Center,3700168361,213,0.6,3700168351,3,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942009,131,44,1,14,12,2uuh2bir8ktof0uxfo06lb4ox,1,27.1,62.2,2022-08-12T18:16:23.083Z,2022-08-12T18:16:25Z,3700168325,285,,3700168323,56,Back,3700168535,233,109,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942027,109,44,1,14,12,zjawy6qdzk3y69v5pa3zl2cb,0,72.9,37.8,2022-08-12T18:16:23.084Z,2022-08-12T18:16:25Z,3700168539,233,131,3700168383,286,,3700168381,56,Center,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942037,132,1,1,14,12,2uuh2bir8ktof0uxfo06lb4ox,0,33.3,58.4,2022-08-12T18:16:23.323Z,2022-08-12T18:16:24Z,3700168439,56,Back,3700168443,141,60.9,3700168437,3,,3700168447,213,0.7,3700168441,140,35.2,3700168445,212,2.6,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942051,110,61,1,14,13,zjawy6qdzk3y69v5pa3zl2cb,1,79.1,33.9,2022-08-12T18:16:24.534Z,2022-08-12T18:16:24Z,3700168493,56,Center,,,,,,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942069,133,49,1,14,15,2uuh2bir8ktof0uxfo06lb4ox,1,33.8,56.3,2022-08-12T18:16:26.538Z,2022-08-12T18:16:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942091,134,1,1,14,16,2uuh2bir8ktof0uxfo06lb4ox,1,33.8,56.3,2022-08-12T18:16:26.746Z,2022-08-12T18:16:27Z,3700168741,141,70.0,3700168745,213,2.5,3700168737,56,Back,3700168743,212,15.2,3700168739,140,22.4,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942183,135,1,1,14,17,2uuh2bir8ktof0uxfo06lb4ox,1,22.4,70,2022-08-12T18:16:27.610Z,2022-08-12T18:16:33Z,3700169185,56,Back,3700169187,140,9.6,3700169189,141,43.0,3700169193,213,4.1,3700169191,212,22.8,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942229,136,1,1,14,22,2uuh2bir8ktof0uxfo06lb4ox,0,7.8,30.1,2022-08-12T18:16:33.514Z,2022-08-12T18:16:38Z,3700169423,141,29.2,3700169427,213,6.3,3700169429,1,,3700169421,140,61.2,3700169419,56,Center,3700169417,157,,3700169425,212,56.1,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942241,111,8,1,14,29,zjawy6qdzk3y69v5pa3zl2cb,1,28.5,85.4,2022-08-12T18:16:39.702Z,2022-08-12T18:16:39Z,3700169479,56,Back,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942273,112,49,1,14,30,zjawy6qdzk3y69v5pa3zl2cb,1,28,82.6,2022-08-12T18:16:41.526Z,2022-08-12T18:16:41Z,,,,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942281,113,1,1,14,31,zjawy6qdzk3y69v5pa3zl2cb,0,26.3,79.9,2022-08-12T18:16:41.782Z,2022-08-12T18:16:42Z,3700169683,141,82.4,3700169679,56,Back,3700169687,213,0.1,3700169681,140,41.9,3700169685,212,16.5,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942279,137,49,1,14,31,2uuh2bir8ktof0uxfo06lb4ox,1,65.6,29.4,2022-08-12T18:16:41.993Z,2022-08-12T18:16:42Z,,,,,,,,,,,,,,,,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942323,138,1,1,14,31,2uuh2bir8ktof0uxfo06lb4ox,1,65.6,29.4,2022-08-12T18:16:42.458Z,2022-08-12T18:16:46Z,3700169967,213,1.6,3700169963,141,63.9,3700169959,56,Center,3700169965,212,23.5,3700169961,140,66.0,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942345,139,1,1,14,36,2uuh2bir8ktof0uxfo06lb4ox,1,75.4,63.1,2022-08-12T18:16:46.666Z,2022-08-12T18:57:01Z,3700170087,212,20.0,3700170089,213,0.4,3700170085,141,74.5,3700170083,140,93.0,3700170081,56,Center,,,,,,,,,,bjf602cvxm1ln8ekwboesqbu2,H. Gangstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942347,140,1,1,14,38,2uuh2bir8ktof0uxfo06lb4ox,0,90.6,74.4,2022-08-12T18:16:49.306Z,2022-08-12T18:57:19Z,3700318581,2,,3700318593,1,,3700318583,155,,3700318591,213,5.0,3700318585,140,100.0,3700318589,212,35.7,3700318587,141,24.6,3700170097,56,Center,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444945775,137,43,1,14,38,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-08-12T18:16:49.307Z,2022-08-12T18:57:07Z,3700187933,152,0,3700318067,144,4,3700187931,56,Back,3700239759,233,140,3700187927,13,0,3700187937,285,0,3700187935,265,0,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444942349,114,5,1,14,39,zjawy6qdzk3y69v5pa3zl2cb,1,-1.4,67.7,2022-08-12T18:16:49.895Z,2022-08-12T18:19:10Z,3700170129,233,141,3700170107,56,Back,3700170109,346,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
