id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2471681579,174,1,1,24,55,ch82doz9w9t1sw9ae3a4ffh0j,0,53.9,44.9,2022-10-14T18:29:19.426Z,2022-10-14T18:29:20Z,3842447699,140,64.9,3842447703,212,17.5,3842447695,56,Center,3842447701,141,25.6,3842447705,213,5.4,,,,,,,,,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681597,236,49,1,24,57,xcevba75jfkrg4s6tl89zl3y,1,34.5,65.1,2022-10-14T18:29:21.814Z,2022-10-14T18:29:21Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681637,237,1,1,24,58,xcevba75jfkrg4s6tl89zl3y,1,34.5,65.1,2022-10-14T18:29:22.362Z,2022-10-14T18:29:25Z,3842448007,141,57.5,3842448005,140,13.9,3842448009,212,22.2,3842448003,56,Back,3842448011,213,3.4,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681731,238,1,1,25,1,xcevba75jfkrg4s6tl89zl3y,1,13.9,57.5,2022-10-14T18:29:25.239Z,2022-10-14T18:29:32Z,3842448569,141,22.1,3842448565,56,Back,3842448567,140,31.8,3842448573,213,5.4,3842448571,212,30.5,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681795,239,1,1,25,7,xcevba75jfkrg4s6tl89zl3y,1,40.5,18,2022-10-14T18:29:31.906Z,2022-10-14T18:29:36Z,3842448999,141,4.6,3842449001,212,11.0,3842448997,140,34.6,3842448995,56,Back,3842449003,213,4.1,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681823,240,1,1,25,12,xcevba75jfkrg4s6tl89zl3y,1,34.7,4.6,2022-10-14T18:29:36.671Z,2022-10-14T18:29:38Z,3842449143,140,39.2,3842449149,213,1.2,3842449147,212,11.9,3842449141,56,Back,3842449145,141,20.6,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681833,241,1,1,25,14,xcevba75jfkrg4s6tl89zl3y,1,39.2,20.6,2022-10-14T18:29:38.754Z,2022-10-14T18:29:40Z,3842449193,212,11.8,3842449189,140,30.1,3842449195,213,3.8,3842449191,141,10.3,3842449187,56,Back,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681859,242,1,1,25,16,xcevba75jfkrg4s6tl89zl3y,1,31.1,8.8,2022-10-14T18:29:40.011Z,2022-10-14T18:29:42Z,3842449387,212,16.2,3842449381,140,25.9,3842449385,141,31.3,3842449389,213,1.9,3842449375,56,Back,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681901,243,1,1,25,18,xcevba75jfkrg4s6tl89zl3y,1,26,29.4,2022-10-14T18:29:42.138Z,2022-10-14T18:29:46Z,3842449623,212,22.8,3842449617,56,Back,3842449625,213,1.4,3842449621,141,62.6,3842449619,140,28.9,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681929,244,1,1,25,21,xcevba75jfkrg4s6tl89zl3y,1,32.1,63.4,2022-10-14T18:29:45.877Z,2022-10-14T18:29:48Z,3842449767,213,6.2,3842449765,212,11.8,3842449761,140,43.3,3842449763,141,62.0,3842449759,56,Back,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681943,245,1,1,25,24,xcevba75jfkrg4s6tl89zl3y,1,43.3,62,2022-10-14T18:29:48.215Z,2022-10-14T18:29:49Z,3842449863,213,3.1,3842449859,141,62.9,3842449861,212,15.4,3842449855,56,Back,3842449857,140,28.6,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682009,246,1,1,25,25,xcevba75jfkrg4s6tl89zl3y,1,28.9,62.9,2022-10-14T18:29:49.051Z,2022-10-14T18:29:58Z,3842450365,212,17.1,3842450361,140,25.7,3842450367,213,4.5,3842450359,56,Back,3842450363,141,38.2,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682019,175,45,1,25,34,ch82doz9w9t1sw9ae3a4ffh0j,0,42.6,71.5,2022-10-14T18:29:58.107Z,2022-10-14T18:30:00Z,3842450415,56,Back,3842450473,233,247,3842450419,285,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682017,247,3,1,25,34,xcevba75jfkrg4s6tl89zl3y,1,57.4,28.5,2022-10-14T18:29:58.107Z,2022-10-14T18:30:00Z,3842450437,233,175,3842450397,56,Center,3842450401,286,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682095,248,1,1,25,35,xcevba75jfkrg4s6tl89zl3y,1,63.1,36.7,2022-10-14T18:29:59.243Z,2022-10-14T18:31:03Z,3842450941,213,1.0,3842450939,212,36.8,3842450943,1,,3842454185,210,16,3842450937,141,81.7,3842454187,22,,3842450935,140,82.5,3842450933,56,Left,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2471682097,249,16,1,25,41,xcevba75jfkrg4s6tl89zl3y,1,94.1,76.9,2022-10-14T18:30:05.021Z,2022-10-14T18:31:04Z,3842454275,275,,3842454263,102,53.3,3842450949,22,,3842451211,374,2022-10-14 19:30:03.862,3842454251,77,,3842454271,231,52.5,3842454259,55,248,3842454273,138,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,3842454267,136,3842454269,230,,99.4,3842451207,72,,3842454257,133,,3842450953,56,3842450951,64,,,3842454265,103,31.6,3842454255,29,,,Center,3842451215,375,25:39.941
2471682699,176,1,1,26,40,ch82doz9w9t1sw9ae3a4ffh0j,1,49.7,49.1,2022-10-14T18:31:04.325Z,2022-10-14T18:31:05Z,3842454343,212,13.7,3842454339,140,41.9,3842454347,279,G,3842454341,141,65.2,3842454345,213,2.2,3842454335,56,Back,,,,,,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682717,177,1,1,26,41,ch82doz9w9t1sw9ae3a4ffh0j,1,41.9,65.2,2022-10-14T18:31:05.237Z,2022-10-14T18:31:06Z,3842454449,56,Back,3842454457,213,2.2,3842454451,140,31.6,3842454455,212,18.1,3842454453,141,86.6,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682791,178,1,1,26,42,ch82doz9w9t1sw9ae3a4ffh0j,1,31.8,86.6,2022-10-14T18:31:06.598Z,2022-10-14T18:31:13Z,3842454901,212,26.3,3842454897,140,55.9,3842454903,213,0.3,3842454895,56,Left,3842454899,141,97.2,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682815,179,1,1,26,49,ch82doz9w9t1sw9ae3a4ffh0j,1,51.2,62.3,2022-10-14T18:31:13.429Z,2022-10-14T18:31:16Z,3842455007,212,13.3,3842455001,56,Back,3842455005,141,45.2,3842455003,140,45.1,3842455009,213,4.2,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682927,180,1,1,26,52,ch82doz9w9t1sw9ae3a4ffh0j,1,43.5,42.7,2022-10-14T18:31:16.614Z,2022-10-14T18:31:25Z,3842455667,212,18.9,3842455661,140,33.0,3842455663,141,20.1,3842455659,56,Back,3842455669,213,4.1,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682961,181,1,1,27,0,ch82doz9w9t1sw9ae3a4ffh0j,0,27.7,4.3,2022-10-14T18:31:24.870Z,2022-10-14T18:31:26Z,3842455827,141,2.6,3842455825,140,45.6,3842455823,56,Back,3842455829,212,18.8,3842455831,213,6.2,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682981,250,8,1,27,2,xcevba75jfkrg4s6tl89zl3y,1,56.1,97.5,2022-10-14T18:31:26.325Z,2022-10-14T18:55:27Z,3842455921,56,Left,,,,,,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683065,182,5,1,27,3,ch82doz9w9t1sw9ae3a4ffh0j,1,45,-1.5,2022-10-14T18:31:27.366Z,2022-10-14T18:31:33Z,3842456411,233,251,3842456379,56,Back,3842456381,347,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682997,251,5,1,27,3,xcevba75jfkrg4s6tl89zl3y,0,55,101.5,2022-10-14T18:31:27.366Z,2022-10-14T18:51:37Z,3842456449,233,182,3842455997,347,,3842455991,56,Left,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683157,183,1,1,27,9,ch82doz9w9t1sw9ae3a4ffh0j,1,46.6,0,2022-10-14T18:31:33.142Z,2022-10-14T18:31:41Z,3842456983,141,11.9,3842456987,213,2.8,3842456985,212,25.3,3842456981,140,24.3,3842456979,56,Back,3842456989,1,,3842456977,107,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683193,184,1,1,27,17,ch82doz9w9t1sw9ae3a4ffh0j,1,26.9,27.4,2022-10-14T18:31:41.046Z,2022-10-14T18:31:45Z,3842457169,212,26.5,3842457163,56,Back,3842457171,213,2.8,3842457167,141,40.6,3842457165,140,3.2,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683273,185,1,1,27,22,ch82doz9w9t1sw9ae3a4ffh0j,1,2.3,34.6,2022-10-14T18:31:46.247Z,2022-10-14T18:31:49Z,3842457569,155,,3842457587,213,5.8,3842457591,1,,3842457581,212,36.5,3842457571,56,Back,3842457577,141,10.9,3842457573,140,33.5,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683307,186,1,1,27,25,ch82doz9w9t1sw9ae3a4ffh0j,1,46.5,22.7,2022-10-14T18:31:49.287Z,2022-10-14T18:31:51Z,3842457771,212,13.7,3842457765,56,Center,3842457773,213,1.2,3842457767,140,51.7,3842457769,141,41.2,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683377,187,1,1,27,27,ch82doz9w9t1sw9ae3a4ffh0j,1,47.2,33.1,2022-10-14T18:31:51.655Z,2022-10-14T18:31:57Z,3842458135,212,20.3,3842458131,140,55.2,3842458129,56,Right,3842458137,213,5.1,3842458133,141,5.9,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684421,267,45,1,27,32,xcevba75jfkrg4s6tl89zl3y,0,37.8,86.3,2022-10-14T18:31:55.921Z,2022-10-14T18:53:24Z,3842546397,233,352,3842463621,56,Back,3842463623,285,,,,,,,,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471699483,352,3,1,27,32,ch82doz9w9t1sw9ae3a4ffh0j,1,62.2,13.7,2022-10-14T18:31:55.921Z,2022-10-14T18:53:24Z,3842546375,56,Right,3842546379,286,,3842546381,233,267,,,,,,,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683381,188,50,1,27,33,ch82doz9w9t1sw9ae3a4ffh0j,1,66.5,13.3,2022-10-14T18:31:57.127Z,2022-10-14T18:31:58Z,3842458155,286,,3842458153,56,Right,3842458281,233,253,,,,,,,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683395,253,7,1,27,33,xcevba75jfkrg4s6tl89zl3y,0,33.5,86.7,2022-10-14T18:31:57.128Z,2022-10-14T18:31:58Z,3842458225,56,Back,3842458227,285,,3842458261,233,188,,,,,,,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683411,189,1,1,27,34,ch82doz9w9t1sw9ae3a4ffh0j,1,64.3,11.7,2022-10-14T18:31:58.311Z,2022-10-14T18:31:59Z,3842458307,56,Right,3842458313,212,7.1,3842458311,141,2.3,3842458315,213,5.2,3842458309,140,67.3,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683433,190,1,1,27,35,ch82doz9w9t1sw9ae3a4ffh0j,1,67.3,2.3,2022-10-14T18:31:59.335Z,2022-10-14T18:32:01Z,3842458443,140,59.3,3842458449,213,2.9,3842458447,212,8.6,3842458445,141,4.9,3842458441,56,Right,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683465,191,1,1,27,36,ch82doz9w9t1sw9ae3a4ffh0j,0,58.7,5.2,2022-10-14T18:32:00.920Z,2022-10-14T18:32:03Z,3842458609,140,90.7,3842458613,212,49.3,3842458607,56,Center,3842458605,155,,3842458617,1,,3842458611,141,58.2,3842458615,213,0.8,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683485,254,52,1,27,41,xcevba75jfkrg4s6tl89zl3y,1,11,37.3,2022-10-14T18:32:05.030Z,2022-10-14T18:32:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683561,255,1,1,27,42,xcevba75jfkrg4s6tl89zl3y,1,14.9,36.6,2022-10-14T18:32:06.391Z,2022-10-14T18:32:12Z,3842459129,141,4.3,3842459131,212,49.0,3842459135,213,5.8,3842459137,1,,3842459125,140,56.6,3842459119,199,,3842459123,56,Right,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683587,256,1,1,27,48,xcevba75jfkrg4s6tl89zl3y,1,46.2,6.8,2022-10-14T18:32:12.385Z,2022-10-14T18:32:13Z,3842459291,140,32.4,3842459295,212,14.6,3842459297,213,3.0,3842459293,141,9.8,3842459289,56,Back,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683725,257,1,1,27,49,xcevba75jfkrg4s6tl89zl3y,1,32.5,9.8,2022-10-14T18:32:13.703Z,2022-10-14T18:32:20Z,3842460063,141,27.6,3842460059,56,Back,3842460067,213,2.4,3842460061,140,18.8,3842460065,212,18.8,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683781,258,1,1,27,56,xcevba75jfkrg4s6tl89zl3y,1,22.8,29.2,2022-10-14T18:32:20.415Z,2022-10-14T18:32:23Z,3842460331,213,1.1,3842460329,212,18.1,3842460323,56,Back,3842460327,141,53.0,3842460325,140,30.6,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683803,259,1,1,27,59,xcevba75jfkrg4s6tl89zl3y,1,33.6,55.5,2022-10-14T18:32:23.703Z,2022-10-14T18:32:24Z,3842460431,213,1.9,3842460429,212,15.8,3842460423,56,Back,3842460427,141,77.3,3842460425,140,28.3,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683843,260,1,1,28,0,xcevba75jfkrg4s6tl89zl3y,1,28.3,76.9,2022-10-14T18:32:24.567Z,2022-10-14T18:32:27Z,3842460653,212,14.4,3842460651,141,56.1,3842460655,213,4.9,3842460649,140,30.9,3842460647,56,Back,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683891,261,1,1,28,3,xcevba75jfkrg4s6tl89zl3y,1,30.8,56.1,2022-10-14T18:32:26.958Z,2022-10-14T18:32:30Z,3842460877,56,Back,3842460883,212,17.9,3842460885,213,4.8,3842460881,141,30.0,3842460879,140,32.7,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683929,262,1,1,28,6,xcevba75jfkrg4s6tl89zl3y,1,33,30,2022-10-14T18:32:30.065Z,2022-10-14T18:32:33Z,3842461111,1,,3842461109,213,5.7,3842461103,140,59.5,3842461101,56,Right,3842461105,141,3.5,3842461107,212,33.2,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683949,263,1,1,28,9,xcevba75jfkrg4s6tl89zl3y,1,60.5,4.4,2022-10-14T18:32:33.303Z,2022-10-14T18:32:34Z,3842461219,213,0.9,3842461213,140,67.6,3842461217,212,12.7,3842461211,56,Right,3842461215,141,19.5,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471683951,264,61,1,28,10,xcevba75jfkrg4s6tl89zl3y,0,67.6,19.5,2022-10-14T18:32:34.659Z,2022-10-14T18:32:35Z,3842461223,56,Right,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684007,192,49,1,28,14,ch82doz9w9t1sw9ae3a4ffh0j,1,35.1,77.6,2022-10-14T18:32:37.961Z,2022-10-14T18:32:38Z,,,,,,,,,,,,,,,,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684069,193,1,1,28,14,ch82doz9w9t1sw9ae3a4ffh0j,0,34.7,77.9,2022-10-14T18:32:38.520Z,2022-10-14T18:32:41Z,3842461773,140,52.0,3842461779,213,0.5,3842461777,212,21.2,3842461775,141,94.1,3842461771,56,Left,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684109,265,8,1,28,17,xcevba75jfkrg4s6tl89zl3y,1,46.8,3.1,2022-10-14T18:32:40.985Z,2022-10-14T18:55:22Z,3842461957,56,Back,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684297,194,5,1,28,18,ch82doz9w9t1sw9ae3a4ffh0j,1,50.1,101.1,2022-10-14T18:32:42.505Z,2022-10-14T18:32:58Z,3842462935,233,266,3842462911,56,Left,3842462913,347,,,,,,,,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684113,266,5,1,28,18,xcevba75jfkrg4s6tl89zl3y,0,49.9,-1.1,2022-10-14T18:32:42.505Z,2022-10-14T18:51:37Z,3842461981,347,,3842461979,56,Back,3842462965,233,194,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684351,195,1,1,28,34,ch82doz9w9t1sw9ae3a4ffh0j,1,50.6,100,2022-10-14T18:32:58.376Z,2022-10-14T18:33:03Z,3842463193,107,,3842463197,140,27.2,3842463195,56,Back,3842463199,141,87.8,3842463205,1,,3842463201,212,26.2,3842463203,213,3.5,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684425,196,1,1,28,39,ch82doz9w9t1sw9ae3a4ffh0j,1,24.7,86.6,2022-10-14T18:33:03.033Z,2022-10-14T18:33:09Z,3842463643,212,23.3,3842463639,140,22.2,3842463641,141,52.5,3842463645,213,4.6,3842463637,56,Back,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684465,197,1,1,28,45,ch82doz9w9t1sw9ae3a4ffh0j,1,26.1,43.4,2022-10-14T18:33:09.258Z,2022-10-14T18:33:12Z,3842463883,1,,3842463879,212,41.3,3842463881,213,6.0,3842463877,141,28.3,3842463875,140,64.2,3842463873,56,Center,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684471,198,50,1,28,48,ch82doz9w9t1sw9ae3a4ffh0j,1,64.3,29.2,2022-10-14T18:33:12.306Z,2022-10-14T18:33:59Z,3842463915,286,,3842467613,233,273,3842463913,56,Center,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471685149,273,7,1,28,48,xcevba75jfkrg4s6tl89zl3y,0,35.7,70.8,2022-10-14T18:33:12.307Z,2022-10-14T18:33:59Z,3842467387,56,Back,3842467569,233,198,3842467389,285,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684559,199,1,1,28,50,ch82doz9w9t1sw9ae3a4ffh0j,1,57.5,5,2022-10-14T18:33:14.665Z,2022-10-14T18:33:17Z,3842464359,212,26.8,3842464353,56,Back,3842464361,213,2.8,3842464357,141,18.8,3842464355,140,33.6,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684603,200,1,1,28,53,ch82doz9w9t1sw9ae3a4ffh0j,1,32.6,21.9,2022-10-14T18:33:17.514Z,2022-10-14T18:33:19Z,3842464561,212,18.8,3842464563,213,5.7,3842464559,141,5.9,3842464555,56,Back,3842464557,140,47.2,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684653,201,1,1,28,55,ch82doz9w9t1sw9ae3a4ffh0j,0,46.4,5.8,2022-10-14T18:33:19.834Z,2022-10-14T18:33:22Z,3842464827,141,37.0,3842464825,140,78.1,3842464821,155,,3842464831,213,0.6,3842464829,212,39.5,3842464823,56,Center,3842464837,1,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684721,268,1,1,28,58,xcevba75jfkrg4s6tl89zl3y,1,18.7,60.5,2022-10-14T18:33:22.842Z,2022-10-14T18:33:25Z,3842465149,3,,3842465157,212,7.7,3842465155,141,57.2,3842465151,56,Back,3842465153,140,11.7,3842465159,213,3.4,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684725,269,52,1,29,1,xcevba75jfkrg4s6tl89zl3y,1,11.7,57.2,2022-10-14T18:33:25.735Z,2022-10-14T18:33:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684811,270,1,1,29,3,xcevba75jfkrg4s6tl89zl3y,1,11.7,57.2,2022-10-14T18:33:26.992Z,2022-10-14T18:33:33Z,3842465657,140,23.7,3842465655,56,Back,3842465653,123,,3842465665,1,,3842465661,212,33.5,3842465659,141,11.6,3842465663,213,5.1,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684915,271,1,1,29,9,xcevba75jfkrg4s6tl89zl3y,1,24.6,11.6,2022-10-14T18:33:33.110Z,2022-10-14T18:33:40Z,3842466221,213,6.2,3842466219,212,33.9,3842466223,1,,3842466213,56,Right,3842466217,141,6.2,3842466215,140,56.7,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684917,272,4,1,29,16,xcevba75jfkrg4s6tl89zl3y,1,85.4,5.7,2022-10-14T18:33:40.192Z,2022-10-14T18:33:42Z,3842466227,13,,3842466377,233,202,3842466233,265,,3842466229,56,Right,3842466231,152,,3842466235,286,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471684933,202,4,1,29,16,ch82doz9w9t1sw9ae3a4ffh0j,0,14.6,94.3,2022-10-14T18:33:40.193Z,2022-10-14T18:33:42Z,3842466311,13,,3842466315,152,,3842466317,265,,3842466313,56,Back,3842466389,233,272,3842466319,285,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471685011,203,17,1,29,22,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-10-14T18:33:46.043Z,2022-10-14T18:33:46Z,3842466703,31,,3842466707,13,243,3842466705,392,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
