id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2495369287,461,1,2,46,23,eh54mfvjtrttgsg1wbjnvxcqz,1,21.9,9.1,2023-01-06T20:07:25.728Z,2023-01-06T20:07:27Z,3967354713,212,3.8,3967354715,213,5.3,3967354707,56,Back,3967354709,140,23.8,3967354711,141,4.4,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369303,462,1,2,46,25,eh54mfvjtrttgsg1wbjnvxcqz,1,23.8,4.4,2023-01-06T20:07:27.520Z,2023-01-06T20:07:30Z,3967354799,141,3.1,3967354797,140,31.0,3967354803,213,6.2,3967354795,56,Back,3967354801,212,7.6,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369317,463,1,2,46,27,eh54mfvjtrttgsg1wbjnvxcqz,1,31,3.1,2023-01-06T20:07:30.161Z,2023-01-06T20:07:31Z,3967354881,140,26.9,3967354879,56,Back,3967354887,213,2.8,3967354883,141,5.2,3967354885,212,4.5,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369355,464,1,2,46,29,eh54mfvjtrttgsg1wbjnvxcqz,0,26.9,5.2,2023-01-06T20:07:31.362Z,2023-01-06T20:07:34Z,3967355119,213,0.4,3967355117,212,35.6,3967355113,140,58.0,3967355115,141,26.1,3967355109,157,,3967355121,1,,3967355111,56,Center,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369383,428,49,2,46,34,ch82doz9w9t1sw9ae3a4ffh0j,1,38.8,84.5,2023-01-06T20:07:36.787Z,2023-01-06T20:07:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369471,429,1,2,46,34,ch82doz9w9t1sw9ae3a4ffh0j,1,37.8,84.1,2023-01-06T20:07:37.258Z,2023-01-06T20:07:44Z,3967355713,141,67.6,3967355715,212,11.6,3967355717,213,5.0,3967355709,56,Back,3967355711,140,40.7,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369487,430,1,2,46,41,ch82doz9w9t1sw9ae3a4ffh0j,1,39.4,66.4,2023-01-06T20:07:44.310Z,2023-01-06T20:07:45Z,3967355783,213,4.2,3967355775,56,Back,3967355777,140,29.0,3967355781,212,22.6,3967355779,141,37.3,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369507,431,1,2,46,43,ch82doz9w9t1sw9ae3a4ffh0j,1,29,37.3,2023-01-06T20:07:45.636Z,2023-01-06T20:08:15Z,3967355907,141,52.7,3967355909,212,26.1,3967355911,213,2.7,3967355905,140,6.2,3967355903,56,Back,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369545,432,1,2,46,45,ch82doz9w9t1sw9ae3a4ffh0j,0,6.2,52.7,2023-01-06T20:07:47.775Z,2023-01-06T20:07:56Z,3967356093,1,,3967356087,141,23.6,3967356089,212,60.4,3967356091,213,5.9,3967356085,140,60.5,3967356083,56,Center,3967356081,157,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369561,465,1,2,46,53,eh54mfvjtrttgsg1wbjnvxcqz,0,42.4,79.6,2023-01-06T20:07:55.472Z,2023-01-06T20:07:56Z,3967356161,3,,3967356165,140,37.4,3967356163,56,Back,3967356167,141,78.7,3967356169,212,5.3,3967356171,213,3.3,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369605,466,1,2,46,57,eh54mfvjtrttgsg1wbjnvxcqz,0,42.6,75.6,2023-01-06T20:07:59.600Z,2023-01-06T20:08:00Z,3967356307,56,Center,3967356309,140,55.5,3967356321,1,,3967356313,141,74.4,3967356319,213,6.2,3967356317,212,13.6,3967356305,157,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369691,467,4,2,47,2,eh54mfvjtrttgsg1wbjnvxcqz,1,52.9,96.2,2023-01-06T20:08:04.448Z,2023-01-06T20:11:18Z,3967356747,286,,3967356737,13,,3967356739,56,Left,3967356743,265,,3967367749,233,435,3967356741,152,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369725,435,4,2,47,2,ch82doz9w9t1sw9ae3a4ffh0j,0,47.1,3.8,2023-01-06T20:08:04.449Z,2023-01-06T20:11:18Z,3967356919,152,,3967356917,56,Back,3967356923,285,,3967367759,233,467,3967356921,265,,3967356915,13,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369731,468,1,2,47,7,eh54mfvjtrttgsg1wbjnvxcqz,1,48.6,95.6,2023-01-06T20:08:09.376Z,2023-01-06T20:08:11Z,3967356957,141,80.3,3967356959,212,18.1,3967356961,213,3.8,3967356949,5,,3967356955,140,34.5,3967356953,56,Back,3967356951,152,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369761,469,1,2,47,9,eh54mfvjtrttgsg1wbjnvxcqz,1,31.1,80.5,2023-01-06T20:08:11.731Z,2023-01-06T20:08:16Z,3967357125,141,29.2,3967357123,140,34.1,3967357131,1,,3967357121,56,Back,3967357127,212,35.0,3967357129,213,4.8,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369813,470,1,2,47,14,eh54mfvjtrttgsg1wbjnvxcqz,1,36.9,27.3,2023-01-06T20:08:16.624Z,2023-01-06T20:08:22Z,3967357455,141,4.9,3967357453,140,65.0,3967357451,56,Right,3967357457,212,33.2,3967357459,213,5.8,3967357461,1,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369875,471,1,2,47,19,eh54mfvjtrttgsg1wbjnvxcqz,1,61.3,4.6,2023-01-06T20:08:22.336Z,2023-01-06T20:08:27Z,3967357729,212,11.4,3967357727,141,3.4,3967357731,213,6.2,3967357723,56,Right,3967357725,140,72.1,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369923,472,1,2,47,24,eh54mfvjtrttgsg1wbjnvxcqz,0,72.1,3.4,2023-01-06T20:08:27.314Z,2023-01-06T20:08:31Z,3967357979,141,28.2,3967357975,140,90.6,3967357965,155,,3967357983,212,25.7,3967357985,213,0.7,3967357971,56,Center,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369907,436,8,2,47,28,ch82doz9w9t1sw9ae3a4ffh0j,1,13.2,70.5,2023-01-06T20:08:30.990Z,2023-01-06T20:08:31Z,3967357885,56,Back,,,,,,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369969,473,3,2,47,31,eh54mfvjtrttgsg1wbjnvxcqz,0,86.8,23.6,2023-01-06T20:08:33.847Z,2023-01-06T20:08:37Z,3967358207,286,,3967358205,56,Center,3967358237,233,437,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495369955,437,7,2,47,31,ch82doz9w9t1sw9ae3a4ffh0j,0,13.2,76.4,2023-01-06T20:08:33.848Z,2023-01-06T20:08:37Z,3967358121,56,Back,3967358221,233,473,3967358123,285,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370001,474,50,2,47,36,eh54mfvjtrttgsg1wbjnvxcqz,1,89.2,4.2,2023-01-06T20:08:38.743Z,2023-01-06T20:08:42Z,3967358349,56,Right,3967358351,286,,3967358463,233,438,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370013,438,7,2,47,36,ch82doz9w9t1sw9ae3a4ffh0j,1,10.8,95.8,2023-01-06T20:08:38.744Z,2023-01-06T20:08:41Z,3967358449,233,474,3967358393,56,Back,3967358395,285,,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370021,439,49,2,47,38,ch82doz9w9t1sw9ae3a4ffh0j,1,10.5,90.2,2023-01-06T20:08:41.136Z,2023-01-06T20:08:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370031,440,4,2,47,39,ch82doz9w9t1sw9ae3a4ffh0j,1,12.4,85.6,2023-01-06T20:08:41.738Z,2023-01-06T20:08:46Z,3967358771,233,475,3967358471,152,,3967358469,56,Back,3967358467,13,,3967358473,265,,3967358475,285,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370079,475,4,2,47,39,eh54mfvjtrttgsg1wbjnvxcqz,0,87.6,14.4,2023-01-06T20:08:41.739Z,2023-01-06T20:08:46Z,3967358715,13,,3967358721,265,,3967358717,56,Right,3967358719,152,,3967358723,286,,3967358775,233,440,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370373,441,1,2,48,10,ch82doz9w9t1sw9ae3a4ffh0j,0,15.8,87.2,2023-01-06T20:09:13.098Z,2023-01-06T20:09:17Z,3967360217,5,,3967360219,155,,3967360229,212,41.7,3967360227,141,72.4,3967360221,152,,3967360231,213,6.0,3967360223,56,Center,3967360225,140,54.3,1kuswan9lk455u02x1ff389re,C. Mamengi,3967360233,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370433,476,1,2,48,13,eh54mfvjtrttgsg1wbjnvxcqz,0,43.8,27.6,2023-01-06T20:09:16.080Z,2023-01-06T20:09:21Z,3967360545,213,6.2,3967360543,212,44.5,3967360535,3,,3967360541,141,19.2,3967360539,140,85.8,3967360537,56,Right,3967360547,1,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370465,442,1,2,48,18,ch82doz9w9t1sw9ae3a4ffh0j,1,13.8,80.9,2023-01-06T20:09:21.099Z,2023-01-06T20:09:24Z,3967360725,141,60.2,3967360723,140,3.9,3967360727,212,17.5,3967360729,213,4.1,3967360721,56,Back,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370479,443,1,2,48,21,ch82doz9w9t1sw9ae3a4ffh0j,1,5.8,52.8,2023-01-06T20:09:24.162Z,2023-01-06T20:09:25Z,3967360811,141,61.5,3967360813,212,12.4,3967360815,213,0.5,3967360807,56,Back,3967360809,140,16.2,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370569,444,4,2,48,23,ch82doz9w9t1sw9ae3a4ffh0j,1,18.8,66.9,2023-01-06T20:09:25.665Z,2023-01-06T20:11:19Z,3967361289,285,,3967361287,265,,3967361281,13,,3967361283,56,Back,3967361285,152,,3967367767,233,477,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370583,477,4,2,48,23,eh54mfvjtrttgsg1wbjnvxcqz,0,81.2,33.1,2023-01-06T20:09:25.666Z,2023-01-06T20:11:19Z,3967367845,233,444,3967361381,152,,3967361373,13,,3967361385,286,,3967361383,265,,3967361379,56,Center,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370727,445,1,2,48,42,ch82doz9w9t1sw9ae3a4ffh0j,1,17.9,61.4,2023-01-06T20:09:44.616Z,2023-01-06T20:09:46Z,3967362125,189,,3967362097,141,76.0,3967362099,212,9.9,3967362101,213,1.5,3967362091,152,,3967362089,5,,3967362095,140,18.1,3967362093,56,Back,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370757,446,1,2,48,43,ch82doz9w9t1sw9ae3a4ffh0j,1,19,77.6,2023-01-06T20:09:45.935Z,2023-01-06T20:09:47Z,3967362283,213,4.0,3967362277,140,4.1,3967362281,212,23.7,3967362279,141,51.5,3967362275,56,Back,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370773,447,1,2,48,44,ch82doz9w9t1sw9ae3a4ffh0j,1,4.1,51.5,2023-01-06T20:09:47.169Z,2023-01-06T20:09:48Z,3967362353,213,6.2,3967362349,141,49.6,3967362347,140,19.2,3967362351,212,15.9,3967362345,56,Back,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370815,448,1,2,48,45,ch82doz9w9t1sw9ae3a4ffh0j,1,19.2,49.6,2023-01-06T20:09:48.025Z,2023-01-06T20:09:52Z,3967362601,141,75.9,3967362595,56,Back,3967362599,140,20.7,3967362603,212,18.0,3967362605,213,1.5,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370843,449,1,2,48,49,ch82doz9w9t1sw9ae3a4ffh0j,1,28.3,80,2023-01-06T20:09:52.221Z,2023-01-06T20:09:54Z,3967362721,212,22.9,3967362717,140,47.3,3967362719,141,96.6,3967362715,56,Back,3967362725,213,0.5,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370929,450,1,2,48,51,ch82doz9w9t1sw9ae3a4ffh0j,1,58.2,85.6,2023-01-06T20:09:54.358Z,2023-01-06T20:10:01Z,3967363211,1,,3967363199,196,,3967363209,213,4.9,3967363207,212,47.4,3967363201,56,Right,3967363203,140,68.3,3967363205,141,17.7,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370935,451,61,2,48,59,ch82doz9w9t1sw9ae3a4ffh0j,0,70.8,28.2,2023-01-06T20:10:01.377Z,2023-01-06T20:10:01Z,3967363239,56,Center,,,,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370959,478,1,2,49,0,eh54mfvjtrttgsg1wbjnvxcqz,1,31.5,72.6,2023-01-06T20:10:02.432Z,2023-01-06T20:10:03Z,3967363365,56,Back,3967363379,212,2.3,3967363369,140,29.5,3967363383,213,2.7,3967363373,141,73.9,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495370967,479,49,2,49,1,eh54mfvjtrttgsg1wbjnvxcqz,1,29.5,73.9,2023-01-06T20:10:03.568Z,2023-01-06T20:10:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371017,480,1,2,49,1,eh54mfvjtrttgsg1wbjnvxcqz,1,29.5,73.9,2023-01-06T20:10:03.808Z,2023-01-06T20:10:06Z,3967363645,212,16.0,3967363639,56,Back,3967363643,141,84.2,3967363647,213,2.7,3967363641,140,15.8,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371073,481,1,2,49,3,eh54mfvjtrttgsg1wbjnvxcqz,1,9,86,2023-01-06T20:10:06.207Z,2023-01-06T20:10:11Z,3967363937,140,46.5,3967363939,141,93.0,3967363941,212,39.7,3967363935,56,Back,3967363933,157,,3967363943,213,0.1,3967363945,1,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371075,482,61,2,49,8,eh54mfvjtrttgsg1wbjnvxcqz,0,45.1,93.8,2023-01-06T20:10:10.456Z,2023-01-06T20:32:06Z,3967363949,56,Back,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371083,452,5,2,49,9,ch82doz9w9t1sw9ae3a4ffh0j,1,57.8,-1.8,2023-01-06T20:10:11.444Z,2023-01-06T20:10:13Z,3967364027,233,483,3967363983,347,,3967363981,56,Right,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371087,483,5,2,49,9,eh54mfvjtrttgsg1wbjnvxcqz,0,42.2,101.8,2023-01-06T20:10:11.444Z,2023-01-06T20:11:23Z,3967363995,347,,3967364047,233,452,3967363993,56,Back,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371263,453,1,2,49,23,ch82doz9w9t1sw9ae3a4ffh0j,1,62.7,0,2023-01-06T20:10:26.241Z,2023-01-06T20:10:30Z,3967364811,141,4.4,3967364809,140,81.5,3967364807,56,Right,3967364815,213,0.2,3967364813,212,20.2,3967364805,107,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371267,454,61,2,49,26,ch82doz9w9t1sw9ae3a4ffh0j,0,81.5,4.4,2023-01-06T20:10:28.937Z,2023-01-06T20:32:04Z,3967364829,56,Right,,,,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371289,455,5,2,49,27,ch82doz9w9t1sw9ae3a4ffh0j,0,79.6,-1.2,2023-01-06T20:10:29.616Z,2023-01-06T20:11:23Z,3967364921,56,Right,3967364927,347,,3967365215,233,484,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371345,484,5,2,49,27,eh54mfvjtrttgsg1wbjnvxcqz,1,20.4,101.2,2023-01-06T20:10:29.616Z,2023-01-06T20:10:37Z,3967365163,56,Back,3967365165,347,,3967365191,233,455,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371389,485,1,2,49,35,eh54mfvjtrttgsg1wbjnvxcqz,1,19.3,100,2023-01-06T20:10:37.375Z,2023-01-06T20:10:40Z,3967365431,212,29.1,3967365433,213,6.0,3967365435,1,,3967365423,107,,3967365425,56,Back,3967365429,141,88.4,3967365427,140,45.7,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371409,486,1,2,49,38,eh54mfvjtrttgsg1wbjnvxcqz,1,45.7,88.4,2023-01-06T20:10:40.607Z,2023-01-06T20:10:42Z,3967365523,141,84.7,3967365525,212,7.0,3967365527,213,3.5,3967365521,140,39.5,3967365519,56,Back,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371417,487,1,2,49,39,eh54mfvjtrttgsg1wbjnvxcqz,0,39.5,84.7,2023-01-06T20:10:41.983Z,2023-01-06T20:10:42Z,3967365569,212,10.6,3967365571,213,6.1,3967365567,141,82.0,3967365561,155,,3967365563,56,Back,3967365565,140,49.4,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371431,456,49,2,49,41,ch82doz9w9t1sw9ae3a4ffh0j,1,54.7,17.7,2023-01-06T20:10:43.386Z,2023-01-06T20:10:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371505,457,4,2,49,41,ch82doz9w9t1sw9ae3a4ffh0j,1,54.2,14.8,2023-01-06T20:10:43.757Z,2023-01-06T20:10:49Z,3967365947,152,,3967365949,265,,3967365945,56,Right,3967365951,286,,3967365943,13,,3967365953,233,488,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371487,488,4,2,49,41,eh54mfvjtrttgsg1wbjnvxcqz,0,45.8,85.2,2023-01-06T20:10:43.758Z,2023-01-06T20:10:49Z,3967365991,233,457,3967365889,285,,3967365887,265,,3967365881,13,,3967365883,56,Back,3967365885,152,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371821,458,27,2,50,0,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-06T20:11:02.888Z,2023-01-06T20:14:29Z,3967379839,233,489,3967367583,53,1s6yn52hlqtmmz4lerscf457u,3967367581,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495371745,489,27,2,50,0,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2023-01-06T20:11:02.888Z,2023-01-06T20:11:24Z,3967368127,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372183,459,28,2,50,43,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-06T20:11:46Z,2023-01-06T20:11:49Z,3967369565,233,490,3967369541,55,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372141,490,28,2,50,43,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2023-01-06T20:11:46Z,2023-01-06T20:11:49Z,3967369327,55,489,3967369557,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372209,460,1,2,50,47,ch82doz9w9t1sw9ae3a4ffh0j,0,54.7,23.6,2023-01-06T20:11:49.887Z,2023-01-06T20:11:51Z,3967369713,213,6.3,3967369709,212,24.7,3967369707,141,23.1,3967369701,152,,3967369699,155,,3967369697,5,,3967369703,56,Center,3967369705,140,78.2,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372225,491,8,2,50,49,eh54mfvjtrttgsg1wbjnvxcqz,1,22.2,72.6,2023-01-06T20:11:51.807Z,2023-01-06T20:11:51Z,3967369775,56,Back,,,,,,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372263,461,1,2,50,50,ch82doz9w9t1sw9ae3a4ffh0j,1,70.9,26.1,2023-01-06T20:11:53.335Z,2023-01-06T20:11:54Z,3967369971,56,Center,3967369985,213,1.1,3967369975,141,41.9,3967369973,140,75.7,3967369981,212,11.9,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372349,462,1,2,50,52,ch82doz9w9t1sw9ae3a4ffh0j,1,75.7,41.9,2023-01-06T20:11:54.370Z,2023-01-06T20:12:00Z,3967370439,141,14.9,3967370437,140,98.1,3967370433,155,,3967370435,56,Right,3967370443,213,5.6,3967370441,212,29.8,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372401,463,1,2,50,58,ch82doz9w9t1sw9ae3a4ffh0j,1,92.6,2.2,2023-01-06T20:12:00.638Z,2023-01-06T20:12:04Z,3967370801,213,3.0,3967370793,56,Right,3967370795,140,79.6,3967370799,212,13.7,3967370797,141,4.1,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372433,464,1,2,51,2,ch82doz9w9t1sw9ae3a4ffh0j,1,79.6,4.1,2023-01-06T20:12:04.442Z,2023-01-06T20:12:07Z,3967370951,140,72.9,3967370949,56,Right,3967370953,141,3.4,3967370955,212,7.1,3967370957,213,3.2,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372511,465,1,2,51,4,ch82doz9w9t1sw9ae3a4ffh0j,1,70.8,3.2,2023-01-06T20:12:06.992Z,2023-01-06T20:12:14Z,3967371409,56,Back,3967371417,213,2.8,3967371413,141,17.6,3967371415,212,30.4,3967371411,140,43.4,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372561,466,1,2,51,12,ch82doz9w9t1sw9ae3a4ffh0j,1,36,17.7,2023-01-06T20:12:14.681Z,2023-01-06T20:12:19Z,3967371697,212,38.4,3967371701,1,,3967371699,213,6.3,3967371695,141,17.4,3967371693,140,72.6,3967371689,155,,3967371691,56,Right,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495372583,467,1,2,51,16,ch82doz9w9t1sw9ae3a4ffh0j,1,70.3,14,2023-01-06T20:12:18.931Z,2023-01-06T20:12:20Z,3967371801,212,5.2,3967371803,213,4.3,3967371795,56,Right,3967371799,141,6.8,3967371797,140,68.5,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
