id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/12/value,qualifier/17/value
2491921771,430,1,1,46,16,dac758ef858jbq7pcb3gfwite,1,46.8,12.3,2022-12-16T19:50:19.066Z,2022-12-16T19:50:22Z,3949106037,141,26.4,3949106041,213,1.4,3949106039,212,9.7,3949106033,56,Back,3949106035,140,48.2,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491921819,431,1,1,46,19,dac758ef858jbq7pcb3gfwite,1,65.8,24.4,2022-12-16T19:50:21.914Z,2022-12-16T19:50:28Z,3949106315,212,37.8,3949106309,56,Center,3949106313,141,78.7,3949106307,155,,3949106319,1,,3949106311,140,73.6,3949106317,213,1.4,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491921827,432,1,1,46,26,dac758ef858jbq7pcb3gfwite,1,89.1,73.9,2022-12-16T19:50:28.859Z,2022-12-16T19:50:30Z,3949106347,140,89.7,3949106351,212,6.2,3949106345,56,Left,3949106349,141,82.9,3949106353,213,1.5,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491921857,433,1,1,46,28,dac758ef858jbq7pcb3gfwite,1,90.3,83.5,2022-12-16T19:50:30.393Z,2022-12-16T19:53:35Z,3949106503,213,4.8,3949106499,141,48.1,3949106491,155,,3949106497,140,93.0,3949107675,210,16,3949107679,22,,3949107677,154,,3949106495,56,Center,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,3949106501,212,24.2,3949106487,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2491921871,434,44,1,46,30,dac758ef858jbq7pcb3gfwite,1,92.1,46.6,2022-12-16T19:50:32.455Z,2022-12-16T19:50:38Z,3949106567,56,Center,3949106597,233,386,3949106569,286,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491921853,386,44,1,46,30,z9phg19papi9f5fd6qxzr836,0,7.9,53.4,2022-12-16T19:50:32.456Z,2022-12-16T19:52:10Z,3949106481,56,Back,3949106609,233,434,3949106483,285,,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491921875,435,16,1,46,31,dac758ef858jbq7pcb3gfwite,1,93,48.1,2022-12-16T19:50:33.954Z,2022-12-16T19:53:36Z,3949107697,231,48.7,3949107691,102,46.1,3949107683,29,,3949106587,17,,3949106585,22,,3949107695,230,99.1,3949106765,328,,3949107685,154,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,3949106589,56,Center,3949106771,375,46:31.422,3949106767,374,2022-12-16 19:50:33.506,3949107687,55,,433,3949107693,103,3949107681,81,3949106761,15,,,,,,,,,,,,,30.4,
2491922129,436,30,1,47,0,dac758ef858jbq7pcb3gfwite,1,0,0,2022-12-16T19:51:02.755Z,2022-12-16T19:51:37Z,3949107911,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491922131,387,30,1,47,0,z9phg19papi9f5fd6qxzr836,1,0,0,2022-12-16T19:51:02.944Z,2022-12-16T19:51:40Z,3949107913,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926597,394,18,2,45,0,z9phg19papi9f5fd6qxzr836,1,0,0,2022-12-16T20:07:07.253Z,2022-12-16T20:07:42Z,3949131443,44,Defender,3949131445,59,5,3949131495,55,395,3949131441,42,,,,,,,,,,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926601,395,19,2,45,0,z9phg19papi9f5fd6qxzr836,1,0,0,2022-12-16T20:07:07.254Z,2022-12-16T20:07:43Z,3949131467,292,7,3949131473,55,394,3949131469,293,2,3949131463,145,2,3949131459,42,,3949131465,59,18,3949131471,44,Midfielder,,,,1id5av4i7p6tmhf1vuigvlmvo,J. Wielzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926399,390,32,2,45,0,z9phg19papi9f5fd6qxzr836,1,0,0,2022-12-16T20:07:17.253Z,2022-12-16T20:07:18Z,3949130387,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926389,438,32,2,45,0,dac758ef858jbq7pcb3gfwite,1,0,0,2022-12-16T20:07:17.253Z,2022-12-16T20:07:17Z,3949130353,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926423,439,1,2,45,0,dac758ef858jbq7pcb3gfwite,1,50.1,50.3,2022-12-16T20:07:17.353Z,2022-12-16T20:07:21Z,3949130567,213,3.1,3949130569,279,S,3949130561,140,29.3,3949130559,56,Back,3949130565,212,21.9,3949130563,141,51.9,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926439,440,1,2,45,3,dac758ef858jbq7pcb3gfwite,0,30.4,51.6,2022-12-16T20:07:20.854Z,2022-12-16T20:07:25Z,3949130679,56,Center,3949130683,141,21.3,3949130685,212,45.8,3949130677,155,,3949130681,140,69.4,3949130689,1,,3949130687,213,5.8,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926449,391,8,2,45,8,z9phg19papi9f5fd6qxzr836,1,29.7,85.6,2022-12-16T20:07:25.842Z,2022-12-16T20:07:25Z,3949130739,56,Back,,,,,,,,,,,,,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926469,441,1,2,45,9,dac758ef858jbq7pcb3gfwite,0,61.8,28.6,2022-12-16T20:07:27.060Z,2022-12-16T20:07:28Z,3949130825,212,4.4,3949130817,140,65.7,3949130829,213,5.9,3949130821,141,26.1,3949130813,56,Center,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926465,392,8,2,45,10,z9phg19papi9f5fd6qxzr836,1,31,73.2,2022-12-16T20:07:27.698Z,2022-12-16T20:07:27Z,3949130797,56,Back,,,,,,,,,,,,,,,,,,,,,,di46dv5smxql2bg7cw4a06wkq,A. Miceli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926593,393,5,2,45,11,z9phg19papi9f5fd6qxzr836,0,29.8,101.8,2022-12-16T20:07:28.788Z,2022-12-16T20:51:51Z,3949240227,233,442,3949131433,56,Back,3949131435,347,,,,,,,,,,,,,,,,,di46dv5smxql2bg7cw4a06wkq,A. Miceli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926541,442,5,2,45,11,dac758ef858jbq7pcb3gfwite,1,70.2,-1.8,2022-12-16T20:07:28.788Z,2022-12-16T20:41:03Z,3949131233,347,,3949131231,56,Right,3949240207,233,393,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926553,443,1,2,45,19,dac758ef858jbq7pcb3gfwite,1,69.8,0,2022-12-16T20:07:37.044Z,2022-12-16T20:07:38Z,3949131287,107,,3949131297,213,2.4,3949131291,140,66.7,3949131293,141,2.3,3949131289,56,Right,3949131295,212,4.4,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926571,444,1,2,45,21,dac758ef858jbq7pcb3gfwite,1,66.7,2.3,2022-12-16T20:07:38.308Z,2022-12-16T20:07:40Z,3949131387,212,2.2,3949131381,56,Right,3949131389,213,5.9,3949131383,140,68.6,3949131385,141,1.0,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926575,445,50,2,45,23,dac758ef858jbq7pcb3gfwite,1,69.8,4,2022-12-16T20:07:40.692Z,2022-12-16T20:07:45Z,3949131403,56,Right,3949131405,286,,3949131653,233,396,,,,,,,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926621,396,7,2,45,23,z9phg19papi9f5fd6qxzr836,1,30.2,96,2022-12-16T20:07:40.693Z,2022-12-16T20:07:44Z,3949131645,233,445,3949131621,56,Back,3949131623,285,,3949131619,167,,,,,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926627,397,5,2,45,24,z9phg19papi9f5fd6qxzr836,0,31.4,101.4,2022-12-16T20:07:41.412Z,2022-12-16T20:51:51Z,3949131655,56,Back,3949131687,233,446,3949131657,347,,,,,,,,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926609,446,5,2,45,24,dac758ef858jbq7pcb3gfwite,1,68.6,-1.4,2022-12-16T20:07:41.412Z,2022-12-16T20:07:45Z,3949131671,233,397,3949131533,347,,3949131531,56,Right,,,,,,,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926633,447,1,2,45,26,dac758ef858jbq7pcb3gfwite,1,68.3,0,2022-12-16T20:07:43.294Z,2022-12-16T20:07:46Z,3949131697,141,25.3,3949131699,212,25.2,3949131691,107,,3949131701,213,0.8,3949131703,1,,3949131695,140,85.4,3949131693,56,Center,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926639,448,61,2,45,28,dac758ef858jbq7pcb3gfwite,0,85.4,25.3,2022-12-16T20:07:46.227Z,2022-12-16T20:07:46Z,3949131723,56,Center,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926641,398,44,2,45,29,z9phg19papi9f5fd6qxzr836,1,14.2,74.4,2022-12-16T20:07:46.545Z,2022-12-16T21:04:14Z,3949131727,56,Back,3949131729,285,,3949131743,233,449,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926643,449,44,2,45,29,dac758ef858jbq7pcb3gfwite,0,85.8,25.6,2022-12-16T20:07:46.546Z,2022-12-16T21:04:14Z,3949131731,56,Center,3949284311,233,398,3949131733,286,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926647,399,1,2,45,29,z9phg19papi9f5fd6qxzr836,0,13,73.2,2022-12-16T20:07:46.850Z,2022-12-16T20:07:48Z,3949131773,213,0.4,3949131769,141,77.3,3949131767,140,19.1,3949131763,3,,3949131765,56,Back,3949131771,212,7.0,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926831,402,12,2,45,30,z9phg19papi9f5fd6qxzr836,1,15.1,71.5,2022-12-16T20:07:47.570Z,2022-12-16T20:08:10Z,3949132777,56,Back,3949132787,212,23.1,3949132791,213,0.5,3949132785,141,89.1,3949132781,140,33.9,,,,,,,,,,di46dv5smxql2bg7cw4a06wkq,A. Miceli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926673,450,8,2,45,34,dac758ef858jbq7pcb3gfwite,1,74,14.9,2022-12-16T20:07:51.924Z,2022-12-16T20:07:52Z,3949131915,56,Right,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926725,451,1,2,45,38,dac758ef858jbq7pcb3gfwite,0,77.3,3.5,2022-12-16T20:07:56.132Z,2022-12-16T20:07:57Z,3949132187,56,Right,3949132207,233,400,3949132195,213,0.2,3949132193,212,2.0,3949132189,140,79.2,3949132191,141,4.0,3949132205,236,,3949132211,286,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926727,400,74,2,45,38,z9phg19papi9f5fd6qxzr836,1,25.5,96.2,2022-12-16T20:07:56.133Z,2022-12-16T20:51:46Z,3949132215,233,451,3949132201,56,Back,3949132203,285,,,,,,,,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926801,401,5,2,45,39,z9phg19papi9f5fd6qxzr836,0,26.6,101.2,2022-12-16T20:07:57.172Z,2022-12-16T20:51:52Z,3949134091,233,452,3949132631,347,,3949132629,56,Back,,,,,,,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926787,452,5,2,45,39,dac758ef858jbq7pcb3gfwite,1,73.4,-1.2,2022-12-16T20:07:57.172Z,2022-12-16T20:08:38Z,3949134085,233,401,3949132547,347,,3949132545,56,Right,,,,,,,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926797,453,1,2,45,47,dac758ef858jbq7pcb3gfwite,1,74.8,0,2022-12-16T20:08:04.787Z,2022-12-16T20:08:06Z,3949132601,141,6.7,3949132605,213,2.1,3949132603,212,6.6,3949132597,56,Right,3949132599,140,71.6,3949132595,107,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926817,454,1,2,45,48,dac758ef858jbq7pcb3gfwite,1,71.6,6.7,2022-12-16T20:08:06.147Z,2022-12-16T20:08:09Z,3949132701,212,6.7,3949132699,141,9.4,3949132697,140,77.7,3949132695,56,Right,3949132703,213,0.3,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926835,455,1,2,45,52,dac758ef858jbq7pcb3gfwite,0,86.4,4.4,2022-12-16T20:08:09.731Z,2022-12-16T20:08:14Z,3949132817,213,3.3,3949132805,140,84.6,3949132955,236,,3949132961,286,,3949132957,233,403,3949132809,141,4.0,3949132813,212,1.9,3949132801,56,Right,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926853,403,74,2,45,52,z9phg19papi9f5fd6qxzr836,1,15.8,93.2,2022-12-16T20:08:09.732Z,2022-12-16T20:51:46Z,3949132927,56,Back,3949132929,285,,3949132989,233,455,,,,,,,,,,,,,,,,di46dv5smxql2bg7cw4a06wkq,A. Miceli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926865,404,5,2,45,54,z9phg19papi9f5fd6qxzr836,0,16.5,101.5,2022-12-16T20:08:11.523Z,2022-12-16T20:51:52Z,3949133009,347,,3949133403,233,456,3949133007,56,Back,,,,,,,,,,,,,,,,di46dv5smxql2bg7cw4a06wkq,A. Miceli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926935,456,5,2,45,54,dac758ef858jbq7pcb3gfwite,1,83.5,-1.5,2022-12-16T20:08:11.523Z,2022-12-16T20:08:24Z,3949133373,347,,3949133371,56,Right,3949133387,233,404,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926949,457,1,2,46,7,dac758ef858jbq7pcb3gfwite,1,82.7,0,2022-12-16T20:08:24.275Z,2022-12-16T20:08:25Z,3949133449,212,6.1,3949133441,56,Right,3949133447,141,6.8,3949133437,107,,3949133445,140,80.8,3949133451,213,1.9,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491926975,458,1,2,46,8,dac758ef858jbq7pcb3gfwite,1,80.8,6.8,2022-12-16T20:08:25.459Z,2022-12-16T20:08:29Z,3949133593,141,4.0,3949133589,140,81.7,3949133597,212,2.1,3949133587,56,Right,3949133601,213,5.2,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927003,459,1,2,46,11,dac758ef858jbq7pcb3gfwite,0,92.6,4.9,2022-12-16T20:08:29.027Z,2022-12-16T20:08:32Z,3949133743,212,33.8,3949133729,155,,3949133751,1,,3949133733,56,Center,3949133727,2,,3949133741,141,54.0,3949133737,140,97.5,3949133747,213,1.4,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927065,405,12,2,46,13,z9phg19papi9f5fd6qxzr836,1,5.2,45.1,2022-12-16T20:08:30.946Z,2022-12-16T20:08:37Z,3949134043,212,24.7,3949134045,213,5.4,3949134039,140,19.9,3949134041,141,16.7,3949134037,56,Back,,,,,,,,,,f5pgdha5h37xytbk1zq8q710,D. Koswal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927099,460,1,2,46,18,dac758ef858jbq7pcb3gfwite,1,78.9,97.2,2022-12-16T20:08:35.571Z,2022-12-16T20:08:43Z,3949134239,56,Left,3949134241,140,76.7,3949134245,212,5.5,3949134243,141,89.9,3949134247,213,4.3,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927105,461,61,2,46,26,dac758ef858jbq7pcb3gfwite,1,80.7,95.3,2022-12-16T20:08:43.747Z,2022-12-16T20:09:06Z,3949134277,56,Left,,,,,,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927227,463,4,2,46,27,dac758ef858jbq7pcb3gfwite,1,84.5,93.4,2022-12-16T20:08:45.003Z,2022-12-16T20:09:17Z,3949134859,286,,3949134853,10,,3949134855,56,Left,3949135303,233,406,3949134857,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927131,406,4,2,46,27,z9phg19papi9f5fd6qxzr836,0,15.5,6.6,2022-12-16T20:08:45.004Z,2022-12-16T20:09:17Z,3949134423,56,Back,3949135103,10,,3949134425,285,,3949135105,152,,3949135343,233,463,,,,,,,,,,1id5av4i7p6tmhf1vuigvlmvo,J. Wielzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927139,462,43,2,46,29,dac758ef858jbq7pcb3gfwite,1,0,0,2022-12-16T20:08:46.723Z,2022-12-16T20:09:04Z,3949134457,213,4.4,3949134451,140,88.0,3949134445,2,0,3949134455,212,19.2,3949134453,141,68.5,3949134449,56,Center,3949135031,144,1,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927349,464,1,2,47,2,dac758ef858jbq7pcb3gfwite,0,84.8,94.8,2022-12-16T20:09:20.067Z,2022-12-16T20:09:23Z,3949135501,2,,3949135513,141,54.5,3949135509,56,Center,3949135515,212,30.6,3949135507,152,,3949135503,5,,3949135511,140,97.7,3949135505,155,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,3949135517,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927351,408,52,2,47,5,z9phg19papi9f5fd6qxzr836,1,3.6,42.4,2022-12-16T20:09:23.137Z,2022-12-16T20:09:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927433,409,1,2,47,12,z9phg19papi9f5fd6qxzr836,1,12,42.7,2022-12-16T20:09:29.266Z,2022-12-16T20:09:33Z,3949135969,123,,3949135975,141,18.5,3949135973,140,21.7,3949135979,213,5.3,3949135971,56,Back,3949135977,212,19.4,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927507,410,1,2,47,15,z9phg19papi9f5fd6qxzr836,1,21.8,17.7,2022-12-16T20:09:33.249Z,2022-12-16T20:09:39Z,3949136309,141,32.5,3949136313,213,2.6,3949136307,140,5.7,3949136305,56,Back,3949136311,212,19.7,,,,,,,,,,f5pgdha5h37xytbk1zq8q710,D. Koswal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927535,411,1,2,47,21,z9phg19papi9f5fd6qxzr836,1,4.6,32.4,2022-12-16T20:09:39.249Z,2022-12-16T20:09:42Z,3949136467,56,Back,3949136473,212,27.1,3949136475,213,1.3,3949136471,141,70.8,3949136469,140,11.5,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927573,412,1,2,47,25,z9phg19papi9f5fd6qxzr836,1,10.7,72.6,2022-12-16T20:09:42.305Z,2022-12-16T20:09:46Z,3949136681,213,0.6,3949136673,56,Back,3949136675,140,30.5,3949136677,141,94.8,3949136679,212,25.7,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927587,413,1,2,47,28,z9phg19papi9f5fd6qxzr836,1,30.5,94.8,2022-12-16T20:09:46.065Z,2022-12-16T20:09:47Z,3949136743,56,Back,3949136745,140,44.0,3949136751,213,0.1,3949136749,212,14.2,3949136747,141,96.5,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927597,414,1,2,47,30,z9phg19papi9f5fd6qxzr836,1,40.6,96.5,2022-12-16T20:09:47.713Z,2022-12-16T20:09:49Z,3949136799,140,36.1,3949136801,141,85.3,3949136803,212,9.0,3949136805,213,4.2,3949136797,56,Back,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927629,415,1,2,47,31,z9phg19papi9f5fd6qxzr836,0,38,87.1,2022-12-16T20:09:48.931Z,2022-12-16T20:09:52Z,3949136987,56,Center,3949136997,1,,3949136991,141,62.1,3949136985,155,,3949136995,213,5.9,3949136993,212,40.8,3949136989,140,73.3,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927635,465,49,2,47,35,dac758ef858jbq7pcb3gfwite,1,23.7,34.2,2022-12-16T20:09:52.739Z,2022-12-16T20:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927679,466,1,2,47,36,dac758ef858jbq7pcb3gfwite,0,24.1,34,2022-12-16T20:09:53.524Z,2022-12-16T20:10:00Z,3949137237,141,0.0,3949137231,155,,3949137241,213,5.7,3949137239,212,43.5,3949137233,56,Right,3949137243,1,,3949137235,140,58.5,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927689,416,5,2,47,38,z9phg19papi9f5fd6qxzr836,1,40.4,101.8,2022-12-16T20:09:55.873Z,2022-12-16T20:09:58Z,3949137313,233,467,3949137285,347,,3949137283,56,Back,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927685,467,5,2,47,38,dac758ef858jbq7pcb3gfwite,0,59.6,-1.8,2022-12-16T20:09:55.873Z,2022-12-16T20:51:52Z,3949137273,347,,3949137319,233,416,3949137271,56,Right,,,,,,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927731,417,1,2,47,44,z9phg19papi9f5fd6qxzr836,1,37.6,100,2022-12-16T20:10:02.145Z,2022-12-16T20:10:03Z,3949137547,140,32.4,3949137549,141,91.1,3949137553,213,4.1,3949137543,107,,3949137545,56,Back,3949137551,212,9.0,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927739,418,1,2,47,45,z9phg19papi9f5fd6qxzr836,1,32.4,91.1,2022-12-16T20:10:03.121Z,2022-12-16T20:10:04Z,3949137607,141,89.9,3949137609,212,19.2,3949137603,56,Back,3949137611,213,3.2,3949137605,140,14.1,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927771,419,1,2,47,47,z9phg19papi9f5fd6qxzr836,1,14,89.7,2022-12-16T20:10:04.465Z,2022-12-16T20:10:09Z,3949137757,213,4.1,3949137753,141,64.5,3949137749,56,Back,3949137755,212,20.5,3949137751,140,3.3,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491927807,420,1,2,47,52,z9phg19papi9f5fd6qxzr836,1,4.9,54.8,2022-12-16T20:10:09.314Z,2022-12-16T20:10:13Z,3949137957,141,47.0,3949137959,212,49.6,3949137951,155,,3949137963,1,,3949137955,140,51.9,3949137953,56,Center,3949137961,213,6.2,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
