id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/13/value,assist
2454264915,452,1,2,49,38,xcevba75jfkrg4s6tl89zl3y,1,68.3,30,2022-09-01T19:10:11.003Z,2022-09-01T19:10:13Z,3749734229,141,5.5,3749734227,140,86.4,3749734231,212,25.3,3749734225,56,Right,3749734233,213,5.6,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454264929,453,1,2,49,39,xcevba75jfkrg4s6tl89zl3y,1,86.8,5.2,2022-09-01T19:10:12.627Z,2022-09-01T19:11:14Z,3749734291,140,95.6,3749735281,22,,3749734293,141,46.4,3749735277,210,16,3749734289,56,Center,3749734295,212,29.5,3749735279,154,,3749734285,2,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,3749734297,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,1
2454264947,454,16,2,49,41,xcevba75jfkrg4s6tl89zl3y,1,95,46.4,2022-09-01T19:10:14.228Z,2022-09-01T19:11:15Z,3749735297,154,,3749735295,29,,3749735293,78,,3749734341,56,Center,3749735299,55,453,3749735291,72,,3749735303,102,48.6,3749734337,22,,1j33nixshgkkdwjjnuafknahh,G. Korte,3749735323,375,49:41.188,3749735315,231,47.1,,3749735313,230,97.7,3749735307,214,,3749735311,328,3749735319,374,3749734339,16,,3749735305,103,,,,10.8,2022-09-01 20:10:13.880,
2454265187,448,1,2,50,32,zjawy6qdzk3y69v5pa3zl2cb,1,49.9,50.1,2022-09-01T19:11:05.245Z,2022-09-01T19:11:07Z,3749735591,212,16.0,3749735583,56,Back,3749735593,213,3.2,3749735589,141,48.8,3749735595,279,G,3749735585,140,34.7,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265223,449,1,2,50,35,zjawy6qdzk3y69v5pa3zl2cb,1,34.7,48.8,2022-09-01T19:11:07.710Z,2022-09-01T19:11:12Z,3749735765,212,16.5,3749735759,56,Back,3749735767,213,1.9,3749735761,140,30.0,3749735763,141,72.0,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265243,450,1,2,50,39,zjawy6qdzk3y69v5pa3zl2cb,1,32.3,76.4,2022-09-01T19:11:12.141Z,2022-09-01T19:11:14Z,3749735847,56,Back,3749735851,141,53.1,3749735855,213,4.4,3749735853,212,16.9,3749735849,140,26.8,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265263,451,1,2,50,41,zjawy6qdzk3y69v5pa3zl2cb,1,25.5,52.2,2022-09-01T19:11:14.397Z,2022-09-01T19:11:17Z,3749735943,213,4.5,3749735939,141,22.4,3749735941,212,20.7,3749735937,140,21.7,3749735935,56,Back,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265289,452,1,2,50,44,zjawy6qdzk3y69v5pa3zl2cb,1,22.2,17,2022-09-01T19:11:17.198Z,2022-09-01T19:11:19Z,3749736069,56,Back,3749736075,212,11.6,3749736077,213,5.4,3749736071,140,29.3,3749736073,141,4.0,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265303,453,1,2,50,46,zjawy6qdzk3y69v5pa3zl2cb,1,29.3,4,2022-09-01T19:11:19.166Z,2022-09-01T19:11:20Z,3749736155,212,11.3,3749736157,213,1.9,3749736151,140,25.9,3749736153,141,19.7,3749736149,56,Back,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265321,454,1,2,50,47,zjawy6qdzk3y69v5pa3zl2cb,0,31.5,16.5,2022-09-01T19:11:20.655Z,2022-09-01T19:11:45Z,3749736225,141,9.7,3749736221,56,Right,3749736229,213,6.1,3749736227,212,27.3,3749736223,140,57.1,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265319,455,43,2,50,49,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-01T19:11:22.302Z,2022-09-01T19:11:25Z,3749736331,144,49,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265325,456,61,2,50,50,xcevba75jfkrg4s6tl89zl3y,0,42.1,94.8,2022-09-01T19:11:23.294Z,2022-09-01T19:11:23Z,3749736245,56,Back,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265403,455,5,2,50,51,zjawy6qdzk3y69v5pa3zl2cb,1,57.4,-1.5,2022-09-01T19:11:23.870Z,2022-09-01T19:57:00Z,3749736641,233,457,3749736623,347,,3749736621,56,Right,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265331,457,5,2,50,51,xcevba75jfkrg4s6tl89zl3y,0,42.6,101.5,2022-09-01T19:11:23.870Z,2022-09-01T19:11:34Z,3749736657,233,455,3749736271,347,,3749736269,56,Back,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265427,456,1,2,51,0,zjawy6qdzk3y69v5pa3zl2cb,1,72,0,2022-09-01T19:11:33.662Z,2022-09-01T19:11:36Z,3749736739,107,,3749736749,213,0.3,3749736741,56,Right,3749736743,140,87.9,3749736745,141,6.5,3749736747,212,17.5,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265437,457,1,2,51,3,zjawy6qdzk3y69v5pa3zl2cb,1,88.2,5.2,2022-09-01T19:11:35.871Z,2022-09-01T19:11:38Z,3749736833,212,8.6,3749736829,140,80.1,3749736827,56,Right,3749736835,213,3.3,3749736831,141,3.4,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265459,458,1,2,51,5,zjawy6qdzk3y69v5pa3zl2cb,0,79.9,3.4,2022-09-01T19:11:38.351Z,2022-09-01T19:11:40Z,3749736909,140,95.6,3749736915,213,1.0,3749736903,2,,3749736911,141,38.3,3749736905,155,,3749736913,212,28.9,3749736907,56,Center,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265463,458,52,2,51,8,xcevba75jfkrg4s6tl89zl3y,1,3.1,61.7,2022-09-01T19:11:40.862Z,2022-09-01T19:11:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265613,459,1,2,51,20,xcevba75jfkrg4s6tl89zl3y,0,14,64,2022-09-01T19:11:52.751Z,2022-09-01T19:12:05Z,3749737633,199,,3749737643,213,5.4,3749737639,141,28.5,3749737695,189,,3749737641,212,32.2,3749737637,140,34.3,3749737645,1,,3749737635,56,Back,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265643,459,4,2,51,21,zjawy6qdzk3y69v5pa3zl2cb,1,66.1,66.4,2022-09-01T19:11:54.406Z,2022-09-01T19:12:18Z,3749737811,233,460,3749737805,152,,3749737807,265,,3749737809,286,,3749737801,13,,3749737803,56,Center,3749737823,189,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265641,460,4,2,51,21,xcevba75jfkrg4s6tl89zl3y,0,33.9,33.6,2022-09-01T19:11:54.407Z,2022-09-01T19:29:15Z,3749737791,56,Back,3749738015,233,459,3749737911,189,,3749737793,152,,3749737789,13,,3749737795,265,,3749737797,285,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265809,460,1,2,51,59,zjawy6qdzk3y69v5pa3zl2cb,0,69.9,67.5,2022-09-01T19:12:32.673Z,2022-09-01T19:12:35Z,3749738681,213,5.5,3749738675,140,92.2,3749738669,155,,3749738677,141,35.8,3749738671,152,,3749738679,212,31.8,3749738667,5,,3749738673,56,Center,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265825,461,12,2,52,2,xcevba75jfkrg4s6tl89zl3y,1,10.8,60.2,2022-09-01T19:12:35.520Z,2022-09-01T19:12:36Z,3749738747,212,17.6,3749738755,15,,3749738745,141,63.0,3749738743,140,27.5,3749738749,213,0.1,3749738741,56,Back,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265843,462,1,2,52,4,xcevba75jfkrg4s6tl89zl3y,0,28.3,62.4,2022-09-01T19:12:37.536Z,2022-09-01T19:12:40Z,3749738847,56,Center,3749738851,141,57.5,3749738855,213,6.2,3749738845,157,,3749738853,212,28.3,3749738849,140,55.1,3749738857,1,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265869,461,1,2,52,10,zjawy6qdzk3y69v5pa3zl2cb,1,47.8,34,2022-09-01T19:12:43.344Z,2022-09-01T19:12:47Z,3749739007,141,26.6,3749739005,140,67.5,3749739011,213,6.0,3749739003,56,Center,3749739009,212,21.3,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265893,462,1,2,52,14,zjawy6qdzk3y69v5pa3zl2cb,1,55.4,29.9,2022-09-01T19:12:47.184Z,2022-09-01T19:12:50Z,3749739093,140,41.9,3749739097,212,15.0,3749739091,56,Back,3749739099,213,2.8,3749739095,141,37.1,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265911,463,1,2,52,17,zjawy6qdzk3y69v5pa3zl2cb,1,42.3,39.4,2022-09-01T19:12:50.624Z,2022-09-01T19:12:53Z,3749739199,213,1.8,3749739191,56,Back,3749739193,140,37.7,3749739195,141,77.7,3749739197,212,26.5,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265947,464,1,2,52,20,zjawy6qdzk3y69v5pa3zl2cb,1,37.7,77.7,2022-09-01T19:12:52.880Z,2022-09-01T19:12:57Z,3749739365,213,1.1,3749739359,140,42.5,3749739357,56,Back,3749739363,212,10.8,3749739361,141,91.8,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265963,465,1,2,52,24,zjawy6qdzk3y69v5pa3zl2cb,1,42.5,90.2,2022-09-01T19:12:56.864Z,2022-09-01T19:12:58Z,3749739417,141,68.1,3749739415,140,45.3,3749739421,213,4.9,3749739413,56,Back,3749739419,212,15.3,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454265971,466,1,2,52,25,zjawy6qdzk3y69v5pa3zl2cb,1,46.5,69.8,2022-09-01T19:12:58.320Z,2022-09-01T19:13:00Z,3749739479,140,40.7,3749739483,141,84.2,3749739473,56,Back,3749739487,212,11.5,3749739491,213,2.1,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266029,467,1,2,52,27,zjawy6qdzk3y69v5pa3zl2cb,1,40.7,84.2,2022-09-01T19:12:59.953Z,2022-09-01T19:13:07Z,3749739783,56,Back,3749739787,141,72.2,3749739791,213,3.8,3749739789,212,13.0,3749739785,140,31.1,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266071,468,1,2,52,34,zjawy6qdzk3y69v5pa3zl2cb,1,29.9,66.8,2022-09-01T19:13:07.665Z,2022-09-01T19:13:13Z,3749739995,141,45.2,3749739997,212,17.5,3749739999,213,4.1,3749739991,56,Back,3749739993,140,20.9,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266087,469,1,2,52,40,zjawy6qdzk3y69v5pa3zl2cb,0,25,46.6,2022-09-01T19:13:13.058Z,2022-09-01T19:13:23Z,3749740087,56,Center,3749740095,213,0.3,3749740085,157,,3749740097,1,,3749740091,141,69.2,3749740093,212,52.4,3749740089,140,72.7,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266109,463,1,2,52,42,xcevba75jfkrg4s6tl89zl3y,1,29.1,36.9,2022-09-01T19:13:15.041Z,2022-09-01T19:13:17Z,3749740187,140,26.4,3749740191,212,10.2,3749740183,3,,3749740185,56,Back,3749740193,213,4.4,3749740189,141,22.5,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266125,464,12,2,52,45,xcevba75jfkrg4s6tl89zl3y,1,26.4,22.5,2022-09-01T19:13:17.810Z,2022-09-01T19:13:19Z,3749740273,213,5.0,3749740283,167,,3749740263,140,30.3,3749740265,141,0.0,3749740259,56,Back,3749740269,212,16.5,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266127,465,5,2,52,46,xcevba75jfkrg4s6tl89zl3y,0,31.7,-1,2022-09-01T19:13:19.280Z,2022-09-01T19:13:22Z,3749740277,347,,3749740365,233,470,3749740275,56,Back,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266139,470,5,2,52,46,zjawy6qdzk3y69v5pa3zl2cb,1,68.3,101,2022-09-01T19:13:19.280Z,2022-09-01T19:57:01Z,3749740347,347,,3749740361,233,465,3749740345,56,Left,,,,,,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266187,471,1,2,52,53,zjawy6qdzk3y69v5pa3zl2cb,1,66.7,100,2022-09-01T19:13:25.777Z,2022-09-01T19:13:28Z,3749740567,56,Left,3749740573,212,6.0,3749740571,141,92.9,3749740565,107,,3749740575,213,4.4,3749740569,140,65.1,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266193,472,1,2,52,54,zjawy6qdzk3y69v5pa3zl2cb,0,60.2,95.3,2022-09-01T19:13:27.545Z,2022-09-01T19:14:08Z,3749740605,56,Left,3749740609,141,96.6,3749740611,212,8.0,3749740607,140,67.8,3749740613,213,0.1,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266213,466,49,2,52,56,xcevba75jfkrg4s6tl89zl3y,1,29.3,3.1,2022-09-01T19:13:29.025Z,2022-09-01T20:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266219,467,1,2,52,57,xcevba75jfkrg4s6tl89zl3y,0,34.2,2.5,2022-09-01T19:13:30.217Z,2022-09-01T19:14:16Z,3749740757,141,7.7,3749740753,56,Back,3749740755,140,47.0,3749740761,213,0.3,3749740759,212,13.9,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266247,474,43,2,53,1,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-09-01T19:13:33.898Z,2022-09-01T19:21:57Z,3749756999,144,49,,,,,,,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266229,473,1,2,53,1,zjawy6qdzk3y69v5pa3zl2cb,0,57.7,92.6,2022-09-01T19:13:34.083Z,2022-09-01T19:13:35Z,3749740813,140,75.6,3749740811,56,Center,3749740819,213,5.6,3749740817,212,23.7,3749740821,1,,3749740815,141,71.3,3749740809,157,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266293,468,1,2,53,2,xcevba75jfkrg4s6tl89zl3y,1,27.2,22.2,2022-09-01T19:13:35.361Z,2022-09-01T19:13:40Z,3749741145,157,,3749741157,1,,3749741147,56,Right,3749741155,213,6.2,3749741153,212,28.6,3749741149,140,54.4,3749741151,141,19.2,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266297,469,4,2,53,6,xcevba75jfkrg4s6tl89zl3y,1,57.1,18.3,2022-09-01T19:13:39.089Z,2022-09-01T19:13:42Z,3749741171,152,,3749741165,13,,3749741169,56,Right,3749741167,294,,3749741173,286,,3749741231,233,475,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266305,475,4,2,53,6,zjawy6qdzk3y69v5pa3zl2cb,0,42.9,81.7,2022-09-01T19:13:39.090Z,2022-09-01T20:07:59Z,3749741257,233,469,3749741215,285,,3749741209,294,,3749741207,13,,3749741213,152,,3749741211,56,Back,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266505,470,1,2,53,42,xcevba75jfkrg4s6tl89zl3y,1,48.3,14.1,2022-09-01T19:14:15.490Z,2022-09-01T19:14:59Z,3749742171,152,,3749742179,212,40.2,3749742173,56,Back,3749742175,140,17.8,3749742169,5,,3749742181,213,2.5,3749742177,141,49.9,3749742183,1,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266545,471,1,2,53,48,xcevba75jfkrg4s6tl89zl3y,1,17.8,49.9,2022-09-01T19:14:20.818Z,2022-09-01T19:15:00Z,3749742359,140,28.4,3749742365,213,0.8,3749742363,212,16.3,3749742357,56,Back,3749742361,141,67.5,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266601,472,1,2,53,53,xcevba75jfkrg4s6tl89zl3y,1,31.7,61.4,2022-09-01T19:14:25.795Z,2022-09-01T19:14:32Z,3749742637,141,38.9,3749742633,56,Back,3749742641,213,4.4,3749742635,140,27.5,3749742639,212,15.9,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266621,473,1,2,53,59,xcevba75jfkrg4s6tl89zl3y,1,36.9,33.3,2022-09-01T19:14:31.835Z,2022-09-01T19:14:45Z,3749742735,213,4.1,3749742727,56,Back,3749742731,141,9.7,3749742733,212,19.7,3749742729,140,26.1,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266633,474,1,2,54,1,xcevba75jfkrg4s6tl89zl3y,1,26.1,9.7,2022-09-01T19:14:33.898Z,2022-09-01T19:14:46Z,3749742791,140,14.1,3749742789,56,Back,3749742793,141,40.9,3749742795,212,24.7,3749742797,213,2.1,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266649,475,1,2,54,4,xcevba75jfkrg4s6tl89zl3y,0,13.6,34.3,2022-09-01T19:14:37.252Z,2022-09-01T19:14:42Z,3749742887,213,5.2,3749742883,141,0.0,3749742885,212,28.0,3749742879,56,Back,3749742881,140,26.6,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266651,476,5,2,54,6,xcevba75jfkrg4s6tl89zl3y,0,28,-1.5,2022-09-01T19:14:39.475Z,2022-09-01T19:57:01Z,3749742895,347,,3749743429,233,476,3749742893,56,Back,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266753,476,5,2,54,6,zjawy6qdzk3y69v5pa3zl2cb,1,72,101.5,2022-09-01T19:14:39.475Z,2022-09-01T19:14:54Z,3749743407,347,,3749743425,233,476,3749743405,56,Left,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266767,477,1,2,54,21,zjawy6qdzk3y69v5pa3zl2cb,1,65.1,100,2022-09-01T19:14:53.875Z,2022-09-01T19:14:55Z,3749743481,141,88.5,3749743479,140,62.7,3749743475,107,,3749743485,213,4.4,3749743483,212,9.3,3749743477,56,Left,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266773,478,1,2,54,22,zjawy6qdzk3y69v5pa3zl2cb,1,62.7,88.5,2022-09-01T19:14:55.219Z,2022-09-01T19:14:56Z,3749743505,213,0.9,3749743497,56,Left,3749743501,141,97.2,3749743499,140,67.0,3749743503,212,7.4,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266785,479,1,2,54,23,zjawy6qdzk3y69v5pa3zl2cb,1,67,97.2,2022-09-01T19:14:56.323Z,2022-09-01T19:14:57Z,3749743553,212,4.0,3749743549,140,64.1,3749743547,56,Left,3749743551,141,93.3,3749743555,213,3.9,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266801,480,1,2,54,25,zjawy6qdzk3y69v5pa3zl2cb,1,62.2,91.5,2022-09-01T19:14:57.843Z,2022-09-01T19:15:00Z,3749743619,212,13.3,3749743613,56,Center,3749743615,140,57.6,3749743617,141,73.2,3749743623,213,4.3,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266817,481,1,2,54,27,zjawy6qdzk3y69v5pa3zl2cb,1,54.2,64.5,2022-09-01T19:15:00.179Z,2022-09-01T19:15:03Z,3749743721,141,42.7,3749743719,140,48.5,3749743725,213,4.3,3749743723,212,16.0,3749743717,56,Back,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266833,482,1,2,54,30,zjawy6qdzk3y69v5pa3zl2cb,1,54.8,35.8,2022-09-01T19:15:03.363Z,2022-09-01T19:15:06Z,3749743807,213,5.2,3749743805,212,24.8,3749743803,141,3.4,3749743799,56,Right,3749743801,140,65.7,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266839,483,1,2,54,33,zjawy6qdzk3y69v5pa3zl2cb,0,65.7,3.4,2022-09-01T19:15:05.860Z,2022-09-01T19:15:06Z,3749743833,56,Right,3749743837,141,4.3,3749743839,212,6.4,3749743841,213,0.1,3749743835,140,71.8,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266849,477,8,2,54,33,xcevba75jfkrg4s6tl89zl3y,1,27,96.6,2022-09-01T19:15:06.380Z,2022-09-01T20:06:48Z,3749743889,56,Back,,,,,,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266855,478,5,2,54,34,xcevba75jfkrg4s6tl89zl3y,0,28.4,101.5,2022-09-01T19:15:07.188Z,2022-09-01T19:57:01Z,3749743901,347,,3749743949,233,484,3749743899,56,Back,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266861,484,5,2,54,34,zjawy6qdzk3y69v5pa3zl2cb,1,71.6,-1.5,2022-09-01T19:15:07.188Z,2022-09-01T19:15:09Z,3749743929,56,Right,3749743935,233,478,3749743931,347,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266899,485,1,2,54,39,zjawy6qdzk3y69v5pa3zl2cb,1,66.9,0,2022-09-01T19:15:11.828Z,2022-09-01T19:15:13Z,3749744107,140,53.1,3749744113,213,2.8,3749744105,56,Right,3749744111,212,15.5,3749744103,107,,3749744109,141,6.7,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266919,486,1,2,54,40,zjawy6qdzk3y69v5pa3zl2cb,1,53,7,2022-09-01T19:15:13.476Z,2022-09-01T19:15:18Z,3749744219,212,25.5,3749744213,56,Back,3749744221,213,1.9,3749744215,140,45.3,3749744217,141,42.5,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266941,487,1,2,54,46,zjawy6qdzk3y69v5pa3zl2cb,0,45.5,47.6,2022-09-01T19:15:18.821Z,2022-09-01T19:15:25Z,3749744349,1,,3749744341,140,97.2,3749744339,56,Center,3749744343,141,33.5,3749744345,212,55.1,3749744337,155,,3749744347,213,6.1,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454266937,479,52,2,54,50,xcevba75jfkrg4s6tl89zl3y,1,1,62,2022-09-01T19:15:23.589Z,2022-09-01T19:15:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
