id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2536689627,211,1,1,20,9,bk5ltsueqmeng29eovd8m2tml,1,39.4,12.5,2023-04-21T18:29:43.305Z,2023-04-21T18:29:45Z,4206533987,140,28.8,4206533997,213,3.2,4206533991,141,11.0,4206533983,56,Back,4206533995,212,11.2,,,,,,,,,,684nd3xjli51z43pbla0mwa21,T. Oosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689661,212,1,1,20,12,bk5ltsueqmeng29eovd8m2tml,1,26.2,10.3,2023-04-21T18:29:45.529Z,2023-04-21T18:29:49Z,4206534207,212,29.9,4206534201,56,Back,4206534205,141,37.3,4206534209,213,2.5,4206534203,140,3.7,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689689,213,1,1,20,15,bk5ltsueqmeng29eovd8m2tml,1,4.6,33.4,2023-04-21T18:29:49.464Z,2023-04-21T18:29:52Z,4206534385,141,12.5,4206534389,213,5.0,4206534383,140,9.0,4206534387,212,14.9,4206534381,56,Back,,,,,,,,,,ckx9rplhgmncmcxs0a1z7n6qd,J. Smits,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689751,214,1,1,20,18,bk5ltsueqmeng29eovd8m2tml,1,10.2,12,2023-04-21T18:29:52.489Z,2023-04-21T18:29:56Z,4206534697,141,60.8,4206534689,56,Back,4206534685,155,,4206534701,213,0.8,4206534699,212,48.4,4206534693,140,43.7,4206534703,1,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689779,215,1,1,20,23,bk5ltsueqmeng29eovd8m2tml,1,43.7,60.6,2023-04-21T18:29:56.632Z,2023-04-21T18:29:59Z,4206534825,140,27.3,4206534829,212,20.0,4206534831,213,2.6,4206534827,141,75.6,4206534823,56,Back,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689807,216,1,1,20,26,bk5ltsueqmeng29eovd8m2tml,1,31.4,86.6,2023-04-21T18:29:59.561Z,2023-04-21T18:30:01Z,4206534969,56,Back,4206534975,212,12.8,4206534971,140,42.3,4206534977,213,0.5,4206534973,141,95.0,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689825,217,1,1,20,28,bk5ltsueqmeng29eovd8m2tml,0,42.3,95,2023-04-21T18:30:01.848Z,2023-04-21T18:30:03Z,4206535069,141,89.4,4206535065,56,Back,4206535071,212,4.0,4206535067,140,43.6,4206535073,213,5.1,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689855,192,61,1,20,31,dnzj0iv5qtaemm9kthh9pos8q,0,61.9,30.1,2023-04-21T18:30:05.235Z,2023-04-21T18:30:05Z,4206535183,56,Center,,,,,,,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689939,218,1,1,20,34,bk5ltsueqmeng29eovd8m2tml,1,43.8,79.6,2023-04-21T18:30:08.040Z,2023-04-21T18:30:13Z,4206535587,212,49.0,4206535581,56,Right,4206535591,1,,4206535583,140,68.2,4206535579,196,,4206535589,213,5.3,4206535585,141,18.2,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689949,219,1,1,20,39,bk5ltsueqmeng29eovd8m2tml,0,87.1,17.9,2023-04-21T18:30:12.770Z,2023-04-21T18:39:36Z,4206536061,233,193,4206535651,213,1.3,4206536065,286,,4206535643,56,Right,4206535649,212,1.7,4206535645,140,87.5,4206536059,236,,4206535647,141,20.3,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689937,193,74,1,20,39,dnzj0iv5qtaemm9kthh9pos8q,1,12.5,75.1,2023-04-21T18:30:12.771Z,2023-04-21T19:06:21Z,4206535577,56,Back,4206536013,285,,4206536075,233,219,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536689979,194,5,1,20,42,dnzj0iv5qtaemm9kthh9pos8q,0,7.1,102,2023-04-21T18:30:15.977Z,2023-04-21T18:39:38Z,4206536829,233,220,4206535843,56,Back,4206535847,347,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690151,220,5,1,20,42,bk5ltsueqmeng29eovd8m2tml,1,92.9,-2,2023-04-21T18:30:15.977Z,2023-04-21T18:30:31Z,4206536825,233,194,4206536805,56,Right,4206536807,347,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690187,221,1,1,20,57,bk5ltsueqmeng29eovd8m2tml,1,91.8,0,2023-04-21T18:30:31.400Z,2023-04-21T18:30:34Z,4206536969,56,Right,4206536967,107,,4206536973,141,3.4,4206536975,212,18.9,4206536977,213,2.9,4206536971,140,74.1,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690335,222,1,1,21,1,bk5ltsueqmeng29eovd8m2tml,1,78.1,3.1,2023-04-21T18:30:34.729Z,2023-04-21T18:30:49Z,4206537973,213,1.2,4206537967,140,99.6,4206537961,2,,4206537965,56,Left,4206537969,141,98.1,4206537963,155,,4206537971,212,68.4,4206537975,1,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690339,223,81,1,21,12,bk5ltsueqmeng29eovd8m2tml,0,99.6,98.1,2023-04-21T18:30:45.976Z,2023-04-21T18:30:49Z,4206537983,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690305,195,43,1,21,13,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2023-04-21T18:30:46.643Z,2023-04-21T18:30:50Z,4206538019,144,8,4206537773,56,Back,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690323,196,5,1,21,13,dnzj0iv5qtaemm9kthh9pos8q,1,-0.6,15.4,2023-04-21T18:30:46.951Z,2023-04-21T18:39:39Z,4206537847,56,Back,4206537849,346,,4206538107,233,224,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690357,224,5,1,21,13,bk5ltsueqmeng29eovd8m2tml,0,100.6,84.6,2023-04-21T18:30:46.951Z,2023-04-21T18:31:01Z,4206538071,56,Left,4206538115,233,196,4206538075,346,,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690667,197,1,1,21,40,dnzj0iv5qtaemm9kthh9pos8q,0,5.3,56,2023-04-21T18:31:13.635Z,2023-04-21T18:31:17Z,4206539815,140,61.1,4206539819,212,61.8,4206539817,141,84.7,4206539823,1,,4206539811,124,,4206539825,74,,4206539813,56,Left,4206539821,213,0.3,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690689,225,1,1,21,44,bk5ltsueqmeng29eovd8m2tml,0,36.9,10.9,2023-04-21T18:31:17.655Z,2023-04-21T18:31:19Z,4206539927,3,,4206539941,213,1.4,4206539931,56,Back,4206539937,141,20.9,4206539939,212,6.9,4206539935,140,37.7,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690785,198,1,1,21,47,dnzj0iv5qtaemm9kthh9pos8q,1,62.9,92.6,2023-04-21T18:31:21.411Z,2023-04-21T18:31:25Z,4206540427,212,18.1,4206540421,56,Back,4206540429,213,3.3,4206540425,141,87.4,4206540423,140,46.0,,,,,,,,,,6k6qt155b79yf36833pamwbxm,K. Tejan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690825,199,1,1,21,51,dnzj0iv5qtaemm9kthh9pos8q,1,45,84.2,2023-04-21T18:31:25.379Z,2023-04-21T18:31:28Z,4206540613,56,Center,4206540621,213,5.0,4206540615,140,54.2,4206540619,212,39.1,4206540623,1,,4206540611,155,,4206540617,141,28.5,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536690897,200,1,1,21,55,dnzj0iv5qtaemm9kthh9pos8q,1,54.3,28.6,2023-04-21T18:31:28.659Z,2023-04-21T18:31:33Z,4206541017,141,35.2,4206541015,140,37.1,4206541019,212,18.6,4206541021,213,2.9,4206541013,56,Back,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691039,201,1,1,22,0,dnzj0iv5qtaemm9kthh9pos8q,1,39.8,39.2,2023-04-21T18:31:33.619Z,2023-04-21T18:31:43Z,4206541705,1,,4206541697,140,71.4,4206541699,141,97.4,4206541701,212,51.6,4206541695,56,Left,4206541693,155,,4206541703,213,0.9,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691049,202,3,1,22,10,dnzj0iv5qtaemm9kthh9pos8q,0,77.5,89.3,2023-04-21T18:31:43.683Z,2023-04-21T18:31:46Z,4206541953,233,226,4206541753,286,,4206541749,56,Left,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691085,226,7,1,22,10,bk5ltsueqmeng29eovd8m2tml,1,22.5,10.7,2023-04-21T18:31:43.684Z,2023-04-21T18:31:46Z,4206541933,233,202,4206541911,285,,4206541909,56,Back,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691109,227,1,1,22,12,bk5ltsueqmeng29eovd8m2tml,1,18.2,26.1,2023-04-21T18:31:46.103Z,2023-04-21T18:31:47Z,4206542033,140,27.2,4206542039,213,6.2,4206542035,141,24.6,4206542037,212,9.5,4206542031,56,Back,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691227,229,49,1,22,13,bk5ltsueqmeng29eovd8m2tml,1,32,31.3,2023-04-21T18:31:47.431Z,2023-04-21T18:32:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691123,228,1,1,22,14,bk5ltsueqmeng29eovd8m2tml,0,27.2,24.6,2023-04-21T18:31:47.767Z,2023-04-21T18:31:48Z,4206542099,212,6.8,4206542095,140,32.0,4206542093,56,Back,4206542101,213,0.7,4206542097,141,31.3,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691519,208,49,1,22,15,dnzj0iv5qtaemm9kthh9pos8q,1,64.2,56.9,2023-04-21T18:31:49.066Z,2023-04-21T20:11:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691187,203,1,1,22,16,dnzj0iv5qtaemm9kthh9pos8q,1,63.6,60.9,2023-04-21T18:31:50.411Z,2023-04-21T20:11:46Z,4206542445,141,50.7,4206542449,213,5.6,4206542447,212,10.9,4206542441,56,Center,4206542443,140,71.6,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691219,204,1,1,22,19,dnzj0iv5qtaemm9kthh9pos8q,1,66.6,46.4,2023-04-21T18:31:52.579Z,2023-04-21T18:31:54Z,4206542633,213,4.9,4206542627,140,69.9,4206542631,212,24.3,4206542629,141,11.1,4206542625,56,Right,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691239,205,1,1,22,21,dnzj0iv5qtaemm9kthh9pos8q,1,68.2,10.6,2023-04-21T18:31:54.818Z,2023-04-21T18:31:56Z,4206542719,140,86.4,4206542723,212,19.5,4206542717,56,Right,4206542727,213,0.2,4206542721,141,16.1,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691277,206,1,1,22,22,dnzj0iv5qtaemm9kthh9pos8q,1,86.7,15.9,2023-04-21T18:31:56.131Z,2023-04-21T18:31:59Z,4206542919,212,19.1,4206542915,140,68.7,4206542917,141,11.7,4206542921,213,3.3,4206542913,56,Right,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691395,207,2,1,22,25,dnzj0iv5qtaemm9kthh9pos8q,1,74.2,6,2023-04-21T18:31:59.154Z,2023-04-21T18:32:08Z,4206543567,2,,4206543531,7,6k6qt155b79yf36833pamwbxm,4206543537,140,92.2,4206543533,1,,4206543541,141,55.3,4206543535,56,Center,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691359,230,55,1,22,25,bk5ltsueqmeng29eovd8m2tml,1,9.8,52.4,2023-04-21T18:31:59.155Z,2023-04-21T19:12:20Z,,,,,,,,,,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691637,231,1,1,22,49,bk5ltsueqmeng29eovd8m2tml,1,12.2,64.5,2023-04-21T18:32:22.743Z,2023-04-21T18:32:25Z,4206544815,213,4.6,4206544803,241,,4206544811,141,56.3,4206544799,5,,4206544809,140,11.7,4206544807,56,Back,4206544813,212,5.6,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691649,232,1,1,22,51,bk5ltsueqmeng29eovd8m2tml,1,11.7,56.3,2023-04-21T18:32:24.983Z,2023-04-21T18:32:27Z,4206544931,213,5.1,4206544927,141,28.3,4206544925,140,19.7,4206544929,212,20.8,4206544923,56,Back,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691683,233,1,1,22,53,bk5ltsueqmeng29eovd8m2tml,0,22.5,26.1,2023-04-21T18:32:26.951Z,2023-04-21T18:32:29Z,4206545113,141,45.4,4206545117,213,0.4,4206545111,140,54.1,4206545115,212,35.7,4206545119,1,,4206545109,56,Center,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691691,209,49,1,22,56,dnzj0iv5qtaemm9kthh9pos8q,1,44,66.3,2023-04-21T18:32:29.987Z,2023-04-21T18:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691719,210,1,1,22,56,dnzj0iv5qtaemm9kthh9pos8q,1,44,66.3,2023-04-21T18:32:30.162Z,2023-04-21T18:32:32Z,4206545263,56,Center,4206545271,213,5.9,4206545267,141,61.2,4206545265,140,53.1,4206545269,212,10.2,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691771,211,1,1,22,58,dnzj0iv5qtaemm9kthh9pos8q,1,52.8,61.2,2023-04-21T18:32:31.922Z,2023-04-21T18:32:35Z,4206545567,212,19.7,4206545561,56,Center,4206545565,141,35.5,4206545569,213,5.2,4206545563,140,61.4,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691773,212,4,1,23,0,dnzj0iv5qtaemm9kthh9pos8q,1,62.3,32.2,2023-04-21T18:32:33.602Z,2023-04-21T18:32:37Z,4206545577,13,,4206545587,152,,4206545581,56,Center,4206545673,233,234,4206545579,295,,4206545593,286,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536691787,234,4,1,23,0,bk5ltsueqmeng29eovd8m2tml,0,37.7,67.8,2023-04-21T18:32:33.603Z,2023-04-21T18:41:57Z,4206545643,13,,4206545651,285,,4206545693,233,212,4206589641,295,,4206545647,56,Back,4206545649,152,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692141,213,1,1,23,28,dnzj0iv5qtaemm9kthh9pos8q,1,57.6,32.1,2023-04-21T18:33:02.178Z,2023-04-21T18:33:04Z,4206547469,212,17.1,4206547467,141,54.8,4206547473,213,1.1,4206547461,56,Center,4206547457,5,,4206547463,140,64.6,4206547459,152,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692215,214,1,1,23,30,dnzj0iv5qtaemm9kthh9pos8q,1,64.1,56.6,2023-04-21T18:33:04.498Z,2023-04-21T18:33:08Z,4206547853,56,Left,4206547857,141,91.8,4206547859,212,26.0,4206547861,213,1.2,4206547855,140,73.7,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692229,215,1,1,23,35,dnzj0iv5qtaemm9kthh9pos8q,0,72.5,90.8,2023-04-21T18:33:08.754Z,2023-04-21T18:33:09Z,4206547943,141,77.8,4206547947,213,5.2,4206547941,140,76.8,4206547937,155,,4206547935,2,,4206547939,56,Center,4206547945,212,9.9,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692269,235,1,1,23,37,bk5ltsueqmeng29eovd8m2tml,0,11.5,35.5,2023-04-21T18:33:10.631Z,2023-04-21T18:33:12Z,4206548109,141,35.1,4206548105,56,Back,4206548113,213,6.3,4206548107,140,49.2,4206548115,1,,4206548103,157,,4206548111,212,39.6,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692389,216,1,1,23,40,dnzj0iv5qtaemm9kthh9pos8q,1,48.4,66.6,2023-04-21T18:33:13.922Z,2023-04-21T18:33:21Z,4206548745,212,17.2,4206548739,56,Left,4206548743,141,90.5,4206548747,213,1.2,4206548741,140,53.9,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692419,217,1,1,23,47,dnzj0iv5qtaemm9kthh9pos8q,1,41,91.8,2023-04-21T18:33:20.914Z,2023-04-21T18:33:23Z,4206548971,212,33.5,4206548975,1,,4206548967,140,18.8,4206548973,213,3.9,4206548969,141,56.4,4206548965,56,Back,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692467,218,1,1,23,49,dnzj0iv5qtaemm9kthh9pos8q,1,17.6,55.5,2023-04-21T18:33:23.154Z,2023-04-21T19:06:26Z,4206549259,213,1.2,4206549255,141,79.6,4206549257,212,17.3,4206549251,56,Back,4206549253,140,22.8,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692491,219,1,1,23,52,dnzj0iv5qtaemm9kthh9pos8q,1,21.5,81.8,2023-04-21T18:33:26.066Z,2023-04-21T18:33:27Z,4206549387,141,96.0,4206549391,213,0.7,4206549383,56,Back,4206549389,212,14.7,4206549385,140,32.0,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692521,220,1,1,23,53,dnzj0iv5qtaemm9kthh9pos8q,1,32.9,95,2023-04-21T18:33:27.442Z,2023-04-21T18:33:29Z,4206549565,213,4.3,4206549561,141,68.4,4206549557,56,Back,4206549559,140,26.1,4206549563,212,19.4,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692589,221,1,1,23,56,dnzj0iv5qtaemm9kthh9pos8q,1,26.5,66.1,2023-04-21T18:33:29.522Z,2023-04-21T18:33:33Z,4206549853,212,13.4,4206549845,140,38.9,4206549849,141,70.6,4206549857,213,0.2,4206549841,56,Back,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692659,222,1,1,24,0,dnzj0iv5qtaemm9kthh9pos8q,1,36.4,60.5,2023-04-21T18:33:33.554Z,2023-04-21T18:33:37Z,4206550193,56,Back,4206550201,213,4.9,4206550195,140,43.6,4206550199,212,35.8,4206550197,141,9.1,4206550203,1,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692727,223,1,1,24,4,dnzj0iv5qtaemm9kthh9pos8q,1,40.5,8.2,2023-04-21T18:33:37.602Z,2023-04-21T18:33:41Z,4206550559,212,13.3,4206550561,213,2.6,4206550555,140,29.6,4206550557,141,18.2,4206550553,56,Back,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692857,224,1,1,24,8,dnzj0iv5qtaemm9kthh9pos8q,1,40.6,26.2,2023-04-21T18:33:41.715Z,2023-04-21T18:33:48Z,4206551227,141,87.5,4206551221,196,,4206551231,213,1.1,4206551229,212,47.8,4206551225,140,62.8,4206551233,1,,4206551223,56,Left,4206551219,155,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692887,225,1,1,24,15,dnzj0iv5qtaemm9kthh9pos8q,1,75.1,84.8,2023-04-21T18:33:48.722Z,2023-04-21T18:33:50Z,4206551415,141,94.4,4206551419,213,0.5,4206551411,56,Left,4206551417,212,14.8,4206551413,140,87.7,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692917,226,1,1,24,17,dnzj0iv5qtaemm9kthh9pos8q,1,86.4,90.9,2023-04-21T18:33:50.833Z,2023-04-21T18:34:45Z,4206551587,140,74.8,4206551591,212,15.4,4206551589,141,77.0,4206554681,210,15,4206551585,56,Center,4206551593,213,3.8,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692925,227,15,1,24,19,dnzj0iv5qtaemm9kthh9pos8q,1,77.3,69.6,2023-04-21T18:33:52.770Z,2023-04-21T18:34:45Z,4206554727,29,,4206554735,103,19,4206553077,20,,4206554729,55,226,4206553105,233,236,4206554743,230,98.8,4206551633,22,,4206551635,18,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,4206554745,231,4206554733,102,4206554741,147,4206554737,215,,4206554739,146,87.6,,51.3,49.9,4206554725,78,4206553081,82,,60.7,4206551637,56,Center,,,
2536692951,236,10,1,24,19,bk5ltsueqmeng29eovd8m2tml,1,10.1,37.4,2023-04-21T18:33:52.870Z,2023-04-21T18:34:13Z,4206553139,233,227,4206551787,94,,4206551789,56,Back,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536692971,237,61,1,24,24,bk5ltsueqmeng29eovd8m2tml,1,11.6,57.5,2023-04-21T18:33:57.890Z,2023-04-21T18:33:58Z,4206551873,56,Back,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536693023,238,1,1,24,26,bk5ltsueqmeng29eovd8m2tml,1,10.7,53.6,2023-04-21T18:33:59.766Z,2023-04-21T18:34:01Z,4206552157,3,,4206552159,56,Back,4206552171,213,5.1,4206552163,140,14.7,4206552169,212,10.1,4206552167,141,40.1,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536693045,239,1,1,24,26,bk5ltsueqmeng29eovd8m2tml,0,14.7,40.1,2023-04-21T18:34:00.510Z,2023-04-21T19:11:56Z,4206552291,212,25.4,4206552283,3,,4206552293,213,0.5,4206552287,140,36.4,4206552289,141,56.6,4206552285,56,Back,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536693087,228,1,1,24,27,dnzj0iv5qtaemm9kthh9pos8q,1,62,53.9,2023-04-21T18:34:01.154Z,2023-04-21T18:34:06Z,4206552551,213,1.0,4206552543,56,Left,4206552549,212,29.4,4206552545,140,78.3,4206552541,155,,4206552547,141,89.1,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536693109,229,1,1,24,32,dnzj0iv5qtaemm9kthh9pos8q,0,78,89.4,2023-04-21T18:34:06.098Z,2023-04-21T18:34:08Z,4206552661,56,Center,4206552667,212,48.4,4206552665,141,27.9,4206552659,155,,4206552671,213,5.2,4206552663,140,100.0,4206552675,1,,4206552657,2,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536693111,230,5,1,24,34,dnzj0iv5qtaemm9kthh9pos8q,0,101.2,31.5,2023-04-21T18:34:08.247Z,2023-04-21T18:34:10Z,4206552871,233,240,4206552679,346,,4206552677,56,Center,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
