id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2442214895,183,4,1,18,8,2xlnfgrl6r18ftv38unwp7h4s,1,44.4,6.5,2022-08-05T18:20:55.567Z,2022-08-05T18:21:00Z,3685654573,233,206,3685654441,286,,3685654439,152,,3685654437,56,Back,3685654433,13,,3685654435,295,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442214921,206,4,1,18,8,bk5ltsueqmeng29eovd8m2tml,0,55.6,93.5,2022-08-05T18:20:55.568Z,2022-08-05T18:21:01Z,3685654545,13,,3685654547,295,,3685654553,285,,3685654549,56,Left,3685654551,152,,3685654581,233,183,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442214951,184,1,1,18,12,2xlnfgrl6r18ftv38unwp7h4s,1,38.7,7.1,2022-08-05T18:20:59.190Z,2022-08-05T18:21:03Z,3685654733,56,Back,3685654729,5,,3685654737,141,23.7,3685654739,212,18.8,3685654731,152,,3685654735,140,24.4,3685654741,213,2.5,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442214987,185,1,1,18,16,2xlnfgrl6r18ftv38unwp7h4s,1,26.2,23.4,2022-08-05T18:21:03.175Z,2022-08-05T18:21:06Z,3685654925,56,Back,3685654929,141,43.6,3685654933,213,1.8,3685654931,212,14.2,3685654927,140,22.7,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215003,186,4,1,18,19,2xlnfgrl6r18ftv38unwp7h4s,1,21.4,55.4,2022-08-05T18:21:06.151Z,2022-08-05T18:21:16Z,3685655419,233,207,3685655405,294,,3685655403,13,,3685655407,152,,3685655409,285,,3685655019,56,Back,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215043,207,4,1,18,19,bk5ltsueqmeng29eovd8m2tml,0,78.6,44.6,2022-08-05T18:21:06.152Z,2022-08-05T18:53:08Z,3685655259,56,Center,3685655451,233,186,3685655261,152,,3685655257,13,,3685655265,286,,3685744463,294,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215335,187,1,1,18,52,2xlnfgrl6r18ftv38unwp7h4s,1,23.9,64.3,2022-08-05T18:21:39.935Z,2022-08-05T18:21:41Z,3685656779,140,22.3,3685656781,141,31.5,3685656777,56,Back,3685656773,5,,3685656785,213,4.6,3685656783,212,22.4,3685656775,152,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215395,188,1,1,18,54,2xlnfgrl6r18ftv38unwp7h4s,1,22.1,29.5,2022-08-05T18:21:41.818Z,2022-08-05T18:21:48Z,3685657131,140,39.4,3685657137,213,5.5,3685657129,56,Back,3685657133,141,3.8,3685657135,212,25.2,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215437,189,1,1,19,1,2xlnfgrl6r18ftv38unwp7h4s,1,33.8,32.5,2022-08-05T18:21:48.710Z,2022-08-05T18:21:52Z,3685657385,1,,3685657375,56,Back,3685657379,141,83.5,3685657381,212,34.8,3685657377,140,30.9,3685657383,213,1.7,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215509,190,1,1,19,5,2xlnfgrl6r18ftv38unwp7h4s,1,38.3,90.3,2022-08-05T18:21:52.439Z,2022-08-05T18:21:58Z,3685657815,212,36.0,3685657811,140,72.3,3685657819,1,,3685657817,213,6.2,3685657809,56,Left,3685657813,141,83.8,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215521,191,50,1,19,11,2xlnfgrl6r18ftv38unwp7h4s,1,89.5,85.3,2022-08-05T18:21:58.470Z,2022-08-05T18:22:00Z,3685657931,233,208,3685657881,286,,3685657877,56,Left,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215527,208,7,1,19,11,bk5ltsueqmeng29eovd8m2tml,0,10.5,14.7,2022-08-05T18:21:58.471Z,2022-08-05T18:21:59Z,3685657905,56,Back,3685657919,233,191,3685657907,285,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215567,192,1,1,19,13,2xlnfgrl6r18ftv38unwp7h4s,1,86.9,88.1,2022-08-05T18:22:00.275Z,2022-08-05T18:22:03Z,3685658099,56,Center,3685658105,212,18.8,3685658107,213,3.7,3685658103,141,74.4,3685658101,140,71.3,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215615,193,1,1,19,16,2xlnfgrl6r18ftv38unwp7h4s,1,71.9,70.8,2022-08-05T18:22:03.183Z,2022-08-05T18:22:07Z,3685658373,212,20.0,3685658369,141,93.2,3685658361,56,Left,3685658365,140,84.2,3685658375,213,0.9,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215649,194,1,1,19,20,2xlnfgrl6r18ftv38unwp7h4s,0,83.1,94.2,2022-08-05T18:22:07.674Z,2022-08-05T18:22:10Z,3685658531,56,Center,3685658539,213,4.0,3685658537,212,16.1,3685658533,140,73.2,3685658535,141,76.1,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215659,209,49,1,19,23,bk5ltsueqmeng29eovd8m2tml,1,29.7,31.8,2022-08-05T18:22:11.024Z,2022-08-05T18:22:11Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215665,210,1,1,19,24,bk5ltsueqmeng29eovd8m2tml,1,29.7,31.8,2022-08-05T18:22:11.180Z,2022-08-05T18:22:12Z,3685658613,213,0.5,3685658609,141,38.6,3685658607,140,38.1,3685658611,212,10.0,3685658605,56,Back,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215679,211,1,1,19,24,bk5ltsueqmeng29eovd8m2tml,1,38.1,38.6,2022-08-05T18:22:11.963Z,2022-08-05T18:22:13Z,3685658709,141,26.4,3685658707,140,36.3,3685658705,56,Back,3685658717,213,4.5,3685658713,212,8.5,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215729,212,1,1,19,31,bk5ltsueqmeng29eovd8m2tml,1,34.1,24.7,2022-08-05T18:22:18.549Z,2022-08-05T18:22:19Z,3685659005,140,36.4,3685659003,56,Back,3685659011,213,5.0,3685659007,141,11.0,3685659009,212,9.6,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215737,213,1,1,19,32,bk5ltsueqmeng29eovd8m2tml,1,36.4,11,2022-08-05T18:22:19.483Z,2022-08-05T18:22:20Z,3685659055,56,Back,3685659063,213,3.0,3685659057,140,23.3,3685659059,141,13.1,3685659061,212,13.8,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215749,214,1,1,19,33,bk5ltsueqmeng29eovd8m2tml,1,23.3,13.1,2022-08-05T18:22:20.324Z,2022-08-05T18:22:21Z,3685659113,213,1.0,3685659109,212,13.7,3685659107,141,30.3,3685659103,140,30.1,3685659099,56,Back,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215777,215,1,1,19,34,bk5ltsueqmeng29eovd8m2tml,1,29.7,31,2022-08-05T18:22:21.217Z,2022-08-05T18:22:23Z,3685659275,212,26.8,3685659269,56,Back,3685659271,140,23.2,3685659273,141,69.1,3685659277,213,1.8,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215809,216,1,1,19,36,bk5ltsueqmeng29eovd8m2tml,1,23.8,71.7,2022-08-05T18:22:23.645Z,2022-08-05T18:22:28Z,3685659415,212,23.1,3685659409,56,Back,3685659417,213,0.8,3685659413,141,95.9,3685659411,140,39.2,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215851,217,1,1,19,40,bk5ltsueqmeng29eovd8m2tml,1,38.5,95.9,2022-08-05T18:22:27.937Z,2022-08-05T18:22:32Z,3685659631,56,Left,3685659639,213,6.1,3685659637,212,53.1,3685659633,140,88.5,3685659641,1,,3685659635,141,84.4,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215889,218,1,1,19,45,bk5ltsueqmeng29eovd8m2tml,0,88.5,84.4,2022-08-05T18:22:32.525Z,2022-08-05T18:22:40Z,3685659819,155,,3685659817,2,,3685659825,141,56.4,3685659823,140,93.8,3685659827,212,19.8,3685659829,213,5.0,3685659821,56,Center,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215871,195,12,1,19,46,2xlnfgrl6r18ftv38unwp7h4s,1,9,38.6,2022-08-05T18:22:33.533Z,2022-08-05T18:22:46Z,3685659757,56,Back,3685659761,141,43.3,3685659759,140,0.0,3685659765,213,2.9,3685659763,212,11.7,3685659787,167,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215873,196,6,1,19,47,2xlnfgrl6r18ftv38unwp7h4s,0,2.6,52.4,2022-08-05T18:22:34.367Z,2022-08-05T18:22:38Z,3685659769,73,,3685660011,233,219,3685659767,56,Back,,,,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442215921,219,6,1,19,47,bk5ltsueqmeng29eovd8m2tml,1,97.4,47.6,2022-08-05T18:22:34.367Z,2022-08-05T18:38:00Z,3685659975,73,,3685659991,233,196,3685659973,56,Center,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216201,220,1,1,20,18,bk5ltsueqmeng29eovd8m2tml,0,99.5,99.5,2022-08-05T18:23:05.992Z,2022-08-05T18:23:07Z,3685661375,2,,3685661383,56,Center,3685661387,141,54.0,3685661389,212,31.9,3685661385,140,92.2,3685661393,213,4.5,3685661377,6,,3685661379,155,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,3685661381,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216237,197,12,1,20,22,2xlnfgrl6r18ftv38unwp7h4s,1,9,39.5,2022-08-05T18:23:09.356Z,2022-08-05T18:36:55Z,3685661571,56,Back,3685661579,213,1.6,3685661577,212,38.4,3685661573,140,6.8,3685661575,141,95.9,3685661599,15,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442218331,226,17,1,21,10,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-08-05T18:23:57.412Z,2022-08-05T18:28:30Z,3685672981,31,,3685672983,35,,3685674535,189,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442218299,256,17,1,21,10,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-08-05T18:23:58.039Z,2022-08-05T18:28:41Z,3685672877,31,,3685674957,189,,3685672879,35,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216953,221,68,1,21,58,bk5ltsueqmeng29eovd8m2tml,0,0,0,2022-08-05T18:24:45.861Z,2022-08-05T18:24:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442216967,198,68,1,22,1,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-08-05T18:24:48.539Z,2022-08-05T18:24:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217047,199,52,1,22,12,2xlnfgrl6r18ftv38unwp7h4s,1,9.4,44.5,2022-08-05T18:24:59.507Z,2022-08-05T18:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217075,200,1,1,22,13,2xlnfgrl6r18ftv38unwp7h4s,1,9.9,46.7,2022-08-05T18:25:00.964Z,2022-08-05T18:25:03Z,3685666147,56,Back,3685666153,212,12.2,3685666151,141,63.3,3685666149,140,14.3,3685666155,213,1.2,3685666145,123,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217097,201,1,1,22,15,2xlnfgrl6r18ftv38unwp7h4s,1,17.5,64,2022-08-05T18:25:02.970Z,2022-08-05T18:25:05Z,3685666263,56,Back,3685666273,213,1.6,3685666267,140,17.6,3685666269,141,94.1,3685666271,212,20.5,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217105,202,1,1,22,18,2xlnfgrl6r18ftv38unwp7h4s,0,19.5,94.2,2022-08-05T18:25:05.509Z,2022-08-05T18:25:07Z,3685666307,155,,3685666311,140,42.2,3685666309,56,Back,3685666315,212,24.4,3685666313,141,86.3,3685666317,213,6.1,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217133,222,1,1,22,21,bk5ltsueqmeng29eovd8m2tml,1,56.6,20.6,2022-08-05T18:25:09.102Z,2022-08-05T18:25:11Z,3685666493,212,21.6,3685666485,157,,3685666497,1,,3685666489,140,75.3,3685666487,56,Right,3685666495,213,5.9,3685666491,141,7.4,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217145,223,1,1,22,23,bk5ltsueqmeng29eovd8m2tml,0,72.3,10.9,2022-08-05T18:25:10.933Z,2022-08-05T18:42:11Z,3685666561,56,Center,3685666559,168,,3685666557,3,,3685666739,233,205,3685666565,141,21.3,3685666569,213,0.6,3685666567,212,12.6,3685666563,140,82.2,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217155,203,1,1,22,24,2xlnfgrl6r18ftv38unwp7h4s,0,24,86.9,2022-08-05T18:25:11.214Z,2022-08-05T18:52:53Z,3685666617,213,0.2,3685666613,141,90.3,3685666605,56,Back,3685666603,3,,3685666609,140,34.8,3685666615,212,11.6,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217163,224,44,1,22,25,bk5ltsueqmeng29eovd8m2tml,1,63.8,13.2,2022-08-05T18:25:12.726Z,2022-08-05T18:25:14Z,3685666663,233,204,3685666661,286,,3685666659,56,Right,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217161,204,44,1,22,25,2xlnfgrl6r18ftv38unwp7h4s,0,36.2,86.8,2022-08-05T18:25:12.727Z,2022-08-05T18:25:14Z,3685666651,56,Back,3685666653,285,,3685666695,233,224,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217175,225,1,1,22,26,bk5ltsueqmeng29eovd8m2tml,0,62.5,16.8,2022-08-05T18:25:13.611Z,2022-08-05T18:25:14Z,3685666735,213,0.1,3685666725,3,,3685666727,56,Right,3685666731,141,18.0,3685666733,212,13.0,3685666729,140,74.9,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217171,205,61,1,22,27,2xlnfgrl6r18ftv38unwp7h4s,1,28,93.9,2022-08-05T18:25:14.329Z,2022-08-05T18:25:18Z,3685666707,56,Back,,,,,,,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217191,226,1,1,22,28,bk5ltsueqmeng29eovd8m2tml,0,62.4,19.1,2022-08-05T18:25:15.222Z,2022-08-05T18:25:17Z,3685666851,213,5.7,3685666841,157,,3685666845,140,84.2,3685666849,212,26.8,3685666843,56,Right,3685666853,1,,3685666847,141,0.0,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217337,206,5,1,22,30,2xlnfgrl6r18ftv38unwp7h4s,1,17.9,101.6,2022-08-05T18:25:17.711Z,2022-08-05T18:37:57Z,3685667631,56,Back,3685667639,233,227,3685667633,347,,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217193,227,5,1,22,30,bk5ltsueqmeng29eovd8m2tml,0,82.1,-1.6,2022-08-05T18:25:17.711Z,2022-08-05T18:25:38Z,3685667643,233,206,3685666855,56,Right,3685666857,347,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217345,207,1,1,22,50,2xlnfgrl6r18ftv38unwp7h4s,0,27.8,100,2022-08-05T18:25:37.717Z,2022-08-05T18:25:39Z,3685667683,56,Back,3685667687,141,92.0,3685667689,212,19.8,3685667681,107,,3685667691,213,5.9,3685667685,140,45.5,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217355,228,1,1,22,53,bk5ltsueqmeng29eovd8m2tml,0,55,8.9,2022-08-05T18:25:40.151Z,2022-08-05T18:59:22Z,3685667763,141,24.7,3685667767,213,0.8,3685667765,212,15.2,3685667759,56,Center,3685667761,140,65.2,3685667757,3,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217369,208,1,1,22,54,2xlnfgrl6r18ftv38unwp7h4s,0,36.1,74.8,2022-08-05T18:25:41.907Z,2022-08-05T18:25:45Z,3685667837,140,32.9,3685667839,141,84.5,3685667843,213,2.0,3685667841,212,7.4,3685667835,56,Back,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217375,229,61,1,22,56,bk5ltsueqmeng29eovd8m2tml,0,64.3,25.6,2022-08-05T18:25:43.461Z,2022-08-05T18:25:43Z,3685667861,56,Center,,,,,,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217397,231,49,1,22,58,bk5ltsueqmeng29eovd8m2tml,1,56.1,23,2022-08-05T18:25:45.347Z,2022-08-05T18:51:53Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217389,230,1,1,22,59,bk5ltsueqmeng29eovd8m2tml,1,55.8,22.9,2022-08-05T18:25:46.285Z,2022-08-05T18:52:29Z,3685667951,213,2.8,3685667945,140,34.2,3685667949,212,23.8,3685667947,141,33.4,3685667943,56,Back,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217419,232,1,1,23,0,bk5ltsueqmeng29eovd8m2tml,1,34.5,64.5,2022-08-05T18:25:47.484Z,2022-08-05T18:25:50Z,3685668043,213,4.1,3685668035,56,Back,3685668037,140,26.3,3685668039,141,45.2,3685668041,212,15.7,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217421,233,1,1,23,3,bk5ltsueqmeng29eovd8m2tml,1,26.3,45.1,2022-08-05T18:25:50.367Z,2022-08-05T18:25:51Z,3685668063,213,4.5,3685668055,56,Back,3685668057,140,23.7,3685668061,212,13.5,3685668059,141,25.6,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217431,234,1,1,23,4,bk5ltsueqmeng29eovd8m2tml,1,23.7,25.6,2022-08-05T18:25:51.186Z,2022-08-05T18:25:53Z,3685668113,56,Back,3685668117,141,29.5,3685668119,212,12.8,3685668121,213,0.2,3685668115,140,35.6,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217453,235,1,1,23,6,bk5ltsueqmeng29eovd8m2tml,1,39.6,29.7,2022-08-05T18:25:53.767Z,2022-08-05T18:25:56Z,3685668249,213,0.9,3685668243,140,51.1,3685668247,212,20.0,3685668245,141,53.1,3685668241,56,Center,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217465,236,1,1,23,9,bk5ltsueqmeng29eovd8m2tml,1,58.1,58.8,2022-08-05T18:25:56.807Z,2022-08-05T18:25:59Z,3685668307,141,80.6,3685668303,56,Left,3685668311,213,0.7,3685668309,212,22.3,3685668305,140,74.0,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217477,237,1,1,23,12,bk5ltsueqmeng29eovd8m2tml,1,78.9,72.6,2022-08-05T18:25:59.545Z,2022-08-05T18:26:01Z,3685668385,213,0.3,3685668379,141,77.0,3685668373,56,Center,3685668375,140,88.9,3685668383,212,10.9,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217485,238,1,1,23,14,bk5ltsueqmeng29eovd8m2tml,0,88.9,77.2,2022-08-05T18:26:01.267Z,2022-08-05T18:26:03Z,3685668437,213,5.4,3685668433,141,74.2,3685668455,236,,3685668427,155,,3685668425,2,,3685668457,233,209,3685668435,212,2.6,3685668461,286,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,3685668429,56,Center,3685668431,140,,,,,,,,,,,,,,,,,,90.4,,,,,
2442217489,209,12,1,23,14,2xlnfgrl6r18ftv38unwp7h4s,1,12.6,25.6,2022-08-05T18:26:01.367Z,2022-08-05T18:26:03Z,3685668463,233,238,3685668453,56,Back,3685668451,185,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217641,210,5,1,23,16,2xlnfgrl6r18ftv38unwp7h4s,0,19,-1.8,2022-08-05T18:26:04.024Z,2022-08-05T18:37:57Z,3685669251,56,Back,3685669253,347,,3685669901,233,239,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217619,239,5,1,23,16,bk5ltsueqmeng29eovd8m2tml,1,81,101.8,2022-08-05T18:26:04.024Z,2022-08-05T18:26:40Z,3685669131,347,,3685669129,56,Left,3685669877,233,210,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217631,240,1,1,23,37,bk5ltsueqmeng29eovd8m2tml,0,78.2,100,2022-08-05T18:26:24.152Z,2022-08-05T18:26:26Z,3685669199,212,28.4,3685669197,141,66.7,3685669201,213,5.3,3685669193,56,Center,3685669203,1,,3685669191,107,,3685669195,140,92.9,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217647,211,12,1,23,39,2xlnfgrl6r18ftv38unwp7h4s,1,9,39,2022-08-05T18:26:26.146Z,2022-08-05T18:51:48Z,3685669279,212,12.1,3685669281,213,5.9,3685669277,141,32.4,3685669273,56,Back,3685669275,140,19.7,3685669291,15,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217663,212,12,1,23,39,2xlnfgrl6r18ftv38unwp7h4s,1,24.5,34.6,2022-08-05T18:26:26.704Z,2022-08-05T18:26:37Z,3685669347,141,30.0,3685669343,56,Back,3685669369,15,,3685669351,213,5.9,3685669349,212,7.5,3685669345,140,31.0,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217675,241,1,1,23,42,bk5ltsueqmeng29eovd8m2tml,1,72.5,59.1,2022-08-05T18:26:30.055Z,2022-08-05T18:26:31Z,3685669441,56,Center,3685669445,141,42.8,3685669439,3,,3685669449,213,5.2,3685669443,140,77.6,3685669447,212,12.3,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442217695,242,1,1,23,44,bk5ltsueqmeng29eovd8m2tml,1,77.7,46.9,2022-08-05T18:26:31.397Z,2022-08-05T18:26:35Z,3685669581,213,2.2,3685669571,56,Center,3685669573,140,72.5,3685669577,212,8.9,3685669575,141,57.3,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
