id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,assist,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/13/value,qualifier/15/value,qualifier/14/value
2478327757,191,50,1,25,55,1fttb31hnskynpku8qd09yhm8,1,62.1,85,2022-10-28T18:28:03.555Z,2022-10-28T18:28:07Z,3877576119,233,198,3877576047,56,Left,3877576053,286,,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327743,198,7,1,25,55,dac758ef858jbq7pcb3gfwite,1,37.9,15,2022-10-28T18:28:03.556Z,2022-10-28T18:28:06Z,3877575987,167,,3877575991,285,,3877575989,56,Back,3877576089,233,191,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327773,192,5,1,25,56,1fttb31hnskynpku8qd09yhm8,1,64.6,101.2,2022-10-28T18:28:04.884Z,2022-10-28T18:52:02Z,3877576185,233,199,3877576149,56,Left,3877576151,347,,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327747,199,5,1,25,56,dac758ef858jbq7pcb3gfwite,0,35.4,-1.2,2022-10-28T18:28:04.884Z,2022-10-28T18:28:08Z,3877576225,233,192,3877575995,347,,3877575993,56,Back,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327821,193,1,1,25,59,1fttb31hnskynpku8qd09yhm8,1,68.4,100,2022-10-28T18:28:07.696Z,2022-10-28T18:28:11Z,3877576393,140,66.5,3877576397,212,9.3,3877576399,213,4.5,3877576389,107,,3877576395,141,88.0,3877576391,56,Left,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327827,194,50,1,26,0,1fttb31hnskynpku8qd09yhm8,1,63.5,95.8,2022-10-28T18:28:08.451Z,2022-10-28T18:28:12Z,3877576433,286,,3877576499,233,200,3877576429,56,Left,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327803,200,7,1,26,0,dac758ef858jbq7pcb3gfwite,0,36.5,4.2,2022-10-28T18:28:08.452Z,2022-10-28T18:28:11Z,3877576297,285,,3877576295,56,Back,3877576491,233,194,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327875,195,1,1,26,2,1fttb31hnskynpku8qd09yhm8,1,66.5,92.4,2022-10-28T18:28:10.233Z,2022-10-28T19:05:30Z,3877576633,140,52.1,3877576637,212,15.2,3877576639,213,3.0,3877576635,141,94.8,3877576631,56,Left,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327905,196,1,1,26,3,1fttb31hnskynpku8qd09yhm8,0,52.1,94.8,2022-10-28T18:28:11.929Z,2022-10-28T19:05:46Z,3877576795,213,4.7,3877576791,141,68.2,3877576789,140,51.3,3877576793,212,18.1,3877576787,56,Center,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327841,201,49,1,26,3,dac758ef858jbq7pcb3gfwite,1,47.2,18.1,2022-10-28T18:28:12.126Z,2022-10-28T18:28:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327861,202,3,1,26,4,dac758ef858jbq7pcb3gfwite,0,49.2,27.2,2022-10-28T18:28:13.152Z,2022-10-28T20:10:44Z,3877969065,233,754,3877576591,286,,3877576589,56,Back,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478400813,754,7,1,26,5,1fttb31hnskynpku8qd09yhm8,1,50.8,72.8,2022-10-28T18:28:13.153Z,2022-10-28T20:10:43Z,3877969033,56,Center,3877969057,233,202,3877969035,285,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478327913,197,49,1,26,9,1fttb31hnskynpku8qd09yhm8,1,51.9,66.1,2022-10-28T18:28:17.265Z,2022-10-28T18:28:17Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328031,198,1,1,26,10,1fttb31hnskynpku8qd09yhm8,1,51.9,66.1,2022-10-28T18:28:19.105Z,2022-10-28T18:28:27Z,3877577473,140,80.6,3877577477,212,46.8,3877577479,213,5.4,3877577471,56,Right,3877577481,1,,3877577475,141,13.5,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328181,199,1,1,26,18,1fttb31hnskynpku8qd09yhm8,1,86.5,11.9,2022-10-28T18:28:27.041Z,2022-10-28T18:28:40Z,3877578229,56,Center,3877578235,212,21.0,3877578231,140,93.6,3877578233,141,40.7,3877578237,213,1.2,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328183,200,61,1,26,19,1fttb31hnskynpku8qd09yhm8,0,93.6,40.7,2022-10-28T18:28:27.161Z,2022-10-28T18:30:03Z,3877578241,56,Center,,,,,,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328207,201,5,1,26,20,1fttb31hnskynpku8qd09yhm8,0,101.4,38,2022-10-28T18:28:28.245Z,2022-10-28T18:52:02Z,3877578325,346,,3877593611,233,203,3877578323,56,Center,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328041,203,5,1,26,20,dac758ef858jbq7pcb3gfwite,1,-1.4,62,2022-10-28T18:28:28.245Z,2022-10-28T18:32:41Z,3877593593,233,201,3877577517,346,,3877577515,56,Back,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328241,204,1,1,26,35,dac758ef858jbq7pcb3gfwite,1,5.2,55.7,2022-10-28T18:28:44.132Z,2022-10-28T18:28:53Z,3877578527,140,9.5,3877578537,237,,3877578523,124,,3877578533,213,4.9,3877578531,212,19.5,3877578525,56,Back,3877578529,141,27.8,3877578945,189,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328249,205,1,1,26,37,dac758ef858jbq7pcb3gfwite,1,9.5,27.8,2022-10-28T18:28:45.332Z,2022-10-28T18:28:46Z,3877578583,141,47.8,3877578587,213,2.0,3877578579,56,Back,3877578581,140,3.9,3877578585,212,14.8,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328273,206,1,1,26,38,dac758ef858jbq7pcb3gfwite,1,3.9,47.8,2022-10-28T18:28:46.260Z,2022-10-28T18:28:49Z,3877578743,56,Back,3877578747,141,74.6,3877578749,212,18.2,3877578745,140,4.5,3877578751,213,1.5,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328281,207,1,1,26,40,dac758ef858jbq7pcb3gfwite,0,3.9,82.4,2022-10-28T18:28:49.044Z,2022-10-28T18:28:58Z,3877579177,236,,3877578769,140,7.5,3877579183,286,,3877578775,213,0.7,3877578771,141,87.5,3877578773,212,5.1,3877579179,233,202,3877578767,56,Back,5r73kuy4vdv1epvmzrhb6nskq,M. Leš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328343,202,74,1,26,40,1fttb31hnskynpku8qd09yhm8,1,94.9,14,2022-10-28T18:28:49.045Z,2022-10-28T20:13:36Z,3877579033,285,,3877579189,233,207,3877579031,56,Right,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328351,203,5,1,26,42,1fttb31hnskynpku8qd09yhm8,0,94.9,-1.2,2022-10-28T18:28:51.060Z,2022-10-28T18:52:02Z,3877579085,56,Right,3877579089,347,,3877579329,233,208,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328321,208,5,1,26,42,dac758ef858jbq7pcb3gfwite,1,5.1,101.2,2022-10-28T18:28:51.060Z,2022-10-28T18:29:00Z,3877578943,347,,3877579307,233,203,3877578941,56,Back,,,,,,,,,,,,,,,,5r73kuy4vdv1epvmzrhb6nskq,M. Leš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328367,209,1,1,26,48,dac758ef858jbq7pcb3gfwite,1,4.3,100,2022-10-28T18:28:57.107Z,2022-10-28T18:28:59Z,3877579219,107,,3877579225,141,83.3,3877579221,56,Back,3877579229,213,5.3,3877579227,212,14.7,3877579223,140,11.7,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328387,210,1,1,26,51,dac758ef858jbq7pcb3gfwite,1,14.9,86.9,2022-10-28T18:28:59.267Z,2022-10-28T18:29:01Z,3877579369,56,Back,3877579375,212,9.5,3877579371,140,8.2,3877579377,213,2.4,3877579373,141,96.2,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328393,211,1,1,26,52,dac758ef858jbq7pcb3gfwite,0,8.2,96.2,2022-10-28T18:29:01.029Z,2022-10-28T18:29:01Z,3877579413,141,100.0,3877579409,56,Back,3877579417,213,0.2,3877579419,1,,3877579407,157,,3877579411,140,26.8,3877579415,212,19.8,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328459,204,5,1,26,53,1fttb31hnskynpku8qd09yhm8,1,74.6,-1.5,2022-10-28T18:29:01.709Z,2022-10-28T18:52:02Z,3877579791,347,,3877579789,56,Right,3877579825,233,212,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328397,212,5,1,26,53,dac758ef858jbq7pcb3gfwite,0,25.4,101.5,2022-10-28T18:29:01.709Z,2022-10-28T18:29:10Z,3877579425,347,,3877579423,56,Back,3877579849,233,204,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328483,205,1,1,27,1,1fttb31hnskynpku8qd09yhm8,1,75.9,0,2022-10-28T18:29:09.440Z,2022-10-28T18:29:11Z,3877579917,107,,3877579923,141,23.0,3877579927,213,1.4,3877579919,56,Center,3877579925,212,16.7,3877579921,140,79.2,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328517,206,1,1,27,2,1fttb31hnskynpku8qd09yhm8,1,79.2,23,2022-10-28T18:29:10.960Z,2022-10-28T18:29:13Z,3877580107,140,74.3,3877580111,212,6.1,3877580113,213,3.7,3877580105,56,Right,3877580109,141,18.3,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328519,207,50,1,27,3,1fttb31hnskynpku8qd09yhm8,1,72.4,28.5,2022-10-28T18:29:11.986Z,2022-10-28T18:29:14Z,3877580121,286,,3877580119,56,Center,3877580211,233,213,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328523,213,7,1,27,3,dac758ef858jbq7pcb3gfwite,1,27.6,71.5,2022-10-28T18:29:11.987Z,2022-10-28T18:29:14Z,3877580163,233,207,3877580137,285,,3877580135,56,Back,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328529,214,49,1,27,5,dac758ef858jbq7pcb3gfwite,1,32.4,60.2,2022-10-28T18:29:13.765Z,2022-10-28T18:29:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328585,215,1,1,27,6,dac758ef858jbq7pcb3gfwite,1,24.5,63.6,2022-10-28T18:29:14.500Z,2022-10-28T18:29:18Z,3877580415,141,55.4,3877580411,56,Back,3877580419,213,5.9,3877580417,212,13.9,3877580413,140,36.6,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328589,216,4,1,27,9,dac758ef858jbq7pcb3gfwite,1,41.7,55.4,2022-10-28T18:29:17.603Z,2022-10-28T18:29:23Z,3877580443,286,,3877580885,233,208,3877580437,56,Back,3877580439,152,,3877580435,13,,3877580441,265,,,,,,,,bmbzc4jvazdiuddsbnceyauei,E. Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328647,208,4,1,27,9,1fttb31hnskynpku8qd09yhm8,0,58.3,44.6,2022-10-28T18:29:17.604Z,2022-10-28T18:29:24Z,3877580803,56,Center,3877580891,233,216,3877580807,265,,3877580809,285,,3877580805,152,,3877580801,13,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328713,217,1,1,27,19,dac758ef858jbq7pcb3gfwite,0,41.8,60,2022-10-28T18:29:27.284Z,2022-10-28T18:29:28Z,3877581179,140,69.0,3877581181,141,76.8,3877581185,213,0.4,3877581175,152,,3877581183,212,30.8,3877581173,5,,3877581177,56,Center,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328743,210,8,1,27,21,1fttb31hnskynpku8qd09yhm8,1,38.1,11.4,2022-10-28T18:29:29.815Z,2022-10-28T18:29:57Z,3877581331,56,Back,,,,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328761,211,5,1,27,22,1fttb31hnskynpku8qd09yhm8,0,38,-1.6,2022-10-28T18:29:30.324Z,2022-10-28T18:52:03Z,3877581393,347,,3877581391,56,Back,3877581461,233,218,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328769,218,5,1,27,22,dac758ef858jbq7pcb3gfwite,1,62,101.6,2022-10-28T18:29:30.324Z,2022-10-28T18:29:35Z,3877581437,233,211,3877581429,56,Left,3877581431,347,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328739,209,43,1,27,23,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-10-28T18:29:31.904Z,2022-10-28T18:29:35Z,3877581467,144,61,3877581309,56,Back,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328781,219,1,1,27,26,dac758ef858jbq7pcb3gfwite,1,61.7,100,2022-10-28T18:29:35.091Z,2022-10-28T18:29:36Z,3877581525,212,19.6,3877581521,140,59.4,3877581519,56,Center,3877581523,141,72.5,3877581517,107,,3877581527,213,4.6,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328819,212,45,1,27,28,1fttb31hnskynpku8qd09yhm8,0,43.8,28.2,2022-10-28T18:29:36.547Z,2022-10-28T18:29:40Z,3877581745,56,Back,3877581829,233,220,3877581747,285,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328805,220,3,1,27,28,dac758ef858jbq7pcb3gfwite,1,56.2,71.8,2022-10-28T18:29:36.547Z,2022-10-28T18:29:40Z,3877581689,56,Center,3877581691,286,,3877581787,233,212,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328837,221,1,1,27,30,dac758ef858jbq7pcb3gfwite,1,60.1,68,2022-10-28T18:29:38.467Z,2022-10-28T18:29:40Z,3877581873,141,50.6,3877581877,213,4.4,3877581867,56,Center,3877581875,212,12.5,3877581871,140,56.2,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328913,222,1,1,27,32,dac758ef858jbq7pcb3gfwite,1,55,44.5,2022-10-28T18:29:40.772Z,2022-10-28T18:30:01Z,3877582867,210,13,3877582261,141,9.2,3877582265,213,5.1,3877582263,212,26.2,3877582257,56,Right,3877582259,140,65.1,,,,,,,bmbzc4jvazdiuddsbnceyauei,E. Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2478328917,223,13,1,27,40,dac758ef858jbq7pcb3gfwite,1,78.1,34.6,2022-10-28T18:29:48.691Z,2022-10-28T18:30:01Z,3877582285,22,,3877582287,18,,3877582901,55,222,3877582893,77,,3877582909,215,,3877582289,56,Center,3877582905,102,71.6,3877582913,231,48.4,etwawuknprhxhmjk1tyq38e6t,N. Laursen,3877582895,29,3877582907,103,79.2,3877582911,230,3877582463,72,,,,97.5,,,,,,,,,,,,,,,,
2478328921,213,5,1,27,41,1fttb31hnskynpku8qd09yhm8,1,-1.5,39.8,2022-10-28T18:29:49.952Z,2022-10-28T18:29:51Z,3877582305,56,Back,3877582333,233,224,3877582307,346,,,,,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478328925,224,5,1,27,41,dac758ef858jbq7pcb3gfwite,0,101.5,60.2,2022-10-28T18:29:49.952Z,2022-10-28T18:52:03Z,3877582319,346,,3877582317,56,Center,3877582363,233,213,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329065,214,1,1,27,57,1fttb31hnskynpku8qd09yhm8,1,5.2,44.8,2022-10-28T18:30:05.599Z,2022-10-28T18:30:07Z,3877583127,56,Back,3877583147,237,,3877583125,124,,3877583135,141,23.0,3877583131,140,13.5,3877583141,213,5.2,3877583139,212,17.2,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329099,215,1,1,27,59,1fttb31hnskynpku8qd09yhm8,1,13.2,23.7,2022-10-28T18:30:07.232Z,2022-10-28T18:30:10Z,3877583337,157,,3877583347,213,0.3,3877583343,141,51.2,3877583341,140,70.4,3877583345,212,62.9,3877583339,56,Center,3877583349,1,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329145,216,1,1,28,2,1fttb31hnskynpku8qd09yhm8,1,72.7,52.5,2022-10-28T18:30:10.240Z,2022-10-28T18:30:13Z,3877583609,213,1.5,3877583605,141,73.6,3877583601,56,Center,3877583603,140,73.9,3877583607,212,14.4,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329167,217,1,1,28,5,1fttb31hnskynpku8qd09yhm8,1,87,74.2,2022-10-28T18:30:13.839Z,2022-10-28T18:30:16Z,3877583715,212,13.8,3877583711,140,83.7,3877583713,141,54.6,3877583709,56,Center,3877583717,213,4.5,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329171,218,61,1,28,7,1fttb31hnskynpku8qd09yhm8,0,79.4,55.5,2022-10-28T18:30:15.575Z,2022-10-28T19:05:06Z,3877583737,56,Center,,,,,,,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329373,225,12,1,28,8,dac758ef858jbq7pcb3gfwite,1,15.2,35.6,2022-10-28T18:30:16.419Z,2022-10-28T18:30:35Z,3877584869,141,62.7,3877584865,56,Center,3877584871,212,48.3,3877584873,213,0.4,3877584867,140,57.7,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329233,219,1,1,28,12,1fttb31hnskynpku8qd09yhm8,1,43.3,33.6,2022-10-28T18:30:21.072Z,2022-10-28T18:30:24Z,3877584079,141,49.1,3877584081,212,19.3,3877584075,56,Back,3877584083,213,2.6,3877584073,3,,3877584077,140,27.9,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329261,220,1,1,28,15,1fttb31hnskynpku8qd09yhm8,1,27.1,51.6,2022-10-28T18:30:23.967Z,2022-10-28T20:24:19Z,3877584231,212,16.5,3877584225,56,Back,3877584229,141,75.1,3877584227,140,31.1,3877584233,213,1.3,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329271,221,1,1,28,17,1fttb31hnskynpku8qd09yhm8,1,31.1,75.1,2022-10-28T18:30:25.583Z,2022-10-28T18:30:27Z,3877584283,212,11.4,3877584277,140,37.6,3877584285,213,0.9,3877584275,56,Back,3877584281,141,88.6,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329289,222,1,1,28,19,1fttb31hnskynpku8qd09yhm8,1,37.6,88.6,2022-10-28T18:30:27.263Z,2022-10-28T18:30:28Z,3877584383,212,18.6,3877584379,141,61.2,3877584385,213,4.7,3877584371,56,Back,3877584375,140,38.0,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329325,223,1,1,28,20,1fttb31hnskynpku8qd09yhm8,1,37.6,61.4,2022-10-28T18:30:28.847Z,2022-10-28T18:30:32Z,3877584613,56,Back,3877584617,141,33.0,3877584619,212,22.8,3877584621,213,4.1,3877584615,140,26.0,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329377,224,1,1,28,24,1fttb31hnskynpku8qd09yhm8,1,26,31.6,2022-10-28T18:30:32.192Z,2022-10-28T18:30:35Z,3877584893,1,,3877584891,213,5.7,3877584883,56,Right,3877584887,141,4.4,3877584889,212,36.1,3877584885,140,55.5,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329381,225,4,1,28,27,1fttb31hnskynpku8qd09yhm8,1,57,4.8,2022-10-28T18:30:35.570Z,2022-10-28T18:52:27Z,3877672321,233,226,3877585497,13,,3877585499,152,,3877584905,56,Right,3877584907,286,,3877585501,265,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329407,226,4,1,28,27,dac758ef858jbq7pcb3gfwite,0,43,95.2,2022-10-28T18:30:35.571Z,2022-10-28T18:52:27Z,3877585051,56,Back,3877585383,152,,3877585385,265,,3877585381,13,,3877672361,233,225,3877672305,285,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329409,227,43,1,28,29,dac758ef858jbq7pcb3gfwite,1,0,0,2022-10-28T18:30:37.940Z,2022-10-28T18:30:40Z,3877585151,144,3,3877585057,286,0,3877585055,56,Left,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478329579,228,17,1,28,41,dac758ef858jbq7pcb3gfwite,1,0,0,2022-10-28T18:30:49.604Z,2022-10-28T20:31:53Z,3877593127,184,,3877585955,31,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478330045,226,1,1,29,22,1fttb31hnskynpku8qd09yhm8,1,40.1,6.2,2022-10-28T18:31:30.590Z,2022-10-28T18:31:31Z,3877588373,140,32.5,3877588377,212,20.9,3877588379,213,2.0,3877588375,141,34.6,3877588369,56,Back,3877588365,152,,3877588361,5,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478330065,227,1,1,29,23,1fttb31hnskynpku8qd09yhm8,1,31.9,34.2,2022-10-28T18:31:31.359Z,2022-10-28T18:31:32Z,3877588495,140,34.9,3877588499,212,33.3,3877588497,141,83.0,3877588493,56,Back,3877588501,213,1.5,3877588503,1,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478330089,228,1,1,29,24,1fttb31hnskynpku8qd09yhm8,1,34.1,81.2,2022-10-28T18:31:32.783Z,2022-10-28T18:31:34Z,3877588619,141,94.5,3877588621,212,11.2,3877588615,56,Back,3877588617,140,40.4,3877588623,213,0.9,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478330115,229,1,1,29,26,1fttb31hnskynpku8qd09yhm8,0,40.7,95.9,2022-10-28T18:31:34.622Z,2022-10-28T18:31:36Z,3877588765,157,,3877588769,140,86.0,3877588767,56,Center,3877588771,141,70.3,3877588775,213,5.9,3877588777,1,,3877588773,212,50.7,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
