id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2484318167,211,1,1,22,33,59t7flioj4w4mpwnrwbm0m8ck,1,29.4,90.2,2022-11-11T19:24:10.370Z,2022-11-11T19:24:13Z,3909000075,140,11.2,3909000079,212,19.1,3909000081,213,3.1,3909000077,141,91.5,3909000073,56,Back,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318183,212,1,1,22,36,59t7flioj4w4mpwnrwbm0m8ck,1,13.4,97.2,2022-11-11T19:24:12.730Z,2022-11-11T19:24:19Z,3909000141,56,Back,3909000149,213,6.2,3909000145,141,94.8,3909000139,155,,3909000147,212,29.6,3909000143,140,41.5,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318195,213,1,1,22,37,59t7flioj4w4mpwnrwbm0m8ck,0,41.5,94.8,2022-11-11T19:24:14.138Z,2022-11-11T19:24:18Z,3909000199,56,Back,3909000209,141,86.6,3909000205,140,42.0,3909000213,212,5.6,3909000215,213,4.8,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318207,190,49,1,22,40,dac758ef858jbq7pcb3gfwite,1,55.5,7.1,2022-11-11T19:24:16.980Z,2022-11-11T19:24:17Z,,,,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318235,191,1,1,22,40,dac758ef858jbq7pcb3gfwite,1,55.5,7.1,2022-11-11T19:24:16.995Z,2022-11-11T19:24:19Z,3909000395,213,2.7,3909000389,140,22.4,3909000391,141,32.1,3909000387,56,Back,3909000397,1,,3909000393,212,38.7,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318279,192,1,1,22,43,dac758ef858jbq7pcb3gfwite,1,22.4,32.1,2022-11-11T19:24:19.651Z,2022-11-11T19:24:24Z,3909000675,213,1.1,3909000667,56,Back,3909000671,141,41.2,3909000673,212,6.9,3909000669,140,25.2,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318315,193,1,1,22,49,dac758ef858jbq7pcb3gfwite,1,38.8,73.8,2022-11-11T19:24:25.523Z,2022-11-11T19:24:28Z,3909000899,140,59.5,3909000903,212,25.8,3909000905,213,0.6,3909000897,56,Left,3909000901,141,94.2,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318337,194,1,1,22,51,dac758ef858jbq7pcb3gfwite,1,58.7,88.6,2022-11-11T19:24:28.243Z,2022-11-11T19:24:30Z,3909001027,140,55.5,3909001033,213,4.4,3909001031,212,12.4,3909001025,56,Center,3909001029,141,71.1,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318347,195,1,1,22,54,dac758ef858jbq7pcb3gfwite,1,55.5,71.1,2022-11-11T19:24:30.595Z,2022-11-11T19:24:32Z,3909001093,140,53.0,3909001091,56,Left,3909001097,212,12.5,3909001099,213,1.8,3909001095,141,89.1,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318351,196,2,1,22,55,dac758ef858jbq7pcb3gfwite,1,53,89.1,2022-11-11T19:24:31.955Z,2022-11-11T19:24:42Z,3909001503,7,azt0ll196snbxy38eqw7mtln9,3909001121,141,58.5,3909001119,140,72.6,3909001117,56,Center,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318413,214,55,1,22,55,59t7flioj4w4mpwnrwbm0m8ck,1,29.6,44.8,2022-11-11T19:24:31.956Z,2022-11-11T19:26:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318381,197,43,1,23,0,dac758ef858jbq7pcb3gfwite,1,0,0,2022-11-11T19:24:37.059Z,2022-11-11T19:24:40Z,3909001411,144,55,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318459,215,1,1,23,7,59t7flioj4w4mpwnrwbm0m8ck,1,28.7,39.7,2022-11-11T19:24:44.177Z,2022-11-11T19:24:46Z,3909001699,5,,3909001701,241,,3909001705,140,38.6,3909001709,212,10.4,3909001711,213,0.0,3909001707,141,40.1,3909001703,56,Back,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318465,216,1,1,23,10,59t7flioj4w4mpwnrwbm0m8ck,1,38.5,39.8,2022-11-11T19:24:46.658Z,2022-11-11T19:24:48Z,3909001751,212,12.1,3909001753,213,3.1,3909001745,56,Back,3909001749,141,40.1,3909001747,140,27.0,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318473,217,1,1,23,11,59t7flioj4w4mpwnrwbm0m8ck,1,27,40.1,2022-11-11T19:24:47.906Z,2022-11-11T19:24:49Z,3909001811,140,33.8,3909001809,56,Back,3909001815,212,25.6,3909001813,141,4.0,3909001817,213,5.0,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318477,218,1,1,23,12,59t7flioj4w4mpwnrwbm0m8ck,1,33.8,4,2022-11-11T19:24:49.026Z,2022-11-11T19:24:50Z,3909001833,56,Back,3909001837,141,41.8,3909001841,213,1.9,3909001839,212,27.1,3909001835,140,25.6,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318505,219,1,1,23,13,59t7flioj4w4mpwnrwbm0m8ck,1,25.6,41.8,2022-11-11T19:24:50.114Z,2022-11-11T19:24:52Z,3909001981,213,1.6,3909001977,141,79.4,3909001979,212,25.6,3909001975,140,26.1,3909001971,56,Back,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318519,220,1,1,23,16,59t7flioj4w4mpwnrwbm0m8ck,1,26.1,79.4,2022-11-11T19:24:52.657Z,2022-11-11T19:24:54Z,3909002067,212,12.8,3909002061,56,Back,3909002063,140,26.0,3909002069,213,4.7,3909002065,141,60.6,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318553,221,1,1,23,17,59t7flioj4w4mpwnrwbm0m8ck,1,26,60.6,2022-11-11T19:24:54.370Z,2022-11-11T19:24:58Z,3909002247,141,25.0,3909002243,56,Back,3909002251,213,5.0,3909002245,140,33.2,3909002249,212,25.4,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318585,222,1,1,23,21,59t7flioj4w4mpwnrwbm0m8ck,1,38.6,25.5,2022-11-11T19:24:58.034Z,2022-11-11T19:25:01Z,3909002441,56,Center,3909002443,140,54.1,3909002447,212,16.5,3909002445,141,21.5,3909002449,213,6.1,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318597,223,1,1,23,24,59t7flioj4w4mpwnrwbm0m8ck,1,54.1,21.5,2022-11-11T19:25:00.914Z,2022-11-11T19:25:02Z,3909002491,56,Back,3909002499,213,3.4,3909002495,141,12.5,3909002497,212,24.1,3909002493,140,31.9,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318619,224,1,1,23,26,59t7flioj4w4mpwnrwbm0m8ck,0,31.9,12.5,2022-11-11T19:25:02.642Z,2022-11-11T19:25:05Z,3909002617,140,53.5,3909002621,212,22.9,3909002623,213,6.1,3909002615,56,Right,3909002619,141,8.0,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318611,198,8,1,23,27,dac758ef858jbq7pcb3gfwite,1,47.2,95.9,2022-11-11T19:25:04.162Z,2022-11-11T19:25:04Z,3909002587,56,Back,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318623,199,49,1,23,28,dac758ef858jbq7pcb3gfwite,1,47.2,95.9,2022-11-11T19:25:04.691Z,2022-11-11T19:25:04Z,,,,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318639,200,1,1,23,28,dac758ef858jbq7pcb3gfwite,1,47.2,95.9,2022-11-11T19:25:04.738Z,2022-11-11T19:25:06Z,3909002711,140,57.9,3909002709,56,Left,3909002715,212,11.5,3909002713,141,92.3,3909002717,213,6.1,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318649,201,1,1,23,29,dac758ef858jbq7pcb3gfwite,0,57.9,92.3,2022-11-11T19:25:06.242Z,2022-11-11T19:25:07Z,3909002745,56,Back,3909002749,141,90.6,3909002751,212,21.6,3909002753,213,3.2,3909002747,140,37.4,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318641,225,61,1,23,29,59t7flioj4w4mpwnrwbm0m8ck,1,44,9.5,2022-11-11T19:25:06.359Z,2022-11-11T19:25:06Z,3909002721,56,Back,,,,,,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318669,226,49,1,23,31,59t7flioj4w4mpwnrwbm0m8ck,1,66.7,11.1,2022-11-11T19:25:08.354Z,2022-11-11T19:25:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318749,227,1,1,23,32,59t7flioj4w4mpwnrwbm0m8ck,1,66.7,11.1,2022-11-11T19:25:09.058Z,2022-11-11T19:25:15Z,3909003209,212,44.6,3909003205,141,74.7,3909003189,155,,3909003201,140,77.2,3909003217,1,,3909003213,213,1.3,3909003197,56,Center,3909003193,196,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318757,228,1,1,23,38,59t7flioj4w4mpwnrwbm0m8ck,1,89,82.1,2022-11-11T19:25:15.153Z,2022-11-11T19:25:16Z,3909003251,213,2.9,3909003247,141,88.3,3909003243,56,Left,3909003249,212,16.4,3909003245,140,73.9,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318783,229,1,1,23,39,59t7flioj4w4mpwnrwbm0m8ck,1,73.9,88.3,2022-11-11T19:25:16.466Z,2022-11-11T19:25:18Z,3909003415,141,90.0,3909003419,213,0.1,3909003417,212,10.9,3909003413,140,84.2,3909003411,56,Left,,,,,,,,,,7oo6h3pq8wv5rgp1dkaolrhg4,S. de Wijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318807,230,1,1,23,42,59t7flioj4w4mpwnrwbm0m8ck,1,77.7,88.1,2022-11-11T19:25:18.706Z,2022-11-11T19:25:22Z,3909003531,213,2.7,3909003527,141,95.4,3909003523,56,Left,3909003525,140,68.4,3909003529,212,11.0,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318817,231,1,1,23,45,59t7flioj4w4mpwnrwbm0m8ck,1,68.2,95.7,2022-11-11T19:25:21.969Z,2022-11-11T19:25:23Z,3909003579,212,16.5,3909003575,140,69.2,3909003577,141,71.5,3909003573,56,Center,3909003581,213,4.8,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318863,232,43,1,23,46,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-11-11T19:25:23.378Z,2022-11-11T19:40:32Z,3909003829,140,75.9,3909003833,212,14.8,3909003835,213,5.2,3909051115,144,1,3909003827,56,Center,3909003831,141,52.4,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318871,233,3,1,23,49,59t7flioj4w4mpwnrwbm0m8ck,0,76,52.7,2022-11-11T19:25:25.739Z,2022-11-11T19:26:04Z,3909003885,211,,3909003881,286,,3909003879,56,Center,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318867,202,12,1,23,50,dac758ef858jbq7pcb3gfwite,1,20.8,41.9,2022-11-11T19:25:26.729Z,2022-11-11T19:26:01Z,3909005227,233,234,3909003861,213,0.0,3909003857,141,41.9,3909003853,56,Back,3909003855,140,21.7,3909003859,212,0.9,3909005225,397,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319049,234,74,1,23,50,59t7flioj4w4mpwnrwbm0m8ck,1,76,57.8,2022-11-11T19:25:26.730Z,2022-11-11T19:26:02Z,3909004837,56,Center,3909005243,233,202,3909004839,285,,3909004873,397,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318873,203,49,1,23,52,dac758ef858jbq7pcb3gfwite,1,19,36,2022-11-11T19:25:28.962Z,2022-11-11T19:25:29Z,,,,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318937,204,1,1,23,53,dac758ef858jbq7pcb3gfwite,1,18.5,30.9,2022-11-11T19:25:29.970Z,2022-11-11T19:25:37Z,3909004243,213,6.2,3909004237,140,42.0,3909004233,155,,3909004241,212,24.7,3909004239,141,28.6,3909004235,56,Back,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318955,205,1,1,24,0,dac758ef858jbq7pcb3gfwite,1,37.4,2.8,2022-11-11T19:25:37.233Z,2022-11-11T19:25:40Z,3909004327,140,27.9,3909004333,213,2.9,3909004331,212,10.4,3909004329,141,7.1,3909004325,56,Back,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318957,206,61,1,24,3,dac758ef858jbq7pcb3gfwite,1,27.9,7.1,2022-11-11T19:25:40.081Z,2022-11-11T19:25:44Z,3909004337,56,Back,3909004507,238,,,,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484318965,207,5,1,24,4,dac758ef858jbq7pcb3gfwite,0,30,-1.4,2022-11-11T19:25:40.834Z,2022-11-11T19:26:17Z,3909004381,56,Back,3909004383,347,,3909005777,233,235,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319181,235,5,1,24,4,59t7flioj4w4mpwnrwbm0m8ck,1,70,101.4,2022-11-11T19:25:40.834Z,2022-11-11T19:26:17Z,3909005569,56,Left,3909005771,233,207,3909005571,347,,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319291,236,1,1,24,47,59t7flioj4w4mpwnrwbm0m8ck,0,67.9,100,2022-11-11T19:26:23.489Z,2022-11-11T19:26:27Z,3909006151,1,,3909006167,238,,3909006147,212,21.4,3909006143,140,86.9,3909006149,213,5.9,3909006145,141,90.8,3909006139,107,,3909006141,56,Left,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319297,208,49,1,24,48,dac758ef858jbq7pcb3gfwite,1,20.4,5,2022-11-11T19:26:24.929Z,2022-11-11T19:26:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319321,209,1,1,24,49,dac758ef858jbq7pcb3gfwite,1,20.4,5,2022-11-11T19:26:25.522Z,2022-11-11T19:26:29Z,3909006303,212,30.3,3909006301,141,45.2,3909006299,140,8.0,3909006305,213,2.0,3909006297,56,Back,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319343,210,1,1,24,52,dac758ef858jbq7pcb3gfwite,1,8.6,50.7,2022-11-11T19:26:29.171Z,2022-11-11T19:26:33Z,3909006401,56,Center,3909006411,1,,3909006405,141,46.3,3909006409,213,6.2,3909006399,155,,3909006403,140,54.2,3909006407,212,48.0,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319349,211,44,1,24,56,dac758ef858jbq7pcb3gfwite,1,55.4,46.2,2022-11-11T19:26:32.994Z,2022-11-11T19:26:34Z,3909006423,56,Center,3909006427,233,237,3909006425,286,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319345,237,44,1,24,56,59t7flioj4w4mpwnrwbm0m8ck,0,44.6,53.8,2022-11-11T19:26:32.995Z,2022-11-11T19:26:34Z,3909006419,285,,3909006445,233,211,3909006417,56,Back,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319355,212,1,1,24,57,dac758ef858jbq7pcb3gfwite,0,54.2,46.3,2022-11-11T19:26:34.018Z,2022-11-11T19:26:34Z,3909006467,141,17.9,3909006463,56,Right,3909006461,3,,3909006469,212,20.2,3909006465,140,59.8,3909006471,213,5.0,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319359,238,49,1,24,59,59t7flioj4w4mpwnrwbm0m8ck,1,40.2,82.4,2022-11-11T19:26:36.257Z,2022-11-11T19:26:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7oo6h3pq8wv5rgp1dkaolrhg4,S. de Wijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319393,239,1,1,25,2,59t7flioj4w4mpwnrwbm0m8ck,1,54.2,80.3,2022-11-11T19:26:38.753Z,2022-11-11T19:26:40Z,3909006697,212,21.1,3909006693,140,60.6,3909006695,141,50.9,3909006699,213,5.0,3909006691,56,Center,,,,,,,,,,7oo6h3pq8wv5rgp1dkaolrhg4,S. de Wijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319411,240,1,1,25,4,59t7flioj4w4mpwnrwbm0m8ck,1,60.8,50.4,2022-11-11T19:26:40.513Z,2022-11-11T19:26:42Z,3909006821,213,5.0,3909006815,140,67.3,3909006819,212,23.7,3909006813,56,Right,3909006817,141,17.0,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319425,241,1,1,25,6,59t7flioj4w4mpwnrwbm0m8ck,1,67.3,17,2022-11-11T19:26:42.769Z,2022-11-11T19:26:45Z,3909006933,212,19.2,3909006931,141,3.8,3909006927,56,Right,3909006929,140,51.1,3909006935,213,3.6,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319441,242,1,1,25,8,59t7flioj4w4mpwnrwbm0m8ck,1,51.1,3.8,2022-11-11T19:26:44.912Z,2022-11-11T19:26:47Z,3909007059,56,Back,3909007067,213,2.0,3909007063,141,35.4,3909007061,140,41.9,3909007065,212,23.6,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319471,243,1,1,25,11,59t7flioj4w4mpwnrwbm0m8ck,1,41.5,35.2,2022-11-11T19:26:47.713Z,2022-11-11T19:26:50Z,3909007229,56,Back,3909007237,213,3.1,3909007233,141,36.3,3909007235,212,14.9,3909007231,140,27.3,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319513,244,1,1,25,14,59t7flioj4w4mpwnrwbm0m8ck,1,27.3,36.4,2022-11-11T19:26:50.577Z,2022-11-11T19:26:55Z,3909007495,141,82.1,3909007499,213,1.5,3909007491,56,Back,3909007497,212,31.1,3909007493,140,28.0,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319539,245,1,1,25,18,59t7flioj4w4mpwnrwbm0m8ck,1,26.6,81.7,2022-11-11T19:26:55.329Z,2022-11-11T19:26:59Z,3909007623,140,7.5,3909007627,212,28.7,3909007625,141,51.5,3909007629,213,3.9,3909007621,56,Back,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319563,246,1,1,25,22,59t7flioj4w4mpwnrwbm0m8ck,1,7.6,50.6,2022-11-11T19:26:59.201Z,2022-11-11T19:27:03Z,3909007761,140,16.5,3909007765,212,23.7,3909007767,213,5.1,3909007759,56,Back,3909007763,141,18.6,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319601,247,1,1,25,27,59t7flioj4w4mpwnrwbm0m8ck,1,19.2,25,2022-11-11T19:27:03.617Z,2022-11-11T19:27:07Z,3909007987,213,1.7,3909007983,212,16.0,3909007975,140,16.8,3909007979,141,48.2,3909007971,56,Back,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319639,248,1,1,25,31,59t7flioj4w4mpwnrwbm0m8ck,1,22.3,49.4,2022-11-11T19:27:07.537Z,2022-11-11T19:27:13Z,3909008193,212,17.6,3909008187,56,Back,3909008189,140,27.8,3909008191,141,24.9,3909008195,213,5.0,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319667,249,1,1,25,36,59t7flioj4w4mpwnrwbm0m8ck,1,36.3,22.2,2022-11-11T19:27:12.944Z,2022-11-11T19:27:15Z,3909008333,140,53.4,3909008337,212,18.5,3909008331,56,Center,3909008339,213,0.2,3909008335,141,28.6,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319725,250,1,1,25,39,59t7flioj4w4mpwnrwbm0m8ck,1,41.9,30.9,2022-11-11T19:27:15.856Z,2022-11-11T19:27:21Z,3909008615,141,51.8,3909008619,213,1.8,3909008617,212,14.5,3909008611,56,Back,3909008613,140,39.3,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319745,251,1,1,25,45,59t7flioj4w4mpwnrwbm0m8ck,1,39.4,52.4,2022-11-11T19:27:21.568Z,2022-11-11T19:27:24Z,3909008723,213,1.4,3909008721,212,19.3,3909008719,141,80.5,3909008715,56,Back,3909008717,140,42.2,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319771,252,1,1,25,47,59t7flioj4w4mpwnrwbm0m8ck,1,55,87.1,2022-11-11T19:27:24.416Z,2022-11-11T19:27:26Z,3909008853,141,97.8,3909008857,213,0.5,3909008849,56,Left,3909008855,212,14.2,3909008851,140,66.6,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319799,253,1,1,25,49,59t7flioj4w4mpwnrwbm0m8ck,1,65.9,97.4,2022-11-11T19:27:26.224Z,2022-11-11T19:27:29Z,3909009005,213,4.4,3909008999,140,61.4,3909009003,212,16.9,3909008997,56,Center,3909009001,141,73.6,,,,,,,,,,7oo6h3pq8wv5rgp1dkaolrhg4,S. de Wijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319817,213,45,1,25,52,dac758ef858jbq7pcb3gfwite,0,37.8,24.9,2022-11-11T19:27:29.249Z,2022-11-11T19:27:31Z,3909009071,56,Back,3909009073,285,,3909009139,233,254,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484319807,254,3,1,25,52,59t7flioj4w4mpwnrwbm0m8ck,1,62.2,75.1,2022-11-11T19:27:29.249Z,2022-11-11T19:27:31Z,3909009039,56,Center,3909009131,233,213,3909009041,286,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
