id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2478320779,140,15,1,14,57,7rmv5ns2rj7bn4otpkur0mx0x,1,86.8,61.5,2022-10-28T18:18:04.565Z,2022-10-28T18:18:13Z,3877538761,56,Center,3877539259,102,49.7,3877538881,20,,3877538759,17,,3877539301,233,120,3877539265,147,50.2,3877539253,154,,3877539261,103,17.7,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,3877539249,78,3877538757,22,,,3877539263,146,3877539255,55,139,3877539251,29,,,,,,99.0,,,,,,,,,,,,,,,,,,
2478320861,120,10,1,14,57,ch82doz9w9t1sw9ae3a4ffh0j,1,1.8,49.6,2022-10-28T18:18:04.665Z,2022-10-28T18:18:11Z,3877539161,233,140,3877539135,180,,3877539133,177,,3877539137,182,,3877539139,56,Back,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478320857,119,52,1,15,0,ch82doz9w9t1sw9ae3a4ffh0j,1,1.8,49.6,2022-10-28T18:18:07.537Z,2022-10-28T18:18:10Z,,,,,,,,,,,,,,,,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478320937,121,1,1,15,8,ch82doz9w9t1sw9ae3a4ffh0j,1,12.8,49.1,2022-10-28T18:18:15.894Z,2022-10-28T18:18:17Z,3877539563,140,19.8,3877539565,141,68.2,3877539561,56,Back,3877539569,213,1.1,3877539567,212,14.9,3877539559,123,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478320951,122,1,1,15,10,ch82doz9w9t1sw9ae3a4ffh0j,1,19.8,68.2,2022-10-28T18:18:17.254Z,2022-10-28T18:18:18Z,3877539655,212,11.9,3877539651,140,29.8,3877539653,141,59.9,3877539649,56,Back,3877539657,213,5.8,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478320983,123,1,1,15,11,ch82doz9w9t1sw9ae3a4ffh0j,1,29.8,59.9,2022-10-28T18:18:18.422Z,2022-10-28T18:18:21Z,3877539791,141,62.9,3877539793,212,20.9,3877539797,213,3.0,3877539787,56,Back,3877539789,140,10.0,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321013,124,1,1,15,13,ch82doz9w9t1sw9ae3a4ffh0j,0,10,62.9,2022-10-28T18:18:20.950Z,2022-10-28T18:18:25Z,3877539963,141,73.2,3877539961,140,53.9,3877539965,212,46.6,3877539967,213,0.2,3877539969,1,,3877539959,56,Center,3877539957,157,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321003,141,44,1,15,16,7rmv5ns2rj7bn4otpkur0mx0x,1,51.6,28.6,2022-10-28T18:18:23.413Z,2022-10-28T18:18:25Z,3877539927,286,,3877540013,233,125,3877539925,56,Center,,,,,,,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321019,125,44,1,15,16,ch82doz9w9t1sw9ae3a4ffh0j,0,48.4,71.4,2022-10-28T18:18:23.414Z,2022-10-28T18:18:26Z,3877539989,56,Back,3877540077,285,,3877540073,233,141,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321027,142,1,1,15,16,7rmv5ns2rj7bn4otpkur0mx0x,0,57.1,30.3,2022-10-28T18:18:23.894Z,2022-10-28T18:18:26Z,3877540035,56,Center,3877540041,212,36.9,3877540043,213,0.2,3877540033,3,,3877540135,1,,3877540037,140,91.5,3877540039,141,41.5,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321055,126,52,1,15,20,ch82doz9w9t1sw9ae3a4ffh0j,1,15.1,55.5,2022-10-28T18:18:27.431Z,2022-10-28T18:18:30Z,,,,,,,,,,,,,,,,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321277,127,1,1,15,36,ch82doz9w9t1sw9ae3a4ffh0j,0,14,43.3,2022-10-28T18:18:43.942Z,2022-10-28T18:18:49Z,3877541261,213,6.1,3877541253,56,Center,3877541251,199,,3877541263,1,,3877541255,140,63.2,3877541257,141,26.4,3877541259,212,52.9,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321289,144,1,1,15,41,7rmv5ns2rj7bn4otpkur0mx0x,0,27.2,68.1,2022-10-28T18:18:49.093Z,2022-10-28T18:18:50Z,3877541319,56,Back,3877541317,3,,3877541321,140,48.8,3877541325,212,23.8,3877541327,213,0.3,3877541323,141,78.8,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321347,128,1,1,15,44,ch82doz9w9t1sw9ae3a4ffh0j,1,45.7,15,2022-10-28T18:18:51.270Z,2022-10-28T18:18:55Z,3877541645,3,,3877541653,212,13.2,3877541655,213,2.8,3877541647,56,Back,3877541651,141,21.8,3877541649,140,33.9,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321405,129,1,1,15,48,ch82doz9w9t1sw9ae3a4ffh0j,1,26.5,27,2022-10-28T18:18:55.239Z,2022-10-28T18:18:59Z,3877541947,141,37.1,3877541949,212,16.4,3877541945,140,40.7,3877541943,56,Back,3877541951,213,0.4,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321415,130,1,1,15,52,ch82doz9w9t1sw9ae3a4ffh0j,1,44,28.5,2022-10-28T18:18:59.622Z,2022-10-28T18:19:02Z,3877542035,56,Right,3877542041,212,22.2,3877542043,213,5.5,3877542037,140,59.5,3877542039,141,6.2,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321459,131,1,1,15,54,ch82doz9w9t1sw9ae3a4ffh0j,0,59.9,6.5,2022-10-28T18:19:01.879Z,2022-10-28T18:19:04Z,3877542269,213,0.7,3877542267,212,20.9,3877542259,155,,3877542263,140,74.5,3877542265,141,27.4,3877542261,56,Center,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321477,145,1,1,15,57,7rmv5ns2rj7bn4otpkur0mx0x,1,17.9,67.3,2022-10-28T18:19:04.582Z,2022-10-28T18:19:06Z,3877542351,141,58.1,3877542349,140,6.8,3877542347,56,Back,3877542355,213,3.6,3877542353,212,13.2,3877542345,3,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321483,146,52,1,15,58,7rmv5ns2rj7bn4otpkur0mx0x,1,6.8,58.1,2022-10-28T18:19:06.101Z,2022-10-28T18:19:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321543,147,1,1,16,1,7rmv5ns2rj7bn4otpkur0mx0x,1,12.5,54.6,2022-10-28T18:19:08.229Z,2022-10-28T18:19:10Z,3877542651,56,Back,3877542655,141,66.9,3877542653,140,22.8,3877542647,123,,3877542657,212,13.7,3877542659,213,0.7,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321581,148,1,1,16,3,7rmv5ns2rj7bn4otpkur0mx0x,1,24.6,67.5,2022-10-28T18:19:10.565Z,2022-10-28T18:19:15Z,3877542845,140,33.5,3877542843,56,Back,3877542851,213,1.1,3877542847,141,95.4,3877542849,212,21.1,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321601,149,1,1,16,8,7rmv5ns2rj7bn4otpkur0mx0x,1,56.6,94.4,2022-10-28T18:19:15.269Z,2022-10-28T18:19:16Z,3877542945,213,4.8,3877542941,141,80.6,3877542943,212,9.4,3877542939,140,57.4,3877542937,56,Left,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321629,150,1,1,16,9,7rmv5ns2rj7bn4otpkur0mx0x,1,57.4,80.6,2022-10-28T18:19:16.629Z,2022-10-28T18:19:18Z,3877543113,212,13.0,3877543115,213,3.3,3877543107,56,Back,3877543111,141,77.9,3877543109,140,45.1,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321713,151,1,1,16,11,7rmv5ns2rj7bn4otpkur0mx0x,1,45.1,77.9,2022-10-28T18:19:18.421Z,2022-10-28T18:19:23Z,3877543411,141,34.9,3877543407,56,Back,3877543409,140,35.9,3877543415,213,4.4,3877543413,212,30.8,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321741,152,1,1,16,16,7rmv5ns2rj7bn4otpkur0mx0x,1,35.9,34.9,2022-10-28T18:19:23.205Z,2022-10-28T18:19:27Z,3877543591,213,5.4,3877543583,56,Back,3877543589,212,16.9,3877543587,141,16.1,3877543585,140,46.4,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321771,153,1,1,16,20,7rmv5ns2rj7bn4otpkur0mx0x,1,46.4,16.1,2022-10-28T18:19:27.141Z,2022-10-28T18:19:31Z,3877543749,141,36.1,3877543751,212,16.2,3877543747,140,38.1,3877543753,213,2.1,3877543745,56,Back,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321785,154,1,1,16,23,7rmv5ns2rj7bn4otpkur0mx0x,1,43.2,39.2,2022-10-28T18:19:31.062Z,2022-10-28T18:19:32Z,3877543823,141,68.1,3877543825,212,19.7,3877543821,140,43.7,3877543819,56,Back,3877543827,213,1.5,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321849,155,1,1,16,25,7rmv5ns2rj7bn4otpkur0mx0x,1,46.4,70,2022-10-28T18:19:32.709Z,2022-10-28T18:19:37Z,3877544161,213,1.4,3877544153,56,Back,3877544155,140,49.1,3877544159,212,17.9,3877544157,141,96.0,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321863,156,1,1,16,29,7rmv5ns2rj7bn4otpkur0mx0x,1,41.3,87.4,2022-10-28T18:19:36.997Z,2022-10-28T18:19:38Z,3877544233,212,26.8,3877544231,141,60.0,3877544235,213,3.9,3877544227,56,Back,3877544229,140,23.0,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321867,157,1,1,16,31,7rmv5ns2rj7bn4otpkur0mx0x,1,23,60,2022-10-28T18:19:38.517Z,2022-10-28T18:20:42Z,3877544267,212,12.8,3877544263,141,43.4,3877544261,140,28.7,3877544259,56,Back,3877544271,213,5.2,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321943,158,1,1,16,36,7rmv5ns2rj7bn4otpkur0mx0x,0,37.2,45.5,2022-10-28T18:19:43.764Z,2022-10-28T18:19:45Z,3877544631,1,,3877544629,213,0.8,3877544627,212,36.6,3877544623,140,61.1,3877544621,56,Left,3877544625,141,84.7,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321937,133,49,1,16,37,ch82doz9w9t1sw9ae3a4ffh0j,1,52,31.2,2022-10-28T18:19:44.710Z,2022-10-28T18:19:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478321981,134,1,1,16,40,ch82doz9w9t1sw9ae3a4ffh0j,0,54.9,37.1,2022-10-28T18:19:47.991Z,2022-10-28T18:19:49Z,3877544865,212,26.7,3877544861,140,75.5,3877544859,56,Center,3877544863,141,60.0,3877544867,213,0.6,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322475,167,8,1,16,45,7rmv5ns2rj7bn4otpkur0mx0x,1,25.4,56.7,2022-10-28T18:19:52.509Z,2022-10-28T18:20:49Z,3877547495,56,Back,,,,,,,,,,,,,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322047,159,49,1,16,46,7rmv5ns2rj7bn4otpkur0mx0x,1,21.3,36.1,2022-10-28T18:19:53.141Z,2022-10-28T18:19:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322061,160,1,1,16,46,7rmv5ns2rj7bn4otpkur0mx0x,1,21.3,36.1,2022-10-28T18:19:53.237Z,2022-10-28T18:19:54Z,3877545227,56,Back,3877545229,140,30.1,3877545235,213,0.7,3877545231,141,47.5,3877545233,212,12.1,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322095,161,1,1,16,46,7rmv5ns2rj7bn4otpkur0mx0x,1,30.1,47.5,2022-10-28T18:19:54.053Z,2022-10-28T18:19:56Z,3877545405,141,52.7,3877545401,56,Back,3877545415,213,3.0,3877545403,140,4.6,3877545409,212,27.0,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322123,162,1,1,16,49,7rmv5ns2rj7bn4otpkur0mx0x,1,4.6,52.7,2022-10-28T18:19:56.534Z,2022-10-28T18:19:58Z,3877545581,140,20.5,3877545585,212,27.3,3877545583,141,84.4,3877545579,56,Back,3877545589,213,0.9,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322155,163,1,1,16,50,7rmv5ns2rj7bn4otpkur0mx0x,1,21.2,84.4,2022-10-28T18:19:57.988Z,2022-10-28T18:20:01Z,3877545755,212,29.2,3877545751,140,47.0,3877545753,141,68.5,3877545749,56,Back,3877545747,155,,3877545757,213,5.9,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322187,164,1,1,16,53,7rmv5ns2rj7bn4otpkur0mx0x,1,47,68.5,2022-10-28T18:20:01.045Z,2022-10-28T18:20:03Z,3877545951,212,14.9,3877545943,168,,3877545941,3,,3877545945,56,Left,3877545953,213,0.5,3877545947,140,59.2,3877545949,141,79.6,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322243,165,1,1,16,56,7rmv5ns2rj7bn4otpkur0mx0x,1,56.8,72.7,2022-10-28T18:20:03.862Z,2022-10-28T18:20:08Z,3877546263,140,63.9,3877546273,212,37.6,3877546267,141,18.5,3877546259,56,Right,3877546285,1,,3877546279,213,4.9,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322273,166,1,1,17,1,7rmv5ns2rj7bn4otpkur0mx0x,0,64.3,24.6,2022-10-28T18:20:08.229Z,2022-10-28T18:20:10Z,3877546425,56,Center,3877546423,155,,3877546429,140,90.0,3877546433,141,46.6,3877546437,212,30.9,3877546441,213,0.5,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322287,135,11,1,17,3,ch82doz9w9t1sw9ae3a4ffh0j,1,11.8,50.3,2022-10-28T18:20:11.015Z,2022-10-28T18:20:11Z,3877546527,88,,3877546525,56,Back,,,,,,,,,,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322835,136,61,1,17,10,ch82doz9w9t1sw9ae3a4ffh0j,1,10.8,45.4,2022-10-28T18:20:17.454Z,2022-10-28T18:52:53Z,3877673319,56,Back,3877673453,238,,,,,,,,,,,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322843,137,5,1,17,11,ch82doz9w9t1sw9ae3a4ffh0j,0,15.4,-1.6,2022-10-28T18:20:18.357Z,2022-10-28T19:50:36Z,3877917593,347,,3877697123,233,168,3877674017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322765,168,5,1,17,11,7rmv5ns2rj7bn4otpkur0mx0x,1,84.6,101.6,2022-10-28T18:20:18.357Z,2022-10-28T19:50:36Z,3877697105,233,137,3877697079,56,Left,3877917575,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350693,448,1,1,17,50,7rmv5ns2rj7bn4otpkur0mx0x,0,73.9,100,2022-10-28T18:20:57.105Z,2022-10-28T19:50:33Z,3877698069,213,5.8,3877698057,140,85.6,3877698451,189,,3877698053,56,Left,3877698065,212,14.1,3877698267,107,,3877698061,141,90.9,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322849,138,43,1,17,53,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-10-28T18:21:00.807Z,2022-10-28T18:53:11Z,3877674219,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322863,139,52,1,17,55,ch82doz9w9t1sw9ae3a4ffh0j,1,12.8,46,2022-10-28T18:21:02.374Z,2022-10-28T18:21:02Z,,,,,,,,,,,,,,,,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322947,140,1,1,17,59,ch82doz9w9t1sw9ae3a4ffh0j,0,13.4,40.6,2022-10-28T18:21:06.839Z,2022-10-28T18:21:11Z,3877549867,212,54.9,3877549869,213,0.0,3877549859,199,,3877549871,1,,3877549863,140,65.7,3877549861,56,Center,3877549865,141,40.9,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322959,169,44,1,18,3,7rmv5ns2rj7bn4otpkur0mx0x,1,30,65.7,2022-10-28T18:21:10.613Z,2022-10-28T18:21:12Z,3877549961,233,141,3877549935,285,,3877549933,56,Back,,,,,,,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322953,141,44,1,18,3,ch82doz9w9t1sw9ae3a4ffh0j,0,70,34.3,2022-10-28T18:21:10.614Z,2022-10-28T18:21:12Z,3877549979,233,169,3877549907,286,,3877549903,56,Center,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478322969,170,1,1,18,4,7rmv5ns2rj7bn4otpkur0mx0x,1,27,66.9,2022-10-28T18:21:11.349Z,2022-10-28T18:21:20Z,3877549983,56,Back,3877549985,140,30.4,3877549981,3,,3877549991,213,1.3,3877549987,141,87.5,3877549989,212,14.5,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323007,171,1,1,18,7,7rmv5ns2rj7bn4otpkur0mx0x,0,28.9,93,2022-10-28T18:21:14.869Z,2022-10-28T18:21:16Z,3877550227,141,92.3,3877550319,233,142,3877550317,236,,3877550229,212,2.7,3877550323,286,,3877550225,140,31.4,3877550221,157,,3877550223,56,Back,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,3877550233,1,3877550231,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323013,142,74,1,18,7,ch82doz9w9t1sw9ae3a4ffh0j,1,65.2,5.5,2022-10-28T18:21:14.870Z,2022-10-28T19:23:17Z,3877550243,56,Right,3877550245,285,,3877550355,233,171,,,,,,,,,,,,,,,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323033,143,5,1,18,8,ch82doz9w9t1sw9ae3a4ffh0j,0,68.2,-1.4,2022-10-28T18:21:15.941Z,2022-10-28T19:06:09Z,3877550379,347,,3877550689,233,172,3877550377,56,Right,,,,,,,,,,,,,,,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323085,172,5,1,18,8,7rmv5ns2rj7bn4otpkur0mx0x,1,31.8,101.4,2022-10-28T18:21:15.941Z,2022-10-28T18:21:21Z,3877550603,347,,3877550653,233,143,3877550599,56,Back,,,,,,,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323205,173,1,1,18,17,7rmv5ns2rj7bn4otpkur0mx0x,1,29.9,100,2022-10-28T18:21:24.837Z,2022-10-28T18:21:27Z,3877551221,141,87.8,3877551223,212,15.8,3877551217,56,Back,3877551219,140,17.5,3877551227,213,3.7,3877551215,107,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323277,174,1,1,18,20,7rmv5ns2rj7bn4otpkur0mx0x,1,22.8,87.4,2022-10-28T18:21:27.461Z,2022-10-28T18:21:32Z,3877551517,213,4.8,3877551509,56,Back,3877551513,141,44.6,3877551515,212,29.3,3877551511,140,26.1,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323327,175,1,1,18,25,7rmv5ns2rj7bn4otpkur0mx0x,1,29.9,39.1,2022-10-28T18:21:32.117Z,2022-10-28T18:21:35Z,3877551787,213,5.3,3877551779,56,Back,3877551783,141,21.2,3877551785,212,15.0,3877551781,140,38.2,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323349,176,1,1,18,28,7rmv5ns2rj7bn4otpkur0mx0x,1,41.6,17.9,2022-10-28T18:21:35.732Z,2022-10-28T18:21:38Z,3877551901,212,14.1,3877551897,140,33.7,3877551899,141,34.6,3877551903,213,2.2,3877551895,56,Back,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323391,177,1,1,18,30,7rmv5ns2rj7bn4otpkur0mx0x,1,34.7,39.5,2022-10-28T18:21:38.053Z,2022-10-28T18:21:41Z,3877552155,140,37.3,3877552153,56,Back,3877552161,213,1.5,3877552157,141,83.0,3877552159,212,29.7,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323423,178,1,1,18,34,7rmv5ns2rj7bn4otpkur0mx0x,1,37.3,83,2022-10-28T18:21:41.285Z,2022-10-28T18:21:44Z,3877552345,213,4.5,3877552335,56,Back,3877552341,141,57.6,3877552343,212,17.9,3877552337,140,33.0,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323471,179,1,1,18,36,7rmv5ns2rj7bn4otpkur0mx0x,1,32.8,56.7,2022-10-28T18:21:44.052Z,2022-10-28T18:21:47Z,3877552635,140,41.5,3877552641,213,1.1,3877552633,56,Back,3877552639,212,20.6,3877552637,141,83.9,,,,,,,,,,1s50ua48peo4wd0o7unmps06h,F. Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478323479,180,1,1,18,40,7rmv5ns2rj7bn4otpkur0mx0x,0,42.6,85.7,2022-10-28T18:21:47.701Z,2022-10-28T18:21:51Z,3877552697,213,6.1,3877552891,233,144,3877552689,56,Back,3877552895,286,,3877552693,141,84.2,3877552889,236,,3877552691,140,47.0,3877552695,212,4.7,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
