id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2517923517,6,5,1,0,41,z9phg19papi9f5fd6qxzr836,0,47.7,101.3,2023-03-10T19:01:57.953Z,2023-03-10T21:09:56Z,4086178821,347,,4086178819,56,Back,4086179419,233,6,,,,,,,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517923635,6,5,1,0,41,xcevba75jfkrg4s6tl89zl3y,1,52.3,-1.3,2023-03-10T19:01:57.953Z,2023-03-10T19:02:14Z,4086179369,347,,4086179389,233,6,4086179367,56,Right,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517923657,7,1,1,0,57,xcevba75jfkrg4s6tl89zl3y,0,62.9,0,2023-03-10T19:02:14.001Z,2023-03-10T19:02:17Z,4086179507,141,11.6,4086179503,56,Right,4086179513,1,,4086179509,212,28.0,4086179511,213,0.3,4086179501,107,,4086179505,140,88.3,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517923777,7,12,1,1,1,z9phg19papi9f5fd6qxzr836,1,14.2,79.2,2023-03-10T19:02:18.393Z,2023-03-10T19:02:25Z,4086180133,213,6.0,4086180125,56,Back,4086180131,212,12.7,4086180127,140,25.7,4086180129,141,73.5,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517923695,8,61,1,1,2,xcevba75jfkrg4s6tl89zl3y,1,77.8,16.5,2023-03-10T19:02:19.294Z,2023-03-10T19:02:19Z,4086179731,56,Right,,,,,,,,,,,,,,,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517923751,9,1,1,1,4,xcevba75jfkrg4s6tl89zl3y,1,73.3,29.1,2023-03-10T19:02:20.785Z,2023-03-10T19:02:23Z,4086179969,140,68.5,4086179967,56,Center,4086179973,212,25.4,4086179971,141,65.7,4086179975,213,1.8,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517923769,10,1,1,1,7,xcevba75jfkrg4s6tl89zl3y,0,68.2,70.1,2023-03-10T19:02:23.778Z,2023-03-10T21:25:42Z,4086180071,141,55.5,4086180073,212,22.6,4086180065,155,,4086180067,56,Center,4086180075,213,5.8,4086180069,140,87.5,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517923847,8,12,1,1,8,z9phg19papi9f5fd6qxzr836,1,11.2,53.1,2023-03-10T19:02:25.435Z,2023-03-10T19:02:30Z,4086180473,212,22.2,4086180465,56,Back,4086180467,140,32.3,4086180477,213,6.2,4086180469,141,51.5,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517923831,11,15,1,1,11,xcevba75jfkrg4s6tl89zl3y,1,70.5,46.4,2023-03-10T19:02:28.065Z,2023-03-10T21:25:51Z,4086180509,20,,4086181037,233,10,4086181033,147,49.5,4086181027,328,,4086181023,102,52.6,4086180379,56,Center,4086181025,103,6.3,4086180375,22,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,4086181029,458,4086181021,76,4086180377,18,4086181031,146,98.0,4086751569,108,,,,,,,,,,,,,,,,,,,,,,,
2517923859,10,10,1,1,11,z9phg19papi9f5fd6qxzr836,1,5.2,54.9,2023-03-10T19:02:28.165Z,2023-03-10T19:02:31Z,4086180521,182,,4086180523,56,Back,4086180569,233,11,4086180517,177,,4086180519,178,,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517923855,9,52,1,1,11,z9phg19papi9f5fd6qxzr836,1,5.2,54.9,2023-03-10T19:02:28.486Z,2023-03-10T19:02:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924087,11,1,1,1,29,z9phg19papi9f5fd6qxzr836,0,13.7,47.6,2023-03-10T19:02:46.325Z,2023-03-10T19:02:50Z,4086181695,213,6.1,4086181685,199,,4086181691,141,32.3,4086181697,1,,4086181687,56,Center,4086181693,212,54.0,4086181689,140,64.2,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924101,12,1,1,1,33,xcevba75jfkrg4s6tl89zl3y,0,35.2,66.7,2023-03-10T19:02:50.274Z,2023-03-10T19:02:52Z,4086181769,213,5.7,4086181763,141,56.0,4086181757,3,,4086181759,56,Back,4086181765,212,12.3,4086181761,140,44.7,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924137,12,43,1,1,36,z9phg19papi9f5fd6qxzr836,1,0,0,2023-03-10T19:02:53.091Z,2023-03-10T19:03:01Z,4086182461,144,49,,,,,,,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924197,13,1,1,1,37,z9phg19papi9f5fd6qxzr836,1,50.9,76.1,2023-03-10T19:02:53.744Z,2023-03-10T19:02:57Z,4086182219,140,66.7,4086182217,56,Left,4086182223,212,18.8,4086182221,141,89.0,4086182225,213,0.5,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924221,14,1,1,1,40,z9phg19papi9f5fd6qxzr836,0,73.5,91.1,2023-03-10T19:02:57.314Z,2023-03-10T19:02:58Z,4086182295,212,31.7,4086182285,2,,4086182291,140,88.3,4086182293,141,50.4,4086182289,56,Center,4086182297,213,5.2,4086182287,155,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924247,13,12,1,1,41,xcevba75jfkrg4s6tl89zl3y,1,13.6,43.9,2023-03-10T19:02:58.296Z,2023-03-10T19:03:00Z,4086182413,56,Back,4086182419,212,34.0,4086182457,167,,4086182421,213,5.2,4086182417,141,0.0,4086182415,140,28.7,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924255,14,5,1,1,43,xcevba75jfkrg4s6tl89zl3y,0,32.5,-0.7,2023-03-10T19:03:00.326Z,2023-03-10T19:03:15Z,4086182445,347,,4086182443,56,Back,4086183405,233,15,,,,,,,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924431,15,5,1,1,43,z9phg19papi9f5fd6qxzr836,1,67.5,100.7,2023-03-10T19:03:00.326Z,2023-03-10T21:09:56Z,4086183377,233,14,4086183349,347,,4086183347,56,Left,,,,,,,,,,,,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924455,16,1,1,1,57,z9phg19papi9f5fd6qxzr836,0,63.7,100,2023-03-10T19:03:14.201Z,2023-03-10T19:03:16Z,4086183461,107,,4086183471,213,5.7,4086183473,1,,4086183465,140,82.9,4086183467,141,79.8,4086183469,212,24.8,4086183463,56,Left,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924463,15,8,1,2,0,xcevba75jfkrg4s6tl89zl3y,1,12.2,7.6,2023-03-10T19:03:17.074Z,2023-03-10T19:03:17Z,4086183505,56,Back,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924487,16,5,1,2,1,xcevba75jfkrg4s6tl89zl3y,0,9.9,-1.4,2023-03-10T19:03:18.277Z,2023-03-10T21:09:56Z,4086183621,347,,4086183619,56,Back,4086184115,233,17,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924567,17,5,1,2,1,z9phg19papi9f5fd6qxzr836,1,90.1,101.4,2023-03-10T19:03:18.277Z,2023-03-10T19:03:25Z,4086184085,233,16,4086184025,56,Left,4086184027,347,,,,,,,,,,,,,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924595,18,1,1,2,7,z9phg19papi9f5fd6qxzr836,1,90.2,100,2023-03-10T19:03:24.200Z,2023-03-10T19:03:26Z,4086184187,212,22.7,4086184179,107,,4086184183,140,70.7,4086184189,213,3.6,4086184185,141,87.0,4086184181,56,Left,4086184191,1,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924627,19,1,1,2,9,z9phg19papi9f5fd6qxzr836,1,70.7,87,2023-03-10T19:03:26.094Z,2023-03-10T19:03:28Z,4086184351,212,7.5,4086184347,140,77.0,4086184345,56,Left,4086184353,213,0.5,4086184349,141,92.1,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924633,17,45,1,2,11,xcevba75jfkrg4s6tl89zl3y,0,16.5,5.6,2023-03-10T19:03:28.260Z,2023-03-10T19:03:30Z,4086184383,285,,4086184379,56,Back,4086184477,233,20,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924647,20,3,1,2,11,z9phg19papi9f5fd6qxzr836,1,83.5,94.4,2023-03-10T19:03:28.260Z,2023-03-10T19:03:29Z,4086184433,286,,4086184431,56,Left,4086184471,233,17,,,,,,,,,,,,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924665,21,1,1,2,12,z9phg19papi9f5fd6qxzr836,0,82.9,85.2,2023-03-10T19:03:29.228Z,2023-03-10T19:03:31Z,4086184511,212,22.7,4086184501,2,,4086184505,56,Center,4086184507,140,90.8,4086184509,141,54.2,4086184513,213,5.1,4086184503,155,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924723,18,12,1,2,14,xcevba75jfkrg4s6tl89zl3y,1,8.5,30.1,2023-03-10T19:03:30.899Z,2023-03-10T19:03:35Z,4086184811,141,12.9,4086184807,56,Back,4086184815,213,5.7,4086184809,140,24.4,4086184813,212,20.4,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924727,19,49,1,2,18,xcevba75jfkrg4s6tl89zl3y,1,26.5,10.9,2023-03-10T19:03:34.915Z,2023-03-10T19:03:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924737,20,50,1,2,19,xcevba75jfkrg4s6tl89zl3y,1,27.6,9.4,2023-03-10T19:03:36.036Z,2023-03-10T19:03:39Z,4086185157,233,22,4086184879,56,Back,4086184881,285,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924783,22,7,1,2,19,z9phg19papi9f5fd6qxzr836,1,72.4,90.6,2023-03-10T19:03:36.037Z,2023-03-10T19:03:39Z,4086185077,167,,4086185079,56,Left,4086185081,286,,4086185129,233,20,,,,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924895,21,5,1,2,20,xcevba75jfkrg4s6tl89zl3y,1,31,-0.4,2023-03-10T19:03:36.835Z,2023-03-10T19:03:45Z,4086185657,56,Back,4086185659,347,,4086185667,233,23,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924789,23,5,1,2,20,z9phg19papi9f5fd6qxzr836,0,69,100.4,2023-03-10T19:03:36.835Z,2023-03-10T21:09:57Z,4086185097,56,Left,4086185675,233,21,4086185099,347,,,,,,,,,,,,,,,,,awxjnhn762q09xe59hozfjsa1,Ş. Çetin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924921,22,1,1,2,28,xcevba75jfkrg4s6tl89zl3y,1,29.7,0,2023-03-10T19:03:45.060Z,2023-03-10T19:03:47Z,4086185787,212,22.9,4086185779,107,,4086185783,140,11.0,4086185789,213,2.6,4086185781,56,Back,4086185791,1,,4086185785,141,16.1,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517924991,23,1,1,2,30,xcevba75jfkrg4s6tl89zl3y,1,10.3,16.2,2023-03-10T19:03:47.555Z,2023-03-10T19:03:52Z,4086186211,212,20.5,4086186205,56,Back,4086186207,140,8.2,4086186213,213,1.7,4086186209,141,46.1,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925033,24,1,1,2,35,xcevba75jfkrg4s6tl89zl3y,1,9,50.9,2023-03-10T19:03:52.436Z,2023-03-10T19:03:55Z,4086186417,141,86.8,4086186421,213,1.3,4086186415,140,16.7,4086186419,212,25.7,4086186413,56,Back,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925065,25,1,1,2,39,xcevba75jfkrg4s6tl89zl3y,1,20.8,90.9,2023-03-10T19:03:55.780Z,2023-03-10T19:03:56Z,4086186533,212,6.0,4086186529,140,25.6,4086186527,56,Back,4086186535,213,0.6,4086186531,141,95.6,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925083,26,1,1,2,40,xcevba75jfkrg4s6tl89zl3y,1,26.2,95.6,2023-03-10T19:03:56.771Z,2023-03-10T19:03:57Z,4086186623,213,5.6,4086186621,212,7.7,4086186615,56,Back,4086186617,140,32.0,4086186619,141,88.6,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925145,27,1,1,2,41,xcevba75jfkrg4s6tl89zl3y,1,32,88.6,2023-03-10T19:03:57.668Z,2023-03-10T19:04:01Z,4086186935,141,89.3,4086186939,213,0.0,4086186933,140,41.6,4086186937,212,10.1,4086186929,56,Back,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925151,28,50,1,2,42,xcevba75jfkrg4s6tl89zl3y,1,42.8,77.4,2023-03-10T19:03:58.824Z,2023-03-10T19:04:32Z,4086186953,56,Back,4086189315,233,30,4086188071,286,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925645,30,7,1,2,42,z9phg19papi9f5fd6qxzr836,0,57.2,22.6,2023-03-10T19:03:58.825Z,2023-03-10T19:04:55Z,4086189295,56,Center,4086189297,285,,4086189311,233,28,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925171,24,49,1,2,46,z9phg19papi9f5fd6qxzr836,1,53.1,49.1,2023-03-10T19:04:02.898Z,2023-03-10T19:04:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7kntrrc80dcadt8umvqf6qfe2,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925209,25,1,1,2,47,z9phg19papi9f5fd6qxzr836,1,54.5,51.8,2023-03-10T19:04:03.615Z,2023-03-10T19:04:05Z,4086187235,141,72.6,4086187237,212,29.4,4086187239,213,2.6,4086187233,140,30.0,4086187231,56,Back,,,,,,,,,,7kntrrc80dcadt8umvqf6qfe2,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925257,26,1,1,2,48,z9phg19papi9f5fd6qxzr836,1,31.1,75.3,2023-03-10T19:04:05.445Z,2023-03-10T19:04:08Z,4086187501,212,13.6,4086187503,213,3.8,4086187497,140,21.0,4086187495,56,Back,4086187499,141,62.7,,,,,,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925279,27,1,1,2,51,z9phg19papi9f5fd6qxzr836,1,21.7,59.9,2023-03-10T19:04:08.051Z,2023-03-10T19:04:09Z,4086187593,141,22.9,4086187587,56,Back,4086187597,213,5.1,4086187595,212,27.1,4086187591,140,31.4,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925363,28,1,1,2,52,z9phg19papi9f5fd6qxzr836,0,31.4,19.6,2023-03-10T19:04:09.536Z,2023-03-10T19:04:14Z,4086187981,140,56.5,4086187987,213,6.0,4086187985,212,27.8,4086187979,56,Right,4086187983,141,6.4,,,,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517925595,29,5,1,2,58,xcevba75jfkrg4s6tl89zl3y,1,46,101.7,2023-03-10T19:04:15.341Z,2023-03-10T21:09:57Z,4086189045,233,29,4086189007,56,Back,4086189011,347,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
