id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist
2503400827,435,49,2,45,43,1wyg1tunyt7go9tnjea1hjqxb,1,27.6,40.3,2023-02-03T20:04:11.309Z,2023-02-03T20:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503400867,436,1,2,45,44,1wyg1tunyt7go9tnjea1hjqxb,1,27.6,40.3,2023-02-03T20:04:12.172Z,2023-02-03T20:04:14Z,4009544099,141,6.4,4009544097,140,44.5,4009544095,56,Back,4009544103,213,5.4,4009544101,212,29.1,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503400881,437,1,2,45,46,1wyg1tunyt7go9tnjea1hjqxb,1,44.5,6.4,2023-02-03T20:04:14.045Z,2023-02-03T20:04:15Z,4009544197,213,2.6,4009544189,56,Back,4009544195,212,14.9,4009544193,141,17.6,4009544191,140,32.3,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503400929,438,1,2,45,47,1wyg1tunyt7go9tnjea1hjqxb,1,32.3,17.6,2023-02-03T20:04:15.149Z,2023-02-03T20:04:19Z,4009544479,141,42.2,4009544475,56,Back,4009544483,213,2.6,4009544477,140,4.8,4009544481,212,33.4,4009544485,1,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401025,439,1,2,45,51,1wyg1tunyt7go9tnjea1hjqxb,1,4.8,42.2,2023-02-03T20:04:18.972Z,2023-02-03T20:04:27Z,4009545051,141,20.4,4009545053,212,16.4,4009545049,140,11.5,4009545055,213,5.2,4009545047,56,Back,,,,,,,,,,7ug3a0z74dj7qlq4jbtn1kutw,D. Deen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401059,440,1,2,45,59,1wyg1tunyt7go9tnjea1hjqxb,1,27.6,19.1,2023-02-03T20:04:27.149Z,2023-02-03T20:04:29Z,4009545223,141,3.7,4009545221,140,31.9,4009545225,212,11.4,4009545227,213,5.1,4009545219,56,Back,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401217,441,1,2,46,2,1wyg1tunyt7go9tnjea1hjqxb,1,31.9,3.7,2023-02-03T20:04:29.500Z,2023-02-03T20:04:41Z,4009545985,56,Back,4009545993,213,1.9,4009545991,212,36.5,4009545989,141,54.5,4009545987,140,20.8,4009545995,1,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401279,442,1,2,46,14,1wyg1tunyt7go9tnjea1hjqxb,1,26.3,59.7,2023-02-03T20:04:41.741Z,2023-02-03T20:04:44Z,4009546269,213,1.5,4009546265,141,90.6,4009546267,212,21.1,4009546261,56,Back,4009546263,140,28.1,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401417,443,1,2,46,16,1wyg1tunyt7go9tnjea1hjqxb,1,28.1,90.6,2023-02-03T20:04:44.429Z,2023-02-03T20:04:52Z,4009546959,56,Center,4009546967,213,6.0,4009546969,1,,4009546963,141,78.4,4009546961,140,58.8,4009546965,212,33.3,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401423,444,3,2,46,25,1wyg1tunyt7go9tnjea1hjqxb,0,71,68.4,2023-02-03T20:04:52.573Z,2023-02-03T20:04:58Z,4009547005,286,,4009547003,56,Center,4009547373,233,441,,,,,,,,,,,,,,,,cdlnfuy9piyga0wud4nrucvtg,E. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401477,441,7,2,46,25,cv5ftekuejf0ryxvd5h2my47r,1,29,31.6,2023-02-03T20:04:52.574Z,2023-02-03T21:00:35Z,4009547307,56,Back,4009547359,233,444,4009547309,285,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401481,442,49,2,46,29,cv5ftekuejf0ryxvd5h2my47r,1,29.6,52.9,2023-02-03T20:04:57.437Z,2023-02-03T20:05:15Z,,,,,,,,,,,,,,,,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401501,443,1,2,46,30,cv5ftekuejf0ryxvd5h2my47r,1,29.6,52.9,2023-02-03T20:04:57.516Z,2023-02-03T20:05:10Z,4009547461,155,,4009547463,56,Back,4009547471,213,4.3,4009547473,1,,4009547465,140,17.9,4009547467,141,8.9,4009547469,212,32.3,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401549,444,1,2,46,31,cv5ftekuejf0ryxvd5h2my47r,1,17.9,8.9,2023-02-03T20:04:59.325Z,2023-02-03T21:00:36Z,4009547697,213,0.1,4009547683,157,,4009547693,212,27.9,4009547689,141,14.5,4009547685,56,Back,4009547701,1,,4009547687,140,44.2,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401561,445,50,2,46,34,cv5ftekuejf0ryxvd5h2my47r,1,39.8,19,2023-02-03T20:05:02.445Z,2023-02-03T20:05:06Z,4009548021,233,445,4009547759,56,Back,4009547761,286,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401607,445,7,2,46,34,1wyg1tunyt7go9tnjea1hjqxb,1,60.2,81,2023-02-03T20:05:02.446Z,2023-02-03T20:05:06Z,4009547985,285,,4009548015,233,445,4009547983,56,Left,,,,,,,,,,,,,,,,9bgq1tfyfzc3wg9pfr8q510k4,D. Kwakman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401611,446,49,2,46,38,1wyg1tunyt7go9tnjea1hjqxb,1,53.6,69.7,2023-02-03T20:05:05.548Z,2023-02-03T20:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401629,447,1,2,46,38,1wyg1tunyt7go9tnjea1hjqxb,1,53.6,69.7,2023-02-03T20:05:05.677Z,2023-02-03T20:05:07Z,4009548091,212,23.8,4009548089,141,39.5,4009548085,140,65.0,4009548095,213,5.2,4009548081,56,Center,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401697,448,1,2,46,39,1wyg1tunyt7go9tnjea1hjqxb,1,65,39.5,2023-02-03T20:05:06.940Z,2023-02-03T20:05:12Z,4009548519,212,20.8,4009548517,141,11.4,4009548521,213,5.1,4009548513,56,Right,4009548515,140,72.9,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401735,449,1,2,46,44,1wyg1tunyt7go9tnjea1hjqxb,1,74.4,32.1,2023-02-03T20:05:12.284Z,2023-02-03T20:05:14Z,4009548701,141,51.2,4009548703,212,13.4,4009548705,213,1.8,4009548697,56,Center,4009548699,140,71.1,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401771,450,1,2,46,46,1wyg1tunyt7go9tnjea1hjqxb,1,65.3,56.1,2023-02-03T20:05:14.460Z,2023-02-03T20:05:17Z,4009548885,141,23.7,4009548891,213,4.5,4009548883,140,61.5,4009548881,56,Center,4009548887,212,22.4,,,,,,,,,,9bgq1tfyfzc3wg9pfr8q510k4,D. Kwakman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401817,451,1,2,46,49,1wyg1tunyt7go9tnjea1hjqxb,1,61.5,23.7,2023-02-03T20:05:16.812Z,2023-02-03T20:05:19Z,4009549101,213,5.5,4009549091,140,75.0,4009549093,141,4.4,4009549097,212,19.3,4009549089,56,Right,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401853,452,1,2,46,52,1wyg1tunyt7go9tnjea1hjqxb,1,74,6.8,2023-02-03T20:05:19.580Z,2023-02-03T20:05:22Z,4009549287,56,Center,4009549289,140,60.4,4009549293,212,17.5,4009549291,141,21.6,4009549295,213,2.5,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402017,453,1,2,46,54,1wyg1tunyt7go9tnjea1hjqxb,1,60.4,21.6,2023-02-03T20:05:22.172Z,2023-02-03T20:05:32Z,4009550077,140,53.0,4009550083,213,2.4,4009550081,212,10.3,4009550075,56,Center,4009550079,141,31.6,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402089,454,1,2,47,4,1wyg1tunyt7go9tnjea1hjqxb,1,43.4,26.5,2023-02-03T20:05:32.124Z,2023-02-03T20:05:36Z,4009550441,141,48.8,4009550443,212,34.8,4009550433,56,Back,4009550445,213,2.7,4009550437,140,13.6,4009550447,1,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402141,455,1,2,47,8,1wyg1tunyt7go9tnjea1hjqxb,1,13.6,48.8,2023-02-03T20:05:36.460Z,2023-02-03T20:05:39Z,4009550697,213,1.0,4009550689,56,Back,4009550695,212,16.1,4009550693,141,69.0,4009550691,140,21.6,,,,,,,,,,7ug3a0z74dj7qlq4jbtn1kutw,D. Deen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402169,456,1,2,47,11,1wyg1tunyt7go9tnjea1hjqxb,1,21.8,69.9,2023-02-03T20:05:39.276Z,2023-02-03T20:05:41Z,4009550831,213,6.1,4009550823,141,66.3,4009550819,140,38.5,4009550815,56,Back,4009550827,212,17.7,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402221,457,1,2,47,13,1wyg1tunyt7go9tnjea1hjqxb,1,38.5,66.3,2023-02-03T20:05:41.068Z,2023-02-03T20:05:43Z,4009551105,213,1.9,4009551103,212,16.8,4009551101,141,89.4,4009551097,56,Back,4009551099,140,32.7,,,,,,,,,,9bgq1tfyfzc3wg9pfr8q510k4,D. Kwakman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402309,458,1,2,47,16,1wyg1tunyt7go9tnjea1hjqxb,1,32.7,89.4,2023-02-03T20:05:43.661Z,2023-02-03T20:05:48Z,4009551583,140,9.9,4009551581,56,Back,4009551585,141,45.5,4009551591,1,,4009551587,212,38.3,4009551589,213,4.0,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402369,459,1,2,47,20,1wyg1tunyt7go9tnjea1hjqxb,1,9.9,45.5,2023-02-03T20:05:48.156Z,2023-02-03T20:05:51Z,4009551959,56,Back,4009551967,213,5.3,4009551963,141,24.7,4009551961,140,18.0,4009551965,212,16.5,,,,,,,,,,7ug3a0z74dj7qlq4jbtn1kutw,D. Deen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402403,460,1,2,47,24,1wyg1tunyt7go9tnjea1hjqxb,1,18,24.7,2023-02-03T20:05:51.660Z,2023-02-03T20:05:54Z,4009552119,212,20.4,4009552117,141,6.2,4009552121,213,5.6,4009552113,56,Back,4009552115,140,33.3,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402457,461,1,2,47,26,1wyg1tunyt7go9tnjea1hjqxb,0,32.7,7.7,2023-02-03T20:05:54.108Z,2023-02-03T20:05:56Z,4009552439,140,29.2,4009552445,213,1.9,4009552437,56,Back,4009552443,212,11.7,4009552441,141,24.0,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402467,447,49,2,47,29,cv5ftekuejf0ryxvd5h2my47r,1,60.1,67.7,2023-02-03T20:05:56.988Z,2023-02-03T20:05:57Z,,,,,,,,,,,,,,,,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402507,448,1,2,47,29,cv5ftekuejf0ryxvd5h2my47r,1,60.1,67.7,2023-02-03T20:05:57.163Z,2023-02-03T20:05:59Z,4009552687,56,Left,4009552691,141,79.7,4009552693,212,8.4,4009552689,140,61.9,4009552695,213,1.3,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402525,449,1,2,47,31,cv5ftekuejf0ryxvd5h2my47r,0,61.9,79.7,2023-02-03T20:05:58.859Z,2023-02-03T20:06:00Z,4009552779,212,18.6,4009552775,140,78.4,4009552777,141,69.8,4009552781,213,5.9,4009552773,56,Center,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402545,462,8,2,47,32,1wyg1tunyt7go9tnjea1hjqxb,1,21.4,31.5,2023-02-03T20:05:59.965Z,2023-02-03T20:06:00Z,4009552865,56,Back,,,,,,,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402567,463,49,2,47,33,1wyg1tunyt7go9tnjea1hjqxb,1,21.4,31.5,2023-02-03T20:06:00.701Z,2023-02-03T20:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402607,464,1,2,47,33,1wyg1tunyt7go9tnjea1hjqxb,1,21.4,31.5,2023-02-03T20:06:01.100Z,2023-02-03T20:06:02Z,4009553125,141,52.2,4009553121,56,Back,4009553123,140,37.2,4009553129,213,0.7,4009553127,212,21.8,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402819,465,1,2,47,34,1wyg1tunyt7go9tnjea1hjqxb,1,37.2,52.2,2023-02-03T20:06:02.284Z,2023-02-03T20:06:38Z,4009556257,210,15,4009554161,56,Center,4009554163,140,62.2,4009554165,141,39.4,4009554169,213,6.0,4009554167,212,27.7,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402823,466,15,2,47,40,1wyg1tunyt7go9tnjea1hjqxb,1,83.4,44.7,2023-02-03T20:06:08.444Z,2023-02-03T20:06:38Z,4009556293,55,465,4009556307,230,99.3,4009556287,76,,4009555151,23,,4009556299,103,19,4009555159,82,,4009556305,147,46.2,4009556349,233,451,8i6cjao5lwxzaomilei61kbxm,R. Kewal,4009554205,56,Center,,4009555153,20,,4009556303,146,86.2,4009555155,17,4009556309,231,4009556289,29,,4009556297,102,53.8,50,,4009556301,215,,,,,,,,
2503403017,451,10,2,47,41,cv5ftekuejf0ryxvd5h2my47r,1,13,58.5,2023-02-03T20:06:08.544Z,2023-02-03T20:06:37Z,4009555731,233,466,4009555181,56,Back,4009555179,94,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402781,450,6,2,47,42,cv5ftekuejf0ryxvd5h2my47r,0,0,63.2,2023-02-03T20:06:10.284Z,2023-02-03T20:06:40Z,4009554001,56,Back,4009556513,233,467,4009555989,73,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503402899,467,6,2,47,42,1wyg1tunyt7go9tnjea1hjqxb,1,100,36.8,2023-02-03T20:06:10.284Z,2023-02-03T21:00:15Z,4009554569,56,Center,4009556453,233,450,4009554571,75,,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403291,468,1,2,48,12,1wyg1tunyt7go9tnjea1hjqxb,1,99.5,0.5,2023-02-03T20:06:40.317Z,2023-02-03T21:10:30Z,4009556735,141,7.6,4009556729,6,,4009556731,56,Right,4009556733,140,85.9,4009556739,213,2.8,4009556737,212,15.1,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403315,469,1,2,48,13,1wyg1tunyt7go9tnjea1hjqxb,0,85.9,7.6,2023-02-03T20:06:41.237Z,2023-02-03T21:02:50Z,4009556895,212,34.8,4009556885,140,92.8,4009556891,141,57.6,4009556873,155,,4009556879,56,Center,4009556903,1,,4009556867,2,,4009556899,213,1.4,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403323,452,12,2,48,14,cv5ftekuejf0ryxvd5h2my47r,1,10.7,65.1,2023-02-03T20:06:41.643Z,2023-02-03T21:02:47Z,4009556941,140,34.4,4009556943,141,54.4,4009556967,15,,4009556947,213,6.0,4009556945,212,25.9,4009556939,56,Back,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403509,470,1,2,48,22,1wyg1tunyt7go9tnjea1hjqxb,1,63,49.4,2023-02-03T20:06:50.141Z,2023-02-03T21:02:44Z,4009559079,210,13,4009557879,141,65.8,4009557877,140,81.5,4009557873,155,,4009557875,56,Center,4009557881,212,22.4,4009557883,213,0.5,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403517,471,13,2,48,25,1wyg1tunyt7go9tnjea1hjqxb,1,80.9,69.1,2023-02-03T20:06:53.188Z,2023-02-03T21:02:44Z,4009559093,29,,4009559103,215,,4009558317,20,,4009557925,18,,4009559099,102,38.3,4009559107,231,51.1,4009559091,81,,4009559101,103,72.2,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,4009559105,230,98.6,,4009559095,55,470,4009557927,56,Center,4009557923,22,,,,,,,,,,,,,,,,,,,,
2503403467,453,5,2,48,26,cv5ftekuejf0ryxvd5h2my47r,1,-1.1,66.7,2023-02-03T20:06:53.484Z,2023-02-03T20:06:57Z,4009557683,56,Back,4009558033,233,472,4009557685,346,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403529,472,5,2,48,26,1wyg1tunyt7go9tnjea1hjqxb,0,101.1,33.3,2023-02-03T20:06:53.484Z,2023-02-03T22:14:27Z,4009557999,346,,4009557997,56,Center,4009558059,233,453,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403743,454,1,2,48,39,cv5ftekuejf0ryxvd5h2my47r,1,5,59.1,2023-02-03T20:07:07.467Z,2023-02-03T20:07:11Z,4009559299,140,7.0,4009559297,56,Back,4009559309,237,,4009559301,141,37.0,4009559303,212,15.2,4009559295,124,,4009559305,213,4.9,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403751,455,1,2,48,43,cv5ftekuejf0ryxvd5h2my47r,1,9.7,32.1,2023-02-03T20:07:11.339Z,2023-02-03T20:07:12Z,4009559341,141,51.2,4009559343,212,15.5,4009559345,213,2.1,4009559339,140,1.7,4009559337,56,Back,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403799,456,1,2,48,44,cv5ftekuejf0ryxvd5h2my47r,1,1.7,51.2,2023-02-03T20:07:12.362Z,2023-02-03T20:07:15Z,4009559617,212,23.3,4009559615,141,83.1,4009559619,213,1.2,4009559613,140,9.7,4009559611,56,Back,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403851,457,1,2,48,47,cv5ftekuejf0ryxvd5h2my47r,1,11.9,90.6,2023-02-03T20:07:15.307Z,2023-02-03T20:07:17Z,4009559955,213,0.2,4009559949,140,27.9,4009559947,56,Back,4009559953,212,17.2,4009559951,141,96.2,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403917,458,1,2,48,50,cv5ftekuejf0ryxvd5h2my47r,1,27.3,96.2,2023-02-03T20:07:17.707Z,2023-02-03T20:07:20Z,4009560241,213,4.0,4009560233,56,Back,4009560235,140,21.2,4009560237,141,85.5,4009560239,212,9.7,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503404001,459,1,2,48,52,cv5ftekuejf0ryxvd5h2my47r,0,21.9,86.8,2023-02-03T20:07:20.124Z,2023-02-03T20:07:25Z,4009560615,141,57.8,4009560621,1,,4009560613,140,71.3,4009560611,56,Center,4009560619,213,5.9,4009560609,155,,4009560617,212,55.5,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503403963,473,49,2,48,55,1wyg1tunyt7go9tnjea1hjqxb,1,38.8,27.6,2023-02-03T20:07:22.749Z,2023-02-03T20:07:22Z,,,,,,,,,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503404203,474,1,2,49,1,1wyg1tunyt7go9tnjea1hjqxb,1,26.8,40,2023-02-03T20:07:28.860Z,2023-02-03T20:07:35Z,4009561737,212,23.4,4009561739,213,5.5,4009561735,141,14.6,4009561733,140,41.9,4009561731,56,Back,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503404301,475,1,2,49,7,1wyg1tunyt7go9tnjea1hjqxb,1,55.4,22.2,2023-02-03T20:07:35.020Z,2023-02-03T20:07:40Z,4009562277,212,25.3,4009562279,213,5.8,4009562275,141,5.3,4009562273,140,76.9,4009562271,56,Right,,,,,,,,,,9bgq1tfyfzc3wg9pfr8q510k4,D. Kwakman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503404421,476,1,2,49,11,1wyg1tunyt7go9tnjea1hjqxb,1,81.9,13.4,2023-02-03T20:07:38.636Z,2023-02-03T20:08:49Z,4009562939,140,91.2,4009567797,22,,4009562945,213,1.1,4009567793,210,16,4009562935,56,Center,4009562943,212,23.5,4009567795,154,,4009562941,141,44.8,8i6cjao5lwxzaomilei61kbxm,R. Kewal,4009562933,155,,,4009562931,2,,,,,,,,,,,,,,,,,,,,,,,,,,1
2503404433,477,16,2,49,13,1wyg1tunyt7go9tnjea1hjqxb,1,93,41.9,2023-02-03T20:07:40.860Z,2023-02-03T20:08:50Z,4009567867,76,,4009567887,214,,4009562969,17,,4009567893,230,99.5,4009564157,374,2023-02-03 20:07:40.309,4009567873,55,476,4009564149,20,,4009567891,328,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,4009567871,154,,,4009567869,29,,4009562967,22,,4009567883,103,4009564161,375,4009562971,56,Center,4009567895,231,48.4,49:12.831,5.1,4009567881,102,,,,,,,54.2,
2503405575,460,1,2,50,8,cv5ftekuejf0ryxvd5h2my47r,1,50.1,50.5,2023-02-03T20:08:36.459Z,2023-02-03T20:08:38Z,4009568857,56,Back,4009568871,279,G,4009568863,212,15.1,4009568861,141,41.7,4009568859,140,36.9,4009568867,213,3.5,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503405715,461,1,2,50,10,cv5ftekuejf0ryxvd5h2my47r,1,36.9,41.7,2023-02-03T20:08:38.219Z,2023-02-03T20:08:45Z,4009569563,141,41.3,4009569561,140,23.9,4009569565,212,13.7,4009569559,56,Back,4009569567,213,3.2,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503405785,462,1,2,50,17,cv5ftekuejf0ryxvd5h2my47r,1,24.5,35.7,2023-02-03T20:08:44.923Z,2023-02-03T20:08:47Z,4009569919,140,25.8,4009569925,213,1.5,4009569917,56,Back,4009569923,212,18.6,4009569921,141,63.0,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503405861,463,1,2,50,19,cv5ftekuejf0ryxvd5h2my47r,1,25.8,63,2023-02-03T20:08:46.858Z,2023-02-03T20:08:51Z,4009570309,212,17.0,4009570307,141,86.6,4009570305,140,31.1,4009570311,213,1.2,4009570303,56,Back,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503405891,464,1,2,50,23,cv5ftekuejf0ryxvd5h2my47r,1,31.1,86.6,2023-02-03T20:08:51.371Z,2023-02-03T20:08:52Z,4009570491,141,98.8,4009570493,212,15.0,4009570489,140,43.0,4009570487,56,Back,4009570495,213,0.6,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
