id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,assist
2491614945,149,1,1,12,3,2xlnfgrl6r18ftv38unwp7h4s,1,53.3,28.4,2022-12-15T19:15:09.935Z,2022-12-15T19:15:14Z,3947475021,140,60.7,3947475019,56,Right,3947475025,212,10.1,3947475027,213,5.6,3947475023,141,18.8,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491614965,150,3,1,12,7,2xlnfgrl6r18ftv38unwp7h4s,0,68.2,17.2,2022-12-15T19:15:13.951Z,2022-12-15T19:15:27Z,3947475785,211,,3947475139,56,Right,3947475141,286,,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491614995,132,43,1,12,7,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-12-15T19:15:13.952Z,2022-12-15T19:15:27Z,3947475303,285,0,3947475301,56,Back,3947475343,233,150,3947475925,144,7,,,,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615001,133,49,1,12,11,6lzy9iiqoysvtdsgx719fng9n,1,27.3,67.5,2022-12-15T19:15:17.693Z,2022-12-15T19:15:18Z,,,,,,,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615025,134,1,1,12,11,6lzy9iiqoysvtdsgx719fng9n,1,27.3,67.5,2022-12-15T19:15:17.908Z,2022-12-15T19:15:20Z,3947475457,140,31.3,3947475461,212,4.9,3947475455,56,Back,3947475459,141,71.1,3947475463,213,0.5,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615043,135,1,1,12,14,6lzy9iiqoysvtdsgx719fng9n,1,31.2,79.9,2022-12-15T19:15:20.836Z,2022-12-15T19:15:22Z,3947475537,140,16.0,3947475541,212,19.8,3947475539,141,62.7,3947475535,56,Back,3947475543,213,3.8,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615069,136,1,1,12,16,6lzy9iiqoysvtdsgx719fng9n,1,16,62.7,2022-12-15T19:15:22.052Z,2022-12-15T19:15:23Z,3947475691,56,Back,3947475693,140,22.2,3947475697,212,13.8,3947475699,213,1.1,3947475695,141,80.6,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615101,137,1,1,12,17,6lzy9iiqoysvtdsgx719fng9n,1,22.2,80.6,2022-12-15T19:15:23.444Z,2022-12-15T19:15:26Z,3947475853,140,38.9,3947475857,212,20.9,3947475855,141,64.0,3947475859,213,5.7,3947475851,56,Back,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615135,138,1,1,12,19,6lzy9iiqoysvtdsgx719fng9n,0,38.4,66.7,2022-12-15T19:15:26.014Z,2022-12-15T19:15:31Z,3947476093,56,Right,3947476107,1,,3947476097,141,9.1,3947476095,140,78.1,3947476105,213,5.5,3947476101,212,57.2,3947476091,155,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615139,151,8,1,12,25,2xlnfgrl6r18ftv38unwp7h4s,1,12.5,92,2022-12-15T19:15:31.297Z,2022-12-15T19:15:31Z,3947476109,56,Back,,,,,,,,,,,,,,,,,,,,,,wlltloe6hbe8hin3hix0366s,M. Dams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615147,139,5,1,12,26,6lzy9iiqoysvtdsgx719fng9n,1,91.2,-1,2022-12-15T19:15:32.752Z,2022-12-15T19:16:32Z,3947476141,347,,3947476155,233,152,3947476139,56,Right,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615143,152,5,1,12,26,2xlnfgrl6r18ftv38unwp7h4s,0,8.8,101,2022-12-15T19:15:32.752Z,2022-12-15T19:15:35Z,3947476123,56,Back,3947476125,347,,3947476159,233,139,,,,,,,,,,,,,,,,wlltloe6hbe8hin3hix0366s,M. Dams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615159,140,1,1,12,28,6lzy9iiqoysvtdsgx719fng9n,1,86.8,0,2022-12-15T19:15:34.508Z,2022-12-15T19:15:36Z,3947476225,212,11.4,3947476219,56,Right,3947476227,213,1.3,3947476217,107,,3947476223,141,14.9,3947476221,140,89.3,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615175,141,1,1,12,30,6lzy9iiqoysvtdsgx719fng9n,1,89.3,14.9,2022-12-15T19:15:36.766Z,2022-12-15T19:15:53Z,3947476337,213,1.7,3947476329,56,Center,3947476333,141,35.5,3947476325,2,,3947476335,212,14.2,3947476327,155,,3947476977,210,15,3947476331,140,87.2,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,1,3947476979,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615177,142,15,1,12,33,6lzy9iiqoysvtdsgx719fng9n,1,89.7,35.2,2022-12-15T19:15:39.709Z,2022-12-15T19:15:53Z,3947476539,233,153,3947477007,108,,3947476999,55,141,3947476343,22,,3947477017,231,47.8,3947476345,63,,3947476993,80,,3947476995,29,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,3947476507,82,3947477005,103,19,3947477011,146,3947477003,102,46.8,,92.9,3947476347,56,Center,3947477013,147,38.8,3947477015,230,98.6,3947477009,328,3947476997,154,3947476503,20,,,
2491615179,153,10,1,12,33,2xlnfgrl6r18ftv38unwp7h4s,1,4.7,65.9,2022-12-15T19:15:39.809Z,2022-12-15T19:15:43Z,3947476361,56,Back,3947476359,94,,3947476557,233,142,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615195,154,52,1,12,36,2xlnfgrl6r18ftv38unwp7h4s,1,6,54.8,2022-12-15T19:15:42.033Z,2022-12-15T19:15:42Z,,,,,,,,,,,,,,,,,,,,,,,,,d5v47kueisvcjjz4f69m83sut,J. Drommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615265,155,80,1,12,45,2xlnfgrl6r18ftv38unwp7h4s,0,8.8,56.9,2022-12-15T19:15:51.201Z,2022-12-15T19:15:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d5v47kueisvcjjz4f69m83sut,J. Drommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615297,156,1,1,12,46,2xlnfgrl6r18ftv38unwp7h4s,1,6.6,52.4,2022-12-15T19:15:52.864Z,2022-12-15T19:15:55Z,3947477069,141,25.6,3947477065,56,Back,3947477071,212,18.2,3947477067,140,6.8,3947477073,213,4.7,,,,,,,,,,d5v47kueisvcjjz4f69m83sut,J. Drommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615367,157,1,1,12,51,2xlnfgrl6r18ftv38unwp7h4s,1,7.1,27.8,2022-12-15T19:15:57.088Z,2022-12-15T19:16:02Z,3947477443,213,1.6,3947477435,56,Back,3947477439,141,73.5,3947477441,212,31.1,3947477437,140,6.7,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615391,158,1,1,12,56,2xlnfgrl6r18ftv38unwp7h4s,0,32,79.7,2022-12-15T19:16:02.657Z,2022-12-15T19:16:05Z,3947477557,212,47.1,3947477553,140,72.1,3947477559,213,5.8,3947477555,141,48.5,3947477549,155,,3947477561,1,,3947477551,56,Center,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615417,143,1,1,12,59,6lzy9iiqoysvtdsgx719fng9n,1,23.7,51,2022-12-15T19:16:05.062Z,2022-12-15T19:16:08Z,3947477667,3,,3947477669,56,Back,3947477671,140,11.7,3947477677,213,3.4,3947477673,141,47.0,3947477675,212,12.9,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615419,144,52,1,13,2,6lzy9iiqoysvtdsgx719fng9n,1,11.7,47,2022-12-15T19:16:08.623Z,2022-12-15T19:16:09Z,,,,,,,,,,,,,,,,,,,,,,,,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615471,145,1,1,13,4,6lzy9iiqoysvtdsgx719fng9n,1,12.1,45.2,2022-12-15T19:16:10.607Z,2022-12-15T19:16:15Z,3947477957,212,15.8,3947477953,140,19.5,3947477945,123,,3947477959,213,1.1,3947477949,56,Back,3947477955,141,65.4,,,,,,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615497,146,1,1,13,9,6lzy9iiqoysvtdsgx719fng9n,1,26.7,66.4,2022-12-15T19:16:15.757Z,2022-12-15T19:16:19Z,3947478127,140,6.1,3947478123,56,Back,3947478141,213,3.6,3947478133,141,51.6,3947478137,212,23.9,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615531,147,1,1,13,12,6lzy9iiqoysvtdsgx719fng9n,1,9,43,2022-12-15T19:16:18.990Z,2022-12-15T19:16:21Z,3947478323,213,5.6,3947478317,140,19.7,3947478319,141,30.3,3947478315,56,Back,3947478321,212,14.2,,,,,,,,,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615601,148,1,1,13,15,6lzy9iiqoysvtdsgx719fng9n,1,30.3,33.1,2022-12-15T19:16:21.830Z,2022-12-15T19:16:26Z,3947478693,141,91.4,3947478697,213,1.2,3947478689,56,Back,3947478699,1,,3947478695,212,42.9,3947478691,140,46.0,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615643,149,1,1,13,20,6lzy9iiqoysvtdsgx719fng9n,1,61.2,89.3,2022-12-15T19:16:26.551Z,2022-12-15T19:16:32Z,3947478937,212,14.7,3947478933,140,75.1,3947478935,141,91.8,3947478939,213,0.1,3947478931,56,Left,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615661,150,1,1,13,26,6lzy9iiqoysvtdsgx719fng9n,0,75,77.5,2022-12-15T19:16:32.151Z,2022-12-15T19:16:35Z,3947479051,213,5.5,3947479045,140,93.1,3947479049,212,27.1,3947479043,56,Center,3947479047,141,49.0,,,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615667,159,52,1,13,29,2xlnfgrl6r18ftv38unwp7h4s,1,7.6,49.9,2022-12-15T19:16:35.489Z,2022-12-15T19:16:35Z,,,,,,,,,,,,,,,,,,,,,,,,,d5v47kueisvcjjz4f69m83sut,J. Drommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615725,160,1,1,13,34,2xlnfgrl6r18ftv38unwp7h4s,1,12.6,48.2,2022-12-15T19:16:40.659Z,2022-12-15T19:16:42Z,3947479385,140,13.5,3947479389,212,11.3,3947479407,189,,3947479387,141,64.7,3947479383,56,Back,3947479381,123,,3947479391,213,1.5,,,,d5v47kueisvcjjz4f69m83sut,J. Drommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615769,161,1,1,13,38,2xlnfgrl6r18ftv38unwp7h4s,1,11.6,64.8,2022-12-15T19:16:44.242Z,2022-12-15T19:16:47Z,3947479643,141,50.7,3947479647,212,11.6,3947479639,140,5.4,3947479637,56,Back,3947479651,213,4.1,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615819,162,1,1,13,41,2xlnfgrl6r18ftv38unwp7h4s,1,7.2,47.8,2022-12-15T19:16:47.602Z,2022-12-15T19:16:52Z,3947479919,141,1.1,3947479925,1,,3947479915,56,Back,3947479917,140,27.8,3947479913,155,,3947479923,213,5.3,3947479921,212,38.4,,,,d5v47kueisvcjjz4f69m83sut,J. Drommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615827,163,1,1,13,46,2xlnfgrl6r18ftv38unwp7h4s,1,15.1,4.1,2022-12-15T19:16:52.770Z,2022-12-15T19:16:54Z,3947479961,56,Back,3947479963,140,10.8,3947479967,212,4.5,3947479969,213,3.0,3947479965,141,4.9,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615893,164,1,1,13,48,2xlnfgrl6r18ftv38unwp7h4s,1,11.1,4.9,2022-12-15T19:16:54.819Z,2022-12-15T19:17:01Z,3947480383,213,0.1,3947480379,141,10.1,3947480375,56,Back,3947480373,155,,3947480377,140,33.5,3947480381,212,23.8,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615903,165,1,1,13,55,2xlnfgrl6r18ftv38unwp7h4s,1,32.3,3.7,2022-12-15T19:17:01.378Z,2022-12-15T19:17:02Z,3947480457,56,Back,3947480459,140,32.3,3947480461,141,31.6,3947480463,212,19.0,3947480465,213,1.6,,,,,,,,,,3bepi58wwope38a478y7jwlxw,A. Priske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615909,166,1,1,13,56,2xlnfgrl6r18ftv38unwp7h4s,1,32.3,31.6,2022-12-15T19:17:02.659Z,2022-12-15T19:17:03Z,3947480495,141,23.5,3947480499,213,4.1,3947480491,56,Back,3947480497,212,6.9,3947480493,140,28.4,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615947,167,1,1,13,57,2xlnfgrl6r18ftv38unwp7h4s,1,28.4,23.5,2022-12-15T19:17:03.170Z,2022-12-15T19:17:07Z,3947480627,141,1.1,3947480623,56,Back,3947480625,140,28.8,3947480629,212,15.2,3947480631,213,4.7,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615953,168,1,1,14,0,2xlnfgrl6r18ftv38unwp7h4s,0,29.9,2.3,2022-12-15T19:17:06.794Z,2022-12-15T19:17:14Z,3947480647,56,Back,3947480653,212,9.2,3947480649,140,35.5,3947480655,213,0.9,3947480651,141,12.8,,,,,,,,,,3bepi58wwope38a478y7jwlxw,A. Priske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615949,151,8,1,14,1,6lzy9iiqoysvtdsgx719fng9n,1,67.2,81.2,2022-12-15T19:17:08.017Z,2022-12-15T19:17:08Z,3947480635,56,Left,,,,,,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615963,152,49,1,14,3,6lzy9iiqoysvtdsgx719fng9n,1,63.2,75.4,2022-12-15T19:17:09.793Z,2022-12-15T19:17:09Z,,,,,,,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615983,153,1,1,14,4,6lzy9iiqoysvtdsgx719fng9n,0,59.9,90.5,2022-12-15T19:17:10.856Z,2022-12-15T19:17:12Z,3947480787,213,0.0,3947480783,141,90.6,3947480779,56,Left,3947480785,212,9.1,3947480853,286,,3947480847,233,169,3947480781,140,68.6,3947480845,236,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615985,169,74,1,14,4,2xlnfgrl6r18ftv38unwp7h4s,1,32,1.9,2022-12-15T19:17:10.857Z,2022-12-15T19:23:08Z,3947480789,56,Back,3947480865,233,153,3947480791,285,,,,,,,,,,,,,,,,,3bepi58wwope38a478y7jwlxw,A. Priske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616017,154,5,1,14,6,6lzy9iiqoysvtdsgx719fng9n,1,62.7,101.8,2022-12-15T19:17:12.467Z,2022-12-15T21:06:56Z,3947480967,233,170,3947480955,347,,3947480951,56,Left,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491615997,170,5,1,14,6,2xlnfgrl6r18ftv38unwp7h4s,0,37.3,-1.8,2022-12-15T19:17:12.467Z,2022-12-15T19:17:15Z,3947480999,233,154,3947480855,56,Back,3947480857,347,,,,,,,,,,,,,,,,,3bepi58wwope38a478y7jwlxw,A. Priske,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616051,155,1,1,14,8,6lzy9iiqoysvtdsgx719fng9n,1,60.1,100,2022-12-15T19:17:14.384Z,2022-12-15T19:17:18Z,3947481159,141,73.3,3947481155,56,Back,3947481161,212,28.6,3947481157,140,40.0,3947481153,107,,3947481165,1,,3947481163,213,3.9,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616067,156,1,1,14,12,6lzy9iiqoysvtdsgx719fng9n,1,40,73.3,2022-12-15T19:17:18.272Z,2022-12-15T19:17:20Z,3947481241,140,34.0,3947481245,212,19.7,3947481243,141,45.8,3947481247,213,4.4,3947481239,56,Back,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616111,157,1,1,14,14,6lzy9iiqoysvtdsgx719fng9n,1,34.2,38.3,2022-12-15T19:17:20.248Z,2022-12-15T19:17:24Z,3947481477,140,34.6,3947481481,212,9.7,3947481479,141,24.0,3947481483,213,4.8,3947481475,56,Back,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616141,158,1,1,14,18,6lzy9iiqoysvtdsgx719fng9n,1,39.6,25.3,2022-12-15T19:17:24.712Z,2022-12-15T19:17:27Z,3947481647,141,75.9,3947481643,56,Back,3947481653,1,,3947481649,212,35.4,3947481645,140,31.8,3947481651,213,1.8,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616173,159,1,1,14,21,6lzy9iiqoysvtdsgx719fng9n,1,35.4,76.9,2022-12-15T19:17:27.584Z,2022-12-15T19:17:30Z,3947481823,140,56.1,3947481827,212,24.7,3947481821,56,Left,3947481829,213,0.5,3947481825,141,94.2,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616191,160,1,1,14,24,6lzy9iiqoysvtdsgx719fng9n,1,62.5,91.4,2022-12-15T19:17:30.304Z,2022-12-15T19:17:33Z,3947481931,213,5.1,3947481923,56,Center,3947481927,141,57.2,3947481925,140,70.8,3947481929,212,24.8,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616205,161,1,1,14,27,6lzy9iiqoysvtdsgx719fng9n,1,68,73.8,2022-12-15T19:17:33.689Z,2022-12-15T19:17:42Z,3947482007,213,5.7,3947482003,141,54.2,3947481999,56,Center,3947482005,212,23.3,3947482001,140,86.2,,,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616207,162,61,1,14,29,6lzy9iiqoysvtdsgx719fng9n,0,86.5,43.4,2022-12-15T19:17:35.825Z,2022-12-15T19:17:36Z,3947482015,56,Center,,,,,,,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616215,171,43,1,14,30,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-12-15T19:17:36.784Z,2022-12-15T20:03:38Z,3947584047,144,54,3947482047,232,0,,,,,,,,,,,,,,,,,,,d5v47kueisvcjjz4f69m83sut,J. Drommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616223,172,52,1,14,31,2xlnfgrl6r18ftv38unwp7h4s,1,12,46.1,2022-12-15T19:17:38.019Z,2022-12-15T19:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,d5v47kueisvcjjz4f69m83sut,J. Drommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616241,173,1,1,14,33,2xlnfgrl6r18ftv38unwp7h4s,1,14,47.9,2022-12-15T19:17:39.876Z,2022-12-15T19:18:10Z,3947482203,123,,3947482211,212,13.8,3947482221,189,,3947482207,140,14.9,3947482205,56,Back,3947482209,141,68.1,3947482213,213,1.5,,,,d5v47kueisvcjjz4f69m83sut,J. Drommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616275,174,1,1,14,39,2xlnfgrl6r18ftv38unwp7h4s,1,22.8,73.1,2022-12-15T19:17:45.652Z,2022-12-15T19:17:47Z,3947482437,56,Back,3947482445,213,0.0,3947482443,212,7.2,3947482439,140,29.7,3947482441,141,73.2,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616331,175,1,1,14,41,2xlnfgrl6r18ftv38unwp7h4s,1,31.9,75.3,2022-12-15T19:17:47.428Z,2022-12-15T19:17:52Z,3947482739,213,0.8,3947482735,141,97.2,3947482731,56,Back,3947482737,212,20.3,3947482733,140,45.0,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616363,176,1,1,14,46,2xlnfgrl6r18ftv38unwp7h4s,1,51.6,83.9,2022-12-15T19:17:52.660Z,2022-12-15T19:17:56Z,3947482871,140,60.3,3947482879,212,10.4,3947482883,213,5.8,3947482875,141,76.7,3947482867,56,Center,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616413,177,1,1,14,50,2xlnfgrl6r18ftv38unwp7h4s,1,60.3,76.7,2022-12-15T19:17:56.884Z,2022-12-15T19:18:03Z,3947483137,56,Left,3947483145,213,0.6,3947483143,212,25.6,3947483139,140,81.0,3947483141,141,96.5,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616447,178,1,1,14,53,2xlnfgrl6r18ftv38unwp7h4s,1,72.7,96.5,2022-12-15T19:17:59.948Z,2022-12-15T20:04:14Z,3947483321,141,98.3,3947483323,212,4.8,3947483317,56,Left,3947483319,140,68.3,3947483325,213,2.9,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491635323,446,61,1,14,54,2xlnfgrl6r18ftv38unwp7h4s,1,65.2,96.2,2022-12-15T19:18:00.033Z,2022-12-15T20:04:15Z,3947585655,56,Left,3947585903,189,,,,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616423,163,49,1,14,58,6lzy9iiqoysvtdsgx719fng9n,1,26.4,8.6,2022-12-15T19:18:04.802Z,2022-12-15T19:18:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616439,164,1,1,14,58,6lzy9iiqoysvtdsgx719fng9n,1,26.4,8.6,2022-12-15T19:18:05.018Z,2022-12-15T19:18:06Z,3947483281,56,Back,3947483289,213,0.3,3947483285,141,13.5,3947483287,212,10.6,3947483283,140,36.0,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616497,165,1,1,15,0,6lzy9iiqoysvtdsgx719fng9n,1,37.3,14.7,2022-12-15T19:18:06.705Z,2022-12-15T19:18:13Z,3947483597,213,6.1,3947483593,141,5.2,3947483595,212,32.4,3947483589,56,Right,3947483599,1,,3947483591,140,67.5,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616503,166,43,1,15,7,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-12-15T19:18:13.554Z,2022-12-15T19:20:14Z,3947489635,144,50,3947483625,56,Right,3947483741,233,179,3947483627,286,0,,,,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616517,179,43,1,15,7,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-12-15T19:18:13.555Z,2022-12-15T19:20:19Z,3947483687,56,Back,3947489925,144,7,3947484137,189,0,3947483689,285,0,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616525,167,61,1,15,9,6lzy9iiqoysvtdsgx719fng9n,0,73.7,8.5,2022-12-15T19:18:15.434Z,2022-12-15T19:18:15Z,3947483743,56,Right,,,,,,,,,,,,,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491616537,180,61,1,15,11,2xlnfgrl6r18ftv38unwp7h4s,0,18.4,95.1,2022-12-15T19:18:17.300Z,2022-12-15T19:18:17Z,3947483795,56,Back,,,,,,,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
