id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2475085549,513,1,1,44,26,7rmv5ns2rj7bn4otpkur0mx0x,1,65.9,55.7,2022-10-21T18:46:30.037Z,2022-10-21T18:46:31Z,3860403307,3,,3860403311,140,62.7,3860403313,141,64.2,3860403317,213,2.1,3860403315,212,6.7,3860403309,56,Center,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085607,514,1,1,44,27,7rmv5ns2rj7bn4otpkur0mx0x,1,63.8,65.4,2022-10-21T18:46:31.412Z,2022-10-21T18:46:36Z,3860403595,141,89.6,3860403591,56,Left,3860403599,213,1.4,3860403589,3,,3860403593,140,67.2,3860403597,212,16.8,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085647,515,1,1,44,32,7rmv5ns2rj7bn4otpkur0mx0x,0,62.8,71.1,2022-10-21T18:46:35.973Z,2022-10-21T18:46:38Z,3860403821,56,Center,3860403827,140,75.2,3860403841,213,5.1,3860403837,212,32.8,3860403817,155,,3860403831,141,26.8,3860403843,1,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085657,374,8,1,44,35,dnzj0iv5qtaemm9kthh9pos8q,1,23.3,74.1,2022-10-21T18:46:39.230Z,2022-10-21T18:46:39Z,3860403873,56,Back,,,,,,,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085699,516,61,1,44,38,7rmv5ns2rj7bn4otpkur0mx0x,0,56.3,71.1,2022-10-21T18:46:42.260Z,2022-10-21T18:46:42Z,3860404065,56,Center,,,,,,,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085755,375,3,1,44,39,dnzj0iv5qtaemm9kthh9pos8q,0,51.7,24.2,2022-10-21T18:46:42.930Z,2022-10-21T18:46:46Z,3860404303,56,Center,3860404305,286,,3860404335,233,517,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085735,517,7,1,44,39,7rmv5ns2rj7bn4otpkur0mx0x,1,48.3,75.8,2022-10-21T18:46:42.931Z,2022-10-21T18:46:46Z,3860404329,233,375,3860404189,56,Back,3860404191,285,,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085797,518,1,1,44,40,7rmv5ns2rj7bn4otpkur0mx0x,1,46.4,72.9,2022-10-21T18:46:44.867Z,2022-10-21T18:46:47Z,3860404491,140,47.5,3860404489,56,Back,3860404497,213,4.8,3860404493,141,53.9,3860404495,212,13.0,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085913,519,1,1,44,43,7rmv5ns2rj7bn4otpkur0mx0x,1,47.3,44.2,2022-10-21T18:46:47.795Z,2022-10-21T18:46:55Z,3860405041,140,61.3,3860405045,212,30.3,3860405039,56,Right,3860405043,141,5.3,3860405047,213,5.2,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085953,520,1,1,44,51,7rmv5ns2rj7bn4otpkur0mx0x,1,85.2,8.3,2022-10-21T18:46:55.187Z,2022-10-21T18:51:55Z,3860405245,155,,3860413697,210,15,3860405255,213,1.5,3860413699,154,,3860405243,2,,3860405247,56,Center,3860405253,212,27.3,3860405251,141,48.4,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,3860405249,140,86.6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2475087509,523,15,1,44,53,7rmv5ns2rj7bn4otpkur0mx0x,1,90.5,49.5,2022-10-21T18:46:56.877Z,2022-10-21T18:51:55Z,3860413705,29,,3860413321,56,Center,3860413369,82,,3860413715,103,19,3860413731,146,88.8,3860413317,22,,3860422233,233,380,3860413319,17,,c9shc6t28oroqthopifjvg9ux,D. Vente,3860413703,76,,3860413707,154,,3860413365,20,,3860413743,230,98.4,3860413719,328,,,3860413747,231,47.3,3860413713,102,53.0,3860413737,147,47.3,3860413709,55,520,,,,
2475089125,380,10,1,44,53,dnzj0iv5qtaemm9kthh9pos8q,1,8.1,54.1,2022-10-21T18:46:56.977Z,2022-10-21T18:51:56Z,3860422151,94,,3860422155,56,Back,3860422239,233,523,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085989,521,15,1,44,55,7rmv5ns2rj7bn4otpkur0mx0x,1,88.3,47.9,2022-10-21T18:46:59.347Z,2022-10-21T18:48:01Z,3860405391,22,,3860406737,102,47.2,3860405395,17,,3860406747,147,49.5,3860406743,458,,3860406739,103,4.4,3860406139,20,,3860409449,233,377,c9shc6t28oroqthopifjvg9ux,D. Vente,3860406735,80,,3860405399,56,,3860406745,146,99.3,3860406741,328,,,,,Center,,,,,,,,,,,,,,,,
2475086047,377,10,1,44,55,dnzj0iv5qtaemm9kthh9pos8q,1,4.1,49.6,2022-10-21T18:46:59.447Z,2022-10-21T18:48:01Z,3860409465,233,521,3860405719,182,,3860405721,56,Back,3860406217,177,,3860405717,178,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475085995,376,8,1,44,56,dnzj0iv5qtaemm9kthh9pos8q,1,10.3,45.3,2022-10-21T18:47:00.590Z,2022-10-21T18:47:00Z,3860405425,56,Back,,,,,,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086051,378,52,1,45,1,dnzj0iv5qtaemm9kthh9pos8q,1,4.1,49.6,2022-10-21T18:47:05.534Z,2022-10-21T18:47:05Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086279,379,30,1,45,2,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-10-21T18:47:05.926Z,2022-10-21T18:47:28Z,3860406943,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475086271,522,30,1,45,2,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-10-21T18:47:06.684Z,2022-10-21T18:47:32Z,3860406911,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096379,381,32,2,45,0,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-10-21T19:04:11.012Z,2022-10-21T19:04:11Z,3860460817,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096387,524,32,2,45,0,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2022-10-21T19:04:11.012Z,2022-10-21T19:04:12Z,3860460885,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096423,382,1,2,45,0,dnzj0iv5qtaemm9kthh9pos8q,1,49.8,49.9,2022-10-21T19:04:11.112Z,2022-10-21T19:04:14Z,3860461053,141,30.7,3860461057,213,3.7,3860461055,212,26.8,3860461051,140,27.5,3860461049,56,Back,3860461059,279,S,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096441,383,1,2,45,3,dnzj0iv5qtaemm9kthh9pos8q,0,28.9,33.8,2022-10-21T19:04:14.646Z,2022-10-21T19:04:17Z,3860461159,155,,3860461165,141,78.9,3860461171,1,,3860461163,140,68.1,3860461167,212,51.3,3860461161,56,Left,3860461169,213,0.6,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096473,525,61,2,45,8,7rmv5ns2rj7bn4otpkur0mx0x,1,35.4,21.9,2022-10-21T19:04:19.042Z,2022-10-21T19:04:19Z,3860461327,56,Back,,,,,,,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096493,526,49,2,45,10,7rmv5ns2rj7bn4otpkur0mx0x,1,34.3,28.9,2022-10-21T19:04:21.103Z,2022-10-21T19:04:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096507,527,1,2,45,10,7rmv5ns2rj7bn4otpkur0mx0x,0,34.3,28.9,2022-10-21T19:04:21.374Z,2022-10-21T19:04:22Z,3860461501,140,63.5,3860461499,56,Center,3860461509,1,,3860461507,213,0.1,3860461503,141,33.1,3860461497,157,,3860461505,212,30.8,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096573,528,61,2,45,12,7rmv5ns2rj7bn4otpkur0mx0x,1,65.7,43.9,2022-10-21T19:04:23.110Z,2022-10-21T19:05:02Z,3860461843,56,Center,,,,,,,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096561,384,1,2,45,12,dnzj0iv5qtaemm9kthh9pos8q,1,27.5,65.3,2022-10-21T19:04:23.740Z,2022-10-21T19:05:01Z,3860461795,140,9.7,3860461801,213,3.9,3860461793,56,Back,3860461797,141,38.0,3860461799,212,26.3,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096567,385,49,2,45,14,dnzj0iv5qtaemm9kthh9pos8q,1,9.7,34.8,2022-10-21T19:04:25.589Z,2022-10-21T19:04:25Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096709,386,1,2,45,18,dnzj0iv5qtaemm9kthh9pos8q,0,12.9,23.4,2022-10-21T19:04:29.556Z,2022-10-21T19:04:35Z,3860462501,141,5.8,3860462499,140,55.6,3860462495,155,,3860462503,212,46.4,3860462507,1,,3860462505,213,6.0,3860462497,56,Right,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096719,529,44,2,45,24,7rmv5ns2rj7bn4otpkur0mx0x,1,38.6,84.6,2022-10-21T19:04:35.060Z,2022-10-21T19:04:36Z,3860462545,233,387,3860462539,285,,3860462537,56,Back,,,,,,,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096711,387,44,2,45,24,dnzj0iv5qtaemm9kthh9pos8q,0,61.4,15.4,2022-10-21T19:04:35.061Z,2022-10-21T19:04:37Z,3860462559,233,529,3860462513,286,,3860462511,56,Right,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096727,530,1,2,45,25,7rmv5ns2rj7bn4otpkur0mx0x,0,33.4,75.3,2022-10-21T19:04:36.061Z,2022-10-21T19:04:36Z,3860462579,213,0.4,3860462571,56,Back,3860462575,141,82.4,3860462569,3,,3860462573,140,44.9,3860462577,212,13.0,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096751,388,49,2,45,27,dnzj0iv5qtaemm9kthh9pos8q,1,46.1,9.6,2022-10-21T19:04:38.164Z,2022-10-21T19:04:38Z,,,,,,,,,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096761,389,1,2,45,27,dnzj0iv5qtaemm9kthh9pos8q,0,46.1,9.6,2022-10-21T19:04:38.309Z,2022-10-21T19:04:38Z,3860462769,157,,3860462775,141,10.9,3860462773,140,66.3,3860462777,212,21.2,3860462781,1,,3860462771,56,Right,3860462779,213,0.0,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096787,531,1,2,45,27,7rmv5ns2rj7bn4otpkur0mx0x,0,31.6,89.4,2022-10-21T19:04:38.813Z,2022-10-21T19:04:40Z,3860462939,212,13.1,3860462937,141,74.7,3860462933,56,Back,3860462941,213,5.4,3860462935,140,39.7,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096809,390,1,2,45,30,dnzj0iv5qtaemm9kthh9pos8q,1,48.8,24.5,2022-10-21T19:04:41.331Z,2022-10-21T19:04:42Z,3860463065,212,8.3,3860463059,56,Right,3860463067,213,5.0,3860463063,141,12.9,3860463061,140,51.2,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096857,391,1,2,45,31,dnzj0iv5qtaemm9kthh9pos8q,1,51.3,12.8,2022-10-21T19:04:42.180Z,2022-10-21T19:04:46Z,3860463329,56,Back,3860463335,212,33.8,3860463337,213,2.2,3860463333,141,53.1,3860463331,140,32.4,3860463343,1,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096891,392,1,2,45,35,dnzj0iv5qtaemm9kthh9pos8q,1,46.4,54.2,2022-10-21T19:04:46.548Z,2022-10-21T19:04:48Z,3860463519,213,5.9,3860463511,56,Center,3860463517,212,15.3,3860463513,140,60.0,3860463515,141,46.3,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096897,393,1,2,45,36,dnzj0iv5qtaemm9kthh9pos8q,0,75.5,39.6,2022-10-21T19:04:47.516Z,2022-10-21T19:04:53Z,3860463549,56,Center,3860463551,140,70.8,3860463555,212,9.1,3860463557,213,2.1,3860463553,141,50.9,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096889,532,49,2,45,37,7rmv5ns2rj7bn4otpkur0mx0x,1,36.3,46,2022-10-21T19:04:48.479Z,2022-10-21T19:04:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096915,533,1,2,45,37,7rmv5ns2rj7bn4otpkur0mx0x,1,36.3,46,2022-10-21T19:04:48.637Z,2022-10-21T19:04:50Z,3860463641,141,53.9,3860463637,56,Back,3860463643,212,6.3,3860463645,213,2.1,3860463639,140,33.2,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096937,534,1,2,45,39,7rmv5ns2rj7bn4otpkur0mx0x,1,31.9,53.1,2022-10-21T19:04:50.525Z,2022-10-21T19:04:52Z,3860463763,213,4.3,3860463759,141,27.1,3860463755,56,Back,3860463761,212,19.5,3860463757,140,24.1,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475096963,535,1,2,45,40,7rmv5ns2rj7bn4otpkur0mx0x,1,24.8,25,2022-10-21T19:04:51.917Z,2022-10-21T19:04:53Z,3860463877,56,Back,3860463881,141,31.8,3860463885,213,2.1,3860463879,140,22.4,3860463883,212,5.3,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097017,536,1,2,45,42,7rmv5ns2rj7bn4otpkur0mx0x,1,23.6,36.4,2022-10-21T19:04:53.485Z,2022-10-21T19:04:57Z,3860464191,141,59.1,3860464189,140,14.3,3860464193,212,18.3,3860464185,56,Back,3860464195,213,2.1,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097103,537,1,2,45,46,7rmv5ns2rj7bn4otpkur0mx0x,1,18.4,61.8,2022-10-21T19:04:57.438Z,2022-10-21T19:05:03Z,3860464669,141,11.7,3860464675,1,,3860464667,140,37.4,3860464663,155,,3860464673,213,5.2,3860464665,56,Back,3860464671,212,39.5,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097149,538,1,2,45,52,7rmv5ns2rj7bn4otpkur0mx0x,1,44.5,14.4,2022-10-21T19:05:03.757Z,2022-10-21T19:05:07Z,3860464905,141,4.7,3860464909,213,5.7,3860464901,56,Right,3860464907,212,12.2,3860464903,140,54.3,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097207,539,1,2,45,56,7rmv5ns2rj7bn4otpkur0mx0x,1,41,11,2022-10-21T19:05:07.021Z,2022-10-21T19:05:10Z,3860465225,213,2.6,3860465217,141,33.7,3860465213,56,Back,3860465227,1,,3860465215,140,14.2,3860465221,212,32.1,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097297,540,1,2,45,59,7rmv5ns2rj7bn4otpkur0mx0x,1,14.2,33.7,2022-10-21T19:05:10.125Z,2022-10-21T19:05:17Z,3860465727,140,3.3,3860465725,56,Back,3860465731,212,19.1,3860465733,213,2.2,3860465729,141,56.1,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097315,541,1,2,46,5,7rmv5ns2rj7bn4otpkur0mx0x,0,9.1,81.4,2022-10-21T19:05:16.879Z,2022-10-21T19:05:20Z,3860465845,140,41.8,3860465847,141,93.8,3860465853,1,,3860465843,56,Back,3860465841,155,,3860465851,213,0.2,3860465849,212,35.4,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097329,394,49,2,46,8,dnzj0iv5qtaemm9kthh9pos8q,1,62.4,8,2022-10-21T19:05:19.555Z,2022-10-21T19:05:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097347,395,1,2,46,9,dnzj0iv5qtaemm9kthh9pos8q,1,63.1,6,2022-10-21T19:05:20.275Z,2022-10-21T19:05:21Z,3860465983,212,10.1,3860465979,140,55.6,3860465985,213,2.5,3860465981,141,15.3,3860465977,56,Right,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097361,396,1,2,46,10,dnzj0iv5qtaemm9kthh9pos8q,1,55.5,15.6,2022-10-21T19:05:21.155Z,2022-10-21T19:05:22Z,3860466085,141,4.8,3860466087,212,8.8,3860466083,140,60.2,3860466081,56,Right,3860466089,213,5.3,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097425,397,1,2,46,11,dnzj0iv5qtaemm9kthh9pos8q,1,60.2,6.6,2022-10-21T19:05:22.579Z,2022-10-21T19:05:27Z,3860466441,141,7.5,3860466437,56,Right,3860466443,212,17.0,3860466445,213,0.0,3860466439,140,76.4,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097431,398,61,2,46,16,dnzj0iv5qtaemm9kthh9pos8q,0,73.4,7.1,2022-10-21T19:05:27.300Z,2022-10-21T19:05:27Z,3860466501,56,Right,,,,,,,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097443,399,5,2,46,17,dnzj0iv5qtaemm9kthh9pos8q,0,67.6,-1.2,2022-10-21T19:05:28.174Z,2022-10-21T19:10:07Z,3860467223,233,542,3860466581,347,,3860466579,56,Right,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097569,542,5,2,46,17,7rmv5ns2rj7bn4otpkur0mx0x,1,32.4,101.2,2022-10-21T19:05:28.174Z,2022-10-21T19:05:37Z,3860467189,347,,3860467181,56,Back,3860467209,233,399,,,,,,,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097587,543,1,2,46,26,7rmv5ns2rj7bn4otpkur0mx0x,1,31.6,100,2022-10-21T19:05:37.181Z,2022-10-21T19:05:39Z,3860467285,56,Back,3860467287,140,34.9,3860467283,107,,3860467293,213,5.1,3860467289,141,88.3,3860467291,212,9.9,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097593,544,4,2,46,27,7rmv5ns2rj7bn4otpkur0mx0x,1,34.5,91.8,2022-10-21T19:05:39.005Z,2022-10-21T19:09:36Z,3860467329,152,,3860467327,56,Back,3860483351,233,400,3860468055,294,,3860467333,286,,3860467325,13,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097655,400,4,2,46,27,dnzj0iv5qtaemm9kthh9pos8q,0,65.5,8.2,2022-10-21T19:05:39.006Z,2022-10-21T19:09:36Z,3860468447,294,,3860467667,152,,3860483375,233,544,3860467663,13,,3860467671,285,,3860467665,56,Right,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097805,545,1,2,46,45,7rmv5ns2rj7bn4otpkur0mx0x,1,37.1,92,2022-10-21T19:05:56.877Z,2022-10-21T19:05:59Z,3860468529,5,,3860468539,56,Back,3860468547,141,82.1,3860468543,140,27.4,3860468549,212,12.2,3860468533,152,,3860468551,213,3.7,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097829,546,1,2,46,48,7rmv5ns2rj7bn4otpkur0mx0x,1,25.1,74.1,2022-10-21T19:05:59.309Z,2022-10-21T19:06:01Z,3860468659,212,24.5,3860468661,213,4.3,3860468655,140,16.4,3860468657,141,40.6,3860468653,56,Back,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097847,547,1,2,46,50,7rmv5ns2rj7bn4otpkur0mx0x,1,16.5,50.6,2022-10-21T19:06:01.501Z,2022-10-21T19:06:05Z,3860468797,56,Back,3860468805,213,1.4,3860468799,140,18.8,3860468803,212,14.8,3860468801,141,72.0,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097919,548,1,2,46,53,7rmv5ns2rj7bn4otpkur0mx0x,1,18.4,72.1,2022-10-21T19:06:04.990Z,2022-10-21T19:06:12Z,3860469275,140,26.1,3860469271,155,,3860469283,1,,3860469279,212,40.9,3860469273,56,Back,3860469277,141,13.2,3860469281,213,4.9,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097949,549,1,2,47,1,7rmv5ns2rj7bn4otpkur0mx0x,1,44.4,15.3,2022-10-21T19:06:12.013Z,2022-10-21T19:06:14Z,3860469449,212,17.9,3860469451,213,6.1,3860469443,56,Right,3860469447,141,11.0,3860469445,140,61.2,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097961,550,1,2,47,3,7rmv5ns2rj7bn4otpkur0mx0x,0,67.2,19.2,2022-10-21T19:06:14.749Z,2022-10-21T19:06:15Z,3860469519,212,11.3,3860469515,140,71.3,3860469517,141,34.6,3860469513,56,Center,3860469521,213,1.2,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097971,401,8,2,47,5,dnzj0iv5qtaemm9kthh9pos8q,1,28.1,72.8,2022-10-21T19:06:16.611Z,2022-10-21T19:06:16Z,3860469567,56,Back,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475097991,402,5,2,47,5,dnzj0iv5qtaemm9kthh9pos8q,0,32.6,101.4,2022-10-21T19:06:16.797Z,2022-10-21T19:10:07Z,3860469695,56,Back,3860469697,347,,3860470151,233,551,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475098079,551,5,2,47,5,7rmv5ns2rj7bn4otpkur0mx0x,1,67.4,-1.4,2022-10-21T19:06:16.797Z,2022-10-21T19:06:26Z,3860470133,233,402,3860470117,56,Right,3860470119,347,,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
