id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2517971441,169,49,1,19,36,dac758ef858jbq7pcb3gfwite,1,23.2,22.1,2023-03-10T20:08:01.377Z,2023-03-10T20:08:01Z,,,,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517971499,170,1,1,19,37,dac758ef858jbq7pcb3gfwite,1,23.2,22.1,2023-03-10T20:08:01.730Z,2023-03-10T20:08:04Z,4086429843,212,23.1,4086429845,213,2.4,4086429841,141,46.1,4086429839,140,7.6,4086429837,56,Back,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517971569,171,1,1,19,39,dac758ef858jbq7pcb3gfwite,1,8.5,47.7,2023-03-10T20:08:04.227Z,2023-03-10T20:08:08Z,4086430227,212,34.7,4086430221,56,Back,4086430223,140,32.1,4086430229,213,0.8,4086430231,1,,4086430225,141,83.5,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517971575,172,4,1,19,43,dac758ef858jbq7pcb3gfwite,1,39.8,86.4,2023-03-10T20:08:08.193Z,2023-03-10T20:08:14Z,4086430829,233,219,4086430795,152,,4086430833,286,,4086430793,13,,4086430797,265,,4086430263,56,Back,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517971629,219,4,1,19,43,1wyg1tunyt7go9tnjea1hjqxb,0,60.2,13.6,2023-03-10T20:08:08.194Z,2023-03-10T20:08:14Z,4086430895,233,172,4086430531,285,,4086430525,56,Right,4086430523,13,,4086430527,152,,4086430529,265,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972025,173,1,1,19,58,dac758ef858jbq7pcb3gfwite,1,35.7,73.8,2023-03-10T20:08:23.057Z,2023-03-10T20:08:34Z,4086432645,140,34.3,4086432651,213,4.6,4086432649,212,22.0,4086432643,56,Back,4086432641,152,,4086432639,5,,4086432647,141,41.5,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972039,174,4,1,20,8,dac758ef858jbq7pcb3gfwite,1,61.4,15.8,2023-03-10T20:08:33.043Z,2023-03-10T20:08:37Z,4086432977,233,220,4086432709,295,,4086432711,56,Right,4086432707,13,,4086432713,152,,4086432715,286,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972077,220,4,1,20,8,1wyg1tunyt7go9tnjea1hjqxb,0,38.6,84.2,2023-03-10T20:08:33.044Z,2023-03-10T20:08:37Z,4086433011,233,174,4086432897,152,,4086432893,295,,4086432891,13,,4086432899,285,,4086432895,56,Back,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972337,175,1,1,20,23,dac758ef858jbq7pcb3gfwite,1,62.6,14.7,2023-03-10T20:08:48.545Z,2023-03-10T20:08:51Z,4086434469,56,Right,4086434475,212,25.9,4086434465,5,,4086434473,141,9.5,4086434467,152,,4086434471,140,87.0,4086434477,213,6.1,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972389,176,1,1,20,26,dac758ef858jbq7pcb3gfwite,0,87,9.5,2023-03-10T20:08:51.009Z,2023-03-10T20:36:28Z,4086434761,155,,4086434763,56,Center,4086434767,141,51.1,4086434771,213,1.2,4086434765,140,96.3,4086434759,2,,4086434769,212,29.9,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517973291,225,8,1,20,28,1wyg1tunyt7go9tnjea1hjqxb,1,3.9,56.7,2023-03-10T20:08:52.838Z,2023-03-10T20:09:57Z,4086439699,56,Back,,,,,,,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972409,221,49,1,20,31,1wyg1tunyt7go9tnjea1hjqxb,1,3.2,66,2023-03-10T20:08:55.954Z,2023-03-10T20:08:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972451,222,1,1,20,31,1wyg1tunyt7go9tnjea1hjqxb,0,3.2,66,2023-03-10T20:08:56.516Z,2023-03-10T20:09:00Z,4086435231,140,30.6,4086435249,1,,4086435225,157,,4086435227,56,Back,4086435239,212,35.6,4086435243,213,0.6,4086435235,141,96.9,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972537,177,1,1,20,35,dac758ef858jbq7pcb3gfwite,1,77.4,2.2,2023-03-10T20:08:59.633Z,2023-03-10T20:09:03Z,4086435767,212,34.7,4086435773,1,,4086435761,56,Back,4086435763,140,46.1,4086435769,213,2.8,4086435765,141,18.8,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972669,178,1,1,20,38,dac758ef858jbq7pcb3gfwite,1,45.6,19,2023-03-10T20:09:03.569Z,2023-03-10T20:09:10Z,4086436419,140,26.3,4086436417,56,Back,4086436421,141,54.1,4086436423,212,31.3,4086436425,213,2.3,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972819,179,1,1,20,45,dac758ef858jbq7pcb3gfwite,1,27.4,53.2,2023-03-10T20:09:09.906Z,2023-03-10T20:35:28Z,4086437207,140,53.8,4086437215,213,5.4,4086437201,155,,4086437203,56,Right,4086437521,189,,4086437211,141,3.3,4086437213,212,43.8,4086437217,1,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972875,180,1,1,20,53,dac758ef858jbq7pcb3gfwite,1,53,2.8,2023-03-10T20:09:17.794Z,2023-03-10T20:09:21Z,4086437489,212,24.5,4086437485,140,30.7,4086437487,141,13.5,4086437483,56,Back,4086437491,213,2.8,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972921,181,1,1,20,57,dac758ef858jbq7pcb3gfwite,1,30.7,13.5,2023-03-10T20:09:21.730Z,2023-03-10T20:09:23Z,4086437801,141,29.4,4086437805,213,0.8,4086437803,212,15.0,4086437797,56,Back,4086437799,140,40.6,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972973,182,1,1,20,59,dac758ef858jbq7pcb3gfwite,1,41.6,29.4,2023-03-10T20:09:23.713Z,2023-03-10T20:09:27Z,4086438111,1,,4086438109,213,0.1,4086438105,141,34.8,4086438107,212,40.8,4086438101,56,Center,4086438099,155,,4086438103,140,80.3,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517972979,183,61,1,21,2,dac758ef858jbq7pcb3gfwite,0,80.7,35,2023-03-10T20:09:27.409Z,2023-03-10T20:09:27Z,4086438141,56,Center,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517973011,223,12,1,21,4,1wyg1tunyt7go9tnjea1hjqxb,1,6.4,73.2,2023-03-10T20:09:29.372Z,2023-03-10T20:09:30Z,4086438289,212,10.3,4086438285,140,0.0,4086438287,141,82.6,4086438359,167,,4086438291,213,2.5,4086438283,56,Back,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517973031,184,6,1,21,5,dac758ef858jbq7pcb3gfwite,1,91,26.2,2023-03-10T20:09:29.856Z,2023-03-10T21:43:14Z,4086438387,56,Center,4086438397,233,224,4086438389,75,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517973019,224,6,1,21,5,1wyg1tunyt7go9tnjea1hjqxb,0,9,73.8,2023-03-10T20:09:29.856Z,2023-03-10T20:09:31Z,4086438331,56,Back,4086438333,73,,4086438443,233,184,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517973745,185,1,1,21,37,dac758ef858jbq7pcb3gfwite,1,99.5,0.5,2023-03-10T20:10:02.321Z,2023-03-10T21:43:43Z,4086442141,1,,4086442139,213,1.9,4086442135,141,57.2,4086442123,2,,4086444793,210,15,4086442137,212,40.2,4086442131,56,Center,4086442127,155,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,4086444795,154,,4086442129,224,,,4086442125,6,,4086442133,140,,,,,,,,,1,88.6,,,,,,
2517973763,186,44,1,21,40,dac758ef858jbq7pcb3gfwite,1,91.5,56.6,2023-03-10T20:10:04.873Z,2023-03-10T21:45:12Z,4086442231,56,Center,4086442305,233,226,4086442233,286,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517973731,226,44,1,21,40,1wyg1tunyt7go9tnjea1hjqxb,0,8.5,43.4,2023-03-10T20:10:04.874Z,2023-03-10T21:45:15Z,4086442311,233,186,4086442041,285,,4086442039,56,Back,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517973769,187,15,1,21,41,dac758ef858jbq7pcb3gfwite,1,88.6,57.2,2023-03-10T20:10:06.496Z,2023-03-10T21:43:43Z,4086444089,15,,4086799191,233,930,4086444823,102,51.6,4086444087,25,,4086444813,79,,4086444825,103,25.3,4086444815,29,,4086442267,17,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,4086444819,55,185,4086444829,147,51.1,,4086444095,328,,4086442269,56,4086444817,154,,4086444827,146,,,,,Center,97.3,,,,,
2518039729,930,10,1,21,42,1wyg1tunyt7go9tnjea1hjqxb,1,4.2,47.8,2023-03-10T20:10:06.596Z,2023-03-10T21:43:43Z,4086799159,56,Back,4086799155,178,,4086799195,233,187,4086799157,182,,4086799153,173,,,,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517973885,227,4,1,21,50,1wyg1tunyt7go9tnjea1hjqxb,1,4.2,50,2023-03-10T20:10:15.105Z,2023-03-10T20:10:17Z,4086442913,294,,4086442911,13,,4086442941,233,188,4086442917,152,,4086442915,56,Back,4086442919,285,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517973873,188,4,1,21,50,dac758ef858jbq7pcb3gfwite,0,95.8,50,2023-03-10T20:10:15.106Z,2023-03-10T20:10:17Z,4086442847,294,,4086442845,13,,4086442853,286,,4086442851,152,,4086442963,233,227,4086442849,56,Center,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517974293,228,1,1,22,15,1wyg1tunyt7go9tnjea1hjqxb,1,3.3,49.6,2023-03-10T20:10:39.866Z,2023-03-10T20:10:41Z,4086445183,152,,4086445193,213,5.2,4086445181,5,,4086445191,212,24.6,4086445187,140,14.4,4086445185,56,Back,4086445189,141,17.7,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517974493,229,1,1,22,17,1wyg1tunyt7go9tnjea1hjqxb,1,14.4,17.7,2023-03-10T20:10:41.820Z,2023-03-10T20:10:54Z,4086446403,140,4.2,4086446401,56,Back,4086446407,212,15.7,4086446405,141,34.5,4086446409,213,2.3,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517974583,230,1,1,22,29,1wyg1tunyt7go9tnjea1hjqxb,0,11.7,52.7,2023-03-10T20:10:53.990Z,2023-03-10T20:11:01Z,4086446993,56,Center,4086446991,155,,4086446997,141,73.6,4086447001,213,0.2,4086446995,140,82.4,4086447003,1,,4086446999,212,75.6,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517974609,189,49,1,22,36,dac758ef858jbq7pcb3gfwite,1,14.7,27.3,2023-03-10T20:11:00.993Z,2023-03-10T20:11:01Z,,,,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517974711,190,1,1,22,37,dac758ef858jbq7pcb3gfwite,0,14.9,30.4,2023-03-10T20:11:02.209Z,2023-03-10T20:11:06Z,4086447609,141,81.7,4086447615,213,1.3,4086447613,212,36.7,4086447617,1,,4086447605,140,25.9,4086447603,56,Back,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517974729,231,49,1,22,42,1wyg1tunyt7go9tnjea1hjqxb,1,73.1,13.1,2023-03-10T20:11:07.285Z,2023-03-10T20:11:07Z,,,,,,,,,,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517974801,232,50,1,22,43,1wyg1tunyt7go9tnjea1hjqxb,1,71.3,9.8,2023-03-10T20:11:07.967Z,2023-03-10T20:11:10Z,4086448011,286,,4086448081,233,191,4086448009,56,Right,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517974765,191,7,1,22,43,dac758ef858jbq7pcb3gfwite,0,28.7,90.2,2023-03-10T20:11:07.968Z,2023-03-10T20:11:10Z,4086447855,285,,4086447853,56,Back,4086448049,233,232,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517974913,233,1,1,22,45,1wyg1tunyt7go9tnjea1hjqxb,1,69.5,6.7,2023-03-10T20:11:10.570Z,2023-03-10T20:11:16Z,4086448635,212,24.1,4086448631,140,51.1,4086448633,141,27.9,4086448629,56,Center,4086448637,213,2.5,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517974949,234,1,1,22,51,1wyg1tunyt7go9tnjea1hjqxb,1,48.7,33.7,2023-03-10T20:11:16.379Z,2023-03-10T20:11:19Z,4086448881,212,20.0,4086448883,213,2.0,4086448877,140,40.4,4086448879,141,60.2,4086448875,56,Back,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975003,235,1,1,22,54,1wyg1tunyt7go9tnjea1hjqxb,1,40.4,60.2,2023-03-10T20:11:19.114Z,2023-03-10T20:11:22Z,4086449189,213,4.9,4086449187,212,30.6,4086449181,56,Back,4086449183,140,45.1,4086449185,141,15.8,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975051,236,1,1,22,58,1wyg1tunyt7go9tnjea1hjqxb,1,55.6,12.8,2023-03-10T20:11:22.859Z,2023-03-10T20:11:25Z,4086449405,141,17.4,4086449409,213,0.5,4086449401,56,Right,4086449403,140,60.9,4086449407,212,6.4,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975061,237,1,1,23,0,1wyg1tunyt7go9tnjea1hjqxb,0,60.9,17.4,2023-03-10T20:11:25.057Z,2023-03-10T20:11:28Z,4086449447,141,17.4,4086449547,233,192,4086449443,56,Right,4086449551,286,,4086449545,236,,4086449449,212,2.7,4086449445,140,63.5,4086449451,213,0,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975043,192,74,1,23,0,dac758ef858jbq7pcb3gfwite,1,35.5,77.9,2023-03-10T20:11:25.058Z,2023-03-10T20:11:26Z,4086449379,285,,4086449377,56,Back,4086449591,233,237,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975099,193,49,1,23,2,dac758ef858jbq7pcb3gfwite,1,30,75.7,2023-03-10T20:11:26.785Z,2023-03-10T20:11:27Z,,,,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975159,194,1,1,23,2,dac758ef858jbq7pcb3gfwite,1,30,75.7,2023-03-10T20:11:27.281Z,2023-03-10T20:11:29Z,4086449881,141,73.1,4086449877,56,Back,4086449883,212,13.0,4086449885,213,6.1,4086449879,140,42.3,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975161,195,4,1,23,4,dac758ef858jbq7pcb3gfwite,1,42.4,73.9,2023-03-10T20:11:28.880Z,2023-03-10T20:11:31Z,4086449897,13,,4086450043,233,238,4086449905,286,,4086449901,152,,4086449899,56,Back,4086449903,265,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975171,238,4,1,23,4,1wyg1tunyt7go9tnjea1hjqxb,0,57.6,26.1,2023-03-10T20:11:28.881Z,2023-03-10T20:11:31Z,4086449961,285,,4086450049,233,195,4086449957,152,,4086449953,13,,4086449959,265,,4086449955,56,Center,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975363,196,1,1,23,16,dac758ef858jbq7pcb3gfwite,1,45.6,72.9,2023-03-10T20:11:41.248Z,2023-03-10T20:11:42Z,4086450927,5,,4086450939,213,4.4,4086450935,141,32.0,4086450937,212,29.5,4086450929,152,,4086450931,56,Back,4086450933,140,36.2,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975397,197,1,1,23,17,dac758ef858jbq7pcb3gfwite,1,36.2,32,2023-03-10T20:11:42.464Z,2023-03-10T20:11:44Z,4086451143,212,25.8,4086451145,213,1.6,4086451139,140,36.5,4086451141,141,69.9,4086451137,56,Back,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975449,198,1,1,23,20,dac758ef858jbq7pcb3gfwite,1,36.5,69.9,2023-03-10T20:11:44.801Z,2023-03-10T20:11:50Z,4086451469,213,3.7,4086451467,212,23.1,4086451463,140,18.1,4086451465,141,51.4,4086451461,56,Back,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975465,199,1,1,23,25,dac758ef858jbq7pcb3gfwite,1,18.1,47.9,2023-03-10T20:11:50.129Z,2023-03-10T20:35:48Z,4086451571,56,Back,4086451573,140,22.5,4086451575,141,26.9,4086451579,213,5.0,4086451577,212,15.0,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975529,200,1,1,23,26,dac758ef858jbq7pcb3gfwite,1,22.5,26.9,2023-03-10T20:11:51.504Z,2023-03-10T20:11:55Z,4086451947,213,2.1,4086451945,212,22.4,4086451943,141,55.6,4086451939,56,Back,4086451941,140,12.0,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975687,201,1,1,23,30,dac758ef858jbq7pcb3gfwite,1,12,56.3,2023-03-10T20:11:55.426Z,2023-03-10T20:12:02Z,4086452773,141,93.0,4086452761,155,,4086452777,212,43.6,4086452769,140,46.1,4086452779,213,0.6,4086452765,56,Back,4086452783,1,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975707,202,3,1,23,38,dac758ef858jbq7pcb3gfwite,0,49.4,96.8,2023-03-10T20:12:02.753Z,2023-03-10T20:12:07Z,4086453301,233,239,4086452901,56,Back,4086452903,286,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975777,239,7,1,23,38,1wyg1tunyt7go9tnjea1hjqxb,1,50.6,3.2,2023-03-10T20:12:02.754Z,2023-03-10T20:12:15Z,4086453201,285,,4086453277,233,202,4086453199,56,Right,4086453197,167,,,,,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975717,203,43,1,23,39,dac758ef858jbq7pcb3gfwite,1,0,0,2023-03-10T20:12:04.080Z,2023-03-10T20:12:08Z,4086452937,56,Back,4086453417,144,61,,,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975737,204,5,1,23,40,dac758ef858jbq7pcb3gfwite,1,49.9,101.4,2023-03-10T20:12:04.801Z,2023-03-10T20:12:09Z,4086453025,56,Back,4086453029,347,,4086453585,233,240,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517975783,240,5,1,23,40,1wyg1tunyt7go9tnjea1hjqxb,0,50.1,-1.4,2023-03-10T20:12:04.801Z,2023-03-10T21:43:23Z,4086453217,56,Right,4086453219,347,,4086453635,233,204,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976165,205,1,1,23,58,dac758ef858jbq7pcb3gfwite,1,54,100,2023-03-10T20:12:22.704Z,2023-03-10T20:12:25Z,4086455099,107,,4086455103,56,Left,4086455107,140,50.3,4086455111,212,7.7,4086455109,141,91.8,4086455113,213,4.2,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976195,206,1,1,24,1,dac758ef858jbq7pcb3gfwite,0,50.3,91.8,2023-03-10T20:12:25.857Z,2023-03-10T20:12:27Z,4086455259,1,,4086455247,157,,4086455255,212,6.9,4086455257,213,3.9,4086455249,56,Back,4086455253,141,84.7,4086455251,140,45.6,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976239,241,50,1,24,4,1wyg1tunyt7go9tnjea1hjqxb,1,53.7,18.4,2023-03-10T20:12:29.441Z,2023-03-10T20:12:30Z,4086455485,286,,4086455483,56,Right,4086455611,233,207,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976245,207,7,1,24,4,dac758ef858jbq7pcb3gfwite,0,46.3,81.6,2023-03-10T20:12:29.442Z,2023-03-10T20:12:30Z,4086455517,285,,4086455559,233,241,4086455513,56,Back,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976281,242,50,1,24,6,1wyg1tunyt7go9tnjea1hjqxb,1,49.7,15.6,2023-03-10T20:12:31.260Z,2023-03-10T20:12:32Z,4086455889,233,208,4086455709,286,,4086455707,56,Back,,,,,,,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976311,208,7,1,24,6,dac758ef858jbq7pcb3gfwite,0,50.3,84.4,2023-03-10T20:12:31.261Z,2023-03-10T20:12:32Z,4086455869,233,242,4086455853,56,Left,4086455855,285,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976801,211,1,1,24,9,dac758ef858jbq7pcb3gfwite,0,46.2,78.7,2023-03-10T20:12:34.249Z,2023-03-10T20:13:01Z,4086458467,140,42.7,4086458473,213,3.2,4086458469,141,78.6,4086458471,212,3.7,4086458465,56,Back,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976413,243,1,1,24,10,1wyg1tunyt7go9tnjea1hjqxb,0,54.3,17.1,2023-03-10T20:12:35.389Z,2023-03-10T20:12:36Z,4086456365,56,Right,4086456369,141,9.5,4086456373,213,5.2,4086456367,140,56.7,4086456371,212,5.7,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976399,209,61,1,24,11,dac758ef858jbq7pcb3gfwite,0,43,94.2,2023-03-10T20:12:35.633Z,2023-03-10T20:12:35Z,4086456303,56,Back,,,,,,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976451,210,5,1,24,12,dac758ef858jbq7pcb3gfwite,0,39.4,101.6,2023-03-10T20:12:36.749Z,2023-03-10T21:43:23Z,4086456565,56,Back,4086457555,233,244,4086456569,347,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517976625,244,5,1,24,12,1wyg1tunyt7go9tnjea1hjqxb,1,60.6,-1.6,2023-03-10T20:12:36.749Z,2023-03-10T20:12:47Z,4086457497,347,,4086457511,233,210,4086457495,56,Right,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
