id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2443197047,114,13,1,12,19,2uuh2bir8ktof0uxfo06lb4ox,1,90.9,58.7,2022-08-07T10:27:57.969Z,2022-08-07T10:28:09Z,3690822179,17,,3690822511,29,,3690822381,328,,3690822525,231,52.7,3690822523,230,97.5,3690822177,22,,3690822507,74,,3690822515,55,113,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,3690822377,15,3690822513,154,,3690822519,102,51.6,,3690822521,103,3690822181,56,Center,,,,,,,,,,,,83.3,,,,,
2443197049,115,5,1,12,19,2uuh2bir8ktof0uxfo06lb4ox,0,101,50.6,2022-08-07T10:27:58.447Z,2022-08-07T11:06:06Z,3690822215,233,116,3690822189,56,Center,3690822191,346,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197039,116,5,1,12,19,xcevba75jfkrg4s6tl89zl3y,1,-1,49.4,2022-08-07T10:27:58.447Z,2022-08-07T10:28:00Z,3690822211,233,115,3690822125,56,Back,3690822127,346,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197323,117,1,1,12,55,xcevba75jfkrg4s6tl89zl3y,1,5.2,55.1,2022-08-07T10:28:34.542Z,2022-08-07T10:28:40Z,3690823591,56,Center,3690823599,213,0.2,3690823601,1,,3690823605,74,,3690823589,124,,3690823593,140,69.2,3690823595,141,72.4,3690823597,212,68.2,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197341,118,1,1,13,1,xcevba75jfkrg4s6tl89zl3y,0,69.2,72.4,2022-08-07T10:28:40.558Z,2022-08-07T10:28:42Z,3690823681,140,92.6,3690823677,168,,3690823675,3,,3690823687,213,0.3,3690823685,212,25.4,3690823683,141,81.7,3690823679,56,Left,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197339,116,49,1,13,3,2uuh2bir8ktof0uxfo06lb4ox,1,13.4,16.5,2022-08-07T10:28:42.207Z,2022-08-07T10:28:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197351,117,1,1,13,3,2uuh2bir8ktof0uxfo06lb4ox,1,13.4,16.5,2022-08-07T10:28:42.431Z,2022-08-07T10:28:44Z,3690823739,213,2.4,3690823737,212,13.0,3690823735,141,29.2,3690823733,140,4.2,3690823731,56,Back,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197361,118,1,1,13,4,2uuh2bir8ktof0uxfo06lb4ox,0,2.4,29.1,2022-08-07T10:28:43.886Z,2022-08-07T10:28:45Z,3690823799,213,0.1,3690823801,1,,3690823791,56,Back,3690823793,140,42.2,3690823789,157,,3690823795,141,35.7,3690823797,212,42.0,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197403,119,1,1,13,8,2uuh2bir8ktof0uxfo06lb4ox,0,24,17.7,2022-08-07T10:28:47.565Z,2022-08-07T10:28:49Z,3690823991,141,21.0,3690823985,3,,3690823987,56,Back,3690823989,140,38.6,3690823993,212,15.5,3690823995,213,0.1,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197387,119,1,1,13,8,xcevba75jfkrg4s6tl89zl3y,0,66.6,66.6,2022-08-07T10:28:47.728Z,2022-08-07T10:28:48Z,3690823927,157,,3690823939,1,,3690823933,141,70.8,3690823937,213,0.3,3690823935,212,11.5,3690823929,56,Center,3690823931,140,77.2,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197409,120,8,1,13,10,xcevba75jfkrg4s6tl89zl3y,1,69.9,70.5,2022-08-07T10:28:49.776Z,2022-08-07T10:28:49Z,3690824021,56,Center,,,,,,,,,,,,,,,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197417,120,61,1,13,11,2uuh2bir8ktof0uxfo06lb4ox,0,34.2,20.1,2022-08-07T10:28:50.556Z,2022-08-07T10:28:50Z,3690824053,56,Back,,,,,,,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197433,121,49,1,13,13,xcevba75jfkrg4s6tl89zl3y,1,78.2,77.5,2022-08-07T10:28:52.927Z,2022-08-07T10:28:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197439,122,1,1,13,14,xcevba75jfkrg4s6tl89zl3y,1,78.2,77.5,2022-08-07T10:28:53.071Z,2022-08-07T10:28:54Z,3690824167,213,2.1,3690824165,212,8.8,3690824163,141,88.6,3690824161,140,73.9,3690824159,56,Left,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197459,123,2,1,13,15,xcevba75jfkrg4s6tl89zl3y,1,61.1,88.6,2022-08-07T10:28:54.271Z,2022-08-07T10:29:17Z,3690824261,7,1j33nixshgkkdwjjnuafknahh,3690824265,140,73.6,3690824267,141,83.7,3690824263,56,Left,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197465,121,55,1,13,15,2uuh2bir8ktof0uxfo06lb4ox,1,16.7,31.3,2022-08-07T10:28:54.272Z,2022-08-07T10:49:24Z,,,,,,,,,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197687,122,1,1,13,41,2uuh2bir8ktof0uxfo06lb4ox,0,29.4,20.1,2022-08-07T10:29:20.144Z,2022-08-07T10:29:22Z,3690825457,5,,3690825471,213,0.4,3690825465,140,61.9,3690825467,141,41.5,3690825463,56,Center,3690825461,241,,3690825473,1,,3690825469,212,37.1,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,3690825459,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197699,124,44,1,13,42,xcevba75jfkrg4s6tl89zl3y,1,37,56,2022-08-07T10:29:21.742Z,2022-08-07T10:29:23Z,3690825555,233,123,3690825539,56,Back,3690825541,285,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197691,123,44,1,13,42,2uuh2bir8ktof0uxfo06lb4ox,0,63,44,2022-08-07T10:29:21.743Z,2022-08-07T10:29:23Z,3690825505,286,,3690825503,56,Center,3690825577,233,124,,,,,,,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197717,125,1,1,13,44,xcevba75jfkrg4s6tl89zl3y,0,36.3,55.5,2022-08-07T10:29:23.183Z,2022-08-07T11:04:51Z,3690825621,56,Back,3690825619,3,,3690825623,140,37.0,3690825625,141,46.1,3690825627,212,6.4,3690825629,213,4.8,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197711,124,50,1,13,45,2uuh2bir8ktof0uxfo06lb4ox,1,63,56.2,2022-08-07T10:29:23.997Z,2022-08-07T10:29:29Z,3690825731,233,126,3690825599,286,,3690825597,56,Center,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197733,126,7,1,13,45,xcevba75jfkrg4s6tl89zl3y,1,37,43.8,2022-08-07T10:29:23.998Z,2022-08-07T10:29:28Z,3690825711,233,124,3690825697,285,,3690825695,56,Back,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197749,128,3,1,13,49,xcevba75jfkrg4s6tl89zl3y,0,43.9,26.2,2022-08-07T10:29:28.298Z,2022-08-07T10:29:30Z,3690825765,286,,3690825763,56,Back,3690825817,233,125,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197757,125,7,1,13,49,2uuh2bir8ktof0uxfo06lb4ox,1,56.1,73.8,2022-08-07T10:29:28.299Z,2022-08-07T10:29:30Z,3690825779,56,Center,3690825799,233,128,3690825781,285,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197737,127,49,1,13,49,xcevba75jfkrg4s6tl89zl3y,1,44.1,33.4,2022-08-07T10:29:28.335Z,2022-08-07T10:29:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197759,126,49,1,13,50,2uuh2bir8ktof0uxfo06lb4ox,1,58.8,91.4,2022-08-07T10:29:29.724Z,2022-08-07T10:29:30Z,,,,,,,,,,,,,,,,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197777,127,1,1,13,51,2uuh2bir8ktof0uxfo06lb4ox,1,58.5,90.8,2022-08-07T10:29:30.171Z,2022-08-07T10:29:31Z,3690825863,140,46.2,3690825865,141,79.1,3690825867,212,15.2,3690825861,56,Back,3690825869,213,3.7,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197823,128,1,1,13,52,2uuh2bir8ktof0uxfo06lb4ox,1,47.7,78.4,2022-08-07T10:29:31.594Z,2022-08-07T10:29:38Z,3690826051,141,94.8,3690826049,140,55.7,3690826047,56,Left,3690826053,212,14.0,3690826057,213,0.9,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197849,129,1,1,13,58,2uuh2bir8ktof0uxfo06lb4ox,1,53.4,90.9,2022-08-07T10:29:37.608Z,2022-08-07T10:29:43Z,3690826159,140,34.5,3690826161,141,76.9,3690826157,56,Back,3690826165,213,3.6,3690826163,212,22.0,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197869,130,1,1,14,3,2uuh2bir8ktof0uxfo06lb4ox,1,43.3,64.9,2022-08-07T10:29:42.822Z,2022-08-07T10:29:46Z,3690826251,140,61.0,3690826249,56,Center,3690826257,213,0.5,3690826255,212,20.8,3690826253,141,78.5,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197879,131,1,1,14,6,2uuh2bir8ktof0uxfo06lb4ox,0,61.9,76.4,2022-08-07T10:29:45.749Z,2022-08-07T10:29:48Z,3690826309,213,5.3,3690826301,56,Center,3690826299,155,,3690826307,212,31.5,3690826305,141,36.9,3690826303,140,77.5,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197895,129,1,1,14,10,xcevba75jfkrg4s6tl89zl3y,0,27.8,65.5,2022-08-07T10:29:49.087Z,2022-08-07T10:29:50Z,3690826369,140,35.8,3690826375,213,0.9,3690826373,212,13.0,3690826371,141,80.0,3690826365,3,,3690826367,56,Back,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197909,132,1,1,14,11,2uuh2bir8ktof0uxfo06lb4ox,1,63.4,24.1,2022-08-07T10:29:50.738Z,2022-08-07T10:29:53Z,3690826459,140,82.4,3690826461,141,12.5,3690826457,56,Right,3690826465,213,5.9,3690826463,212,21.5,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197933,133,1,1,14,14,2uuh2bir8ktof0uxfo06lb4ox,1,77.9,13.8,2022-08-07T10:29:53.314Z,2022-08-07T10:30:11Z,3690826579,213,1.1,3690826569,155,,3690826571,56,Center,3690827051,210,13,3690826567,2,,3690827053,154,,3690826573,140,89.5,3690826575,141,53.7,8fqnvz74z901a2h0kgk1zezje,L. Görlich,1,3690826577,212,,,,,,,29.7,,,,,,,,,,,,,,,,,,,,,,
2443197947,134,44,1,14,18,2uuh2bir8ktof0uxfo06lb4ox,1,88.6,54.2,2022-08-07T10:29:57.248Z,2022-08-07T10:29:59Z,3690826621,286,,3690826619,56,Center,3690826665,233,130,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197939,130,44,1,14,18,xcevba75jfkrg4s6tl89zl3y,0,11.4,45.8,2022-08-07T10:29:57.249Z,2022-08-07T10:29:59Z,3690826599,285,,3690826681,233,134,3690826595,56,Back,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197953,135,13,1,14,18,2uuh2bir8ktof0uxfo06lb4ox,1,89.5,53.7,2022-08-07T10:29:57.632Z,2022-08-07T10:30:12Z,3690826649,17,,3690827089,83,,3690827091,29,,3690826647,22,,3690827101,103,27.8,3690827095,55,133,3690826825,15,,3690826651,56,Center,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,3690827093,154,3690827105,231,51.1,3690827103,230,98.2,,3690826829,328,3690827099,102,59.0,,,,,,,,,,,,,,,,,
2443197963,131,5,1,14,20,xcevba75jfkrg4s6tl89zl3y,1,-0.8,38.4,2022-08-07T10:29:59.424Z,2022-08-07T10:30:00Z,3690826689,56,Back,3690826719,233,136,3690826691,346,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443197967,136,5,1,14,20,2uuh2bir8ktof0uxfo06lb4ox,0,100.8,61.6,2022-08-07T10:29:59.424Z,2022-08-07T11:06:06Z,3690826723,233,131,3690826705,346,,3690826701,56,Center,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198177,132,1,1,14,43,xcevba75jfkrg4s6tl89zl3y,1,4.7,53.7,2022-08-07T10:30:22.191Z,2022-08-07T10:30:24Z,3690827611,124,,3690827613,56,Back,3690827615,140,6.9,3690827617,141,81.4,3690827621,213,1.4,3690827619,212,19.0,3690827625,237,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198181,133,1,1,14,45,xcevba75jfkrg4s6tl89zl3y,0,7,83.2,2022-08-07T10:30:24.575Z,2022-08-07T10:30:25Z,3690827629,56,Back,3690827631,140,11.4,3690827633,141,83.6,3690827637,213,0.1,3690827635,212,4.6,3690827639,1,,3690827627,157,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198183,137,61,1,14,46,2uuh2bir8ktof0uxfo06lb4ox,1,83.8,11.3,2022-08-07T10:30:25.207Z,2022-08-07T10:30:25Z,3690827641,56,Right,,,,,,,,,,,,,,,,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198195,138,49,1,14,48,2uuh2bir8ktof0uxfo06lb4ox,1,76.9,27.7,2022-08-07T10:30:27.180Z,2022-08-07T10:30:31Z,,,,,,,,,,,,,,,,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198199,139,1,1,14,49,2uuh2bir8ktof0uxfo06lb4ox,0,76.9,27.7,2022-08-07T10:30:28.467Z,2022-08-07T10:30:29Z,3690827709,140,92.3,3690827711,141,40.1,3690827707,56,Center,3690827715,213,0.5,3690827713,212,18.2,,,,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198209,134,52,1,14,52,xcevba75jfkrg4s6tl89zl3y,1,8.6,56.4,2022-08-07T10:30:30.959Z,2022-08-07T10:30:31Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198377,135,1,1,15,17,xcevba75jfkrg4s6tl89zl3y,0,9.1,56.6,2022-08-07T10:30:56.030Z,2022-08-07T10:30:57Z,3690828563,140,82.3,3690828567,212,77.1,3690828565,141,65.4,3690828571,1,,3690828559,199,,3690828561,56,Center,3690828569,213,0.1,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198403,140,1,1,15,19,2uuh2bir8ktof0uxfo06lb4ox,1,24.3,37.1,2022-08-07T10:30:58.105Z,2022-08-07T10:31:01Z,3690828719,213,0.6,3690828709,56,Back,3690828715,141,57.5,3690828707,3,,3690828717,212,24.2,3690828713,140,43.2,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198407,141,61,1,15,21,2uuh2bir8ktof0uxfo06lb4ox,0,44.4,55.8,2022-08-07T10:31:00.855Z,2022-08-07T10:31:01Z,3690828735,56,Back,,,,,,,,,,,,,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198415,136,61,1,15,23,xcevba75jfkrg4s6tl89zl3y,0,52.7,53.7,2022-08-07T10:31:02.799Z,2022-08-07T10:31:02Z,3690828785,56,Center,,,,,,,,,,,,,,,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198427,142,1,1,15,24,2uuh2bir8ktof0uxfo06lb4ox,1,51.3,53.9,2022-08-07T10:31:03.079Z,2022-08-07T10:31:04Z,3690828847,56,Center,3690828845,155,,3690828851,141,55.2,3690828849,140,51.9,3690828853,212,1.1,3690828855,213,1.0,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198433,143,49,1,15,25,2uuh2bir8ktof0uxfo06lb4ox,1,52,55.2,2022-08-07T10:31:04.038Z,2022-08-07T10:31:04Z,,,,,,,,,,,,,,,,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198465,144,1,1,15,26,2uuh2bir8ktof0uxfo06lb4ox,1,54.9,69.1,2022-08-07T10:31:05.525Z,2022-08-07T10:31:08Z,3690829017,141,81.7,3690829015,140,45.3,3690829013,56,Back,3690829019,212,13.2,3690829021,213,2.4,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198511,145,1,1,15,29,2uuh2bir8ktof0uxfo06lb4ox,1,45,83,2022-08-07T10:31:08.628Z,2022-08-07T10:31:13Z,3690829225,213,0.3,3690829223,212,22.4,3690829219,140,65.4,3690829221,141,92.7,3690829217,56,Left,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198539,146,1,1,15,34,2uuh2bir8ktof0uxfo06lb4ox,1,66.2,94.1,2022-08-07T10:31:13.234Z,2022-08-07T10:31:16Z,3690829359,56,Left,3690829361,140,55.6,3690829363,141,86.6,3690829365,212,12.2,3690829367,213,3.6,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198553,147,1,1,15,36,2uuh2bir8ktof0uxfo06lb4ox,1,56.7,82.4,2022-08-07T10:31:15.745Z,2022-08-07T10:31:17Z,3690829447,56,Center,3690829453,212,12.8,3690829455,213,5.3,3690829449,140,63.4,3690829451,141,66.7,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198569,148,1,1,15,38,2uuh2bir8ktof0uxfo06lb4ox,1,62.8,65.7,2022-08-07T10:31:17.553Z,2022-08-07T10:31:19Z,3690829527,56,Center,3690829535,213,5.8,3690829533,212,10.1,3690829529,140,71.2,3690829531,141,58.4,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198575,149,1,1,15,39,2uuh2bir8ktof0uxfo06lb4ox,1,72.6,59.3,2022-08-07T10:31:18.863Z,2022-08-07T10:31:20Z,3690829561,141,70.3,3690829557,56,Center,3690829565,213,2.1,3690829563,212,8.6,3690829569,156,,3690829559,140,68.5,,,,,,,asn8og4yn5gj4it0qe6vulhat,A. Vellios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198605,150,1,1,15,41,2uuh2bir8ktof0uxfo06lb4ox,1,71.6,69.7,2022-08-07T10:31:20.799Z,2022-08-07T10:31:22Z,3690829731,213,0.7,3690829729,212,20.3,3690829723,56,Left,3690829725,140,86.9,3690829727,141,88.0,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198651,151,1,1,15,43,2uuh2bir8ktof0uxfo06lb4ox,0,87.5,87.5,2022-08-07T10:31:22.303Z,2022-08-07T10:31:27Z,3690829975,212,45.5,3690829977,213,5.0,3690829973,141,23.9,3690829971,140,100.0,3690829967,155,,3690829965,2,,3690829969,56,Center,3690829979,1,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198677,137,5,1,15,48,xcevba75jfkrg4s6tl89zl3y,1,-1.2,72.8,2022-08-07T10:31:26.951Z,2022-08-07T11:06:06Z,3690830109,233,152,3690830071,56,Back,3690830073,346,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198657,152,5,1,15,48,2uuh2bir8ktof0uxfo06lb4ox,0,101.2,27.2,2022-08-07T10:31:26.951Z,2022-08-07T10:31:29Z,3690830131,233,137,3690829997,56,Center,3690829999,346,,,,,,,,,,,,,,,,,amb2qvdnwu0meepj6yu65g72t,J. Tutuarima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198935,138,1,1,16,15,xcevba75jfkrg4s6tl89zl3y,0,5,49.9,2022-08-07T10:31:54.623Z,2022-08-07T10:31:58Z,3690831363,124,,3690831365,56,Center,3690831367,140,67.6,3690831371,212,68.2,3690831373,213,0.3,3690831377,1,,3690831381,74,,3690831369,141,76.9,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198947,153,1,1,16,19,2uuh2bir8ktof0uxfo06lb4ox,0,39.9,11.7,2022-08-07T10:31:58.655Z,2022-08-07T10:31:59Z,3690831441,141,18.8,3690831435,3,,3690831437,56,Right,3690831445,213,0.4,3690831443,212,11.7,3690831439,140,50.1,,,,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198959,139,1,1,16,21,xcevba75jfkrg4s6tl89zl3y,0,54.4,78.7,2022-08-07T10:31:59.982Z,2022-08-07T10:32:01Z,3690831499,3,,3690831503,140,74.1,3690831507,212,20.7,3690831505,141,78.8,3690831501,56,Center,3690831509,213,0.0,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198967,154,44,1,16,22,2uuh2bir8ktof0uxfo06lb4ox,1,29.2,15.6,2022-08-07T10:32:01.870Z,2022-08-07T10:32:04Z,3690831559,56,Back,3690831707,233,140,3690831561,285,,,,,,,,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198997,140,44,1,16,22,xcevba75jfkrg4s6tl89zl3y,0,70.8,84.4,2022-08-07T10:32:01.871Z,2022-08-07T10:32:05Z,3690831647,56,Left,3690831649,286,,3690831719,233,154,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198975,155,1,1,16,23,2uuh2bir8ktof0uxfo06lb4ox,1,32.4,10.3,2022-08-07T10:32:02.254Z,2022-08-07T10:32:03Z,3690831581,212,7.4,3690831573,56,Back,3690831575,140,37.0,3690831577,141,18.6,3690831571,3,,3690831585,213,0.9,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443198983,156,49,1,16,24,2uuh2bir8ktof0uxfo06lb4ox,1,36.4,17.3,2022-08-07T10:32:03.453Z,2022-08-07T10:32:04Z,,,,,,,,,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
