id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2519886183,151,74,1,17,55,59t7flioj4w4mpwnrwbm0m8ck,1,64.1,4.3,2023-03-13T19:20:19.119Z,2023-03-13T19:22:00Z,4096566671,233,193,4096566635,285,,4096566633,56,Right,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886195,152,5,1,17,57,59t7flioj4w4mpwnrwbm0m8ck,0,62,-1.2,2023-03-13T19:20:21.730Z,2023-03-13T19:22:02Z,4096566679,56,Right,4096566681,347,,4096567145,233,194,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886289,194,5,1,17,57,6lzy9iiqoysvtdsgx719fng9n,1,38,101.2,2023-03-13T19:20:21.730Z,2023-03-13T19:20:34Z,4096567127,347,,4096567125,56,Back,4096567137,233,152,,,,,,,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886323,195,1,1,18,10,6lzy9iiqoysvtdsgx719fng9n,0,36.3,100,2023-03-13T19:20:34.173Z,2023-03-13T19:20:37Z,4096567299,212,33.4,4096567301,213,6.1,4096567291,107,,4096567297,141,93.8,4096567303,1,,4096567295,140,67.7,4096567293,56,Left,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886341,153,1,1,18,13,59t7flioj4w4mpwnrwbm0m8ck,0,42.4,6.7,2023-03-13T19:20:37.525Z,2023-03-13T19:20:38Z,4096567395,212,19.9,4096567393,141,0.0,4096567387,3,,4096567399,213,6.0,4096567391,140,60.7,4096567389,56,Right,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886345,154,5,1,18,14,59t7flioj4w4mpwnrwbm0m8ck,0,59.8,-1.4,2023-03-13T19:20:38.497Z,2023-03-13T19:20:47Z,4096567411,56,Right,4096567827,233,196,4096567413,347,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886419,196,5,1,18,14,6lzy9iiqoysvtdsgx719fng9n,1,40.2,101.4,2023-03-13T19:20:38.497Z,2023-03-13T19:22:02Z,4096567795,347,,4096567811,233,154,4096567793,56,Back,,,,,,,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886447,197,1,1,18,23,6lzy9iiqoysvtdsgx719fng9n,1,40.7,100,2023-03-13T19:20:47.017Z,2023-03-13T19:20:50Z,4096567955,140,70.1,4096567953,56,Left,4096567963,1,,4096567951,107,,4096567957,141,94.8,4096567961,213,6.1,4096567959,212,31.3,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886451,198,44,1,18,26,6lzy9iiqoysvtdsgx719fng9n,1,68.2,92.2,2023-03-13T19:20:50.560Z,2023-03-13T19:20:51Z,4096567999,233,155,4096567973,286,,4096567971,56,Left,,,,,,,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886453,155,44,1,18,26,59t7flioj4w4mpwnrwbm0m8ck,0,31.8,7.8,2023-03-13T19:20:50.561Z,2023-03-13T19:20:52Z,4096567975,56,Back,4096567977,285,,4096568007,233,198,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886467,199,1,1,18,26,6lzy9iiqoysvtdsgx719fng9n,0,70.1,94.8,2023-03-13T19:20:50.870Z,2023-03-13T19:20:52Z,4096568031,3,,4096568037,140,74.9,4096568043,213,5.4,4096568039,141,86.0,4096568033,168,,4096568035,56,Left,4096568041,212,7.8,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886461,156,49,1,18,28,59t7flioj4w4mpwnrwbm0m8ck,1,36.3,14.4,2023-03-13T19:20:51.989Z,2023-03-13T19:20:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886483,157,1,1,18,28,59t7flioj4w4mpwnrwbm0m8ck,1,36.3,14.4,2023-03-13T19:20:52.373Z,2023-03-13T19:20:53Z,4096568131,212,25.9,4096568125,56,Right,4096568123,157,,4096568139,1,,4096568135,213,0.1,4096568129,141,17.4,4096568127,140,60.9,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886507,158,1,1,18,29,59t7flioj4w4mpwnrwbm0m8ck,1,60.9,17.4,2023-03-13T19:20:53.461Z,2023-03-13T19:20:55Z,4096568249,213,4.2,4096568247,212,8.5,4096568245,141,6.5,4096568241,56,Right,4096568243,140,57.0,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886519,159,1,1,18,31,59t7flioj4w4mpwnrwbm0m8ck,0,57,6.5,2023-03-13T19:20:55.029Z,2023-03-13T19:20:57Z,4096568289,140,81.3,4096568291,141,28.9,4096568287,56,Center,4096568295,213,0.5,4096568293,212,29.7,4096568285,155,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886531,200,49,1,18,33,6lzy9iiqoysvtdsgx719fng9n,1,25.5,68.5,2023-03-13T19:20:57.644Z,2023-03-13T19:20:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886635,201,1,1,18,34,6lzy9iiqoysvtdsgx719fng9n,1,25.1,67.6,2023-03-13T19:20:58.197Z,2023-03-13T19:21:07Z,4096568855,196,,4096568865,213,4.6,4096568863,212,44.4,4096568857,56,Back,4096568861,141,2.8,4096568867,1,,4096568859,140,19.8,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886631,160,45,1,18,42,59t7flioj4w4mpwnrwbm0m8ck,0,77.3,85.8,2023-03-13T19:21:06.869Z,2023-03-13T19:21:09Z,4096568841,286,,4096568839,56,Left,4096568997,233,202,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886653,202,3,1,18,42,6lzy9iiqoysvtdsgx719fng9n,1,22.7,14.2,2023-03-13T19:21:06.869Z,2023-03-13T19:21:09Z,4096568965,285,,4096568963,56,Back,4096568983,233,160,,,,,,,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886667,203,1,1,18,45,6lzy9iiqoysvtdsgx719fng9n,1,27.6,18.3,2023-03-13T19:21:08.932Z,2023-03-13T19:21:10Z,4096569027,212,10.9,4096569025,141,29.2,4096569021,56,Back,4096569023,140,20.0,4096569029,213,2.4,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886705,204,1,1,18,46,6lzy9iiqoysvtdsgx719fng9n,1,20,29.2,2023-03-13T19:21:10.140Z,2023-03-13T19:21:13Z,4096569275,213,2.2,4096569271,141,58.2,4096569273,212,25.0,4096569269,140,5.3,4096569265,56,Back,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886751,205,1,1,18,49,6lzy9iiqoysvtdsgx719fng9n,1,7,59.3,2023-03-13T19:21:13.844Z,2023-03-13T19:21:17Z,4096569463,140,53.5,4096569465,141,70.0,4096569469,213,0.1,4096569473,1,,4096569459,157,,4096569467,212,49.4,4096569461,56,Center,,,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886753,206,44,1,18,52,6lzy9iiqoysvtdsgx719fng9n,1,52.8,74.1,2023-03-13T19:21:16.132Z,2023-03-13T19:21:17Z,4096569485,286,,4096569483,56,Center,4096569491,233,161,,,,,,,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886739,161,44,1,18,52,59t7flioj4w4mpwnrwbm0m8ck,0,47.2,25.9,2023-03-13T19:21:16.133Z,2023-03-13T19:21:18Z,4096569507,233,206,4096569407,56,Back,4096569409,285,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886761,207,1,1,18,53,6lzy9iiqoysvtdsgx719fng9n,0,53.5,70,2023-03-13T19:21:17.338Z,2023-03-13T19:21:18Z,4096569529,213,2.0,4096569525,141,100.0,4096569521,140,45.3,4096569527,212,22.6,4096569515,3,,4096569517,56,Back,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886911,162,5,1,18,53,59t7flioj4w4mpwnrwbm0m8ck,1,52.8,-1.4,2023-03-13T19:21:17.429Z,2023-03-13T19:21:35Z,4096570249,233,208,4096570241,56,Right,4096570243,347,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886767,208,5,1,18,53,6lzy9iiqoysvtdsgx719fng9n,0,47.2,101.4,2023-03-13T19:21:17.429Z,2023-03-13T19:22:02Z,4096569545,56,Back,4096569547,347,,4096570283,233,162,,,,,,,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886945,163,1,1,19,11,59t7flioj4w4mpwnrwbm0m8ck,1,55.1,0,2023-03-13T19:21:34.965Z,2023-03-13T19:21:37Z,4096570403,56,Right,4096570405,140,66.8,4096570401,107,,4096570411,213,0.8,4096570407,141,17.1,4096570409,212,17.8,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886971,164,1,1,19,13,59t7flioj4w4mpwnrwbm0m8ck,1,66.8,17.1,2023-03-13T19:21:37.221Z,2023-03-13T19:21:38Z,4096570559,213,0.9,4096570557,212,10.0,4096570551,56,Center,4096570547,3,,4096570549,168,,4096570553,140,72.6,4096570555,141,28.8,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886975,165,1,1,19,14,59t7flioj4w4mpwnrwbm0m8ck,0,72.6,28.8,2023-03-13T19:21:38.597Z,2023-03-13T19:21:47Z,4096570567,141,34.3,4096570563,56,Center,4096570565,140,68.1,4096571011,156,,4096570569,212,6.0,4096570571,213,2.5,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519886997,166,50,1,19,16,59t7flioj4w4mpwnrwbm0m8ck,1,71,40.8,2023-03-13T19:21:40.379Z,2023-03-13T19:21:42Z,4096570755,233,209,4096570675,56,Center,4096570677,286,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887011,209,7,1,19,16,6lzy9iiqoysvtdsgx719fng9n,1,29,59.2,2023-03-13T19:21:40.380Z,2023-03-13T19:21:42Z,4096570719,56,Back,4096570751,233,166,4096570721,285,,,,,,,,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887013,210,49,1,19,17,6lzy9iiqoysvtdsgx719fng9n,1,27.8,49.4,2023-03-13T19:21:41.868Z,2023-03-13T19:21:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887073,211,1,1,19,21,6lzy9iiqoysvtdsgx719fng9n,1,23.9,42.2,2023-03-13T19:21:45.321Z,2023-03-13T19:21:48Z,4096571047,56,Back,4096571049,140,28.8,4096571055,213,5.0,4096571053,212,16.3,4096571051,141,19.4,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887089,212,1,1,19,24,6lzy9iiqoysvtdsgx719fng9n,1,30.9,18.3,2023-03-13T19:21:47.883Z,2023-03-13T19:21:49Z,4096571107,56,Back,4096571111,141,30.4,4096571109,140,29.3,4096571115,213,1.8,4096571113,212,8.4,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887097,213,1,1,19,25,6lzy9iiqoysvtdsgx719fng9n,1,29.9,30,2023-03-13T19:21:49.584Z,2023-03-13T19:21:50Z,4096571145,212,7.5,4096571141,140,30.0,4096571143,141,18.9,4096571147,213,4.7,4096571139,56,Back,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887157,214,1,1,19,26,6lzy9iiqoysvtdsgx719fng9n,1,30,18.9,2023-03-13T19:21:50.585Z,2023-03-13T19:21:56Z,4096571437,141,32.4,4096571439,212,13.5,4096571433,56,Back,4096571435,140,20.6,4096571441,213,2.4,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887207,215,1,1,19,32,6lzy9iiqoysvtdsgx719fng9n,1,23,35.8,2023-03-13T19:21:56.539Z,2023-03-13T19:22:01Z,4096571695,213,2.4,4096571693,212,19.8,4096571687,56,Back,4096571691,141,55.5,4096571689,140,9.1,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887257,216,1,1,19,37,6lzy9iiqoysvtdsgx719fng9n,1,9.8,56.3,2023-03-13T19:22:01.732Z,2023-03-13T19:22:08Z,4096571991,141,93.0,4096571989,140,19.6,4096571987,56,Back,4096571993,212,27.0,4096571995,213,1.2,,,,,,,,,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887297,217,1,1,19,44,6lzy9iiqoysvtdsgx719fng9n,1,23.3,89.3,2023-03-13T19:22:08.425Z,2023-03-13T19:22:13Z,4096572187,141,27.6,4096572181,196,,4096572191,213,4.8,4096572189,212,42.0,4096572185,140,25.5,4096572183,56,Back,4096572193,1,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887317,218,1,1,19,49,6lzy9iiqoysvtdsgx719fng9n,1,30.8,23.6,2023-03-13T19:22:13.200Z,2023-03-13T19:22:15Z,4096572293,213,5.8,4096572285,56,Right,4096572291,212,30.9,4096572289,141,4.3,4096572287,140,57.4,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887323,219,3,1,19,51,6lzy9iiqoysvtdsgx719fng9n,0,57.5,5,2023-03-13T19:22:15.325Z,2023-03-13T19:22:18Z,4096572413,233,167,4096572313,56,Right,4096572315,286,,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887327,167,7,1,19,51,59t7flioj4w4mpwnrwbm0m8ck,1,42.5,95,2023-03-13T19:22:15.326Z,2023-03-13T19:22:18Z,4096572323,167,,4096572325,56,Back,4096572327,285,,4096572409,233,219,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887331,168,5,1,19,52,59t7flioj4w4mpwnrwbm0m8ck,0,40.2,100.6,2023-03-13T19:22:16.692Z,2023-03-13T19:22:28Z,4096572341,56,Back,4096572345,347,,4096572823,233,220,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887413,220,5,1,19,52,6lzy9iiqoysvtdsgx719fng9n,1,59.8,-0.6,2023-03-13T19:22:16.692Z,2023-03-13T19:25:02Z,4096572743,56,Right,4096572745,347,,4096572783,233,168,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887467,221,1,1,20,4,6lzy9iiqoysvtdsgx719fng9n,1,60.5,0,2023-03-13T19:22:28.043Z,2023-03-13T19:22:33Z,4096573075,212,28.9,4096573085,1,,4096573069,140,85.9,4096573067,56,Right,4096573071,141,15.5,4096573081,213,0.4,4096573065,107,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887475,222,3,1,20,9,6lzy9iiqoysvtdsgx719fng9n,0,85.6,16.6,2023-03-13T19:22:32.884Z,2023-03-13T19:22:36Z,4096573107,56,Right,4096573109,286,,4096573159,233,169,,,,,,,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887477,169,7,1,20,9,59t7flioj4w4mpwnrwbm0m8ck,1,14.4,83.4,2023-03-13T19:22:32.885Z,2023-03-13T19:22:34Z,4096573123,285,,4096573121,56,Back,4096573141,233,222,4096573119,167,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887491,170,5,1,20,10,59t7flioj4w4mpwnrwbm0m8ck,0,8.6,101.2,2023-03-13T19:22:34.100Z,2023-03-13T19:22:45Z,4096573683,233,223,4096573207,347,,4096573205,56,Back,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887587,223,5,1,20,10,6lzy9iiqoysvtdsgx719fng9n,1,91.4,-1.2,2023-03-13T19:22:34.100Z,2023-03-13T19:25:02Z,4096573671,347,,4096573675,233,170,4096573669,56,Right,,,,,,,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887625,224,1,1,20,20,6lzy9iiqoysvtdsgx719fng9n,1,90.9,0,2023-03-13T19:22:44.474Z,2023-03-13T19:22:47Z,4096573795,140,93.7,4096573793,56,Center,4096573797,141,25.0,4096573801,213,1.4,4096573791,107,,4096573799,212,18.2,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887653,225,1,1,20,23,6lzy9iiqoysvtdsgx719fng9n,1,93.7,25,2023-03-13T19:22:47.792Z,2023-03-13T19:23:04Z,4096573949,140,76.1,4096573955,213,2.9,4096573953,212,19.0,4096573947,56,Center,4096573951,141,31.5,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887661,226,1,1,20,27,6lzy9iiqoysvtdsgx719fng9n,0,86.8,31,2023-03-13T19:22:51.114Z,2023-03-13T19:23:25Z,4096573997,212,6.9,4096573993,140,86.5,4096573995,141,41.2,4096573991,56,Center,4096573999,213,1.6,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887655,171,8,1,20,27,59t7flioj4w4mpwnrwbm0m8ck,1,16.2,62.1,2023-03-13T19:22:51.317Z,2023-03-13T19:22:51Z,4096573959,56,Back,,,,,,,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887683,227,43,1,20,28,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2023-03-13T19:22:52.147Z,2023-03-13T19:23:24Z,4096574093,56,Center,4096574095,140,92.7,4096575347,144,1,4096574099,212,6.9,4096574097,141,37.9,4096574101,213,6.0,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519887685,228,16,1,20,30,6lzy9iiqoysvtdsgx719fng9n,1,95.1,40.3,2023-03-13T19:22:54.002Z,2023-03-13T19:23:46Z,4096575241,72,,4096576385,80,,4096576393,89,,4096575243,60,,4096576387,102,46.1,4096574107,22,,4096576391,214,,4096574111,56,Center,47l204bkq2qqjhtazusr0019m,Y. Baas,,4096576389,103,7.6,4096575247,374,2023-03-13 19:22:53.500,4096576395,458,,4096576399,231,45.8,4096576397,230,4096575251,375,98.9,20:29.629,,,,,,,,,,
2519888169,172,1,1,21,26,59t7flioj4w4mpwnrwbm0m8ck,1,50.1,50,2023-03-13T19:23:50.821Z,2023-03-13T19:23:52Z,4096576645,279,G,4096576643,213,2.8,4096576637,140,38.1,4096576639,141,57.2,4096576641,212,13.5,4096576635,56,Back,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888177,173,1,1,21,28,59t7flioj4w4mpwnrwbm0m8ck,1,37.4,57.6,2023-03-13T19:23:51.988Z,2023-03-13T19:23:52Z,4096576683,213,2.3,4096576675,56,Back,4096576679,141,69.7,4096576677,140,30.2,4096576681,212,11.2,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888191,174,1,1,21,28,59t7flioj4w4mpwnrwbm0m8ck,1,30.2,69.7,2023-03-13T19:23:52.580Z,2023-03-13T19:23:57Z,4096576749,56,Back,4096576757,213,5.6,4096576753,141,58.4,4096576755,212,11.9,4096576751,140,38.8,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888253,175,1,1,21,33,59t7flioj4w4mpwnrwbm0m8ck,1,32.2,74.2,2023-03-13T19:23:56.996Z,2023-03-13T19:24:04Z,4096577069,213,3.1,4096577067,212,13.7,4096577061,56,Back,4096577065,141,75.0,4096577063,140,19.2,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888275,176,1,1,21,40,59t7flioj4w4mpwnrwbm0m8ck,1,43.2,52.2,2023-03-13T19:24:04.388Z,2023-03-13T19:24:08Z,4096577203,213,5.1,4096577205,1,,4096577199,141,5.0,4096577197,140,55.3,4096577201,212,34.5,4096577195,56,Right,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888295,177,1,1,21,44,59t7flioj4w4mpwnrwbm0m8ck,1,60,8.8,2023-03-13T19:24:07.972Z,2023-03-13T19:24:10Z,4096577279,141,34.0,4096577281,212,19.4,4096577277,140,68.6,4096577283,213,1.1,4096577275,56,Center,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888301,178,1,1,21,46,59t7flioj4w4mpwnrwbm0m8ck,0,65.4,28.9,2023-03-13T19:24:09.940Z,2023-03-13T19:24:14Z,4096577321,233,229,4096577305,140,68.0,4096577303,56,Center,4096577319,236,,4096577309,212,2.9,4096577325,286,,4096577307,141,27.4,4096577311,213,5.9,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888303,229,74,1,21,46,6lzy9iiqoysvtdsgx719fng9n,1,34.7,75.3,2023-03-13T19:24:09.941Z,2023-03-13T19:24:12Z,4096577313,56,Back,4096577315,285,,4096577329,233,178,,,,,,,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888313,179,61,1,21,47,59t7flioj4w4mpwnrwbm0m8ck,1,70.8,27.3,2023-03-13T19:24:10.914Z,2023-03-13T19:24:13Z,4096577365,56,Center,,,,,,,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888321,230,49,1,21,48,6lzy9iiqoysvtdsgx719fng9n,1,36.7,72.4,2023-03-13T19:24:12.340Z,2023-03-13T19:24:12Z,,,,,,,,,,,,,,,,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888329,231,1,1,21,48,6lzy9iiqoysvtdsgx719fng9n,1,36.7,72.4,2023-03-13T19:24:12.706Z,2023-03-13T19:24:13Z,4096577455,141,78.7,4096577451,56,Back,4096577453,140,40.2,4096577457,212,5.6,4096577459,213,0.9,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888369,232,1,1,21,49,6lzy9iiqoysvtdsgx719fng9n,1,40.2,78.7,2023-03-13T19:24:13.720Z,2023-03-13T19:24:18Z,4096577657,212,16.9,4096577655,141,90.5,4096577653,140,26.0,4096577651,56,Back,4096577659,213,2.6,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888379,233,1,1,21,51,6lzy9iiqoysvtdsgx719fng9n,1,26,90.5,2023-03-13T19:24:14.927Z,2023-03-13T19:24:49Z,4096577719,212,15.1,4096577717,141,75.0,4096577713,56,Back,4096577715,140,36.3,4096577721,213,5.5,,,,,,,,,,f593mnttzie8gicqlig2zvzvu,A. van Axel Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
