id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2498927043,386,1,1,41,24,xcevba75jfkrg4s6tl89zl3y,1,26.5,76.3,2023-01-20T19:43:55.443Z,2023-01-20T19:44:05Z,3986124559,212,12.9,3986124553,56,Back,3986124557,141,57.5,3986124555,140,27.9,3986124561,213,4.8,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927097,387,1,1,41,33,xcevba75jfkrg4s6tl89zl3y,1,48.1,49.6,2023-01-20T19:44:04.787Z,2023-01-20T19:44:09Z,3986124853,140,34.4,3986124857,212,17.2,3986124855,141,35.7,3986124859,213,3.7,3986124851,56,Back,3986124861,279,G,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927121,388,1,1,41,37,xcevba75jfkrg4s6tl89zl3y,1,32.3,32.7,2023-01-20T19:44:09.140Z,2023-01-20T19:44:12Z,3986124999,212,30.6,3986124997,141,4.0,3986124995,140,54.7,3986124993,56,Right,3986125001,213,5.6,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927143,389,1,1,41,41,xcevba75jfkrg4s6tl89zl3y,0,61.7,2.2,2023-01-20T19:44:12.435Z,2023-01-20T19:44:14Z,3986125135,213,0.5,3986125127,56,Right,3986125133,212,26.2,3986125129,140,84.0,3986125131,141,19.4,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927155,366,49,1,41,45,1fttb31hnskynpku8qd09yhm8,1,16,91.1,2023-01-20T19:44:16.345Z,2023-01-20T19:48:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927181,367,1,1,41,46,1fttb31hnskynpku8qd09yhm8,0,12.7,97.3,2023-01-20T19:44:18.202Z,2023-01-20T19:48:38Z,3986125301,140,14.4,3986133739,286,,3986125303,141,97.3,3986125305,212,1.8,3986125299,56,Back,3986133073,155,,3986125307,213,0,3986133735,233,417,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,3986133733,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928871,417,74,1,41,46,xcevba75jfkrg4s6tl89zl3y,1,77.7,3.7,2023-01-20T19:44:18.203Z,2023-01-20T19:53:34Z,3986133107,56,Right,3986133741,233,367,3986133109,285,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927189,368,5,1,41,48,1fttb31hnskynpku8qd09yhm8,1,37.4,101.6,2023-01-20T19:44:19.295Z,2023-01-20T19:48:15Z,3986125355,56,Back,3986125357,347,,3986126243,233,390,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927373,390,5,1,41,48,xcevba75jfkrg4s6tl89zl3y,0,62.6,-1.6,2023-01-20T19:44:19.295Z,2023-01-20T19:47:14Z,3986126219,56,Right,3986126237,233,368,3986126221,347,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927361,370,1,1,42,10,1fttb31hnskynpku8qd09yhm8,0,36.2,100,2023-01-20T19:44:41.512Z,2023-01-20T19:49:02Z,3986127633,107,,3986126177,56,Back,3986126181,141,92.4,3986126179,140,47.1,3986126185,213,5.8,3986126183,212,12.9,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927375,391,49,1,42,12,xcevba75jfkrg4s6tl89zl3y,1,55.2,9.8,2023-01-20T19:44:43.715Z,2023-01-20T19:44:44Z,,,,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927403,392,1,1,42,13,xcevba75jfkrg4s6tl89zl3y,0,55.4,10.4,2023-01-20T19:44:44.259Z,2023-01-20T19:44:47Z,3986126379,141,57.2,3986126381,212,40.6,3986126377,140,79.4,3986126383,213,0.9,3986126385,1,,3986126373,157,,3986126375,56,Center,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927393,371,49,1,42,15,1fttb31hnskynpku8qd09yhm8,1,28.8,34.2,2023-01-20T19:44:46.489Z,2023-01-20T19:49:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927465,372,1,1,42,19,1fttb31hnskynpku8qd09yhm8,1,22.1,37.1,2023-01-20T19:44:50.680Z,2023-01-20T19:49:10Z,3986126643,213,2.5,3986126641,212,22.3,3986126639,141,56.0,3986126637,140,4.7,3986126635,56,Back,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927491,373,2,1,42,22,1fttb31hnskynpku8qd09yhm8,1,4.7,56,2023-01-20T19:44:53.370Z,2023-01-20T19:49:22Z,3986126733,1,,3986127135,7,bs14utcyx2am6s46cuv52nf56,3986126727,141,68.4,3986126723,56,Back,3986126725,140,45.8,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927587,394,55,1,42,22,xcevba75jfkrg4s6tl89zl3y,1,25.1,28.9,2023-01-20T19:44:53.371Z,2023-01-20T19:53:30Z,3986135215,189,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927507,374,43,1,42,24,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-01-20T19:44:56.152Z,2023-01-20T19:45:03Z,3986126817,213,2.3,3986126809,56,Back,3986126815,212,5.5,3986126813,141,74.2,3986127043,144,1,3986126811,140,42.2,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927647,395,1,1,42,44,xcevba75jfkrg4s6tl89zl3y,1,48.9,35.7,2023-01-20T19:45:15.315Z,2023-01-20T19:45:17Z,3986127469,213,1.9,3986127457,5,,3986127459,241,,3986127467,212,10.5,3986127461,56,Back,3986127463,140,45.3,3986127465,141,50.1,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927669,396,1,1,42,46,xcevba75jfkrg4s6tl89zl3y,1,45.3,50.1,2023-01-20T19:45:17.428Z,2023-01-20T19:45:20Z,3986127565,56,Back,3986127573,213,1.8,3986127571,212,15.8,3986127567,140,41.4,3986127569,141,72.6,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927703,397,1,1,42,49,xcevba75jfkrg4s6tl89zl3y,1,43.4,73.6,2023-01-20T19:45:20.403Z,2023-01-20T19:45:26Z,3986127747,213,4.3,3986127745,212,17.5,3986127743,141,49.6,3986127739,56,Back,3986127741,140,37.3,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927755,398,1,1,42,58,xcevba75jfkrg4s6tl89zl3y,1,30.5,49.3,2023-01-20T19:45:29.411Z,2023-01-20T19:45:34Z,3986127981,213,1.6,3986127979,212,30.7,3986127975,140,31.1,3986127977,141,94.4,3986127973,56,Back,3986127971,155,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927759,399,1,1,43,2,xcevba75jfkrg4s6tl89zl3y,0,31.5,94.4,2023-01-20T19:45:33.924Z,2023-01-20T19:45:34Z,3986128005,212,15.8,3986128003,141,100.0,3986127999,56,Back,3986127997,157,,3986128001,140,45.7,3986128009,1,,3986128007,213,0.3,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927787,375,5,1,43,3,1fttb31hnskynpku8qd09yhm8,1,51.4,-1.4,2023-01-20T19:45:34.446Z,2023-01-20T19:47:14Z,3986128125,233,400,3986128115,347,,3986128113,56,Right,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927763,400,5,1,43,3,xcevba75jfkrg4s6tl89zl3y,0,48.6,101.4,2023-01-20T19:45:34.446Z,2023-01-20T19:45:38Z,3986128141,233,375,3986128021,56,Back,3986128023,347,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927801,376,1,1,43,6,1fttb31hnskynpku8qd09yhm8,1,56.3,0,2023-01-20T19:45:37.752Z,2023-01-20T19:45:39Z,3986128199,140,59.0,3986128197,56,Center,3986128205,213,1.4,3986128203,212,19.6,3986128201,141,27.1,3986128195,107,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927807,377,1,1,43,8,1fttb31hnskynpku8qd09yhm8,1,59.2,27.1,2023-01-20T19:45:39.816Z,2023-01-20T19:45:41Z,3986128237,141,18.5,3986128235,140,66.5,3986128233,56,Right,3986128241,213,5.6,3986128239,212,9.6,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927815,378,1,1,43,9,1fttb31hnskynpku8qd09yhm8,1,66.5,18.5,2023-01-20T19:45:40.985Z,2023-01-20T19:45:42Z,3986128295,213,0.6,3986128293,212,10.8,3986128291,141,27.4,3986128287,56,Center,3986128289,140,75.0,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927843,379,1,1,43,10,1fttb31hnskynpku8qd09yhm8,1,75,27.4,2023-01-20T19:45:42.025Z,2023-01-20T19:45:45Z,3986128413,213,3.1,3986128405,56,Center,3986128411,212,6.3,3986128407,140,69.0,3986128409,141,28.2,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927881,380,1,1,43,14,1fttb31hnskynpku8qd09yhm8,1,65.8,39.8,2023-01-20T19:45:45.865Z,2023-01-20T19:45:50Z,3986128593,212,35.1,3986128595,213,1.5,3986128585,155,,3986128591,141,91.4,3986128597,1,,3986128589,140,67.0,3986128587,56,Left,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927887,381,1,1,43,19,1fttb31hnskynpku8qd09yhm8,0,72.1,81.2,2023-01-20T19:45:50.696Z,2023-01-20T19:45:55Z,3986128621,140,77.3,3986128619,56,Center,3986128627,213,5.4,3986128625,212,8.9,3986128623,141,70.8,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927899,401,8,1,43,21,xcevba75jfkrg4s6tl89zl3y,1,24.9,33.1,2023-01-20T19:45:53.043Z,2023-01-20T19:45:53Z,3986128669,56,Back,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927937,382,1,1,43,23,1fttb31hnskynpku8qd09yhm8,1,59.8,61.8,2023-01-20T19:45:55.048Z,2023-01-20T19:45:57Z,3986128797,141,41.0,3986128799,212,15.6,3986128801,213,4.3,3986128795,140,53.5,3986128793,56,Center,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927957,383,1,1,43,25,1fttb31hnskynpku8qd09yhm8,1,53.5,41,2023-01-20T19:45:57.144Z,2023-01-20T19:46:00Z,3986128881,213,0.7,3986128879,212,12.2,3986128873,56,Center,3986128877,141,52.7,3986128875,140,62.3,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927973,384,1,1,43,29,1fttb31hnskynpku8qd09yhm8,1,63.8,36.3,2023-01-20T19:46:00.456Z,2023-01-20T19:46:02Z,3986128951,56,Right,3986128957,212,15.6,3986128955,141,13.4,3986128953,140,64.4,3986128959,213,4.8,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498927997,385,1,1,43,31,1fttb31hnskynpku8qd09yhm8,1,63.3,13.2,2023-01-20T19:46:02.264Z,2023-01-20T19:46:05Z,3986129103,212,24.4,3986129105,213,2.5,3986129095,140,44.8,3986129091,56,Back,3986129099,141,34.9,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928043,386,1,1,43,33,1fttb31hnskynpku8qd09yhm8,1,42.3,35.4,2023-01-20T19:46:05.096Z,2023-01-20T19:46:12Z,3986129329,140,42.6,3986129327,56,Back,3986129335,213,1.6,3986129333,212,20.6,3986129331,141,65.7,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928053,387,1,1,43,40,1fttb31hnskynpku8qd09yhm8,1,65.5,59.3,2023-01-20T19:46:11.912Z,2023-01-20T19:46:12Z,3986129379,212,14.3,3986129381,213,4.5,3986129375,140,63.3,3986129377,141,38.6,3986129373,56,Center,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928109,388,1,1,43,41,1fttb31hnskynpku8qd09yhm8,1,63.3,38.6,2023-01-20T19:46:12.664Z,2023-01-20T19:46:17Z,3986129657,213,5.4,3986129655,212,20.3,3986129653,141,15.9,3986129649,56,Right,3986129651,140,75.8,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928113,389,61,1,43,46,1fttb31hnskynpku8qd09yhm8,0,83.7,25.3,2023-01-20T19:46:17.881Z,2023-01-20T19:46:18Z,3986129665,56,Center,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928141,402,1,1,43,48,xcevba75jfkrg4s6tl89zl3y,1,17.4,83.3,2023-01-20T19:46:19.571Z,2023-01-20T19:46:21Z,3986129791,140,9.0,3986129789,56,Back,3986129797,213,3.2,3986129795,212,8.8,3986129793,141,82.7,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928147,403,49,1,43,49,xcevba75jfkrg4s6tl89zl3y,1,6.8,82.7,2023-01-20T19:46:21.158Z,2023-01-20T19:46:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928217,404,50,1,43,57,xcevba75jfkrg4s6tl89zl3y,1,2.9,90.2,2023-01-20T19:46:28.871Z,2023-01-20T19:46:33Z,3986130271,233,390,3986130107,285,,3986130105,56,Back,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928249,390,7,1,43,57,1fttb31hnskynpku8qd09yhm8,0,97.1,9.8,2023-01-20T19:46:28.872Z,2023-01-20T19:46:34Z,3986130259,56,Right,3986130267,233,404,3986130257,167,,3986130261,286,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928243,405,61,1,44,1,xcevba75jfkrg4s6tl89zl3y,1,2.6,94.7,2023-01-20T19:46:32.676Z,2023-01-20T19:46:32Z,3986130243,56,Back,,,,,,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928267,391,5,1,44,1,1fttb31hnskynpku8qd09yhm8,1,97.4,-1.4,2023-01-20T19:46:33.016Z,2023-01-20T19:46:35Z,3986130341,56,Right,3986130343,347,,3986130353,233,406,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928269,406,5,1,44,1,xcevba75jfkrg4s6tl89zl3y,0,2.6,101.4,2023-01-20T19:46:33.016Z,2023-01-20T19:47:15Z,3986130347,347,,3986130345,56,Back,3986130365,233,391,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928341,392,1,1,44,12,1fttb31hnskynpku8qd09yhm8,1,95.1,0,2023-01-20T19:46:43.928Z,2023-01-20T19:46:44Z,3986130677,56,Right,3986130679,140,89.9,3986130681,141,8.9,3986130683,212,8.7,3986130685,213,2.2,3986130675,107,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928357,393,1,1,44,13,1fttb31hnskynpku8qd09yhm8,1,89.9,8.9,2023-01-20T19:46:44.680Z,2023-01-20T19:46:46Z,3986130769,213,5.4,3986130767,212,5.9,3986130765,141,2.2,3986130763,140,93.4,3986130761,56,Right,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928375,394,1,1,44,15,1fttb31hnskynpku8qd09yhm8,0,94.7,2.2,2023-01-20T19:46:46.488Z,2023-01-20T19:46:50Z,3986130851,140,87.0,3986130855,212,28.2,3986130849,56,Center,3986130853,141,41.9,3986130847,155,,3986130857,213,1.9,3986130845,2,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928383,407,12,1,44,17,xcevba75jfkrg4s6tl89zl3y,1,15,59.2,2023-01-20T19:46:48.396Z,2023-01-20T20:09:27Z,3986130891,141,65.3,3986130887,56,Back,3986130901,15,,3986130893,212,10.9,3986130895,213,0.4,3986130889,140,24.6,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928397,395,1,1,44,19,1fttb31hnskynpku8qd09yhm8,1,68.4,26.2,2023-01-20T19:46:50.600Z,2023-01-20T19:46:53Z,3986130961,56,Right,3986130963,140,74.0,3986130967,212,13.9,3986130965,141,7.6,3986130969,213,5.1,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928403,396,1,1,44,20,1fttb31hnskynpku8qd09yhm8,0,74,8.2,2023-01-20T19:46:52.048Z,2023-01-20T20:09:23Z,3986130991,155,,3986131001,213,0.7,3986130997,141,28.0,3986130993,56,Center,3986130995,140,90.2,3986130999,212,21.7,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928407,408,49,1,44,23,xcevba75jfkrg4s6tl89zl3y,1,10.5,65.7,2023-01-20T19:46:55.155Z,2023-01-20T19:46:55Z,,,,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928421,409,1,1,44,24,xcevba75jfkrg4s6tl89zl3y,1,10.6,66.3,2023-01-20T19:46:55.587Z,2023-01-20T19:46:58Z,3986131089,212,15.7,3986131087,141,89.3,3986131083,56,Back,3986131085,140,11.7,3986131091,213,1.5,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928429,410,1,1,44,26,xcevba75jfkrg4s6tl89zl3y,0,11.1,93.6,2023-01-20T19:46:57.748Z,2023-01-20T19:47:00Z,3986131131,212,3.9,3986131175,233,397,3986131173,236,,3986131135,1,,3986131133,213,0.3,3986131125,56,Back,3986131123,157,,3986131179,286,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,3986131127,140,14.6,3986131129,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,
2498928435,397,74,1,44,26,1fttb31hnskynpku8qd09yhm8,1,86.5,6.5,2023-01-20T19:46:57.749Z,2023-01-20T19:47:01Z,3986131215,233,410,3986131163,56,Right,3986131165,285,,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928437,398,5,1,44,27,1fttb31hnskynpku8qd09yhm8,0,85.7,-1.6,2023-01-20T19:46:59.161Z,2023-01-20T19:47:07Z,3986131169,347,,3986131395,233,411,3986131167,56,Right,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928479,411,5,1,44,27,xcevba75jfkrg4s6tl89zl3y,1,14.3,101.6,2023-01-20T19:46:59.161Z,2023-01-20T19:47:15Z,3986131365,56,Back,3986131367,347,,3986131369,233,398,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928489,412,1,1,44,35,xcevba75jfkrg4s6tl89zl3y,1,15.2,100,2023-01-20T19:47:06.948Z,2023-01-20T19:47:08Z,3986131435,212,13.6,3986131433,141,86.0,3986131431,140,23.0,3986131429,56,Back,3986131427,107,,3986131437,213,5.4,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928495,413,1,1,44,37,xcevba75jfkrg4s6tl89zl3y,0,23,86,2023-01-20T19:47:08.356Z,2023-01-20T19:49:14Z,3986131451,141,100.0,3986131447,56,Back,3986131449,140,21.8,3986131455,213,1.7,3986131453,212,10.5,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928531,399,5,1,44,38,1fttb31hnskynpku8qd09yhm8,1,81.6,-1.5,2023-01-20T19:47:09.328Z,2023-01-20T19:53:27Z,3986131655,233,414,3986131641,347,,3986131639,56,Right,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928501,414,5,1,44,38,xcevba75jfkrg4s6tl89zl3y,0,18.4,101.5,2023-01-20T19:47:09.328Z,2023-01-20T19:47:16Z,3986131663,233,399,3986131469,56,Back,3986131471,347,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928595,400,1,1,44,52,1fttb31hnskynpku8qd09yhm8,0,87.1,0,2023-01-20T19:47:23.800Z,2023-01-20T19:47:28Z,3986131921,140,89.8,3986131917,107,,3986131925,212,20.0,3986131923,141,28.0,3986131919,56,Center,3986131927,213,1.4,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928607,415,12,1,44,56,xcevba75jfkrg4s6tl89zl3y,1,10.7,62.5,2023-01-20T19:47:27.667Z,2023-01-20T19:49:44Z,3986131979,213,0.3,3986131975,141,68.4,3986131977,212,11.9,3986131973,140,21.4,3986131983,15,,3986131971,56,Back,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928627,401,1,1,44,56,1fttb31hnskynpku8qd09yhm8,1,75.1,31.8,2023-01-20T19:47:27.912Z,2023-01-20T19:47:32Z,3986132071,140,69.4,3986132069,56,Center,3986132077,213,3.6,3986132075,212,6.8,3986132073,141,27.1,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928651,402,1,1,45,1,1fttb31hnskynpku8qd09yhm8,1,63.3,51,2023-01-20T19:47:32.808Z,2023-01-20T19:47:38Z,3986132157,141,90.0,3986132155,140,67.7,3986132153,56,Left,3986132159,212,26.9,3986132161,213,1.4,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928653,403,30,1,45,2,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-01-20T19:47:33.537Z,2023-01-20T19:47:41Z,3986132165,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498928649,416,30,1,45,2,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-20T19:47:33.537Z,2023-01-20T21:23:38Z,3986132151,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498935851,432,18,2,45,0,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-20T20:03:54.724Z,2023-01-20T20:06:34Z,3986165107,55,433,3986165061,42,,3986165065,59,6,3986165063,44,Midfielder,,,,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
