id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/16/value
2460643545,308,1,1,43,25,xcevba75jfkrg4s6tl89zl3y,0,32.5,35.9,2022-09-16T18:47:30.790Z,2022-09-16T18:48:03Z,3783706517,213,0.1,3783706511,140,36.4,3783706509,56,Back,3783706513,141,36.8,3783706507,3,,3783706515,212,4.1,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643239,434,1,1,43,30,1fttb31hnskynpku8qd09yhm8,1,53.1,81.3,2022-09-16T18:47:35.533Z,2022-09-16T18:47:40Z,3783704865,141,91.9,3783704863,140,53.4,3783704867,212,7.2,3783704861,56,Left,3783704869,213,1.5,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643247,435,1,1,43,35,1fttb31hnskynpku8qd09yhm8,1,61.8,91.6,2022-09-16T18:47:40.453Z,2022-09-16T18:47:41Z,3783704921,212,14.6,3783704923,213,5.3,3783704915,140,69.1,3783704917,141,73.3,3783704913,56,Center,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643253,436,1,1,43,36,1fttb31hnskynpku8qd09yhm8,0,69.5,74,2022-09-16T18:47:41.262Z,2022-09-16T18:47:42Z,3783704953,140,68.1,3783704955,141,67.0,3783704951,56,Center,3783704957,212,5.0,3783704959,213,4.4,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643325,306,8,1,43,39,xcevba75jfkrg4s6tl89zl3y,1,33.4,39.1,2022-09-16T18:47:44.709Z,2022-09-16T18:47:44Z,3783705339,56,Back,,,,,,,,,,,,,,,,,,,,,,96j7klvrblmkwsprx0wk81b10,H. Bouihrouchane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643419,437,1,1,43,40,1fttb31hnskynpku8qd09yhm8,0,53.5,46.6,2022-09-16T18:47:45.710Z,2022-09-16T18:47:49Z,3783705833,141,0.0,3783705829,56,Right,3783705831,140,70.8,3783705837,213,5.2,3783705835,212,36.9,3783705827,157,,3783705839,1,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643525,307,5,1,43,44,xcevba75jfkrg4s6tl89zl3y,1,30,101,2022-09-16T18:47:49.120Z,2022-09-16T19:00:35Z,3783706405,233,438,3783706379,347,,3783706377,56,Back,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643425,438,5,1,43,44,1fttb31hnskynpku8qd09yhm8,0,70,-1,2022-09-16T18:47:49.120Z,2022-09-16T18:47:55Z,3783705865,56,Right,3783705867,347,,3783706433,233,307,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643715,309,1,1,44,1,xcevba75jfkrg4s6tl89zl3y,0,35.1,100,2022-09-16T18:48:07.030Z,2022-09-16T18:48:09Z,3783707375,212,33.1,3783707367,107,,3783707379,1,,3783707373,141,87.3,3783707369,56,Left,3783707377,213,6.0,3783707371,140,65.2,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643733,439,8,1,44,5,1fttb31hnskynpku8qd09yhm8,1,31.8,14.8,2022-09-16T18:48:10.327Z,2022-09-16T18:48:10Z,3783707449,56,Back,,,,,,,,,,,,,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643825,441,49,1,44,9,1fttb31hnskynpku8qd09yhm8,1,33.8,24.8,2022-09-16T18:48:14.871Z,2022-09-16T18:48:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643789,440,4,1,44,10,1fttb31hnskynpku8qd09yhm8,1,37.4,26.8,2022-09-16T18:48:15.199Z,2022-09-16T18:48:42Z,3783710093,10,,3783708047,233,310,3783707721,56,Back,3783707727,286,,3783707723,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643845,310,4,1,44,10,xcevba75jfkrg4s6tl89zl3y,0,62.6,73.2,2022-09-16T18:48:15.200Z,2022-09-16T18:48:56Z,3783708073,233,440,3783707993,152,,3783711175,10,,3783707991,56,Center,3783707997,285,,,,,,,,,,,96j7klvrblmkwsprx0wk81b10,H. Bouihrouchane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460643995,442,1,1,44,16,1fttb31hnskynpku8qd09yhm8,1,30.4,20.2,2022-09-16T18:48:21.478Z,2022-09-16T18:48:25Z,3783708767,213,2.4,3783708761,141,41.6,3783708755,152,,3783708759,140,15.7,3783708753,5,,3783708765,212,21.2,3783708757,56,Back,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644035,443,1,1,44,21,1fttb31hnskynpku8qd09yhm8,1,15.7,41.1,2022-09-16T18:48:26.183Z,2022-09-16T18:48:28Z,3783708961,140,28.2,3783708965,141,68.6,3783708957,56,Back,3783708973,213,1.0,3783708969,212,22.8,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644075,444,1,1,44,22,1fttb31hnskynpku8qd09yhm8,1,28.2,68.6,2022-09-16T18:48:27.942Z,2022-09-16T18:48:30Z,3783709197,56,Back,3783709201,141,97.2,3783709199,140,41.2,3783709209,213,1.0,3783709205,212,23.8,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644137,445,1,1,44,25,1fttb31hnskynpku8qd09yhm8,1,40,95.7,2022-09-16T18:48:30.398Z,2022-09-16T18:48:33Z,3783709547,141,79.4,3783709549,212,15.2,3783709545,140,30.1,3783709543,56,Back,3783709553,213,4.0,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644193,446,1,1,44,28,1fttb31hnskynpku8qd09yhm8,1,30.5,77.4,2022-09-16T18:48:33.775Z,2022-09-16T18:48:37Z,3783709823,212,17.7,3783709821,141,51.3,3783709819,140,30.6,3783709825,213,4.7,3783709817,56,Back,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644245,447,1,1,44,32,1fttb31hnskynpku8qd09yhm8,1,36,44.8,2022-09-16T18:48:37.847Z,2022-09-16T18:48:40Z,3783710085,213,5.5,3783710077,140,52.3,3783710075,56,Right,3783710081,212,25.4,3783710079,141,17.2,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644303,448,1,1,44,38,1fttb31hnskynpku8qd09yhm8,0,52.3,17.2,2022-09-16T18:48:43.232Z,2022-09-16T18:48:47Z,3783710437,212,29.6,3783710431,56,Center,3783710439,213,0.6,3783710433,140,75.4,3783710435,141,42.2,3783710429,155,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644287,311,44,1,44,39,xcevba75jfkrg4s6tl89zl3y,1,21,56,2022-09-16T18:48:44.359Z,2022-09-16T18:48:47Z,3783710481,233,449,3783710333,56,Back,3783710335,285,,,,,,,,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644305,449,44,1,44,39,1fttb31hnskynpku8qd09yhm8,0,79,44,2022-09-16T18:48:44.360Z,2022-09-16T18:48:47Z,3783710523,233,311,3783710443,56,Center,3783710445,286,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644311,312,12,1,44,39,xcevba75jfkrg4s6tl89zl3y,1,19.1,55.2,2022-09-16T18:48:44.696Z,2022-09-16T18:48:49Z,3783710499,141,36.1,3783710501,212,28.7,3783710497,140,43.5,3783710707,15,,3783710495,56,Back,3783710503,213,5.8,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644373,450,1,1,44,43,1fttb31hnskynpku8qd09yhm8,1,53.4,67.1,2022-09-16T18:48:48.327Z,2022-09-16T18:48:51Z,3783710845,140,62.0,3783710849,141,88.0,3783710843,56,Left,3783710853,212,16.8,3783710857,213,1.0,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644409,451,1,1,44,46,1fttb31hnskynpku8qd09yhm8,1,58.3,79.1,2022-09-16T18:48:51.639Z,2022-09-16T18:48:54Z,3783711035,56,Back,3783711047,213,3.4,3783711041,141,75.2,3783711043,212,11.6,3783711037,140,47.5,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644493,452,1,1,44,49,1fttb31hnskynpku8qd09yhm8,1,51.3,75,2022-09-16T18:48:54.263Z,2022-09-16T18:48:59Z,3783711427,212,21.3,3783711421,56,Back,3783711429,213,4.4,3783711423,140,44.8,3783711425,141,45.3,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644497,453,4,1,44,54,1fttb31hnskynpku8qd09yhm8,1,40.7,35.2,2022-09-16T18:48:59.351Z,2022-09-16T18:49:01Z,3783711463,265,,3783711459,56,Back,3783711461,152,,3783711465,286,,3783711457,13,,3783711523,233,313,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644507,313,4,1,44,54,xcevba75jfkrg4s6tl89zl3y,0,59.3,64.8,2022-09-16T18:48:59.352Z,2022-09-16T18:49:01Z,3783711513,56,Center,3783711529,233,453,3783711517,265,,3783711511,13,,3783711515,152,,3783711519,285,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644555,454,1,1,44,56,1fttb31hnskynpku8qd09yhm8,1,44.2,35.8,2022-09-16T18:49:01.887Z,2022-09-16T18:49:04Z,3783711795,141,25.4,3783711799,213,5.8,3783711787,5,,3783711793,140,55.7,3783711789,152,,3783711797,212,14.0,3783711791,56,Center,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644585,455,1,1,44,59,1fttb31hnskynpku8qd09yhm8,1,55.5,25.8,2022-09-16T18:49:04.287Z,2022-09-16T18:49:06Z,3783711943,140,66.1,3783711945,141,42.9,3783711949,213,0.8,3783711941,56,Center,3783711947,212,16.1,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644591,456,1,1,45,1,1fttb31hnskynpku8qd09yhm8,0,67.6,43.1,2022-09-16T18:49:06.104Z,2022-09-16T18:49:07Z,3783711977,212,4.0,3783711971,56,Center,3783711979,213,4.8,3783711973,140,67.9,3783711975,141,37.3,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644597,314,49,1,45,1,xcevba75jfkrg4s6tl89zl3y,1,27.4,58.1,2022-09-16T18:49:06.952Z,2022-09-16T18:49:07Z,,,,,,,,,,,,,,,,,,,,,,,,,96j7klvrblmkwsprx0wk81b10,H. Bouihrouchane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644695,315,1,1,45,4,xcevba75jfkrg4s6tl89zl3y,1,36.2,64.5,2022-09-16T18:49:09.480Z,2022-09-16T18:49:14Z,3783712493,213,1.5,3783712485,141,92.7,3783712479,56,Back,3783712489,212,19.2,3783712481,140,37.0,,,,,,,,,,96j7klvrblmkwsprx0wk81b10,H. Bouihrouchane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644717,316,1,1,45,9,xcevba75jfkrg4s6tl89zl3y,0,53.4,93.3,2022-09-16T18:49:14.104Z,2022-09-16T18:49:15Z,3783712619,155,,3783712627,212,46.2,3783712621,56,Center,3783712623,140,77.9,3783712629,213,5.3,3783712631,1,,3783712625,141,36.8,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644737,457,1,1,45,10,1fttb31hnskynpku8qd09yhm8,0,24.9,49.4,2022-09-16T18:49:15.208Z,2022-09-16T18:49:17Z,3783712711,140,45.8,3783712709,56,Back,3783712717,213,6.2,3783712713,141,46.1,3783712707,3,,3783712715,212,22.1,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644821,317,1,1,45,13,xcevba75jfkrg4s6tl89zl3y,1,53.9,53.3,2022-09-16T18:49:18.889Z,2022-09-16T18:49:24Z,3783713119,56,Back,3783713127,212,19.8,3783713121,140,36.8,3783713131,213,3.6,3783713123,141,41.2,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644877,318,1,1,45,19,xcevba75jfkrg4s6tl89zl3y,1,38.1,35.5,2022-09-16T18:49:24.104Z,2022-09-16T18:49:27Z,3783713483,212,27.9,3783713479,140,55.6,3783713481,141,4.6,3783713485,213,5.4,3783713477,56,Right,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644901,319,1,1,45,22,xcevba75jfkrg4s6tl89zl3y,0,60.2,3.8,2022-09-16T18:49:27.576Z,2022-09-16T18:49:29Z,3783713615,212,20.2,3783713613,141,26.6,3783713607,56,Center,3783713609,140,72.5,3783713617,213,0.9,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644915,458,49,1,45,25,1fttb31hnskynpku8qd09yhm8,1,21.8,81.3,2022-09-16T18:49:30.152Z,2022-09-16T18:49:30Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644925,459,1,1,45,25,1fttb31hnskynpku8qd09yhm8,1,21.8,81.3,2022-09-16T18:49:30.496Z,2022-09-16T18:49:31Z,3783713745,56,Back,3783713749,141,96.2,3783713753,213,1.2,3783713751,212,11.1,3783713747,140,26.1,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644953,460,1,1,45,26,1fttb31hnskynpku8qd09yhm8,1,26.1,96.2,2022-09-16T18:49:31.280Z,2022-09-16T18:49:34Z,3783713879,212,10.4,3783713881,213,3.9,3783713875,140,18.7,3783713877,141,86.0,3783713873,56,Back,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460644969,461,1,1,45,28,1fttb31hnskynpku8qd09yhm8,1,20.5,92.7,2022-09-16T18:49:33.984Z,2022-09-16T18:49:35Z,3783713963,141,96.6,3783713965,212,11.7,3783713957,56,Back,3783713961,140,31.4,3783713967,213,0.2,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645031,462,1,1,45,30,1fttb31hnskynpku8qd09yhm8,1,31.4,96.6,2022-09-16T18:49:35.105Z,2022-09-16T18:49:41Z,3783714297,141,79.4,3783714301,213,4.6,3783714299,212,11.7,3783714295,140,30.5,3783714293,56,Back,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645099,463,1,1,45,38,1fttb31hnskynpku8qd09yhm8,1,42.8,66.6,2022-09-16T18:49:43.385Z,2022-09-16T18:49:48Z,3783714715,213,5.1,3783714707,56,Right,3783714705,155,,3783714713,212,42.9,3783714709,140,59.4,3783714717,1,,3783714711,141,9.0,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645135,464,1,1,45,43,1fttb31hnskynpku8qd09yhm8,0,61,9.4,2022-09-16T18:49:48.489Z,2022-09-16T18:49:51Z,3783714929,1,,3783714917,155,,3783714925,212,45.3,3783714919,56,Center,3783714921,140,84.7,3783714927,213,1.0,3783714923,141,65.1,3783714915,2,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645165,320,8,1,45,46,xcevba75jfkrg4s6tl89zl3y,1,15.6,41.8,2022-09-16T18:49:51.306Z,2022-09-16T18:50:33Z,3783717897,15,,3783715063,56,Back,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645169,321,12,1,45,46,xcevba75jfkrg4s6tl89zl3y,1,19.6,27.1,2022-09-16T18:49:51.826Z,2022-09-16T18:50:28Z,3783715163,167,,3783715083,141,28.7,3783715085,212,21.0,3783715087,213,3.1,3783715081,140,0.0,3783715079,56,Back,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645177,322,6,1,45,47,xcevba75jfkrg4s6tl89zl3y,0,7.4,31.8,2022-09-16T18:49:52.378Z,2022-09-16T18:52:27Z,3783715211,233,465,3783715111,73,,3783715109,56,Back,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645167,465,6,1,45,47,1fttb31hnskynpku8qd09yhm8,1,92.6,68.2,2022-09-16T18:49:52.378Z,2022-09-16T18:49:54Z,3783715075,56,Center,3783715179,233,322,3783715077,73,,,,,,,,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645497,466,1,1,46,10,1fttb31hnskynpku8qd09yhm8,0,99.5,99.5,2022-09-16T18:50:15.985Z,2022-09-16T18:50:19Z,3783716793,141,64.0,3783716785,155,,3783716789,56,Center,3783716791,140,95.5,3783716797,213,4.5,3783716795,212,24.5,3783716783,6,,3783716787,223,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,3783716781,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645509,323,12,1,46,13,xcevba75jfkrg4s6tl89zl3y,1,2.2,43.6,2022-09-16T18:50:18.795Z,2022-09-16T18:50:21Z,3783716891,167,,3783716857,56,Back,3783716865,213,5.6,3783717025,15,,3783716863,212,47.7,3783716859,140,36.9,3783716861,141,0.0,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645515,324,5,1,46,14,xcevba75jfkrg4s6tl89zl3y,0,29.6,-1.5,2022-09-16T18:50:19.552Z,2022-09-16T18:50:26Z,3783716883,56,Back,3783716885,347,,3783717399,233,467,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645591,467,5,1,46,14,1fttb31hnskynpku8qd09yhm8,1,70.4,101.5,2022-09-16T18:50:19.552Z,2022-09-16T19:00:35Z,3783717377,233,324,3783717367,56,Left,3783717369,347,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645589,325,30,1,46,16,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-16T18:50:21.557Z,2022-09-16T18:50:43Z,3783717365,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460645593,468,30,1,46,16,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-09-16T18:50:21.557Z,2022-09-16T18:50:28Z,3783717371,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460656489,326,18,2,45,0,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-16T19:07:36.651Z,2022-09-16T19:07:38Z,3783774057,59,35,3783774053,42,,3783774055,44,Forward,3783774251,55,327,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460656495,327,19,2,45,0,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-16T19:07:36.652Z,2022-09-16T19:07:38Z,3783774083,145,9,3783774087,292,10,3783774079,42,,3783774085,59,9,3783774093,55,326,3783774091,44,Forward,3783774089,293,3,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460656523,328,32,2,45,0,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-16T19:07:36.761Z,2022-09-16T19:07:40Z,3783774273,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460656501,469,32,2,45,0,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-09-16T19:07:36.761Z,2022-09-16T19:07:37Z,3783774119,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460656575,470,1,2,45,0,1fttb31hnskynpku8qd09yhm8,1,50.1,49.1,2022-09-16T19:07:36.861Z,2022-09-16T19:07:41Z,3783774543,279,S,3783774531,141,36.8,3783774529,140,37.3,3783774539,213,3.7,3783774535,212,15.8,3783774527,56,Back,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460656591,471,1,2,45,3,1fttb31hnskynpku8qd09yhm8,1,37.1,37.3,2022-09-16T19:07:39.909Z,2022-09-16T19:07:42Z,3783774617,140,34.1,3783774623,212,17.9,3783774615,56,Back,3783774627,213,4.5,3783774619,141,11.4,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460656705,472,1,2,45,10,1fttb31hnskynpku8qd09yhm8,1,35.3,12.5,2022-09-16T19:07:47.046Z,2022-09-16T19:07:49Z,3783775175,56,Back,3783775183,213,2.6,3783775181,212,29.5,3783775179,141,36.4,3783775177,140,11.9,,,,,,,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460656789,473,1,2,45,12,1fttb31hnskynpku8qd09yhm8,1,11.6,36.4,2022-09-16T19:07:49.358Z,2022-09-16T19:07:53Z,3783775575,141,84.3,3783775579,213,1.6,3783775581,1,,3783775573,140,9.6,3783775571,56,Back,3783775577,212,32.6,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460656839,474,1,2,45,16,1fttb31hnskynpku8qd09yhm8,1,10.2,84.3,2022-09-16T19:07:53.606Z,2022-09-16T19:07:55Z,3783775819,140,3.1,3783775835,141,53.0,3783775839,213,4.4,3783775817,56,Back,3783775837,212,22.6,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460656927,475,1,2,45,18,1fttb31hnskynpku8qd09yhm8,1,4.6,47.9,2022-09-16T19:07:55.638Z,2022-09-16T19:08:01Z,3783776299,213,5.6,3783776291,56,Back,3783776297,212,34.6,3783776301,1,,3783776295,141,14.6,3783776293,140,29.5,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460657039,476,1,2,45,24,1fttb31hnskynpku8qd09yhm8,1,29.8,17.8,2022-09-16T19:08:01.584Z,2022-09-16T19:08:09Z,3783776889,212,35.2,3783776891,213,1.5,3783776885,140,33.5,3783776893,1,,3783776887,141,69.2,3783776881,155,,3783776883,56,Back,,,,cx3fqj7odbuc6i0kppcie4jmy,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460657057,477,1,2,45,32,1fttb31hnskynpku8qd09yhm8,1,54.2,72.6,2022-09-16T19:08:08.935Z,2022-09-16T19:08:10Z,3783777007,141,70.9,3783777009,212,10.6,3783777011,213,6.2,3783777005,140,64.2,3783777003,56,Center,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460657085,478,1,2,45,33,1fttb31hnskynpku8qd09yhm8,1,64.2,71.6,2022-09-16T19:08:09.935Z,2022-09-16T19:08:12Z,3783777155,140,58.7,3783777161,213,2.0,3783777159,212,13.2,3783777153,56,Left,3783777157,141,89.1,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460657115,479,1,2,45,35,1fttb31hnskynpku8qd09yhm8,1,59.4,93.4,2022-09-16T19:08:12.535Z,2022-09-16T19:08:15Z,3783777373,213,4.8,3783777369,212,7.5,3783777359,140,59.9,3783777363,141,82.4,3783777357,56,Left,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
