id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2485850555,221,1,1,20,28,eh54mfvjtrttgsg1wbjnvxcqz,1,31.6,9.4,2022-11-14T19:22:09.376Z,2022-11-14T19:22:10Z,3917073481,56,Back,3917073489,213,3.3,3917073493,156,,3917073487,212,8.9,3917073483,140,23.3,3917073485,141,7.0,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850571,222,1,1,20,30,eh54mfvjtrttgsg1wbjnvxcqz,1,29.8,18.7,2022-11-14T19:22:11.247Z,2022-11-14T19:22:14Z,3917073569,141,22.9,3917073573,213,0.2,3917073567,140,42.1,3917073565,56,Back,3917073571,212,13.2,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850599,223,1,1,20,32,eh54mfvjtrttgsg1wbjnvxcqz,1,50.9,27.1,2022-11-14T19:22:13.999Z,2022-11-14T19:22:17Z,3917073713,141,67.4,3917073715,212,28.1,3917073717,213,1.3,3917073711,140,57.0,3917073709,56,Center,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850609,224,1,1,20,36,eh54mfvjtrttgsg1wbjnvxcqz,1,57.1,67.4,2022-11-14T19:22:17.807Z,2022-11-14T19:22:38Z,3917074121,210,13,3917073787,213,0.1,3917073785,212,35.6,3917073783,141,73.1,3917073781,140,90.8,3917073789,1,,3917073779,56,Center,3917074123,154,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850611,225,13,1,20,40,eh54mfvjtrttgsg1wbjnvxcqz,1,90.8,73.1,2022-11-14T19:22:21.792Z,2022-11-14T19:22:38Z,3917073953,153,,3917074137,102,1.2,3917074145,146,98.2,3917073949,72,,3917074139,103,8.3,3917074157,231,54.2,3917073801,64,,3917074149,147,0.9,7afaygi7b8fmxr885zaezaay1,J. Konings,,3917074133,55,224,3917073799,22,3917074129,29,,3917073803,56,3917074127,75,3917074153,230,98.6,,,3917074131,154,,,,,Center,,,,,,
2485850651,182,5,1,20,44,6lzy9iiqoysvtdsgx719fng9n,1,2.2,101,2022-11-14T19:22:25.936Z,2022-11-14T19:48:18Z,3917073967,347,,3917074205,233,226,3917073965,56,Back,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850643,226,5,1,20,44,eh54mfvjtrttgsg1wbjnvxcqz,0,97.8,-1,2022-11-14T19:22:25.936Z,2022-11-14T19:22:40Z,3917074211,233,182,3917073943,347,,3917073941,56,Right,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850693,183,1,1,20,58,6lzy9iiqoysvtdsgx719fng9n,1,3,100,2022-11-14T19:22:39.289Z,2022-11-14T19:22:40Z,3917074231,140,15.0,3917074227,107,,3917074229,56,Back,3917074237,213,5.9,3917074233,141,94.9,3917074235,212,13.4,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850697,184,1,1,20,59,6lzy9iiqoysvtdsgx719fng9n,1,15,94.9,2022-11-14T19:22:40.249Z,2022-11-14T19:22:41Z,3917074251,56,Back,3917074259,213,3.1,3917074257,212,9.0,3917074255,141,96.0,3917074253,140,6.5,3917074265,156,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850709,185,1,1,21,0,6lzy9iiqoysvtdsgx719fng9n,1,6.5,96,2022-11-14T19:22:41.801Z,2022-11-14T19:22:44Z,3917074301,141,87.3,3917074299,140,38.4,3917074307,1,,3917074297,56,Back,3917074305,213,6.1,3917074303,212,34.0,3917074295,155,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850717,186,1,1,21,3,6lzy9iiqoysvtdsgx719fng9n,1,38.4,87.3,2022-11-14T19:22:44.617Z,2022-11-14T19:22:45Z,3917074361,156,,3917074343,213,3.6,3917074339,141,82.3,3917074341,212,7.5,3917074335,56,Back,3917074337,140,32.0,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850745,187,1,1,21,6,6lzy9iiqoysvtdsgx719fng9n,1,33.7,62.1,2022-11-14T19:22:47.545Z,2022-11-14T19:22:55Z,3917074487,140,55.5,3917074491,212,42.1,3917074485,56,Right,3917074493,213,5.3,3917074495,1,,3917074489,141,10.1,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850751,188,1,1,21,14,6lzy9iiqoysvtdsgx719fng9n,0,85.1,13.3,2022-11-14T19:22:55.609Z,2022-11-14T19:22:57Z,3917074521,140,91.8,3917074519,56,Center,3917074515,2,,3917074517,155,,3917074527,213,1.3,3917074525,212,25.5,3917074523,141,49.4,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850775,227,12,1,21,16,eh54mfvjtrttgsg1wbjnvxcqz,1,9,48.7,2022-11-14T19:22:57.742Z,2022-11-14T19:23:03Z,3917074647,140,30.0,3917074645,56,Back,3917074649,141,44.9,3917074651,212,22.2,3917074653,213,6.2,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850781,228,61,1,21,22,eh54mfvjtrttgsg1wbjnvxcqz,0,30,44.9,2022-11-14T19:23:03.551Z,2022-11-14T19:23:03Z,3917074659,56,Back,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850787,189,50,1,21,23,6lzy9iiqoysvtdsgx719fng9n,1,66.7,53.7,2022-11-14T19:23:05.065Z,2022-11-14T19:23:07Z,3917074689,56,Center,3917074691,286,,3917074719,233,229,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850789,229,7,1,21,23,eh54mfvjtrttgsg1wbjnvxcqz,0,33.3,46.3,2022-11-14T19:23:05.066Z,2022-11-14T19:23:08Z,3917074711,233,189,3917074693,56,Back,3917074695,285,,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850797,190,1,1,21,25,6lzy9iiqoysvtdsgx719fng9n,1,69.7,53.9,2022-11-14T19:23:06.681Z,2022-11-14T19:23:08Z,3917074751,56,Center,3917074759,213,2.4,3917074757,212,7.1,3917074755,141,60.6,3917074753,140,64.5,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850801,191,1,1,21,27,6lzy9iiqoysvtdsgx719fng9n,1,69.7,59.1,2022-11-14T19:23:08.777Z,2022-11-14T19:23:09Z,3917074783,213,0.6,3917074775,56,Center,3917074777,140,73.8,3917074779,141,63.0,3917074781,212,5.1,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850803,192,1,1,21,28,6lzy9iiqoysvtdsgx719fng9n,0,73.8,63,2022-11-14T19:23:09.625Z,2022-11-14T19:23:10Z,3917074797,212,5.3,3917074793,140,76.4,3917074795,141,56.3,3917074791,56,Center,3917074799,213,5.3,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850807,230,49,1,21,29,eh54mfvjtrttgsg1wbjnvxcqz,1,24.8,50,2022-11-14T19:23:11.023Z,2022-11-14T19:23:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850809,231,50,1,21,30,eh54mfvjtrttgsg1wbjnvxcqz,1,23,46.8,2022-11-14T19:23:11.407Z,2022-11-14T19:23:13Z,3917074847,233,193,3917074817,285,,3917074815,56,Back,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850815,193,7,1,21,30,6lzy9iiqoysvtdsgx719fng9n,1,77,53.2,2022-11-14T19:23:11.408Z,2022-11-14T19:23:13Z,3917074827,56,Center,3917074829,286,,3917074831,233,231,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850817,194,49,1,21,31,6lzy9iiqoysvtdsgx719fng9n,1,88.5,58.2,2022-11-14T19:23:12.505Z,2022-11-14T19:23:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851171,242,51,1,21,31,eh54mfvjtrttgsg1wbjnvxcqz,1,20.2,49.9,2022-11-14T19:23:12.863Z,2022-11-14T19:24:41Z,3917076795,169,,,,,,,,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850823,195,15,1,21,31,6lzy9iiqoysvtdsgx719fng9n,1,88.1,56.2,2022-11-14T19:23:13.001Z,2022-11-14T19:23:53Z,3917075731,458,,3917074867,22,,3917075727,103,11.4,3917074871,56,Center,3917075729,214,,3917074869,17,,3917075733,146,92.9,3917075735,147,53.1,4gso82x236c4xe0eovfr50sfd,K. Pierie,,3917075725,102,51.6,3917075723,78,3917075259,72,,3917075805,233,,,,,,,,,,,,,,232,,,,,,
2485850853,232,10,1,21,31,eh54mfvjtrttgsg1wbjnvxcqz,1,8.8,45.4,2022-11-14T19:23:13.101Z,2022-11-14T19:48:17Z,3917075799,179,,3917075011,56,Back,3917075809,233,195,3917075797,174,,3917075009,182,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850845,196,15,1,21,34,6lzy9iiqoysvtdsgx719fng9n,1,88.3,62.2,2022-11-14T19:23:15.529Z,2022-11-14T19:24:52Z,3917077199,82,,3917074965,56,Center,3917074961,22,,3917077385,78,,3917077401,231,54.9,3917077179,20,,3917077389,103,19,3917077387,102,50.1,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,3917077397,147,60.7,3917077399,230,3917077209,233,233,3917077181,17,3917077393,458,3917077395,146,89.8,94.7,,3917077391,328,,,,,,,,,,,
2485850859,233,10,1,21,34,eh54mfvjtrttgsg1wbjnvxcqz,1,10.2,35.9,2022-11-14T19:23:15.629Z,2022-11-14T19:24:48Z,3917077215,233,196,3917075033,56,Back,3917075031,94,,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850851,197,61,1,21,35,6lzy9iiqoysvtdsgx719fng9n,1,87.4,64.1,2022-11-14T19:23:16.564Z,2022-11-14T19:23:16Z,3917075001,56,Center,,,,,,,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850873,234,52,1,21,40,eh54mfvjtrttgsg1wbjnvxcqz,1,9.5,43.7,2022-11-14T19:23:21.647Z,2022-11-14T19:23:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850901,235,1,1,21,41,eh54mfvjtrttgsg1wbjnvxcqz,1,9.5,43.7,2022-11-14T19:23:23.119Z,2022-11-14T19:23:26Z,3917075207,1,,3917075205,213,1.1,3917075203,212,33.1,3917075199,140,25.1,3917075211,189,,3917075197,56,Back,3917075195,123,,3917075201,141,86.0,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850913,236,1,1,21,47,eh54mfvjtrttgsg1wbjnvxcqz,1,29.1,84.9,2022-11-14T19:23:28.751Z,2022-11-14T19:23:32Z,3917075309,141,63.2,3917075315,1,,3917075313,213,5.8,3917075311,212,33.9,3917075333,189,,3917075305,56,Center,3917075307,140,58.2,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850929,237,1,1,21,51,eh54mfvjtrttgsg1wbjnvxcqz,1,66.7,60.5,2022-11-14T19:23:32.271Z,2022-11-14T19:23:34Z,3917075387,56,Left,3917075391,141,81.2,3917075389,140,84.4,3917075395,213,0.6,3917075393,212,23.3,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850933,238,1,1,21,53,eh54mfvjtrttgsg1wbjnvxcqz,0,85.9,78.3,2022-11-14T19:23:34.400Z,2022-11-14T19:23:36Z,3917075427,141,66.5,3917075423,56,Center,3917075425,140,87.2,3917075431,213,4.9,3917075419,2,,3917075421,155,,3917075429,212,8.1,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850937,198,61,1,21,56,6lzy9iiqoysvtdsgx719fng9n,1,9.1,30.3,2022-11-14T19:23:37.241Z,2022-11-14T19:23:37Z,3917075441,56,Back,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850939,239,13,1,21,56,eh54mfvjtrttgsg1wbjnvxcqz,1,90.4,39.5,2022-11-14T19:23:37.871Z,2022-11-14T19:23:46Z,3917075653,102,43.5,3917075655,103,81.9,3917075453,22,,3917075455,17,,3917075651,81,,3917075657,108,,3917075661,458,,3917075457,56,Center,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,3917075659,328,,3917075663,230,3917075665,231,48.2,3917075565,20,,,,,,99.1,,,,,,,,,,,,,,
2485850951,199,5,1,21,58,6lzy9iiqoysvtdsgx719fng9n,1,-1.2,61.3,2022-11-14T19:23:39.326Z,2022-11-14T19:48:18Z,3917075521,233,240,3917075509,56,Back,3917075511,346,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850947,240,5,1,21,58,eh54mfvjtrttgsg1wbjnvxcqz,0,101.2,38.7,2022-11-14T19:23:39.326Z,2022-11-14T19:23:41Z,3917075495,56,Center,3917075497,346,,3917075531,233,199,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850987,200,1,1,22,11,6lzy9iiqoysvtdsgx719fng9n,1,3.8,54.8,2022-11-14T19:23:52.760Z,2022-11-14T19:23:54Z,3917075827,140,10.3,3917075825,56,Back,3917075823,124,,3917075831,212,16.1,3917075837,237,,3917075833,213,1.1,3917075829,141,76.2,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851001,201,1,1,22,12,6lzy9iiqoysvtdsgx719fng9n,1,10.3,76.2,2022-11-14T19:23:53.736Z,2022-11-14T19:23:55Z,3917075925,213,4.2,3917075917,141,57.7,3917075921,212,14.6,3917075915,140,3.2,3917075913,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851021,202,1,1,22,14,6lzy9iiqoysvtdsgx719fng9n,1,3.2,57.7,2022-11-14T19:23:55.751Z,2022-11-14T19:24:00Z,3917076007,212,17.9,3917076005,141,84.0,3917076003,140,4.0,3917076001,56,Back,3917076009,213,1.5,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851047,203,1,1,22,19,6lzy9iiqoysvtdsgx719fng9n,1,10,86.1,2022-11-14T19:24:00.824Z,2022-11-14T19:24:06Z,3917076163,56,Back,3917076165,140,3.8,3917076167,141,57.3,3917076169,212,20.6,3917076171,213,4.4,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851061,204,1,1,22,24,6lzy9iiqoysvtdsgx719fng9n,1,8.2,54.7,2022-11-14T19:24:05.945Z,2022-11-14T19:24:11Z,3917076251,56,Back,3917076259,213,5.2,3917076249,155,,3917076257,212,37.2,3917076255,141,6.5,3917076253,140,25.0,3917076261,1,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851073,205,1,1,22,30,6lzy9iiqoysvtdsgx719fng9n,1,23,15.8,2022-11-14T19:24:11.704Z,2022-11-14T19:24:15Z,3917076319,212,9.2,3917076317,141,28.7,3917076321,213,1.3,3917076313,56,Back,3917076315,140,25.5,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851099,206,1,1,22,33,6lzy9iiqoysvtdsgx719fng9n,1,28.6,33.4,2022-11-14T19:24:14.968Z,2022-11-14T19:24:22Z,3917076451,141,90.2,3917076453,212,54.5,3917076455,213,0.8,3917076457,1,,3917076445,56,Left,3917076449,140,65.2,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851115,207,1,1,22,41,6lzy9iiqoysvtdsgx719fng9n,1,77.6,64.2,2022-11-14T19:24:22.760Z,2022-11-14T19:24:26Z,3917076523,213,5.3,3917076517,140,86.0,3917076515,56,Center,3917076519,141,42.6,3917076521,212,17.1,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851129,208,1,1,22,44,6lzy9iiqoysvtdsgx719fng9n,1,85.5,39.6,2022-11-14T19:24:25.944Z,2022-11-14T19:25:41Z,3917076579,141,34.4,3917076819,210,14,3917076581,212,7.8,3917076821,154,,3917076583,213,5.8,3917076573,56,Center,3917076577,140,92.1,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851135,209,14,1,22,46,6lzy9iiqoysvtdsgx719fng9n,1,90.6,33.7,2022-11-14T19:24:27.800Z,2022-11-14T19:25:42Z,3917076609,56,Center,3917076839,230,99.8,3917076823,75,,3917076825,29,,3917076723,20,,3917076837,328,,3917076607,63,,3917076841,231,48.0,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,3917076827,154,,3917076829,55,3917076605,22,,3917076835,103,3917076833,102,,,,208,44.9,,,,,,,17.7,,,,,,
2485851143,210,5,1,22,48,6lzy9iiqoysvtdsgx719fng9n,0,101.3,40.4,2022-11-14T19:24:29.567Z,2022-11-14T19:48:18Z,3917076651,346,,3917076671,233,241,3917076649,56,Center,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851133,241,5,1,22,48,eh54mfvjtrttgsg1wbjnvxcqz,1,-1.3,59.6,2022-11-14T19:24:29.567Z,2022-11-14T19:24:31Z,3917076601,346,,3917076599,56,Back,3917076653,233,210,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851297,243,1,1,23,17,eh54mfvjtrttgsg1wbjnvxcqz,0,3.7,55.1,2022-11-14T19:24:59.038Z,2022-11-14T19:25:07Z,3917077607,56,Center,3917077605,124,,3917077619,74,,3917077611,141,73.7,3917077615,213,0.2,3917077613,212,75.1,3917077617,1,,3917077609,140,74.2,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851299,211,49,1,23,23,6lzy9iiqoysvtdsgx719fng9n,1,19.9,26,2022-11-14T19:25:05.112Z,2022-11-14T19:25:05Z,,,,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851327,212,1,1,23,28,6lzy9iiqoysvtdsgx719fng9n,1,19,16.9,2022-11-14T19:25:09.400Z,2022-11-14T19:25:11Z,3917077735,213,2.6,3917077733,212,17.9,3917077729,140,4.3,3917077727,56,Back,3917077731,141,30.3,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851341,213,1,1,23,30,6lzy9iiqoysvtdsgx719fng9n,1,4.3,30.3,2022-11-14T19:25:11.447Z,2022-11-14T19:25:17Z,3917077809,212,17.4,3917077807,141,28.4,3917077803,56,Back,3917077805,140,20.8,3917077811,213,6.2,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851365,214,1,1,23,35,6lzy9iiqoysvtdsgx719fng9n,1,33.9,32.8,2022-11-14T19:25:16.937Z,2022-11-14T19:25:23Z,3917077945,140,47.7,3917077943,56,Back,3917077947,141,80.4,3917077953,1,,3917077949,212,35.5,3917077941,155,,3917077951,213,1.1,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851395,215,1,1,23,41,6lzy9iiqoysvtdsgx719fng9n,1,70.1,77.2,2022-11-14T19:25:23.031Z,2022-11-14T19:25:27Z,3917078101,140,80.5,3917078099,56,Left,3917078107,213,0.7,3917078103,141,89.9,3917078105,212,13.9,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851409,216,1,1,23,45,6lzy9iiqoysvtdsgx719fng9n,1,83.9,86.1,2022-11-14T19:25:26.999Z,2022-11-14T19:25:29Z,3917078167,56,Center,3917078169,140,78.1,3917078171,141,73.4,3917078173,212,10.6,3917078175,213,4.1,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851415,217,50,1,23,48,6lzy9iiqoysvtdsgx719fng9n,1,76.1,71.9,2022-11-14T19:25:29.293Z,2022-11-14T19:25:31Z,3917078195,56,Center,3917078205,233,244,3917078197,286,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851413,244,7,1,23,48,eh54mfvjtrttgsg1wbjnvxcqz,0,23.9,28.1,2022-11-14T19:25:29.294Z,2022-11-14T19:25:30Z,3917078201,233,217,3917078191,56,Back,3917078193,285,,,,,,,,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851419,218,61,1,23,48,6lzy9iiqoysvtdsgx719fng9n,1,78.1,73.4,2022-11-14T19:25:30.024Z,2022-11-14T19:25:30Z,3917078199,56,Center,,,,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851421,245,49,1,23,49,eh54mfvjtrttgsg1wbjnvxcqz,1,24.8,34.3,2022-11-14T19:25:31.071Z,2022-11-14T19:25:31Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851429,246,1,1,23,50,eh54mfvjtrttgsg1wbjnvxcqz,1,24.8,34.3,2022-11-14T19:25:31.262Z,2022-11-14T19:25:32Z,3917078247,140,37.7,3917078245,56,Back,3917078253,213,6.0,3917078249,141,27.7,3917078251,212,14.3,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851437,247,1,1,23,51,eh54mfvjtrttgsg1wbjnvxcqz,1,37.7,27.7,2022-11-14T19:25:32.430Z,2022-11-14T19:25:34Z,3917078297,141,28.3,3917078295,140,28.5,3917078293,56,Back,3917078301,213,3.1,3917078299,212,9.7,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851445,248,1,1,23,53,eh54mfvjtrttgsg1wbjnvxcqz,0,29.9,24.7,2022-11-14T19:25:34.190Z,2022-11-14T19:25:37Z,3917078349,56,Right,3917078351,140,53.6,3917078353,141,0.0,3917078355,212,30.3,3917078357,213,5.7,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851467,219,5,1,23,56,6lzy9iiqoysvtdsgx719fng9n,1,44.6,101.1,2022-11-14T19:25:37.351Z,2022-11-14T19:25:42Z,3917078481,233,249,3917078457,56,Back,3917078459,347,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485851449,249,5,1,23,56,eh54mfvjtrttgsg1wbjnvxcqz,0,55.4,-1.1,2022-11-14T19:25:37.351Z,2022-11-14T19:48:18Z,3917078371,56,Right,3917078489,233,219,3917078373,347,,,,,,,,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
