id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2451088745,122,12,1,11,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.7,78.9,2022-08-26T18:13:15.232Z,2022-08-26T18:14:55Z,3732773959,185,,3732783049,233,117,3732773965,56,Back,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089059,118,5,1,11,19,1wyg1tunyt7go9tnjea1hjqxb,1,90.8,-1.8,2022-08-26T18:13:17.238Z,2022-08-26T18:13:37Z,3732775749,233,123,3732775745,56,Right,3732775747,347,,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451088793,123,5,1,11,19,dvmw7d6jb38qvv7e6ziwu0vyr,0,9.2,101.8,2022-08-26T18:13:17.238Z,2022-08-26T18:15:23Z,3732774279,347,,3732775759,233,118,3732774277,56,Back,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089099,119,1,1,11,39,1wyg1tunyt7go9tnjea1hjqxb,0,90,0,2022-08-26T18:13:36.485Z,2022-08-26T18:13:41Z,3732775949,213,1.4,3732775939,107,,3732775941,56,Center,3732775943,140,92.3,3732775945,141,24.7,3732775947,212,18.3,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089113,124,12,1,11,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,8.1,74,2022-08-26T18:13:39.505Z,2022-08-26T18:13:40Z,3732776071,213,0.0,3732776063,56,Back,3732776069,212,15.3,3732776115,15,,3732776067,141,74.8,3732776065,140,22.7,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089135,125,12,1,11,44,dvmw7d6jb38qvv7e6ziwu0vyr,1,21.5,73,2022-08-26T18:13:41.553Z,2022-08-26T18:13:42Z,3732776203,140,35.6,3732776201,56,Back,3732776209,213,0.5,3732776215,15,,3732776207,212,16.7,3732776205,141,84.4,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089175,126,1,1,11,46,dvmw7d6jb38qvv7e6ziwu0vyr,0,31.1,82,2022-08-26T18:13:43.953Z,2022-08-26T18:13:44Z,3732776387,56,Back,3732776385,3,,3732776393,212,12.6,3732776395,213,5.2,3732776389,140,36.2,3732776391,141,65.3,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089237,120,1,1,11,48,1wyg1tunyt7go9tnjea1hjqxb,1,59,46.3,2022-08-26T18:13:45.861Z,2022-08-26T18:13:47Z,3732776709,141,44.2,3732776711,212,12.5,3732776705,56,Back,3732776713,213,3.3,3732776707,140,47.2,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089327,121,1,1,11,49,1wyg1tunyt7go9tnjea1hjqxb,1,47.2,43.9,2022-08-26T18:13:47.381Z,2022-08-26T18:13:53Z,3732777149,141,42.7,3732777151,212,10.7,3732777153,213,6.2,3732777147,140,57.4,3732777145,56,Center,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089369,122,1,1,11,55,1wyg1tunyt7go9tnjea1hjqxb,1,57.4,42.7,2022-08-26T18:13:52.798Z,2022-08-26T18:13:54Z,3732777335,141,52.5,3732777337,212,15.5,3732777331,56,Back,3732777333,140,44.1,3732777341,213,2.7,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089537,123,1,1,11,56,1wyg1tunyt7go9tnjea1hjqxb,1,44.1,52.5,2022-08-26T18:13:53.954Z,2022-08-26T18:14:04Z,3732778173,56,Left,3732778181,213,1.1,3732778177,141,94.1,3732778175,140,59.3,3732778179,212,32.5,3732778183,1,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089543,124,4,1,12,5,1wyg1tunyt7go9tnjea1hjqxb,1,46.6,77.7,2022-08-26T18:14:03.111Z,2022-08-26T18:14:07Z,3732778199,152,,3732778195,295,,3732778197,56,Back,3732778373,233,127,3732778193,13,,3732778201,286,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089561,127,4,1,12,5,dvmw7d6jb38qvv7e6ziwu0vyr,0,53.4,22.3,2022-08-26T18:14:03.112Z,2022-08-26T18:14:07Z,3732778303,13,,3732778305,295,,3732778307,56,Center,3732778405,233,124,3732778311,285,,3732778309,152,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089619,125,1,1,12,8,1wyg1tunyt7go9tnjea1hjqxb,1,39.8,71.5,2022-08-26T18:14:06.008Z,2022-08-26T18:14:10Z,3732778651,141,36.9,3732778643,5,,3732778655,213,4.8,3732778649,140,42.0,3732778645,152,,3732778647,56,Back,3732778653,212,23.6,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089673,126,1,1,12,12,1wyg1tunyt7go9tnjea1hjqxb,1,52.6,40.7,2022-08-26T18:14:10.100Z,2022-08-26T18:14:13Z,3732778913,56,Center,3732778915,140,70.2,3732778917,141,54.8,3732778921,213,0.5,3732778919,212,20.8,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089683,127,3,1,12,15,1wyg1tunyt7go9tnjea1hjqxb,0,69.4,49.8,2022-08-26T18:14:12.491Z,2022-08-26T18:14:17Z,3732779397,233,128,3732778967,286,,3732778965,56,Center,,,,,,,,,,,,,,,,8o2iv0qhfft5pgzm75ckuo0es,D. Reverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089759,128,7,1,12,15,dvmw7d6jb38qvv7e6ziwu0vyr,0,30.6,50.2,2022-08-26T18:14:12.492Z,2022-08-26T18:14:17Z,3732779363,285,,3732779361,56,Back,3732779385,233,127,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089773,128,43,1,12,20,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2022-08-26T18:14:17.842Z,2022-08-26T18:14:27Z,3732780175,144,49,,,,,,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089791,129,1,1,12,20,1wyg1tunyt7go9tnjea1hjqxb,1,60.3,66.3,2022-08-26T18:14:18.020Z,2022-08-26T18:14:19Z,3732779521,140,66.3,3732779523,141,90.0,3732779527,213,1.2,3732779525,212,17.3,3732779519,56,Left,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089815,130,1,1,12,21,1wyg1tunyt7go9tnjea1hjqxb,1,66.4,89.9,2022-08-26T18:14:18.860Z,2022-08-26T18:14:20Z,3732779639,141,70.3,3732779641,212,14.3,3732779635,56,Center,3732779643,213,4.3,3732779637,140,61.4,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089835,131,1,1,12,22,1wyg1tunyt7go9tnjea1hjqxb,1,58,67.6,2022-08-26T18:14:20.427Z,2022-08-26T18:14:22Z,3732779731,140,60.1,3732779733,141,50.7,3732779735,212,11.7,3732779737,213,4.9,3732779729,56,Center,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089851,132,1,1,12,24,1wyg1tunyt7go9tnjea1hjqxb,0,60.1,50.7,2022-08-26T18:14:22.047Z,2022-08-26T18:14:24Z,3732779807,56,Center,3732779813,212,18.1,3732779815,213,0.6,3732779809,140,74.1,3732779811,141,66.3,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089867,129,1,1,12,26,dvmw7d6jb38qvv7e6ziwu0vyr,0,25.6,38,2022-08-26T18:14:23.634Z,2022-08-26T18:14:24Z,3732779901,212,15.8,3732779895,56,Back,3732779897,140,40.6,3732779903,213,0.1,3732779899,141,39.6,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451089885,133,61,1,12,27,1wyg1tunyt7go9tnjea1hjqxb,1,69.4,66.7,2022-08-26T18:14:24.677Z,2022-08-26T18:14:24Z,3732779989,56,Center,,,,,,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090003,134,1,1,12,30,1wyg1tunyt7go9tnjea1hjqxb,1,66.3,43.9,2022-08-26T18:14:28.366Z,2022-08-26T18:14:31Z,3732780579,140,67.7,3732780583,141,10.1,3732780575,56,Right,3732780587,212,23.0,3732780589,213,4.8,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090055,135,1,1,12,33,1wyg1tunyt7go9tnjea1hjqxb,1,70,10,2022-08-26T18:14:30.841Z,2022-08-26T18:14:33Z,3732780839,213,1.7,3732780831,56,Center,3732780835,141,34.0,3732780837,212,16.4,3732780833,140,68.7,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090103,136,1,1,12,34,1wyg1tunyt7go9tnjea1hjqxb,1,67.9,29.4,2022-08-26T18:14:32.386Z,2022-08-26T18:15:42Z,3732781103,212,17.0,3732781099,140,51.7,3732781101,141,30.3,3732781097,56,Center,3732781105,213,3.1,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090163,137,1,1,12,38,1wyg1tunyt7go9tnjea1hjqxb,1,51.7,30.3,2022-08-26T18:14:36.094Z,2022-08-26T18:14:40Z,3732781481,141,68.8,3732781477,56,Center,3732781479,140,54.2,3732781485,213,1.5,3732781483,212,26.3,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090265,138,1,1,12,42,1wyg1tunyt7go9tnjea1hjqxb,1,56.9,64.2,2022-08-26T18:14:39.905Z,2022-08-26T18:14:46Z,3732782047,140,50.3,3732782053,212,21.3,3732782049,141,34.6,3732782043,56,Center,3732782055,213,4.4,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090335,139,1,1,12,48,1wyg1tunyt7go9tnjea1hjqxb,1,59.8,39.5,2022-08-26T18:14:45.769Z,2022-08-26T18:14:49Z,3732782393,141,93.0,3732782399,1,,3732782389,56,Left,3732782391,140,63.8,3732782397,213,1.5,3732782395,212,36.6,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090401,140,1,1,12,51,1wyg1tunyt7go9tnjea1hjqxb,1,66.1,89.9,2022-08-26T18:14:48.962Z,2022-08-26T18:14:52Z,3732782803,56,Center,3732782811,213,3.8,3732782809,212,18.9,3732782807,141,73.3,3732782805,140,51.7,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090429,141,1,1,12,55,1wyg1tunyt7go9tnjea1hjqxb,1,59.1,74.5,2022-08-26T18:14:52.521Z,2022-08-26T18:14:55Z,3732783017,213,1.9,3732783015,212,14.2,3732783013,141,94.5,3732783009,56,Left,3732783011,140,55.1,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090441,142,1,1,12,57,1wyg1tunyt7go9tnjea1hjqxb,0,64.3,94.4,2022-08-26T18:14:54.810Z,2022-08-26T18:14:57Z,3732783111,212,16.7,3732783107,141,72.9,3732783105,140,71.9,3732783115,213,5.2,3732783103,56,Center,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090455,130,8,1,12,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,30.4,35.4,2022-08-26T18:14:57.219Z,2022-08-26T18:14:57Z,3732783201,56,Back,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090465,131,49,1,13,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,21,19.9,2022-08-26T18:14:58.243Z,2022-08-26T18:14:58Z,,,,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090493,132,1,1,13,1,dvmw7d6jb38qvv7e6ziwu0vyr,1,21,19.9,2022-08-26T18:14:58.627Z,2022-08-26T18:15:01Z,3732783469,141,49.4,3732783471,212,25.0,3732783473,213,2.2,3732783465,56,Back,3732783467,140,6.8,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090527,133,1,1,13,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,7.4,50,2022-08-26T18:15:00.899Z,2022-08-26T18:15:04Z,3732783663,140,17.5,3732783665,141,73.6,3732783667,212,19.2,3732783669,213,1.0,3732783661,56,Back,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090551,134,1,1,13,7,dvmw7d6jb38qvv7e6ziwu0vyr,1,21.5,73,2022-08-26T18:15:05.235Z,2022-08-26T18:15:06Z,3732783829,213,3.8,3732783821,56,Back,3732783823,140,5.9,3732783825,141,54.7,3732783827,212,20.6,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090681,135,1,1,13,8,dvmw7d6jb38qvv7e6ziwu0vyr,1,6.5,54.1,2022-08-26T18:15:06.227Z,2022-08-26T18:15:15Z,3732784611,212,35.4,3732784609,141,97.3,3732784615,1,,3732784607,140,25.3,3732784605,56,Back,3732784613,213,1.0,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090691,136,50,1,13,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,17.2,94.8,2022-08-26T18:15:15.290Z,2022-08-26T18:15:17Z,3732784665,285,,3732784661,56,Back,3732784807,233,143,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090699,143,7,1,13,17,1wyg1tunyt7go9tnjea1hjqxb,1,82.8,5.2,2022-08-26T18:15:15.291Z,2022-08-26T18:15:17Z,3732784781,233,136,3732784727,56,Right,3732784725,167,,3732784731,286,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090713,137,5,1,13,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,-1,75,2022-08-26T18:15:16.031Z,2022-08-26T18:15:23Z,3732784785,56,Back,3732784787,346,,3732784817,233,144,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090701,144,5,1,13,18,1wyg1tunyt7go9tnjea1hjqxb,0,101,25,2022-08-26T18:15:16.031Z,2022-08-26T18:15:17Z,3732784739,56,Center,3732784847,233,137,3732784741,346,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090709,145,43,1,13,18,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2022-08-26T18:15:16.078Z,2022-08-26T18:15:18Z,3732784763,56,Right,3732784771,213,3.1,3732784765,140,100.0,3732784919,144,1,3732784767,141,5.8,3732784759,3,0,3732784761,168,0,3732784769,212,0,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091079,138,1,1,13,40,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.3,56.3,2022-08-26T18:15:37.811Z,2022-08-26T18:15:41Z,3732786831,140,10.2,3732786837,213,4.9,3732786835,212,26.5,3732786841,237,,3732786827,124,,3732786833,141,18.1,3732786829,56,Back,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091119,139,1,1,13,43,dvmw7d6jb38qvv7e6ziwu0vyr,1,10,15.6,2022-08-26T18:15:41.204Z,2022-08-26T18:15:43Z,3732787055,140,22.3,3732787057,141,5.4,3732787053,56,Back,3732787061,213,5.8,3732787059,212,14.7,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091313,140,1,1,13,46,dvmw7d6jb38qvv7e6ziwu0vyr,1,20.6,4.2,2022-08-26T18:15:43.539Z,2022-08-26T18:15:52Z,3732788055,212,20.8,3732788057,213,0.1,3732788053,141,5.8,3732788049,56,Back,3732788051,140,40.4,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091317,141,4,1,13,51,dvmw7d6jb38qvv7e6ziwu0vyr,1,41.6,6.8,2022-08-26T18:15:49.253Z,2022-08-26T18:15:53Z,3732788071,286,,3732788063,13,,3732788069,152,,3732788171,233,146,3732788067,56,Back,3732788065,295,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091323,146,4,1,13,51,1wyg1tunyt7go9tnjea1hjqxb,0,58.4,93.2,2022-08-26T18:15:49.254Z,2022-08-26T18:15:54Z,3732788103,295,,3732788111,152,,3732788099,13,,3732788175,233,141,3732788115,285,,3732788107,56,Left,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091397,142,1,1,13,56,dvmw7d6jb38qvv7e6ziwu0vyr,1,40,7,2022-08-26T18:15:54.213Z,2022-08-26T18:15:57Z,3732788469,141,15.6,3732788461,5,,3732788465,56,Back,3732788467,140,31.0,3732788473,213,2.6,3732788471,212,11.1,3732788463,152,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091429,143,1,1,13,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,34.2,19.8,2022-08-26T18:15:57.076Z,2022-08-26T18:15:59Z,3732788631,56,Back,3732788651,1,,3732788627,196,,3732788639,141,84.7,3732788643,212,44.1,3732788635,140,34.9,3732788647,213,1.6,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091485,144,1,1,14,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,35.3,84.9,2022-08-26T18:15:59.716Z,2022-08-26T18:16:04Z,3732788991,56,Left,3732788999,212,21.3,3732788995,140,53.9,3732788997,141,97.5,3732789001,213,0.4,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091533,145,1,1,14,7,dvmw7d6jb38qvv7e6ziwu0vyr,1,65.9,96.9,2022-08-26T18:16:04.868Z,2022-08-26T18:16:08Z,3732789281,56,Left,3732789289,213,5.7,3732789287,212,7.2,3732789285,141,90.7,3732789283,140,71.5,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091561,146,1,1,14,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,61,89.5,2022-08-26T18:16:07.941Z,2022-08-26T18:16:10Z,3732789489,56,Left,3732789499,213,2.5,3732789497,212,7.8,3732789495,141,96.7,3732789493,140,55.2,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091665,147,1,1,14,12,dvmw7d6jb38qvv7e6ziwu0vyr,1,55.2,96.7,2022-08-26T18:16:10.036Z,2022-08-26T18:16:18Z,3732790131,212,27.1,3732790125,56,Back,3732790127,140,42.9,3732790129,141,61.7,3732790133,213,4.2,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091731,148,1,1,14,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,49.8,31.5,2022-08-26T18:16:18.245Z,2022-08-26T18:16:23Z,3732790521,155,,3732790529,212,49.2,3732790533,1,,3732790525,140,95.0,3732790527,141,12.3,3732790531,213,6.0,3732790523,56,Right,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091737,149,3,1,14,25,dvmw7d6jb38qvv7e6ziwu0vyr,0,95.6,14.4,2022-08-26T18:16:23.413Z,2022-08-26T18:16:25Z,3732790573,286,,3732790695,233,147,3732790571,56,Right,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091745,147,7,1,14,25,1wyg1tunyt7go9tnjea1hjqxb,0,4.4,85.6,2022-08-26T18:16:23.414Z,2022-08-26T18:16:27Z,3732790623,285,,3732790621,56,Back,3732790675,233,149,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091785,148,49,1,14,29,1wyg1tunyt7go9tnjea1hjqxb,1,2.4,84.1,2022-08-26T18:16:26.709Z,2022-08-26T18:16:27Z,,,,,,,,,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091847,149,1,1,14,30,1wyg1tunyt7go9tnjea1hjqxb,1,2.1,87.1,2022-08-26T18:16:27.650Z,2022-08-26T18:16:31Z,3732791171,212,28.3,3732791169,141,96.6,3732791167,140,28.3,3732791165,56,Back,3732791173,213,0.2,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091857,150,1,1,14,34,1wyg1tunyt7go9tnjea1hjqxb,1,28.3,96.6,2022-08-26T18:16:31.461Z,2022-08-26T18:16:32Z,3732791213,56,Back,3732791223,141,95.6,3732791227,213,3.3,3732791225,212,4.6,3732791219,140,24.0,,,,,,,,,,8o2iv0qhfft5pgzm75ckuo0es,D. Reverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091881,151,1,1,14,35,1wyg1tunyt7go9tnjea1hjqxb,1,24,95.6,2022-08-26T18:16:32.513Z,2022-08-26T18:16:34Z,3732791337,141,78.1,3732791335,140,22.4,3732791339,212,12.0,3732791333,56,Back,3732791341,213,4.6,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091967,152,1,1,14,36,1wyg1tunyt7go9tnjea1hjqxb,1,18.3,75.1,2022-08-26T18:16:34.253Z,2022-08-26T18:16:39Z,3732791803,213,5.3,3732791793,157,,3732791797,140,44.5,3732791805,1,,3732791795,56,Back,3732791801,212,53.0,3732791799,141,8.5,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091979,153,1,1,14,41,1wyg1tunyt7go9tnjea1hjqxb,0,46.2,7.7,2022-08-26T18:16:38.938Z,2022-08-26T18:16:41Z,3732791867,56,Right,3732791865,155,,3732791873,212,24.0,3732791875,213,0.4,3732791871,141,20.7,3732791869,140,67.5,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092045,150,1,1,14,46,dvmw7d6jb38qvv7e6ziwu0vyr,0,25.6,45,2022-08-26T18:16:43.589Z,2022-08-26T18:16:53Z,3732792195,213,0.6,3732792193,212,24.3,3732792187,56,Back,3732792191,141,64.9,3732792189,140,44.8,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092067,154,1,1,14,47,1wyg1tunyt7go9tnjea1hjqxb,0,61.5,18.6,2022-08-26T18:16:44.540Z,2022-08-26T18:16:47Z,3732792337,213,0.3,3732792335,212,17.2,3732792329,56,Center,3732792333,141,26.8,3732792331,140,77.0,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092107,151,61,1,14,49,dvmw7d6jb38qvv7e6ziwu0vyr,1,34.9,56.2,2022-08-26T18:16:47.086Z,2022-08-26T18:28:59Z,3732792511,56,Back,,,,,,,,,,,,,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092121,155,1,1,14,50,1wyg1tunyt7go9tnjea1hjqxb,1,68.6,26.7,2022-08-26T18:16:48.063Z,2022-08-26T18:16:49Z,3732792581,140,58.9,3732792587,213,2.4,3732792585,212,13.3,3732792583,141,39.2,3732792579,56,Center,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
