id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2486537517,206,1,1,27,49,dvmw7d6jb38qvv7e6ziwu0vyr,1,23.5,72.6,2022-11-18T18:14:09.847Z,2022-11-18T18:14:12Z,3920598541,213,4.8,3920598539,212,24.3,3920598533,56,Back,3920598537,141,37.0,3920598535,140,25.2,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537519,207,1,1,27,52,dvmw7d6jb38qvv7e6ziwu0vyr,1,24.6,31.6,2022-11-18T18:14:12.855Z,2022-11-18T18:14:14Z,3920598547,140,30.6,3920598545,56,Back,3920598553,213,5.0,3920598551,212,19.7,3920598549,141,4.1,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537521,208,1,1,27,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,31.4,4.4,2022-11-18T18:14:14.263Z,2022-11-18T18:14:19Z,3920598569,213,2.1,3920598561,56,Back,3920598563,140,25.5,3920598567,212,11.6,3920598565,141,18.9,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537529,209,1,1,27,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,27.1,33.1,2022-11-18T18:14:19.015Z,2022-11-18T18:14:21Z,3920598601,56,Back,3920598607,212,14.0,3920598603,140,23.8,3920598609,213,1.8,3920598605,141,53.0,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537537,210,1,1,28,1,dvmw7d6jb38qvv7e6ziwu0vyr,1,23.9,60.3,2022-11-18T18:14:21.863Z,2022-11-18T18:14:25Z,3920598657,141,97.1,3920598653,56,Back,3920598655,140,39.7,3920598661,213,1.0,3920598659,212,30.0,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537539,211,1,1,28,5,dvmw7d6jb38qvv7e6ziwu0vyr,1,40.2,95.9,2022-11-18T18:14:25.655Z,2022-11-18T18:14:29Z,3920598673,213,5.8,3920598667,140,46.3,3920598671,212,7.2,3920598665,56,Back,3920598669,141,91.1,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537543,212,1,1,28,9,dvmw7d6jb38qvv7e6ziwu0vyr,1,52.3,98.1,2022-11-18T18:14:29.383Z,2022-11-18T18:14:41Z,3920598731,141,86.8,3920598727,56,Back,3920598733,212,30.2,3920598729,140,24.5,3920598735,213,3.4,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537549,213,1,1,28,21,dvmw7d6jb38qvv7e6ziwu0vyr,1,32.8,91.4,2022-11-18T18:14:41.239Z,2022-11-18T18:14:43Z,3920598759,213,0.0,3920598751,56,Left,3920598755,141,92.4,3920598757,212,20.8,3920598753,140,52.6,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537551,214,61,1,28,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,52.6,91.8,2022-11-18T18:14:43.686Z,2022-11-18T18:16:10Z,3920598763,56,Left,,,,,,,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537589,220,61,1,28,24,dvmw7d6jb38qvv7e6ziwu0vyr,0,41.7,97.2,2022-11-18T18:14:44.471Z,2022-11-18T18:15:31Z,3920598951,56,Back,,,,,,,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537559,242,1,1,28,28,zjawy6qdzk3y69v5pa3zl2cb,0,60,9.5,2022-11-18T18:14:48.134Z,2022-11-18T18:15:19Z,3920598793,56,Right,3920598797,141,7.5,3920598795,140,60.5,3920598799,212,1.5,3920598801,213,5.1,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537563,215,5,1,28,29,dvmw7d6jb38qvv7e6ziwu0vyr,0,40.6,101.6,2022-11-18T18:14:48.971Z,2022-11-18T18:25:31Z,3920598809,347,,3920598927,233,243,3920598807,56,Back,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537561,243,5,1,28,29,zjawy6qdzk3y69v5pa3zl2cb,1,59.4,-1.6,2022-11-18T18:14:48.971Z,2022-11-18T18:15:22Z,3920598923,233,215,3920598803,56,Right,3920598805,347,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537587,246,1,1,28,35,zjawy6qdzk3y69v5pa3zl2cb,0,57.2,0,2022-11-18T18:14:55.869Z,2022-11-18T18:15:33Z,3920598953,107,,3920598945,141,8.9,3920598949,213,0.5,3920598955,189,,3920598947,212,15.3,3920598943,140,70.3,3920598941,56,Right,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537573,216,49,1,28,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,46.6,66.7,2022-11-18T18:15:02.375Z,2022-11-18T18:15:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537575,217,1,1,28,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,52.1,67.6,2022-11-18T18:15:02.854Z,2022-11-18T18:15:05Z,3920598859,212,30.2,3920598861,213,0.3,3920598853,56,Left,3920598857,141,81.7,3920598855,140,79.4,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537577,218,3,1,28,45,dvmw7d6jb38qvv7e6ziwu0vyr,0,87.1,71.7,2022-11-18T18:15:05.670Z,2022-11-18T18:15:11Z,3920598891,233,244,3920598865,56,Center,3920598867,286,,,,,,,,,,,,,,,,,db32f79l8p19q2g45g885t7xm,L. Diaby-Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537581,244,7,1,28,45,zjawy6qdzk3y69v5pa3zl2cb,1,12.9,28.3,2022-11-18T18:15:05.671Z,2022-11-18T18:15:11Z,3920598887,233,218,3920598879,285,,3920598877,56,Back,3920598875,167,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537579,219,6,1,28,46,dvmw7d6jb38qvv7e6ziwu0vyr,1,92.3,75.6,2022-11-18T18:15:06.647Z,2022-11-18T18:15:11Z,3920598895,233,245,3920598871,73,,3920598869,56,Center,,,,,,,,,,,,,,,,db32f79l8p19q2g45g885t7xm,L. Diaby-Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537583,245,6,1,28,46,zjawy6qdzk3y69v5pa3zl2cb,0,7.7,24.4,2022-11-18T18:15:06.647Z,2022-11-18T18:20:45Z,3920598881,56,Back,3920598899,233,219,3920598885,73,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537599,221,1,1,29,13,dvmw7d6jb38qvv7e6ziwu0vyr,0,99.5,99.6,2022-11-18T18:15:33.686Z,2022-11-18T18:15:38Z,3920598991,1,,3920598985,141,51.6,3920598989,213,4.5,3920598977,155,,3920598973,2,,3920598987,212,33.2,3920598979,223,,3920598983,140,93.8,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,3920598975,6,3920598981,56,,,,,,,,Center,,,,,,,,,,,,,,,,,
2486537727,270,44,1,29,17,zjawy6qdzk3y69v5pa3zl2cb,1,8.6,51,2022-11-18T18:15:37.853Z,2022-11-18T18:17:25Z,3920599769,56,Back,3920599771,285,,3920599773,233,222,,,,,,,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537601,222,44,1,29,17,dvmw7d6jb38qvv7e6ziwu0vyr,0,91.4,49,2022-11-18T18:15:37.854Z,2022-11-18T18:17:26Z,3920598995,56,Center,3920598997,286,,3920599777,233,270,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537603,247,12,1,29,18,zjawy6qdzk3y69v5pa3zl2cb,1,8,51.6,2022-11-18T18:15:38.773Z,2022-11-18T18:17:20Z,3920599003,141,45.7,3920599007,213,5.5,3920598999,56,Back,3920599001,140,11.7,3920599021,15,,3920599005,212,5.6,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537607,223,15,1,29,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,92.4,54.2,2022-11-18T18:15:40.215Z,2022-11-18T18:17:06Z,3920599027,17,,3920599661,72,,3920599681,103,3.8,3920599679,102,52.3,3920599687,146,99.3,3920599683,328,,3920599677,76,,3920599689,147,51.1,bitv8dp51g02iyf6o3elxnoix,J. Janssen,3920599685,458,3920599029,56,3920599665,233,3920599659,25,,,,Center,,,,249,,,,,,,,,,,,,
2486537613,249,10,1,29,20,zjawy6qdzk3y69v5pa3zl2cb,1,3.4,50.3,2022-11-18T18:15:40.315Z,2022-11-18T18:17:02Z,3920599055,182,,3920599051,177,,3920599669,233,223,3920599057,56,Back,3920599053,180,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537611,248,52,1,29,21,zjawy6qdzk3y69v5pa3zl2cb,1,3.4,50.3,2022-11-18T18:15:41.038Z,2022-11-18T18:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537619,250,1,1,29,25,zjawy6qdzk3y69v5pa3zl2cb,1,9.7,47.2,2022-11-18T18:15:45.309Z,2022-11-18T18:15:55Z,3920599101,140,22.4,3920599113,213,5.2,3920599097,123,,3920599109,212,27.3,3920599099,56,Back,3920599105,141,12.2,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537623,251,1,1,29,35,zjawy6qdzk3y69v5pa3zl2cb,1,35.4,11.6,2022-11-18T18:15:55.341Z,2022-11-18T18:15:56Z,3920599131,212,12.9,3920599127,140,36.3,3920599133,213,1.5,3920599129,141,30.5,3920599125,56,Back,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537627,252,1,1,29,36,zjawy6qdzk3y69v5pa3zl2cb,1,36.3,31,2022-11-18T18:15:56.405Z,2022-11-18T18:15:59Z,3920599155,212,21.5,3920599157,213,0.1,3920599153,141,35.0,3920599151,140,56.6,3920599149,56,Center,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537629,253,1,1,29,39,zjawy6qdzk3y69v5pa3zl2cb,1,56.5,37.1,2022-11-18T18:15:59.517Z,2022-11-18T18:16:00Z,3920599163,140,55.0,3920599167,212,5.3,3920599165,141,44.6,3920599161,56,Center,3920599169,213,1.9,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537633,254,1,1,29,40,zjawy6qdzk3y69v5pa3zl2cb,1,54.9,44.6,2022-11-18T18:16:00.389Z,2022-11-18T18:16:01Z,3920599187,140,43.7,3920599191,212,16.0,3920599185,56,Back,3920599189,141,28.6,3920599193,213,3.9,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537639,255,1,1,29,41,zjawy6qdzk3y69v5pa3zl2cb,1,43.7,28.6,2022-11-18T18:16:01.517Z,2022-11-18T18:16:04Z,3920599215,213,5.3,3920599209,140,53.3,3920599207,56,Right,3920599213,212,18.0,3920599211,141,6.7,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537645,256,1,1,29,44,zjawy6qdzk3y69v5pa3zl2cb,1,54.4,6.7,2022-11-18T18:16:04.837Z,2022-11-18T18:16:09Z,3920599237,141,17.9,3920599233,56,Back,3920599235,140,45.0,3920599239,212,12.5,3920599241,213,2.5,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537657,257,1,1,29,49,zjawy6qdzk3y69v5pa3zl2cb,1,46,19.9,2022-11-18T18:16:08.909Z,2022-11-18T18:16:14Z,3920599301,212,40.5,3920599303,213,1.3,3920599297,140,56.1,3920599293,155,,3920599299,141,77.4,3920599305,1,,3920599295,56,Center,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537659,258,1,1,29,54,zjawy6qdzk3y69v5pa3zl2cb,1,47.2,76.1,2022-11-18T18:16:14.221Z,2022-11-18T18:16:20Z,3920599319,213,4.6,3920599315,141,53.0,3920599311,56,Back,3920599317,212,15.8,3920599313,140,45.6,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537663,259,4,1,30,0,zjawy6qdzk3y69v5pa3zl2cb,1,54.4,62.4,2022-11-18T18:16:19.933Z,2022-11-18T18:16:25Z,3920599337,56,Center,3920599343,286,,3920599383,233,224,3920599341,265,,3920599335,13,,3920599339,152,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537669,224,4,1,30,0,dvmw7d6jb38qvv7e6ziwu0vyr,0,45.6,37.6,2022-11-18T18:16:19.934Z,2022-11-18T18:16:25Z,3920599365,13,,3920599367,56,Back,3920599373,285,,3920599371,265,,3920599369,152,,3920599391,233,259,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537679,260,1,1,30,10,zjawy6qdzk3y69v5pa3zl2cb,1,55.8,60.6,2022-11-18T18:16:30.038Z,2022-11-18T18:16:31Z,3920599445,140,80.4,3920599453,1,,3920599451,213,5.3,3920599449,212,45.8,3920599439,155,,3920599437,5,,3920599447,141,4.9,3920599443,56,Right,m10ml783dkbr4i0fpb06cm3t,A. Najah,3920599441,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537681,261,1,1,30,11,zjawy6qdzk3y69v5pa3zl2cb,0,84.8,4.7,2022-11-18T18:16:31.837Z,2022-11-18T18:16:34Z,3920599457,2,,3920599467,212,38.4,3920599463,140,90.7,3920599461,56,Center,3920599471,1,,3920599465,141,60.5,3920599459,155,,3920599469,213,1.4,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537683,225,12,1,30,14,dvmw7d6jb38qvv7e6ziwu0vyr,1,7.3,46,2022-11-18T18:16:34.470Z,2022-11-18T18:21:22Z,3920599481,213,5.8,3920599475,140,20.9,3920599479,212,15.8,3920599483,15,,3920599477,141,35.9,3920599473,56,Back,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537685,226,49,1,30,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.3,39.2,2022-11-18T18:16:36.645Z,2022-11-18T18:21:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537691,227,1,1,30,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.3,39.2,2022-11-18T18:16:36.918Z,2022-11-18T18:16:40Z,3920599521,213,3.8,3920599515,140,14.0,3920599517,141,26.5,3920599513,56,Back,3920599519,212,14.7,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537693,228,1,1,30,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,24.3,20.1,2022-11-18T18:16:40.566Z,2022-11-18T18:16:43Z,3920599527,56,Back,3920599537,213,6.2,3920599533,212,24.0,3920599531,141,15.9,3920599525,155,,3920599529,140,47.0,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537697,229,50,1,30,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,49,23.2,2022-11-18T18:16:43.430Z,2022-11-18T18:16:47Z,3920599553,286,,3920599563,233,262,3920599551,56,Back,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537699,262,7,1,30,23,zjawy6qdzk3y69v5pa3zl2cb,1,51,76.8,2022-11-18T18:16:43.431Z,2022-11-18T18:16:46Z,3920599555,56,Center,3920599557,285,,3920599559,233,229,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537701,263,1,1,30,23,zjawy6qdzk3y69v5pa3zl2cb,0,35.9,59.6,2022-11-18T18:16:43.518Z,2022-11-18T18:16:56Z,3920599575,212,20.2,3920599569,56,Center,3920599579,1,,3920599567,157,,3920599573,141,68.4,3920599577,213,0.3,3920599571,140,54.3,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537703,230,3,1,30,29,dvmw7d6jb38qvv7e6ziwu0vyr,0,47.3,36.9,2022-11-18T18:16:49.158Z,2022-11-18T18:16:49Z,3920599585,211,,3920599583,286,,3920599581,56,Back,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537705,264,1,1,30,29,zjawy6qdzk3y69v5pa3zl2cb,1,37.7,60.6,2022-11-18T18:16:49.460Z,2022-11-18T18:16:51Z,3920599591,140,52.5,3920599597,213,0.2,3920599593,141,66.3,3920599589,56,Center,3920599587,3,,3920599595,212,16.0,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537707,265,49,1,30,31,zjawy6qdzk3y69v5pa3zl2cb,1,46,66.8,2022-11-18T18:16:51.860Z,2022-11-18T18:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537717,266,1,1,30,36,zjawy6qdzk3y69v5pa3zl2cb,1,27.5,65.9,2022-11-18T18:16:56.877Z,2022-11-18T18:16:59Z,3920599655,213,5.1,3920599647,56,Back,3920599651,141,55.5,3920599649,140,30.0,3920599653,212,7.5,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537719,267,1,1,30,39,zjawy6qdzk3y69v5pa3zl2cb,1,29.3,52.8,2022-11-18T18:16:59.557Z,2022-11-18T18:17:09Z,3920599697,141,19.3,3920599693,56,Back,3920599699,212,29.5,3920599695,140,11.4,3920599701,213,4.0,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537723,268,1,1,30,49,zjawy6qdzk3y69v5pa3zl2cb,1,14,4.1,2022-11-18T18:17:09.077Z,2022-11-18T18:17:17Z,3920599727,155,,3920599733,141,11.2,3920599737,213,0.1,3920599731,140,45.8,3920599735,212,33.7,3920599739,1,,3920599729,56,Back,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537725,269,4,1,30,55,zjawy6qdzk3y69v5pa3zl2cb,1,46.3,9.6,2022-11-18T18:17:15.717Z,2022-11-18T18:17:18Z,3920599757,233,231,3920599745,295,,3920599749,152,,3920599751,286,,3920599743,13,,3920599747,56,Back,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537721,231,4,1,30,55,dvmw7d6jb38qvv7e6ziwu0vyr,0,53.7,90.4,2022-11-18T18:17:15.718Z,2022-11-18T18:17:18Z,3920599721,56,Left,3920599717,13,,3920599719,295,,3920599763,233,269,3920599723,152,,3920599725,285,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537757,271,1,1,31,29,zjawy6qdzk3y69v5pa3zl2cb,1,32.2,17.8,2022-11-18T18:17:48.917Z,2022-11-18T18:17:49Z,3920599935,152,,3920599945,213,3.1,3920599939,140,21.9,3920599937,56,Back,3920599933,5,,3920599943,212,10.8,3920599941,141,17.8,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537759,272,1,1,31,29,zjawy6qdzk3y69v5pa3zl2cb,1,22.4,16,2022-11-18T18:17:49.748Z,2022-11-18T18:17:50Z,3920599955,212,9.4,3920599953,141,9.7,3920599957,213,5.8,3920599949,56,Back,3920599951,140,30.4,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537761,273,1,1,31,30,zjawy6qdzk3y69v5pa3zl2cb,1,30.4,9.7,2022-11-18T18:17:50.332Z,2022-11-18T18:17:51Z,3920599969,213,1.8,3920599961,56,Back,3920599967,212,10.8,3920599963,140,27.6,3920599965,141,25.0,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537767,274,1,1,31,31,zjawy6qdzk3y69v5pa3zl2cb,1,27.6,25,2022-11-18T18:17:51.140Z,2022-11-18T18:17:53Z,3920599987,56,Back,3920599995,213,2.8,3920599991,141,37.4,3920599993,212,22.1,3920599989,140,8.1,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537773,275,1,1,31,33,zjawy6qdzk3y69v5pa3zl2cb,0,8.1,37.4,2022-11-18T18:17:53.053Z,2022-11-18T18:17:56Z,3920600019,157,,3920600025,141,3.4,3920600027,212,50.4,3920600023,140,50.7,3920600021,56,Right,3920600031,1,,3920600029,213,5.8,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537779,232,12,1,31,38,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.5,98.1,2022-11-18T18:17:58.598Z,2022-11-18T18:18:08Z,3920600061,167,,3920600049,141,100.0,3920600051,212,7.3,3920600053,213,0.3,3920600045,56,Left,3920600047,140,52.1,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537781,233,5,1,31,39,dvmw7d6jb38qvv7e6ziwu0vyr,0,54.6,101.2,2022-11-18T18:17:59.136Z,2022-11-18T18:18:11Z,3920600109,233,276,3920600055,56,Left,3920600057,347,,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537789,276,5,1,31,39,zjawy6qdzk3y69v5pa3zl2cb,1,45.4,-1.2,2022-11-18T18:17:59.136Z,2022-11-18T18:25:31Z,3920600103,347,,3920600105,233,233,3920600101,56,Back,,,,,,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537799,277,1,1,31,50,zjawy6qdzk3y69v5pa3zl2cb,1,43,0,2022-11-18T18:18:10.757Z,2022-11-18T18:18:16Z,3920600163,212,16.6,3920600157,56,Right,3920600161,141,3.8,3920600165,213,0.2,3920600155,107,,3920600159,140,58.5,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537801,278,4,1,31,54,zjawy6qdzk3y69v5pa3zl2cb,1,57.4,4.1,2022-11-18T18:18:14.868Z,2022-11-18T18:21:11Z,3920601699,295,,3920600217,233,234,3920600177,286,,3920600173,152,,3920600171,56,Right,3920600169,13,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537805,234,4,1,31,54,dvmw7d6jb38qvv7e6ziwu0vyr,0,42.6,95.9,2022-11-18T18:18:14.869Z,2022-11-18T18:18:18Z,3920600203,56,Back,3920600207,285,,3920600201,295,,3920600221,233,278,3920600205,152,,3920600199,13,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537813,279,1,1,32,9,zjawy6qdzk3y69v5pa3zl2cb,1,53.6,4.3,2022-11-18T18:18:29.324Z,2022-11-18T18:18:30Z,3920600305,152,,3920600315,213,2.4,3920600309,140,34.7,3920600307,56,Back,3920600313,212,27.9,3920600303,5,,3920600311,141,33.2,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486537815,280,1,1,32,10,zjawy6qdzk3y69v5pa3zl2cb,1,34.7,33.2,2022-11-18T18:18:30.236Z,2022-11-18T18:18:32Z,3920600329,213,1.5,3920600321,56,Back,3920600327,212,25.3,3920600323,140,35.6,3920600325,141,70.4,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
