id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2471678777,190,1,1,23,11,2uuh2bir8ktof0uxfo06lb4ox,1,33.5,75.3,2022-10-14T18:25:34.560Z,2022-10-14T18:25:46Z,3842432125,141,56.1,3842432123,140,22.2,3842432121,56,Back,3842432127,212,17.6,3842432129,213,4.0,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471678819,191,1,1,23,12,2uuh2bir8ktof0uxfo06lb4ox,1,23.4,54.9,2022-10-14T18:25:35.776Z,2022-10-14T18:25:38Z,3842432425,212,13.5,3842432423,141,65.4,3842432421,140,34.3,3842432419,56,Back,3842432427,213,0.6,,,,,,,,,,7gwm8sjtl2vyfeh6mio8ve9ec,R. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471678851,192,1,1,23,15,2uuh2bir8ktof0uxfo06lb4ox,1,35.2,66.2,2022-10-14T18:25:38.704Z,2022-10-14T18:25:40Z,3842432567,141,63.3,3842432569,212,14.8,3842432563,56,Back,3842432565,140,21.2,3842432571,213,3.3,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471678915,193,1,1,23,17,2uuh2bir8ktof0uxfo06lb4ox,1,21.6,65.1,2022-10-14T18:25:40.192Z,2022-10-14T18:25:46Z,3842432875,140,4.1,3842432873,56,Back,3842432883,213,3.8,3842432881,212,23.6,3842432879,141,43.4,,,,,,,,,,7gwm8sjtl2vyfeh6mio8ve9ec,R. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679107,194,1,1,23,37,2uuh2bir8ktof0uxfo06lb4ox,0,16.4,36.5,2022-10-14T18:26:00.448Z,2022-10-14T18:26:03Z,3842433943,212,57.9,3842433945,213,0.1,3842433947,1,,3842433935,157,,3842433941,141,44.2,3842433939,140,71.3,3842433937,56,Center,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679169,215,1,1,23,42,dac758ef858jbq7pcb3gfwite,1,37.3,66.9,2022-10-14T18:26:05.701Z,2022-10-14T18:26:06Z,3842434237,56,Center,3842434239,140,54.9,3842434241,141,62.0,3842434235,3,,3842434243,212,18.8,3842434245,213,6.1,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679187,216,1,1,23,43,dac758ef858jbq7pcb3gfwite,0,54.9,62,2022-10-14T18:26:06.821Z,2022-10-14T18:26:08Z,3842434351,213,6.1,3842434335,3,,3842434339,168,,3842434343,56,Center,3842434345,140,71.5,3842434349,212,17.6,3842434347,141,58.1,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679333,195,1,1,23,46,2uuh2bir8ktof0uxfo06lb4ox,1,23.6,31.3,2022-10-14T18:26:10.112Z,2022-10-14T18:26:19Z,3842435167,212,21.1,3842435169,213,2.5,3842435163,140,8.1,3842435165,141,51.0,3842435161,56,Back,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679377,196,1,1,23,56,2uuh2bir8ktof0uxfo06lb4ox,0,11.3,48.4,2022-10-14T18:26:19.472Z,2022-10-14T18:26:23Z,3842435459,213,0.1,3842435449,157,,3842435457,212,60.6,3842435461,1,,3842435455,141,56.7,3842435453,140,68.8,3842435451,56,Center,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679445,217,1,1,24,0,dac758ef858jbq7pcb3gfwite,1,24.7,56.7,2022-10-14T18:26:23.924Z,2022-10-14T18:26:27Z,3842435853,140,33.9,3842435855,141,24.0,3842435857,212,24.2,3842435849,3,,3842435859,213,5.1,3842435851,56,Back,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679497,218,1,1,24,3,dac758ef858jbq7pcb3gfwite,1,31.7,21.8,2022-10-14T18:26:27.125Z,2022-10-14T18:26:30Z,3842436163,140,48.4,3842436165,141,8.9,3842436169,213,5.8,3842436167,212,19.6,3842436161,56,Back,3842436159,157,,3842436171,1,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679503,219,49,1,24,7,dac758ef858jbq7pcb3gfwite,1,48.4,8.9,2022-10-14T18:26:30.837Z,2022-10-14T18:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679551,220,1,1,24,8,dac758ef858jbq7pcb3gfwite,1,48.4,8.9,2022-10-14T18:26:31.204Z,2022-10-14T18:26:34Z,3842436437,140,42.1,3842436439,141,15.9,3842436441,212,8.1,3842436435,56,Back,3842436443,213,2.5,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679557,197,45,1,24,11,2uuh2bir8ktof0uxfo06lb4ox,0,56.5,91.6,2022-10-14T18:26:34.720Z,2022-10-14T18:26:39Z,3842436725,233,222,3842436451,285,,3842436449,56,Left,,,,,,,,,,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679597,222,3,1,24,11,dac758ef858jbq7pcb3gfwite,1,43.5,8.4,2022-10-14T18:26:34.720Z,2022-10-14T18:26:39Z,3842436697,233,197,3842436663,286,,3842436661,56,Back,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679563,221,1,1,24,12,dac758ef858jbq7pcb3gfwite,0,43.9,12,2022-10-14T18:26:35.676Z,2022-10-14T18:26:44Z,3842436489,212,3.2,3842436487,141,11.3,3842436491,213,6.1,3842436483,56,Back,3842436561,236,,3842436485,140,46.9,3842436567,286,,3842436563,233,198,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679573,198,74,1,24,12,2uuh2bir8ktof0uxfo06lb4ox,1,54.4,96,2022-10-14T18:26:35.677Z,2022-10-14T18:37:20Z,3842436545,285,,3842436585,233,221,3842436543,56,Left,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679581,199,5,1,24,14,2uuh2bir8ktof0uxfo06lb4ox,0,64.1,101.2,2022-10-14T18:26:37.968Z,2022-10-14T18:27:29Z,3842436601,347,,3842436599,56,Left,3842440249,233,223,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679609,223,5,1,24,14,dac758ef858jbq7pcb3gfwite,1,35.9,-1.2,2022-10-14T18:26:37.968Z,2022-10-14T18:37:16Z,3842440229,233,199,3842436745,56,Back,3842436747,347,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679951,224,1,1,24,45,dac758ef858jbq7pcb3gfwite,1,16.2,0,2022-10-14T18:27:09.029Z,2022-10-14T18:27:39Z,3842440977,212,27.0,3842440981,213,1.7,3842440973,141,37.5,3842440967,107,,3842440969,56,Back,3842440985,1,,3842440971,140,11.8,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471679987,225,1,1,24,46,dac758ef858jbq7pcb3gfwite,1,11.5,44.6,2022-10-14T18:27:09.925Z,2022-10-14T18:27:11Z,3842438831,212,47.2,3842438825,56,Center,3842438823,157,,3842438829,141,41.0,3842438835,1,,3842438827,140,56.4,3842438833,213,6.2,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680015,226,1,1,24,48,dac758ef858jbq7pcb3gfwite,1,56.4,41,2022-10-14T18:27:11.588Z,2022-10-14T18:27:13Z,3842438991,140,45.3,3842438989,56,Back,3842438987,3,,3842438995,212,22.3,3842438993,141,13.1,3842438997,213,4.2,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680049,227,1,1,24,50,dac758ef858jbq7pcb3gfwite,1,45.7,13.4,2022-10-14T18:27:13.140Z,2022-10-14T18:27:14Z,3842439169,56,Right,3842439171,140,53.2,3842439173,141,17.0,3842439175,212,8.2,3842439179,213,0.3,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681799,245,44,1,24,50,dac758ef858jbq7pcb3gfwite,1,62.2,54.2,2022-10-14T18:27:13.741Z,2022-10-14T18:29:37Z,3842449021,286,,3842449059,233,202,3842449019,56,Center,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680587,202,44,1,24,50,2uuh2bir8ktof0uxfo06lb4ox,0,37.8,45.8,2022-10-14T18:27:13.742Z,2022-10-14T18:29:37Z,3842449075,233,245,3842442213,285,,3842442211,56,Back,,,,,,,,,,,,,,,,7gwm8sjtl2vyfeh6mio8ve9ec,R. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680089,228,1,1,24,51,dac758ef858jbq7pcb3gfwite,1,53.4,15.9,2022-10-14T18:27:14.660Z,2022-10-14T18:27:17Z,3842439429,140,53.0,3842439431,141,5.6,3842439427,56,Right,3842439433,212,7.0,3842439435,213,4.7,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680101,229,1,1,24,52,dac758ef858jbq7pcb3gfwite,0,56.3,6.2,2022-10-14T18:27:15.550Z,2022-10-14T18:28:02Z,3842442411,213,0.3,3842439481,56,Right,3842442405,140,57.8,3842442409,212,1.6,3842442407,141,6.9,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680083,200,8,1,24,52,2uuh2bir8ktof0uxfo06lb4ox,1,44.1,92.8,2022-10-14T18:27:15.551Z,2022-10-14T18:27:49Z,3842439401,56,Back,,,,,,,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680095,201,5,1,24,54,2uuh2bir8ktof0uxfo06lb4ox,0,56.1,101.2,2022-10-14T18:27:17.151Z,2022-10-14T18:27:30Z,3842439449,347,,3842440309,233,230,3842439445,56,Left,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680217,230,5,1,24,54,dac758ef858jbq7pcb3gfwite,1,43.9,-1.2,2022-10-14T18:27:17.151Z,2022-10-14T18:37:16Z,3842440207,347,,3842440205,56,Back,3842440269,233,201,,,,,,,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680391,231,1,1,25,18,dac758ef858jbq7pcb3gfwite,1,21.1,0,2022-10-14T18:27:41.604Z,2022-10-14T18:27:42Z,3842441197,213,2.1,3842441193,141,15.5,3842441195,212,13.5,3842441189,56,Back,3842441187,107,,3842441191,140,14.6,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680413,232,1,1,25,19,dac758ef858jbq7pcb3gfwite,1,14.6,15.5,2022-10-14T18:27:42.564Z,2022-10-14T18:27:44Z,3842441323,212,19.0,3842441325,213,0.6,3842441321,141,31.8,3842441319,140,29.3,3842441317,56,Back,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680459,233,1,1,25,21,dac758ef858jbq7pcb3gfwite,1,29.3,31.8,2022-10-14T18:27:44.324Z,2022-10-14T18:27:48Z,3842441543,56,Back,3842441545,140,11.6,3842441549,212,22.7,3842441547,141,50.9,3842441551,213,2.5,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680479,234,1,1,25,25,dac758ef858jbq7pcb3gfwite,1,8.3,48.4,2022-10-14T18:27:48.212Z,2022-10-14T18:27:50Z,3842441643,56,Back,3842441645,140,20.9,3842441647,141,85.6,3842441649,212,28.5,3842441651,213,1.1,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680509,235,1,1,25,26,dac758ef858jbq7pcb3gfwite,1,20.8,85.4,2022-10-14T18:27:50.052Z,2022-10-14T18:27:52Z,3842441845,213,4.2,3842441843,212,22.7,3842441841,141,56.1,3842441837,56,Back,3842441839,140,10.4,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680533,236,1,1,25,29,dac758ef858jbq7pcb3gfwite,0,12.1,57.6,2022-10-14T18:27:52.756Z,2022-10-14T18:27:55Z,3842441987,212,62.4,3842441989,213,6.1,3842441985,141,39.7,3842441983,140,70.4,3842441991,1,,3842441979,157,,3842441981,56,Center,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680589,203,49,1,25,35,2uuh2bir8ktof0uxfo06lb4ox,1,24.3,50.7,2022-10-14T18:27:58.670Z,2022-10-14T18:27:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680621,204,1,1,25,35,2uuh2bir8ktof0uxfo06lb4ox,1,24.3,50.7,2022-10-14T18:27:58.799Z,2022-10-14T18:28:02Z,3842442415,56,Back,3842442421,212,22.8,3842442423,213,4.6,3842442417,140,22.1,3842442419,141,17.3,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680641,205,1,1,25,39,2uuh2bir8ktof0uxfo06lb4ox,1,23.1,13.7,2022-10-14T18:28:02.542Z,2022-10-14T18:28:04Z,3842442531,56,Back,3842442535,141,22.3,3842442533,140,48.2,3842442529,155,,3842442537,212,27.0,3842442539,213,0.2,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680665,206,1,1,25,41,2uuh2bir8ktof0uxfo06lb4ox,1,45.9,21.1,2022-10-14T18:28:04.334Z,2022-10-14T18:28:06Z,3842442677,140,48.8,3842442681,212,10.4,3842442679,141,6.5,3842442675,56,Back,3842442687,213,5.0,,,,,,,,,,3a89nlkh1p3l3qi6o70uzp5ud,G. Kastaneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680757,207,1,1,25,43,2uuh2bir8ktof0uxfo06lb4ox,0,48.3,5.9,2022-10-14T18:28:06.768Z,2022-10-14T18:53:09Z,3842443159,56,Center,3842443153,157,,3842443169,141,26.5,3842443175,213,0.4,3842443173,212,32.4,3842443177,1,,3842443163,140,76.1,,,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680681,237,49,1,25,45,dac758ef858jbq7pcb3gfwite,1,21.5,65.7,2022-10-14T18:28:08.180Z,2022-10-14T18:28:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680817,238,1,1,25,45,dac758ef858jbq7pcb3gfwite,0,22.8,65.8,2022-10-14T18:28:08.740Z,2022-10-14T18:28:20Z,3842443443,212,19.3,3842443445,213,3.4,3842443441,141,58.8,3842443439,140,5.0,3842443437,56,Back,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680809,208,44,1,25,54,2uuh2bir8ktof0uxfo06lb4ox,1,45,38,2022-10-14T18:28:17.872Z,2022-10-14T18:28:20Z,3842443409,56,Back,3842443413,285,,3842443511,233,239,,,,,,,,,,,,,,,,7gwm8sjtl2vyfeh6mio8ve9ec,R. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680829,239,44,1,25,54,dac758ef858jbq7pcb3gfwite,0,55,62,2022-10-14T18:28:17.873Z,2022-10-14T18:28:21Z,3842443519,286,,3842443515,233,208,3842443473,56,Center,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680813,209,61,1,25,55,2uuh2bir8ktof0uxfo06lb4ox,1,38.5,41.2,2022-10-14T18:28:18.813Z,2022-10-14T18:28:19Z,3842443431,56,Back,,,,,,,,,,,,,,,,,,,,,,7gwm8sjtl2vyfeh6mio8ve9ec,R. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680871,240,50,1,25,57,dac758ef858jbq7pcb3gfwite,1,58.8,68.8,2022-10-14T18:28:20.191Z,2022-10-14T18:28:23Z,3842443651,286,,3842443649,56,Center,3842443697,233,210,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680843,210,7,1,25,57,2uuh2bir8ktof0uxfo06lb4ox,0,41.2,31.2,2022-10-14T18:28:20.192Z,2022-10-14T18:28:23Z,3842443545,285,,3842443543,56,Back,3842443673,233,240,,,,,,,,,,,,,,,,7gwm8sjtl2vyfeh6mio8ve9ec,R. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680863,211,45,1,25,59,2uuh2bir8ktof0uxfo06lb4ox,0,46.7,29,2022-10-14T18:28:22.399Z,2022-10-14T18:28:25Z,3842443641,56,Back,3842443847,233,241,3842443643,285,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680897,241,3,1,25,59,dac758ef858jbq7pcb3gfwite,1,53.3,71,2022-10-14T18:28:22.399Z,2022-10-14T18:28:25Z,3842443799,286,,3842443797,56,Center,3842443829,233,211,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680919,242,1,1,26,1,dac758ef858jbq7pcb3gfwite,0,50.8,61.5,2022-10-14T18:28:24.867Z,2022-10-14T18:28:26Z,3842443907,212,41.7,3842443909,213,6.2,3842443903,140,90.4,3842443905,141,56.0,3842443911,1,,3842443901,56,Center,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471680935,212,52,1,26,3,2uuh2bir8ktof0uxfo06lb4ox,1,14.3,43.1,2022-10-14T18:28:26.720Z,2022-10-14T18:28:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681025,213,1,1,26,10,2uuh2bir8ktof0uxfo06lb4ox,1,11.9,42.1,2022-10-14T18:28:33.471Z,2022-10-14T18:28:35Z,3842444451,140,25.6,3842444447,123,,3842444457,213,1.0,3842444449,56,Back,3842444453,141,77.3,3842444455,212,27.9,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681049,214,1,1,26,12,2uuh2bir8ktof0uxfo06lb4ox,1,26.3,76.8,2022-10-14T18:28:35.422Z,2022-10-14T18:28:37Z,3842444635,212,18.2,3842444631,141,50.1,3842444625,140,27.5,3842444639,213,4.8,3842444621,56,Back,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681061,215,1,1,26,13,2uuh2bir8ktof0uxfo06lb4ox,1,25.7,48.1,2022-10-14T18:28:36.927Z,2022-10-14T18:28:39Z,3842444715,140,47.8,3842444721,213,5.8,3842444713,56,Back,3842444717,141,31.6,3842444719,212,25.8,,,,,,,,,,7gwm8sjtl2vyfeh6mio8ve9ec,R. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681071,216,3,1,26,15,2uuh2bir8ktof0uxfo06lb4ox,1,42.2,16.4,2022-10-14T18:28:38.879Z,2022-10-14T18:28:43Z,3842444767,56,Back,3842444943,233,243,3842444769,286,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681087,243,45,1,26,15,dac758ef858jbq7pcb3gfwite,0,57.8,83.6,2022-10-14T18:28:38.879Z,2022-10-14T18:28:43Z,3842444961,233,216,3842444921,56,Left,3842444923,285,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681075,217,50,1,26,17,2uuh2bir8ktof0uxfo06lb4ox,1,56.7,19.4,2022-10-14T18:28:40.303Z,2022-10-14T18:28:45Z,3842444785,286,,3842444783,56,Right,3842445075,233,244,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681103,244,7,1,26,17,dac758ef858jbq7pcb3gfwite,0,43.3,80.6,2022-10-14T18:28:40.304Z,2022-10-14T18:28:44Z,3842445015,56,Back,3842445031,233,217,3842445017,285,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681157,218,1,1,26,21,2uuh2bir8ktof0uxfo06lb4ox,1,67.2,42.1,2022-10-14T18:28:44.830Z,2022-10-14T18:29:37Z,3842445287,56,Center,3842445289,140,86.0,3842448651,154,,3842445291,141,35.7,3842448649,210,16,3842445295,213,6.1,3842445293,212,20.2,3842448653,22,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2471681165,219,16,1,26,23,2uuh2bir8ktof0uxfo06lb4ox,1,88.6,42.2,2022-10-14T18:28:46.671Z,2022-10-14T18:29:33Z,3842448785,133,,3842448795,230,97.3,3842445847,374,2022-10-14 19:28:45.885,3842445345,17,,3842448779,80,,3842448781,29,,3842448793,103,10.1,3842445851,375,26:22.746,3a89nlkh1p3l3qi6o70uzp5ud,G. Kastaneer,3842445343,22,,3842448787,55,,218,3842445839,20,3842448797,231,48.9,3842448791,102,3842445347,56,Center,3842448783,154,,,,46.5,,,,,,,,,
2471681881,246,1,1,27,19,dac758ef858jbq7pcb3gfwite,1,49.7,50.3,2022-10-14T18:29:42.723Z,2022-10-14T18:29:44Z,3842449501,140,35.8,3842449505,212,14.8,3842449499,56,Back,3842449503,141,53.6,3842449509,279,G,3842449507,213,3.0,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681895,247,1,1,27,21,dac758ef858jbq7pcb3gfwite,1,35.8,51.8,2022-10-14T18:29:44.306Z,2022-10-14T18:29:45Z,3842449583,56,Center,3842449585,140,54.5,3842449591,213,5.8,3842449587,141,35.8,3842449589,212,22.4,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681923,248,1,1,27,22,dac758ef858jbq7pcb3gfwite,1,54.5,35.8,2022-10-14T18:29:45.410Z,2022-10-14T18:29:48Z,3842449735,213,0.7,3842449727,56,Center,3842449733,212,12.8,3842449731,141,47.6,3842449729,140,64.0,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681927,249,4,1,27,24,dac758ef858jbq7pcb3gfwite,1,68,48.6,2022-10-14T18:29:47.667Z,2022-10-14T18:29:52Z,3842449751,152,,3842450119,233,220,3842449747,13,,3842449749,56,Center,3842449753,265,,3842449755,286,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471681973,220,4,1,27,24,2uuh2bir8ktof0uxfo06lb4ox,0,32,51.4,2022-10-14T18:29:47.668Z,2022-10-14T18:29:52Z,3842450093,152,,3842450127,233,249,3842450097,265,,3842450085,13,,3842450103,285,,3842450089,56,Back,,,,,,,7gwm8sjtl2vyfeh6mio8ve9ec,R. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682179,250,1,1,27,54,dac758ef858jbq7pcb3gfwite,0,63.9,38.3,2022-10-14T18:30:17.618Z,2022-10-14T18:30:20Z,3842451469,152,,3842451471,56,Center,3842451467,155,,3842451473,140,87.3,3842451475,141,49.4,3842451479,213,0.3,3842451477,212,25.7,3842451465,5,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471682189,221,12,1,27,57,2uuh2bir8ktof0uxfo06lb4ox,1,13.8,46.6,2022-10-14T18:30:20.575Z,2022-10-14T18:30:21Z,3842451541,140,39.0,3842451543,141,54.3,3842451545,212,27.0,3842451547,213,0.2,3842451539,56,Back,3842451573,15,,,,,,,,7gwm8sjtl2vyfeh6mio8ve9ec,R. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
