id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2508751853,184,3,1,20,39,b94pf87be9ojdgnrs5mst80un,1,66.8,8.6,2023-02-17T19:21:28.131Z,2023-02-17T19:21:29Z,4037704903,233,199,4037704813,286,,4037704811,56,Right,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751857,199,45,1,20,39,1fttb31hnskynpku8qd09yhm8,0,33.2,91.4,2023-02-17T19:21:28.131Z,2023-02-17T19:21:30Z,4037704833,56,Back,4037704911,233,184,4037704835,285,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751877,185,1,1,20,40,b94pf87be9ojdgnrs5mst80un,1,61.7,9.4,2023-02-17T19:21:28.932Z,2023-02-17T19:21:30Z,4037704923,141,15.5,4037704921,140,63.0,4037704927,212,4.4,4037704919,56,Right,4037704931,213,1.3,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751889,186,1,1,20,41,b94pf87be9ojdgnrs5mst80un,1,63,15.5,2023-02-17T19:21:30.196Z,2023-02-17T19:21:32Z,4037704989,213,5.4,4037704985,141,4.3,4037704983,140,68.4,4037704987,212,9.5,4037704981,56,Right,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751901,187,1,1,20,43,b94pf87be9ojdgnrs5mst80un,1,68.4,4.7,2023-02-17T19:21:31.940Z,2023-02-17T19:21:33Z,4037705045,56,Right,4037705049,141,4.7,4037705053,213,0,4037705051,212,9.3,4037705047,140,77.3,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751907,188,50,1,20,45,b94pf87be9ojdgnrs5mst80un,1,78.6,7.8,2023-02-17T19:21:33.397Z,2023-02-17T19:21:35Z,4037705213,233,200,4037705083,286,,4037705081,56,Right,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751917,200,7,1,20,45,1fttb31hnskynpku8qd09yhm8,1,21.4,92.2,2023-02-17T19:21:33.398Z,2023-02-17T19:21:34Z,4037705129,285,,4037705127,56,Back,4037705187,233,188,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751925,201,49,1,20,45,1fttb31hnskynpku8qd09yhm8,1,19.8,90.2,2023-02-17T19:21:34.200Z,2023-02-17T19:21:34Z,,,,,,,,,,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751961,202,1,1,20,47,1fttb31hnskynpku8qd09yhm8,0,22.2,94.2,2023-02-17T19:21:35.388Z,2023-02-17T19:21:38Z,4037705373,212,44.0,4037705377,1,,4037705369,140,63.8,4037705375,213,0.1,4037705367,56,Left,4037705371,141,100.0,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752013,189,5,1,20,49,b94pf87be9ojdgnrs5mst80un,1,37,-1.5,2023-02-17T19:21:37.898Z,2023-02-17T19:50:54Z,4037705609,347,,4037705617,233,203,4037705607,56,Back,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508751963,203,5,1,20,49,1fttb31hnskynpku8qd09yhm8,0,63,101.5,2023-02-17T19:21:37.898Z,2023-02-17T19:21:42Z,4037705381,347,,4037705635,233,189,4037705379,56,Left,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752045,190,1,1,20,53,b94pf87be9ojdgnrs5mst80un,1,37.8,0,2023-02-17T19:21:41.764Z,2023-02-17T19:21:43Z,4037705735,212,11.1,4037705725,56,Back,4037705731,141,12.7,4037705727,140,32.5,4037705723,107,,4037705739,213,2.1,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752063,191,1,1,20,55,b94pf87be9ojdgnrs5mst80un,1,32.8,10.9,2023-02-17T19:21:43.636Z,2023-02-17T19:21:44Z,4037705831,140,44.2,4037705833,141,2.2,4037705829,56,Back,4037705837,213,5.8,4037705835,212,13.4,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752097,192,1,1,20,56,b94pf87be9ojdgnrs5mst80un,1,44.2,2.2,2023-02-17T19:21:44.755Z,2023-02-17T19:21:48Z,4037705999,213,2.6,4037705995,141,12.1,4037705991,56,Back,4037705997,212,14.2,4037705993,140,32.3,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752149,193,1,1,20,59,b94pf87be9ojdgnrs5mst80un,1,30.9,13.1,2023-02-17T19:21:48.211Z,2023-02-17T19:21:53Z,4037706263,140,9.7,4037706267,212,30.4,4037706265,141,43.6,4037706261,56,Back,4037706269,213,2.4,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752189,194,1,1,21,5,b94pf87be9ojdgnrs5mst80un,1,10.9,42.7,2023-02-17T19:21:53.701Z,2023-02-17T19:21:57Z,4037706455,141,90.6,4037706461,1,,4037706453,140,25.6,4037706457,212,36.0,4037706459,213,1.1,4037706449,155,,4037706451,56,Back,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752217,195,1,1,21,9,b94pf87be9ojdgnrs5mst80un,1,26.2,93.5,2023-02-17T19:21:57.621Z,2023-02-17T19:22:00Z,4037706643,56,Center,4037706647,141,66.2,4037706641,157,,4037706651,213,5.9,4037706645,140,65.7,4037706649,212,45.4,4037706653,1,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752225,196,61,1,21,12,b94pf87be9ojdgnrs5mst80un,0,71.8,63.3,2023-02-17T19:22:00.772Z,2023-02-17T19:22:01Z,4037706681,56,Center,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752235,204,49,1,21,13,1fttb31hnskynpku8qd09yhm8,1,12.5,49.2,2023-02-17T19:22:02.307Z,2023-02-17T19:22:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752311,205,1,1,21,17,1fttb31hnskynpku8qd09yhm8,1,14.8,48.2,2023-02-17T19:22:06.291Z,2023-02-17T19:22:09Z,4037707169,141,57.2,4037707173,212,7.6,4037707177,213,0.9,4037707159,56,Back,4037707163,140,19.1,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752361,206,1,1,21,21,1fttb31hnskynpku8qd09yhm8,1,19.1,57.2,2023-02-17T19:22:09.370Z,2023-02-17T19:22:12Z,4037707475,140,28.2,4037707479,212,24.8,4037707481,213,5.1,4037707477,141,23.5,4037707473,56,Back,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752449,207,1,1,21,24,1fttb31hnskynpku8qd09yhm8,1,29.6,17.5,2023-02-17T19:22:12.725Z,2023-02-17T19:22:20Z,4037707903,213,0.0,4037707899,141,20.3,4037707905,1,,4037707901,212,44.8,4037707895,56,Right,4037707893,155,,4037707897,140,72.2,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752469,208,1,1,21,31,1fttb31hnskynpku8qd09yhm8,1,89.2,8,2023-02-17T19:22:19.891Z,2023-02-17T19:22:21Z,4037708021,213,3.2,4037708019,212,10.9,4037708013,56,Right,4037708017,141,7.0,4037708015,140,78.8,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752487,209,1,1,21,33,1fttb31hnskynpku8qd09yhm8,1,77.9,7,2023-02-17T19:22:21.531Z,2023-02-17T19:22:23Z,4037708115,141,5.4,4037708117,212,10.3,4037708113,140,87.7,4037708119,213,6.2,4037708111,56,Right,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752539,210,1,1,21,34,1fttb31hnskynpku8qd09yhm8,1,87.5,5.6,2023-02-17T19:22:23.203Z,2023-02-17T19:22:29Z,4037708385,141,14.1,4037708389,213,2.7,4037708387,212,13.1,4037708381,56,Right,4037708383,140,76.3,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752617,211,1,1,21,40,1fttb31hnskynpku8qd09yhm8,1,88.7,11.7,2023-02-17T19:22:29.231Z,2023-02-17T19:22:53Z,4037709889,210,13,4037708733,213,1.6,4037708725,56,Center,4037708729,141,35.9,4037708731,212,16.5,4037708727,140,87.8,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2508752627,212,13,1,21,45,1fttb31hnskynpku8qd09yhm8,1,88.9,31.7,2023-02-17T19:22:33.640Z,2023-02-17T19:22:53Z,4037709919,391,,4037709909,55,211,4037708777,22,,4037709923,146,96.4,4037709913,102,96.0,4037709921,153,,4037708781,56,Center,4037709917,215,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,4037709907,29,4037708779,63,,4037709927,230,98.9,4037709931,231,4037709915,103,12.5,,,46.8,4037708957,72,4037709925,147,99.8,4037709905,73,,,,,
2508752843,197,5,1,21,48,b94pf87be9ojdgnrs5mst80un,1,3.6,-1.2,2023-02-17T19:22:37.234Z,2023-02-17T19:50:54Z,4037709877,347,,4037710965,233,213,4037709875,56,Back,,,,,,,,,,,,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752657,213,5,1,21,48,1fttb31hnskynpku8qd09yhm8,0,96.4,101.2,2023-02-17T19:22:37.234Z,2023-02-17T19:23:18Z,4037708929,347,,4037708927,56,Left,4037710943,233,197,,,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752881,198,1,1,22,5,b94pf87be9ojdgnrs5mst80un,0,4.9,0,2023-02-17T19:22:53.347Z,2023-02-17T19:22:56Z,4037710079,1,,4037710067,107,,4037710071,140,25.5,4037710069,56,Back,4037710075,212,22.5,4037710073,141,7.6,4037710077,213,0.3,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752905,214,61,1,22,10,1fttb31hnskynpku8qd09yhm8,0,65.9,93.2,2023-02-17T19:22:58.392Z,2023-02-17T19:22:58Z,4037710167,56,Left,,,,,,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752943,199,1,1,22,12,b94pf87be9ojdgnrs5mst80un,1,35.5,9.1,2023-02-17T19:23:00.547Z,2023-02-17T19:23:01Z,4037710361,140,39.0,4037710365,212,4.7,4037710359,56,Back,4037710367,213,5.6,4037710363,141,4.7,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752949,200,1,1,22,13,b94pf87be9ojdgnrs5mst80un,0,39,4.7,2023-02-17T19:23:01.651Z,2023-02-17T19:23:02Z,4037710385,141,14.0,4037710395,213,1.5,4037710391,212,6.3,4037710377,56,Back,4037710381,140,39.3,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752945,215,8,1,22,13,1fttb31hnskynpku8qd09yhm8,1,58.1,87.1,2023-02-17T19:23:02.208Z,2023-02-17T19:23:02Z,4037710373,56,Left,,,,,,,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753051,201,5,1,22,15,b94pf87be9ojdgnrs5mst80un,1,27.6,-1.3,2023-02-17T19:23:03.475Z,2023-02-17T19:50:55Z,4037710909,347,,4037710915,233,216,4037710907,56,Back,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508752957,216,5,1,22,15,1fttb31hnskynpku8qd09yhm8,0,72.4,101.3,2023-02-17T19:23:03.475Z,2023-02-17T19:23:14Z,4037710409,347,,4037710935,233,201,4037710407,56,Left,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753195,202,1,1,22,32,b94pf87be9ojdgnrs5mst80un,1,35.7,0,2023-02-17T19:23:21.012Z,2023-02-17T19:23:24Z,4037711489,56,Right,4037711495,212,18.1,4037711493,141,13.0,4037711497,213,0.6,4037711491,140,50.2,4037711487,107,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753199,203,50,1,22,35,b94pf87be9ojdgnrs5mst80un,1,47,16.6,2023-02-17T19:23:24.307Z,2023-02-17T19:23:27Z,4037711513,286,,4037711659,233,217,4037711511,56,Back,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753233,217,7,1,22,35,1fttb31hnskynpku8qd09yhm8,0,53,83.4,2023-02-17T19:23:24.308Z,2023-02-17T19:23:27Z,4037711625,285,,4037711623,56,Left,4037711639,233,203,,,,,,,,,,,,,,,,4lnhhxtl72v8wlss3xgrrbr2t,J. Smeets,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753241,204,1,1,22,36,b94pf87be9ojdgnrs5mst80un,1,48.9,13.9,2023-02-17T19:23:24.948Z,2023-02-17T19:23:27Z,4037711669,212,8.6,4037711671,213,3.7,4037711663,56,Back,4037711667,141,7.0,4037711665,140,42.0,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753281,205,1,1,22,39,b94pf87be9ojdgnrs5mst80un,0,39.1,5.8,2023-02-17T19:23:27.460Z,2023-02-17T19:23:31Z,4037711859,140,85.9,4037711865,213,0.3,4037711863,212,52.2,4037711867,1,,4037711855,155,,4037711857,56,Center,4037711861,141,31.6,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753287,218,49,1,22,43,1fttb31hnskynpku8qd09yhm8,1,15.9,72.9,2023-02-17T19:23:31.999Z,2023-02-17T19:24:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753329,219,1,1,22,44,1fttb31hnskynpku8qd09yhm8,0,13.4,73.9,2023-02-17T19:23:32.503Z,2023-02-17T19:23:36Z,4037712079,212,24.7,4037712075,140,29.0,4037712073,56,Back,4037712081,213,0.8,4037712077,141,100.0,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753333,206,56,1,22,47,b94pf87be9ojdgnrs5mst80un,1,0,0,2023-02-17T19:23:35.487Z,2023-02-17T19:52:41Z,4037712095,56,Right,,,,,,,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753521,207,5,1,22,48,b94pf87be9ojdgnrs5mst80un,1,71.5,-1.3,2023-02-17T19:23:36.474Z,2023-02-17T19:50:55Z,4037713027,347,,4037713081,233,220,4037713025,56,Right,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753337,220,5,1,22,48,1fttb31hnskynpku8qd09yhm8,0,28.5,101.3,2023-02-17T19:23:36.474Z,2023-02-17T19:24:14Z,4037712109,56,Back,4037712111,347,,4037713097,233,207,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753543,208,1,1,22,56,b94pf87be9ojdgnrs5mst80un,1,72,0,2023-02-17T19:23:44.739Z,2023-02-17T19:24:14Z,4037713131,140,88.8,4037713139,213,0.4,4037713127,107,,4037713133,141,8.8,4037713129,56,Right,4037713135,212,19.0,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753555,209,3,1,22,59,b94pf87be9ojdgnrs5mst80un,0,85.7,3.8,2023-02-17T19:23:47.383Z,2023-02-17T19:24:15Z,4037713189,286,,4037713339,233,221,4037713187,56,Right,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753409,221,7,1,22,59,1fttb31hnskynpku8qd09yhm8,1,14.3,96.2,2023-02-17T19:23:47.384Z,2023-02-17T19:24:15Z,4037712413,56,Back,4037712549,167,,4037713265,233,209,4037712415,285,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753567,210,5,1,23,0,b94pf87be9ojdgnrs5mst80un,1,83.4,-1.7,2023-02-17T19:23:48.635Z,2023-02-17T19:50:55Z,4037713213,347,,4037713211,56,Right,4037713695,233,222,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753413,222,5,1,23,0,1fttb31hnskynpku8qd09yhm8,0,16.6,101.7,2023-02-17T19:23:48.635Z,2023-02-17T19:24:18Z,4037713719,233,210,4037712433,347,,4037712431,56,Back,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753585,211,1,1,23,12,b94pf87be9ojdgnrs5mst80un,1,83,0,2023-02-17T19:24:00.771Z,2023-02-17T19:24:15Z,4037713313,1,,4037713307,141,36.2,4037713311,213,1.3,4037713303,140,89.5,4037713295,107,,4037713299,56,Center,4037713309,212,26.6,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753599,212,44,1,23,15,b94pf87be9ojdgnrs5mst80un,1,90.7,36.4,2023-02-17T19:24:03.924Z,2023-02-17T19:24:18Z,4037713369,56,Center,4037713771,233,223,4037713371,286,,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753449,223,44,1,23,15,1fttb31hnskynpku8qd09yhm8,0,9.3,63.6,2023-02-17T19:24:03.925Z,2023-02-17T19:25:20Z,4037712647,56,Back,4037713803,233,212,4037712649,285,,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753611,213,1,1,23,15,b94pf87be9ojdgnrs5mst80un,0,89.7,35.5,2023-02-17T19:24:04.163Z,2023-02-17T19:24:15Z,4037713423,140,90.7,4037713427,212,11.5,4037713413,3,,4037713431,213,1.5,4037713415,168,,4037713425,141,52.4,4037713419,56,Center,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753455,224,12,1,23,18,1fttb31hnskynpku8qd09yhm8,1,8,39.6,2023-02-17T19:24:06.683Z,2023-02-17T19:24:11Z,4037712679,140,20.0,4037712685,213,1.0,4037712683,212,22.7,4037712681,141,67.3,4037712677,56,Back,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753615,214,44,1,23,18,b94pf87be9ojdgnrs5mst80un,1,80.4,35.8,2023-02-17T19:24:07.044Z,2023-02-17T19:24:18Z,4037713811,233,225,4037713443,56,Center,4037713445,286,,,,,,,,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753465,225,44,1,23,18,1fttb31hnskynpku8qd09yhm8,0,19.6,64.2,2023-02-17T19:24:07.045Z,2023-02-17T19:24:19Z,4037713825,233,214,4037712723,285,,4037712721,56,Back,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753621,215,1,1,23,19,b94pf87be9ojdgnrs5mst80un,0,80.8,38.9,2023-02-17T19:24:07.332Z,2023-02-17T19:24:16Z,4037713465,213,2.3,4037713459,140,73.9,4037713455,3,,4037713461,141,50.7,4037713457,56,Center,4037713463,212,10.8,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753487,226,1,1,23,21,1fttb31hnskynpku8qd09yhm8,0,28.9,77.9,2023-02-17T19:24:10.086Z,2023-02-17T19:24:13Z,4037712841,157,,4037712851,141,47.0,4037712849,140,39.4,4037712855,213,5.2,4037712857,1,,4037712853,212,23.7,4037712845,56,Back,,,,4lnhhxtl72v8wlss3xgrrbr2t,J. Smeets,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753631,216,1,1,23,22,b94pf87be9ojdgnrs5mst80un,0,53.2,55.8,2023-02-17T19:24:10.885Z,2023-02-17T19:24:17Z,4037713543,212,50.4,4037713537,141,100.0,4037713547,1,,4037713529,56,Left,4037713533,140,91.4,4037713523,157,,4037713545,213,0.7,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753639,227,56,1,23,28,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-02-17T19:24:16.444Z,2023-02-17T19:24:16Z,4037713563,56,Back,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753647,217,5,1,23,28,b94pf87be9ojdgnrs5mst80un,0,92,101,2023-02-17T19:24:17.189Z,2023-02-17T19:25:26Z,4037714769,233,228,4037713597,347,,4037713595,56,Left,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753847,228,5,1,23,28,1fttb31hnskynpku8qd09yhm8,1,8,-1,2023-02-17T19:24:17.189Z,2023-02-17T19:50:55Z,4037714761,233,217,4037714743,347,,4037714741,56,Back,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753869,229,1,1,23,44,1fttb31hnskynpku8qd09yhm8,1,7.3,0,2023-02-17T19:24:32.753Z,2023-02-17T19:24:35Z,4037714859,141,10.2,4037714863,212,24.9,4037714855,56,Back,4037714869,213,0.3,4037714857,140,29.8,4037714873,1,,4037714853,107,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753877,230,44,1,23,46,1fttb31hnskynpku8qd09yhm8,1,33.7,15.2,2023-02-17T19:24:34.594Z,2023-02-17T19:24:36Z,4037714933,233,218,4037714921,56,Back,4037714923,285,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753865,218,44,1,23,46,b94pf87be9ojdgnrs5mst80un,0,66.3,84.8,2023-02-17T19:24:34.595Z,2023-02-17T19:24:36Z,4037714973,233,230,4037714829,56,Left,4037714831,286,,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753885,231,61,1,23,48,1fttb31hnskynpku8qd09yhm8,1,29.8,10.8,2023-02-17T19:24:36.352Z,2023-02-17T19:24:36Z,4037714979,56,Back,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753895,232,3,1,23,48,1fttb31hnskynpku8qd09yhm8,0,42.7,29.6,2023-02-17T19:24:36.723Z,2023-02-17T19:24:38Z,4037715019,286,,4037715049,233,219,4037715017,56,Back,,,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753891,219,7,1,23,48,b94pf87be9ojdgnrs5mst80un,0,57.3,70.4,2023-02-17T19:24:36.724Z,2023-02-17T19:24:38Z,4037715039,233,232,4037715007,56,Center,4037715009,285,,,,,,,,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508753939,233,1,1,23,50,1fttb31hnskynpku8qd09yhm8,1,43.3,30.5,2023-02-17T19:24:38.430Z,2023-02-17T19:24:41Z,4037715263,212,19.4,4037715259,140,47.9,4037715265,213,1.3,4037715257,56,Back,4037715261,141,58.2,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
