id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,assist
2500105925,585,1,2,52,32,cv5ftekuejf0ryxvd5h2my47r,0,55.6,97.5,2023-01-23T20:09:29.402Z,2023-01-23T20:09:30Z,3992335935,141,73.2,3992335933,140,70.3,3992335931,56,Center,3992335939,213,5.5,3992335929,155,,3992335937,212,22.6,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500105933,519,61,2,52,35,2xlnfgrl6r18ftv38unwp7h4s,0,27.5,27.5,2023-01-23T20:09:32.014Z,2023-01-23T20:09:32Z,3992335977,56,Back,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500105963,586,1,2,52,36,cv5ftekuejf0ryxvd5h2my47r,0,60,76.7,2023-01-23T20:09:33.353Z,2023-01-23T20:09:34Z,3992336111,141,62.3,3992336115,213,5.7,3992336113,212,18.1,3992336107,56,Center,3992336109,140,74.5,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500105955,520,49,2,52,37,2xlnfgrl6r18ftv38unwp7h4s,1,21.8,54.2,2023-01-23T20:09:34.015Z,2023-01-23T20:09:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500105979,521,1,2,52,38,2xlnfgrl6r18ftv38unwp7h4s,1,22.9,54.6,2023-01-23T20:09:35.117Z,2023-01-23T20:09:38Z,3992336221,140,19.3,3992336225,212,13.2,3992336223,141,73.2,3992336227,213,1.9,3992336219,56,Back,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106013,522,1,2,52,41,2xlnfgrl6r18ftv38unwp7h4s,0,19.3,74.7,2023-01-23T20:09:38.207Z,2023-01-23T20:09:46Z,3992336397,140,68.1,3992336395,56,Left,3992336393,155,,3992336403,213,0.1,3992336405,1,,3992336401,212,51.5,3992336399,141,82.4,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106015,587,44,2,52,48,cv5ftekuejf0ryxvd5h2my47r,1,26.8,14.6,2023-01-23T20:09:44.697Z,2023-01-23T20:09:46Z,3992336411,285,,3992336447,233,523,3992336409,56,Back,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106019,523,44,2,52,48,2xlnfgrl6r18ftv38unwp7h4s,0,73.2,85.4,2023-01-23T20:09:44.698Z,2023-01-23T20:09:47Z,3992336423,56,Left,3992336479,233,587,3992336427,286,,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106021,588,1,2,52,48,cv5ftekuejf0ryxvd5h2my47r,0,21.7,11.6,2023-01-23T20:09:45.081Z,2023-01-23T20:09:45Z,3992336439,140,28.3,3992336445,213,5.4,3992336443,212,11.6,3992336441,141,0.0,3992336435,3,,3992336437,56,Back,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106037,524,5,2,52,48,2xlnfgrl6r18ftv38unwp7h4s,1,71.6,101.5,2023-01-23T20:09:45.349Z,2023-01-23T20:52:39Z,3992336523,56,Left,3992336525,347,,3992336535,233,589,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106025,589,5,2,52,48,cv5ftekuejf0ryxvd5h2my47r,0,28.4,-1.5,2023-01-23T20:09:45.349Z,2023-01-23T20:09:49Z,3992336463,56,Back,3992336465,347,,3992336551,233,524,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500107115,572,1,2,52,55,2xlnfgrl6r18ftv38unwp7h4s,1,71.1,100,2023-01-23T20:09:52.340Z,2023-01-23T20:13:28Z,3992343219,140,70.2,3992343273,107,,3992343217,56,Left,3992343221,141,86.3,3992343225,213,4.6,3992343223,212,10.1,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106073,525,1,2,52,56,2xlnfgrl6r18ftv38unwp7h4s,1,68.3,84.6,2023-01-23T20:09:53.245Z,2023-01-23T20:13:30Z,3992336717,56,Left,3992336719,140,70.5,3992336725,213,1.3,3992336723,212,7.4,3992336721,141,95.0,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106093,526,1,2,52,58,2xlnfgrl6r18ftv38unwp7h4s,1,70.5,95,2023-01-23T20:09:55.277Z,2023-01-23T20:09:57Z,3992336813,213,3.4,3992336803,140,60.2,3992336805,141,90.8,3992336801,56,Left,3992336809,212,11.2,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106119,527,1,2,53,1,2xlnfgrl6r18ftv38unwp7h4s,1,60.7,92.3,2023-01-23T20:09:57.709Z,2023-01-23T20:10:01Z,3992336945,140,69.6,3992336943,56,Left,3992336947,141,97.4,3992336951,213,0.4,3992336949,212,10.0,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106133,528,1,2,53,4,2xlnfgrl6r18ftv38unwp7h4s,1,67.9,96.2,2023-01-23T20:10:01.501Z,2023-01-23T20:10:05Z,3992337049,212,38.8,3992337053,1,,3992337051,213,3.4,3992337047,141,80.1,3992337043,56,Back,3992337045,140,32.4,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106141,529,1,2,53,8,2xlnfgrl6r18ftv38unwp7h4s,1,30.7,76.5,2023-01-23T20:10:05.581Z,2023-01-23T20:10:09Z,3992337109,141,51.0,3992337107,140,15.7,3992337113,213,4.0,3992337105,56,Back,3992337111,212,23.4,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106151,530,1,2,53,12,2xlnfgrl6r18ftv38unwp7h4s,1,16.1,45.7,2023-01-23T20:10:08.925Z,2023-01-23T20:10:15Z,3992337209,213,5.4,3992337207,212,20.6,3992337201,56,Back,3992337203,140,28.3,3992337205,141,22.0,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106161,531,1,2,53,18,2xlnfgrl6r18ftv38unwp7h4s,1,28.5,19.6,2023-01-23T20:10:14.893Z,2023-01-23T20:10:17Z,3992337259,56,Back,3992337261,140,6.6,3992337265,212,23.7,3992337263,141,28.3,3992337267,213,2.9,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106173,532,1,2,53,20,2xlnfgrl6r18ftv38unwp7h4s,1,8.5,28.6,2023-01-23T20:10:17.373Z,2023-01-23T20:10:20Z,3992337341,141,63.9,3992337345,213,1.5,3992337343,212,24.0,3992337337,56,Back,3992337339,140,9.1,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106183,533,1,2,53,24,2xlnfgrl6r18ftv38unwp7h4s,1,11.6,68.9,2023-01-23T20:10:20.733Z,2023-01-23T20:10:22Z,3992337403,141,66.3,3992337401,140,24.8,3992337407,212,14.0,3992337399,56,Back,3992337409,213,6.2,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106193,534,1,2,53,26,2xlnfgrl6r18ftv38unwp7h4s,1,24.8,66.3,2023-01-23T20:10:22.733Z,2023-01-23T20:10:24Z,3992337481,213,1.6,3992337479,212,18.8,3992337475,140,24.4,3992337473,56,Back,3992337477,141,93.9,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106219,535,1,2,53,27,2xlnfgrl6r18ftv38unwp7h4s,1,24.4,93.9,2023-01-23T20:10:24.269Z,2023-01-23T20:10:27Z,3992337623,212,16.2,3992337625,213,5.3,3992337621,141,74.6,3992337617,56,Back,3992337619,140,33.4,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106259,536,1,2,53,31,2xlnfgrl6r18ftv38unwp7h4s,1,36.9,64.7,2023-01-23T20:10:27.836Z,2023-01-23T20:10:34Z,3992337817,196,,3992337827,213,5.4,3992337823,141,4.0,3992337825,212,54.6,3992337815,155,,3992337821,140,71.0,3992337829,1,,3992337819,56,Right,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106271,537,1,2,53,37,2xlnfgrl6r18ftv38unwp7h4s,1,70.5,4,2023-01-23T20:10:34.380Z,2023-01-23T20:10:36Z,3992337907,141,7.7,3992337911,213,2.9,3992337905,140,59.8,3992337903,56,Right,3992337909,212,11.5,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106291,538,1,2,53,40,2xlnfgrl6r18ftv38unwp7h4s,1,59.9,10.1,2023-01-23T20:10:36.668Z,2023-01-23T20:10:39Z,3992338007,140,68.4,3992338013,213,1.0,3992338005,56,Center,3992338011,212,16.8,3992338009,141,31.0,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106315,539,1,2,53,42,2xlnfgrl6r18ftv38unwp7h4s,0,68.1,29.9,2023-01-23T20:10:39.214Z,2023-01-23T20:10:42Z,3992338127,155,,3992338137,213,0.0,3992338139,1,,3992338129,56,Center,3992338131,140,100.0,3992338133,141,31.7,3992338135,212,34.9,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106331,590,56,2,53,45,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2023-01-23T20:10:42.345Z,2023-01-23T20:12:10Z,3992338203,56,Back,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106317,540,5,2,53,46,2xlnfgrl6r18ftv38unwp7h4s,0,101.2,34.8,2023-01-23T20:10:42.711Z,2023-01-23T20:10:45Z,3992338279,233,591,3992338143,346,,3992338141,56,Center,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106333,591,5,2,53,46,cv5ftekuejf0ryxvd5h2my47r,1,-1.2,65.2,2023-01-23T20:10:42.711Z,2023-01-23T20:52:39Z,3992338261,346,,3992338257,233,540,3992338225,56,Back,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106369,592,1,2,53,55,cv5ftekuejf0ryxvd5h2my47r,1,5.2,58.7,2023-01-23T20:10:51.849Z,2023-01-23T20:10:53Z,3992338483,213,4.8,3992338479,141,31.3,3992338481,212,18.7,3992338521,189,,3992338487,237,,3992338477,140,6.0,3992338475,56,Back,3992338473,124,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106389,593,1,2,53,57,cv5ftekuejf0ryxvd5h2my47r,1,6.3,31.6,2023-01-23T20:10:54.232Z,2023-01-23T20:10:57Z,3992338597,213,1.9,3992338589,56,Back,3992338591,140,2.0,3992338595,212,15.2,3992338593,141,53.0,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106399,594,1,2,54,1,cv5ftekuejf0ryxvd5h2my47r,0,2.1,53,2023-01-23T20:10:57.785Z,2023-01-23T20:10:58Z,3992338649,140,41.3,3992338647,56,Back,3992338651,141,43.7,3992338655,213,6.1,3992338653,212,41.6,3992338657,1,,3992338645,157,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106423,541,1,2,54,5,2xlnfgrl6r18ftv38unwp7h4s,1,74.1,66.9,2023-01-23T20:11:01.693Z,2023-01-23T20:11:02Z,3992338793,141,80.1,3992338795,212,9.0,3992338791,140,73.4,3992338789,56,Left,3992338797,213,1.7,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106427,542,49,2,54,6,2xlnfgrl6r18ftv38unwp7h4s,1,73,75.3,2023-01-23T20:11:02.830Z,2023-01-23T20:11:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106431,543,1,2,54,6,2xlnfgrl6r18ftv38unwp7h4s,0,73,75.3,2023-01-23T20:11:02.989Z,2023-01-23T20:11:04Z,3992338819,140,86.9,3992338817,56,Center,3992338821,141,57.6,3992338825,213,5.6,3992338823,212,18.9,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106433,595,52,2,54,6,cv5ftekuejf0ryxvd5h2my47r,1,9.4,54.3,2023-01-23T20:11:03.512Z,2023-01-23T20:11:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106455,596,1,2,54,7,cv5ftekuejf0ryxvd5h2my47r,1,10.1,53.6,2023-01-23T20:11:04.647Z,2023-01-23T20:11:08Z,3992338979,287,,3992338949,140,45.8,3992338957,1,,3992338945,123,,3992338951,141,94.1,3992338947,56,Back,3992338953,212,46.5,3992338955,213,0.6,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106469,597,3,2,54,14,cv5ftekuejf0ryxvd5h2my47r,0,42.1,80.6,2023-01-23T20:11:10.712Z,2023-01-23T20:11:13Z,3992339121,233,544,3992339059,286,,3992339055,56,Back,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106481,544,7,2,54,14,2xlnfgrl6r18ftv38unwp7h4s,0,57.9,19.4,2023-01-23T20:11:10.713Z,2023-01-23T20:11:13Z,3992339103,56,Right,3992339113,233,597,3992339105,285,,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106477,598,61,2,54,15,cv5ftekuejf0ryxvd5h2my47r,1,43.1,87.5,2023-01-23T20:11:11.881Z,2023-01-23T20:11:12Z,3992339097,56,Back,,,,,,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106489,545,49,2,54,16,2xlnfgrl6r18ftv38unwp7h4s,1,64.1,29,2023-01-23T20:11:13.308Z,2023-01-23T20:11:13Z,,,,,,,,,,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106517,546,1,2,54,17,2xlnfgrl6r18ftv38unwp7h4s,1,73.8,24.7,2023-01-23T20:11:14.588Z,2023-01-23T20:11:18Z,3992339311,141,9.8,3992339313,212,13.8,3992339315,213,5.5,3992339307,56,Right,3992339309,140,82.7,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106535,547,1,2,54,21,2xlnfgrl6r18ftv38unwp7h4s,1,85,23.2,2023-01-23T20:11:18.556Z,2023-01-23T20:11:20Z,3992339419,212,9.7,3992339417,141,31.3,3992339415,140,77.4,3992339413,56,Center,3992339421,213,2.5,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106561,548,1,2,54,23,2xlnfgrl6r18ftv38unwp7h4s,1,78.6,30.1,2023-01-23T20:11:20.444Z,2023-01-23T20:11:24Z,3992339577,56,Center,3992339581,141,67.5,3992339579,140,80.6,3992339585,213,1.5,3992339583,212,25.5,,,,,,,,,,ch4mwwdzqiksjm5kfda3f3klw,T. van den Heuvel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106569,549,1,2,54,27,2xlnfgrl6r18ftv38unwp7h4s,1,80.8,67.5,2023-01-23T20:11:24.365Z,2023-01-23T20:11:25Z,3992339629,212,5.5,3992339627,141,60.2,3992339625,140,78.6,3992339623,56,Center,3992339631,213,4.3,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106601,550,1,2,54,29,2xlnfgrl6r18ftv38unwp7h4s,1,78.6,60.2,2023-01-23T20:11:25.692Z,2023-01-23T20:11:35Z,3992339855,56,Center,3992339863,213,1.7,3992339857,140,78.0,3992339861,212,6.4,3992339859,141,69.6,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106611,551,1,2,54,39,2xlnfgrl6r18ftv38unwp7h4s,1,54.3,65.6,2023-01-23T20:11:35.677Z,2023-01-23T20:11:41Z,3992339933,212,32.1,3992339935,213,3.7,3992339931,141,40.9,3992339929,140,28.3,3992339927,56,Back,3992339937,1,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106619,552,1,2,54,44,2xlnfgrl6r18ftv38unwp7h4s,1,33.7,40.7,2023-01-23T20:11:41.261Z,2023-01-23T20:11:44Z,3992340007,213,1.0,3992340001,140,39.5,3992339999,56,Back,3992340005,212,12.1,3992340003,141,56.0,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106649,553,1,2,54,47,2xlnfgrl6r18ftv38unwp7h4s,1,36.8,65.3,2023-01-23T20:11:44.637Z,2023-01-23T20:11:53Z,3992340195,56,Center,3992340197,140,54.1,3992340203,213,0.4,3992340201,212,19.6,3992340199,141,76.2,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106677,554,1,2,54,56,2xlnfgrl6r18ftv38unwp7h4s,1,73.7,57.3,2023-01-23T20:11:53.356Z,2023-01-23T20:11:56Z,3992340359,141,70.2,3992340355,56,Center,3992340361,212,9.2,3992340357,140,76.3,3992340363,213,1.3,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106693,555,1,2,54,59,2xlnfgrl6r18ftv38unwp7h4s,1,74.5,70.5,2023-01-23T20:11:55.980Z,2023-01-23T20:11:58Z,3992340443,140,69.4,3992340445,141,86.9,3992340441,56,Left,3992340449,213,2.0,3992340447,212,12.4,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106705,556,1,2,55,2,2xlnfgrl6r18ftv38unwp7h4s,1,69.4,86.9,2023-01-23T20:11:58.845Z,2023-01-23T20:12:01Z,3992340511,56,Center,3992340513,140,61.1,3992340515,141,73.2,3992340517,212,12.8,3992340519,213,4.0,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106727,557,1,2,55,4,2xlnfgrl6r18ftv38unwp7h4s,1,56.1,74,2023-01-23T20:12:01.550Z,2023-01-23T20:12:07Z,3992340691,140,48.9,3992340693,141,27.8,3992340695,212,32.3,3992340697,213,4.5,3992340687,155,,3992340689,56,Back,3992340699,1,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106751,558,1,2,55,10,2xlnfgrl6r18ftv38unwp7h4s,1,54.1,19.6,2023-01-23T20:12:07.244Z,2023-01-23T20:12:10Z,3992340829,140,39.1,3992340837,212,19.9,3992340825,56,Back,3992340841,213,2.5,3992340833,141,37.6,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106755,559,1,2,55,14,2xlnfgrl6r18ftv38unwp7h4s,1,36.6,39.1,2023-01-23T20:12:10.716Z,2023-01-23T20:12:13Z,3992340897,212,21.5,3992340899,213,1.7,3992340891,56,Back,3992340893,140,34.1,3992340895,141,70.5,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106779,560,1,2,55,16,2xlnfgrl6r18ftv38unwp7h4s,1,31.5,78.1,2023-01-23T20:12:13.036Z,2023-01-23T20:12:17Z,3992341039,212,22.8,3992341037,141,82.6,3992341033,56,Left,3992341041,213,0.1,3992341035,140,53.0,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106805,561,1,2,55,22,2xlnfgrl6r18ftv38unwp7h4s,1,65.1,81.9,2023-01-23T20:12:19.212Z,2023-01-23T20:12:22Z,3992341173,56,Center,3992341175,140,62.8,3992341177,141,74.0,3992341179,212,5.9,3992341181,213,4.3,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106857,562,1,2,55,25,2xlnfgrl6r18ftv38unwp7h4s,1,69.8,88.5,2023-01-23T20:12:22.140Z,2023-01-23T20:12:32Z,3992341497,213,1.7,3992341489,56,Left,3992341491,140,69.0,3992341493,141,95.6,3992341495,212,4.9,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106861,563,1,2,55,35,2xlnfgrl6r18ftv38unwp7h4s,1,68.8,89.7,2023-01-23T20:12:32.236Z,2023-01-23T20:12:33Z,3992341525,213,3.4,3992341521,212,12.0,3992341513,140,57.9,3992341517,141,84.5,3992341509,56,Left,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106875,564,1,2,55,36,2xlnfgrl6r18ftv38unwp7h4s,1,57.9,84.5,2023-01-23T20:12:33.244Z,2023-01-23T20:12:36Z,3992341621,141,66.6,3992341625,213,4.6,3992341623,212,12.3,3992341619,140,56.2,3992341617,56,Center,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106899,565,1,2,55,39,2xlnfgrl6r18ftv38unwp7h4s,1,54.4,66.5,2023-01-23T20:12:36.412Z,2023-01-23T20:12:41Z,3992341837,1,,3992341829,140,52.6,3992341831,141,1.9,3992341833,212,44.0,3992341835,213,4.7,3992341827,56,Right,3992341823,155,,3992341825,196,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106937,566,1,2,55,45,2xlnfgrl6r18ftv38unwp7h4s,1,44.7,4.1,2023-01-23T20:12:41.868Z,2023-01-23T20:12:47Z,3992342063,141,11.6,3992342065,212,6.7,3992342061,140,40.6,3992342059,56,Back,3992342067,213,2.3,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106953,567,1,2,55,50,2xlnfgrl6r18ftv38unwp7h4s,1,65.9,4.3,2023-01-23T20:12:47.308Z,2023-01-23T20:12:49Z,3992342171,213,2.4,3992342165,140,61.2,3992342163,56,Right,3992342167,141,11.6,3992342169,212,7.0,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500106971,568,1,2,55,53,2xlnfgrl6r18ftv38unwp7h4s,1,65.6,17.2,2023-01-23T20:12:49.662Z,2023-01-23T20:13:13Z,3992342277,141,30.8,3992342271,155,,3992342275,140,89.7,3992342273,56,Center,3992342281,213,0.4,3992342279,212,26.9,3992342885,154,,3992342883,210,15,ch4mwwdzqiksjm5kfda3f3klw,T. van den Heuvel,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2500106977,569,15,2,55,57,2xlnfgrl6r18ftv38unwp7h4s,1,93.2,32.5,2023-01-23T20:12:53.901Z,2023-01-23T20:13:14Z,3992342901,108,,3992342911,231,46.2,3992342907,147,35.6,3992342903,328,,3992342899,103,19,3992342297,63,,3992342887,78,,3992342905,146,94.5,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,3992342891,154,3992342651,82,,3992342647,20,3992342665,233,599,,,3992342295,22,3992342299,56,Center,3992342889,29,,3992342909,230,,99.1,3992342893,55,568,3992342897,102,48.8,,
