id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2460601391,20,1,1,1,1,z9phg19papi9f5fd6qxzr836,0,54,96.5,2022-09-16T18:04:29.073Z,2022-09-16T18:04:30Z,3783468433,140,58.6,3783468431,56,Left,3783468437,212,5.4,3783468435,141,92.9,3783468439,213,5.8,,,,,,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601413,3,61,1,1,3,b94pf87be9ojdgnrs5mst80un,1,42.2,4.1,2022-09-16T18:04:30.654Z,2022-09-16T18:04:30Z,3783468539,56,Back,,,,,,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601489,21,1,1,1,5,z9phg19papi9f5fd6qxzr836,1,71.1,92.9,2022-09-16T18:04:32.491Z,2022-09-16T18:04:34Z,3783468843,140,80.6,3783468849,213,5.6,3783468847,212,12.8,3783468845,141,81.2,3783468841,56,Left,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601513,4,45,1,1,7,b94pf87be9ojdgnrs5mst80un,0,11.2,20,2022-09-16T18:04:34.739Z,2022-09-16T18:04:37Z,3783469233,233,22,3783468989,285,,3783468987,56,Back,,,,,,,,,,,,,,,,8hjakiipmhtwr07v6h0d414gl,T. Beugelsdijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601539,22,3,1,1,7,z9phg19papi9f5fd6qxzr836,1,88.8,80,2022-09-16T18:04:34.739Z,2022-09-16T18:04:37Z,3783469213,233,4,3783469183,56,Left,3783469185,286,,,,,,,,,,,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601563,23,1,1,1,9,z9phg19papi9f5fd6qxzr836,0,97.9,78.5,2022-09-16T18:04:37.262Z,2022-09-16T18:04:44Z,3783469299,2,,3783469303,56,Center,3783469309,212,17.4,3783469307,141,53.0,3783469301,155,,3783469311,213,4.6,3783469305,140,96.3,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601559,5,52,1,1,10,b94pf87be9ojdgnrs5mst80un,1,4.3,48.4,2022-09-16T18:04:38.194Z,2022-09-16T18:04:38Z,,,,,,,,,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601889,6,1,1,1,26,b94pf87be9ojdgnrs5mst80un,1,5,49,2022-09-16T18:04:53.938Z,2022-09-16T20:04:32Z,3783470993,56,Back,3783471001,213,5.3,3783471147,287,,3783470997,141,14.9,3783470991,123,,3783470995,140,18.3,3783470999,212,27.1,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601959,7,1,1,1,32,b94pf87be9ojdgnrs5mst80un,1,18.9,15,2022-09-16T18:04:59.586Z,2022-09-16T18:05:15Z,3783471365,56,Back,3783471373,213,1.5,3783471371,212,53.1,3783471367,140,20.6,3783471361,155,,3783471369,141,93.0,3783471375,1,,3783471363,196,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,3783472523,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602077,8,1,1,1,32,b94pf87be9ojdgnrs5mst80un,1,20.6,93,2022-09-16T18:05:00.370Z,2022-09-16T18:05:10Z,3783472147,141,79.0,3783472141,56,Back,3783472149,212,12.6,3783472143,140,28.5,3783472151,213,5.4,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602107,9,1,1,1,43,b94pf87be9ojdgnrs5mst80un,1,30.9,67.3,2022-09-16T18:05:10.867Z,2022-09-16T18:05:13Z,3783472295,140,29.3,3783472305,213,4.7,3783472299,141,6.2,3783472303,212,41.6,3783472291,196,,3783472307,1,,3783472293,56,Back,3783472289,155,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602173,10,1,1,1,49,b94pf87be9ojdgnrs5mst80un,1,29.3,6.2,2022-09-16T18:05:16.675Z,2022-09-16T18:05:17Z,3783472663,140,27.4,3783472667,212,28.4,3783472661,56,Back,3783472665,141,47.9,3783472669,213,1.6,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602199,11,1,1,1,50,b94pf87be9ojdgnrs5mst80un,1,27.4,47.9,2022-09-16T18:05:17.506Z,2022-09-16T18:05:19Z,3783472805,56,Back,3783472813,213,1.5,3783472811,212,29.3,3783472807,140,28.7,3783472809,141,90.9,,,,,,,,,,8hjakiipmhtwr07v6h0d414gl,T. Beugelsdijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602243,12,1,1,1,51,b94pf87be9ojdgnrs5mst80un,1,28.9,90.9,2022-09-16T18:05:18.946Z,2022-09-16T18:05:21Z,3783473035,140,52.5,3783473043,213,0.1,3783473041,212,25.1,3783473039,141,96.3,3783473029,56,Left,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602311,13,1,1,1,54,b94pf87be9ojdgnrs5mst80un,1,53.9,97.2,2022-09-16T18:05:21.522Z,2022-09-16T18:05:25Z,3783473389,1,,3783473377,140,17.9,3783473381,212,39.3,3783473379,141,81.5,3783473375,56,Back,3783473385,213,3.4,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602371,14,1,1,1,58,b94pf87be9ojdgnrs5mst80un,1,17.9,81.5,2022-09-16T18:05:25.426Z,2022-09-16T18:05:28Z,3783473709,56,Back,3783473713,141,48.4,3783473717,213,4.3,3783473715,212,25.0,3783473711,140,7.5,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602435,15,1,1,2,0,b94pf87be9ojdgnrs5mst80un,1,7.6,48.4,2022-09-16T18:05:28.338Z,2022-09-16T18:05:31Z,3783474045,56,Back,3783474053,213,5.2,3783474051,212,29.0,3783474047,140,19.3,3783474049,141,9.8,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602473,16,1,1,2,4,b94pf87be9ojdgnrs5mst80un,1,19.3,8.6,2022-09-16T18:05:31.682Z,2022-09-16T18:05:34Z,3783474233,141,35.4,3783474237,213,1.2,3783474231,140,26.9,3783474229,56,Back,3783474235,212,19.9,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602515,17,1,1,2,7,b94pf87be9ojdgnrs5mst80un,1,26.9,35.4,2022-09-16T18:05:34.434Z,2022-09-16T18:05:41Z,3783474501,141,23.4,3783474503,212,9.0,3783474499,140,23.3,3783474497,56,Back,3783474505,213,4.3,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602569,18,1,1,2,10,b94pf87be9ojdgnrs5mst80un,1,23.3,23.4,2022-09-16T18:05:37.554Z,2022-09-16T18:05:41Z,3783474805,1,,3783474795,56,Back,3783474803,213,1.5,3783474799,141,75.7,3783474797,140,26.7,3783474801,212,35.7,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602611,19,1,1,2,15,b94pf87be9ojdgnrs5mst80un,1,26.8,76.6,2022-09-16T18:05:42.546Z,2022-09-16T18:05:43Z,3783475011,212,15.0,3783475005,56,Back,3783475013,213,5.8,3783475009,141,67.3,3783475007,140,39.8,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602645,20,1,1,2,16,b94pf87be9ojdgnrs5mst80un,1,39.8,67.3,2022-09-16T18:05:43.570Z,2022-09-16T18:05:45Z,3783475205,213,2.8,3783475199,140,24.3,3783475197,56,Back,3783475203,212,17.5,3783475201,141,76.9,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602701,21,1,1,2,17,b94pf87be9ojdgnrs5mst80un,1,24.3,76.9,2022-09-16T18:05:44.898Z,2022-09-16T18:05:48Z,3783475525,212,43.5,3783475519,56,Back,3783475533,1,,3783475523,141,14.4,3783475517,196,,3783475521,140,33.2,3783475529,213,4.9,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602741,22,1,1,2,21,b94pf87be9ojdgnrs5mst80un,1,33.6,13.5,2022-09-16T18:05:48.802Z,2022-09-16T18:05:51Z,3783475733,213,0.1,3783475729,141,17.0,3783475727,140,60.9,3783475731,212,28.8,3783475725,56,Right,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602771,23,1,1,2,23,b94pf87be9ojdgnrs5mst80un,1,60.7,17,2022-09-16T18:05:50.930Z,2022-09-16T18:05:53Z,3783475907,140,45.3,3783475909,141,30.0,3783475905,56,Back,3783475913,213,2.6,3783475911,212,18.4,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602827,24,1,1,2,27,b94pf87be9ojdgnrs5mst80un,1,43.3,30.6,2022-09-16T18:05:54.450Z,2022-09-16T18:05:56Z,3783476233,56,Back,3783476239,212,17.6,3783476241,213,3.5,3783476235,140,27.4,3783476237,141,22.5,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602871,25,1,1,2,28,b94pf87be9ojdgnrs5mst80un,1,27.4,22.5,2022-09-16T18:05:55.859Z,2022-09-16T18:05:58Z,3783476485,196,,3783476495,213,1.2,3783476493,212,52.2,3783476489,140,44.3,3783476487,56,Back,3783476491,141,94.7,3783476497,1,,3783476483,155,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602917,26,1,1,2,31,b94pf87be9ojdgnrs5mst80un,0,45,95.3,2022-09-16T18:05:58.402Z,2022-09-16T18:06:00Z,3783476733,56,Left,3783476729,3,,3783476741,141,96.9,3783476745,212,10.1,3783476749,213,0.1,3783476737,140,54.6,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603007,27,4,1,2,36,b94pf87be9ojdgnrs5mst80un,1,55.6,90.2,2022-09-16T18:06:04.018Z,2022-09-16T18:06:07Z,3783477161,286,,3783477335,294,,3783477155,56,Left,3783477365,233,24,3783477153,13,,3783477157,152,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603037,24,4,1,2,36,z9phg19papi9f5fd6qxzr836,0,44.4,9.8,2022-09-16T18:06:04.019Z,2022-09-16T18:06:07Z,3783477295,56,Back,3783477291,13,,3783477297,152,,3783477415,233,27,3783477299,285,,3783477293,294,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603107,28,1,1,2,42,b94pf87be9ojdgnrs5mst80un,1,54.4,96.6,2022-09-16T18:06:09.906Z,2022-09-16T18:06:11Z,3783477667,5,,3783477669,152,,3783477675,141,66.9,3783477673,140,51.4,3783477677,212,20.4,3783477671,56,Center,3783477679,213,4.6,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603127,29,1,1,2,43,b94pf87be9ojdgnrs5mst80un,1,51.4,66.9,2022-09-16T18:06:10.946Z,2022-09-16T18:06:12Z,3783477787,56,Back,3783477793,212,21.0,3783477789,140,32.8,3783477791,141,78.1,3783477795,213,2.8,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603169,30,1,1,2,44,b94pf87be9ojdgnrs5mst80un,1,32.4,78.1,2022-09-16T18:06:12.306Z,2022-09-16T18:06:14Z,3783477953,212,14.4,3783477951,141,57.9,3783477949,140,36.5,3783477947,56,Back,3783477955,213,5.0,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460603203,31,1,1,2,47,b94pf87be9ojdgnrs5mst80un,1,42.5,52.1,2022-09-16T18:06:14.850Z,2022-09-16T18:06:17Z,3783478133,140,47.4,3783478139,213,4.9,3783478137,212,25.6,3783478131,56,Back,3783478135,141,15.2,,,,,,,,,,8hjakiipmhtwr07v6h0d414gl,T. Beugelsdijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
