id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2529932261,376,1,2,46,46,xcevba75jfkrg4s6tl89zl3y,1,76.8,13.4,2023-04-07T19:09:39.019Z,2023-04-07T19:09:42Z,4170656475,56,Right,4170656481,141,12.3,4170656489,213,3.2,4170656485,212,10.1,4170656479,140,67.2,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529932325,377,1,2,46,49,xcevba75jfkrg4s6tl89zl3y,1,65.1,27.6,2023-04-07T19:09:42.078Z,2023-04-07T19:09:45Z,4170656845,140,63.9,4170656847,141,51.0,4170656853,213,1.6,4170656843,56,Center,4170656851,212,16.0,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529932365,378,1,2,46,52,xcevba75jfkrg4s6tl89zl3y,1,67.7,52.7,2023-04-07T19:09:45.187Z,2023-04-07T19:09:46Z,4170657081,140,73.9,4170657085,212,7.9,4170657083,141,59.3,4170657087,213,0.6,4170657079,56,Center,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529932381,379,1,2,46,54,xcevba75jfkrg4s6tl89zl3y,0,73.9,59.3,2023-04-07T19:09:46.576Z,2023-04-07T19:09:47Z,4170657195,213,4.8,4170657193,212,7.6,4170657187,56,Center,4170657191,141,48.2,4170657189,140,74.4,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529932449,370,1,2,46,57,dac758ef858jbq7pcb3gfwite,1,26.3,44.9,2023-04-07T19:09:49.476Z,2023-04-07T19:09:50Z,4170657523,140,35.1,4170657519,155,,4170657531,212,10.9,4170657525,141,53.3,4170657535,213,0.6,4170657521,56,Back,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529932459,371,49,2,46,58,dac758ef858jbq7pcb3gfwite,1,35.1,53.3,2023-04-07T19:09:50.573Z,2023-04-07T19:09:50Z,,,,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529932583,372,1,2,46,59,dac758ef858jbq7pcb3gfwite,1,30.1,59,2023-04-07T19:09:51.644Z,2023-04-07T19:09:57Z,4170658197,213,2.8,4170658189,141,67.2,4170658181,56,Back,4170658193,212,18.0,4170658185,140,13.8,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529932589,373,4,2,47,4,dac758ef858jbq7pcb3gfwite,1,18.4,74.2,2023-04-07T19:09:56.580Z,2023-04-07T19:09:59Z,4170658229,265,,4170658231,285,,4170658227,152,,4170658457,233,380,4170658223,13,,4170658225,56,Back,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529932623,380,4,2,47,4,xcevba75jfkrg4s6tl89zl3y,0,81.6,25.8,2023-04-07T19:09:56.581Z,2023-04-07T19:09:59Z,4170658377,152,,4170658489,233,373,4170658381,286,,4170658375,56,Center,4170658379,265,,4170658373,13,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933161,374,1,2,47,30,dac758ef858jbq7pcb3gfwite,1,10.5,67,2023-04-07T19:10:22.860Z,2023-04-07T19:10:25Z,4170661285,213,0.7,4170661279,140,30.0,4170661281,141,92.0,4170661275,152,,4170661277,56,Back,4170661283,212,26.6,4170661273,5,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933187,375,1,2,47,32,dac758ef858jbq7pcb3gfwite,1,30.6,91.8,2023-04-07T19:10:24.956Z,2023-04-07T19:11:14Z,4170661421,212,36.5,4170661425,1,,4170661413,155,,4170661419,141,45.8,4170661417,140,48.5,4170661423,213,5.3,4170661415,56,Back,,,,49zitlyt01houmqy6hk04x36y,L. Wehmeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933285,376,1,2,47,33,dac758ef858jbq7pcb3gfwite,1,46,49.6,2023-04-07T19:10:26.052Z,2023-04-07T19:10:30Z,4170661935,140,43.5,4170661933,56,Back,4170661941,213,1.8,4170661937,141,64.0,4170661939,212,10.1,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933485,377,1,2,47,38,dac758ef858jbq7pcb3gfwite,1,43.4,67,2023-04-07T19:10:30.252Z,2023-04-07T19:10:39Z,4170662927,212,31.9,4170662931,213,5.1,4170662921,140,54.1,4170662923,141,23.1,4170662919,56,Center,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933515,378,1,2,47,46,dac758ef858jbq7pcb3gfwite,1,69,22.4,2023-04-07T19:10:39.116Z,2023-04-07T19:10:41Z,4170663107,141,23.9,4170663111,213,0.0,4170663103,56,Center,4170663105,140,95.2,4170663109,212,27.5,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933541,379,1,2,47,49,dac758ef858jbq7pcb3gfwite,0,96.2,20.3,2023-04-07T19:10:41.436Z,2023-04-07T19:10:42Z,4170663253,212,15.0,4170663255,213,1.5,4170663249,140,97.6,4170663251,141,42.2,4170663247,56,Center,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933555,381,12,2,47,50,xcevba75jfkrg4s6tl89zl3y,1,6.3,62.6,2023-04-07T19:10:42.331Z,2023-04-07T19:10:43Z,4170663287,56,Back,4170663293,212,4.7,4170663295,213,0.3,4170663289,140,10.6,4170663291,141,64.5,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933561,382,49,2,47,51,xcevba75jfkrg4s6tl89zl3y,1,11.5,61.2,2023-04-07T19:10:43.818Z,2023-04-07T19:10:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933703,383,1,2,47,52,xcevba75jfkrg4s6tl89zl3y,1,11.5,60.8,2023-04-07T19:10:44.224Z,2023-04-07T19:10:50Z,4170664033,212,29.2,4170664027,56,Back,4170664031,141,48.5,4170664025,155,,4170664029,140,38.1,4170664035,213,6.0,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933709,384,4,2,47,57,xcevba75jfkrg4s6tl89zl3y,1,39.4,52.2,2023-04-07T19:10:49.288Z,2023-04-07T19:10:55Z,4170664069,294,,4170664485,233,382,4170664075,286,,4170664067,13,,4170664071,56,Back,4170664073,152,,,,,,,,3h7rkufywz6c2aye1l5b0ihp0,D. Haen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933743,382,4,2,47,57,dac758ef858jbq7pcb3gfwite,0,60.6,47.8,2023-04-07T19:10:49.289Z,2023-04-07T19:10:55Z,4170664275,13,,4170664281,152,,4170664427,285,,4170664277,294,,4170664279,56,Center,4170664517,233,384,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933803,385,1,2,48,1,xcevba75jfkrg4s6tl89zl3y,1,34.8,49.3,2023-04-07T19:10:53.684Z,2023-04-07T19:10:55Z,4170664537,152,,4170664535,5,,4170664539,56,Back,4170664543,141,38.5,4170664541,140,35.2,4170664547,213,4.8,4170664545,212,7.4,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933911,386,1,2,48,2,xcevba75jfkrg4s6tl89zl3y,1,35.6,37.1,2023-04-07T19:10:55.153Z,2023-04-07T19:11:00Z,4170665149,1,,4170665137,140,61.8,4170665141,141,2.9,4170665133,56,Right,4170665147,213,5.6,4170665145,212,36.0,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529933953,387,1,2,48,8,xcevba75jfkrg4s6tl89zl3y,1,59,5.2,2023-04-07T19:11:00.224Z,2023-04-07T19:11:01Z,4170665375,213,3.0,4170665371,212,8.2,4170665359,56,Right,4170665363,140,51.2,4170665367,141,6.5,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934003,388,1,2,48,9,xcevba75jfkrg4s6tl89zl3y,1,51.2,6.5,2023-04-07T19:11:01.691Z,2023-04-07T19:11:03Z,4170665663,56,Back,4170665665,140,39.7,4170665671,213,2.2,4170665667,141,28.8,4170665669,212,19.4,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934067,389,1,2,48,11,xcevba75jfkrg4s6tl89zl3y,1,40,30,2023-04-07T19:11:03.597Z,2023-04-07T19:11:07Z,4170666023,140,48.4,4170666029,213,1.2,4170666021,56,Back,4170666027,212,23.5,4170666025,141,62.1,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934115,390,1,2,48,15,xcevba75jfkrg4s6tl89zl3y,1,48.4,62.1,2023-04-07T19:11:07.208Z,2023-04-07T19:11:10Z,4170666297,212,24.0,4170666295,141,96.5,4170666293,140,53.6,4170666299,213,1.3,4170666291,56,Left,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934229,391,1,2,48,17,xcevba75jfkrg4s6tl89zl3y,1,54,95.3,2023-04-07T19:11:10.078Z,2023-04-07T19:11:15Z,4170666955,213,4.1,4170666953,212,26.6,4170666949,140,39.7,4170666951,141,63.0,4170666947,56,Back,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934265,392,1,2,48,23,xcevba75jfkrg4s6tl89zl3y,1,39.7,63.7,2023-04-07T19:11:15.616Z,2023-04-07T19:11:17Z,4170667135,213,4.3,4170667133,212,14.1,4170667129,140,34.7,4170667131,141,44.5,4170667127,56,Back,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934289,393,1,2,48,24,xcevba75jfkrg4s6tl89zl3y,1,34.7,44.5,2023-04-07T19:11:17.099Z,2023-04-07T19:11:19Z,4170667257,56,Back,4170667261,141,16.4,4170667259,140,42.4,4170667263,212,20.7,4170667265,213,5.1,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934331,394,1,2,48,26,xcevba75jfkrg4s6tl89zl3y,1,42.4,16.4,2023-04-07T19:11:19.058Z,2023-04-07T19:11:21Z,4170667481,140,49.0,4170667479,56,Back,4170667487,213,5.4,4170667483,141,2.8,4170667485,212,11.6,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934411,395,1,2,48,29,xcevba75jfkrg4s6tl89zl3y,1,49,2.8,2023-04-07T19:11:21.291Z,2023-04-07T19:11:26Z,4170667909,212,6.4,4170667905,140,52.6,4170667911,213,0.9,4170667903,56,Right,4170667907,141,10.4,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934427,396,1,2,48,33,xcevba75jfkrg4s6tl89zl3y,1,57.9,5.3,2023-04-07T19:11:25.891Z,2023-04-07T19:11:27Z,4170667989,56,Right,4170667993,141,12.0,4170667991,140,62.0,4170667997,213,0.8,4170667995,212,6.3,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934447,397,1,2,48,35,xcevba75jfkrg4s6tl89zl3y,0,62,12,2023-04-07T19:11:27.264Z,2023-04-07T19:11:28Z,4170668103,141,7.1,4170668105,212,5.4,4170668107,213,5.6,4170668099,56,Right,4170668101,140,66.0,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934437,383,61,2,48,35,dac758ef858jbq7pcb3gfwite,1,40,83.2,2023-04-07T19:11:27.689Z,2023-04-07T19:11:27Z,4170668053,56,Back,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934487,384,49,2,48,37,dac758ef858jbq7pcb3gfwite,1,37.5,73.6,2023-04-07T19:11:29.316Z,2023-04-07T19:11:29Z,,,,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934525,385,1,2,48,37,dac758ef858jbq7pcb3gfwite,1,38.2,72.1,2023-04-07T19:11:29.572Z,2023-04-07T19:11:31Z,4170668499,56,Back,4170668501,140,36.9,4170668505,212,14.3,4170668503,141,93.0,4170668507,213,1.7,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934553,386,1,2,48,39,dac758ef858jbq7pcb3gfwite,1,33.8,95.6,2023-04-07T19:11:31.492Z,2023-04-07T19:11:33Z,4170668661,212,16.7,4170668659,141,90.6,4170668663,213,3.3,4170668657,140,18.2,4170668655,56,Back,,,,,,,,,,49zitlyt01houmqy6hk04x36y,L. Wehmeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934611,387,1,2,48,41,dac758ef858jbq7pcb3gfwite,1,20.7,88.9,2023-04-07T19:11:33.260Z,2023-04-07T19:11:37Z,4170669001,141,75.3,4170668999,140,12.0,4170669003,212,13.0,4170669005,213,3.9,4170668997,56,Back,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934739,388,1,2,48,44,dac758ef858jbq7pcb3gfwite,1,19.1,74.8,2023-04-07T19:11:37.076Z,2023-04-07T19:11:42Z,4170669697,56,Back,4170669705,213,4.7,4170669703,212,26.0,4170669699,140,19.7,4170669701,141,36.6,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934925,389,1,2,48,50,dac758ef858jbq7pcb3gfwite,1,33.9,32.1,2023-04-07T19:11:42.405Z,2023-04-07T19:11:51Z,4170670677,1,,4170670661,56,Left,4170670667,212,49.3,4170670665,141,94.8,4170670671,213,1.0,4170670657,155,,4170670663,140,57.5,4170670659,196,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934927,390,61,2,48,58,dac758ef858jbq7pcb3gfwite,0,61,96.8,2023-04-07T19:11:50.941Z,2023-04-07T19:11:51Z,4170670687,56,Left,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529934943,391,5,2,48,59,dac758ef858jbq7pcb3gfwite,0,60.3,101.5,2023-04-07T19:11:51.773Z,2023-04-07T19:13:57Z,4170672543,233,398,4170670765,56,Left,4170670767,347,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935227,398,5,2,48,59,xcevba75jfkrg4s6tl89zl3y,1,39.7,-1.5,2023-04-07T19:11:51.773Z,2023-04-07T19:12:08Z,4170672515,347,,4170672513,56,Back,4170672531,233,391,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935311,399,1,2,49,16,xcevba75jfkrg4s6tl89zl3y,1,39.7,0,2023-04-07T19:12:08.245Z,2023-04-07T19:12:13Z,4170672993,141,15.8,4170672987,107,,4170672989,56,Back,4170672995,212,22.9,4170672997,213,2.6,4170672991,140,20.9,4170672999,1,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935395,400,1,2,49,20,xcevba75jfkrg4s6tl89zl3y,1,24.8,23.1,2023-04-07T19:12:12.855Z,2023-04-07T19:12:17Z,4170673549,212,13.5,4170673547,141,9.8,4170673543,56,Back,4170673545,140,34.3,4170673551,213,5.5,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935425,401,1,2,49,25,xcevba75jfkrg4s6tl89zl3y,1,37.5,10.3,2023-04-07T19:12:17.483Z,2023-04-07T19:12:18Z,4170673749,213,2.6,4170673741,56,Back,4170673747,212,19.5,4170673743,140,21.9,4170673745,141,25.9,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935467,402,1,2,49,26,xcevba75jfkrg4s6tl89zl3y,1,21.9,25.9,2023-04-07T19:12:18.786Z,2023-04-07T19:12:21Z,4170673969,213,1.9,4170673961,56,Back,4170673967,212,22.2,4170673963,140,15.4,4170673965,141,57.0,,,,,,,,,,62ft9dfhds3wn0dv650d4gkph,X. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935563,403,1,2,49,29,xcevba75jfkrg4s6tl89zl3y,1,15.4,57,2023-04-07T19:12:21.365Z,2023-04-07T19:12:26Z,4170674441,140,21.6,4170674447,213,1.1,4170674439,56,Back,4170674445,212,14.5,4170674443,141,76.0,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935589,404,1,2,49,34,xcevba75jfkrg4s6tl89zl3y,1,43.2,80.9,2023-04-07T19:12:26.682Z,2023-04-07T19:12:28Z,4170674599,212,11.4,4170674593,56,Back,4170674601,213,1.3,4170674595,140,45.9,4170674597,141,97.2,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935647,405,1,2,49,35,xcevba75jfkrg4s6tl89zl3y,1,45.9,97.2,2023-04-07T19:12:28.114Z,2023-04-07T19:12:31Z,4170674939,213,3.8,4170674931,56,Back,4170674937,212,32.6,4170674941,1,,4170674933,140,20.6,4170674935,141,69.3,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935671,406,1,2,49,39,xcevba75jfkrg4s6tl89zl3y,1,20.6,69.3,2023-04-07T19:12:31.469Z,2023-04-07T19:13:10Z,4170675147,212,34.5,4170675145,141,20.9,4170675149,213,5.0,4170675141,56,Back,4170675143,140,30.3,4170679381,1,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935869,407,1,2,49,47,xcevba75jfkrg4s6tl89zl3y,1,32.4,18.5,2023-04-07T19:12:39.959Z,2023-04-07T19:12:43Z,4170676169,212,10.6,4170676171,213,5.1,4170676165,140,36.5,4170676163,56,Back,4170676167,141,4.3,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935933,408,1,2,49,51,xcevba75jfkrg4s6tl89zl3y,0,36.5,7.9,2023-04-07T19:12:43.352Z,2023-04-07T19:12:46Z,4170676467,141,33.6,4170676471,213,0.3,4170676463,56,Center,4170676465,140,87.0,4170676469,212,55.8,4170676473,1,,4170676461,155,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935913,392,49,2,49,53,dac758ef858jbq7pcb3gfwite,1,18.9,59.1,2023-04-07T19:12:45.676Z,2023-04-07T19:12:45Z,,,,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529935967,393,1,2,49,54,dac758ef858jbq7pcb3gfwite,1,19,62,2023-04-07T19:12:46.332Z,2023-04-07T19:12:48Z,4170676705,140,5.5,4170676711,213,3.7,4170676703,56,Back,4170676707,141,49.3,4170676709,212,16.6,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936059,394,1,2,49,55,dac758ef858jbq7pcb3gfwite,1,4.7,52.2,2023-04-07T19:12:48.132Z,2023-04-07T19:12:51Z,4170677147,157,,4170677153,141,75.0,4170677149,56,Back,4170677151,140,43.8,4170677159,1,,4170677155,212,43.9,4170677157,213,0.4,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936093,395,1,2,49,59,dac758ef858jbq7pcb3gfwite,1,43.8,75,2023-04-07T19:12:51.787Z,2023-04-07T19:12:53Z,4170677353,141,76.1,4170677355,212,4.8,4170677357,213,0.2,4170677349,56,Back,4170677351,140,48.3,4170677347,3,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936097,396,61,2,50,1,dac758ef858jbq7pcb3gfwite,1,48.3,76.1,2023-04-07T19:12:53.524Z,2023-04-07T19:12:53Z,4170677377,56,Back,,,,,,,,,,,,,,,,,,,,,,49zitlyt01houmqy6hk04x36y,L. Wehmeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936113,397,61,2,50,2,dac758ef858jbq7pcb3gfwite,0,46.8,75.6,2023-04-07T19:12:54.845Z,2023-04-07T19:12:54Z,4170677463,56,Back,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936145,409,49,2,50,3,xcevba75jfkrg4s6tl89zl3y,1,68.3,17.1,2023-04-07T19:12:55.598Z,2023-04-07T19:12:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936155,410,61,2,50,3,xcevba75jfkrg4s6tl89zl3y,0,68.3,17.1,2023-04-07T19:12:56.068Z,2023-04-07T19:12:56Z,4170677687,56,Right,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936179,398,49,2,50,5,dac758ef858jbq7pcb3gfwite,1,42.8,76,2023-04-07T19:12:57.604Z,2023-04-07T19:12:57Z,,,,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936211,399,1,2,50,5,dac758ef858jbq7pcb3gfwite,0,34.7,74.5,2023-04-07T19:12:58.084Z,2023-04-07T19:12:58Z,4170677987,212,20.7,4170677985,141,100.0,4170677983,140,43.7,4170677989,213,1.1,4170677981,56,Back,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936219,400,5,2,50,6,dac758ef858jbq7pcb3gfwite,0,42.3,101.8,2023-04-07T19:12:58.867Z,2023-04-07T19:13:03Z,4170678023,347,,4170678021,56,Back,4170678487,233,411,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936285,411,5,2,50,6,xcevba75jfkrg4s6tl89zl3y,1,57.7,-1.8,2023-04-07T19:12:58.867Z,2023-04-07T19:13:57Z,4170678437,233,400,4170678405,56,Right,4170678407,347,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936431,412,1,2,50,10,xcevba75jfkrg4s6tl89zl3y,1,59.1,0,2023-04-07T19:13:02.540Z,2023-04-07T19:13:09Z,4170679199,140,85.7,4170679201,141,9.5,4170679207,1,,4170679197,56,Right,4170679205,213,0.3,4170679195,107,,4170679203,212,29.0,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529936439,413,4,2,50,14,xcevba75jfkrg4s6tl89zl3y,1,90.4,10.1,2023-04-07T19:13:06.771Z,2023-04-07T19:13:09Z,4170679249,265,,4170679247,152,,4170679267,233,401,4170679245,56,Right,4170679243,13,,4170679251,286,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
