id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2513399613,125,50,1,10,25,1wyg1tunyt7go9tnjea1hjqxb,1,54.4,67.1,2023-02-27T19:11:32.784Z,2023-02-27T19:11:35Z,4062212855,56,Center,4062212857,286,,4062212937,233,74,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399621,74,7,1,10,25,2xlnfgrl6r18ftv38unwp7h4s,0,45.6,32.9,2023-02-27T19:11:32.785Z,2023-02-27T19:11:34Z,4062212889,56,Back,4062212907,233,125,4062212891,285,,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399625,126,1,1,10,25,1wyg1tunyt7go9tnjea1hjqxb,1,52.8,66.1,2023-02-27T19:11:33.464Z,2023-02-27T19:11:34Z,4062212911,56,Back,4062212915,141,63.9,4062212919,213,3.2,4062212917,212,14.7,4062212913,140,38.9,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399643,127,1,1,10,27,1wyg1tunyt7go9tnjea1hjqxb,1,38.9,63.9,2023-02-27T19:11:34.585Z,2023-02-27T19:11:39Z,4062213037,212,20.0,4062213033,140,46.9,4062213031,56,Back,4062213035,141,90.6,4062213039,213,1.1,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399651,128,1,1,10,31,1wyg1tunyt7go9tnjea1hjqxb,0,47.3,79,2023-02-27T19:11:38.920Z,2023-02-27T19:11:40Z,4062213061,155,,4062213073,1,,4062213067,141,22.4,4062213063,56,Center,4062213065,140,68.8,4062213069,212,44.6,4062213071,213,5.2,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399669,75,1,1,10,32,2xlnfgrl6r18ftv38unwp7h4s,1,29.4,75.3,2023-02-27T19:11:40.184Z,2023-02-27T19:11:42Z,4062213147,141,57.0,4062213143,56,Back,4062213145,140,38.3,4062213149,212,15.6,4062213139,3,,4062213151,213,5.4,,,,,,,9yvaqepplk8s4cjqjbtyb24gk,R. Tytens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399675,76,49,1,10,34,2xlnfgrl6r18ftv38unwp7h4s,1,38.4,54.9,2023-02-27T19:11:42.357Z,2023-02-27T19:11:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399699,77,1,1,10,36,2xlnfgrl6r18ftv38unwp7h4s,1,33.4,65.4,2023-02-27T19:11:44.077Z,2023-02-27T19:11:46Z,4062213329,141,67.2,4062213325,56,Back,4062213331,212,13.7,4062213333,213,3.1,4062213327,140,20.4,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399735,78,1,1,10,38,2xlnfgrl6r18ftv38unwp7h4s,1,15.4,68.8,2023-02-27T19:11:45.938Z,2023-02-27T19:11:51Z,4062213507,56,Back,4062213511,141,45.2,4062213509,140,15.7,4062213515,213,4.7,4062213513,212,16.1,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399755,79,1,1,10,43,2xlnfgrl6r18ftv38unwp7h4s,1,24.4,38.8,2023-02-27T19:11:51.097Z,2023-02-27T19:11:54Z,4062213593,140,38.0,4062213597,212,18.1,4062213591,56,Back,4062213595,141,55.2,4062213599,213,0.7,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399779,80,1,1,10,47,2xlnfgrl6r18ftv38unwp7h4s,1,44.1,57.8,2023-02-27T19:11:54.731Z,2023-02-27T19:11:58Z,4062213721,141,95.9,4062213719,140,74.6,4062213723,212,41.2,4062213727,1,,4062213717,56,Left,4062213725,213,0.7,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399797,81,1,1,10,51,2xlnfgrl6r18ftv38unwp7h4s,1,77.6,79.7,2023-02-27T19:11:58.834Z,2023-02-27T19:12:01Z,4062213825,141,74.4,4062213829,213,6.0,4062213827,212,15.1,4062213823,140,91.6,4062213821,56,Center,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399801,82,1,1,10,53,2xlnfgrl6r18ftv38unwp7h4s,0,92.7,74.1,2023-02-27T19:12:01.363Z,2023-02-27T19:12:02Z,4062213847,140,94.2,4062213851,212,8.1,4062213849,141,62.4,4062213845,56,Center,4062213853,213,4.9,,,,,,,,,,9yvaqepplk8s4cjqjbtyb24gk,R. Tytens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399837,129,12,1,10,54,1wyg1tunyt7go9tnjea1hjqxb,1,6.7,37,2023-02-27T19:12:02.073Z,2023-02-27T19:12:06Z,4062214061,140,15.0,4062214063,141,29.2,4062214067,213,5.7,4062214065,212,10.2,4062214059,56,Back,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399821,83,13,1,10,55,2xlnfgrl6r18ftv38unwp7h4s,1,88.8,68.4,2023-02-27T19:12:03.367Z,2023-02-27T19:12:20Z,4062214547,102,58.3,4062214561,231,51.8,4062214553,328,,4062214549,103,29.2,4062213971,22,,4062214147,72,,4062213975,56,Center,4062214559,230,98.5,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,4062213973,64,,4062214557,458,4062214545,83,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399833,84,5,1,10,58,2xlnfgrl6r18ftv38unwp7h4s,0,100.8,59.6,2023-02-27T19:12:06.220Z,2023-02-27T19:12:08Z,4062214105,233,130,4062214043,56,Center,4062214045,346,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399841,130,5,1,10,58,1wyg1tunyt7go9tnjea1hjqxb,1,-0.8,40.4,2023-02-27T19:12:06.220Z,2023-02-27T19:27:50Z,4062214081,346,,4062214079,56,Back,4062214095,233,84,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513399967,131,1,1,11,16,1wyg1tunyt7go9tnjea1hjqxb,1,5,54.5,2023-02-27T19:12:23.769Z,2023-02-27T19:12:26Z,4062214753,141,22.4,4062214749,56,Back,4062214747,124,,4062214755,212,23.8,4062214759,213,5.1,4062214763,237,,4062214751,140,14.1,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400001,132,1,1,11,19,1wyg1tunyt7go9tnjea1hjqxb,1,14.1,22.4,2023-02-27T19:12:26.505Z,2023-02-27T19:12:32Z,4062214945,213,2.0,4062214943,212,19.6,4062214937,56,Back,4062214941,141,49.1,4062214939,140,7.0,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400021,133,1,1,11,25,1wyg1tunyt7go9tnjea1hjqxb,0,9.9,60.3,2023-02-27T19:12:32.697Z,2023-02-27T19:12:37Z,4062215069,56,Center,4062215077,212,58.6,4062215073,140,65.6,4062215081,1,,4062215079,213,0.0,4062215075,141,64.5,4062215063,155,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400027,85,1,1,11,29,2xlnfgrl6r18ftv38unwp7h4s,0,30.4,31.5,2023-02-27T19:12:37.004Z,2023-02-27T19:12:38Z,4062215121,212,31.9,4062215115,56,Right,4062215119,141,20.9,4062215123,213,6.1,4062215113,157,,4062215117,140,60.0,4062215125,1,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400041,86,49,1,11,32,2xlnfgrl6r18ftv38unwp7h4s,1,68.2,11.3,2023-02-27T19:12:39.961Z,2023-02-27T19:12:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400065,87,3,1,11,33,2xlnfgrl6r18ftv38unwp7h4s,1,65.9,12.8,2023-02-27T19:12:41.270Z,2023-02-27T19:12:44Z,4062215335,233,135,4062215333,286,,4062215331,56,Right,,,,,,,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400057,135,45,1,11,33,1wyg1tunyt7go9tnjea1hjqxb,0,34.1,87.2,2023-02-27T19:12:41.270Z,2023-02-27T19:12:44Z,4062215345,233,87,4062215283,56,Back,4062215285,285,,,,,,,,,,,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400051,134,61,1,11,33,1wyg1tunyt7go9tnjea1hjqxb,1,39.2,88.1,2023-02-27T19:12:41.421Z,2023-02-27T19:12:41Z,4062215253,56,Back,,,,,,,,,,,,,,,,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400079,88,1,1,11,36,2xlnfgrl6r18ftv38unwp7h4s,1,71.9,21.9,2023-02-27T19:12:43.722Z,2023-02-27T19:12:47Z,4062215425,141,42.1,4062215429,213,1.9,4062215427,212,14.8,4062215423,140,66.7,4062215421,56,Center,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400089,89,1,1,11,39,2xlnfgrl6r18ftv38unwp7h4s,1,66.7,52.2,2023-02-27T19:12:47.320Z,2023-02-27T19:12:48Z,4062215477,213,1.6,4062215469,140,66.0,4062215471,141,73.0,4062215475,212,14.2,4062215467,56,Center,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400115,90,1,1,11,41,2xlnfgrl6r18ftv38unwp7h4s,1,66,74.7,2023-02-27T19:12:48.481Z,2023-02-27T19:12:53Z,4062215637,213,1.1,4062215633,141,80.6,4062215631,140,68.1,4062215635,212,4.6,4062215629,56,Left,,,,,,,,,,9yvaqepplk8s4cjqjbtyb24gk,R. Tytens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400141,91,1,1,11,46,2xlnfgrl6r18ftv38unwp7h4s,1,68.7,62.7,2023-02-27T19:12:53.569Z,2023-02-27T19:12:56Z,4062215783,140,75.6,4062215787,212,22.5,4062215789,213,5.0,4062215785,141,31.3,4062215781,56,Center,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400155,92,1,1,11,49,2xlnfgrl6r18ftv38unwp7h4s,1,78.6,30.1,2023-02-27T19:12:56.728Z,2023-02-27T19:12:58Z,4062215859,141,14.7,4062215855,56,Right,4062215863,213,5.6,4062215857,140,90.0,4062215861,212,15.9,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400165,93,1,1,11,51,2xlnfgrl6r18ftv38unwp7h4s,0,87.1,14.3,2023-02-27T19:12:58.726Z,2023-02-27T19:13:01Z,4062215923,212,30.8,4062215919,140,94.6,4062215921,141,58.1,4062215915,155,,4062215925,213,1.3,4062215913,2,,4062215917,56,Center,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400187,136,12,1,11,54,1wyg1tunyt7go9tnjea1hjqxb,1,9,32.4,2023-02-27T19:13:01.834Z,2023-02-27T19:13:03Z,4062216031,56,Back,4062216037,212,12.4,4062216033,140,19.8,4062216039,213,5.9,4062216035,141,25.2,4062216041,15,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400199,94,3,1,11,58,2xlnfgrl6r18ftv38unwp7h4s,1,83.3,71.3,2023-02-27T19:13:05.490Z,2023-02-27T19:13:07Z,4062216135,286,,4062216133,56,Center,4062216137,233,137,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400195,137,45,1,11,58,1wyg1tunyt7go9tnjea1hjqxb,0,16.7,28.7,2023-02-27T19:13:05.490Z,2023-02-27T19:13:07Z,4062216095,56,Back,4062216145,233,94,4062216097,285,,,,,,,,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400203,95,1,1,11,59,2xlnfgrl6r18ftv38unwp7h4s,0,91.8,74.1,2023-02-27T19:13:07.309Z,2023-02-27T19:13:08Z,4062216163,155,,4062216167,140,91.6,4062216165,56,Center,4062216169,141,70.9,4062216171,212,2.2,4062216161,2,,4062216173,213,4.6,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400219,138,61,1,12,2,1wyg1tunyt7go9tnjea1hjqxb,1,10.5,24.9,2023-02-27T19:13:10.018Z,2023-02-27T19:13:10Z,4062216223,56,Back,,,,,,,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400237,96,1,1,12,3,2xlnfgrl6r18ftv38unwp7h4s,0,78.1,34.5,2023-02-27T19:13:10.534Z,2023-02-27T19:56:41Z,4062216339,212,10.3,4062216335,140,84.6,4062216341,213,0.8,4062216331,3,,4062216337,141,45.8,4062216333,56,Center,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400241,139,12,1,12,4,1wyg1tunyt7go9tnjea1hjqxb,1,10.5,51.9,2023-02-27T19:13:11.834Z,2023-02-27T19:13:14Z,4062216369,213,0.5,4062216365,141,63.6,4062216361,56,Back,4062216367,212,17.4,4062216363,140,25.2,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400253,140,1,1,12,6,1wyg1tunyt7go9tnjea1hjqxb,1,11.8,67.2,2023-02-27T19:13:13.947Z,2023-02-27T19:13:17Z,4062216437,56,Back,4062216439,140,19.1,4062216435,3,,4062216441,141,84.2,4062216445,213,1.0,4062216443,212,13.9,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400259,141,49,1,12,10,1wyg1tunyt7go9tnjea1hjqxb,1,19.1,84.2,2023-02-27T19:13:17.579Z,2023-02-27T19:13:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400277,142,1,1,12,10,1wyg1tunyt7go9tnjea1hjqxb,0,19.1,84.2,2023-02-27T19:13:17.643Z,2023-02-27T19:13:20Z,4062216545,212,7.5,4062216547,213,1.3,4062216543,141,94.8,4062216539,56,Back,4062216541,140,20.9,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400267,97,61,1,12,11,2xlnfgrl6r18ftv38unwp7h4s,1,79.5,4.7,2023-02-27T19:13:18.788Z,2023-02-27T19:13:27Z,4062216483,56,Right,,,,,,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400273,98,5,1,12,12,2xlnfgrl6r18ftv38unwp7h4s,0,80.6,-2,2023-02-27T19:13:19.795Z,2023-02-27T19:13:29Z,4062216915,233,143,4062216515,56,Right,4062216517,347,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400343,143,5,1,12,12,1wyg1tunyt7go9tnjea1hjqxb,1,19.4,102,2023-02-27T19:13:19.795Z,2023-02-27T19:27:50Z,4062216897,56,Back,4062216905,233,98,4062216899,347,,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400357,144,1,1,12,20,1wyg1tunyt7go9tnjea1hjqxb,1,16.8,100,2023-02-27T19:13:28.451Z,2023-02-27T19:13:30Z,4062216951,56,Back,4062216957,212,12.0,4062216953,140,14.1,4062216949,107,,4062216955,141,83.6,4062216959,213,4.5,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400383,145,1,1,12,22,1wyg1tunyt7go9tnjea1hjqxb,1,14.1,83.6,2023-02-27T19:13:30.435Z,2023-02-27T19:13:34Z,4062217041,56,Back,4062217043,140,8.4,4062217047,212,6.0,4062217049,213,3.0,4062217045,141,84.8,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400391,146,1,1,12,23,1wyg1tunyt7go9tnjea1hjqxb,0,8.4,84.8,2023-02-27T19:13:30.955Z,2023-02-27T19:51:09Z,4062217075,212,13.4,4062217079,1,,4062217077,213,1.0,4062217073,141,100.0,4062217067,157,,4062217071,140,15.0,4062217069,56,Back,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400451,99,5,1,12,24,2xlnfgrl6r18ftv38unwp7h4s,1,83.3,-1.6,2023-02-27T19:13:32.078Z,2023-02-27T19:13:44Z,4062217439,56,Right,4062217443,347,,4062217451,233,147,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400395,147,5,1,12,24,1wyg1tunyt7go9tnjea1hjqxb,0,16.7,101.6,2023-02-27T19:13:32.078Z,2023-02-27T19:27:51Z,4062217095,347,,4062217455,233,99,4062217093,56,Back,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400455,100,1,1,12,36,2xlnfgrl6r18ftv38unwp7h4s,1,81.6,0,2023-02-27T19:13:44.343Z,2023-02-27T19:13:45Z,4062217483,212,10.8,4062217485,213,2.6,4062217481,141,6.4,4062217479,140,72.7,4062217475,107,,4062217477,56,Right,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400461,101,1,1,12,37,2xlnfgrl6r18ftv38unwp7h4s,1,72.7,6.4,2023-02-27T19:13:45.284Z,2023-02-27T19:13:51Z,4062217511,213,5.4,4062217505,140,73.7,4062217509,212,1.7,4062217507,141,4.4,4062217503,56,Right,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400471,102,1,1,12,38,2xlnfgrl6r18ftv38unwp7h4s,1,73.7,4.4,2023-02-27T19:13:45.961Z,2023-02-27T19:13:47Z,4062217591,140,74.1,4062217593,141,7.9,4062217597,213,1.4,4062217595,212,2.4,4062217589,56,Right,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400487,103,1,1,12,40,2xlnfgrl6r18ftv38unwp7h4s,0,74.1,7.9,2023-02-27T19:13:47.556Z,2023-02-27T19:13:48Z,4062217671,56,Right,4062217677,141,0.0,4062217681,213,5.7,4062217679,212,10.0,4062217675,140,81.9,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400489,104,5,1,12,40,2xlnfgrl6r18ftv38unwp7h4s,0,82.2,-0.8,2023-02-27T19:13:48.354Z,2023-02-27T19:27:51Z,4062245641,233,148,4062217685,347,,4062217683,56,Right,,,,,,,,,,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400555,148,5,1,12,40,1wyg1tunyt7go9tnjea1hjqxb,1,17.8,100.8,2023-02-27T19:13:48.354Z,2023-02-27T19:27:51Z,4062245633,233,104,4062218165,347,,4062218163,56,Back,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400579,149,1,1,12,54,1wyg1tunyt7go9tnjea1hjqxb,0,20,100,2023-02-27T19:14:01.867Z,2023-02-27T19:14:04Z,4062218257,56,Back,4062218261,141,96.0,4062218263,212,16.2,4062218255,107,,4062218259,140,35.0,4062218265,213,6.1,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400601,105,44,1,12,56,2xlnfgrl6r18ftv38unwp7h4s,1,67.4,3.4,2023-02-27T19:14:04.338Z,2023-02-27T19:14:07Z,4062218375,286,,4062218373,56,Right,4062218377,233,150,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400583,150,44,1,12,56,1wyg1tunyt7go9tnjea1hjqxb,0,32.6,96.6,2023-02-27T19:14:04.339Z,2023-02-27T19:14:07Z,4062218285,56,Back,4062218289,285,,4062218381,233,105,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400603,106,1,1,12,57,2xlnfgrl6r18ftv38unwp7h4s,0,69.8,2.8,2023-02-27T19:14:04.930Z,2023-02-27T19:50:58Z,4062218401,140,72.6,4062218399,56,Right,4062218397,3,,4062218403,141,0.0,4062218407,213,5.4,4062218405,212,4.4,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400605,107,5,1,12,58,2xlnfgrl6r18ftv38unwp7h4s,0,69.6,-1.7,2023-02-27T19:14:06.003Z,2023-02-27T19:27:51Z,4062218413,56,Right,4062218469,233,151,4062218415,347,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400611,151,5,1,12,58,1wyg1tunyt7go9tnjea1hjqxb,1,30.4,101.7,2023-02-27T19:14:06.003Z,2023-02-27T19:14:09Z,4062218445,56,Back,4062218463,233,107,4062218447,347,,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400627,152,1,1,13,1,1wyg1tunyt7go9tnjea1hjqxb,1,33.5,100,2023-02-27T19:14:08.620Z,2023-02-27T19:14:11Z,4062218577,141,75.4,4062218573,56,Back,4062218575,140,34.5,4062218579,212,17.7,4062218581,213,4.8,4062218571,107,,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400643,153,1,1,13,4,1wyg1tunyt7go9tnjea1hjqxb,1,33.7,75.6,2023-02-27T19:14:11.540Z,2023-02-27T19:14:15Z,4062218691,213,2.8,4062218679,140,20.0,4062218675,56,Back,4062218683,141,84.1,4062218687,212,15.5,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400681,154,1,1,13,7,1wyg1tunyt7go9tnjea1hjqxb,1,24.2,80.2,2023-02-27T19:14:15.243Z,2023-02-27T19:14:21Z,4062218885,56,Back,4062218889,141,37.4,4062218887,140,27.1,4062218893,213,4.8,4062218891,212,29.3,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400729,155,1,1,13,13,1wyg1tunyt7go9tnjea1hjqxb,1,37.6,36.1,2023-02-27T19:14:20.932Z,2023-02-27T19:14:27Z,4062219137,140,60.1,4062219143,213,6.2,4062219139,141,32.8,4062219141,212,23.7,4062219135,56,Center,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400763,156,1,1,13,19,1wyg1tunyt7go9tnjea1hjqxb,1,70.8,56.4,2023-02-27T19:14:27.285Z,2023-02-27T19:14:32Z,4062219363,140,63.1,4062219375,213,2.1,4062219367,141,78.4,4062219359,56,Center,4062219371,212,17.0,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513400779,157,1,1,13,24,1wyg1tunyt7go9tnjea1hjqxb,1,70.5,75.4,2023-02-27T19:14:32.460Z,2023-02-27T19:14:35Z,4062219459,140,61.5,4062219461,141,79.4,4062219457,56,Left,4062219465,213,2.9,4062219463,212,9.8,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
