id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2503357231,10,49,1,0,32,59t7flioj4w4mpwnrwbm0m8ck,1,61.3,17.1,2023-02-03T19:01:06.182Z,2023-02-03T19:01:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357247,11,1,1,0,32,59t7flioj4w4mpwnrwbm0m8ck,1,61.3,17.1,2023-02-03T19:01:06.390Z,2023-02-03T19:01:08Z,4009316277,213,6.0,4009316271,140,66.8,4009316275,212,6.1,4009316269,56,Right,4009316273,141,14.4,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357299,12,1,1,0,34,59t7flioj4w4mpwnrwbm0m8ck,1,66.8,14.4,2023-02-03T19:01:08.134Z,2023-02-03T19:01:13Z,4009316523,56,Left,4009316521,196,,4009316529,141,96.0,4009316537,213,1.4,4009316525,140,73.6,4009316519,155,,4009316541,1,,4009316533,212,55.9,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357305,13,61,1,0,38,59t7flioj4w4mpwnrwbm0m8ck,0,73.5,95.9,2023-02-03T19:01:12.014Z,2023-02-03T19:04:36Z,4009316569,56,Left,,,,,,,,,,,,,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357359,9,5,1,0,39,e8hiwrw6ocxm5iht6sp7jiv19,1,21,-1.2,2023-02-03T19:01:12.710Z,2023-02-03T19:01:22Z,4009316909,233,14,4009316875,56,Back,4009316877,347,,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357313,14,5,1,0,39,59t7flioj4w4mpwnrwbm0m8ck,0,79,101.2,2023-02-03T19:01:12.710Z,2023-02-03T19:14:26Z,4009316603,347,,4009316915,233,9,4009316601,56,Left,,,,,,,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357387,10,1,1,0,49,e8hiwrw6ocxm5iht6sp7jiv19,0,16.8,0,2023-02-03T19:01:22.749Z,2023-02-03T19:01:25Z,4009316995,212,18.8,4009316989,56,Back,4009316993,141,6.7,4009316987,107,,4009316991,140,33.9,4009316997,213,0.3,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357383,15,44,1,0,50,59t7flioj4w4mpwnrwbm0m8ck,1,60.4,92.8,2023-02-03T19:01:23.895Z,2023-02-03T19:54:09Z,4009316985,286,,4009316983,56,Left,4009317055,233,11,,,,,,,,,,,,,,,,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357389,11,44,1,0,50,e8hiwrw6ocxm5iht6sp7jiv19,0,39.6,7.2,2023-02-03T19:01:23.896Z,2023-02-03T19:54:08Z,4009317003,285,,4009317079,233,15,4009317001,56,Back,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357401,16,1,1,0,50,59t7flioj4w4mpwnrwbm0m8ck,0,54.6,92.3,2023-02-03T19:01:24.374Z,2023-02-03T19:54:14Z,4009317091,141,80.3,4009317085,3,,4009317089,140,67.4,4009317093,212,15.7,4009317095,213,5.7,4009317087,56,Left,,,,,,,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357411,12,44,1,0,52,e8hiwrw6ocxm5iht6sp7jiv19,1,30.4,16.9,2023-02-03T19:01:25.877Z,2023-02-03T19:01:28Z,4009317161,285,,4009317163,233,17,4009317159,56,Back,,,,,,,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357403,17,44,1,0,52,59t7flioj4w4mpwnrwbm0m8ck,0,69.6,83.1,2023-02-03T19:01:25.878Z,2023-02-03T19:01:28Z,4009317107,286,,4009317191,233,12,4009317105,56,Left,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357427,13,1,1,0,54,e8hiwrw6ocxm5iht6sp7jiv19,1,28.1,14.1,2023-02-03T19:01:27.830Z,2023-02-03T19:01:29Z,4009317217,56,Back,4009317221,141,9.2,4009317219,140,33.4,4009317215,3,,4009317223,212,6.5,4009317225,213,5.7,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357429,14,50,1,0,55,e8hiwrw6ocxm5iht6sp7jiv19,1,34.3,10,2023-02-03T19:01:29.413Z,2023-02-03T19:01:31Z,4009317233,286,,4009317287,233,18,4009317231,56,Back,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357435,18,7,1,0,55,59t7flioj4w4mpwnrwbm0m8ck,1,65.7,90,2023-02-03T19:01:29.414Z,2023-02-03T19:01:30Z,4009317283,233,14,4009317277,56,Left,4009317279,285,,,,,,,,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357441,19,1,1,0,56,59t7flioj4w4mpwnrwbm0m8ck,0,65.5,88.3,2023-02-03T19:01:30.485Z,2023-02-03T19:01:31Z,4009317315,213,3.9,4009317307,56,Left,4009317313,212,7.6,4009317309,140,60.1,4009317311,141,80.9,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357463,15,1,1,0,59,e8hiwrw6ocxm5iht6sp7jiv19,0,43.5,15.5,2023-02-03T19:01:32.901Z,2023-02-03T19:01:33Z,4009317395,56,Center,4009317415,213,0.6,4009317401,140,51.9,4009317409,212,10.9,4009317405,141,25.0,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357473,20,49,1,1,0,59t7flioj4w4mpwnrwbm0m8ck,1,39.5,65.7,2023-02-03T19:01:34.438Z,2023-02-03T19:01:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357493,21,1,1,1,1,59t7flioj4w4mpwnrwbm0m8ck,1,39.5,65.7,2023-02-03T19:01:34.726Z,2023-02-03T19:01:36Z,4009317517,212,26.1,4009317511,56,Center,4009317519,213,5.5,4009317515,141,37.6,4009317513,140,56.5,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357501,22,61,1,1,2,59t7flioj4w4mpwnrwbm0m8ck,0,56.5,37.6,2023-02-03T19:01:36.246Z,2023-02-03T19:01:36Z,4009317551,56,Center,,,,,,,,,,,,,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357515,16,49,1,1,3,e8hiwrw6ocxm5iht6sp7jiv19,1,57.5,78.5,2023-02-03T19:01:37.373Z,2023-02-03T19:54:45Z,,,,,,,,,,,,,,,,,,,,,,,,,12y6tmd1yr04c0ed2klslpwb9,J. Sleegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357539,17,1,1,1,5,e8hiwrw6ocxm5iht6sp7jiv19,0,60.2,82.6,2023-02-03T19:01:39.101Z,2023-02-03T19:01:42Z,4009317713,56,Left,4009317719,212,13.4,4009317715,140,72.9,4009317717,141,85.0,4009317721,213,0.1,,,,,,,,,,12y6tmd1yr04c0ed2klslpwb9,J. Sleegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357543,23,49,1,1,6,59t7flioj4w4mpwnrwbm0m8ck,1,34.1,11.3,2023-02-03T19:01:40.646Z,2023-02-03T19:01:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357571,24,61,1,1,8,59t7flioj4w4mpwnrwbm0m8ck,0,36.6,5.1,2023-02-03T19:01:42.390Z,2023-02-03T19:54:22Z,4009317857,56,Back,,,,,,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357599,18,61,1,1,10,e8hiwrw6ocxm5iht6sp7jiv19,0,63.4,94.9,2023-02-03T19:01:44.391Z,2023-02-03T19:02:03Z,4009317985,56,Left,,,,,,,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357603,19,5,1,1,11,e8hiwrw6ocxm5iht6sp7jiv19,0,64.8,101.6,2023-02-03T19:01:45.510Z,2023-02-03T19:54:54Z,4009317993,347,,4009317991,56,Left,4009318991,233,25,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357811,25,5,1,1,11,59t7flioj4w4mpwnrwbm0m8ck,1,35.2,-1.6,2023-02-03T19:01:45.510Z,2023-02-03T19:02:05Z,4009318923,347,,4009318921,56,Back,4009318969,233,19,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357895,26,1,1,1,38,59t7flioj4w4mpwnrwbm0m8ck,0,27.6,0,2023-02-03T19:02:12.151Z,2023-02-03T19:54:31Z,4009319393,213,0.4,4009319327,107,,4009319369,141,9.1,4009319337,56,Back,4009319379,212,18.1,4009319355,140,43.4,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357899,20,44,1,1,42,e8hiwrw6ocxm5iht6sp7jiv19,1,57.7,89.8,2023-02-03T19:02:16.325Z,2023-02-03T19:02:18Z,4009319573,233,27,4009319427,56,Left,4009319429,286,,,,,,,,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357907,27,44,1,1,42,59t7flioj4w4mpwnrwbm0m8ck,0,42.3,10.2,2023-02-03T19:02:16.326Z,2023-02-03T19:54:35Z,4009319661,233,20,4009319467,285,,4009319465,56,Back,,,,,,,,,,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357931,21,1,1,1,43,e8hiwrw6ocxm5iht6sp7jiv19,1,58.7,88.6,2023-02-03T19:02:16.741Z,2023-02-03T19:02:18Z,4009319581,140,61.8,4009319579,56,Left,4009319587,213,5.4,4009319583,141,82.3,4009319577,3,,4009319585,212,5.4,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357969,22,4,1,1,45,e8hiwrw6ocxm5iht6sp7jiv19,1,62.3,84.6,2023-02-03T19:02:19.125Z,2023-02-03T19:02:26Z,4009319827,233,28,4009319817,56,Left,4009319821,265,,4009319819,152,,4009319823,286,,4009319815,13,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357963,28,4,1,1,45,59t7flioj4w4mpwnrwbm0m8ck,0,37.7,15.4,2023-02-03T19:02:19.126Z,2023-02-03T19:02:22Z,4009319793,13,,4009319831,233,22,4009319797,152,,4009319795,56,Back,4009319799,265,,4009319801,285,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358223,24,1,1,2,16,e8hiwrw6ocxm5iht6sp7jiv19,0,61.7,86.9,2023-02-03T19:02:49.869Z,2023-02-03T19:02:52Z,4009321195,5,,4009321207,212,42.2,4009321199,152,,4009321201,56,Center,4009321203,140,87.4,4009321211,1,,4009321193,2,,4009321205,141,39.1,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,4009321209,213,5.4,4009321197,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358271,29,12,1,2,20,59t7flioj4w4mpwnrwbm0m8ck,1,11.8,65.7,2023-02-03T19:02:53.686Z,2023-02-03T19:02:59Z,4009321441,140,34.4,4009321439,56,Back,4009321447,213,0.2,4009321443,141,74.5,4009321445,212,24.5,4009321549,15,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358305,25,1,1,2,22,e8hiwrw6ocxm5iht6sp7jiv19,1,56.8,29.2,2023-02-03T19:02:56.333Z,2023-02-03T19:03:01Z,4009321647,140,56.0,4009321653,213,1.6,4009321649,141,62.6,4009321645,56,Center,4009321651,212,22.7,,,,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358365,26,1,1,2,27,e8hiwrw6ocxm5iht6sp7jiv19,1,55.7,72.4,2023-02-03T19:03:00.981Z,2023-02-03T19:03:06Z,4009321965,212,23.2,4009321959,56,Back,4009321963,141,44.3,4009321967,213,4.1,4009321961,140,43.2,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358401,27,1,1,2,32,e8hiwrw6ocxm5iht6sp7jiv19,0,44.9,33,2023-02-03T19:03:06.381Z,2023-02-03T19:03:33Z,4009322155,141,4.0,4009322159,213,5.2,4009322153,140,55.4,4009322157,212,22.6,4009322151,56,Right,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
