id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value
2454510453,127,44,1,15,12,dvmw7d6jb38qvv7e6ziwu0vyr,0,90.4,48.4,2022-09-02T18:17:25.709Z,2022-09-02T18:17:28Z,3751043037,233,153,3751042891,286,,3751042889,56,Center,,,,,,,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,
2454510501,154,12,1,15,14,59t7flioj4w4mpwnrwbm0m8ck,1,12.4,46.4,2022-09-02T18:17:27.438Z,2022-09-02T18:17:41Z,3751043153,212,15.9,3751044039,15,,3751043155,213,6.0,3751043147,56,Back,3751043149,140,26.9,3751043151,141,39.8,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,
2454510621,155,12,1,15,16,59t7flioj4w4mpwnrwbm0m8ck,1,26.9,39.8,2022-09-02T18:17:29.702Z,2022-09-02T18:17:37Z,3751043799,213,0.7,3751043791,56,Center,3751043797,212,37.4,3751043795,141,73.5,3751043793,140,55.0,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,
2454510681,128,1,1,15,22,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.8,33,2022-09-02T18:17:35.629Z,2022-09-02T18:17:40Z,3751044015,56,Back,3751044023,213,2.6,3751044021,212,12.5,3751044019,141,42.8,3751044017,140,27.7,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,
2454510737,129,1,1,15,27,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.9,41.5,2022-09-02T18:17:40.845Z,2022-09-02T18:17:44Z,3751044315,56,Back,3751044327,213,3.1,3751044323,212,14.4,3751044319,141,42.5,3751044317,140,13.2,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,
2454510785,130,1,1,15,31,dvmw7d6jb38qvv7e6ziwu0vyr,1,14.1,38,2022-09-02T18:17:44.470Z,2022-09-02T18:17:47Z,3751044573,141,6.2,3751044569,56,Back,3751044577,213,5.6,3751044579,1,,3751044567,155,,3751044575,212,35.6,3751044571,140,41.0,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,
2454510789,131,44,1,15,34,dvmw7d6jb38qvv7e6ziwu0vyr,1,43.4,12.1,2022-09-02T18:17:47.652Z,2022-09-02T18:17:49Z,3751044781,233,156,3751044609,56,Back,3751044611,285,,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,
2454510807,156,44,1,15,34,59t7flioj4w4mpwnrwbm0m8ck,0,56.6,87.9,2022-09-02T18:17:47.653Z,2022-09-02T18:17:49Z,3751044815,233,131,3751044737,56,Left,3751044741,286,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454510821,132,1,1,15,34,dvmw7d6jb38qvv7e6ziwu0vyr,1,41,6.2,2022-09-02T18:17:47.845Z,2022-09-02T18:17:50Z,3751044843,140,52.3,3751044845,141,16.4,3751044841,56,Right,3751044847,212,13.7,3751044839,3,,3751044849,213,0.5,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,
2454510869,133,1,1,15,36,dvmw7d6jb38qvv7e6ziwu0vyr,1,51.5,15.9,2022-09-02T18:17:49.941Z,2022-09-02T18:17:54Z,3751045093,141,5.5,3751045095,212,12.1,3751045087,56,Right,3751045097,213,5.7,3751045091,140,60.8,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,
2454510877,134,61,1,15,40,dvmw7d6jb38qvv7e6ziwu0vyr,0,81,7.9,2022-09-02T18:17:54.037Z,2022-09-02T18:17:54Z,3751045135,56,Right,,,,,,,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,
2454510953,157,4,1,15,43,59t7flioj4w4mpwnrwbm0m8ck,1,18.4,88.5,2022-09-02T18:17:56.244Z,2022-09-02T18:18:10Z,3751045517,152,,3751045527,233,135,3751045521,285,,3751045513,13,,3751045515,56,Back,3751046313,294,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454510917,135,4,1,15,43,dvmw7d6jb38qvv7e6ziwu0vyr,0,81.6,11.5,2022-09-02T18:17:56.245Z,2022-09-02T18:18:00Z,3751045347,286,,3751045339,13,,3751045343,56,Right,3751045341,294,,3751045597,233,157,3751045345,152,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,
2454511239,158,1,1,16,4,59t7flioj4w4mpwnrwbm0m8ck,1,19,87.7,2022-09-02T18:18:17.493Z,2022-09-02T18:18:19Z,3751047023,56,Back,3751047029,212,13.0,3751047027,141,74.1,3751047019,152,,3751047031,213,3.9,3751047025,140,10.3,3751047017,5,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454511287,159,1,1,16,6,59t7flioj4w4mpwnrwbm0m8ck,1,10.3,74.1,2022-09-02T18:18:19.710Z,2022-09-02T18:18:23Z,3751047345,141,50.6,3751047349,213,4.4,3751047341,140,5.9,3751047347,212,16.6,3751047339,56,Back,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,
2454511339,160,1,1,16,10,59t7flioj4w4mpwnrwbm0m8ck,1,2.9,42.7,2022-09-02T18:18:23.501Z,2022-09-02T18:18:27Z,3751047655,212,33.9,3751047649,56,Back,3751047651,140,10.7,3751047653,141,91.1,3751047657,213,1.3,3751047645,155,,3751047659,1,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,
2454511377,161,1,1,16,14,59t7flioj4w4mpwnrwbm0m8ck,0,13.6,92.1,2022-09-02T18:18:27.622Z,2022-09-02T18:18:30Z,3751047881,213,5.9,3751047875,140,43.0,3751047871,56,Back,3751047879,212,32.7,3751047883,1,,3751047867,155,,3751047877,141,76.3,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454511409,136,44,1,16,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,54.4,25,2022-09-02T18:18:30.092Z,2022-09-02T18:18:33Z,3751048031,56,Center,3751048035,233,162,3751048033,286,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2454511381,162,44,1,16,17,59t7flioj4w4mpwnrwbm0m8ck,0,45.6,75,2022-09-02T18:18:30.093Z,2022-09-02T18:18:33Z,3751048067,233,136,3751047899,56,Back,3751047903,285,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,
2454511429,137,1,1,16,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,51.8,26.2,2022-09-02T18:18:32.661Z,2022-09-02T18:18:34Z,3751048169,56,Right,3751048177,213,5.9,3751048167,3,,3751048173,141,20.0,3751048171,140,62.5,3751048175,212,12,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2454511457,138,1,1,16,21,dvmw7d6jb38qvv7e6ziwu0vyr,0,62.5,19.8,2022-09-02T18:18:34.286Z,2022-09-02T18:18:36Z,3751048333,56,Center,3751048335,140,52.8,3751048339,212,26.3,3751048341,213,2.0,3751048331,155,,3751048337,141,55.5,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,
2454511451,163,44,1,16,22,59t7flioj4w4mpwnrwbm0m8ck,1,40.8,45,2022-09-02T18:18:35.173Z,2022-09-02T18:46:22Z,3751048295,56,Back,3751170155,233,139,3751048297,285,,,,,,,,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,
2454511461,139,44,1,16,22,dvmw7d6jb38qvv7e6ziwu0vyr,0,59.2,55,2022-09-02T18:18:35.174Z,2022-09-02T18:46:22Z,3751048367,56,Center,3751170183,233,163,3751048369,286,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,
2454511495,164,1,1,16,23,59t7flioj4w4mpwnrwbm0m8ck,1,42.2,39.8,2022-09-02T18:18:36.693Z,2022-09-02T18:18:39Z,3751048499,141,35.5,3751048503,213,5.7,3751048497,140,46.1,3751048501,212,5.0,3751048495,56,Back,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,
2454511515,165,1,1,16,26,59t7flioj4w4mpwnrwbm0m8ck,1,45.9,37.4,2022-09-02T18:18:39.430Z,2022-09-02T18:18:41Z,3751048611,213,1.5,3751048603,56,Back,3751048605,140,46.2,3751048607,141,45.7,3751048609,212,5.7,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,
2454511509,140,45,1,16,27,dvmw7d6jb38qvv7e6ziwu0vyr,0,53.1,47.4,2022-09-02T18:18:40.861Z,2022-09-02T18:18:43Z,3751048801,233,166,3751048563,285,,3751048561,56,Center,,,,,,,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,
2454511537,166,3,1,16,27,59t7flioj4w4mpwnrwbm0m8ck,1,46.9,52.6,2022-09-02T18:18:40.861Z,2022-09-02T18:18:43Z,3751048751,56,Back,3751048775,233,140,3751048753,286,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,
2454511579,167,1,1,16,29,59t7flioj4w4mpwnrwbm0m8ck,1,41.9,54.3,2022-09-02T18:18:42.878Z,2022-09-02T18:18:45Z,3751048981,140,45.8,3751048985,212,30.0,3751048987,213,4.8,3751048977,155,,3751048979,56,Back,3751048983,141,10.6,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,
2454511609,168,1,1,16,32,59t7flioj4w4mpwnrwbm0m8ck,1,55.5,9.7,2022-09-02T18:18:45.590Z,2022-09-02T18:18:47Z,3751049105,56,Center,3751049111,212,15.2,3751049107,140,55.2,3751049113,213,1.6,3751049109,141,32.1,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,
2454511623,169,1,1,16,34,59t7flioj4w4mpwnrwbm0m8ck,1,55.2,32.1,2022-09-02T18:18:47.685Z,2022-09-02T18:18:49Z,3751049201,140,43.3,3751049207,213,3.3,3751049203,141,29.4,3751049205,212,12.6,3751049199,56,Back,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,
2454511643,170,1,1,16,36,59t7flioj4w4mpwnrwbm0m8ck,1,43.3,29.4,2022-09-02T18:18:49.157Z,2022-09-02T18:18:51Z,3751049339,56,Back,3751049341,140,36.6,3751049347,213,4.0,3751049345,212,11.3,3751049343,141,16.4,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,
2454511675,171,1,1,16,37,59t7flioj4w4mpwnrwbm0m8ck,1,36.6,16.4,2022-09-02T18:18:50.893Z,2022-09-02T18:18:53Z,3751049551,141,37.0,3751049549,140,27.4,3751049547,56,Back,3751049555,213,2.2,3751049553,212,17.0,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,
2454511709,172,1,1,16,40,59t7flioj4w4mpwnrwbm0m8ck,1,27.4,37,2022-09-02T18:18:53.293Z,2022-09-02T18:18:56Z,3751049709,140,30.0,3751049707,56,Back,3751049713,212,14.4,3751049711,141,16.2,3751049715,213,4.9,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,
2454511763,173,1,1,16,42,59t7flioj4w4mpwnrwbm0m8ck,1,30,16.2,2022-09-02T18:18:55.973Z,2022-09-02T18:19:00Z,3751049981,141,67.0,3751049985,213,1.5,3751049987,1,,3751049979,140,32.6,3751049983,212,34.7,3751049977,56,Back,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,
2454511805,174,1,1,16,47,59t7flioj4w4mpwnrwbm0m8ck,1,35.1,87.7,2022-09-02T18:19:00.205Z,2022-09-02T18:19:02Z,3751050223,140,58.4,3751050225,141,93.3,3751050229,213,0.2,3751050227,212,24.8,3751050221,56,Left,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454511881,175,1,1,16,49,59t7flioj4w4mpwnrwbm0m8ck,1,58.4,93.3,2022-09-02T18:19:02.501Z,2022-09-02T18:19:06Z,3751050581,140,37.0,3751050585,141,90.5,3751050587,212,22.6,3751050589,213,3.2,3751050579,56,Back,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,
2454511921,176,1,1,16,53,59t7flioj4w4mpwnrwbm0m8ck,1,32.7,85.6,2022-09-02T18:19:06.397Z,2022-09-02T18:19:09Z,3751050803,56,Back,3751050805,140,19.4,3751050811,213,3.7,3751050809,212,16.5,3751050807,141,72.7,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454512031,177,1,1,16,56,59t7flioj4w4mpwnrwbm0m8ck,1,19.4,72.7,2022-09-02T18:19:09.237Z,2022-09-02T18:19:16Z,3751051383,56,Back,3751051389,212,24.0,3751051391,213,4.3,3751051387,141,40.6,3751051385,140,10.0,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,
2454512065,178,1,1,17,3,59t7flioj4w4mpwnrwbm0m8ck,1,10.9,34.5,2022-09-02T18:19:16.781Z,2022-09-02T18:19:18Z,3751051579,155,,3751051583,140,47.0,3751051589,213,0.8,3751051587,212,53.1,3751051591,1,,3751051585,141,89.1,3751051581,56,Back,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,
2454512113,179,1,1,17,5,59t7flioj4w4mpwnrwbm0m8ck,1,47,89.1,2022-09-02T18:19:18.557Z,2022-09-02T18:19:22Z,3751051853,140,35.3,3751051855,141,74.4,3751051857,212,15.8,3751051851,56,Back,3751051859,213,3.8,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,
2454512159,180,1,1,17,8,59t7flioj4w4mpwnrwbm0m8ck,1,38,76.1,2022-09-02T18:19:22.022Z,2022-09-02T18:19:25Z,3751052059,141,57.2,3751052063,213,5.2,3751052051,56,Back,3751052061,212,14.3,3751052055,140,43.9,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454512199,181,1,1,17,12,59t7flioj4w4mpwnrwbm0m8ck,1,45.4,64.6,2022-09-02T18:19:25.741Z,2022-09-02T18:19:29Z,3751052275,213,4.1,3751052271,141,42.4,3751052273,212,17.9,3751052269,140,36.2,3751052267,56,Back,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,
2454512235,182,1,1,17,15,59t7flioj4w4mpwnrwbm0m8ck,1,36.2,42.4,2022-09-02T18:19:28.885Z,2022-09-02T18:19:31Z,3751052463,212,34.2,3751052459,140,47.9,3751052467,1,,3751052465,213,1.2,3751052455,56,Back,3751052461,141,89.4,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,
2454512307,183,1,1,17,18,59t7flioj4w4mpwnrwbm0m8ck,1,54.1,86.9,2022-09-02T18:19:31.589Z,2022-09-02T18:19:37Z,3751052901,140,75.2,3751052907,213,0.1,3751052903,141,91.7,3751052905,212,22.4,3751052899,56,Left,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454512381,184,1,1,17,24,59t7flioj4w4mpwnrwbm0m8ck,1,78.5,78.8,2022-09-02T18:19:37.597Z,2022-09-02T18:19:42Z,3751053281,213,0.8,3751053273,56,Left,3751053275,140,86.6,3751053279,212,11.7,3751053277,141,90.6,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,
2454512431,185,1,1,17,29,59t7flioj4w4mpwnrwbm0m8ck,1,82.3,92.6,2022-09-02T18:19:42.389Z,2022-09-02T18:19:45Z,3751053573,140,52.2,3751053575,141,88.1,3751053579,213,3.2,3751053577,212,31.8,3751053571,56,Left,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454512491,186,1,1,17,32,59t7flioj4w4mpwnrwbm0m8ck,1,52.2,88.1,2022-09-02T18:19:45.725Z,2022-09-02T18:19:49Z,3751053875,141,75.3,3751053873,140,44.4,3751053879,213,4.0,3751053871,56,Back,3751053877,212,12.0,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,
2454512557,187,1,1,17,36,59t7flioj4w4mpwnrwbm0m8ck,1,46.9,74.2,2022-09-02T18:19:49.861Z,2022-09-02T18:19:55Z,3751054307,56,Left,3751054313,212,20.9,3751054309,140,61.8,3751054315,213,0.7,3751054311,141,94.5,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,
2454512579,188,1,1,17,41,59t7flioj4w4mpwnrwbm0m8ck,1,61.1,94.8,2022-09-02T18:19:54.941Z,2022-09-02T18:19:57Z,3751054441,212,39.9,3751054445,1,,3751054435,56,Back,3751054439,141,40.3,3751054437,140,47.1,3751054443,213,4.3,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,
2454512663,189,1,1,17,44,59t7flioj4w4mpwnrwbm0m8ck,1,47.7,40.7,2022-09-02T18:19:57.693Z,2022-09-02T18:20:03Z,3751054843,141,66.1,3751054845,212,17.3,3751054847,213,1.6,3751054841,140,46.4,3751054839,56,Back,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454512693,190,1,1,17,50,59t7flioj4w4mpwnrwbm0m8ck,1,53.7,64.2,2022-09-02T18:20:03.550Z,2022-09-02T18:20:05Z,3751054997,212,12.5,3751054991,56,Left,3751054999,213,1.7,3751054993,140,51.9,3751054995,141,82.3,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,
2454512709,191,1,1,17,52,59t7flioj4w4mpwnrwbm0m8ck,1,51.9,82.3,2022-09-02T18:20:05.733Z,2022-09-02T18:20:07Z,3751055083,140,68.6,3751055089,213,0.4,3751055087,212,19.0,3751055085,141,92.9,3751055081,56,Left,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,
2454512757,192,1,1,17,54,59t7flioj4w4mpwnrwbm0m8ck,1,68.6,92.9,2022-09-02T18:20:07.709Z,2022-09-02T18:20:10Z,3751055361,141,72.0,3751055365,213,4.9,3751055357,56,Center,3751055359,140,71.6,3751055363,212,14.6,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,
2454512759,193,50,1,17,56,59t7flioj4w4mpwnrwbm0m8ck,1,73.3,72.9,2022-09-02T18:20:09.691Z,2022-09-02T18:20:11Z,3751055371,286,,3751055369,56,Center,3751055469,233,141,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,
2454512747,141,7,1,17,56,dvmw7d6jb38qvv7e6ziwu0vyr,0,26.7,27.1,2022-09-02T18:20:09.692Z,2022-09-02T18:20:11Z,3751055293,56,Back,3751055295,285,,3751055421,233,193,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,
2454512851,194,1,1,18,0,59t7flioj4w4mpwnrwbm0m8ck,1,67.9,78.5,2022-09-02T18:20:13.197Z,2022-09-02T18:20:15Z,3751055885,140,45.6,3751055891,213,3.3,3751055887,141,74.1,3751055889,212,23.6,3751055883,56,Back,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,
2454512899,195,1,1,18,2,59t7flioj4w4mpwnrwbm0m8ck,1,45.6,74.1,2022-09-02T18:20:15.637Z,2022-09-02T18:20:18Z,3751056141,141,15.0,3751056135,155,,3751056145,213,5.0,3751056137,56,Right,3751056139,140,55.6,3751056147,1,,3751056143,212,41.5,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,
2454512935,196,1,1,18,5,59t7flioj4w4mpwnrwbm0m8ck,1,55.6,15,2022-09-02T18:20:18.725Z,2022-09-02T18:20:20Z,3751056363,56,Center,3751056365,140,55.6,3751056367,141,28.6,3751056369,212,9.2,3751056371,213,1.6,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,
2454512961,197,1,1,18,7,59t7flioj4w4mpwnrwbm0m8ck,0,55.6,28.6,2022-09-02T18:20:20.461Z,2022-09-02T18:20:21Z,3751056511,141,14.0,3751056513,212,15.6,3751056515,213,5.6,3751056507,56,Right,3751056509,140,67.1,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,
2454512969,142,8,1,18,9,dvmw7d6jb38qvv7e6ziwu0vyr,1,31.1,87.2,2022-09-02T18:20:22.252Z,2022-09-02T18:20:36Z,3751056537,56,Back,,,,,,,,,,,,,,,,,,,,,,9e70uun80bdi4hedu45mo5vxl,M. Peijnenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2454513005,198,1,1,18,9,59t7flioj4w4mpwnrwbm0m8ck,1,70.7,21.6,2022-09-02T18:20:22.966Z,2022-09-02T18:20:26Z,3751056739,213,5.6,3751056737,212,15.4,3751056731,56,Right,3751056733,140,81.6,3751056735,141,6.5,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,
2454513029,199,1,1,18,13,59t7flioj4w4mpwnrwbm0m8ck,0,88.3,7.1,2022-09-02T18:20:26.486Z,2022-09-02T18:20:28Z,3751056875,141,35.2,3751056871,56,Center,3751056873,140,95.8,3751056879,213,1.2,3751056867,2,,3751056869,155,,3751056877,212,20.7,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,
2454513065,143,12,1,18,14,dvmw7d6jb38qvv7e6ziwu0vyr,1,8.2,61.7,2022-09-02T18:20:27.524Z,2022-09-02T18:20:31Z,3751057067,141,75.4,3751057071,213,0.7,3751057069,212,14.5,3751057063,56,Back,3751057065,140,18.8,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,
2454513069,144,49,1,18,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,14.1,69.4,2022-09-02T18:20:31.172Z,2022-09-02T18:20:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,
2454513075,145,1,1,18,18,dvmw7d6jb38qvv7e6ziwu0vyr,0,14.1,69.4,2022-09-02T18:20:31.477Z,2022-09-02T18:20:32Z,3751057125,140,15.4,3751057191,236,,3751057131,213,5.2,3751057121,157,,3751057123,56,Back,3751057197,286,,3751057127,141,65.7,3751057193,233,200,ar47jfq139xyic4pvdhefduga,N. Bannis,3751057129,212,2.9,3751057133,1,,,,,,,,,,,,,,,,,,,,
2454513081,200,74,1,18,18,59t7flioj4w4mpwnrwbm0m8ck,1,84.3,29.5,2022-09-02T18:20:31.478Z,2022-09-02T20:02:26Z,3751057161,56,Center,3751057215,233,145,3751057163,285,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,
2454513129,201,49,1,18,21,59t7flioj4w4mpwnrwbm0m8ck,1,63.7,49.9,2022-09-02T18:20:34.773Z,2022-09-02T18:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,
2454513223,202,1,1,18,23,59t7flioj4w4mpwnrwbm0m8ck,1,57.5,52.1,2022-09-02T18:20:36.525Z,2022-09-02T18:20:42Z,3751057923,213,2.8,3751057915,56,Back,3751057917,140,47.7,3751057919,141,57.3,3751057921,212,10.9,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,
2454513275,203,1,1,18,29,59t7flioj4w4mpwnrwbm0m8ck,1,55.7,52.5,2022-09-02T18:20:42.461Z,2022-09-02T18:20:45Z,3751058193,56,Back,3751058197,141,32.5,3751058199,212,19.1,3751058195,140,42.9,3751058201,213,3.9,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,
