id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2451090053,96,1,1,13,0,z9phg19papi9f5fd6qxzr836,1,48,26.7,2022-08-26T18:14:28.457Z,2022-08-26T18:14:33Z,3732780821,140,30.0,3732780823,141,50.1,3732780825,212,24.7,3732780827,213,2.4,3732780819,56,Back,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090149,97,1,1,13,4,z9phg19papi9f5fd6qxzr836,1,30.5,50.1,2022-08-26T18:14:32.919Z,2022-08-26T18:14:39Z,3732781415,212,20.8,3732781419,213,1.7,3732781411,141,80.6,3732781407,140,28.8,3732781405,56,Back,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090205,98,1,1,13,10,z9phg19papi9f5fd6qxzr836,0,27.8,81.4,2022-08-26T18:14:38.933Z,2022-08-26T18:14:42Z,3732781731,155,,3732781737,141,55.8,3732781735,140,72.3,3732781741,213,5.9,3732781733,56,Center,3732781743,1,,3732781739,212,49.9,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090229,115,1,1,13,14,xcevba75jfkrg4s6tl89zl3y,1,31,47.1,2022-08-26T18:14:42.051Z,2022-08-26T18:14:44Z,3732781855,141,55.5,3732781859,212,10.9,3732781849,56,Back,3732781845,3,,3732781853,140,22.2,3732781861,213,2.6,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090233,116,49,1,13,16,xcevba75jfkrg4s6tl89zl3y,1,21.8,55,2022-08-26T18:14:44.659Z,2022-08-26T18:14:50Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090285,117,59,1,13,17,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-08-26T18:14:45.435Z,2022-08-26T18:58:22Z,3732782151,56,Back,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090297,118,12,1,13,18,xcevba75jfkrg4s6tl89zl3y,1,21.8,55,2022-08-26T18:14:46.076Z,2022-08-26T18:58:20Z,3732782455,167,,3732782231,212,32.8,3732782233,213,1.2,3732782227,140,32.0,3732782225,56,Back,3732782229,141,100.0,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090409,99,5,1,13,18,z9phg19papi9f5fd6qxzr836,1,71.4,-1.2,2022-08-26T18:14:46.594Z,2022-08-26T18:14:53Z,3732782909,233,119,3732782871,347,,3732782869,56,Right,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090301,119,5,1,13,18,xcevba75jfkrg4s6tl89zl3y,0,28.6,101.2,2022-08-26T18:14:46.594Z,2022-08-26T18:18:39Z,3732782251,347,,3732782249,56,Back,3732782917,233,99,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090621,101,1,1,13,40,z9phg19papi9f5fd6qxzr836,1,68,0,2022-08-26T18:15:08.971Z,2022-08-26T18:15:11Z,3732784211,56,Right,3732784213,140,73.9,3732784209,107,,3732784219,213,0.7,3732784217,212,8.1,3732784215,141,5.6,,,,,,,c3dzl73x1uypbb71x5dwf98iy,V. Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090631,102,50,1,13,43,z9phg19papi9f5fd6qxzr836,1,81.6,4.4,2022-08-26T18:15:11.019Z,2022-08-26T18:15:13Z,3732784491,233,120,3732784267,286,,3732784265,56,Right,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090645,120,7,1,13,43,xcevba75jfkrg4s6tl89zl3y,1,18.4,95.6,2022-08-26T18:15:11.020Z,2022-08-26T18:15:13Z,3732784371,56,Back,3732784373,285,,3732784481,233,102,3732784369,167,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090809,103,5,1,13,44,z9phg19papi9f5fd6qxzr836,1,84.2,-1.5,2022-08-26T18:15:12.234Z,2022-08-26T18:15:24Z,3732785431,233,121,3732785399,347,,3732785397,56,Right,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451090653,121,5,1,13,44,xcevba75jfkrg4s6tl89zl3y,0,15.8,101.5,2022-08-26T18:15:12.234Z,2022-08-26T18:18:40Z,3732784419,56,Back,3732785443,233,103,3732784421,347,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091047,104,1,1,14,8,z9phg19papi9f5fd6qxzr836,0,85.8,0,2022-08-26T18:15:36.194Z,2022-08-26T18:15:39Z,3732786645,212,29.3,3732786647,213,1.4,3732786641,140,90.0,3732786637,107,,3732786649,1,,3732786639,56,Center,3732786643,141,41.0,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091049,122,44,1,14,10,xcevba75jfkrg4s6tl89zl3y,1,11,66.6,2022-08-26T18:15:38.972Z,2022-08-26T18:58:08Z,3732786653,285,,3732786651,56,Back,3732961995,233,354,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451123249,354,44,1,14,11,z9phg19papi9f5fd6qxzr836,0,89,33.4,2022-08-26T18:15:38.973Z,2022-08-26T18:58:08Z,3732962003,233,122,3732961827,56,Center,3732961829,286,,,,,,,,,,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091109,123,1,1,14,11,xcevba75jfkrg4s6tl89zl3y,0,10.4,65,2022-08-26T18:15:39.971Z,2022-08-26T20:06:14Z,3732787033,213,4.8,3732787023,3,,3732787031,212,17.8,3732787029,141,38.9,3732787025,56,Back,3732787027,140,11.3,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091083,105,15,1,14,12,z9phg19papi9f5fd6qxzr836,1,88,51.9,2022-08-26T18:15:40.816Z,2022-08-26T18:16:16Z,3732789941,78,,3732789947,458,,3732789955,231,49.8,3732788973,233,124,3732789953,230,98.5,3732788953,20,,3732786863,56,Center,3732786859,22,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,3732789951,147,,3732789945,103,3732786861,17,51.6,19,3732788957,82,,3732789943,102,3732789949,146,,,,,,,49.8,89.5,,,,,,,,
2451091117,124,10,1,14,12,xcevba75jfkrg4s6tl89zl3y,1,9.9,51.4,2022-08-26T18:15:40.916Z,2022-08-26T18:16:04Z,3732787051,56,Back,3732788985,233,105,3732787049,94,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091169,106,15,1,14,16,z9phg19papi9f5fd6qxzr836,1,82.3,43.1,2022-08-26T18:15:44.815Z,2022-08-26T19:03:18Z,3732791217,230,98.8,3732791199,78,,3732791211,146,82.8,3732791205,215,,3732790205,233,125,3732791203,103,19,3732787317,18,,3732791209,458,,cktdin60q1omaa4gmjp08o76y,B. Camara,3732791221,231,,3732791215,147,3732791201,102,48.7,43.7,3732787319,56,Center,3732790171,82,3732791207,328,3732975407,72,3732787315,22,,48.4,,,,,,,,,,
2451091177,125,10,1,14,16,xcevba75jfkrg4s6tl89zl3y,1,16.8,54.3,2022-08-26T18:15:44.915Z,2022-08-26T18:16:19Z,3732790245,233,106,3732787365,94,,3732787367,56,Back,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092001,107,6,1,14,19,z9phg19papi9f5fd6qxzr836,1,92,40.3,2022-08-26T18:15:47.061Z,2022-08-26T18:58:04Z,3732792757,233,126,3732791963,56,Center,3732791965,75,,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091229,126,6,1,14,19,xcevba75jfkrg4s6tl89zl3y,0,0,63.5,2022-08-26T18:15:47.061Z,2022-08-26T20:31:01Z,3732792801,233,107,3732787591,56,Back,3732787593,73,,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451126773,355,1,1,14,50,z9phg19papi9f5fd6qxzr836,1,99.7,0.2,2022-08-26T18:16:17.973Z,2022-08-26T19:05:11Z,3732980283,140,89.9,3732980277,2,,3732980291,1,,3732980289,213,1.8,3732981207,154,,3732980285,141,53.7,3732983289,224,,3732981205,210,13,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,3732980281,56,,3732980279,155,3732980287,212,Center,,3732981791,6,,,,,,,,,,1,37.8,,,,,,,,,,
2451126781,356,13,1,14,54,z9phg19papi9f5fd6qxzr836,1,89.6,53.4,2022-08-26T18:16:21.973Z,2022-08-26T19:04:46Z,3732981223,102,40.7,3732981229,231,50.7,3732981213,154,,3732981219,55,355,3732980625,328,,3732980619,25,,3732981225,103,23.6,3732981211,29,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,3732980323,17,,3732980621,15,3732980325,56,,,3732981209,75,,3732981227,230,,,,,,,,Center,98.2,,,,,,,,,
2451092273,110,5,1,14,57,z9phg19papi9f5fd6qxzr836,0,100.8,39.6,2022-08-26T18:16:25.857Z,2022-08-26T18:18:40Z,3732793373,56,Center,3732793375,346,,3732794169,233,127,,,,,,,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091755,127,5,1,14,57,xcevba75jfkrg4s6tl89zl3y,1,-0.8,60.4,2022-08-26T18:16:25.857Z,2022-08-26T18:17:05Z,3732790697,56,Back,3732794161,233,110,3732790699,346,,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091949,128,1,1,15,6,xcevba75jfkrg4s6tl89zl3y,1,4.3,49.2,2022-08-26T18:16:34.833Z,2022-08-26T18:16:37Z,3732791661,213,5.5,3732791651,124,,3732791653,56,Back,3732791667,237,,3732791659,212,23.2,3732791655,140,19.9,3732791657,141,25.1,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451091971,129,1,1,15,9,xcevba75jfkrg4s6tl89zl3y,1,20.8,26.4,2022-08-26T18:16:37.538Z,2022-08-26T18:16:40Z,3732791821,140,31.8,3732791823,141,68.0,3732791819,56,Back,3732791825,212,30.6,3732791827,213,1.2,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092039,130,1,1,15,12,xcevba75jfkrg4s6tl89zl3y,0,32.4,67.5,2022-08-26T18:16:40.114Z,2022-08-26T18:58:36Z,3732792165,212,23.9,3732792167,213,1.0,3732792159,56,Back,3732792161,140,45.1,3732792163,141,96.7,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092059,108,1,1,15,14,z9phg19papi9f5fd6qxzr836,1,99.5,0.5,2022-08-26T18:16:42.282Z,2022-08-26T18:17:32Z,3732792283,213,1.9,3732796771,154,,3732792269,6,,3732792277,140,90.0,3732792271,155,,3732796769,210,13,3732792285,1,,3732792275,56,Center,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,3732792281,212,,3732792267,2,3732792279,141,36.1,,3732792273,225,,,,,,,,,,1,51.5,,,,,,,,,,
2451092061,109,13,1,15,16,z9phg19papi9f5fd6qxzr836,1,89.5,54.2,2022-08-26T18:16:44.010Z,2022-08-26T18:17:32Z,3732795753,15,,3732796817,230,97.8,3732796811,102,39.8,3732796805,154,,3732796803,29,,3732796821,231,50,3732792297,56,Center,3732796801,75,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,3732792293,17,,3732796807,55,3732795751,25,,108,3732796813,103,12.5,3732795757,328,,,,,,,,,,,,,,,,,,
2451092081,131,1,1,15,16,xcevba75jfkrg4s6tl89zl3y,1,44.3,94.5,2022-08-26T18:16:44.243Z,2022-08-26T18:16:46Z,3732792367,56,Back,3732792373,212,19.4,3732792369,140,27.3,3732792375,213,3.5,3732792371,141,83.2,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092189,132,1,1,15,18,xcevba75jfkrg4s6tl89zl3y,1,27.3,82,2022-08-26T18:16:46.900Z,2022-08-26T18:16:52Z,3732792953,56,Back,3732792961,213,4.3,3732792955,140,20.4,3732792957,141,58.7,3732792959,212,17.4,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092193,133,43,1,15,24,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-08-26T18:16:52.919Z,2022-08-26T18:16:55Z,3732793159,144,49,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092295,134,1,1,15,28,xcevba75jfkrg4s6tl89zl3y,1,25.8,56.5,2022-08-26T18:16:56.151Z,2022-08-26T18:16:59Z,3732793501,141,96.1,3732793499,140,53.6,3732793505,213,0.7,3732793507,1,,3732793503,212,39.7,3732793497,56,Left,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092347,135,1,1,15,32,xcevba75jfkrg4s6tl89zl3y,1,56.6,94.3,2022-08-26T18:17:00.120Z,2022-08-26T18:17:02Z,3732793803,140,72.1,3732793799,56,Left,3732793813,213,0.0,3732793807,141,95.1,3732793809,212,16.3,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092411,136,1,1,15,34,xcevba75jfkrg4s6tl89zl3y,0,68.8,89.2,2022-08-26T18:17:02.297Z,2022-08-26T18:17:06Z,3732794189,141,48.0,3732794185,56,Center,3732794187,140,91.7,3732794195,1,,3732794181,2,,3732794183,155,,3732794191,212,36.9,3732794193,213,5.4,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092579,111,44,1,15,41,z9phg19papi9f5fd6qxzr836,1,8.8,51.8,2022-08-26T18:17:09.130Z,2022-08-26T18:17:15Z,3732795067,56,Back,3732795071,285,,3732795089,233,137,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092493,137,44,1,15,41,xcevba75jfkrg4s6tl89zl3y,0,91.2,48.2,2022-08-26T18:17:09.131Z,2022-08-26T18:17:15Z,3732794573,56,Center,3732795107,233,111,3732794577,286,,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092591,112,12,1,15,41,z9phg19papi9f5fd6qxzr836,1,8.4,51.2,2022-08-26T18:17:09.240Z,2022-08-26T18:29:12Z,3732795133,212,12.3,3732795129,140,0.0,3732795131,141,61.5,3732795227,167,,3732795135,213,2.5,3732795127,56,Back,3732795151,15,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092601,113,6,1,15,42,z9phg19papi9f5fd6qxzr836,0,4,57,2022-08-26T18:17:10.635Z,2022-08-26T18:58:04Z,3732795279,233,138,3732795209,56,Back,3732795211,73,,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451092531,138,6,1,15,42,xcevba75jfkrg4s6tl89zl3y,1,96,43,2022-08-26T18:17:10.635Z,2022-08-26T18:17:16Z,3732794807,56,Center,3732795241,233,113,3732794809,75,,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451093029,139,1,1,16,5,xcevba75jfkrg4s6tl89zl3y,1,99.5,0.5,2022-08-26T18:17:33.667Z,2022-08-26T20:11:52Z,3732797555,141,57.8,3732797547,155,,3732797553,140,94.5,3732798329,210,15,3732797561,1,,3732797559,213,1.7,3732797551,56,Center,3732797557,212,39.3,8eribncmewk65x40tn7pvqymt,R. Schouten,3732798331,154,,3732797545,6,3732797543,2,,,3732797549,225,,,,,,,,,,1,,,,,,,,,,,
2451093035,140,15,1,16,11,xcevba75jfkrg4s6tl89zl3y,1,90.2,58.7,2022-08-26T18:17:39.060Z,2022-08-26T20:11:53Z,3732797589,56,Center,3732798355,55,139,3732798347,79,,3732798353,154,,3732798361,103,32.3,3732798359,102,50.4,3732798409,233,115,3732797775,20,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,3732798363,146,,3732797587,17,3732797773,25,99.7,,3732798365,147,51.4,3732798349,29,,,,,,,,,,,,,,,,,,
2451093145,115,10,1,16,11,z9phg19papi9f5fd6qxzr836,1,0.9,46,2022-08-26T18:17:39.160Z,2022-08-26T18:17:48Z,3732798129,177,,3732798159,233,140,3732798133,182,,3732798135,56,Back,3732798131,181,,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451093137,114,52,1,16,14,z9phg19papi9f5fd6qxzr836,1,0.9,46,2022-08-26T18:17:42.944Z,2022-08-26T18:17:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451093289,116,1,1,16,27,z9phg19papi9f5fd6qxzr836,1,7.6,44.8,2022-08-26T18:17:55.681Z,2022-08-26T18:17:58Z,3732798981,212,44.5,3732798979,141,85.6,3732798985,1,,3732798973,199,,3732798983,213,0.7,3732798977,140,40.7,3732798975,56,Back,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451093297,117,61,1,16,29,z9phg19papi9f5fd6qxzr836,0,40.7,85.6,2022-08-26T18:17:57.537Z,2022-08-26T18:17:58Z,3732799011,56,Back,,,,,,,,,,,,,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451093347,141,4,1,16,31,xcevba75jfkrg4s6tl89zl3y,1,55.6,17.4,2022-08-26T18:17:59.263Z,2022-08-26T18:18:01Z,3732799247,13,,3732799255,286,,3732799307,233,118,3732799251,56,Right,3732799249,295,,3732799253,152,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451093351,118,4,1,16,31,z9phg19papi9f5fd6qxzr836,0,44.4,82.6,2022-08-26T18:17:59.264Z,2022-08-26T18:18:01Z,3732799269,13,,3732799275,152,,3732799277,285,,3732799271,295,,3732799347,233,141,3732799273,56,Back,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094017,142,1,1,17,12,xcevba75jfkrg4s6tl89zl3y,0,59.9,12.1,2022-08-26T18:18:40.212Z,2022-08-26T18:18:43Z,3732802789,152,,3732802797,212,46.1,3732802795,141,59.1,3732802783,2,,3732802791,56,Center,3732802785,5,,3732802787,155,,3732802799,213,0.8,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,3732802801,1,,3732802793,140,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,
2451094101,119,52,1,17,18,z9phg19papi9f5fd6qxzr836,1,9.5,48.7,2022-08-26T18:18:46.914Z,2022-08-26T18:18:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094251,120,1,1,17,20,z9phg19papi9f5fd6qxzr836,1,13.6,42.8,2022-08-26T18:18:48.114Z,2022-08-26T18:18:55Z,3732804087,212,69.1,3732804085,141,4.3,3732804079,199,,3732804081,56,Right,3732804089,213,5.9,3732804091,1,,3732804083,140,74.5,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094283,121,1,1,17,27,z9phg19papi9f5fd6qxzr836,0,72.1,12.2,2022-08-26T18:18:55.199Z,2022-08-26T18:18:56Z,3732804263,140,79.8,3732804269,213,1.3,3732804265,141,56.7,3732804267,212,31.3,3732804259,56,Center,3732804255,155,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094435,143,12,1,17,28,xcevba75jfkrg4s6tl89zl3y,1,21.7,38.5,2022-08-26T18:18:56.487Z,2022-08-26T18:19:04Z,3732805109,141,29.5,3732805107,140,43.0,3732805105,56,Back,3732805113,213,6.0,3732805111,212,23.2,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094371,122,1,1,17,31,z9phg19papi9f5fd6qxzr836,1,57.6,67,2022-08-26T18:18:59.500Z,2022-08-26T18:19:01Z,3732804733,213,6.0,3732804723,3,,3732804729,141,63.7,3732804731,212,8.9,3732804727,140,65.8,3732804725,56,Center,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094419,123,1,1,17,32,z9phg19papi9f5fd6qxzr836,1,65.8,63.7,2022-08-26T18:19:00.796Z,2022-08-26T18:19:03Z,3732805029,212,11.4,3732805023,56,Center,3732805033,213,5.9,3732805027,141,56.7,3732805025,140,75.7,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094445,124,1,1,17,34,z9phg19papi9f5fd6qxzr836,0,76.3,56.7,2022-08-26T18:19:02.971Z,2022-08-26T18:19:04Z,3732805155,213,1.1,3732805149,140,85.3,3732805147,56,Left,3732805153,212,19.3,3732805151,141,81.4,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094441,144,49,1,17,36,xcevba75jfkrg4s6tl89zl3y,1,8.8,19.7,2022-08-26T18:19:04.040Z,2022-08-26T18:19:04Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094513,145,1,1,17,37,xcevba75jfkrg4s6tl89zl3y,1,8.4,19.7,2022-08-26T18:19:05.129Z,2022-08-26T18:19:07Z,3732805513,213,2.2,3732805511,212,12.3,3732805509,141,34.3,3732805507,140,1.5,3732805505,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094525,146,1,1,17,39,xcevba75jfkrg4s6tl89zl3y,0,1.5,34.3,2022-08-26T18:19:07.114Z,2022-08-26T18:19:08Z,3732805589,56,Back,3732805601,1,,3732805595,141,14.0,3732805597,212,43.6,3732805591,140,40.9,3732805585,157,,3732805599,213,6.0,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094615,125,1,1,17,41,z9phg19papi9f5fd6qxzr836,1,70.5,76.6,2022-08-26T18:19:09.801Z,2022-08-26T18:19:12Z,3732806021,141,68.1,3732806019,140,74.6,3732806025,213,5.4,3732806023,212,7.2,3732806017,56,Center,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094641,127,1,1,17,43,z9phg19papi9f5fd6qxzr836,0,76,70,2022-08-26T18:19:11.552Z,2022-08-26T18:29:01Z,3732806163,212,8.4,3732806161,141,79.7,3732806157,56,Left,3732806159,140,81.0,3732806165,213,0.9,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094619,126,49,1,17,43,z9phg19papi9f5fd6qxzr836,1,74.6,68.1,2022-08-26T18:19:11.737Z,2022-08-26T18:19:12Z,,,,,,,,,,,,,,,,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451094675,128,5,1,17,44,z9phg19papi9f5fd6qxzr836,0,77.8,101.4,2022-08-26T18:19:12.331Z,2022-08-26T20:00:47Z,3732806325,56,Left,3732806327,347,,3732807871,233,147,,,,,,,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
