id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/15/value
2524799185,15,61,1,0,30,dac758ef858jbq7pcb3gfwite,1,96.6,43.3,2023-03-26T12:32:54.529Z,2023-03-29T10:17:24Z,4124759261,56,Center,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799209,16,16,1,0,32,dac758ef858jbq7pcb3gfwite,1,90,51.6,2023-03-26T12:32:56.991Z,2023-03-29T12:49:59Z,4124761209,55,15,4148148885,395,1.4,4124759399,22,,4124759401,17,,4124761205,80,,4148148889,396,50,4124761215,103,11.4,4124760323,375,00:32.274,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,4124759403,56,Center,4130229621,72,4124761219,328,4124761207,29,4124761221,230,98.6,4124761213,102,47.7,4124761223,231,50.2,4124761217,214,4124760319,374,2023-03-26 13:32:56.358,,,,,,,,
2524799537,7,1,1,1,13,eh54mfvjtrttgsg1wbjnvxcqz,1,49.4,50.3,2023-03-26T12:33:37.481Z,2023-03-29T10:18:23Z,4124761273,189,,4124761099,279,G,4124761089,140,31.6,4124761091,141,55.7,4124761095,213,2.9,4124761087,56,Back,4124761093,212,19.0,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525699749,757,1,1,1,16,eh54mfvjtrttgsg1wbjnvxcqz,0,30.5,56.8,2023-03-26T12:33:40.720Z,2023-03-29T10:18:38Z,4148150055,155,,4148150057,56,Center,4148150063,212,43.7,4148150067,1,,4148150065,213,6.0,4148150137,189,,4148150059,140,70.7,4148150061,141,40.3,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524800421,40,61,1,1,18,dac758ef858jbq7pcb3gfwite,1,22.2,73.6,2023-03-26T12:33:42.951Z,2023-03-29T10:18:21Z,4124766191,189,,4124766027,56,Back,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799575,8,1,1,1,19,eh54mfvjtrttgsg1wbjnvxcqz,1,72.8,13.8,2023-03-26T12:33:43.289Z,2023-03-29T10:19:40Z,4124761335,212,7.4,4124761337,213,5.2,4124761333,141,4.0,4124761331,140,75.8,4124761329,56,Right,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525699997,758,3,1,1,20,eh54mfvjtrttgsg1wbjnvxcqz,1,67.1,12.1,2023-03-26T12:33:44.983Z,2023-03-29T13:09:26Z,4148151389,286,,4148453061,233,948,4148151387,56,Right,4148151537,464,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525700003,948,45,1,1,20,dac758ef858jbq7pcb3gfwite,0,32.9,87.9,2023-03-26T12:33:44.983Z,2023-03-29T13:09:27Z,4148151401,56,Back,4148151403,285,,4148453073,233,758,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799591,9,1,1,1,25,eh54mfvjtrttgsg1wbjnvxcqz,1,75.7,4.8,2023-03-26T12:33:49.441Z,2023-03-26T12:33:51Z,4124761435,140,93.7,4124761433,56,Right,4124761441,213,0.4,4124761437,141,17.2,4124761439,212,20.7,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799593,10,1,1,1,27,eh54mfvjtrttgsg1wbjnvxcqz,0,98.6,19,2023-03-26T12:33:51.457Z,2023-03-26T12:36:45Z,4124761447,56,Center,4124761449,140,95.6,4124761453,212,3.8,4124761451,141,22.1,4124761455,213,2.6,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799595,17,61,1,1,28,dac758ef858jbq7pcb3gfwite,1,3.2,81.2,2023-03-26T12:33:52.361Z,2023-03-26T12:33:52Z,4124761459,56,Back,,,,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799615,18,49,1,1,29,dac758ef858jbq7pcb3gfwite,1,11.1,76.9,2023-03-26T12:33:53.824Z,2023-03-29T12:50:07Z,,,,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799653,19,1,1,1,33,dac758ef858jbq7pcb3gfwite,1,30,47.5,2023-03-26T12:33:57.824Z,2023-03-29T12:50:14Z,4124761747,212,26.2,4124761741,56,Back,4124761743,140,34.0,4124761745,141,9.5,4124761749,213,4.9,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799661,11,45,1,1,35,eh54mfvjtrttgsg1wbjnvxcqz,0,60,94.6,2023-03-26T12:33:59.296Z,2023-03-26T12:34:05Z,4124761919,233,20,4124761797,56,Left,4124761799,285,,,,,,,,,,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799683,20,3,1,1,35,dac758ef858jbq7pcb3gfwite,1,40,5.4,2023-03-26T12:33:59.296Z,2023-03-29T12:54:01Z,4124761913,233,11,4124761909,56,Back,4124761911,286,,4148422157,464,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799689,21,1,1,1,40,dac758ef858jbq7pcb3gfwite,0,74.9,2,2023-03-26T12:34:04.786Z,2023-03-29T12:54:10Z,4148422521,224,,4124761947,56,Center,4124761943,2,,4124761951,141,43.6,4148422523,20,,4124761949,140,89.4,4124761955,213,1.1,4124761953,212,32.1,4dk7h575fifmw2lhslevhmhux,M. Rente,,4124761957,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799701,12,12,1,1,43,eh54mfvjtrttgsg1wbjnvxcqz,1,12.8,60,2023-03-26T12:34:07.378Z,2023-03-29T12:54:28Z,4148423279,140,14.1,4148423285,213,1.5,4148423283,212,14.1,4148423281,141,80.6,4124762007,56,Back,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799705,13,49,1,1,44,eh54mfvjtrttgsg1wbjnvxcqz,1,12.8,82.6,2023-03-26T12:34:09.058Z,2023-03-26T12:34:09Z,,,,,,,,,,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799719,14,1,1,1,45,eh54mfvjtrttgsg1wbjnvxcqz,1,12.8,82.6,2023-03-26T12:34:09.522Z,2023-03-26T12:34:12Z,4124762099,140,11.2,4124762101,141,92.8,4124762097,56,Back,4124762105,213,1.8,4124762103,212,7.1,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799729,15,1,1,1,47,eh54mfvjtrttgsg1wbjnvxcqz,0,11.2,92.8,2023-03-26T12:34:11.890Z,2023-03-26T13:23:40Z,4124762151,157,,4124762157,141,69.1,4124762153,56,Back,4124762155,140,38.7,4124762159,212,33.1,4124762163,1,,4124762161,213,5.8,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799739,22,8,1,1,48,dac758ef858jbq7pcb3gfwite,1,58.9,23,2023-03-26T12:34:13.065Z,2023-03-29T12:55:08Z,4124762213,56,Center,4148424091,384,,,,,,,,,,,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799741,23,49,1,1,49,dac758ef858jbq7pcb3gfwite,1,59.5,14.4,2023-03-26T12:34:13.618Z,2023-03-29T12:55:09Z,,,,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799755,24,1,1,1,50,dac758ef858jbq7pcb3gfwite,0,59.5,14.4,2023-03-26T12:34:14.761Z,2023-03-29T12:55:10Z,4124762279,140,65.7,4124762283,212,6.5,4124762281,141,13.7,4124762287,213,6.2,4124762277,56,Right,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525751753,759,49,1,1,51,eh54mfvjtrttgsg1wbjnvxcqz,1,34.7,76.6,2023-03-26T12:34:15.973Z,2023-03-29T12:55:30Z,,,,,,,,,,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799775,17,43,1,1,53,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2023-03-26T12:34:17.121Z,2023-03-26T13:24:25Z,4124762371,56,Left,4124762379,213,0.4,4124762373,140,54.5,4124762377,212,31.7,4124762375,141,95.1,4124878681,144,1,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799767,16,1,1,1,53,eh54mfvjtrttgsg1wbjnvxcqz,1,29.3,78.3,2023-03-26T12:34:17.921Z,2023-03-29T12:55:20Z,4124878391,1,,4124762327,140,59.3,4124762331,212,33.7,4124762325,56,Left,4124762333,213,0.4,4124762329,141,95.8,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799791,18,61,1,1,56,eh54mfvjtrttgsg1wbjnvxcqz,0,57,96.8,2023-03-26T12:34:20.418Z,2023-03-26T12:34:25Z,4124762469,56,Left,,,,,,,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799817,19,5,1,1,58,eh54mfvjtrttgsg1wbjnvxcqz,0,61.6,101.3,2023-03-26T12:34:22.355Z,2023-03-26T13:21:18Z,4124762647,347,,4124762645,56,Left,4124762727,233,25,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799807,25,5,1,1,58,dac758ef858jbq7pcb3gfwite,1,38.4,-1.3,2023-03-26T12:34:22.355Z,2023-03-26T12:34:29Z,4124762695,233,19,4124762567,56,Back,4124762569,347,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799849,26,1,1,2,9,dac758ef858jbq7pcb3gfwite,1,45.4,0,2023-03-26T12:34:33.841Z,2023-03-26T12:34:38Z,4124762879,141,3.8,4124762881,212,18.8,4124762875,56,Back,4124762873,107,,4124762883,213,2.9,4124762877,140,27.9,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799865,27,1,1,2,13,dac758ef858jbq7pcb3gfwite,1,28.8,15,2023-03-26T12:34:38.082Z,2023-03-26T12:34:44Z,4124762971,212,27.1,4124762973,213,1.7,4124762959,56,Back,4124762963,140,25.6,4124762967,141,54.5,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799877,28,1,1,2,20,dac758ef858jbq7pcb3gfwite,1,44.3,68.2,2023-03-26T12:34:44.305Z,2023-03-26T12:34:47Z,4124763061,212,11.3,4124763063,213,6.3,4124763057,140,55.1,4124763059,141,68.1,4124763055,56,Center,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799907,29,1,1,2,23,dac758ef858jbq7pcb3gfwite,1,55.2,68.1,2023-03-26T12:34:47.330Z,2023-03-29T12:56:11Z,4124763259,213,2.0,4124763251,56,Left,4124763255,141,81.1,4148426563,156,,4124763253,140,51.3,4124763257,212,9.7,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799911,30,4,1,2,27,dac758ef858jbq7pcb3gfwite,1,54.6,76.8,2023-03-26T12:34:51.538Z,2023-03-26T12:34:53Z,4124763267,13,,4124763271,152,,4124763327,233,20,4124763269,56,Center,4124763273,265,,4124763275,286,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799917,20,4,1,2,27,eh54mfvjtrttgsg1wbjnvxcqz,0,45.4,23.2,2023-03-26T12:34:51.539Z,2023-03-26T12:34:53Z,4124763309,265,,4124763311,285,,4124763305,56,Back,4124763331,233,30,4124763307,152,,4124763303,13,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524800005,31,2,1,2,34,dac758ef858jbq7pcb3gfwite,1,52.8,74.4,2023-03-26T12:34:58.369Z,2023-03-26T12:35:04Z,4124763781,140,81.3,4124763779,56,Center,4124763783,141,76.4,4124763773,7,azt0ll196snbxy38eqw7mtln9,4124763777,152,,4124763775,5,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524800017,21,55,1,2,34,eh54mfvjtrttgsg1wbjnvxcqz,1,16,30.6,2023-03-26T12:34:58.370Z,2023-03-26T13:14:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
