id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2484313857,150,5,1,15,15,bk5ltsueqmeng29eovd8m2tml,1,-0.5,45,2022-11-11T19:16:45.604Z,2022-11-11T19:16:50Z,3908977849,233,125,3908977589,56,Back,3908977591,346,,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314117,151,1,1,15,41,bk5ltsueqmeng29eovd8m2tml,1,3.6,45.4,2022-11-11T19:17:11.635Z,2022-11-11T19:17:16Z,3908979017,212,68.1,3908979009,155,,3908979013,140,68.2,3908979015,141,36.9,3908979019,213,6.2,3908979021,1,,3908979011,56,Center,3908979007,124,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,3908979025,74,,,,,,,,,,,,,,,,,,,,,,,,,
2484314125,152,1,1,15,46,bk5ltsueqmeng29eovd8m2tml,0,68.2,36.9,2022-11-11T19:17:16.195Z,2022-11-11T19:17:16Z,3908979053,3,,3908979061,141,38.2,3908979057,56,Center,3908979065,213,0.1,3908979063,212,16.7,3908979055,168,,3908979059,140,84.1,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314139,126,1,1,15,47,cv5ftekuejf0ryxvd5h2my47r,1,25.6,69.9,2022-11-11T19:17:16.970Z,2022-11-11T19:17:18Z,3908979175,213,0.4,3908979167,56,Back,3908979171,141,76.7,3908979169,140,35.4,3908979173,212,11.3,3908979165,3,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314143,127,49,1,15,48,cv5ftekuejf0ryxvd5h2my47r,1,35.4,76.7,2022-11-11T19:17:18.555Z,2022-11-11T19:17:18Z,,,,,,,,,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314161,128,1,1,15,49,cv5ftekuejf0ryxvd5h2my47r,0,35.4,76.7,2022-11-11T19:17:19.034Z,2022-11-11T19:17:21Z,3908979289,140,75.4,3908979285,155,,3908979297,1,,3908979293,212,45.4,3908979287,56,Center,3908979295,213,5.9,3908979291,141,51.3,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314167,153,49,1,15,53,bk5ltsueqmeng29eovd8m2tml,1,25.1,41.9,2022-11-11T19:17:22.883Z,2022-11-11T19:17:37Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314221,154,1,1,15,53,bk5ltsueqmeng29eovd8m2tml,1,25.1,43.7,2022-11-11T19:17:23.362Z,2022-11-11T19:17:38Z,3908979631,56,Back,3908979635,141,64.6,3908979639,213,1.2,3908979633,140,30.0,3908979637,212,15.1,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314241,155,1,1,15,58,bk5ltsueqmeng29eovd8m2tml,1,35.7,73.2,2022-11-11T19:17:27.779Z,2022-11-11T19:17:30Z,3908979731,140,53.3,3908979735,212,23.0,3908979729,56,Left,3908979733,141,93.3,3908979737,213,0.6,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314289,156,1,1,16,0,bk5ltsueqmeng29eovd8m2tml,0,57.7,94.4,2022-11-11T19:17:30.371Z,2022-11-11T19:17:34Z,3908979963,212,45.4,3908979967,1,,3908979959,140,100.0,3908979961,141,96.6,3908979965,213,0.0,3908979957,56,Left,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314293,129,5,1,16,4,cv5ftekuejf0ryxvd5h2my47r,1,-1.2,5.8,2022-11-11T19:17:34.404Z,2022-11-11T19:36:18Z,3908979973,56,Back,3908979997,233,157,3908979975,346,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314297,157,5,1,16,4,bk5ltsueqmeng29eovd8m2tml,0,101.2,94.2,2022-11-11T19:17:34.404Z,2022-11-11T19:17:35Z,3908979979,56,Left,3908979981,346,,3908980001,233,129,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314459,130,1,1,16,23,cv5ftekuejf0ryxvd5h2my47r,1,2.5,49.9,2022-11-11T19:17:52.794Z,2022-11-11T19:17:53Z,3908980823,212,16.3,3908980817,56,Back,3908980845,189,,3908980833,237,,3908980825,213,5.8,3908980819,140,16.2,3908980815,124,,3908980821,141,38.6,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314491,131,1,1,16,25,cv5ftekuejf0ryxvd5h2my47r,1,19.5,40,2022-11-11T19:17:55.001Z,2022-11-11T19:17:57Z,3908981015,212,25.5,3908981011,140,18.7,3908981017,213,1.6,3908981013,141,77.5,3908981009,56,Back,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314509,132,1,1,16,27,cv5ftekuejf0ryxvd5h2my47r,1,19.9,79,2022-11-11T19:17:57.194Z,2022-11-11T19:17:58Z,3908981103,140,27.9,3908981107,212,15.2,3908981101,56,Back,3908981109,213,1.0,3908981105,141,97.7,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314521,133,1,1,16,28,cv5ftekuejf0ryxvd5h2my47r,1,27.9,96.6,2022-11-11T19:17:58.538Z,2022-11-11T19:17:59Z,3908981171,56,Back,3908981179,213,5.5,3908981175,141,84.4,3908981173,140,35.6,3908981177,212,11.6,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314531,134,1,1,16,29,cv5ftekuejf0ryxvd5h2my47r,1,35.6,84.4,2022-11-11T19:17:59.322Z,2022-11-11T19:18:00Z,3908981221,212,13.3,3908981219,141,97.8,3908981215,56,Back,3908981217,140,44.8,3908981223,213,0.8,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314559,135,1,1,16,31,cv5ftekuejf0ryxvd5h2my47r,1,44.8,97.8,2022-11-11T19:18:00.730Z,2022-11-11T19:18:02Z,3908981365,56,Left,3908981373,213,5.7,3908981369,141,86.0,3908981371,212,13.9,3908981367,140,55.6,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314579,136,1,1,16,32,cv5ftekuejf0ryxvd5h2my47r,1,55.6,86,2022-11-11T19:18:02.394Z,2022-11-11T19:18:05Z,3908981503,56,Left,3908981507,141,87.5,3908981511,213,2.9,3908981505,140,51.7,3908981509,212,4.2,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314583,137,61,1,16,35,cv5ftekuejf0ryxvd5h2my47r,1,57,80.5,2022-11-11T19:18:05.130Z,2022-11-11T19:18:05Z,3908981529,56,Left,,,,,,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314631,138,1,1,16,37,cv5ftekuejf0ryxvd5h2my47r,1,64.4,58.2,2022-11-11T19:18:07.306Z,2022-11-11T19:18:09Z,3908981749,213,5.3,3908981745,141,20.0,3908981741,56,Right,3908981747,212,31.0,3908981743,140,80.5,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314637,139,1,1,16,39,cv5ftekuejf0ryxvd5h2my47r,0,84.8,21.2,2022-11-11T19:18:09.611Z,2022-11-11T19:18:10Z,3908981791,141,31.9,3908981783,2,,3908981795,213,1.0,3908981787,56,Center,3908981793,212,8.4,3908981789,140,88.8,3908981785,155,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314639,158,61,1,16,41,bk5ltsueqmeng29eovd8m2tml,1,16,72.9,2022-11-11T19:18:10.733Z,2022-11-11T19:18:10Z,3908981797,56,Back,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314691,140,13,1,16,45,cv5ftekuejf0ryxvd5h2my47r,1,72.4,42.9,2022-11-11T19:18:14.666Z,2022-11-11T19:53:53Z,3908982769,103,72.2,3908982107,18,,3908982105,22,,3908982771,215,,3908982779,231,49.3,3908982765,81,,3908982773,328,,3908982431,20,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,3908982777,230,98.8,3908982109,56,3908982767,102,39.2,Center,,3908982775,458,,,,,,,,,,,,,,,
2484314725,141,5,1,16,46,cv5ftekuejf0ryxvd5h2my47r,0,101.4,41.1,2022-11-11T19:18:16.291Z,2022-11-11T19:36:19Z,3908982293,56,Center,3908982341,233,159,3908982295,346,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314681,159,5,1,16,46,bk5ltsueqmeng29eovd8m2tml,1,-1.4,58.9,2022-11-11T19:18:16.291Z,2022-11-11T19:19:10Z,3908982319,233,141,3908982059,56,Back,3908982061,346,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314965,160,1,1,17,14,bk5ltsueqmeng29eovd8m2tml,1,5,56.6,2022-11-11T19:18:44.035Z,2022-11-11T19:52:54Z,3908983537,56,Back,3908983547,213,4.6,3908983543,212,4.4,3908983539,140,4.6,3908983535,124,,3908983541,141,50.1,3908983553,237,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484314995,161,1,1,17,15,bk5ltsueqmeng29eovd8m2tml,1,4.6,50.1,2022-11-11T19:18:45.203Z,2022-11-11T19:18:48Z,3908983691,212,13.5,3908983687,140,16.9,3908983693,213,0.3,3908983689,141,55.8,3908983685,56,Back,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315039,162,1,1,17,17,bk5ltsueqmeng29eovd8m2tml,1,20.9,58.1,2022-11-11T19:18:46.986Z,2022-11-11T19:20:23Z,3908983909,212,15.9,3908983905,140,11.8,3908983903,56,Back,3908983911,213,2.2,3908983907,141,76.7,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315045,163,1,1,17,18,bk5ltsueqmeng29eovd8m2tml,0,10.1,77,2022-11-11T19:18:48.059Z,2022-11-11T19:20:22Z,3908983945,212,6.2,3908983939,56,Back,3908984627,236,,3908983943,141,77.0,3908984635,286,,3908983947,213,0.0,3908983941,140,16.0,3908983949,1,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,3908984631,233,143,3908983937,157,,,,,,,,,,,,,,,,,,,,,,
2484315097,143,74,1,17,18,cv5ftekuejf0ryxvd5h2my47r,1,90.5,15.5,2022-11-11T19:18:48.060Z,2022-11-11T19:36:23Z,3908984547,285,,3908984599,233,163,3908984207,56,Right,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315107,144,5,1,17,21,cv5ftekuejf0ryxvd5h2my47r,0,101.1,19.8,2022-11-11T19:18:50.651Z,2022-11-11T19:19:11Z,3908984245,346,,3908984291,233,164,3908984243,56,Right,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315061,164,5,1,17,21,bk5ltsueqmeng29eovd8m2tml,1,-1.1,80.2,2022-11-11T19:18:50.651Z,2022-11-11T19:36:19Z,3908984029,346,,3908984257,233,144,3908984027,56,Back,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315313,165,1,1,17,42,bk5ltsueqmeng29eovd8m2tml,0,4.5,56.7,2022-11-11T19:19:12.579Z,2022-11-11T19:19:16Z,3908985311,56,Center,3908985321,1,,3908985315,141,54.5,3908985319,213,6.3,3908985313,140,77.4,3908985309,124,,3908985323,74,,3908985317,212,76.6,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315315,145,44,1,17,45,cv5ftekuejf0ryxvd5h2my47r,1,33.8,57.6,2022-11-11T19:19:15.393Z,2022-11-11T19:20:09Z,3908985325,56,Back,3908988807,233,177,3908985327,285,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316013,177,44,1,17,45,bk5ltsueqmeng29eovd8m2tml,0,66.2,42.4,2022-11-11T19:19:15.394Z,2022-11-11T19:20:10Z,3908988827,233,145,3908988801,56,Center,3908988803,286,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315317,146,61,1,17,47,cv5ftekuejf0ryxvd5h2my47r,1,31.9,56.9,2022-11-11T19:19:16.954Z,2022-11-11T19:19:17Z,3908985329,56,Back,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315341,147,1,1,17,48,cv5ftekuejf0ryxvd5h2my47r,0,26.1,44.9,2022-11-11T19:19:18.090Z,2022-11-11T19:19:21Z,3908985473,213,5.9,3908985469,141,38.0,3908985465,56,Back,3908985467,140,39.0,3908985471,212,14.3,3908985463,157,,3908985475,1,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315357,166,44,1,17,50,bk5ltsueqmeng29eovd8m2tml,1,61.8,58.6,2022-11-11T19:19:19.705Z,2022-11-11T19:19:20Z,3908985597,233,148,3908985547,286,,3908985545,56,Center,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315349,148,44,1,17,50,cv5ftekuejf0ryxvd5h2my47r,0,38.2,41.4,2022-11-11T19:19:19.706Z,2022-11-11T19:19:21Z,3908985647,233,166,3908985505,285,,3908985503,56,Back,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315373,167,1,1,17,50,bk5ltsueqmeng29eovd8m2tml,0,62.6,55.2,2022-11-11T19:19:20.211Z,2022-11-11T19:19:21Z,3908985617,141,55.4,3908985613,56,Center,3908985619,212,6.9,3908985615,140,69.2,3908985611,3,,3908985625,213,0.0,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315381,149,61,1,17,50,cv5ftekuejf0ryxvd5h2my47r,1,39,38,2022-11-11T19:19:20.505Z,2022-11-11T19:19:21Z,3908985645,56,Back,,,,,,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315403,168,44,1,17,52,bk5ltsueqmeng29eovd8m2tml,1,53.6,56.4,2022-11-11T19:19:22.617Z,2022-11-11T19:19:24Z,3908985743,56,Center,3908985755,233,150,3908985745,286,,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315407,150,44,1,17,52,cv5ftekuejf0ryxvd5h2my47r,0,46.4,43.6,2022-11-11T19:19:22.618Z,2022-11-11T19:19:24Z,3908985759,233,168,3908985751,56,Back,3908985753,285,,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315441,169,1,1,17,53,bk5ltsueqmeng29eovd8m2tml,1,54.6,59,2022-11-11T19:19:23.363Z,2022-11-11T19:19:25Z,3908985915,213,1.3,3908985911,141,75.4,3908985907,56,Center,3908985905,3,,3908985909,140,57.1,3908985913,212,11.5,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315477,170,1,1,17,56,bk5ltsueqmeng29eovd8m2tml,1,56.7,84.7,2022-11-11T19:19:25.874Z,2022-11-11T19:19:28Z,3908986123,56,Left,3908986127,141,92.1,3908986131,213,0.3,3908986129,212,17.8,3908986125,140,73.0,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315483,151,45,1,17,59,cv5ftekuejf0ryxvd5h2my47r,0,28,10.3,2022-11-11T19:19:28.738Z,2022-11-11T19:19:30Z,3908986203,233,171,3908986161,56,Back,3908986163,285,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315485,171,3,1,17,59,bk5ltsueqmeng29eovd8m2tml,1,72,89.7,2022-11-11T19:19:28.738Z,2022-11-11T19:19:29Z,3908986179,286,,3908986183,233,151,3908986177,56,Left,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315497,172,1,1,17,59,bk5ltsueqmeng29eovd8m2tml,1,72.9,88,2022-11-11T19:19:29.234Z,2022-11-11T19:19:30Z,3908986237,213,5.2,3908986229,56,Center,3908986233,141,78.8,3908986235,212,7.0,3908986231,140,75.9,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315535,173,1,1,18,0,bk5ltsueqmeng29eovd8m2tml,1,75.9,78.8,2022-11-11T19:19:30.290Z,2022-11-11T19:19:33Z,3908986469,141,67.3,3908986473,213,4.6,3908986465,56,Center,3908986467,140,74.8,3908986471,212,7.9,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315543,174,1,1,18,3,bk5ltsueqmeng29eovd8m2tml,0,75.8,65.2,2022-11-11T19:19:33.426Z,2022-11-11T19:19:34Z,3908986517,212,14.6,3908986513,140,82.9,3908986515,141,46.7,3908986519,213,5.2,3908986511,56,Center,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315593,152,12,1,18,4,cv5ftekuejf0ryxvd5h2my47r,1,19.3,53.6,2022-11-11T19:19:34.299Z,2022-11-11T19:19:37Z,3908986757,212,24.1,3908986753,140,36.9,3908986755,141,30.9,3908986759,213,5.6,3908986751,56,Back,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315597,153,49,1,18,7,cv5ftekuejf0ryxvd5h2my47r,1,37,30.9,2022-11-11T19:19:37.338Z,2022-11-11T19:19:37Z,,,,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315617,154,1,1,18,8,cv5ftekuejf0ryxvd5h2my47r,1,37.6,30.6,2022-11-11T19:19:37.722Z,2022-11-11T19:19:38Z,3908986865,56,Back,3908986873,213,0.9,3908986869,141,43.7,3908986871,212,11.8,3908986867,140,44.9,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315621,155,1,1,18,9,cv5ftekuejf0ryxvd5h2my47r,1,44.9,43.7,2022-11-11T19:19:38.682Z,2022-11-11T19:19:39Z,3908986943,156,,3908986899,140,39.7,3908986905,212,5.5,3908986909,213,3.3,3908986901,141,42.4,3908986897,56,Back,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315733,156,1,1,18,10,cv5ftekuejf0ryxvd5h2my47r,1,39.7,42.4,2022-11-11T19:19:39.994Z,2022-11-11T19:19:48Z,3908987469,56,Left,3908987473,141,81.7,3908987477,213,0.6,3908987467,155,,3908987471,140,78.6,3908987475,212,48.8,3908987479,1,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315743,157,3,1,18,19,cv5ftekuejf0ryxvd5h2my47r,0,89.1,83.4,2022-11-11T19:19:48.698Z,2022-11-11T19:19:50Z,3908987517,56,Left,3908987563,233,175,3908987519,286,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315745,175,7,1,18,19,bk5ltsueqmeng29eovd8m2tml,0,10.9,16.6,2022-11-11T19:19:48.699Z,2022-11-11T19:19:50Z,3908987525,56,Back,3908987541,233,157,3908987527,285,,,,,,,,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315761,158,61,1,18,20,cv5ftekuejf0ryxvd5h2my47r,1,90.7,81.4,2022-11-11T19:19:50.379Z,2022-11-11T19:19:50Z,3908987587,56,Left,,,,,,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315777,159,5,1,18,21,cv5ftekuejf0ryxvd5h2my47r,0,101.1,79.8,2022-11-11T19:19:51.018Z,2022-11-11T19:19:53Z,3908987651,56,Left,3908987849,233,176,3908987653,346,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484315793,176,5,1,18,21,bk5ltsueqmeng29eovd8m2tml,1,-1.1,20.2,2022-11-11T19:19:51.018Z,2022-11-11T19:36:19Z,3908987745,346,,3908987743,56,Back,3908987827,233,159,,,,,,,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316099,178,1,1,18,47,bk5ltsueqmeng29eovd8m2tml,1,4.9,46,2022-11-11T19:20:16.673Z,2022-11-11T19:20:18Z,3908989231,213,5.0,3908989227,141,31.8,3908989235,237,,3908989223,56,Back,3908989225,140,7.2,3908989229,212,10.0,3908989221,124,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316109,179,1,1,18,48,bk5ltsueqmeng29eovd8m2tml,1,7.2,31.8,2022-11-11T19:20:17.986Z,2022-11-11T19:20:19Z,3908989277,140,4.8,3908989283,213,1.9,3908989279,141,41.9,3908989275,56,Back,3908989281,212,7.3,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316149,180,1,1,18,50,bk5ltsueqmeng29eovd8m2tml,1,4.5,44.3,2022-11-11T19:20:19.666Z,2022-11-11T19:20:23Z,3908989527,212,9.6,3908989523,140,6.1,3908989529,213,4.9,3908989525,141,30.4,3908989521,56,Back,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316225,181,1,1,18,53,bk5ltsueqmeng29eovd8m2tml,1,10.7,20.1,2022-11-11T19:20:23.251Z,2022-11-11T19:20:31Z,3908989917,1,,3908989905,155,,3908989909,140,63.2,3908989913,212,55.1,3908989915,213,0.0,3908989907,56,Center,3908989911,141,21.8,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316219,160,4,1,19,0,cv5ftekuejf0ryxvd5h2my47r,1,45.9,79.3,2022-11-11T19:20:29.642Z,2022-11-11T19:20:32Z,3908989861,294,,3908989865,152,,3908989955,233,182,3908989863,56,Back,3908989867,286,,3908989859,13,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316231,182,4,1,19,0,bk5ltsueqmeng29eovd8m2tml,0,54.1,20.7,2022-11-11T19:20:29.643Z,2022-11-11T19:20:32Z,3908989959,233,160,3908989947,294,,3908989951,152,,3908989949,56,Right,3908989945,13,,3908989953,285,,,,,,,,amasl6wz90pv9kkbx3kihj7bp,J. Schroijen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316255,161,1,1,19,2,cv5ftekuejf0ryxvd5h2my47r,1,48.5,79.9,2022-11-11T19:20:31.802Z,2022-11-11T19:20:35Z,3908990097,140,54.9,3908990093,152,,3908990101,212,12.4,3908990095,56,Left,3908990099,141,95.3,3908990091,5,,3908990103,213,1.0,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316297,162,1,1,19,5,cv5ftekuejf0ryxvd5h2my47r,1,55.5,95.3,2022-11-11T19:20:35.161Z,2022-11-11T19:20:39Z,3908990345,56,Back,3908990349,141,88.7,3908990353,213,3.5,3908990347,140,43.5,3908990351,212,13.4,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484316323,163,1,1,19,9,cv5ftekuejf0ryxvd5h2my47r,1,43.3,86,2022-11-11T19:20:39.465Z,2022-11-11T19:20:42Z,3908990493,213,4.3,3908990489,141,44.6,3908990485,56,Back,3908990491,212,31.3,3908990487,140,30.2,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,
