id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/16/id,qualifier/16/qualifierId
2486557969,439,1,2,45,46,xcevba75jfkrg4s6tl89zl3y,1,18.3,4.4,2022-11-18T21:02:42.251Z,2022-11-18T21:02:43Z,3920713155,212,12.9,3920713151,140,30.6,3920713153,141,5.5,3920713149,56,Back,3920713157,213,0.1,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486557971,440,61,2,45,47,xcevba75jfkrg4s6tl89zl3y,0,29.9,5.9,2022-11-18T21:02:43.323Z,2022-11-18T21:02:43Z,3920713161,56,Back,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486557977,340,1,2,45,48,b94pf87be9ojdgnrs5mst80un,0,73.4,94.8,2022-11-18T21:02:44.378Z,2022-11-18T21:17:58Z,3920713439,141,92.5,3920713441,212,3.9,3920713467,286,,3920713437,140,76.8,3920713443,213,5.9,3920713463,233,441,3920713171,56,Left,3920713461,236,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486557973,441,74,2,45,48,xcevba75jfkrg4s6tl89zl3y,1,27.4,5.9,2022-11-18T21:02:44.379Z,2022-11-18T21:03:05Z,3920713163,56,Back,3920713165,285,,3920713469,233,340,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486557987,341,5,2,45,50,b94pf87be9ojdgnrs5mst80un,1,72.2,101.4,2022-11-18T21:02:45.531Z,2022-11-18T21:04:36Z,3920713217,56,Left,3920713593,233,442,3920713219,347,,,,,,,,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486557975,442,5,2,45,50,xcevba75jfkrg4s6tl89zl3y,0,27.8,-1.4,2022-11-18T21:02:45.531Z,2022-11-18T21:03:13Z,3920713597,233,341,3920713167,56,Back,3920713169,347,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558003,342,1,2,45,55,b94pf87be9ojdgnrs5mst80un,0,70.9,100,2022-11-18T21:02:50.527Z,2022-11-18T21:20:37Z,3920713325,141,82.1,3920713321,56,Left,3920713323,140,73.9,3920713329,213,4.9,3920713327,212,13.9,3920713661,107,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558001,443,8,2,45,58,xcevba75jfkrg4s6tl89zl3y,1,21.3,19.1,2022-11-18T21:02:53.724Z,2022-11-18T21:30:39Z,3920713305,56,Back,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486560337,499,1,2,45,59,b94pf87be9ojdgnrs5mst80un,1,72.8,86.6,2022-11-18T21:02:55.182Z,2022-11-18T21:20:14Z,3920726297,213,1.1,3920726289,56,Left,3920726291,140,77.6,3920726293,141,99.8,3920726295,212,10.3,,,,,,,,,,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486560349,500,1,2,46,0,b94pf87be9ojdgnrs5mst80un,1,77.3,92.4,2022-11-18T21:02:55.526Z,2022-11-18T21:20:17Z,3920726377,140,79.2,3920726381,212,7.5,3920726379,141,81.7,3920726383,213,5.0,3920726375,56,Left,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486560373,502,61,2,46,0,b94pf87be9ojdgnrs5mst80un,0,73.7,73.5,2022-11-18T21:02:56.304Z,2022-11-18T21:30:35Z,3920726531,56,Center,,,,,,,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558007,444,49,2,46,4,xcevba75jfkrg4s6tl89zl3y,1,29.4,15.8,2022-11-18T21:03:00.059Z,2022-11-18T21:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558009,445,1,2,46,5,xcevba75jfkrg4s6tl89zl3y,1,29.4,15.8,2022-11-18T21:03:01.131Z,2022-11-18T21:04:32Z,3920713355,141,8.2,3920713353,140,29.1,3920713351,56,Back,3920713359,213,4.7,3920713357,212,5.2,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558017,446,1,2,46,6,xcevba75jfkrg4s6tl89zl3y,1,23.2,6.7,2022-11-18T21:03:01.627Z,2022-11-18T21:03:05Z,3920713451,140,1.8,3920713453,141,32.8,3920713455,212,28.6,3920713457,213,2.5,3920713449,56,Back,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558021,447,1,2,46,9,xcevba75jfkrg4s6tl89zl3y,0,1.8,32.4,2022-11-18T21:03:04.946Z,2022-11-18T21:03:08Z,3920713495,213,0.0,3920713485,157,,3920713493,212,57.4,3920713491,141,36.3,3920713497,1,,3920713487,56,Center,3920713489,140,56.4,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558025,343,44,2,46,12,b94pf87be9ojdgnrs5mst80un,1,41.8,65,2022-11-18T21:03:08.066Z,2022-11-18T21:03:09Z,3920713509,56,Back,3920713511,285,,3920713513,233,448,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558023,448,44,2,46,12,xcevba75jfkrg4s6tl89zl3y,0,58.2,35,2022-11-18T21:03:08.067Z,2022-11-18T21:03:10Z,3920713519,233,343,3920713503,56,Center,3920713505,286,,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558027,344,1,2,46,13,b94pf87be9ojdgnrs5mst80un,0,39.9,68.7,2022-11-18T21:03:09.263Z,2022-11-18T21:03:10Z,3920713521,3,,3920713523,56,Center,3920713529,212,19.9,3920713525,140,58.5,3920713527,141,63.0,3920713531,213,6.1,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558031,345,45,2,46,15,b94pf87be9ojdgnrs5mst80un,0,53.9,62.4,2022-11-18T21:03:10.955Z,2022-11-18T21:03:12Z,3920713555,285,,3920713551,56,Center,3920713571,233,449,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558033,449,3,2,46,15,xcevba75jfkrg4s6tl89zl3y,1,46.1,37.6,2022-11-18T21:03:10.955Z,2022-11-18T21:03:12Z,3920713565,233,345,3920713559,56,Back,3920713561,286,,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558049,450,1,2,46,16,xcevba75jfkrg4s6tl89zl3y,0,44.4,28.9,2022-11-18T21:03:11.555Z,2022-11-18T21:04:53Z,3920713657,212,41.8,3920713659,213,6.2,3920713655,141,26.0,3920713651,56,Center,3920714757,1,,3920713653,140,84.2,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558053,346,12,2,46,20,b94pf87be9ojdgnrs5mst80un,1,9.1,72.3,2022-11-18T21:03:16.439Z,2022-11-18T21:04:46Z,3920713679,140,9.9,3920713681,141,100.0,3920713683,212,19.9,3920713685,213,1.5,3920713703,167,,3920713677,56,Back,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558057,347,5,2,46,21,b94pf87be9ojdgnrs5mst80un,0,12,101.8,2022-11-18T21:03:16.748Z,2022-11-18T21:04:36Z,3920713689,347,,3920713713,233,451,3920713687,56,Back,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558061,451,5,2,46,21,xcevba75jfkrg4s6tl89zl3y,1,88,-1.8,2022-11-18T21:03:16.748Z,2022-11-18T21:03:20Z,3920713707,347,,3920713705,56,Right,3920713709,233,347,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558103,452,1,2,46,41,xcevba75jfkrg4s6tl89zl3y,1,84.2,0,2022-11-18T21:03:36.955Z,2022-11-18T21:03:38Z,3920713915,56,Right,3920713913,107,,3920713917,140,89.0,3920713923,213,0.9,3920713921,212,8.0,3920713919,141,8.8,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558105,453,1,2,46,42,xcevba75jfkrg4s6tl89zl3y,1,89.1,8.8,2022-11-18T21:03:38.002Z,2022-11-18T21:03:39Z,3920713929,140,86.9,3920713935,213,4.1,3920713927,56,Right,3920713933,212,4.1,3920713931,141,3.8,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558119,454,1,2,46,43,xcevba75jfkrg4s6tl89zl3y,0,87.8,5.6,2022-11-18T21:03:39.306Z,2022-11-18T21:03:42Z,3920713993,2,,3920713995,155,,3920714007,1,,3920713999,140,89.9,3920714003,212,49.8,3920714001,141,78.8,3920714005,213,1.5,3920713997,56,Center,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558121,350,49,2,46,47,b94pf87be9ojdgnrs5mst80un,1,6.1,26.7,2022-11-18T21:03:43.312Z,2022-11-18T21:03:43Z,,,,,,,,,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558127,351,1,2,46,48,b94pf87be9ojdgnrs5mst80un,0,5.9,17.1,2022-11-18T21:03:44.103Z,2022-11-18T21:03:48Z,3920714049,1,,3920714047,213,6.0,3920714045,212,40.7,3920714037,157,,3920714043,141,2.3,3920714041,140,43.5,3920714039,56,Back,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558129,455,49,2,46,52,xcevba75jfkrg4s6tl89zl3y,1,62.4,97.8,2022-11-18T21:03:48.154Z,2022-11-18T21:03:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558135,456,1,2,46,53,xcevba75jfkrg4s6tl89zl3y,1,58.5,97.5,2022-11-18T21:03:48.962Z,2022-11-18T21:03:51Z,3920714069,140,41.1,3920714075,213,3.8,3920714067,56,Back,3920714073,212,22.9,3920714071,141,77.2,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558139,457,1,2,46,56,xcevba75jfkrg4s6tl89zl3y,1,41,72,2022-11-18T21:03:51.843Z,2022-11-18T21:03:54Z,3920714087,141,28.6,3920714089,212,30.0,3920714091,213,4.5,3920714085,140,35.9,3920714083,56,Back,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558145,458,1,2,46,58,xcevba75jfkrg4s6tl89zl3y,1,37.4,31.8,2022-11-18T21:03:54.410Z,2022-11-18T21:03:57Z,3920714135,141,2.9,3920714131,56,Right,3920714133,140,56.9,3920714139,213,5.5,3920714137,212,28.4,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558147,459,1,2,47,1,xcevba75jfkrg4s6tl89zl3y,1,55.9,3.5,2022-11-18T21:03:57.410Z,2022-11-18T21:04:00Z,3920714157,212,12.1,3920714159,213,1.0,3920714153,140,62.6,3920714151,56,Right,3920714155,141,18.0,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558153,460,1,2,47,4,xcevba75jfkrg4s6tl89zl3y,1,62.6,18,2022-11-18T21:03:59.994Z,2022-11-18T21:04:03Z,3920714197,56,Right,3920714201,141,16.4,3920714199,140,78.7,3920714203,212,16.9,3920714205,213,6.2,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558159,461,1,2,47,7,xcevba75jfkrg4s6tl89zl3y,0,85.9,24.8,2022-11-18T21:04:03.042Z,2022-11-18T21:32:54Z,3920714249,212,19.3,3920714243,56,Center,3920714245,140,91.6,3920714247,141,51.8,3920714251,213,1.3,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558163,352,12,2,47,9,b94pf87be9ojdgnrs5mst80un,1,8.2,48.1,2022-11-18T21:04:04.916Z,2022-11-18T21:32:52Z,3920714265,56,Back,3920714279,167,,3920714269,141,100.0,3920714267,140,5.7,3920714273,213,1.6,3920714271,212,36.7,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558165,353,5,2,47,12,b94pf87be9ojdgnrs5mst80un,0,8.8,101.2,2022-11-18T21:04:08.028Z,2022-11-18T21:04:10Z,3920714275,56,Back,3920714311,233,462,3920714277,347,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558169,462,5,2,47,12,xcevba75jfkrg4s6tl89zl3y,1,91.2,-1.2,2022-11-18T21:04:08.028Z,2022-11-18T21:04:36Z,3920714307,233,353,3920714293,56,Right,3920714295,347,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558185,463,1,2,47,19,xcevba75jfkrg4s6tl89zl3y,0,88,0,2022-11-18T21:04:15.354Z,2022-11-18T21:04:17Z,3920714377,141,27.7,3920714379,212,19.2,3920714371,107,,3920714381,213,1.5,3920714373,56,Center,3920714375,140,89.9,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558191,354,1,2,47,20,b94pf87be9ojdgnrs5mst80un,0,10.2,74.5,2022-11-18T21:04:15.800Z,2022-11-18T21:04:16Z,3920714407,56,Back,3920714405,3,,3920714415,213,1.1,3920714413,212,9.5,3920714409,140,14.0,3920714411,141,87.1,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558203,355,45,2,47,23,b94pf87be9ojdgnrs5mst80un,0,15.2,73.4,2022-11-18T21:04:18.674Z,2022-11-18T21:04:20Z,3920714465,56,Back,3920714467,285,,3920714493,233,464,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558207,464,3,2,47,23,xcevba75jfkrg4s6tl89zl3y,1,84.8,26.6,2022-11-18T21:04:18.674Z,2022-11-18T21:04:20Z,3920714489,233,355,3920714483,286,,3920714481,56,Center,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558213,465,1,2,47,26,xcevba75jfkrg4s6tl89zl3y,0,90.2,32.1,2022-11-18T21:04:21.482Z,2022-11-18T21:04:22Z,3920714517,141,44.5,3920714521,213,1.4,3920714515,140,91.3,3920714513,56,Center,3920714519,212,8.5,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558211,356,8,2,47,26,b94pf87be9ojdgnrs5mst80un,1,11.4,71.2,2022-11-18T21:04:21.680Z,2022-11-18T21:04:21Z,3920714507,56,Back,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558219,357,4,2,47,27,b94pf87be9ojdgnrs5mst80un,1,9.8,63.8,2022-11-18T21:04:23.169Z,2022-11-18T21:04:25Z,3920714547,10,,3920714549,56,Back,3920714553,285,,3920714551,152,,3920714555,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558217,466,4,2,47,27,xcevba75jfkrg4s6tl89zl3y,0,90.2,36.2,2022-11-18T21:04:23.170Z,2022-11-18T21:04:26Z,3920714545,286,,3920714573,233,357,3920714543,152,,3920714541,56,Center,3920714539,10,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558259,358,1,2,47,51,b94pf87be9ojdgnrs5mst80un,1,11.1,59.6,2022-11-18T21:04:47.048Z,2022-11-18T21:04:52Z,3920714747,141,93.9,3920714749,212,37.6,3920714739,155,,3920714753,1,,3920714751,213,0.7,3920714741,152,,3920714743,56,Back,3920714737,5,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,3920714745,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,
2486558267,359,1,2,47,57,b94pf87be9ojdgnrs5mst80un,1,28.4,93,2022-11-18T21:04:52.672Z,2022-11-18T21:04:54Z,3920714793,56,Back,3920714799,212,10.4,3920714795,140,18.7,3920714801,213,3.3,3920714797,141,89.9,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558269,360,1,2,47,58,b94pf87be9ojdgnrs5mst80un,0,19.3,91.7,2022-11-18T21:04:54.474Z,2022-11-18T21:04:56Z,3920714817,140,39.2,3920714821,212,21.5,3920714823,213,6.0,3920714815,56,Back,3920714819,141,84.1,3920714813,155,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558271,467,49,2,48,1,xcevba75jfkrg4s6tl89zl3y,1,60.8,8.5,2022-11-18T21:04:57.267Z,2022-11-18T21:04:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558275,468,1,2,48,1,xcevba75jfkrg4s6tl89zl3y,1,60.8,8.5,2022-11-18T21:04:57.354Z,2022-11-18T21:04:58Z,3920714847,213,0.1,3920714845,212,14.7,3920714841,140,74.7,3920714843,141,11.1,3920714839,56,Right,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558277,469,1,2,48,2,xcevba75jfkrg4s6tl89zl3y,1,74.7,10.9,2022-11-18T21:04:58.202Z,2022-11-18T21:04:58Z,3920714851,56,Right,3920714853,140,69.4,3920714855,141,7.1,3920714859,213,3.6,3920714857,212,6.1,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558279,470,1,2,48,3,xcevba75jfkrg4s6tl89zl3y,1,69.6,7.1,2022-11-18T21:04:58.874Z,2022-11-18T21:04:59Z,3920714869,212,5.7,3920714871,213,1.0,3920714867,141,14.3,3920714863,56,Right,3920714865,140,72.3,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558281,471,1,2,48,4,xcevba75jfkrg4s6tl89zl3y,1,72.3,14.3,2022-11-18T21:04:59.674Z,2022-11-18T21:05:01Z,3920714881,56,Right,3920714889,213,3.9,3920714883,140,66.6,3920714885,141,5.5,3920714887,212,8.5,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558287,472,1,2,48,6,xcevba75jfkrg4s6tl89zl3y,1,67.4,5.8,2022-11-18T21:05:01.841Z,2022-11-18T21:05:03Z,3920714913,56,Right,3920714919,212,9.6,3920714915,140,76.4,3920714921,213,6.1,3920714917,141,3.5,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558291,473,1,2,48,7,xcevba75jfkrg4s6tl89zl3y,1,76.4,3.5,2022-11-18T21:05:03.186Z,2022-11-18T21:05:07Z,3920714931,56,Back,3920714939,213,3.1,3920714933,140,47.0,3920714935,141,5.2,3920714937,212,30.9,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558295,474,1,2,48,11,xcevba75jfkrg4s6tl89zl3y,1,44.6,10.1,2022-11-18T21:05:07.139Z,2022-11-18T21:11:21Z,3920714967,212,39.4,3920714971,1,,3920714969,213,1.8,3920714961,56,Back,3920714963,140,36.6,3920714965,141,66.7,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558303,475,1,2,48,17,xcevba75jfkrg4s6tl89zl3y,1,31.2,66.4,2022-11-18T21:05:13.434Z,2022-11-18T21:11:16Z,3920715009,213,4.0,3920715007,212,20.2,3920715005,141,44.3,3920715003,140,18.4,3920715001,56,Back,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558309,476,1,2,48,23,xcevba75jfkrg4s6tl89zl3y,1,23.2,53,2022-11-18T21:05:19.002Z,2022-11-18T21:11:28Z,3920715045,212,17.9,3920715043,141,76.3,3920715041,140,15.2,3920715039,56,Back,3920715047,213,2.1,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558311,477,1,2,48,28,xcevba75jfkrg4s6tl89zl3y,1,16.8,71.7,2022-11-18T21:05:24.129Z,2022-11-18T21:05:26Z,3920715059,213,3.8,3920715057,212,18.1,3920715055,141,56.0,3920715053,140,2.9,3920715051,56,Back,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558317,478,1,2,48,30,xcevba75jfkrg4s6tl89zl3y,0,1.7,61.7,2022-11-18T21:05:26.018Z,2022-11-18T21:05:28Z,3920715107,213,0.8,3920715099,56,Back,3920715097,157,,3920715109,1,,3920715105,212,38.8,3920715101,140,28.1,3920715103,141,100.0,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558333,361,5,2,48,32,b94pf87be9ojdgnrs5mst80un,1,67.2,-1.4,2022-11-18T21:05:28.172Z,2022-11-18T21:22:01Z,3920715179,56,Right,3920715181,347,,3920715183,233,479,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558319,479,5,2,48,32,xcevba75jfkrg4s6tl89zl3y,0,32.8,101.4,2022-11-18T21:05:28.172Z,2022-11-18T21:05:37Z,3920715113,56,Back,3920715115,347,,3920715187,233,361,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558347,362,1,2,48,49,b94pf87be9ojdgnrs5mst80un,1,62.5,0,2022-11-18T21:05:45.225Z,2022-11-18T21:05:46Z,3920715261,56,Right,3920715263,140,67.4,3920715259,107,,3920715265,141,10.1,3920715269,213,1.0,3920715267,212,9.4,,,,,,,98wf7lrkbzi5f1l26hyxbph7u,E. Terzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558349,363,50,2,48,51,b94pf87be9ojdgnrs5mst80un,1,70.2,6.1,2022-11-18T21:05:46.649Z,2022-11-18T21:05:49Z,3920715287,233,480,3920715275,286,,3920715273,56,Right,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558351,480,7,2,48,51,xcevba75jfkrg4s6tl89zl3y,0,29.8,93.9,2022-11-18T21:05:46.650Z,2022-11-18T21:05:49Z,3920715279,285,,3920715281,233,363,3920715277,56,Back,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558361,364,50,2,48,53,b94pf87be9ojdgnrs5mst80un,1,66.2,4.8,2022-11-18T21:05:49.321Z,2022-11-18T21:05:52Z,3920715341,233,481,3920715317,56,Right,3920715319,286,,,,,,,,,,,,,,,,,98wf7lrkbzi5f1l26hyxbph7u,E. Terzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558353,481,7,2,48,53,xcevba75jfkrg4s6tl89zl3y,1,33.8,95.2,2022-11-18T21:05:49.322Z,2022-11-18T21:05:52Z,3920715293,285,,3920715291,56,Back,3920715335,233,364,3920715289,167,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558365,365,5,2,48,55,b94pf87be9ojdgnrs5mst80un,1,62.8,-1.2,2022-11-18T21:05:50.658Z,2022-11-18T21:22:01Z,3920715349,347,,3920715347,56,Right,3920715351,233,482,,,,,,,,,,,,,,,,98wf7lrkbzi5f1l26hyxbph7u,E. Terzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486558357,482,5,2,48,55,xcevba75jfkrg4s6tl89zl3y,0,37.2,101.2,2022-11-18T21:05:50.658Z,2022-11-18T21:05:55Z,3920715299,56,Back,3920715301,347,,3920715355,233,365,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
