id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2529898789,242,3,1,27,15,6lzy9iiqoysvtdsgx719fng9n,0,82,6.8,2023-04-07T18:28:39.348Z,2023-04-07T18:28:40Z,4170473201,56,Right,4170473205,211,,4170473203,286,,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898803,220,49,1,27,16,zjawy6qdzk3y69v5pa3zl2cb,1,28.4,82,2023-04-07T18:28:40.496Z,2023-04-07T18:59:03Z,,,,,,,,,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898831,221,1,1,27,17,zjawy6qdzk3y69v5pa3zl2cb,0,28.6,82.3,2023-04-07T18:28:41.087Z,2023-04-07T18:59:07Z,4170473403,212,6.9,4170473397,140,34.9,4170473401,141,85.3,4170473407,213,0.3,4170473393,56,Back,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898807,243,49,1,27,17,6lzy9iiqoysvtdsgx719fng9n,1,73.3,13.8,2023-04-07T18:28:41.636Z,2023-04-07T18:28:41Z,,,,,,,,,,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898849,244,1,1,27,18,6lzy9iiqoysvtdsgx719fng9n,1,73.3,13.8,2023-04-07T18:28:42.084Z,2023-04-07T18:28:44Z,4170473561,141,24.4,4170473557,56,Center,4170473559,140,77.7,4170473565,213,1.0,4170473563,212,8.6,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898871,245,1,1,27,20,6lzy9iiqoysvtdsgx719fng9n,1,74.8,33.1,2023-04-07T18:28:44.516Z,2023-04-07T18:28:45Z,4170473667,141,42.1,4170473671,213,2.2,4170473669,212,7.4,4170473665,140,70.9,4170473663,56,Center,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898879,246,1,1,27,21,6lzy9iiqoysvtdsgx719fng9n,1,72.7,44,2023-04-07T18:28:45.860Z,2023-04-07T18:28:47Z,4170473739,140,78.1,4170473737,56,Center,4170473745,213,1.1,4170473743,212,11.5,4170473741,141,58.7,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898915,247,1,1,27,22,6lzy9iiqoysvtdsgx719fng9n,1,78.1,58.7,2023-04-07T18:28:46.884Z,2023-04-07T18:28:49Z,4170473951,213,5.4,4170473947,141,46.0,4170473949,212,11.2,4170473945,140,84.9,4170473943,56,Center,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529898923,248,61,1,27,23,6lzy9iiqoysvtdsgx719fng9n,1,84.9,46,2023-04-07T18:28:47.380Z,2023-04-07T18:29:39Z,4170473983,56,Center,,,,,,,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2529898961,249,16,1,27,24,6lzy9iiqoysvtdsgx719fng9n,1,90.9,47.6,2023-04-07T18:28:48.612Z,2023-04-07T18:29:41Z,4170475739,29,,4170475753,328,,4170474173,56,Center,4170475759,231,47.8,4170475749,214,,4170475145,72,,4170474169,22,,4170475737,76,,baghnvel8qsn5k9s79jiyldnu,A. Martha,4170475745,102,52.8,4170475149,374,2023-04-07 19:28:48.030,,4170474171,17,,4170475153,375,4170475747,103,4170475741,55,27:24.067,1.9,,248,4170475757,230,93.8,,,,,,,,,
2529899467,222,1,1,28,20,zjawy6qdzk3y69v5pa3zl2cb,1,50.1,50,2023-04-07T18:29:43.975Z,2023-04-07T18:29:47Z,4170477105,141,51.5,4170477103,140,18.9,4170477111,1,,4170477101,56,Back,4170477107,212,32.8,4170477113,279,G,4170477109,213,3.1,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899505,223,1,1,28,23,zjawy6qdzk3y69v5pa3zl2cb,1,19.7,54.2,2023-04-07T18:29:47.031Z,2023-04-07T18:29:51Z,4170477281,141,11.9,4170477287,1,,4170477275,155,,4170477283,212,57.2,4170477285,213,5.8,4170477277,56,Right,4170477279,140,66.8,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899511,224,44,1,28,25,zjawy6qdzk3y69v5pa3zl2cb,1,68.9,21.5,2023-04-07T18:29:49.410Z,2023-04-07T19:03:00Z,4170477311,286,,4170477317,233,250,4170477309,56,Center,,,,,,,,,,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899489,250,44,1,28,25,6lzy9iiqoysvtdsgx719fng9n,0,31.1,78.5,2023-04-07T18:29:49.411Z,2023-04-07T19:03:00Z,4170477339,233,224,4170477219,285,,4170477217,56,Back,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899507,251,49,1,28,27,6lzy9iiqoysvtdsgx719fng9n,1,22.1,85.7,2023-04-07T18:29:51.315Z,2023-04-07T18:29:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899523,225,1,1,28,27,zjawy6qdzk3y69v5pa3zl2cb,0,69.5,14.1,2023-04-07T18:29:51.416Z,2023-04-07T18:29:52Z,4170477389,140,76.1,4170477387,56,Right,4170477391,141,12.3,4170477385,3,,4170477393,212,7.0,4170477395,213,6.1,,,,,,,7o8auo4uu5mzh7f4a44ucdf8q,D. Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899519,252,1,1,28,27,6lzy9iiqoysvtdsgx719fng9n,1,22.1,85.7,2023-04-07T18:29:51.508Z,2023-04-07T18:29:52Z,4170477369,213,0.1,4170477361,56,Back,4170477367,212,12.0,4170477363,140,33.5,4170477365,141,86.6,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899527,253,1,1,28,28,6lzy9iiqoysvtdsgx719fng9n,0,33.5,86.6,2023-04-07T18:29:52.339Z,2023-04-07T18:29:53Z,4170477413,141,77.8,4170477411,140,35.4,4170477417,213,5.0,4170477415,212,6.3,4170477409,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899539,226,49,1,28,31,zjawy6qdzk3y69v5pa3zl2cb,1,64.4,21.3,2023-04-07T18:29:55.095Z,2023-04-07T18:29:55Z,,,,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899563,227,1,1,28,32,zjawy6qdzk3y69v5pa3zl2cb,0,64.4,22.7,2023-04-07T18:29:55.976Z,2023-04-07T18:29:57Z,4170477627,212,22.9,4170477625,141,25.9,4170477621,56,Center,4170477623,140,86.1,4170477629,213,0.1,4170477619,155,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899561,254,8,1,28,32,6lzy9iiqoysvtdsgx719fng9n,1,20.6,73.2,2023-04-07T18:29:56.692Z,2023-04-07T18:29:56Z,4170477613,56,Back,,,,,,,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899571,255,49,1,28,33,6lzy9iiqoysvtdsgx719fng9n,1,25.3,73,2023-04-07T18:29:57.747Z,2023-04-07T18:29:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899605,256,1,1,28,33,6lzy9iiqoysvtdsgx719fng9n,0,25.3,73,2023-04-07T18:29:57.892Z,2023-04-07T18:30:02Z,4170477895,212,31.0,4170477893,141,47.0,4170477887,157,,4170477889,56,Back,4170477897,213,5.7,4170477891,140,49.5,4170477899,1,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899619,228,49,1,28,39,zjawy6qdzk3y69v5pa3zl2cb,1,41.8,45.4,2023-04-07T18:30:03.433Z,2023-04-07T18:30:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899659,229,1,1,28,40,zjawy6qdzk3y69v5pa3zl2cb,1,40.8,38.3,2023-04-07T18:30:04.313Z,2023-04-07T18:30:09Z,4170478211,141,51.6,4170478215,213,2.7,4170478209,140,22.6,4170478207,56,Back,4170478213,212,21.1,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899683,230,1,1,28,45,zjawy6qdzk3y69v5pa3zl2cb,0,24.1,51.2,2023-04-07T18:30:09.335Z,2023-04-07T18:30:32Z,4170478349,140,73.0,4170478347,56,Right,4170478357,1,,4170478351,141,9.5,4170478353,212,58.7,4170478345,155,,4170478355,213,5.8,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899709,257,1,1,28,48,6lzy9iiqoysvtdsgx719fng9n,1,23.3,90.9,2023-04-07T18:30:12.531Z,2023-04-07T18:30:15Z,4170478509,212,23.8,4170478507,141,90.3,4170478501,3,,4170478511,213,6.3,4170478503,56,Back,4170478505,140,46.0,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899715,231,45,1,28,51,zjawy6qdzk3y69v5pa3zl2cb,0,56.6,7.1,2023-04-07T18:30:15.107Z,2023-04-07T18:30:17Z,4170478629,233,258,4170478533,56,Right,4170478535,285,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899733,258,3,1,28,51,6lzy9iiqoysvtdsgx719fng9n,1,43.4,92.9,2023-04-07T18:30:15.107Z,2023-04-07T18:30:17Z,4170478599,56,Back,4170478601,286,,4170478625,233,231,,,,,,,,,,,,,,,,cx6fxszjvjam6zb3c3p0dd1jo,M. Godts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899737,259,49,1,28,52,6lzy9iiqoysvtdsgx719fng9n,1,49.1,90.5,2023-04-07T18:30:16.643Z,2023-04-07T18:30:17Z,,,,,,,,,,,,,,,,,,,,,,,,,cx6fxszjvjam6zb3c3p0dd1jo,M. Godts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899741,260,1,1,28,53,6lzy9iiqoysvtdsgx719fng9n,0,51.2,91.2,2023-04-07T18:30:17.635Z,2023-04-07T18:30:18Z,4170478657,213,6.2,4170478655,212,4.2,4170478651,140,55.2,4170478649,56,Left,4170478653,141,90.6,,,,,,,,,,cx6fxszjvjam6zb3c3p0dd1jo,M. Godts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899779,232,61,1,28,57,zjawy6qdzk3y69v5pa3zl2cb,1,44,12.8,2023-04-07T18:30:21.369Z,2023-04-07T18:30:21Z,4170478843,56,Back,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899791,233,49,1,28,58,zjawy6qdzk3y69v5pa3zl2cb,1,29.6,10.1,2023-04-07T18:30:22.936Z,2023-04-07T18:30:23Z,,,,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899853,234,1,1,28,59,zjawy6qdzk3y69v5pa3zl2cb,1,31.8,7.9,2023-04-07T18:30:23.704Z,2023-04-07T18:30:27Z,4170479211,141,5.5,4170479213,212,24.4,4170479207,56,Right,4170479215,213,6.2,4170479209,140,55.0,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899855,235,4,1,29,1,zjawy6qdzk3y69v5pa3zl2cb,1,50.8,2.9,2023-04-07T18:30:25.346Z,2023-04-07T18:48:52Z,4170479231,286,,4170479225,56,Right,4170479223,13,,4170479227,152,,4170479257,233,261,4170479229,265,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899841,261,4,1,29,1,6lzy9iiqoysvtdsgx719fng9n,0,49.2,97.1,2023-04-07T18:30:25.347Z,2023-04-07T18:48:53Z,4170479149,13,,4170479157,285,,4170479151,56,Back,4170479277,233,235,4170479153,152,,4170479155,265,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899989,236,1,1,29,16,zjawy6qdzk3y69v5pa3zl2cb,1,49,3.4,2023-04-07T18:30:40.696Z,2023-04-07T18:30:41Z,4170480035,5,,4170480041,140,37.3,4170480047,213,2.3,4170480037,152,,4170480039,56,Back,4170480043,141,22.7,4170480045,212,18.0,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900007,237,1,1,29,17,zjawy6qdzk3y69v5pa3zl2cb,1,37.3,22.7,2023-04-07T18:30:41.848Z,2023-04-07T18:30:44Z,4170480171,213,2.0,4170480167,141,44.3,4170480169,212,16.2,4170480165,140,30.8,4170480163,56,Back,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900043,238,1,1,29,20,zjawy6qdzk3y69v5pa3zl2cb,1,30.9,45.8,2023-04-07T18:30:44.296Z,2023-04-07T18:30:47Z,4170480341,213,0.4,4170480335,140,59.6,4170480333,56,Center,4170480343,1,,4170480337,141,62.0,4170480339,212,32.1,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900135,239,1,1,29,23,zjawy6qdzk3y69v5pa3zl2cb,1,59.8,64.2,2023-04-07T18:30:46.984Z,2023-04-07T18:30:54Z,4170480805,140,61.6,4170480807,141,92.6,4170480803,56,Left,4170480811,213,1.5,4170480809,212,19.4,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900157,240,1,1,29,30,zjawy6qdzk3y69v5pa3zl2cb,0,83.6,90.3,2023-04-07T18:30:54.808Z,2023-04-07T18:30:56Z,4170480919,56,Center,4170480921,140,85.4,4170480927,212,16.0,4170480923,141,67.0,4170480929,213,4.8,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900161,262,8,1,29,33,6lzy9iiqoysvtdsgx719fng9n,1,7.8,34.8,2023-04-07T18:30:57.219Z,2023-04-07T18:30:57Z,4170480947,56,Back,,,,,,,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900221,241,1,1,29,35,zjawy6qdzk3y69v5pa3zl2cb,0,98.7,70.9,2023-04-07T18:30:59.656Z,2023-04-07T18:58:26Z,4170481313,286,,4170481301,141,67.5,4170481307,236,,4170481309,233,263,4170481299,140,97.8,4170481297,56,Center,4170481305,213,4.3,4170481303,212,2.5,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900205,263,74,1,29,35,6lzy9iiqoysvtdsgx719fng9n,1,1.1,31,2023-04-07T18:30:59.657Z,2023-04-07T19:03:16Z,4170481203,285,,4170481201,56,Back,4170481325,233,241,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900275,242,6,1,29,38,zjawy6qdzk3y69v5pa3zl2cb,1,98.6,68.6,2023-04-07T18:31:02.619Z,2023-04-07T19:03:17Z,4170481623,73,,4170481633,233,264,4170481619,56,Center,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900217,264,6,1,29,38,6lzy9iiqoysvtdsgx719fng9n,0,1.4,31.4,2023-04-07T18:31:02.619Z,2023-04-07T18:54:36Z,4170481657,233,242,4170481277,56,Back,4170481279,73,,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900521,243,1,1,30,1,zjawy6qdzk3y69v5pa3zl2cb,1,99.5,99.5,2023-04-07T18:31:25.017Z,2023-04-07T18:54:20Z,4170483083,141,54.8,4170483077,223,,4170483071,2,,4170483075,155,,4170483085,212,31.8,4170484347,154,,4170483079,56,Center,4170483087,213,4.4,2pva2d9if0phol0efqnur68a2,C. Giousis,4170483081,140,90.6,4170484345,210,13,1,4170483073,6,,,,,,,,,,,,,,,,,,,,,,,
2529900523,244,13,1,30,2,zjawy6qdzk3y69v5pa3zl2cb,1,91.3,59,2023-04-07T18:31:26.120Z,2023-04-07T18:54:20Z,4170484385,102,39.5,4170484379,154,,4170483097,56,Center,4170484393,230,98.5,4170484381,55,243,4170484387,103,36.1,4170483389,15,,4170483095,17,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,4170483393,328,,4170484377,29,,,4170484397,231,52.5,4170483387,25,4170484375,75,,,,,,,,,,,,,,,,,,
2529900547,245,5,1,30,3,zjawy6qdzk3y69v5pa3zl2cb,0,100.4,36,2023-04-07T18:31:27.249Z,2023-04-07T18:54:25Z,4170483189,56,Center,4170483193,346,,4170581393,233,265,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900441,265,5,1,30,3,6lzy9iiqoysvtdsgx719fng9n,1,-0.4,64,2023-04-07T18:31:27.249Z,2023-04-07T19:03:23Z,4170482667,56,Back,4170482669,346,,4170581365,233,245,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900631,266,1,1,30,19,6lzy9iiqoysvtdsgx719fng9n,1,2.9,49.4,2023-04-07T18:31:43.875Z,2023-04-07T18:31:45Z,4170483639,212,13.3,4170483633,56,Back,4170483637,141,30.0,4170483635,140,4.8,4170483631,124,,4170483655,237,,4170483643,213,4.9,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900689,267,1,1,30,21,6lzy9iiqoysvtdsgx719fng9n,1,5,29.1,2023-04-07T18:31:45.362Z,2023-04-07T18:31:49Z,4170484037,212,17.9,4170484035,141,5.6,4170484031,56,Back,4170484033,140,12.7,4170484039,213,5.2,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900743,268,1,1,30,25,6lzy9iiqoysvtdsgx719fng9n,1,26.5,5.3,2023-04-07T18:31:49.234Z,2023-04-07T18:31:54Z,4170484331,141,26.1,4170484327,56,Back,4170484329,140,19.7,4170484333,212,15.8,4170484335,213,2.0,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900779,269,1,1,30,30,6lzy9iiqoysvtdsgx719fng9n,1,25.7,38.9,2023-04-07T18:31:54.594Z,2023-04-07T18:31:56Z,4170484489,212,24.6,4170484483,56,Back,4170484487,141,75.1,4170484485,140,26.1,4170484491,213,1.6,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900795,270,1,1,30,32,6lzy9iiqoysvtdsgx719fng9n,1,25.9,74.7,2023-04-07T18:31:56.243Z,2023-04-07T18:31:58Z,4170484607,213,4.6,4170484599,56,Back,4170484605,212,21.4,4170484601,140,24.0,4170484603,141,43.3,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900821,271,1,1,30,34,6lzy9iiqoysvtdsgx719fng9n,1,24,41.6,2023-04-07T18:31:58.562Z,2023-04-07T18:32:01Z,4170484745,141,5.9,4170484747,212,24.6,4170484741,56,Back,4170484743,140,27.8,4170484749,213,4.9,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900841,272,1,1,30,37,6lzy9iiqoysvtdsgx719fng9n,1,30.3,7.4,2023-04-07T18:32:01.443Z,2023-04-07T18:32:02Z,4170484859,56,Right,4170484867,213,6.2,4170484861,140,56.6,4170484865,212,27.7,4170484863,141,3.8,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529900925,273,1,1,30,38,6lzy9iiqoysvtdsgx719fng9n,1,56.6,3.8,2023-04-07T18:32:02.786Z,2023-04-07T18:32:08Z,4170485323,56,Back,4170485325,140,42.6,4170485327,141,13.1,4170485335,213,2.7,4170485331,212,16.0,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529901001,274,1,1,30,44,6lzy9iiqoysvtdsgx719fng9n,1,60.1,19.8,2023-04-07T18:32:08.498Z,2023-04-07T18:32:12Z,4170485715,140,68.1,4170485717,141,3.2,4170485719,212,14.1,4170485713,56,Right,4170485721,213,5.4,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529901061,275,1,1,30,48,6lzy9iiqoysvtdsgx719fng9n,1,74,7.3,2023-04-07T18:32:12.834Z,2023-04-07T18:32:17Z,4170486069,213,3.3,4170486061,140,62.6,4170486059,56,Right,4170486063,141,4.7,4170486065,212,12.1,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529901079,276,1,1,30,53,6lzy9iiqoysvtdsgx719fng9n,1,49.6,9.2,2023-04-07T18:32:17.378Z,2023-04-07T18:32:18Z,4170486163,141,40.9,4170486165,212,24.3,4170486167,213,2.1,4170486161,140,38.9,4170486159,56,Back,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529901111,277,1,1,30,54,6lzy9iiqoysvtdsgx719fng9n,1,38.9,40.9,2023-04-07T18:32:18.337Z,2023-04-07T18:32:20Z,4170486403,213,1.6,4170486397,140,38.3,4170486399,141,80.0,4170486395,56,Back,4170486401,212,26.6,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529901133,278,1,1,30,56,6lzy9iiqoysvtdsgx719fng9n,1,38.2,80.2,2023-04-07T18:32:20.498Z,2023-04-07T18:32:23Z,4170486533,213,1.1,4170486529,141,95.6,4170486527,140,43.7,4170486531,212,12.0,4170486525,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529901139,279,1,1,30,58,6lzy9iiqoysvtdsgx719fng9n,1,43.7,95.6,2023-04-07T18:32:22.946Z,2023-04-07T18:32:23Z,4170486559,56,Back,4170486573,213,5.3,4170486563,140,49.9,4170486571,212,11.3,4170486567,141,82.0,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529901179,280,1,1,30,59,6lzy9iiqoysvtdsgx719fng9n,1,49.9,82,2023-04-07T18:32:23.762Z,2023-04-07T18:32:26Z,4170486783,140,43.8,4170486789,213,2.4,4170486781,56,Back,4170486787,212,9.0,4170486785,141,91.4,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529901235,281,1,1,31,4,6lzy9iiqoysvtdsgx719fng9n,1,39.2,98.7,2023-04-07T18:32:28.210Z,2023-04-07T18:32:31Z,4170487095,140,56.2,4170487091,56,Left,4170487099,141,98.1,4170487101,212,17.9,4170487105,213,6.3,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529901249,282,1,1,31,7,6lzy9iiqoysvtdsgx719fng9n,1,65.5,80.6,2023-04-07T18:32:31.681Z,2023-04-07T18:32:33Z,4170487185,212,11.8,4170487187,213,4.2,4170487181,140,59.6,4170487183,141,65.8,4170487179,56,Center,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
