id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2468444361,68,1,1,8,25,b94pf87be9ojdgnrs5mst80un,1,69.1,94.4,2022-10-07T18:11:14.435Z,2022-10-07T18:59:14Z,3825137593,213,3.3,3825137589,141,92.0,3825137585,56,Left,3825137587,140,57.3,3825137591,212,12.5,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444363,69,3,1,8,29,b94pf87be9ojdgnrs5mst80un,0,63.7,92.9,2022-10-07T18:11:18.483Z,2022-10-07T18:11:19Z,3825137597,56,Left,3825137603,211,,3825137599,286,,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444375,70,5,1,8,30,b94pf87be9ojdgnrs5mst80un,0,67.1,101.2,2022-10-07T18:11:18.783Z,2022-10-07T18:20:01Z,3825137687,56,Left,3825137689,347,,3825137973,233,99,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444421,99,5,1,8,30,6lzy9iiqoysvtdsgx719fng9n,1,32.9,-1.2,2022-10-07T18:11:18.783Z,2022-10-07T18:11:22Z,3825137891,347,,3825137889,56,Back,3825137921,233,70,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444495,100,1,1,8,33,6lzy9iiqoysvtdsgx719fng9n,1,31.1,0,2022-10-07T18:11:22.495Z,2022-10-07T18:11:26Z,3825138287,56,Back,3825138285,107,,3825138293,212,18.7,3825138289,140,21.1,3825138291,141,21.1,3825138295,213,2.2,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444569,101,1,1,8,37,6lzy9iiqoysvtdsgx719fng9n,1,22.5,34.7,2022-10-07T18:11:26.415Z,2022-10-07T18:11:31Z,3825138675,212,21.6,3825138671,140,23.5,3825138677,213,1.5,3825138673,141,66.5,3825138669,56,Back,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444605,102,1,1,8,42,6lzy9iiqoysvtdsgx719fng9n,1,23.7,66.8,2022-10-07T18:11:31.151Z,2022-10-07T18:11:33Z,3825138849,212,18.8,3825138843,56,Back,3825138845,140,26.8,3825138851,213,4.9,3825138847,141,39.5,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444623,103,1,1,8,45,6lzy9iiqoysvtdsgx719fng9n,1,25.9,40.3,2022-10-07T18:11:33.679Z,2022-10-07T18:11:34Z,3825138953,141,10.6,3825138951,140,31.3,3825138955,212,21.0,3825138957,213,5.0,3825138949,56,Back,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444697,104,1,1,8,46,6lzy9iiqoysvtdsgx719fng9n,1,31.4,10.6,2022-10-07T18:11:34.719Z,2022-10-07T18:11:38Z,3825139325,140,23.1,3825139327,141,35.8,3825139381,212,19.2,3825139323,56,Back,3825139383,213,2.0,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444755,105,1,1,8,49,6lzy9iiqoysvtdsgx719fng9n,1,23.6,34,2022-10-07T18:11:38.415Z,2022-10-07T18:11:42Z,3825139627,212,21.2,3825139621,56,Back,3825139625,141,54.6,3825139623,140,8.5,3825139629,213,2.4,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444901,106,1,1,8,53,6lzy9iiqoysvtdsgx719fng9n,0,8.9,54.8,2022-10-07T18:11:42.400Z,2022-10-07T18:11:50Z,3825140497,1,,3825140493,213,5.8,3825140479,56,Right,3825140489,212,75.7,3825140485,141,0.0,3825140481,140,71.2,3825140477,155,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445141,71,5,1,9,2,b94pf87be9ojdgnrs5mst80un,1,24.8,101,2022-10-07T18:11:50.638Z,2022-10-07T18:20:01Z,3825141807,56,Back,3825141809,347,,3825141847,233,107,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468444913,107,5,1,9,2,6lzy9iiqoysvtdsgx719fng9n,0,75.2,-1,2022-10-07T18:11:50.638Z,2022-10-07T18:12:07Z,3825141873,233,71,3825140537,347,,3825140535,56,Right,,,,,,,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445243,72,1,1,9,21,b94pf87be9ojdgnrs5mst80un,1,30.5,100,2022-10-07T18:12:10.356Z,2022-10-07T18:12:12Z,3825142343,140,29.7,3825142347,212,12.1,3825142345,141,83.3,3825142341,56,Back,3825142339,107,,3825142349,213,4.6,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445283,73,1,1,9,23,b94pf87be9ojdgnrs5mst80un,1,31.1,85.3,2022-10-07T18:12:12.084Z,2022-10-07T18:12:14Z,3825142593,141,95.1,3825142591,140,28.2,3825142595,212,7.3,3825142589,56,Back,3825142597,213,2.0,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445401,74,1,1,9,25,b94pf87be9ojdgnrs5mst80un,0,27.8,92.9,2022-10-07T18:12:14.277Z,2022-10-07T18:12:19Z,3825143169,56,Left,3825143173,141,98.6,3825143175,212,45.0,3825143171,140,70.5,3825143177,213,0.1,3825143167,157,,3825143179,1,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445399,108,49,1,9,31,6lzy9iiqoysvtdsgx719fng9n,1,23.5,6.5,2022-10-07T18:12:19.584Z,2022-10-07T18:12:19Z,,,,,,,,,,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445469,109,1,1,9,31,6lzy9iiqoysvtdsgx719fng9n,1,23.5,6.5,2022-10-07T18:12:19.904Z,2022-10-07T18:12:23Z,3825143523,56,Back,3825143531,213,2.2,3825143525,140,5.5,3825143527,141,47.0,3825143533,1,,3825143529,212,33.4,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445593,110,1,1,9,34,6lzy9iiqoysvtdsgx719fng9n,1,9.1,45.8,2022-10-07T18:12:23.473Z,2022-10-07T18:12:30Z,3825144155,140,23.8,3825144157,141,60.3,3825144161,213,0.6,3825144159,212,18.3,3825144153,56,Back,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445639,111,1,1,9,42,6lzy9iiqoysvtdsgx719fng9n,1,27.3,59.6,2022-10-07T18:12:30.833Z,2022-10-07T18:12:34Z,3825144343,141,26.8,3825144345,212,22.6,3825144341,140,30.6,3825144347,213,4.9,3825144339,56,Back,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445715,112,1,1,9,45,6lzy9iiqoysvtdsgx719fng9n,1,31.2,30.2,2022-10-07T18:12:34.049Z,2022-10-07T18:12:39Z,3825144713,213,5.7,3825144709,141,5.2,3825144705,56,Right,3825144711,212,31.8,3825144707,140,56.8,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445713,75,45,1,9,50,b94pf87be9ojdgnrs5mst80un,0,36.8,93.3,2022-10-07T18:12:38.644Z,2022-10-07T18:59:52Z,3825349453,233,113,3825144701,56,Back,3825144703,285,,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445719,113,3,1,9,50,6lzy9iiqoysvtdsgx719fng9n,1,63.2,6.7,2022-10-07T18:12:38.644Z,2022-10-07T18:59:49Z,3825144735,286,,3825144733,56,Right,3825144805,233,75,,,,,,,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445793,114,1,1,9,52,6lzy9iiqoysvtdsgx719fng9n,1,54.5,17,2022-10-07T18:12:41.185Z,2022-10-07T18:12:43Z,3825145077,56,Back,3825145085,213,3.0,3825145081,141,23.3,3825145083,212,23.3,3825145079,140,32.7,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445873,115,1,1,9,54,6lzy9iiqoysvtdsgx719fng9n,1,30,25.6,2022-10-07T18:12:43.521Z,2022-10-07T18:12:49Z,3825145489,212,33.3,3825145493,1,,3825145487,141,54.2,3825145485,140,4.2,3825145491,213,2.5,3825145483,56,Back,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468445975,116,1,1,10,0,6lzy9iiqoysvtdsgx719fng9n,1,10.6,62,2022-10-07T18:12:49.025Z,2022-10-07T18:12:53Z,3825145973,56,Back,3825145975,140,23.5,3825145981,213,5.2,3825145977,141,23.5,3825145979,212,29.5,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446073,117,1,1,10,5,6lzy9iiqoysvtdsgx719fng9n,1,25.2,23.5,2022-10-07T18:12:53.634Z,2022-10-07T18:12:59Z,3825146467,56,Back,3825146475,213,0.8,3825146471,141,36.1,3825146469,140,33.1,3825146473,212,11.9,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446143,118,1,1,10,10,6lzy9iiqoysvtdsgx719fng9n,1,20.6,51.9,2022-10-07T18:12:59.218Z,2022-10-07T18:13:03Z,3825146849,141,76.7,3825146853,213,1.2,3825146845,56,Back,3825146847,140,26.0,3825146851,212,17.8,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446227,119,1,1,10,14,6lzy9iiqoysvtdsgx719fng9n,1,31,77.3,2022-10-07T18:13:03.522Z,2022-10-07T18:13:08Z,3825147231,212,16.4,3825147225,56,Back,3825147227,140,27.2,3825147233,213,4.5,3825147229,141,53.9,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446323,120,1,1,10,19,6lzy9iiqoysvtdsgx719fng9n,1,30.6,48.1,2022-10-07T18:13:08.290Z,2022-10-07T18:13:14Z,3825147771,212,14.2,3825147769,141,27.2,3825147773,213,4.7,3825147767,140,29.9,3825147765,56,Back,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446395,121,1,1,10,25,6lzy9iiqoysvtdsgx719fng9n,1,39.1,29.5,2022-10-07T18:13:14.355Z,2022-10-07T18:13:18Z,3825148171,141,88.5,3825148175,213,1.0,3825148177,1,,3825148169,140,61.5,3825148173,212,46.5,3825148165,155,,3825148167,56,Left,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446423,122,1,1,10,30,6lzy9iiqoysvtdsgx719fng9n,1,58.7,88.7,2022-10-07T18:13:18.674Z,2022-10-07T18:13:20Z,3825148329,213,3.5,3825148327,212,23.9,3825148325,141,76.7,3825148321,56,Back,3825148323,140,37.3,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446469,123,1,1,10,31,6lzy9iiqoysvtdsgx719fng9n,1,37.3,76.7,2022-10-07T18:13:20.354Z,2022-10-07T18:13:23Z,3825148569,213,0.8,3825148563,140,46.4,3825148567,212,13.3,3825148561,56,Back,3825148565,141,90.2,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446541,124,1,1,10,34,6lzy9iiqoysvtdsgx719fng9n,1,46.8,89.4,2022-10-07T18:13:23.074Z,2022-10-07T18:13:27Z,3825148965,140,78.4,3825148967,141,84.5,3825148973,1,,3825148969,212,33.3,3825148963,56,Left,3825148971,213,6.2,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446583,125,1,1,10,38,6lzy9iiqoysvtdsgx719fng9n,1,74.8,92.7,2022-10-07T18:13:27.475Z,2022-10-07T18:13:29Z,3825149189,213,4.5,3825149181,56,Left,3825149185,141,79.8,3825149187,212,8.9,3825149183,140,73.2,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446585,126,61,1,10,40,6lzy9iiqoysvtdsgx719fng9n,0,73.2,79.8,2022-10-07T18:13:28.916Z,2022-10-07T18:13:29Z,3825149195,56,Left,,,,,,,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446609,76,1,1,10,40,b94pf87be9ojdgnrs5mst80un,0,23.1,8.3,2022-10-07T18:13:29.350Z,2022-10-07T19:00:10Z,3825149329,141,21.9,3825149331,212,16.4,3825149333,213,0.6,3825149327,140,36.0,3825149323,56,Back,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446643,127,1,1,10,43,6lzy9iiqoysvtdsgx719fng9n,0,60.7,68,2022-10-07T18:13:32.323Z,2022-10-07T18:13:33Z,3825149479,213,0.1,3825149473,140,72.5,3825149477,212,12.5,3825149471,56,Center,3825149475,141,70.5,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446645,77,43,1,10,44,b94pf87be9ojdgnrs5mst80un,1,0,0,2022-10-07T18:13:32.999Z,2022-10-07T18:13:49Z,3825150785,144,8,3825149485,56,Back,,,,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446649,78,8,1,10,44,b94pf87be9ojdgnrs5mst80un,1,25.5,32.6,2022-10-07T18:13:33.062Z,2022-10-07T18:13:47Z,3825149503,56,Back,,,,,,,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446727,79,45,1,10,47,b94pf87be9ojdgnrs5mst80un,0,29.2,42.6,2022-10-07T18:13:35.828Z,2022-10-07T18:14:07Z,3825152225,285,,3825149853,56,Back,3825152339,233,128,,,,,,,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446715,128,3,1,10,47,6lzy9iiqoysvtdsgx719fng9n,1,70.8,57.4,2022-10-07T18:13:35.828Z,2022-10-07T18:14:07Z,3825152307,233,79,3825149805,56,Center,3825149807,286,,,,,,,,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446721,129,61,1,10,47,6lzy9iiqoysvtdsgx719fng9n,0,71.1,51.9,2022-10-07T18:13:36.372Z,2022-10-07T18:13:36Z,3825149833,56,Center,,,,,,,,,,,,,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446785,80,1,1,10,51,b94pf87be9ojdgnrs5mst80un,0,19.6,52.2,2022-10-07T18:13:39.766Z,2022-10-07T19:00:28Z,3825150097,157,,3825150103,141,61.1,3825150105,212,11.7,3825150101,140,29.1,3825150107,213,0.5,3825150099,56,Back,3825150109,1,,,,,8hjakiipmhtwr07v6h0d414gl,T. Beugelsdijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446803,130,61,1,10,52,6lzy9iiqoysvtdsgx719fng9n,1,69.1,23.5,2022-10-07T18:13:40.982Z,2022-10-07T18:13:41Z,3825150173,56,Center,,,,,,,,,,,,,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446813,81,1,1,10,52,b94pf87be9ojdgnrs5mst80un,0,15.4,73.6,2022-10-07T18:13:41.286Z,2022-10-07T19:00:38Z,3825150235,140,48.4,3825150231,157,,3825150251,213,5.9,3825150257,1,,3825150245,212,37.4,3825150241,141,53.0,3825150233,56,Back,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446885,131,1,1,10,54,6lzy9iiqoysvtdsgx719fng9n,1,57.3,43.3,2022-10-07T18:13:43.267Z,2022-10-07T18:13:48Z,3825150589,140,55.5,3825150593,212,18.6,3825150587,56,Center,3825150595,213,1.7,3825150591,141,70.5,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446905,132,1,1,10,59,6lzy9iiqoysvtdsgx719fng9n,1,37.7,72.6,2022-10-07T18:13:47.923Z,2022-10-07T18:13:49Z,3825150697,212,31.5,3825150701,213,3.6,3825150689,140,10.5,3825150693,141,53.0,3825150685,56,Back,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468446997,133,1,1,11,0,6lzy9iiqoysvtdsgx719fng9n,1,10.4,53,2022-10-07T18:13:48.947Z,2022-10-07T18:13:54Z,3825151219,56,Back,3825151225,212,26.7,3825151221,140,34.3,3825151227,213,0.4,3825151223,141,66.6,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447029,134,1,1,11,6,6lzy9iiqoysvtdsgx719fng9n,1,35.6,63.6,2022-10-07T18:13:54.803Z,2022-10-07T18:13:57Z,3825151423,213,4.5,3825151417,140,32.2,3825151415,56,Back,3825151421,212,19.2,3825151419,141,35.8,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447069,135,1,1,11,9,6lzy9iiqoysvtdsgx719fng9n,1,32,35.6,2022-10-07T18:13:57.603Z,2022-10-07T18:14:00Z,3825151649,213,5.1,3825151647,212,16.7,3825151641,56,Back,3825151645,141,12.8,3825151643,140,37.9,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447165,136,1,1,11,11,6lzy9iiqoysvtdsgx719fng9n,1,38,12.7,2022-10-07T18:14:00.468Z,2022-10-07T18:14:05Z,3825152143,212,27.1,3825152135,140,63.7,3825152145,213,6.2,3825152141,141,9.7,3825152133,56,Right,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447203,137,4,1,11,19,6lzy9iiqoysvtdsgx719fng9n,1,63,8.2,2022-10-07T18:14:07.652Z,2022-10-07T18:14:10Z,3825152373,56,Right,3825152377,265,,3825152371,13,,3825152375,152,,3825152379,286,,3825152549,233,82,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447227,82,4,1,11,19,b94pf87be9ojdgnrs5mst80un,0,37,91.8,2022-10-07T18:14:07.653Z,2022-10-07T18:14:10Z,3825152503,56,Back,3825152565,233,137,3825152507,265,,3825152511,285,,3825152505,152,,3825152501,13,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447313,138,1,1,11,24,6lzy9iiqoysvtdsgx719fng9n,1,63.4,12.7,2022-10-07T18:14:13.108Z,2022-10-07T18:14:15Z,3825152947,213,2.6,3825152945,212,21.3,3825152941,140,46.4,3825152935,5,,3825152943,141,29.8,3825152937,152,,3825152939,56,Back,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447343,139,1,1,11,26,6lzy9iiqoysvtdsgx719fng9n,1,43.9,32,2022-10-07T18:14:15.174Z,2022-10-07T18:14:16Z,3825153099,56,Back,3825153103,141,65.1,3825153107,213,1.6,3825153105,212,22.6,3825153101,140,42.5,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447375,140,1,1,11,27,6lzy9iiqoysvtdsgx719fng9n,1,40.6,68.9,2022-10-07T18:14:16.468Z,2022-10-07T18:14:17Z,3825153271,213,0.5,3825153263,56,Left,3825153269,212,30.2,3825153265,140,65.5,3825153267,141,91.1,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447419,141,1,1,11,29,6lzy9iiqoysvtdsgx719fng9n,0,65.6,91.1,2022-10-07T18:14:17.764Z,2022-10-07T18:14:20Z,3825153519,141,82.8,3825153521,212,14.7,3825153515,56,Left,3825153517,140,78.5,3825153523,213,5.9,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447451,83,8,1,11,33,b94pf87be9ojdgnrs5mst80un,1,15.1,9.4,2022-10-07T18:14:22.199Z,2022-10-07T19:01:05Z,3825153649,56,Back,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447457,84,49,1,11,34,b94pf87be9ojdgnrs5mst80un,1,14.9,9.2,2022-10-07T18:14:22.615Z,2022-10-07T19:01:04Z,,,,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447565,85,1,1,11,34,b94pf87be9ojdgnrs5mst80un,1,14.9,9.2,2022-10-07T18:14:22.775Z,2022-10-07T19:01:03Z,3825154227,141,4.9,3825154225,140,24.9,3825154229,212,10.9,3825154223,56,Back,3825154231,213,6.0,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447587,86,3,1,11,38,b94pf87be9ojdgnrs5mst80un,1,40.1,11,2022-10-07T18:14:26.836Z,2022-10-07T18:14:32Z,3825154355,56,Back,3825154385,233,142,3825154357,286,,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447537,142,45,1,11,38,6lzy9iiqoysvtdsgx719fng9n,0,59.9,89,2022-10-07T18:14:26.836Z,2022-10-07T18:14:32Z,3825154073,56,Left,3825154075,285,,3825154409,233,86,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447639,87,1,1,11,43,b94pf87be9ojdgnrs5mst80un,1,67.5,18.7,2022-10-07T18:14:31.783Z,2022-10-07T18:14:35Z,3825154667,213,6.1,3825154661,140,83.6,3825154665,212,17.1,3825154663,141,15.0,3825154659,56,Right,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447711,88,1,1,11,46,b94pf87be9ojdgnrs5mst80un,0,88.9,16.3,2022-10-07T18:14:35.528Z,2022-10-07T18:14:41Z,3825155009,56,Left,3825155001,2,,3825155021,213,1.5,3825155015,141,100.0,3825155017,212,57.4,3825155023,1,,3825155013,140,90.8,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468447717,89,5,1,11,51,b94pf87be9ojdgnrs5mst80un,0,90.8,101,2022-10-07T18:14:39.750Z,2022-10-07T18:15:03Z,3825156853,233,143,3825155041,56,Left,3825155043,347,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468448063,143,5,1,11,51,6lzy9iiqoysvtdsgx719fng9n,1,9.2,-1,2022-10-07T18:14:39.750Z,2022-10-07T18:20:01Z,3825156811,233,89,3825156791,56,Back,3825156793,347,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
