id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist
2442235439,316,1,2,45,8,b94pf87be9ojdgnrs5mst80un,1,24.8,13.6,2022-08-05T19:03:15.640Z,2022-08-05T19:03:33Z,3685763139,56,Back,3685763145,212,20.4,3685763147,213,0.3,3685763137,3,,3685763141,140,43.5,3685763143,141,21.8,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235547,317,1,2,45,10,b94pf87be9ojdgnrs5mst80un,0,45.3,28.6,2022-08-05T19:03:17.360Z,2022-08-05T19:03:35Z,3685763677,213,1.8,3685763667,3,,3685763675,212,12.4,3685763673,141,46.3,3685763669,56,Back,3685763671,140,42.3,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235473,495,1,2,45,10,59t7flioj4w4mpwnrwbm0m8ck,1,60.8,51.6,2022-08-05T19:03:18.151Z,2022-08-05T19:03:21Z,3685763329,213,3.6,3685763323,140,39.0,3685763325,141,36.5,3685763327,212,25.1,3685763321,56,Back,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235561,496,1,2,45,13,59t7flioj4w4mpwnrwbm0m8ck,1,39,36.5,2022-08-05T19:03:20.920Z,2022-08-05T19:03:32Z,3685763745,140,10.3,3685763751,213,3.1,3685763747,141,39.5,3685763743,56,Back,3685763749,212,30.2,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235575,497,1,2,45,25,59t7flioj4w4mpwnrwbm0m8ck,1,6.6,51.6,2022-08-05T19:03:32.712Z,2022-08-05T19:03:33Z,3685763813,212,10.3,3685763807,56,Back,3685763811,141,65.4,3685763809,140,10.6,3685763815,213,1.1,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235587,498,1,2,45,26,59t7flioj4w4mpwnrwbm0m8ck,1,10.6,65.4,2022-08-05T19:03:33.496Z,2022-08-05T19:03:34Z,3685763865,56,Back,3685763867,140,28.9,3685763873,213,6.0,3685763869,141,55.8,3685763871,212,20.3,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235605,499,1,2,45,27,59t7flioj4w4mpwnrwbm0m8ck,1,28.9,55.8,2022-08-05T19:03:34.519Z,2022-08-05T19:03:36Z,3685763953,56,Back,3685763959,212,23.2,3685763961,213,1.7,3685763957,141,89.7,3685763955,140,26.1,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235621,500,1,2,45,29,59t7flioj4w4mpwnrwbm0m8ck,1,25.9,89.7,2022-08-05T19:03:36.568Z,2022-08-05T19:03:39Z,3685764049,141,77.6,3685764051,212,23.4,3685764047,140,5.0,3685764053,213,3.5,3685764045,56,Back,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235673,501,1,2,45,31,59t7flioj4w4mpwnrwbm0m8ck,1,5.9,78.1,2022-08-05T19:03:39.111Z,2022-08-05T19:03:42Z,3685764191,141,32.9,3685764187,56,Back,3685764193,212,31.9,3685764195,213,5.0,3685764189,140,14.1,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235737,502,1,2,45,35,59t7flioj4w4mpwnrwbm0m8ck,1,11,27.2,2022-08-05T19:03:42.856Z,2022-08-05T19:03:49Z,3685764509,141,34.0,3685764505,56,Back,3685764513,213,0.4,3685764507,140,21.9,3685764511,212,12.3,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235765,503,1,2,45,41,59t7flioj4w4mpwnrwbm0m8ck,1,27.7,32.7,2022-08-05T19:03:49.161Z,2022-08-05T19:03:51Z,3685764645,141,90.3,3685764651,1,,3685764647,212,49.4,3685764641,56,Left,3685764643,140,56.4,3685764649,213,0.9,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235777,504,1,2,45,43,59t7flioj4w4mpwnrwbm0m8ck,1,59.6,88.2,2022-08-05T19:03:51.063Z,2022-08-05T19:03:52Z,3685764733,141,82.1,3685764729,56,Left,3685764737,213,3.6,3685764735,212,8.6,3685764731,140,52.4,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235789,505,61,2,45,45,59t7flioj4w4mpwnrwbm0m8ck,0,52.3,79.3,2022-08-05T19:03:52.368Z,2022-08-05T19:09:51Z,3685764789,56,Left,,,,,,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235783,318,49,2,45,45,b94pf87be9ojdgnrs5mst80un,1,31.9,22.3,2022-08-05T19:03:53.097Z,2022-08-05T19:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235819,319,1,2,45,46,b94pf87be9ojdgnrs5mst80un,1,33.7,24.1,2022-08-05T19:03:54.007Z,2022-08-05T19:03:55Z,3685764927,56,Back,3685764935,213,4.6,3685764933,212,9.4,3685764931,141,10.4,3685764929,140,32.5,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235829,320,1,2,45,48,b94pf87be9ojdgnrs5mst80un,1,32.5,10.4,2022-08-05T19:03:55.847Z,2022-08-05T19:03:57Z,3685764995,140,25.3,3685764997,141,25.0,3685765001,213,2.2,3685764999,212,12.5,3685764993,56,Back,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235867,321,1,2,45,49,b94pf87be9ojdgnrs5mst80un,1,25.3,25,2022-08-05T19:03:57.015Z,2022-08-05T19:04:00Z,3685765239,212,22.8,3685765233,56,Back,3685765235,140,4.8,3685765241,213,2.8,3685765237,141,36.1,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235895,322,1,2,45,53,b94pf87be9ojdgnrs5mst80un,0,4.8,36.2,2022-08-05T19:04:00.488Z,2022-08-05T19:04:03Z,3685765397,1,,3685765389,140,56.2,3685765395,213,6.3,3685765393,212,54.0,3685765387,56,Center,3685765391,141,35.0,3685765385,157,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235901,506,1,2,45,56,59t7flioj4w4mpwnrwbm0m8ck,1,41.3,64.7,2022-08-05T19:04:03.719Z,2022-08-05T19:04:05Z,3685765443,3,,3685765449,141,88.7,3685765447,140,55.9,3685765451,212,22.4,3685765445,56,Left,3685765453,213,0.8,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235903,507,49,2,45,58,59t7flioj4w4mpwnrwbm0m8ck,1,57.2,88.2,2022-08-05T19:04:05.304Z,2022-08-05T19:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235935,508,1,2,45,58,59t7flioj4w4mpwnrwbm0m8ck,1,57.2,88.2,2022-08-05T19:04:05.511Z,2022-08-05T19:04:09Z,3685765663,213,3.1,3685765659,141,88.2,3685765661,212,11.7,3685765657,140,46.1,3685765655,56,Back,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235939,509,4,2,46,1,59t7flioj4w4mpwnrwbm0m8ck,1,43.1,82.4,2022-08-05T19:04:09.128Z,2022-08-05T19:04:12Z,3685765681,286,,3685765679,265,,3685765673,13,,3685765675,56,Back,3685765801,233,323,3685765677,152,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442235957,323,4,2,46,1,b94pf87be9ojdgnrs5mst80un,0,56.9,17.6,2022-08-05T19:04:09.129Z,2022-08-05T19:04:12Z,3685765771,265,,3685765807,233,509,3685765765,13,,3685765767,56,Right,3685765773,285,,3685765769,152,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236079,510,1,2,46,19,59t7flioj4w4mpwnrwbm0m8ck,1,43.7,84.6,2022-08-05T19:04:27.128Z,2022-08-05T19:04:28Z,3685766431,56,Back,3685766437,212,27.4,3685766435,141,67.9,3685766427,5,,3685766433,140,19.9,3685766439,213,3.6,3685766429,152,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236085,511,1,2,46,20,59t7flioj4w4mpwnrwbm0m8ck,1,19.9,67.9,2022-08-05T19:04:27.992Z,2022-08-05T19:04:28Z,3685766471,56,Back,3685766479,213,4.9,3685766473,140,23.8,3685766475,141,42.3,3685766477,212,17.9,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236097,512,1,2,46,21,59t7flioj4w4mpwnrwbm0m8ck,1,23.8,42.3,2022-08-05T19:04:28.728Z,2022-08-05T19:04:30Z,3685766531,141,67.3,3685766539,213,1.6,3685766525,56,Back,3685766535,212,17.0,3685766527,140,23.4,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236111,513,1,2,46,22,59t7flioj4w4mpwnrwbm0m8ck,1,23.4,67.3,2022-08-05T19:04:29.943Z,2022-08-05T19:04:31Z,3685766601,212,19.6,3685766595,56,Back,3685766597,140,21.0,3685766603,213,4.6,3685766599,141,38.7,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236143,514,1,2,46,24,59t7flioj4w4mpwnrwbm0m8ck,1,21,38.7,2022-08-05T19:04:31.399Z,2022-08-05T19:04:34Z,3685766811,56,Back,3685766815,141,39.7,3685766817,212,12.6,3685766813,140,33.0,3685766819,213,0.1,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236151,515,1,2,46,27,59t7flioj4w4mpwnrwbm0m8ck,1,29.2,30.4,2022-08-05T19:04:34.568Z,2022-08-05T19:04:36Z,3685766863,141,3.7,3685766867,213,5.2,3685766865,212,20.2,3685766859,56,Back,3685766861,140,37.6,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236169,516,1,2,46,29,59t7flioj4w4mpwnrwbm0m8ck,1,37.6,5,2022-08-05T19:04:36.856Z,2022-08-05T19:04:39Z,3685766973,212,14.2,3685766971,141,25.8,3685766969,140,39.2,3685766975,213,1.5,3685766967,56,Back,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236185,517,1,2,46,32,59t7flioj4w4mpwnrwbm0m8ck,0,39.2,26,2022-08-05T19:04:39.576Z,2022-08-05T19:04:43Z,3685767059,213,6.2,3685767053,140,93.9,3685767061,1,,3685767051,56,Right,3685767057,212,57.9,3685767055,141,15.8,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236233,324,49,2,46,39,b94pf87be9ojdgnrs5mst80un,1,3.9,83.3,2022-08-05T19:04:47.016Z,2022-08-05T19:04:49Z,,,,,,,,,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236261,325,1,2,46,39,b94pf87be9ojdgnrs5mst80un,1,3.9,83.3,2022-08-05T19:04:47.208Z,2022-08-05T19:04:50Z,3685767481,56,Back,3685767483,140,14.1,3685767489,213,6.2,3685767485,141,81.8,3685767487,212,10.8,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236317,326,1,2,46,47,b94pf87be9ojdgnrs5mst80un,1,14,81.2,2022-08-05T19:04:54.343Z,2022-08-05T19:04:55Z,3685767831,140,15.0,3685767837,213,4.7,3685767835,212,30.6,3685767833,141,36.2,3685767829,56,Back,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236381,327,1,2,46,48,b94pf87be9ojdgnrs5mst80un,1,16.2,33.5,2022-08-05T19:04:55.704Z,2022-08-05T19:05:01Z,3685768193,56,Back,3685768199,212,49.1,3685768201,213,1.0,3685768197,141,94.7,3685768195,140,41.0,3685768203,1,,3685768191,196,,3685768189,155,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236435,328,1,2,46,54,b94pf87be9ojdgnrs5mst80un,1,39.9,96.5,2022-08-05T19:05:01.671Z,2022-08-05T19:05:06Z,3685768443,140,35.1,3685768449,213,4.3,3685768441,56,Back,3685768447,212,11.4,3685768445,141,81.5,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236459,329,1,2,46,59,b94pf87be9ojdgnrs5mst80un,1,35,79.4,2022-08-05T19:05:06.279Z,2022-08-05T19:05:08Z,3685768593,141,32.9,3685768599,1,,3685768595,212,32.9,3685768597,213,4.4,3685768591,140,26.5,3685768589,56,Back,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236483,330,1,2,47,1,b94pf87be9ojdgnrs5mst80un,1,24.5,30.7,2022-08-05T19:05:08.407Z,2022-08-05T19:05:10Z,3685768719,140,11.3,3685768717,56,Back,3685768731,213,2.3,3685768727,212,21.2,3685768723,141,54.2,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236571,331,1,2,47,3,b94pf87be9ojdgnrs5mst80un,1,11.4,52.8,2022-08-05T19:05:10.552Z,2022-08-05T19:05:20Z,3685769217,141,97.2,3685769221,213,0.9,3685769215,140,32.6,3685769219,212,37.5,3685769213,56,Back,3685769223,1,,3685769211,157,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236611,332,1,2,47,12,b94pf87be9ojdgnrs5mst80un,1,59.6,97.2,2022-08-05T19:05:20.023Z,2022-08-05T19:05:23Z,3685769401,56,Back,3685769403,140,41.5,3685769409,213,3.2,3685769405,141,96.2,3685769407,212,19.0,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236655,333,1,2,47,15,b94pf87be9ojdgnrs5mst80un,1,43.6,94.8,2022-08-05T19:05:23.159Z,2022-08-05T19:05:26Z,3685769661,56,Back,3685769669,213,4.1,3685769663,140,32.1,3685769665,141,71.0,3685769667,212,20.2,,,,,,,,,,egmubn4rsudpbk05qfv2qlvit,E. Lieftink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236739,334,1,2,47,19,b94pf87be9ojdgnrs5mst80un,1,31.8,70.7,2022-08-05T19:05:26.423Z,2022-08-05T19:05:31Z,3685770031,141,2.8,3685770023,155,,3685770029,140,50.4,3685770033,212,50.1,3685770027,56,Right,3685770035,213,5.1,3685770025,196,,3685770037,1,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236765,335,1,2,47,24,b94pf87be9ojdgnrs5mst80un,1,47.1,19,2022-08-05T19:05:31.863Z,2022-08-05T19:05:33Z,3685770145,140,23.3,3685770147,141,25.1,3685770151,213,3.0,3685770149,212,25.3,3685770143,56,Back,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236829,336,1,2,47,26,b94pf87be9ojdgnrs5mst80un,1,23.3,25.1,2022-08-05T19:05:33.415Z,2022-08-05T19:05:38Z,3685770441,212,24.8,3685770437,140,26.4,3685770435,56,Back,3685770439,141,61.2,3685770443,213,1.4,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236893,337,1,2,47,31,b94pf87be9ojdgnrs5mst80un,1,38.3,62.6,2022-08-05T19:05:38.712Z,2022-08-05T19:05:44Z,3685770791,140,73.2,3685770787,155,,3685770789,56,Right,3685770799,1,,3685770793,141,7.3,3685770795,212,52.5,3685770797,213,5.5,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236963,338,1,2,47,37,b94pf87be9ojdgnrs5mst80un,1,74.2,5.9,2022-08-05T19:05:44.854Z,2022-08-05T19:07:23Z,3685771167,212,34.7,3685772029,210,15,3685772033,154,,3685771169,213,1.1,3685771163,140,89.7,3685771171,1,,3685771161,56,Center,3685771165,141,51.0,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,3685771157,2,,3685771159,155,1,,,,,,,,,,,,,,,,,,,,,,,,,
2442236967,339,15,2,47,41,b94pf87be9ojdgnrs5mst80un,1,89.6,50.9,2022-08-05T19:05:48.468Z,2022-08-05T19:07:23Z,3685772075,328,,3685771185,22,,3685772065,154,,3685774149,233,518,3685777533,108,,3685772059,114,,3685771331,20,,3685772067,55,338,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,3685772077,146,97.6,3685771187,17,,3685772063,29,3685772079,147,50.9,3685772073,103,3685771189,56,,8.2,Center,3685772071,102,3685772061,78,,,,50.9,,,,,
2442236945,518,10,2,47,41,59t7flioj4w4mpwnrwbm0m8ck,1,4.4,47.9,2022-08-05T19:05:48.568Z,2022-08-05T19:07:49Z,3685774031,177,,3685771075,56,Back,3685774167,233,339,3685774033,178,,3685774035,182,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442236969,519,52,2,47,43,59t7flioj4w4mpwnrwbm0m8ck,1,10.3,48.8,2022-08-05T19:05:50.284Z,2022-08-05T19:05:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237181,520,1,2,47,53,59t7flioj4w4mpwnrwbm0m8ck,1,7.5,49.9,2022-08-05T19:06:00.984Z,2022-08-05T19:06:07Z,3685772229,56,Back,3685772233,141,75.5,3685772227,123,,3685772235,212,18.0,3685772237,213,1.3,3685772231,140,11.7,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237185,521,1,2,48,0,59t7flioj4w4mpwnrwbm0m8ck,1,11.7,75.5,2022-08-05T19:06:07.239Z,2022-08-05T19:06:08Z,3685772245,56,Back,3685772253,213,4.7,3685772247,140,12.7,3685772251,212,30.3,3685772249,141,31.0,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237201,522,1,2,48,0,59t7flioj4w4mpwnrwbm0m8ck,1,12.7,31,2022-08-05T19:06:08.071Z,2022-08-05T19:06:09Z,3685772325,56,Back,3685772337,212,17.6,3685772335,141,52.4,3685772339,213,2.2,3685772331,140,3.3,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237253,523,1,2,48,1,59t7flioj4w4mpwnrwbm0m8ck,0,3.3,52.4,2022-08-05T19:06:09.207Z,2022-08-05T19:06:12Z,3685772561,140,21.1,3685772559,56,Back,3685772563,141,100.0,3685772569,1,,3685772565,212,37.9,3685772567,213,1.1,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237295,340,5,2,48,5,b94pf87be9ojdgnrs5mst80un,1,72.4,-1.4,2022-08-05T19:06:12.674Z,2022-08-05T19:09:56Z,3685772781,56,Right,3685772783,347,,3685772785,233,524,,,,,,,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237257,524,5,2,48,5,59t7flioj4w4mpwnrwbm0m8ck,0,27.6,101.4,2022-08-05T19:06:12.674Z,2022-08-05T19:06:15Z,3685772589,347,,3685772799,233,340,3685772587,56,Back,,,,,,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237419,341,1,2,48,16,b94pf87be9ojdgnrs5mst80un,1,65.8,0,2022-08-05T19:06:24.007Z,2022-08-05T19:06:27Z,3685773425,56,Back,3685773427,140,26.0,3685773435,1,,3685773433,213,2.9,3685773423,107,,3685773429,141,16.0,3685773431,212,43.5,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237467,342,1,2,48,20,b94pf87be9ojdgnrs5mst80un,1,26,16,2022-08-05T19:06:27.351Z,2022-08-05T19:06:30Z,3685773689,56,Back,3685773691,140,11.3,3685773695,212,24.0,3685773697,213,2.3,3685773693,141,43.0,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237537,343,1,2,48,23,b94pf87be9ojdgnrs5mst80un,1,16.5,46.7,2022-08-05T19:06:30.567Z,2022-08-05T19:06:35Z,3685774081,212,33.2,3685774077,140,23.1,3685774075,56,Back,3685774083,213,1.4,3685774079,141,94.5,3685774087,1,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237579,344,1,2,48,28,b94pf87be9ojdgnrs5mst80un,1,23,94.2,2022-08-05T19:06:35.527Z,2022-08-05T19:06:38Z,3685774313,212,12.7,3685774307,56,Back,3685774311,141,76.5,3685774309,140,19.1,3685774315,213,4.4,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237599,345,1,2,48,30,b94pf87be9ojdgnrs5mst80un,0,21,78.9,2022-08-05T19:06:38.199Z,2022-08-05T19:06:39Z,3685774395,140,22.6,3685774421,286,,3685774415,236,,3685774397,141,81.8,3685774417,233,525,3685774393,56,Back,3685774399,212,2.6,3685774401,213,0.9,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237587,525,74,2,48,30,59t7flioj4w4mpwnrwbm0m8ck,1,81.9,15.6,2022-08-05T19:06:38.200Z,2022-08-05T19:09:28Z,3685774435,233,345,3685774337,285,,3685774335,56,Right,,,,,,,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442237951,346,27,2,48,59,b94pf87be9ojdgnrs5mst80un,1,0,0,2022-08-05T19:07:06.287Z,2022-08-05T19:09:57Z,3685788821,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442238155,526,27,2,48,59,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-08-05T19:07:06.287Z,2022-08-05T19:09:57Z,3685777555,53,emaf4mjxn2255qlcn1pcxn36x,3685788809,233,346,3685777553,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442238683,347,28,2,50,3,b94pf87be9ojdgnrs5mst80un,1,0,0,2022-08-05T19:08:10.903Z,2022-08-05T19:08:13Z,3685780537,233,527,3685780345,55,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442238711,527,28,2,50,3,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-08-05T19:08:10.903Z,2022-08-05T19:08:12Z,3685780481,233,347,3685780477,55,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442238763,348,68,2,50,9,b94pf87be9ojdgnrs5mst80un,1,0,0,2022-08-05T19:08:17.047Z,2022-08-05T19:08:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442238773,528,68,2,50,10,59t7flioj4w4mpwnrwbm0m8ck,0,0,0,2022-08-05T19:08:17.382Z,2022-08-05T19:08:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442238797,349,52,2,50,11,b94pf87be9ojdgnrs5mst80un,1,14.9,61.1,2022-08-05T19:08:19.191Z,2022-08-05T19:08:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
