id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2536681617,136,12,1,15,25,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.3,89,2023-04-21T18:18:57.467Z,2023-04-21T18:22:12Z,4206492459,212,10.0,4206492451,140,31.2,4206492505,167,,4206492447,56,Back,4206492463,213,1.0,4206492455,141,100.0,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681677,114,5,1,15,26,59t7flioj4w4mpwnrwbm0m8ck,1,67.4,-1.3,2023-04-21T18:18:57.958Z,2023-04-21T18:19:02Z,4206492767,233,137,4206492721,347,,4206492719,56,Right,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681625,137,5,1,15,26,dvmw7d6jb38qvv7e6ziwu0vyr,0,32.6,101.3,2023-04-21T18:18:57.958Z,2023-04-21T18:53:28Z,4206492499,347,,4206492775,233,114,4206492497,56,Back,,,,,,,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681715,115,1,1,15,30,59t7flioj4w4mpwnrwbm0m8ck,1,65.9,0,2023-04-21T18:19:01.653Z,2023-04-21T18:19:04Z,4206492937,212,18.4,4206492929,107,,4206492935,141,25.0,4206492933,140,70.7,4206492939,213,1.3,4206492931,56,Center,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681759,116,1,1,15,32,59t7flioj4w4mpwnrwbm0m8ck,1,70.7,25,2023-04-21T18:19:04.117Z,2023-04-21T18:19:06Z,4206493165,141,16.5,4206493167,212,11.5,4206493161,56,Right,4206493169,213,3.7,4206493163,140,61.2,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681779,117,1,1,15,35,59t7flioj4w4mpwnrwbm0m8ck,1,62,16.5,2023-04-21T18:19:06.725Z,2023-04-21T18:19:08Z,4206493279,141,30.9,4206493275,56,Back,4206493283,213,2.7,4206493281,212,23.6,4206493277,140,41.5,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681831,118,1,1,15,36,59t7flioj4w4mpwnrwbm0m8ck,1,41.5,30.9,2023-04-21T18:19:08.261Z,2023-04-21T18:19:12Z,4206493521,212,25.2,4206493523,213,1.2,4206493517,140,50.8,4206493519,141,65.1,4206493513,56,Center,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681881,119,1,1,15,41,59t7flioj4w4mpwnrwbm0m8ck,1,56.1,76.4,2023-04-21T18:19:12.517Z,2023-04-21T18:19:15Z,4206493725,140,75.6,4206493731,213,5.7,4206493723,56,Center,4206493727,141,56.1,4206493729,212,24.7,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681887,120,61,1,15,43,59t7flioj4w4mpwnrwbm0m8ck,1,75.6,56.1,2023-04-21T18:19:15.466Z,2023-04-21T18:19:15Z,4206493771,56,Center,,,,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681909,121,61,1,15,45,59t7flioj4w4mpwnrwbm0m8ck,0,77.4,50.6,2023-04-21T18:19:17.108Z,2023-04-21T18:19:17Z,4206493849,56,Center,,,,,,,,,,,,,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681919,138,49,1,15,46,dvmw7d6jb38qvv7e6ziwu0vyr,1,20.2,49.6,2023-04-21T18:19:17.766Z,2023-04-21T18:19:17Z,,,,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681967,139,1,1,15,46,dvmw7d6jb38qvv7e6ziwu0vyr,1,20.2,49.6,2023-04-21T18:19:18.345Z,2023-04-21T18:19:22Z,4206494153,140,15.5,4206494151,56,Back,4206494159,213,1.9,4206494157,212,15.5,4206494155,141,71.2,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536681999,140,1,1,15,50,dvmw7d6jb38qvv7e6ziwu0vyr,0,16.3,76.6,2023-04-21T18:19:22.138Z,2023-04-21T18:19:24Z,4206494293,155,,4206494305,1,,4206494299,141,76.6,4206494297,140,62.3,4206494303,213,0,4206494295,56,Center,4206494301,212,48.3,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682031,123,12,1,15,54,59t7flioj4w4mpwnrwbm0m8ck,1,33.6,11.6,2023-04-21T18:19:25.590Z,2023-04-21T18:20:06Z,4206494479,56,Back,4206494487,213,5.0,4206494509,167,,4206494481,140,36.2,4206494485,212,9.1,4206494483,141,0.0,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682033,124,5,1,15,54,59t7flioj4w4mpwnrwbm0m8ck,0,42.8,-1.2,2023-04-21T18:19:26.203Z,2023-04-21T18:22:10Z,4206494491,347,,4206505391,233,141,4206494489,56,Back,,,,,,,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682211,141,5,1,15,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.2,101.2,2023-04-21T18:19:26.203Z,2023-04-21T18:53:29Z,4206505381,233,124,4206495463,56,Left,4206495465,347,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682229,142,1,1,16,9,dvmw7d6jb38qvv7e6ziwu0vyr,0,51,100,2023-04-21T18:19:40.731Z,2023-04-21T18:19:43Z,4206495573,213,5.7,4206495565,56,Left,4206495563,107,,4206495567,140,64.9,4206495571,212,17.2,4206495569,141,87.8,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682269,125,1,1,16,12,59t7flioj4w4mpwnrwbm0m8ck,0,26.4,24.3,2023-04-21T18:19:44.150Z,2023-04-21T18:19:46Z,4206495809,213,0.3,4206495801,56,Center,4206495803,140,63.8,4206495811,1,,4206495799,157,,4206495805,141,40.9,4206495807,212,40.9,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682335,143,1,1,16,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.9,69.4,2023-04-21T18:19:48.083Z,2023-04-21T18:19:49Z,4206496135,3,,4206496141,141,71.5,4206496143,212,3.5,4206496137,56,Back,4206496139,140,42.9,4206496145,213,0.4,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682369,144,1,1,16,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,43.1,71.5,2023-04-21T18:19:49.648Z,2023-04-21T18:19:52Z,4206496261,140,32.1,4206496263,141,74.7,4206496265,212,11.8,4206496267,213,3.0,4206496259,56,Back,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682413,145,1,1,16,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,31.9,74.7,2023-04-21T18:19:51.990Z,2023-04-21T18:19:55Z,4206496473,1,,4206496465,140,41.8,4206496463,56,Back,4206496467,141,5.8,4206496471,213,4.9,4206496469,212,48.0,4206496461,196,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682427,146,1,1,16,24,dvmw7d6jb38qvv7e6ziwu0vyr,0,45,3.5,2023-04-21T18:19:55.715Z,2023-04-21T18:19:56Z,4206496517,212,42.7,4206496509,155,,4206496519,213,0.7,4206496511,56,Center,4206496521,1,,4206496515,141,46.1,4206496513,140,74.9,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682445,126,1,1,16,26,59t7flioj4w4mpwnrwbm0m8ck,0,24,51,2023-04-21T18:19:57.671Z,2023-04-21T18:19:58Z,4206496623,140,38.0,4206496621,56,Back,4206496627,212,14.7,4206496631,213,6.3,4206496625,141,50.7,4206496619,3,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682509,147,1,1,16,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,59.2,42.7,2023-04-21T18:20:01.181Z,2023-04-21T18:20:02Z,4206496921,212,10.2,4206496915,56,Center,4206496917,140,55.7,4206496923,213,1.9,4206496919,141,56.7,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682585,148,1,1,16,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,55.4,57.3,2023-04-21T18:20:02.399Z,2023-04-21T18:20:07Z,4206497281,56,Left,4206497289,213,1.2,4206497283,140,66.4,4206497285,141,98.6,4206497287,212,30.4,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682613,149,1,1,16,36,dvmw7d6jb38qvv7e6ziwu0vyr,1,67.5,91.4,2023-04-21T18:20:07.825Z,2023-04-21T18:20:09Z,4206497431,140,57.2,4206497433,141,93.6,4206497435,212,10.9,4206497437,213,3.0,4206497429,56,Left,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682669,150,1,1,16,38,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.4,93.8,2023-04-21T18:20:09.676Z,2023-04-21T18:20:13Z,4206497705,140,73.4,4206497703,56,Left,4206497707,141,93.5,4206497711,213,6.3,4206497709,212,16.8,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682681,127,45,1,16,42,59t7flioj4w4mpwnrwbm0m8ck,0,27.6,8.2,2023-04-21T18:20:13.507Z,2023-04-21T18:20:16Z,4206497773,56,Back,4206497775,285,,4206497963,233,151,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682703,151,3,1,16,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,72.4,91.8,2023-04-21T18:20:13.507Z,2023-04-21T18:20:16Z,4206497905,286,,4206497957,233,127,4206497903,56,Left,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682707,152,61,1,16,44,dvmw7d6jb38qvv7e6ziwu0vyr,0,74.3,90.6,2023-04-21T18:20:15.907Z,2023-04-21T18:20:16Z,4206497923,56,Left,,,,,,,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682713,128,49,1,16,45,59t7flioj4w4mpwnrwbm0m8ck,1,31.1,10.6,2023-04-21T18:20:16.940Z,2023-04-21T19:04:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682811,130,4,1,16,50,59t7flioj4w4mpwnrwbm0m8ck,1,38.4,11.2,2023-04-21T18:20:21.729Z,2023-04-21T18:20:23Z,4206498479,233,153,4206498449,265,,4206498451,286,,4206498443,13,,4206498445,56,Back,4206498447,152,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536682803,153,4,1,16,50,dvmw7d6jb38qvv7e6ziwu0vyr,0,61.6,88.8,2023-04-21T18:20:21.730Z,2023-04-21T18:20:24Z,4206498403,265,,4206498493,233,130,4206498405,285,,4206498399,56,Left,4206498401,152,,4206498397,13,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683189,131,1,1,17,21,59t7flioj4w4mpwnrwbm0m8ck,1,51.6,15.6,2023-04-21T18:20:52.567Z,2023-04-21T19:04:44Z,4206500363,5,,4206500375,213,5.7,4206500373,212,10.8,4206500365,152,,4206500369,140,60.0,4206500367,56,Right,4206500371,141,6.4,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683211,132,1,1,17,22,59t7flioj4w4mpwnrwbm0m8ck,1,60,6.4,2023-04-21T18:20:54.328Z,2023-04-21T18:20:55Z,4206500517,213,2.9,4206500515,212,21.3,4206500509,56,Back,4206500513,141,13.1,4206500511,140,40.2,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683297,133,1,1,17,23,59t7flioj4w4mpwnrwbm0m8ck,1,40.2,13.1,2023-04-21T18:20:55.495Z,2023-04-21T18:21:02Z,4206500993,213,1.8,4206500985,56,Back,4206500989,141,45.2,4206500991,212,22.5,4206500987,140,35.1,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683347,134,1,1,17,30,59t7flioj4w4mpwnrwbm0m8ck,1,54.5,45.5,2023-04-21T18:21:02.200Z,2023-04-21T18:21:06Z,4206501249,212,30.8,4206501243,56,Right,4206501251,213,5.1,4206501245,140,66.8,4206501247,141,4.3,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683377,135,1,1,17,34,59t7flioj4w4mpwnrwbm0m8ck,1,68.5,4.3,2023-04-21T18:21:06.088Z,2023-04-21T18:21:08Z,4206501423,212,23.7,4206501417,140,83.7,4206501413,56,Center,4206501427,213,0.8,4206501421,141,30.0,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683399,136,3,1,17,36,59t7flioj4w4mpwnrwbm0m8ck,1,85.4,20.5,2023-04-21T18:21:08.121Z,2023-04-21T18:21:10Z,4206501563,56,Right,4206501565,286,,4206501567,233,154,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683389,154,45,1,17,36,dvmw7d6jb38qvv7e6ziwu0vyr,0,14.6,79.5,2023-04-21T18:21:08.121Z,2023-04-21T18:21:10Z,4206501609,233,136,4206501503,285,,4206501501,56,Back,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683409,137,1,1,17,38,59t7flioj4w4mpwnrwbm0m8ck,0,93.4,13.7,2023-04-21T18:21:09.672Z,2023-04-21T18:21:10Z,4206501623,2,,4206501631,141,42.7,4206501625,155,,4206501635,213,1.7,4206501629,140,90.3,4206501627,56,Center,4206501633,212,20.0,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683431,155,12,1,17,40,dvmw7d6jb38qvv7e6ziwu0vyr,1,10.5,56.3,2023-04-21T18:21:11.797Z,2023-04-21T19:05:45Z,4206501705,141,60.0,4206501707,212,6.4,4206501701,56,Back,4206501709,213,0.4,4206501711,15,,4206501703,140,16.1,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683453,156,44,1,17,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,13.6,64.4,2023-04-21T18:21:13.513Z,2023-04-21T19:05:35Z,4206501809,285,,4206501807,56,Back,4206501837,233,138,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683439,138,44,1,17,42,59t7flioj4w4mpwnrwbm0m8ck,0,86.4,35.6,2023-04-21T18:21:13.514Z,2023-04-21T19:05:03Z,4206501745,56,Center,4206501861,233,156,4206501751,286,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683477,157,1,1,17,43,dvmw7d6jb38qvv7e6ziwu0vyr,0,12.4,64.9,2023-04-21T18:21:14.750Z,2023-04-21T19:05:37Z,4206501933,212,15.7,4206501925,3,,4206501931,141,55.5,4206501927,56,Back,4206501929,140,26.1,4206501935,213,5.9,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683483,139,8,1,17,45,59t7flioj4w4mpwnrwbm0m8ck,1,61,40.1,2023-04-21T18:21:16.649Z,2023-04-21T18:21:16Z,4206501947,56,Center,,,,,,,,,,,,,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683555,140,1,1,17,49,59t7flioj4w4mpwnrwbm0m8ck,0,64.6,30,2023-04-21T18:21:20.985Z,2023-04-21T19:05:31Z,4206502313,140,55.3,4206502319,213,2.4,4206502311,56,Center,4206502317,212,12.8,4206502315,141,42.1,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683563,158,1,1,17,50,dvmw7d6jb38qvv7e6ziwu0vyr,0,31.8,62,2023-04-21T18:21:22.293Z,2023-04-21T20:06:10Z,4206502353,213,6.1,4206502349,141,59.7,4206502351,212,7.1,4206502345,56,Back,4206502347,140,38.4,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683581,141,1,1,17,50,59t7flioj4w4mpwnrwbm0m8ck,1,55.3,42.1,2023-04-21T18:21:22.312Z,2023-04-21T19:05:22Z,4206502431,140,73.9,4206502433,141,8.6,4206502435,212,30.0,4206502429,56,Right,4206502437,213,5.4,,,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683675,142,1,1,17,53,59t7flioj4w4mpwnrwbm0m8ck,0,73.9,8.6,2023-04-21T18:21:24.553Z,2023-04-21T18:21:29Z,4206502883,212,67.8,4206502875,155,,4206502881,141,100.0,4206502877,56,Left,4206502879,140,98.6,4206502887,1,,4206502873,2,,4206502885,213,1.2,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683595,159,43,1,17,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2023-04-21T18:21:25.119Z,2023-04-21T18:21:28Z,4206502513,285,0,4206502511,56,Back,4206502825,144,7,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683717,160,56,1,18,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2023-04-21T18:21:31.608Z,2023-04-21T18:21:31Z,4206503037,56,Back,,,,,,,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683677,143,5,1,18,0,59t7flioj4w4mpwnrwbm0m8ck,0,97.7,101.2,2023-04-21T18:21:32.202Z,2023-04-21T18:21:58Z,4206503987,233,161,4206502889,56,Left,4206502891,347,,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683895,161,5,1,18,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,2.3,-1.2,2023-04-21T18:21:32.202Z,2023-04-21T18:53:29Z,4206503941,347,,4206503965,233,143,4206503937,56,Back,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683973,162,1,1,18,16,dvmw7d6jb38qvv7e6ziwu0vyr,0,7,0,2023-04-21T18:21:48.117Z,2023-04-21T18:21:50Z,4206504379,140,22.4,4206504385,213,0.2,4206504375,107,,4206504383,212,16.4,4206504381,141,2.6,4206504377,56,Back,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536683981,144,1,1,18,19,59t7flioj4w4mpwnrwbm0m8ck,0,77.7,90.3,2023-04-21T18:21:51.482Z,2023-04-21T18:21:52Z,4206504447,141,46.3,4206504453,1,,4206504441,157,,4206504449,212,33.6,4206504445,140,92.2,4206504451,213,5.2,4206504443,56,Center,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684007,163,52,1,18,22,dvmw7d6jb38qvv7e6ziwu0vyr,1,8.3,50.4,2023-04-21T18:21:54.204Z,2023-04-21T18:21:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684105,164,1,1,18,27,dvmw7d6jb38qvv7e6ziwu0vyr,1,8.3,50.4,2023-04-21T18:21:59.320Z,2023-04-21T18:22:02Z,4206505019,56,Back,4206505025,212,25.5,4206505027,213,5.1,4206505021,140,17.7,4206505023,141,15.9,4206505017,123,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684127,165,1,1,18,31,dvmw7d6jb38qvv7e6ziwu0vyr,1,20.7,13.4,2023-04-21T18:22:02.757Z,2023-04-21T18:22:04Z,4206505121,212,17.3,4206505115,56,Back,4206505117,140,14.0,4206505123,213,2.0,4206505119,141,36.6,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684147,166,1,1,18,33,dvmw7d6jb38qvv7e6ziwu0vyr,1,14.3,37.3,2023-04-21T18:22:04.664Z,2023-04-21T18:22:08Z,4206505263,141,78.4,4206505261,140,25.4,4206505267,213,1.2,4206505259,56,Back,4206505265,212,30.3,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684171,167,1,1,18,36,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.4,78.4,2023-04-21T18:22:08.001Z,2023-04-21T18:22:10Z,4206505427,213,0.7,4206505419,56,Back,4206505425,212,20.7,4206505423,141,97.5,4206505421,140,40.7,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684193,168,1,1,18,38,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.8,95.3,2023-04-21T18:22:10.345Z,2023-04-21T18:22:13Z,4206505573,56,Back,4206505579,212,16.4,4206505577,141,71.7,4206505581,213,4.9,4206505575,140,42.8,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684213,169,1,1,18,41,dvmw7d6jb38qvv7e6ziwu0vyr,1,43.9,75.6,2023-04-21T18:22:13.150Z,2023-04-21T18:22:14Z,4206505679,141,93.9,4206505681,212,14.0,4206505677,140,37.7,4206505675,56,Back,4206505683,213,2.1,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684255,170,1,1,18,42,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.1,94.2,2023-04-21T18:22:14.453Z,2023-04-21T18:22:17Z,4206505873,141,81.4,4206505871,140,26.9,4206505877,213,3.8,4206505869,56,Back,4206505875,212,13.8,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684281,171,1,1,18,46,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.9,81.4,2023-04-21T18:22:17.778Z,2023-04-21T18:22:20Z,4206506005,56,Back,4206506015,1,,4206506013,213,4.9,4206506003,196,,4206506007,140,37.6,4206506009,141,11.3,4206506011,212,49.0,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684343,172,1,1,18,49,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.6,11.3,2023-04-21T18:22:20.733Z,2023-04-21T18:22:25Z,4206506339,56,Back,4206506345,212,10.1,4206506343,141,13.2,4206506341,140,28.1,4206506349,213,3.0,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536684387,173,1,1,18,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,28.1,13.4,2023-04-21T18:22:25.611Z,2023-04-21T18:22:29Z,4206506549,56,Right,4206506553,141,4.0,4206506551,140,56.3,4206506557,213,6.1,4206506555,212,30.3,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
