id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,assist
2538857019,190,5,1,25,21,bqm1bnp1bh2apyudlz1o1whr3,0,24.6,-1.2,2023-04-24T18:25:40.155Z,2023-04-24T18:25:48Z,4218124045,347,,4218124043,56,Back,4218124511,233,296,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857097,296,5,1,25,21,2xlnfgrl6r18ftv38unwp7h4s,1,75.4,101.2,2023-04-24T18:25:40.155Z,2023-04-24T18:54:13Z,4218124501,233,190,4218124485,56,Left,4218124487,347,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857111,297,1,1,25,28,2xlnfgrl6r18ftv38unwp7h4s,1,76.8,100,2023-04-24T18:25:47.596Z,2023-04-24T18:25:49Z,4218124601,107,,4218124609,212,8.4,4218124611,213,4.5,4218124607,141,90.0,4218124605,140,75.1,4218124603,56,Left,,,,,,,9yvaqepplk8s4cjqjbtyb24gk,R. Tytens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857115,298,1,1,25,30,2xlnfgrl6r18ftv38unwp7h4s,0,75.1,90.8,2023-04-24T18:25:49.564Z,2023-04-24T18:25:50Z,4218124687,233,191,4218124693,286,,4218124685,236,,4218124631,56,Left,4218124633,140,77.1,4218124637,212,2.4,4218124635,141,92.6,4218124639,213,0.5,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857119,191,74,1,25,30,bqm1bnp1bh2apyudlz1o1whr3,1,21.3,7,2023-04-24T18:25:49.565Z,2023-04-24T18:53:55Z,4218124651,56,Back,4218124653,285,,4218124733,233,298,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857147,192,49,1,25,33,bqm1bnp1bh2apyudlz1o1whr3,1,32.8,30.6,2023-04-24T18:25:52.369Z,2023-04-24T18:25:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857159,193,1,1,25,33,bqm1bnp1bh2apyudlz1o1whr3,0,32.8,30.6,2023-04-24T18:25:52.544Z,2023-04-24T18:25:53Z,4218124879,56,Back,4218124887,213,5.0,4218124883,141,0.0,4218124885,212,22.2,4218124881,140,38.7,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857161,194,5,1,25,34,bqm1bnp1bh2apyudlz1o1whr3,0,40.2,-1.2,2023-04-24T18:25:52.908Z,2023-04-24T18:54:14Z,4218125623,233,299,4218124895,347,,4218124893,56,Back,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857269,299,5,1,25,34,2xlnfgrl6r18ftv38unwp7h4s,1,59.8,101.2,2023-04-24T18:25:52.908Z,2023-04-24T18:26:05Z,4218125587,56,Left,4218125591,347,,4218125605,233,194,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857277,300,1,1,25,46,2xlnfgrl6r18ftv38unwp7h4s,0,63.7,100,2023-04-24T18:26:05.387Z,2023-04-24T18:26:06Z,4218125641,140,70.4,4218125639,56,Left,4218125637,107,,4218125645,212,11.5,4218125643,141,88.3,4218125647,213,5.4,,,,,,,9yvaqepplk8s4cjqjbtyb24gk,R. Tytens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857299,195,8,1,25,50,bqm1bnp1bh2apyudlz1o1whr3,1,31.1,28.2,2023-04-24T18:26:09.184Z,2023-04-24T18:26:10Z,4218125815,15,,4218125777,56,Back,,,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857339,301,1,1,25,50,2xlnfgrl6r18ftv38unwp7h4s,1,50.3,89.1,2023-04-24T18:26:09.245Z,2023-04-24T18:26:14Z,4218126007,141,54.5,4218126005,140,39.3,4218126003,56,Back,4218126011,213,4.3,4218126009,212,26.2,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857355,302,1,1,25,55,2xlnfgrl6r18ftv38unwp7h4s,1,43.9,36.7,2023-04-24T18:26:14.571Z,2023-04-24T18:26:16Z,4218126091,140,62.3,4218126089,56,Center,4218126097,213,0.2,4218126095,212,19.8,4218126093,141,43.1,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857363,303,1,1,25,57,2xlnfgrl6r18ftv38unwp7h4s,0,61.7,38.6,2023-04-24T18:26:16.571Z,2023-04-24T18:26:19Z,4218126131,212,2.1,4218126335,233,196,4218126333,236,,4218126339,286,,4218126127,140,61.9,4218126125,56,Center,4218126133,213,4.8,4218126129,141,35.5,2x8ywg6gxd17rqfo5a3iharfu,F. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857385,196,74,1,25,57,bqm1bnp1bh2apyudlz1o1whr3,1,34.4,70.5,2023-04-24T18:26:16.572Z,2023-04-24T18:53:56Z,4218126291,56,Back,4218126345,233,303,4218126293,285,,,,,,,,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857413,304,1,1,26,1,2xlnfgrl6r18ftv38unwp7h4s,1,60.1,25.8,2023-04-24T18:26:19.709Z,2023-04-24T18:26:23Z,4218126479,155,,4218126481,56,Center,4218126491,212,27.8,4218126487,141,23.7,4218126493,213,6.2,4218126485,140,86.5,,,,,,,2x8ywg6gxd17rqfo5a3iharfu,F. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857447,305,1,1,26,4,2xlnfgrl6r18ftv38unwp7h4s,1,87.2,24.7,2023-04-24T18:26:22.908Z,2023-04-24T18:31:03Z,4218126701,140,84.2,4218126699,56,Center,4218140299,154,,4218126703,141,38.3,4218126705,212,9.8,4218126707,213,1.9,4218140297,210,15,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2538857449,306,15,1,26,7,2xlnfgrl6r18ftv38unwp7h4s,1,85,41.8,2023-04-24T18:26:26.205Z,2023-04-24T18:31:04Z,4218126717,22,,4218140337,230,97.8,4218140333,146,86.3,4218140335,147,42.6,4218126723,56,Center,4218126719,17,,4218140321,154,,4218139685,233,197,8npu0cbqjrhwv5km1w29kh016,S. Colyn,4218139627,82,,4218139623,72,,4218140329,103,19.4,,4218140317,78,4218140341,231,48.2,4218140327,102,49.6,4218140323,55,4218140319,29,,,,,305,,
2538857463,197,10,1,26,7,bqm1bnp1bh2apyudlz1o1whr3,1,14.9,59.3,2023-04-24T18:26:26.305Z,2023-04-24T18:30:53Z,4218126799,56,Back,4218139697,233,306,4218126797,94,,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857497,198,52,1,26,12,bqm1bnp1bh2apyudlz1o1whr3,1,2.3,66.3,2023-04-24T18:26:30.944Z,2023-04-24T18:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857745,199,1,1,26,38,bqm1bnp1bh2apyudlz1o1whr3,0,12.8,55.7,2023-04-24T18:26:57.328Z,2023-04-24T18:31:46Z,4218128605,189,,4218141893,123,,4218128387,213,6.1,4218128385,212,15.8,4218128383,141,50.7,4218128379,56,Back,4218128381,140,27.5,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857809,200,49,1,26,45,bqm1bnp1bh2apyudlz1o1whr3,1,34.5,28,2023-04-24T18:27:04.624Z,2023-04-24T18:27:04Z,,,,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857823,201,1,1,26,46,bqm1bnp1bh2apyudlz1o1whr3,1,34.5,28,2023-04-24T18:27:04.960Z,2023-04-24T18:27:06Z,4218128771,141,57.5,4218128767,56,Back,4218128769,140,35.1,4218128773,212,20.1,4218128775,213,1.5,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857865,202,1,1,26,47,bqm1bnp1bh2apyudlz1o1whr3,1,35.1,65.5,2023-04-24T18:27:06.496Z,2023-04-24T18:27:12Z,4218128999,56,Left,4218129001,140,67.0,4218129007,213,0.5,4218129005,212,39.1,4218129003,141,95.3,4218129009,1,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857875,203,1,1,26,53,bqm1bnp1bh2apyudlz1o1whr3,0,76,96.6,2023-04-24T18:27:12.161Z,2023-04-24T18:27:14Z,4218129073,213,5.4,4218129061,2,,4218129069,141,75.0,4218129071,212,19.5,4218129063,155,,4218129067,140,88.2,4218129065,56,Center,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857873,307,12,1,26,54,2xlnfgrl6r18ftv38unwp7h4s,1,7.8,22.8,2023-04-24T18:27:13.227Z,2023-04-24T18:27:14Z,4218129049,56,Back,4218129099,167,,4218129051,140,0.0,4218129057,213,3.9,4218129053,141,8.3,4218129055,212,13.9,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857891,204,6,1,26,55,bqm1bnp1bh2apyudlz1o1whr3,1,94.8,83.4,2023-04-24T18:27:14.085Z,2023-04-24T18:54:19Z,4218129119,73,,4218129121,233,308,4218129117,56,Left,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538857883,308,6,1,26,55,2xlnfgrl6r18ftv38unwp7h4s,0,5.2,16.6,2023-04-24T18:27:14.085Z,2023-04-24T18:27:16Z,4218129153,233,204,4218129095,56,Back,4218129097,73,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858075,205,1,1,27,20,bqm1bnp1bh2apyudlz1o1whr3,1,99.5,99.5,2023-04-24T18:27:38.880Z,2023-04-24T18:27:56Z,4218130351,224,,4218130361,213,4.4,4218130359,212,30.2,4218130355,140,90.1,4218130357,141,57.6,4218130353,56,Center,4218130349,155,,4218130345,2,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,4218130347,6,,4218130923,210,15,4218130925,154,,1,,,,,,,,,,,,,,,,,,,
2538858077,206,15,1,27,24,bqm1bnp1bh2apyudlz1o1whr3,1,91.2,57.6,2023-04-24T18:27:43.120Z,2023-04-24T18:27:56Z,4218130505,328,,4218130371,17,,4218130373,56,Center,4218130953,102,46.5,4218130957,146,98.9,4218130955,103,17.1,4218130501,15,,4218130959,147,49.1,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,4218130947,154,,4218130943,80,,4218130945,29,,,4218130949,55,4218130525,233,311,4218130499,25,,,,,,,,,205,,,
2538858081,311,10,1,27,24,2xlnfgrl6r18ftv38unwp7h4s,1,2.6,50.1,2023-04-24T18:27:43.220Z,2023-04-24T18:27:48Z,4218130537,233,206,4218130389,56,Back,4218130387,182,,4218130385,179,,4218130383,177,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858079,310,52,1,27,24,2xlnfgrl6r18ftv38unwp7h4s,1,2.6,50.1,2023-04-24T18:27:43.286Z,2023-04-24T18:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858249,312,1,1,27,46,2xlnfgrl6r18ftv38unwp7h4s,1,13.9,51.5,2023-04-24T18:28:04.780Z,2023-04-24T18:28:12Z,4218131445,212,38.4,4218131687,189,,4218131447,213,5.6,4218131443,141,17.1,4218131449,1,,4218131431,199,,4218131435,56,Back,4218131439,140,42.9,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858253,313,1,1,27,48,2xlnfgrl6r18ftv38unwp7h4s,1,42.9,17.1,2023-04-24T18:28:07.291Z,2023-04-24T18:28:08Z,4218131485,141,5.3,4218131487,212,9.9,4218131483,140,37.3,4218131489,213,4.1,4218131481,56,Back,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858259,314,1,1,27,49,2xlnfgrl6r18ftv38unwp7h4s,1,37.3,5.3,2023-04-24T18:28:08.187Z,2023-04-24T18:28:09Z,4218131527,56,Back,4218131529,140,20.1,4218131533,212,21.0,4218131535,213,2.6,4218131531,141,21.2,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858275,315,1,1,27,50,2xlnfgrl6r18ftv38unwp7h4s,1,20.1,21.2,2023-04-24T18:28:09.211Z,2023-04-24T18:28:12Z,4218131679,141,40.4,4218131677,140,8.2,4218131675,56,Back,4218131681,212,18.1,4218131683,213,2.3,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858287,316,1,1,27,54,2xlnfgrl6r18ftv38unwp7h4s,1,8.6,46.1,2023-04-24T18:28:13.019Z,2023-04-24T18:28:14Z,4218131767,212,27.4,4218131763,140,12.5,4218131765,141,86.0,4218131769,213,1.4,4218131761,56,Back,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858351,317,1,1,27,55,2xlnfgrl6r18ftv38unwp7h4s,0,12.5,86,2023-04-24T18:28:14.540Z,2023-04-24T18:28:21Z,4218132121,141,78.5,4218132127,1,,4218132123,212,81.7,4218132125,213,6.2,4218132119,140,90.2,4218132117,56,Center,4218132115,157,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858353,207,52,1,28,2,bqm1bnp1bh2apyudlz1o1whr3,1,7.1,23.9,2023-04-24T18:28:21.521Z,2023-04-24T18:28:21Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858439,208,1,1,28,8,bqm1bnp1bh2apyudlz1o1whr3,1,12.8,38.3,2023-04-24T18:28:26.832Z,2023-04-24T18:28:30Z,4218132651,213,5.3,4218132649,212,16.2,4218132641,123,,4218132645,140,21.7,4218132647,141,18.9,4218132643,56,Back,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858455,209,1,1,28,11,bqm1bnp1bh2apyudlz1o1whr3,0,22.3,16.1,2023-04-24T18:28:30.303Z,2023-04-24T18:28:32Z,4218132759,212,20.5,4218132761,213,0.7,4218132755,140,37.8,4218132757,141,34.5,4218132753,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858489,318,8,1,28,16,2xlnfgrl6r18ftv38unwp7h4s,1,61.4,54,2023-04-24T18:28:34.972Z,2023-04-24T18:28:35Z,4218132893,56,Center,,,,,,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858535,210,1,1,28,18,bqm1bnp1bh2apyudlz1o1whr3,1,49.1,48.5,2023-04-24T18:28:36.703Z,2023-04-24T18:28:38Z,4218133149,56,Back,4218133151,140,44.9,4218133157,213,3.0,4218133153,141,49.4,4218133155,212,4.5,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858555,211,1,1,28,19,bqm1bnp1bh2apyudlz1o1whr3,1,41.7,38.8,2023-04-24T18:28:38.576Z,2023-04-24T18:28:41Z,4218133275,140,63.9,4218133277,141,7.1,4218133273,56,Right,4218133279,212,31.7,4218133283,213,5.5,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858579,212,1,1,28,22,bqm1bnp1bh2apyudlz1o1whr3,1,61,8.5,2023-04-24T18:28:41.376Z,2023-04-24T18:28:43Z,4218133427,141,9.2,4218133425,140,45.4,4218133423,56,Back,4218133431,213,3.1,4218133429,212,16.4,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858619,213,1,1,28,24,bqm1bnp1bh2apyudlz1o1whr3,1,44.4,10.9,2023-04-24T18:28:43.631Z,2023-04-24T18:28:46Z,4218133589,140,28.4,4218133595,213,2.5,4218133593,212,21.3,4218133587,56,Back,4218133591,141,30.1,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858667,214,1,1,28,27,bqm1bnp1bh2apyudlz1o1whr3,1,26.1,36.1,2023-04-24T18:28:46.415Z,2023-04-24T18:28:51Z,4218133921,141,67.0,4218133917,56,Back,4218133925,213,1.4,4218133923,212,21.3,4218133919,140,29.2,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858707,215,1,1,28,32,bqm1bnp1bh2apyudlz1o1whr3,1,36.7,66.6,2023-04-24T18:28:50.927Z,2023-04-24T18:28:55Z,4218134183,141,42.1,4218134189,212,17.3,4218134179,56,Back,4218134191,213,4.4,4218134181,140,32.4,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858737,216,1,1,28,36,bqm1bnp1bh2apyudlz1o1whr3,1,29.7,30.7,2023-04-24T18:28:55.088Z,2023-04-24T18:28:58Z,4218134343,213,4.2,4218134331,56,Back,4218134335,141,11.9,4218134333,140,23.1,4218134339,212,14.5,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858767,217,1,1,28,39,bqm1bnp1bh2apyudlz1o1whr3,1,21.9,13.5,2023-04-24T18:28:58.287Z,2023-04-24T18:29:00Z,4218134501,140,9.3,4218134499,56,Back,4218134505,212,22.4,4218134507,213,2.2,4218134503,141,40.0,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858785,218,1,1,28,42,bqm1bnp1bh2apyudlz1o1whr3,0,9.1,40.6,2023-04-24T18:29:00.720Z,2023-04-24T18:29:03Z,4218134611,212,55.4,4218134607,140,61.9,4218134605,56,Center,4218134603,155,,4218134613,213,6.3,4218134615,1,,4218134609,141,40.3,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858819,319,1,1,28,45,2xlnfgrl6r18ftv38unwp7h4s,1,45.3,65.1,2023-04-24T18:29:04.107Z,2023-04-24T18:29:07Z,4218134791,141,69.0,4218134789,140,61.8,4218134785,3,,4218134793,212,17.5,4218134787,56,Center,4218134795,213,0.2,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858823,320,61,1,28,48,2xlnfgrl6r18ftv38unwp7h4s,0,61.8,69,2023-04-24T18:29:07.034Z,2023-04-24T18:29:07Z,4218134803,56,Center,,,,,,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858821,219,49,1,28,48,bqm1bnp1bh2apyudlz1o1whr3,1,32.5,30.3,2023-04-24T18:29:07.136Z,2023-04-24T18:29:07Z,,,,,,,,,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858879,220,1,1,28,48,bqm1bnp1bh2apyudlz1o1whr3,1,32.6,27.9,2023-04-24T18:29:07.568Z,2023-04-24T18:29:12Z,4218135121,140,23.0,4218135123,141,12.6,4218135119,56,Back,4218135125,212,14.5,4218135127,213,3.9,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858907,221,1,1,28,54,bqm1bnp1bh2apyudlz1o1whr3,0,13.8,9.7,2023-04-24T18:29:12.720Z,2023-04-24T18:29:17Z,4218135283,1,,4218135279,212,42.0,4218135271,155,,4218135281,213,0.7,4218135277,141,49.7,4218135275,140,44.3,4218135273,56,Back,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858893,321,44,1,28,56,2xlnfgrl6r18ftv38unwp7h4s,1,54.8,53,2023-04-24T18:29:15.483Z,2023-04-24T18:29:17Z,4218135217,56,Center,4218135315,233,222,4218135219,286,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858909,222,44,1,28,56,bqm1bnp1bh2apyudlz1o1whr3,0,45.2,47,2023-04-24T18:29:15.484Z,2023-04-24T18:29:18Z,4218135289,285,,4218135331,233,321,4218135287,56,Back,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858913,322,1,1,28,57,2xlnfgrl6r18ftv38unwp7h4s,0,53.5,56.1,2023-04-24T18:29:15.707Z,2023-04-24T18:29:18Z,4218135345,213,5.3,4218135343,212,22.5,4218135341,141,28.0,4218135339,140,64.8,4218135337,56,Center,4218135335,3,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858947,223,1,1,28,59,bqm1bnp1bh2apyudlz1o1whr3,1,31.2,83.3,2023-04-24T18:29:18.639Z,2023-04-24T18:29:24Z,4218135587,213,3.8,4218135585,212,9.6,4218135577,56,Back,4218135581,141,74.2,4218135579,140,24.2,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858955,224,1,1,29,5,bqm1bnp1bh2apyudlz1o1whr3,1,29.8,58.7,2023-04-24T18:29:24.192Z,2023-04-24T18:29:26Z,4218135653,213,5.4,4218135655,1,,4218135647,140,53.7,4218135643,155,,4218135645,56,Right,4218135649,141,10.4,4218135651,212,41.3,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858971,225,1,1,29,8,bqm1bnp1bh2apyudlz1o1whr3,0,53.4,9.7,2023-04-24T18:29:26.848Z,2023-04-24T18:29:29Z,4218135751,140,71.7,4218135749,56,Right,4218135757,213,0.1,4218135753,141,12.2,4218135755,212,19.3,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858987,323,8,1,29,12,2xlnfgrl6r18ftv38unwp7h4s,1,25.5,96.2,2023-04-24T18:29:30.898Z,2023-04-24T18:31:30Z,4218135873,56,Back,,,,,,,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538859063,226,5,1,29,12,bqm1bnp1bh2apyudlz1o1whr3,1,72.9,-1.6,2023-04-24T18:29:31.359Z,2023-04-24T18:29:41Z,4218136257,56,Right,4218136261,233,324,4218136259,347,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538858995,324,5,1,29,12,2xlnfgrl6r18ftv38unwp7h4s,0,27.1,101.6,2023-04-24T18:29:31.359Z,2023-04-24T18:54:14Z,4218135923,347,,4218136295,233,226,4218135921,56,Back,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538859165,227,1,1,29,33,bqm1bnp1bh2apyudlz1o1whr3,1,73.6,0,2023-04-24T18:29:52.495Z,2023-04-24T18:29:54Z,4218136889,56,Right,4218136897,213,0.9,4218136893,141,14.6,4218136895,212,13.8,4218136887,107,,4218136891,140,81.7,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538859187,228,1,1,29,35,bqm1bnp1bh2apyudlz1o1whr3,1,81.8,14.6,2023-04-24T18:29:54.160Z,2023-04-24T18:29:57Z,4218137023,213,4.4,4218137019,141,6.7,4218137017,140,80.1,4218137015,56,Right,4218137021,212,5.7,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538859209,229,1,1,29,38,bqm1bnp1bh2apyudlz1o1whr3,0,84.1,4.6,2023-04-24T18:29:56.960Z,2023-04-24T18:30:00Z,4218137161,56,Center,4218137159,155,,4218137157,2,,4218137169,213,1.4,4218137165,141,53.7,4218137163,140,90.0,4218137167,212,34.0,4218137171,1,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
