id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/16/value
2540228945,104,1,1,10,7,dac758ef858jbq7pcb3gfwite,1,3,46.6,2023-04-28T18:12:03.190Z,2023-04-28T18:12:07Z,4232373579,212,46.4,4232373573,140,32.9,4232373577,141,96.9,4232373583,1,,4232373567,56,Back,4232373581,213,0.8,4232373563,155,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229023,105,1,1,10,12,dac758ef858jbq7pcb3gfwite,1,37.2,97.2,2023-04-28T18:12:07.741Z,2023-04-28T18:12:13Z,4232373951,141,97.8,4232373949,140,55.5,4232373947,56,Left,4232373953,212,19.2,4232373955,213,0.0,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229047,106,1,1,10,18,dac758ef858jbq7pcb3gfwite,0,66.9,93.6,2023-04-28T18:12:13.349Z,2023-04-28T18:12:14Z,4232374081,212,8.6,4232374085,213,5.4,4232374079,141,83.9,4232374073,56,Left,4232374075,140,72.2,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229067,103,49,1,10,19,2xlnfgrl6r18ftv38unwp7h4s,1,26,26.9,2023-04-28T18:12:14.927Z,2023-04-28T18:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229117,104,1,1,10,20,2xlnfgrl6r18ftv38unwp7h4s,1,26.7,24,2023-04-28T18:12:15.952Z,2023-04-28T18:12:18Z,4232374453,213,1.7,4232374447,140,25.3,4232374451,212,9.4,4232374445,56,Back,4232374449,141,37.6,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229129,105,1,1,10,22,2xlnfgrl6r18ftv38unwp7h4s,1,25.7,39.1,2023-04-28T18:12:17.999Z,2023-04-28T18:12:19Z,4232374521,140,35.3,4232374523,141,56.7,4232374525,212,15.6,4232374519,56,Back,4232374527,213,0.9,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229173,106,1,1,10,24,2xlnfgrl6r18ftv38unwp7h4s,1,34,56.2,2023-04-28T18:12:19.743Z,2023-04-28T18:12:22Z,4232374751,141,77.9,4232374753,212,15.1,4232374749,140,31.1,4232374745,56,Back,4232374755,213,1.8,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229205,107,1,1,10,27,2xlnfgrl6r18ftv38unwp7h4s,0,32.4,79.4,2023-04-28T18:12:22.479Z,2023-04-28T18:12:24Z,4232374995,140,48.4,4232374999,141,84.9,4232374993,56,Back,4232375001,212,17.2,4232375005,213,0.2,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229213,107,8,1,10,29,dac758ef858jbq7pcb3gfwite,1,53.5,8.6,2023-04-28T18:12:25.093Z,2023-04-28T18:12:25Z,4232375019,56,Right,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229249,108,3,1,10,31,2xlnfgrl6r18ftv38unwp7h4s,1,57,90.4,2023-04-28T18:12:26.670Z,2023-04-28T18:12:29Z,4232375229,56,Left,4232375231,286,,4232375249,233,108,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229235,108,45,1,10,31,dac758ef858jbq7pcb3gfwite,0,43,9.6,2023-04-28T18:12:26.670Z,2023-04-28T18:12:29Z,4232375267,233,108,4232375131,285,,4232375129,56,Back,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229291,109,1,1,10,34,2xlnfgrl6r18ftv38unwp7h4s,1,65.5,87.6,2023-04-28T18:12:29.327Z,2023-04-28T18:12:32Z,4232375427,140,67.7,4232375429,141,76.8,4232375425,56,Center,4232375431,212,7.7,4232375433,213,5.0,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229331,110,1,1,10,36,2xlnfgrl6r18ftv38unwp7h4s,1,70.4,81.4,2023-04-28T18:12:31.903Z,2023-04-28T18:12:34Z,4232375641,140,77.4,4232375639,56,Center,4232375645,212,19.6,4232375643,141,54.7,4232375647,213,5.1,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229337,111,61,1,10,38,2xlnfgrl6r18ftv38unwp7h4s,0,77.4,54.7,2023-04-28T18:12:34.191Z,2023-04-28T18:12:34Z,4232375655,56,Center,,,,,,,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229335,109,49,1,10,39,dac758ef858jbq7pcb3gfwite,1,30.8,53.4,2023-04-28T18:12:34.366Z,2023-04-28T18:12:34Z,,,,,,,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229437,110,1,1,10,45,dac758ef858jbq7pcb3gfwite,1,33,58.1,2023-04-28T18:12:40.348Z,2023-04-28T18:12:41Z,4232376215,212,11.4,4232376209,56,Back,4232376213,141,42.1,4232376217,213,4.4,4232376211,140,29.9,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229505,111,1,1,10,46,dac758ef858jbq7pcb3gfwite,1,29.8,40.9,2023-04-28T18:12:41.845Z,2023-04-28T18:12:45Z,4232376599,141,14.3,4232376595,56,Back,4232376603,213,4.8,4232376597,140,31.0,4232376601,212,18.1,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229591,112,1,1,10,50,dac758ef858jbq7pcb3gfwite,1,30.1,6.2,2023-04-28T18:12:45.614Z,2023-04-28T18:12:52Z,4232377045,212,65.4,4232377049,213,0.2,4232377031,155,,4232377051,1,,4232377037,140,91.5,4232377041,141,22.7,4232377035,56,Center,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229597,113,61,1,10,56,dac758ef858jbq7pcb3gfwite,0,95.2,26.5,2023-04-28T18:12:52.061Z,2023-04-28T18:12:52Z,4232377081,56,Center,,,,,,,,,,,,,,,,,,,,,,8loz5cz4zynb8plfusi3ewd79,I. Azzaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229611,112,52,1,10,59,2xlnfgrl6r18ftv38unwp7h4s,1,1.5,55.4,2023-04-28T18:12:54.415Z,2023-04-28T18:12:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229745,113,1,1,10,59,2xlnfgrl6r18ftv38unwp7h4s,1,1.5,55.4,2023-04-28T18:12:54.864Z,2023-04-28T18:13:03Z,4232377845,140,37.1,4232377849,212,39.0,4232377843,56,Back,4232377851,213,6.0,4232377847,141,39.0,4232377853,1,,4232377841,123,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229779,114,1,1,11,7,2xlnfgrl6r18ftv38unwp7h4s,1,38.8,36.5,2023-04-28T18:13:03.087Z,2023-04-28T18:13:06Z,4232378047,212,21.7,4232378045,141,59.2,4232378043,140,24.3,4232378049,213,2.3,4232378041,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229815,115,1,1,11,11,2xlnfgrl6r18ftv38unwp7h4s,1,26.1,53.4,2023-04-28T18:13:06.815Z,2023-04-28T18:13:11Z,4232378303,213,5.2,4232378301,212,24.9,4232378295,56,Back,4232378299,141,20.9,4232378297,140,37.0,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229833,116,1,1,11,16,2xlnfgrl6r18ftv38unwp7h4s,1,37,20.9,2023-04-28T18:13:11.343Z,2023-04-28T18:13:15Z,4232378429,56,Right,4232378431,140,56.0,4232378437,213,5.7,4232378433,141,3.0,4232378435,212,23.4,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229857,117,1,1,11,19,2xlnfgrl6r18ftv38unwp7h4s,1,55.7,2.1,2023-04-28T18:13:15.151Z,2023-04-28T18:13:19Z,4232378597,213,3.1,4232378595,212,25.9,4232378593,141,4.6,4232378591,140,31.1,4232378589,56,Back,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229885,118,1,1,11,24,2xlnfgrl6r18ftv38unwp7h4s,1,32.9,5.1,2023-04-28T18:13:19.310Z,2023-04-28T18:13:22Z,4232378771,213,2.1,4232378767,141,29.7,4232378763,56,Back,4232378769,212,18.9,4232378765,140,24.5,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229949,119,1,1,11,26,2xlnfgrl6r18ftv38unwp7h4s,1,28.1,29.8,2023-04-28T18:13:22.175Z,2023-04-28T18:13:26Z,4232379111,140,30.3,4232379117,213,1.5,4232379113,141,69.5,4232379115,212,27.1,4232379109,56,Back,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229987,120,1,1,11,31,2xlnfgrl6r18ftv38unwp7h4s,1,33.8,71.8,2023-04-28T18:13:26.287Z,2023-04-28T18:13:30Z,4232379371,1,,4232379367,212,37.4,4232379365,141,87.2,4232379363,140,68.0,4232379369,213,0.3,4232379361,56,Left,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229989,121,61,1,11,34,2xlnfgrl6r18ftv38unwp7h4s,0,68,87.2,2023-04-28T18:13:29.527Z,2023-04-28T19:13:36Z,4232379375,56,Left,,,,,,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230031,114,56,1,11,35,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-28T18:13:30.308Z,2023-04-28T19:13:35Z,4232379563,56,Back,,,,,,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230079,115,5,1,11,36,dac758ef858jbq7pcb3gfwite,1,27.7,-1.7,2023-04-28T18:13:31.310Z,2023-04-28T19:01:56Z,4232379831,347,,4232379829,56,Back,4232379867,233,122,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540229999,122,5,1,11,36,2xlnfgrl6r18ftv38unwp7h4s,0,72.3,101.7,2023-04-28T18:13:31.310Z,2023-04-28T18:13:39Z,4232379901,233,115,4232379439,56,Left,4232379441,347,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230127,116,1,1,11,44,dac758ef858jbq7pcb3gfwite,0,36.6,0,2023-04-28T18:13:39.597Z,2023-04-28T18:13:41Z,4232380179,107,,4232380187,141,23.8,4232380185,140,43.4,4232380191,213,1.2,4232380183,56,Back,4232380189,212,18.3,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230157,123,8,1,11,48,2xlnfgrl6r18ftv38unwp7h4s,1,59.4,72.1,2023-04-28T18:13:43.423Z,2023-04-28T18:27:32Z,4232380321,56,Center,,,,,,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230197,126,49,1,11,49,2xlnfgrl6r18ftv38unwp7h4s,1,61.8,74.2,2023-04-28T18:13:44.526Z,2023-04-28T18:27:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230177,124,43,1,11,49,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2023-04-28T18:13:44.735Z,2023-04-28T18:27:28Z,4232380415,140,58.5,4232380425,213,3.8,4232380417,141,68.8,4232380411,56,Center,4232433323,144,1,4232380421,212,8.4,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230189,125,1,1,11,50,2xlnfgrl6r18ftv38unwp7h4s,1,62.1,72.3,2023-04-28T18:13:45.550Z,2023-04-28T18:27:34Z,4232380505,213,5.1,4232380503,212,25.3,4232380491,56,Center,4232380495,140,71.4,4232380499,141,38.0,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230201,127,1,1,11,51,2xlnfgrl6r18ftv38unwp7h4s,0,64.1,39,2023-04-28T18:13:46.638Z,2023-04-28T18:13:47Z,4232380537,56,Center,4232380539,140,73.7,4232380541,141,43.4,4232380545,213,0.3,4232380543,212,10.5,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230195,117,8,1,11,51,dac758ef858jbq7pcb3gfwite,1,24.3,62.6,2023-04-28T18:13:46.693Z,2023-04-28T18:13:46Z,4232380513,56,Back,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230235,118,49,1,11,55,dac758ef858jbq7pcb3gfwite,1,33.4,80.4,2023-04-28T18:13:50.876Z,2023-04-28T18:13:51Z,,,,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230307,119,1,1,11,55,dac758ef858jbq7pcb3gfwite,1,33.4,80.4,2023-04-28T18:13:51.100Z,2023-04-28T18:13:56Z,4232381163,213,0.4,4232381159,141,96.2,4232381155,56,Left,4232381157,140,57.2,4232381161,212,27.2,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230373,120,1,1,12,1,dac758ef858jbq7pcb3gfwite,1,69.7,94.4,2023-04-28T18:13:56.316Z,2023-04-28T18:14:02Z,4232381547,212,10.9,4232381543,140,60.1,4232381549,213,3.5,4232381545,141,88.2,4232381541,56,Left,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230413,121,1,1,12,7,dac758ef858jbq7pcb3gfwite,1,60,68.4,2023-04-28T18:14:02.300Z,2023-04-28T18:14:05Z,4232381789,56,Center,4232381791,140,54.3,4232381797,213,4.5,4232381793,141,34.6,4232381795,212,23.8,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230471,122,1,1,12,9,dac758ef858jbq7pcb3gfwite,1,54.5,34.3,2023-04-28T18:14:05.156Z,2023-04-28T18:14:09Z,4232382121,141,10.0,4232382117,56,Right,4232382125,213,5.6,4232382123,212,25.1,4232382119,140,72.5,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230493,123,3,1,12,14,dac758ef858jbq7pcb3gfwite,1,79.1,5.7,2023-04-28T18:14:09.436Z,2023-04-28T18:14:11Z,4232382211,286,,4232382257,233,128,4232382209,56,Right,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230483,128,45,1,12,14,2xlnfgrl6r18ftv38unwp7h4s,0,20.9,94.3,2023-04-28T18:14:09.436Z,2023-04-28T18:14:11Z,4232382165,285,,4232382159,56,Back,4232382265,233,123,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230517,124,1,1,12,15,dac758ef858jbq7pcb3gfwite,0,94.1,9.7,2023-04-28T18:14:10.971Z,2023-04-28T18:14:12Z,4232382329,2,,4232382331,155,,4232382337,141,40.3,4232382339,212,21.8,4232382341,213,1.9,4232382333,56,Center,4232382335,140,87.9,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230577,129,12,1,12,17,2xlnfgrl6r18ftv38unwp7h4s,1,11.6,61.2,2023-04-28T18:14:13.199Z,2023-04-28T18:14:16Z,4232382651,56,Back,4232382655,141,68.5,4232382659,213,0.3,4232382653,140,28.6,4232382657,212,18.5,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230559,125,13,1,12,19,dac758ef858jbq7pcb3gfwite,1,73.7,32,2023-04-28T18:14:14.348Z,2023-04-28T18:14:29Z,4232383387,231,50,4232382803,20,,4232382561,56,Center,4232383361,103,56.9,4232383385,230,98.9,4232383365,108,,4232383359,102,54.1,4232382559,18,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,4232383357,85,4232383383,458,4232382557,22,4232383363,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230583,126,5,1,12,21,dac758ef858jbq7pcb3gfwite,0,100.6,56.5,2023-04-28T18:14:16.495Z,2023-04-28T19:01:56Z,4232382677,56,Center,4232382717,233,130,4232382679,346,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230581,130,5,1,12,21,2xlnfgrl6r18ftv38unwp7h4s,1,-0.6,43.5,2023-04-28T18:14:16.495Z,2023-04-28T18:14:17Z,4232382669,56,Back,4232382681,233,126,4232382671,346,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230849,131,1,1,12,40,2xlnfgrl6r18ftv38unwp7h4s,1,5.2,42.3,2023-04-28T18:14:35.342Z,2023-04-28T18:14:39Z,4232383971,212,14.8,4232383967,140,11.7,4232383965,56,Back,4232383969,141,23.0,4232383963,124,,4232383973,213,5.2,4232383977,237,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230893,132,1,1,12,44,2xlnfgrl6r18ftv38unwp7h4s,1,14.6,23.4,2023-04-28T18:14:39.854Z,2023-04-28T18:14:43Z,4232384213,56,Back,4232384219,212,29.7,4232384215,140,41.0,4232384221,213,0.4,4232384217,141,39.0,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230923,133,1,1,12,47,2xlnfgrl6r18ftv38unwp7h4s,0,41,39,2023-04-28T18:14:43.086Z,2023-04-28T18:14:44Z,4232384351,141,31.3,4232384353,212,9.3,4232384349,140,48.3,4232384355,213,5.7,4232384347,56,Back,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230903,127,49,1,12,48,dac758ef858jbq7pcb3gfwite,1,53.5,69,2023-04-28T18:14:43.309Z,2023-04-28T18:14:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540230935,128,1,1,12,49,dac758ef858jbq7pcb3gfwite,0,56.8,68.4,2023-04-28T18:14:44.853Z,2023-04-28T18:52:48Z,4232384423,56,Left,4232544499,140,69.5,4232544505,213,1.0,4232544503,212,25.9,4232544501,141,100.0,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231239,130,43,1,12,50,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-28T18:14:45.644Z,2023-04-28T18:52:37Z,4232385973,56,Center,4232543893,144,61,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240189,227,1,1,12,50,2xlnfgrl6r18ftv38unwp7h4s,0,38,23,2023-04-28T18:14:46.136Z,2023-04-28T18:28:14Z,4232435251,212,1.1,4232435253,213,0.5,4232435243,56,Back,4232435249,141,23.7,4232435247,140,38.9,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231023,129,5,1,12,52,dac758ef858jbq7pcb3gfwite,0,62.2,101.4,2023-04-28T18:14:48.175Z,2023-04-28T19:01:56Z,4232385397,233,134,4232384803,347,,4232384801,56,Left,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231121,134,5,1,12,52,2xlnfgrl6r18ftv38unwp7h4s,1,37.8,-1.4,2023-04-28T18:14:48.175Z,2023-04-28T18:33:43Z,4232385351,56,Back,4232385371,233,129,4232385353,347,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231133,135,1,1,13,3,2xlnfgrl6r18ftv38unwp7h4s,1,38.5,0,2023-04-28T18:14:58.381Z,2023-04-28T18:14:59Z,4232385437,140,47.2,4232385441,212,15.9,4232385439,141,17.2,4232385433,107,,4232385435,56,Back,4232385443,213,1.0,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231153,136,1,1,13,4,2xlnfgrl6r18ftv38unwp7h4s,1,47.2,17.2,2023-04-28T18:14:59.630Z,2023-04-28T18:15:00Z,4232385555,56,Back,4232385559,141,22.9,4232385561,212,6.6,4232385557,140,42.1,4232385563,213,2.5,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231211,137,1,1,13,5,2xlnfgrl6r18ftv38unwp7h4s,1,42.1,22.9,2023-04-28T18:15:00.655Z,2023-04-28T18:15:04Z,4232385841,141,66.5,4232385839,140,28.1,4232385837,56,Back,4232385845,213,2.0,4232385843,212,33.1,4232385847,1,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231287,138,1,1,13,8,2xlnfgrl6r18ftv38unwp7h4s,1,28.3,65.7,2023-04-28T18:15:04.238Z,2023-04-28T18:15:10Z,4232386257,212,24.8,4232386251,56,Back,4232386255,141,95.9,4232386253,140,41.5,4232386259,213,1.0,,,,,,,,,,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231335,139,1,1,13,15,2xlnfgrl6r18ftv38unwp7h4s,1,42.1,88.6,2023-04-28T18:15:10.382Z,2023-04-28T18:15:13Z,4232386487,141,22.9,4232386479,196,,4232386489,212,45.5,4232386483,56,Back,4232386485,140,34.0,4232386493,213,4.5,4232386495,1,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231437,140,1,1,13,18,2xlnfgrl6r18ftv38unwp7h4s,0,36.6,23.2,2023-04-28T18:15:13.679Z,2023-04-28T18:15:20Z,4232387069,140,97.7,4232387065,56,Center,4232387071,141,69.7,4232387077,1,,4232387061,155,,4232387073,212,71.5,4232387075,213,0.5,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540231427,131,52,1,13,24,dac758ef858jbq7pcb3gfwite,1,5.4,35.8,2023-04-28T18:15:19.651Z,2023-04-28T18:15:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
