id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/14/value
2468471679,355,1,1,40,2,59t7flioj4w4mpwnrwbm0m8ck,1,38.8,71.3,2022-10-07T18:43:11.434Z,2022-10-07T18:43:19Z,3825285469,213,5.5,3825285471,1,,3825285465,141,3.6,3825285463,140,80.2,3825285457,155,,3825285467,212,63.3,3825285461,56,Right,3825285459,196,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471697,356,3,1,40,10,59t7flioj4w4mpwnrwbm0m8ck,0,82.6,4.6,2022-10-07T18:43:19.265Z,2022-10-07T18:43:22Z,3825285765,233,371,3825285583,286,,3825285581,56,Right,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471703,371,7,1,40,10,1wyg1tunyt7go9tnjea1hjqxb,1,17.4,95.4,2022-10-07T18:43:19.266Z,2022-10-07T18:43:21Z,3825285617,285,,3825285681,233,356,3825285615,56,Back,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471709,372,49,1,40,11,1wyg1tunyt7go9tnjea1hjqxb,1,14.4,91.2,2022-10-07T18:43:19.925Z,2022-10-07T18:43:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471755,373,1,1,40,13,1wyg1tunyt7go9tnjea1hjqxb,1,18.8,83.3,2022-10-07T18:43:22.397Z,2022-10-07T18:43:24Z,3825285879,56,Back,3825285887,213,5.4,3825285881,140,25.7,3825285885,212,11.6,3825285883,141,69.9,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471803,374,1,1,40,15,1wyg1tunyt7go9tnjea1hjqxb,1,25.9,69.6,2022-10-07T18:43:24.125Z,2022-10-07T18:43:27Z,3825286147,56,Back,3825286153,212,8.0,3825286149,140,19.1,3825286151,141,75.0,3825286157,213,2.7,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471819,375,1,1,40,19,1wyg1tunyt7go9tnjea1hjqxb,0,19.1,75,2022-10-07T18:43:27.821Z,2022-10-07T18:43:28Z,3825286221,213,0.5,3825286217,141,89.7,3825286219,212,22.3,3825286213,56,Back,3825286215,140,38.1,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471811,357,8,1,40,19,59t7flioj4w4mpwnrwbm0m8ck,1,67.1,7.2,2022-10-07T18:43:27.833Z,2022-10-07T18:43:28Z,3825286183,56,Right,,,,,,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471843,358,5,1,40,19,59t7flioj4w4mpwnrwbm0m8ck,0,64.8,-1.3,2022-10-07T18:43:28.416Z,2022-10-07T18:43:31Z,3825286389,347,,3825286385,56,Right,,,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468471827,376,5,1,40,19,1wyg1tunyt7go9tnjea1hjqxb,1,37.4,101.6,2022-10-07T18:43:28.416Z,2022-10-07T18:46:03Z,3825286449,233,358,3825286293,56,Back,3825286295,347,,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472291,377,1,1,40,52,1wyg1tunyt7go9tnjea1hjqxb,1,38.9,100,2022-10-07T18:44:00.924Z,2022-10-07T18:44:03Z,3825288905,140,45.0,3825288903,56,Back,3825288911,213,5.4,3825288909,212,9.9,3825288907,141,90.2,3825288901,107,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472375,378,2,1,40,54,1wyg1tunyt7go9tnjea1hjqxb,1,45,90.2,2022-10-07T18:44:03.093Z,2022-10-07T18:44:09Z,3825289383,7,51f3vubki4or5vaft5tromn3e,3825289385,56,Left,3825289387,140,73.2,3825289389,141,91.7,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472475,359,55,1,40,54,59t7flioj4w4mpwnrwbm0m8ck,1,31.2,8.7,2022-10-07T18:44:03.094Z,2022-10-07T18:46:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472507,360,1,1,41,8,59t7flioj4w4mpwnrwbm0m8ck,1,19.3,7.6,2022-10-07T18:44:17.385Z,2022-10-07T18:44:18Z,3825290189,5,,3825290197,141,41.7,3825290201,213,2.1,3825290191,241,,3825290193,56,Back,3825290195,140,6.9,3825290199,212,26.6,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472527,361,1,1,41,9,59t7flioj4w4mpwnrwbm0m8ck,1,6.9,41.7,2022-10-07T18:44:18.152Z,2022-10-07T18:44:19Z,3825290285,56,Back,3825290291,212,29.5,3825290289,141,84.4,3825290287,140,11.7,3825290293,213,1.4,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472543,362,1,1,41,10,59t7flioj4w4mpwnrwbm0m8ck,1,11.7,84.4,2022-10-07T18:44:19.476Z,2022-10-07T18:44:20Z,3825290391,141,63.2,3825290395,213,5.4,3825290393,212,18.4,3825290387,56,Back,3825290389,140,22.6,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472593,363,1,1,41,11,59t7flioj4w4mpwnrwbm0m8ck,1,22.6,63.2,2022-10-07T18:44:20.085Z,2022-10-07T18:44:23Z,3825290639,56,Back,3825290645,141,67.7,3825290649,213,3.0,3825290641,140,4.5,3825290647,212,19.2,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472653,364,1,1,41,14,59t7flioj4w4mpwnrwbm0m8ck,1,4.3,66.8,2022-10-07T18:44:22.944Z,2022-10-07T18:44:27Z,3825290989,141,18.2,3825290985,56,Back,3825290991,212,34.6,3825290987,140,14.0,3825290995,1,,3825290993,213,5.0,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472745,365,1,1,41,18,59t7flioj4w4mpwnrwbm0m8ck,1,12.9,18.4,2022-10-07T18:44:26.941Z,2022-10-07T18:44:34Z,3825291527,56,Right,3825291521,155,,3825291531,140,70.2,3825291545,1,,3825291543,213,0.0,3825291539,212,60.2,3825291535,141,20.5,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472751,366,3,1,41,25,59t7flioj4w4mpwnrwbm0m8ck,0,83,26.7,2022-10-07T18:44:34.055Z,2022-10-07T18:44:44Z,3825291601,286,,3825292377,233,379,3825291599,56,Center,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472787,379,7,1,41,25,1wyg1tunyt7go9tnjea1hjqxb,1,17,73.3,2022-10-07T18:44:34.056Z,2022-10-07T18:44:44Z,3825292355,233,366,3825292341,285,,3825291801,56,Back,,,,,,,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472801,367,6,1,41,28,59t7flioj4w4mpwnrwbm0m8ck,1,93.1,22.6,2022-10-07T18:44:37.386Z,2022-10-07T18:44:38Z,3825291871,56,Center,3825291877,233,380,3825291873,75,,,,,,,,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468472795,380,6,1,41,28,1wyg1tunyt7go9tnjea1hjqxb,0,6.9,77.4,2022-10-07T18:44:37.386Z,2022-10-07T18:46:05Z,3825291849,56,Back,3825291883,233,367,3825291851,73,,,,,,,,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473169,368,1,1,41,52,59t7flioj4w4mpwnrwbm0m8ck,0,99.5,0.5,2022-10-07T18:45:00.887Z,2022-10-07T18:45:04Z,3825294027,212,42.0,3825294017,155,,3825294021,56,Center,3825294031,1,,3825294025,141,60.2,3825294023,140,89.3,3825294015,6,,3825294013,2,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,3825294019,224,,3825294029,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473561,381,4,1,41,57,1wyg1tunyt7go9tnjea1hjqxb,1,10,40.3,2022-10-07T18:45:05.858Z,2022-10-07T18:46:19Z,3825296067,13,,3825301551,294,,3825296069,56,Back,3825296075,285,,3825296071,152,,3825299887,233,369,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473227,369,4,1,41,57,59t7flioj4w4mpwnrwbm0m8ck,0,90,59.7,2022-10-07T18:45:05.859Z,2022-10-07T18:46:05Z,3825299895,233,381,3825294301,13,,3825294307,152,,3825294309,286,,3825294305,56,Center,3825294303,294,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473647,382,1,1,42,19,1wyg1tunyt7go9tnjea1hjqxb,1,9.8,39.7,2022-10-07T18:45:28.148Z,2022-10-07T18:45:28Z,3825296469,140,14.1,3825296471,141,27.1,3825296465,152,,3825296463,5,,3825296475,213,5.2,3825296473,212,9.7,3825296467,56,Back,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473669,383,1,1,42,20,1wyg1tunyt7go9tnjea1hjqxb,1,14.1,27.1,2022-10-07T18:45:28.796Z,2022-10-07T18:45:29Z,3825296557,212,12.3,3825296551,56,Back,3825296559,213,2.1,3825296553,140,8.6,3825296555,141,43.0,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473763,384,1,1,42,20,1wyg1tunyt7go9tnjea1hjqxb,1,8.6,44.2,2022-10-07T18:45:29.436Z,2022-10-07T18:45:34Z,3825296977,212,27.8,3825296971,56,Back,3825296979,213,1.2,3825296975,141,82.9,3825296973,140,17.1,,,,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473855,385,1,1,42,25,1wyg1tunyt7go9tnjea1hjqxb,1,17.1,82.9,2022-10-07T18:45:34.356Z,2022-10-07T18:45:39Z,3825297417,141,49.6,3825297421,213,4.3,3825297419,212,24.3,3825297413,56,Back,3825297415,140,8.8,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473903,386,1,1,42,30,1wyg1tunyt7go9tnjea1hjqxb,0,13.1,41.2,2022-10-07T18:45:39.213Z,2022-10-07T18:45:41Z,3825297679,141,42.7,3825297675,56,Center,3825297673,157,,3825297683,213,0.0,3825297685,1,,3825297681,212,58.7,3825297677,140,69.0,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468473981,370,1,1,42,33,59t7flioj4w4mpwnrwbm0m8ck,0,29.3,54.4,2022-10-07T18:45:41.847Z,2022-10-07T18:45:46Z,3825298071,56,Center,3825298079,213,5.8,3825298077,212,26.4,3825298069,3,,3825298075,141,37.0,3825298073,140,51.8,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474111,387,1,1,42,38,1wyg1tunyt7go9tnjea1hjqxb,1,47.7,61.5,2022-10-07T18:45:46.516Z,2022-10-07T18:45:53Z,3825298739,141,88.3,3825298743,213,1.2,3825298733,56,Left,3825298737,140,53.6,3825298741,212,19.2,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474143,388,1,1,42,44,1wyg1tunyt7go9tnjea1hjqxb,1,62,88.7,2022-10-07T18:45:52.764Z,2022-10-07T18:45:55Z,3825298935,212,6.1,3825298939,213,3.4,3825298919,56,Left,3825298931,141,86.8,3825298927,140,56.3,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474195,389,1,1,42,46,1wyg1tunyt7go9tnjea1hjqxb,1,56.4,87.8,2022-10-07T18:45:55.036Z,2022-10-07T18:45:57Z,3825299175,212,11.1,3825299169,56,Back,3825299173,141,98.9,3825299171,140,48.7,3825299177,213,2.4,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474221,390,1,1,42,49,1wyg1tunyt7go9tnjea1hjqxb,1,45.6,98.9,2022-10-07T18:45:57.547Z,2022-10-07T18:45:59Z,3825299323,141,87.7,3825299325,212,7.8,3825299321,140,47.1,3825299327,213,4.9,3825299319,56,Back,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474335,391,1,1,42,50,1wyg1tunyt7go9tnjea1hjqxb,1,47.1,87.7,2022-10-07T18:45:59.164Z,2022-10-07T18:46:06Z,3825300009,141,61.5,3825300011,212,24.7,3825300005,56,Back,3825300007,140,30.8,3825300013,213,3.9,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474365,392,1,1,42,57,1wyg1tunyt7go9tnjea1hjqxb,0,42.1,37,2022-10-07T18:46:05.821Z,2022-10-07T18:46:07Z,3825300191,212,36.1,3825300185,56,Center,3825300183,155,,3825300189,141,31.0,3825300187,140,76.3,3825300195,1,,3825300193,213,6.2,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474389,371,1,1,43,0,59t7flioj4w4mpwnrwbm0m8ck,0,22.2,63.2,2022-10-07T18:46:09.037Z,2022-10-07T18:46:09Z,3825300329,212,7.8,3825300321,140,26.0,3825300311,3,,3825300315,56,Back,3825300333,213,1.0,3825300325,141,73.1,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474445,393,1,1,43,2,1wyg1tunyt7go9tnjea1hjqxb,1,73.2,21,2022-10-07T18:46:10.691Z,2022-10-07T18:46:12Z,3825300647,140,87.6,3825300651,212,15.5,3825300649,141,25.9,3825300653,213,0.2,3825300645,56,Center,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474461,394,1,1,43,3,1wyg1tunyt7go9tnjea1hjqxb,0,88,26.1,2022-10-07T18:46:12.468Z,2022-10-07T18:46:13Z,3825300757,213,1.3,3825300751,140,90.9,3825300755,212,13.5,3825300749,56,Center,3825300753,141,45.4,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474493,372,12,1,43,5,59t7flioj4w4mpwnrwbm0m8ck,1,10.7,53.7,2022-10-07T18:46:13.976Z,2022-10-07T18:46:15Z,3825300945,56,Back,3825300953,213,2.1,3825300949,141,87.9,3825301027,167,,3825300951,212,26.4,3825300947,140,0.0,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474503,373,6,1,43,6,59t7flioj4w4mpwnrwbm0m8ck,0,0,87.9,2022-10-07T18:46:15.007Z,2022-10-07T18:46:17Z,3825301317,233,395,3825300999,73,,3825300997,56,Back,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474553,395,6,1,43,6,1wyg1tunyt7go9tnjea1hjqxb,1,100,12.1,2022-10-07T18:46:15.007Z,2022-10-07T18:49:32Z,3825301269,56,Right,3825301273,75,,3825301303,233,373,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474871,396,1,1,43,24,1wyg1tunyt7go9tnjea1hjqxb,1,99.5,0.5,2022-10-07T18:46:33.244Z,2022-10-07T18:46:35Z,3825303005,141,3.5,3825303003,140,97.1,3825302999,6,,3825303009,213,2.5,3825303001,56,Right,3825303007,212,3.2,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474921,397,1,1,43,26,1wyg1tunyt7go9tnjea1hjqxb,1,96.9,5.2,2022-10-07T18:46:34.947Z,2022-10-07T18:46:38Z,3825303267,140,95.1,3825303275,213,1.7,3825303269,141,23.7,3825303271,212,12.7,3825303265,56,Center,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474935,398,1,1,43,29,1wyg1tunyt7go9tnjea1hjqxb,1,95,23.7,2022-10-07T18:46:38.052Z,2022-10-07T18:46:39Z,3825303357,141,16.1,3825303361,213,4.2,3825303353,56,Right,3825303355,140,92.2,3825303359,212,5.9,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468474979,399,1,1,43,30,1wyg1tunyt7go9tnjea1hjqxb,1,92.2,16.1,2022-10-07T18:46:38.915Z,2022-10-07T18:46:41Z,3825303573,213,3.0,3825303567,140,79.3,3825303565,56,Right,3825303571,212,13.7,3825303569,141,18.9,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475071,400,1,1,43,32,1wyg1tunyt7go9tnjea1hjqxb,1,85.2,15.9,2022-10-07T18:46:41.340Z,2022-10-07T18:46:46Z,3825304041,140,88.2,3825304037,56,Center,3825304031,2,,3825304033,155,,3825304053,213,1.4,3825304049,212,16.4,3825304045,141,39.5,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475079,401,61,1,43,36,1wyg1tunyt7go9tnjea1hjqxb,0,88.2,39.5,2022-10-07T18:46:45.260Z,2022-10-07T18:46:54Z,3825304073,56,Center,,,,,,,,,,,,,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475179,374,5,1,43,37,59t7flioj4w4mpwnrwbm0m8ck,1,9.2,-1.7,2022-10-07T18:46:45.967Z,2022-10-07T18:46:55Z,3825304567,233,402,3825304535,347,,3825304533,56,Back,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475153,402,5,1,43,37,1wyg1tunyt7go9tnjea1hjqxb,0,90.8,101.7,2022-10-07T18:46:45.967Z,2022-10-07T18:46:56Z,3825304403,347,,3825304583,233,374,3825304401,56,Left,,,,,,,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475439,375,1,1,43,57,59t7flioj4w4mpwnrwbm0m8ck,1,10.8,0,2022-10-07T18:47:06.367Z,2022-10-07T18:47:13Z,3825305879,213,0.2,3825305871,56,Back,3825305877,212,27.8,3825305881,1,,3825305873,140,36.6,3825305875,141,7.6,3825305869,107,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468477749,384,61,1,43,58,59t7flioj4w4mpwnrwbm0m8ck,0,38.7,3.6,2022-10-07T18:47:06.496Z,2022-10-07T18:49:58Z,3825318211,56,Back,,,,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475447,376,43,1,43,58,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-10-07T18:47:06.835Z,2022-10-07T18:49:15Z,3825305915,56,Back,3825315685,144,61,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475493,403,1,1,44,3,1wyg1tunyt7go9tnjea1hjqxb,1,55.9,90.9,2022-10-07T18:47:11.963Z,2022-10-07T18:47:14Z,3825306129,140,67.7,3825306131,141,92.6,3825306135,213,0.1,3825306133,212,12.4,3825306125,56,Left,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475499,404,49,1,44,6,1wyg1tunyt7go9tnjea1hjqxb,1,66.1,91.7,2022-10-07T18:47:14.627Z,2022-10-07T18:47:15Z,,,,,,,,,,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475525,405,1,1,44,6,1wyg1tunyt7go9tnjea1hjqxb,1,66.1,91.7,2022-10-07T18:47:15.115Z,2022-10-07T18:47:16Z,3825306307,212,35.0,3825306301,56,Back,3825306311,1,,3825306309,213,3.9,3825306303,140,43.0,3825306305,141,54.6,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475651,406,1,1,44,7,1wyg1tunyt7go9tnjea1hjqxb,1,43,54.6,2022-10-07T18:47:16.379Z,2022-10-07T18:47:24Z,3825306963,212,13.0,3825306965,213,2.6,3825306959,140,32.5,3825306961,141,64.8,3825306955,56,Back,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475709,407,1,1,44,16,1wyg1tunyt7go9tnjea1hjqxb,1,41.5,76.3,2022-10-07T18:47:24.659Z,2022-10-07T18:47:28Z,3825307259,56,Back,3825307265,212,15.0,3825307263,141,55.5,3825307267,213,4.4,3825307261,140,36.8,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475775,408,1,1,44,19,1wyg1tunyt7go9tnjea1hjqxb,1,43.7,47,2022-10-07T18:47:28.460Z,2022-10-07T18:47:32Z,3825307543,56,Back,3825307559,213,4.3,3825307555,212,14.0,3825307551,141,28.2,3825307547,140,38.3,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475819,409,1,1,44,23,1wyg1tunyt7go9tnjea1hjqxb,1,38.4,17.6,2022-10-07T18:47:32.395Z,2022-10-07T18:47:35Z,3825307769,212,19.4,3825307771,213,5.8,3825307763,56,Right,3825307765,140,54.9,3825307767,141,4.6,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475831,410,1,1,44,26,1wyg1tunyt7go9tnjea1hjqxb,1,54.9,4.6,2022-10-07T18:47:35.251Z,2022-10-07T18:47:36Z,3825307837,141,23.3,3825307841,213,2.4,3825307839,212,18.8,3825307833,56,Back,3825307835,140,41.7,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468475919,411,1,1,44,28,1wyg1tunyt7go9tnjea1hjqxb,1,41.7,23.3,2022-10-07T18:47:36.811Z,2022-10-07T18:47:41Z,3825308233,213,2.0,3825308223,56,Back,3825308225,140,33.7,3825308229,212,22.1,3825308227,141,53.4,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468476049,412,1,1,44,32,1wyg1tunyt7go9tnjea1hjqxb,1,35,56.1,2022-10-07T18:47:41.243Z,2022-10-07T18:47:49Z,3825308921,140,53.0,3825308917,56,Left,3825308931,212,33.3,3825308933,213,1.0,3825308935,1,,3825308929,141,96.5,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468476099,413,1,1,44,40,1wyg1tunyt7go9tnjea1hjqxb,1,68.8,94.4,2022-10-07T18:47:49.035Z,2022-10-07T18:47:50Z,3825309175,141,83.8,3825309173,140,69.4,3825309177,212,7.2,3825309171,56,Left,3825309179,213,4.8,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
