id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2444948869,206,49,1,25,15,1fttb31hnskynpku8qd09yhm8,1,71.2,46.6,2022-08-12T18:26:03.325Z,2022-08-12T18:26:03Z,,,,,,,,,,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444948881,207,3,1,25,15,1fttb31hnskynpku8qd09yhm8,0,70,58.6,2022-08-12T18:26:03.717Z,2022-08-12T18:26:06Z,3700204519,56,Center,3700204521,286,,3700204611,233,212,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444948887,212,7,1,25,15,dnzj0iv5qtaemm9kthh9pos8q,1,30,41.4,2022-08-12T18:26:03.718Z,2022-08-12T18:26:05Z,3700204565,56,Back,3700204567,285,,3700204591,233,207,,,,,,,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444948893,213,49,1,25,16,dnzj0iv5qtaemm9kthh9pos8q,1,26.6,39.4,2022-08-12T18:26:05.143Z,2022-08-12T18:26:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444948947,214,1,1,25,17,dnzj0iv5qtaemm9kthh9pos8q,1,28.4,42.8,2022-08-12T18:26:05.831Z,2022-08-12T18:26:09Z,3700204867,56,Center,3700204865,155,,3700204887,1,,3700204883,213,0.4,3700204879,212,41.0,3700204871,140,63.7,3700204875,141,68.7,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444948955,215,44,1,25,20,dnzj0iv5qtaemm9kthh9pos8q,1,64.8,68.7,2022-08-12T18:26:09.164Z,2022-08-12T18:26:10Z,3700204909,56,Center,3700204911,286,,3700204921,233,208,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444948945,208,44,1,25,20,1fttb31hnskynpku8qd09yhm8,0,35.2,31.3,2022-08-12T18:26:09.165Z,2022-08-12T18:26:10Z,3700204861,56,Back,3700204927,233,215,3700204863,285,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444948959,216,1,1,25,21,dnzj0iv5qtaemm9kthh9pos8q,0,63.7,68.7,2022-08-12T18:26:09.831Z,2022-08-12T18:26:10Z,3700204943,212,14.1,3700204945,213,0.6,3700204941,141,80.2,3700204939,140,74.9,3700204933,3,,3700204937,56,Left,3700204935,168,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444948977,209,1,1,25,24,1fttb31hnskynpku8qd09yhm8,0,29.8,16.3,2022-08-12T18:26:12.783Z,2022-08-12T18:26:13Z,3700205059,213,6.0,3700205051,56,Right,3700205061,1,,3700205053,140,70.3,3700205057,212,44.1,3700205049,157,,3700205055,141,0.0,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444948983,210,5,1,25,25,1fttb31hnskynpku8qd09yhm8,0,63.5,-1.2,2022-08-12T18:26:13.808Z,2022-08-12T18:26:28Z,3700205643,233,217,3700205081,347,,3700205079,56,Right,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949081,217,5,1,25,25,dnzj0iv5qtaemm9kthh9pos8q,1,36.5,101.2,2022-08-12T18:26:13.808Z,2022-08-12T18:55:18Z,3700205607,347,,3700205605,56,Back,3700205625,233,210,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949111,218,1,1,25,38,dnzj0iv5qtaemm9kthh9pos8q,1,46.4,100,2022-08-12T18:26:27.254Z,2022-08-12T18:26:31Z,3700205751,141,91.1,3700205747,56,Left,3700205745,107,,3700205749,140,71.0,3700205755,213,6.0,3700205757,1,,3700205753,212,26.7,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949113,219,61,1,25,42,dnzj0iv5qtaemm9kthh9pos8q,0,71,91.1,2022-08-12T18:26:31.046Z,2022-08-12T18:26:31Z,3700205767,56,Left,,,,,,,,,,,,,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949121,211,49,1,25,44,1fttb31hnskynpku8qd09yhm8,1,22.2,5.3,2022-08-12T18:26:32.494Z,2022-08-12T18:26:32Z,,,,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949127,212,1,1,25,44,1fttb31hnskynpku8qd09yhm8,1,22.2,5.3,2022-08-12T18:26:32.637Z,2022-08-12T18:26:33Z,3700205867,56,Right,3700205869,140,56.5,3700205875,213,0.2,3700205873,212,36.6,3700205877,1,,3700205871,141,14.6,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949137,213,1,1,25,45,1fttb31hnskynpku8qd09yhm8,1,56.5,14.6,2022-08-12T18:26:33.693Z,2022-08-12T18:26:34Z,3700205937,56,Center,3700205939,140,58.9,3700205941,141,31.1,3700205945,213,1.3,3700205943,212,11.5,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949159,214,1,1,25,46,1fttb31hnskynpku8qd09yhm8,1,58.9,31.1,2022-08-12T18:26:34.717Z,2022-08-12T18:26:37Z,3700206031,141,40.9,3700206029,140,48.0,3700206033,212,13.2,3700206027,56,Back,3700206035,213,2.6,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949195,215,1,1,25,49,1fttb31hnskynpku8qd09yhm8,1,43.4,50.7,2022-08-12T18:26:37.405Z,2022-08-12T18:26:41Z,3700206199,212,22.9,3700206195,140,56.6,3700206197,141,77.6,3700206193,56,Center,3700206201,213,0.9,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949215,216,1,1,25,53,1fttb31hnskynpku8qd09yhm8,1,67.5,83.9,2022-08-12T18:26:41.725Z,2022-08-12T18:27:15Z,3700207557,210,13,3700206337,212,13.7,3700206333,140,77.4,3700206327,56,Center,3700206335,141,70.7,3700206339,213,5.6,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2444949217,217,13,1,25,55,1fttb31hnskynpku8qd09yhm8,1,80.7,69.9,2022-08-12T18:26:43.662Z,2022-08-12T18:27:15Z,3700206355,18,,3700207575,230,98.9,3700207561,29,,3700206357,56,Center,3700206353,22,,3700207577,231,52.9,3700207573,215,,3700207569,103,2.8,f1as17wqpj44gihtvw936lofd,B. van Hoeven,3700207559,75,,3700206815,72,3700207563,55,3700207567,102,,216,,,,,,,37.5,,,,,,,,,,,,,,,,,
2444949233,218,5,1,25,56,1fttb31hnskynpku8qd09yhm8,0,101.2,39,2022-08-12T18:26:44.982Z,2022-08-12T18:55:18Z,3700206453,346,,3700206497,233,221,3700206451,56,Center,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949223,221,5,1,25,56,dnzj0iv5qtaemm9kthh9pos8q,1,-1.2,61,2022-08-12T18:26:44.982Z,2022-08-12T18:26:46Z,3700206475,233,218,3700206387,346,,3700206385,56,Back,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949439,222,1,1,26,23,dnzj0iv5qtaemm9kthh9pos8q,0,4.8,57.5,2022-08-12T18:27:12.070Z,2022-08-12T18:27:18Z,3700207655,124,,3700207657,56,Left,3700207661,141,100.0,3700207669,74,,3700207659,140,76.7,3700207767,155,,3700207663,212,81.1,3700207667,1,,89dofd1p8ftdgy1u8jlyi58lx,N. Alblas,3700207665,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949529,219,5,1,26,27,1fttb31hnskynpku8qd09yhm8,1,26.1,-1.4,2022-08-12T18:27:16.301Z,2022-08-12T18:27:28Z,3700208139,56,Back,3700208141,347,,3700208155,233,223,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949441,223,5,1,26,27,dnzj0iv5qtaemm9kthh9pos8q,0,73.9,101.4,2022-08-12T18:27:16.301Z,2022-08-12T18:55:18Z,3700208205,233,219,3700207679,347,,3700207677,56,Left,,,,,,,,,,,,,,,,89dofd1p8ftdgy1u8jlyi58lx,N. Alblas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949825,220,1,1,27,14,1fttb31hnskynpku8qd09yhm8,1,24.5,0,2022-08-12T18:28:03.084Z,2022-08-12T18:28:08Z,3700209811,213,2.4,3700209805,140,2.6,3700209807,141,29.5,3700209803,56,Back,3700209809,212,31.1,3700209801,107,,3700209813,1,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949863,221,1,1,27,20,1fttb31hnskynpku8qd09yhm8,1,13.3,37.6,2022-08-12T18:28:08.364Z,2022-08-12T18:28:12Z,3700210081,141,64.8,3700210083,212,19.4,3700210085,213,1.3,3700210079,140,18.9,3700210077,56,Back,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949891,222,1,1,27,24,1fttb31hnskynpku8qd09yhm8,1,24,80.1,2022-08-12T18:28:12.637Z,2022-08-12T18:28:19Z,3700210291,212,26.9,3700210293,213,0.4,3700210289,141,97.1,3700210287,140,47.1,3700210285,56,Back,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949897,223,1,1,27,31,1fttb31hnskynpku8qd09yhm8,0,69.8,95.7,2022-08-12T18:28:19.564Z,2022-08-12T18:28:20Z,3700210335,212,20.2,3700210333,141,75.0,3700210337,213,5.5,3700210329,56,Center,3700210331,140,83.6,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949901,224,49,1,27,32,dnzj0iv5qtaemm9kthh9pos8q,1,13.5,27.3,2022-08-12T18:28:20.487Z,2022-08-12T18:28:20Z,,,,,,,,,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949945,225,1,1,27,35,dnzj0iv5qtaemm9kthh9pos8q,1,25.4,18.3,2022-08-12T18:28:23.398Z,2022-08-12T18:28:24Z,3700210581,56,Back,3700210589,213,5.2,3700210583,140,31.0,3700210587,212,12.6,3700210585,141,1.9,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949953,226,1,1,27,36,dnzj0iv5qtaemm9kthh9pos8q,0,31,1.9,2022-08-12T18:28:24.758Z,2022-08-12T18:28:28Z,3700210623,213,1.1,3700210691,286,,3700210617,140,32.1,3700210615,56,Back,3700210619,141,5.0,3700210621,212,2.4,3700210687,233,224,3700210685,236,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949961,224,74,1,27,36,1fttb31hnskynpku8qd09yhm8,1,71.3,95.9,2022-08-12T18:28:24.759Z,2022-08-12T18:55:26Z,3700210669,285,,3700210705,233,226,3700210667,56,Left,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444949967,225,5,1,27,38,1fttb31hnskynpku8qd09yhm8,0,70.1,101.6,2022-08-12T18:28:26.934Z,2022-08-12T18:55:18Z,3700211205,233,227,3700210701,347,,3700210699,56,Left,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950051,227,5,1,27,38,dnzj0iv5qtaemm9kthh9pos8q,1,29.9,-1.6,2022-08-12T18:28:26.934Z,2022-08-12T18:28:42Z,3700211179,56,Back,3700211191,233,225,3700211181,347,,,,,,,,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950083,228,1,1,27,53,dnzj0iv5qtaemm9kthh9pos8q,0,32.3,0,2022-08-12T18:28:41.461Z,2022-08-12T18:28:46Z,3700211359,212,15.3,3700211351,107,,3700211355,140,46.0,3700211353,56,Back,3700211361,213,0.3,3700211357,141,5.9,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950077,226,44,1,27,55,1fttb31hnskynpku8qd09yhm8,1,55.6,93.7,2022-08-12T18:28:43.468Z,2022-08-12T18:28:45Z,3700211419,233,229,3700211325,286,,3700211321,56,Left,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950091,229,44,1,27,55,dnzj0iv5qtaemm9kthh9pos8q,0,44.4,6.3,2022-08-12T18:28:43.469Z,2022-08-12T18:28:46Z,3700211397,56,Back,3700211437,233,226,3700211399,285,,,,,,,,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950079,227,8,1,27,55,1fttb31hnskynpku8qd09yhm8,1,57.2,93.3,2022-08-12T18:28:43.996Z,2022-08-12T18:28:44Z,3700211349,15,,3700211327,56,Left,,,,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950115,230,1,1,27,58,dnzj0iv5qtaemm9kthh9pos8q,1,39.2,4.1,2022-08-12T18:28:46.423Z,2022-08-12T18:28:48Z,3700211545,157,,3700211547,56,Center,3700211551,141,57.0,3700211553,212,42.2,3700211557,1,,3700211549,140,60.2,3700211555,213,1.0,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950121,231,43,1,28,0,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-12T18:28:48.853Z,2022-08-12T18:28:54Z,3700211887,144,61,3700211565,56,Center,,,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950159,232,4,1,28,4,dnzj0iv5qtaemm9kthh9pos8q,1,59.8,61.2,2022-08-12T18:28:52.421Z,2022-08-12T18:55:23Z,3700211799,286,,3700212083,233,228,3700211793,56,Center,3700211795,152,,3700212385,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950193,228,4,1,28,4,1fttb31hnskynpku8qd09yhm8,0,40.2,38.8,2022-08-12T18:28:52.422Z,2022-08-12T18:55:24Z,3700212029,10,,3700212107,233,232,3700212033,56,Back,3700212037,285,,3700212035,152,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950505,233,1,1,28,45,dnzj0iv5qtaemm9kthh9pos8q,1,57.5,62.4,2022-08-12T18:29:34.277Z,2022-08-12T18:29:37Z,3700213789,140,45.3,3700213785,152,,3700213783,5,,3700213787,56,Back,3700213791,141,41.3,3700213793,212,19.2,3700213795,213,4.0,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950537,234,1,1,28,49,dnzj0iv5qtaemm9kthh9pos8q,0,48.2,41.5,2022-08-12T18:29:37.463Z,2022-08-12T18:29:42Z,3700214029,140,98.2,3700214031,141,100.0,3700214037,1,,3700214033,212,66.3,3700214027,56,Left,3700214035,213,0.7,3700214025,155,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950585,229,5,1,28,54,1fttb31hnskynpku8qd09yhm8,1,3.6,-0.9,2022-08-12T18:29:42.652Z,2022-08-12T18:29:50Z,3700214369,56,Back,3700214371,347,,3700214395,233,235,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950543,235,5,1,28,54,dnzj0iv5qtaemm9kthh9pos8q,0,96.4,100.9,2022-08-12T18:29:42.652Z,2022-08-12T18:55:19Z,3700214061,347,,3700214409,233,229,3700214057,56,Left,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950605,230,1,1,29,1,1fttb31hnskynpku8qd09yhm8,0,10.1,0,2022-08-12T18:29:49.868Z,2022-08-12T18:29:51Z,3700214491,107,,3700214499,212,30.5,3700214495,140,39.0,3700214493,56,Back,3700214497,141,4.0,3700214501,213,0.1,3700214503,1,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950609,236,8,1,29,3,dnzj0iv5qtaemm9kthh9pos8q,1,67.5,90,2022-08-12T18:29:52.004Z,2022-08-12T18:30:11Z,3700214519,56,Left,,,,,,,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950619,237,49,1,29,5,dnzj0iv5qtaemm9kthh9pos8q,1,67.4,91.7,2022-08-12T18:29:53.381Z,2022-08-12T18:30:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950647,238,1,1,29,5,dnzj0iv5qtaemm9kthh9pos8q,1,67.4,91.7,2022-08-12T18:29:53.830Z,2022-08-12T18:30:25Z,3700214687,213,3.4,3700214683,141,79.9,3700214685,212,33.3,3700214677,56,Back,3700214689,1,,3700214681,140,36.6,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950715,239,1,1,29,9,dnzj0iv5qtaemm9kthh9pos8q,1,31.6,60.6,2022-08-12T18:29:58.069Z,2022-08-12T18:30:05Z,3700215129,141,34.9,3700215121,56,Back,3700215133,212,17.5,3700215137,213,4.7,3700215125,140,31.4,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950791,240,1,1,29,22,dnzj0iv5qtaemm9kthh9pos8q,0,35.1,33.6,2022-08-12T18:30:10.535Z,2022-08-12T18:30:32Z,3700215591,56,Center,3700215589,155,,3700215599,213,0.4,3700215601,1,,3700215595,141,63.7,3700215593,140,76.7,3700215597,212,48.2,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950815,231,1,1,29,24,1fttb31hnskynpku8qd09yhm8,1,19.4,32.8,2022-08-12T18:30:12.731Z,2022-08-12T18:30:15Z,3700215733,212,16.5,3700215735,213,0.1,3700215725,140,35.0,3700215715,3,,3700215729,141,35.8,3700215721,56,Back,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950819,232,49,1,29,27,1fttb31hnskynpku8qd09yhm8,1,42.4,35.9,2022-08-12T18:30:15.548Z,2022-08-12T18:30:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950881,233,1,1,29,28,1fttb31hnskynpku8qd09yhm8,1,49.2,32.8,2022-08-12T18:30:16.668Z,2022-08-12T18:30:21Z,3700216155,56,Center,3700216161,212,19.1,3700216157,140,52.9,3700216163,213,1.4,3700216159,141,60.3,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950905,234,1,1,29,33,1fttb31hnskynpku8qd09yhm8,1,66.4,64.7,2022-08-12T18:30:21.404Z,2022-08-12T18:30:24Z,3700216321,56,Left,3700216329,213,0.8,3700216325,141,90.9,3700216323,140,83.6,3700216327,212,25.4,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950937,235,1,1,29,36,1fttb31hnskynpku8qd09yhm8,0,83.7,92.4,2022-08-12T18:30:24.555Z,2022-08-12T18:30:27Z,3700216527,155,,3700216537,213,5.3,3700216533,141,54.9,3700216535,212,31.7,3700216525,2,,3700216529,56,Center,3700216531,140,100.0,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950941,236,5,1,29,38,1fttb31hnskynpku8qd09yhm8,0,101.2,56.4,2022-08-12T18:30:27.190Z,2022-08-12T18:55:19Z,3700216549,346,,3700216609,233,241,3700216547,56,Center,,,,,,,,,,,,,,,,c46xp363o8m76eswzfmlsel4a,T. Poll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444950929,241,5,1,29,38,dnzj0iv5qtaemm9kthh9pos8q,1,-1.2,43.6,2022-08-12T18:30:27.190Z,2022-08-12T18:30:28Z,3700216459,56,Back,3700216565,233,236,3700216461,346,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444951195,242,1,1,30,1,dnzj0iv5qtaemm9kthh9pos8q,1,5,37,2022-08-12T18:30:49.782Z,2022-08-12T18:30:50Z,3700217935,212,14.1,3700217927,124,,3700217933,141,22.4,3700217937,213,5.5,3700217931,140,14.5,3700217929,56,Back,3700217945,237,,,,,89dofd1p8ftdgy1u8jlyi58lx,N. Alblas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444951207,243,1,1,30,2,dnzj0iv5qtaemm9kthh9pos8q,1,14.5,22.4,2022-08-12T18:30:50.789Z,2022-08-12T18:30:52Z,3700218005,140,30.9,3700218011,213,5.6,3700218007,141,2.9,3700218003,56,Back,3700218009,212,21.7,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444951235,244,1,1,30,3,dnzj0iv5qtaemm9kthh9pos8q,1,30.9,2.9,2022-08-12T18:30:51.973Z,2022-08-12T18:30:54Z,3700218199,56,Back,3700218201,140,18.1,3700218205,212,15.0,3700218207,213,2.7,3700218203,141,12.6,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444951287,245,1,1,30,5,dnzj0iv5qtaemm9kthh9pos8q,1,21.3,18,2022-08-12T18:30:54.149Z,2022-08-12T18:30:58Z,3700218495,140,36.8,3700218497,141,4.1,3700218505,213,5.8,3700218493,56,Back,3700218501,212,18.8,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444951387,246,1,1,30,10,dnzj0iv5qtaemm9kthh9pos8q,1,38.4,4,2022-08-12T18:30:58.677Z,2022-08-12T18:31:09Z,3700219119,1,,3700219111,140,46.0,3700219107,196,,3700219115,212,62.8,3700219117,213,1.4,3700219113,141,95.6,3700219109,56,Back,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444951411,247,1,1,30,20,dnzj0iv5qtaemm9kthh9pos8q,1,55.5,69.9,2022-08-12T18:31:08.933Z,2022-08-12T18:31:12Z,3700219235,140,43.7,3700219233,56,Back,3700219237,141,55.2,3700219239,212,15.9,3700219241,213,3.8,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444951425,248,1,1,30,23,dnzj0iv5qtaemm9kthh9pos8q,1,44.7,51.3,2022-08-12T18:31:12.101Z,2022-08-12T18:31:13Z,3700219309,56,Center,3700219315,212,11.9,3700219313,141,37.7,3700219317,213,5.4,3700219311,140,51.8,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
